"NetC","SIMAGE Brindisi","","",""
26/01/2012 8.00,"4,807753","11,435152","18,273839",
26/01/2012 9.00,"4,973912","15,926192","31,348845",
26/01/2012 10.00,"4,95224","12,000096","21,13974",
26/01/2012 11.00,"3,95258","10,836478","17,56569",
26/01/2012 12.00,"4,556711","11,882051","18,434694",
26/01/2012 13.00,"5,201477","10,931829","18,581274",
26/01/2012 14.00,"4,423061","16,153859","30,244761",
26/01/2012 15.00,"4,418546","10,06268","13,161655",
26/01/2012 16.00,"4,429383","9,663129","10,709789",
26/01/2012 17.00,"4,881803","12,262794","15,957128",
26/01/2012 18.00,"4,033854","17,102137","26,939124",
26/01/2012 19.00,"3,489324","18,474614","29,199681",
26/01/2012 20.00,"3,158814","16,703239","24,149362",
26/01/2012 21.00,"3,157008","17,277266","26,691652",
26/01/2012 22.00,"3,283432","11,518174","13,768912",
26/01/2012 23.00,"3,164232","8,926948","8,091355",
27/01/2012 0.00,"2,407489","6,852663","3,842464",
27/01/2012 1.00,"2,709103","5,318677","1,168825",
27/01/2012 2.00,"2,056209",,,
27/01/2012 3.00,"1,950554",,,
27/01/2012 4.00,"1,950554",,,
27/01/2012 5.00,"1,552316",,,
27/01/2012 6.00,"1,738341","5,673474","1,504815",
27/01/2012 7.00,"1,482782","11,160136","11,214248",
27/01/2012 8.00,"1,899081","21,887638","36,368705",
27/01/2012 9.00,"2,067045","25,406407","49,530378",
27/01/2012 10.00,"2,672981","19,627865","34,803944",
27/01/2012 11.00,"3,230489","16,800871","28,905156",
27/01/2012 12.00,"3,719598","18,875465","32,111273",
27/01/2012 13.00,"5,329707","14,233943","22,755917",
27/01/2012 14.00,"4,610892","12,727199","19,992807",
27/01/2012 15.00,"4,803239","12,725256","18,23291",
27/01/2012 16.00,"5,171677","17,074248","25,254421",
27/01/2012 17.00,"3,996829","26,959849","46,926235",
27/01/2012 18.00,"3,63381","30,778915","50,589759",
27/01/2012 19.00,"3,045031","44,794928","85,740161",
27/01/2012 20.00,"3,227444","60,219738","118,906056",
27/01/2012 21.00,"2,95834","56,730165","103,696093",
27/01/2012 22.00,"3,665416","70,92327","224,260196",
27/01/2012 23.00,"2,412005","57,348295","131,975376",
28/01/2012 0.00,"2,038148","49,933942","123,743165",
28/01/2012 1.00,"1,793426","42,87566","97,937628",
28/01/2012 2.00,"0,466869","28,205192","37,494721",
28/01/2012 3.00,,"19,107669","21,941156",
28/01/2012 4.00,"0,055988","15,514966","16,076105",
28/01/2012 5.00,"0,070436","12,040967","10,98391",
28/01/2012 6.00,"0,036122","19,140745","21,925935",
28/01/2012 7.00,"0,056891","27,474846","36,829382",
28/01/2012 8.00,"0,168868","35,029961","53,942987",
28/01/2012 9.00,"1,197423","39,928334","79,677111",
28/01/2012 10.00,"0,517438","30,682915","60,632328",
28/01/2012 11.00,"1,31572","26,148434","48,863147",
28/01/2012 12.00,"3,536282","13,301227","21,785059",
28/01/2012 13.00,"2,688333","12,893897","20,224083",
28/01/2012 14.00,"4,54768","11,195167","17,438147",
28/01/2012 15.00,"5,934741","14,230058","18,521309",
28/01/2012 16.00,"2,957437","11,127058","12,898004",
28/01/2012 17.00,"2,029117","12,71358","18,685021",
28/01/2012 18.00,"1,831353","22,540165","38,475078",
28/01/2012 19.00,"1,477364","47,424424","98,038507",
28/01/2012 20.00,"5,270108","78,173529","302,507647",
28/01/2012 21.00,"4,012181","65,592267","246,422004",
28/01/2012 22.00,"3,827059","59,639236","199,004779",
28/01/2012 23.00,"2,809339","54,094189","157,377352",
29/01/2012 0.00,"1,760917","48,425262","88,823069",
29/01/2012 1.00,"1,941523","21,36744","25,943527",
29/01/2012 2.00,"1,401509","18,129555","22,111533",
29/01/2012 3.00,"1,814196","10,643834","10,077785",
29/01/2012 4.00,"2,170894","8,342542","5,602366",
29/01/2012 5.00,"1,979451","9,479569","7,420326",
29/01/2012 6.00,"1,523418","13,21561","13,326318",
29/01/2012 7.00,"2,019184","18,110094","21,391971",
29/01/2012 8.00,"1,907208","25,892208","37,643206",
29/01/2012 9.00,"1,981257","31,057169","50,068146",
29/01/2012 10.00,"2,512241","39,043611","78,818584",
29/01/2012 11.00,"2,351501","32,272687","58,492648",
29/01/2012 12.00,"2,004736","13,345981","19,371275",
29/01/2012 13.00,"2,131161","10,820264","16,72524",
29/01/2012 14.00,"1,950554","8,437888","8,702418",
29/01/2012 15.00,"1,950554","6,773532","3,983333",
29/01/2012 16.00,"1,843093","7,113408","4,009984",
29/01/2012 17.00,"2,00293","7,687437","6,702659",
29/01/2012 18.00,"1,65165","8,452807","7,597362",
29/01/2012 19.00,"2,207918","10,858531","11,698721",
29/01/2012 20.00,"2,081494","8,204386","6,724552",
29/01/2012 21.00,"1,814196","12,261491","14,088721",
29/01/2012 22.00,"2,064336","22,267744","30,75494",
29/01/2012 23.00,"2,419228","25,759248","36,405855",
30/01/2012 0.00,"1,596565","22,972795","29,867848",
30/01/2012 1.00,"2,251265","14,484973","15,252786",
30/01/2012 2.00,"1,888244","12,982755","12,407821",
30/01/2012 3.00,,"20,35496","25,305816",
30/01/2012 4.00,"2,080591","9,598916","8,322645",
30/01/2012 5.00,"2,192566","15,428697","19,560678",
30/01/2012 6.00,"1,97042","37,521318","65,98054",
30/01/2012 7.00,"1,995706","41,309236","63,551533",
30/01/2012 8.00,"2,322604","19,658342","27,369343",
30/01/2012 9.00,"2,618799","29,312394","52,947389",
30/01/2012 10.00,"2,082397","19,378138","29,567072",
30/01/2012 11.00,"2,270228","12,85628","17,663726",
30/01/2012 12.00,"2,812952","13,681317","20,390657",
30/01/2012 13.00,"4,151249","12,602024","17,566642",
30/01/2012 14.00,"5,749619","17,021709","26,745916",
30/01/2012 15.00,"7,483625","12,824646","15,634735",
30/01/2012 16.00,"7,608063","21,082705","30,684501",
30/01/2012 17.00,"4,2858","29,008194","45,516592",
30/01/2012 18.00,"4,440219","42,983997","72,717469",
30/01/2012 19.00,"4,862839","22,527833","33,366713",
30/01/2012 20.00,"5,103949","23,003272","34,700198",
30/01/2012 21.00,"5,201477","18,804762","25,211593",
30/01/2012 22.00,"3,669028","30,417643","45,881135",
30/01/2012 23.00,"8,214902","15,424812","16,819469",
31/01/2012 0.00,"11,488398","15,071309","15,39651",
31/01/2012 1.00,"6,774562","14,615978","15,218521",
31/01/2012 2.00,"9,121548","11,191272","9,689446",
31/01/2012 3.00,"10,664831","9,259688","6,732167",
31/01/2012 4.00,"7,126746","7,63879","4,627709",
31/01/2012 5.00,"7,386819","10,390228","8,744297",
31/01/2012 6.00,"5,98802","14,785918","14,852073",
31/01/2012 7.00,"4,223491","18,304682","21,827888",
31/01/2012 8.00,"3,478488","25,610722","39,259381",
31/01/2012 9.00,"3,650065","24,319971","41,679839",
31/01/2012 10.00,"3,209383","15,212068","23,465957",
31/01/2012 11.00,"6,597568","13,764991","18,460394",
31/01/2012 12.00,"5,018161","13,537977","20,920816",
31/01/2012 13.00,"4,681329","12,567645","18,577468",
31/01/2012 14.00,"4,115127","13,887582","21,705119",
31/01/2012 15.00,"3,760234","9,284337","10,75833",
31/01/2012 16.00,"3,62207","11,94237","15,215665",
31/01/2012 17.00,"3,250923","29,011425","47,026173",
31/01/2012 18.00,"3,090183","33,087349","50,333684",
31/01/2012 19.00,"4,646112","71,62507","189,686609",
31/01/2012 20.00,"6,718574","104,559995","349,616465",
31/01/2012 21.00,"7,814859","88,279025","384,159608",
31/01/2012 22.00,"3,881241","53,551293","152,569739",
31/01/2012 23.00,"2,127549","40,952515","70,092371",
01/02/2012 0.00,"1,623656","19,29772","24,265477",
01/02/2012 1.00,"1,990287","24,770112","33,214402",
01/02/2012 2.00,"1,947845","20,911467","29,211095",
01/02/2012 3.00,,"15,089477","16,086575",
01/02/2012 4.00,"1,879215","9,370602","7,230916",
01/02/2012 5.00,"1,834966",,,
01/02/2012 6.00,"1,872893","5,580072","1,339199",
01/02/2012 7.00,"1,946942","10,666535","9,568565",
01/02/2012 8.00,"2,016475","17,010032","23,107132",
01/02/2012 9.00,"2,138385","18,202202","31,605856",
01/02/2012 10.00,"2,185343","15,092069","22,153406",
01/02/2012 11.00,"2,544751","13,512027","17,231604",
01/02/2012 12.00,"2,653115","9,454924","10,765944",
01/02/2012 13.00,"2,488762","8,398322","9,294444",
01/02/2012 14.00,"3,064898","9,94982","14,142974",
01/02/2012 15.00,"3,030583","8,099308","6,722647",
01/02/2012 16.00,"2,734387","8,104497","6,431394",
01/02/2012 17.00,"3,419791","7,980612","7,85816",
01/02/2012 18.00,"2,169088","10,299425","10,599379",
01/02/2012 19.00,"3,000783","12,59878","13,929768",
01/02/2012 20.00,"2,822885","12,756391","14,121083",
01/02/2012 21.00,"2,503211","11,730279","13,416743",
01/02/2012 22.00,"2,179924","17,100848","22,77494",
01/02/2012 23.00,"2,452641","13,054753","12,924655",
02/02/2012 0.00,"2,373173","9,329091","7,934305",
02/02/2012 1.00,"2,481538",,,
02/02/2012 2.00,"3,064898",,,
02/02/2012 3.00,"2,929443",,,
02/02/2012 4.00,"3,057673",,,
02/02/2012 5.00,"2,793988","8,888029","6,189633",
02/02/2012 6.00,"3,019746","15,207521","15,959032",
02/02/2012 7.00,"3,093795","28,98613","44,029859",
02/02/2012 8.00,"6,439537","69,23426","282,605267",
02/02/2012 9.00,"5,782128","67,308519","239,390804",
02/02/2012 10.00,"3,683476","52,07049","147,451851",
02/02/2012 11.00,"6,838306","41,576572","115,816473",
02/02/2012 12.00,"2,799406","24,113703","42,496493",
02/02/2012 13.00,"2,228688","16,461303","24,668106",
02/02/2012 14.00,"2,882485","14,75998","21,986852",
02/02/2012 15.00,"3,161522","18,874163","29,186353",
02/02/2012 16.00,"2,449029","18,955244","24,13984",
02/02/2012 17.00,"2,893321","36,707931","54,993783",
02/02/2012 18.00,"3,411664","69,027345","125,458323",
02/02/2012 19.00,"3,451397","57,342486","118,684283",
02/02/2012 20.00,"3,424306","66,087801","137,157988",
02/02/2012 21.00,"3,746689","64,320961","136,442228",
02/02/2012 22.00,"6,14605","77,045588","294,907261",
02/02/2012 23.00,"3,362899","48,308493","97,378923",
03/02/2012 0.00,"3,052256","38,378791","63,666694",
03/02/2012 1.00,"3,077541","27,627921","38,159082",
03/02/2012 2.00,"2,882485","29,367516","39,239382",
03/02/2012 3.00,,"18,772983","21,679421",
03/02/2012 4.00,"2,938473","5,679959","1,379175",
03/02/2012 5.00,"2,723551","6,424574","2,997257",
03/02/2012 6.00,"2,682012","16,101972","19,056227",
03/02/2012 7.00,"2,970982","17,73325","24,329263",
03/02/2012 8.00,"3,097408","37,070523","66,472631",
03/02/2012 9.00,"3,203966","43,53597","90,156555",
03/02/2012 10.00,"2,819272","23,595456","41,461871",
03/02/2012 11.00,"2,989043","23,485841","41,165856",
03/02/2012 12.00,"3,173263","13,590513","21,446216",
03/02/2012 13.00,"2,943891","12,00334","20,686674",
03/02/2012 14.00,"3,68167","14,357186","23,719143",
03/02/2012 15.00,"3,666318","11,459156","17,0717",
03/02/2012 16.00,"2,71452","10,121055","12,943691",
03/02/2012 17.00,"3,227444","11,701736","16,325478",
03/02/2012 18.00,"3,064898","10,755397","15,081462",
03/02/2012 19.00,"3,127388","9,093271","10,944314",
03/02/2012 20.00,"3,168747","10,141164","13,822212",
03/02/2012 21.00,"3,440561","7,178919","7,186181",
03/02/2012 22.00,"3,673543","5,624176","2,982978",
03/02/2012 23.00,"3,30059",,,
04/02/2012 0.00,"3,280723",,,
04/02/2012 1.00,"3,191322",,,
04/02/2012 2.00,"3,866792",,,
04/02/2012 3.00,"3,260857",,,
04/02/2012 4.00,"3,551633",,,
04/02/2012 5.00,"3,05948",,,
04/02/2012 6.00,"3,457718",,,
04/02/2012 7.00,"3,646452","12,109719","12,846605",
04/02/2012 8.00,"3,342129","23,496224","35,381692",
04/02/2012 9.00,"3,757525","23,61622","49,705518",
04/02/2012 10.00,"3,714179","16,068244","27,457868",
04/02/2012 11.00,"2,653115","16,83231","31,975158",
04/02/2012 12.00,"3,359287","17,577579","33,971116",
04/02/2012 13.00,"3,480294","21,706036","41,700776",
04/02/2012 14.00,"3,288851","19,548078","33,066872",
04/02/2012 15.00,"2,976401","15,096607","21,844084",
04/02/2012 16.00,"3,377348","15,887274","22,694044",
04/02/2012 17.00,"3,323166","16,544977","24,370179",
04/02/2012 18.00,"2,846363","23,996307","36,92745",
04/02/2012 19.00,"2,849976","24,923836","40,071276",
04/02/2012 20.00,"3,164232","25,199491","40,075079",
04/02/2012 21.00,"2,977304","28,886896","45,953467",
04/02/2012 22.00,"3,036001","27,911374","43,141793",
04/02/2012 23.00,"2,263004","19,620714","25,241096",
05/02/2012 0.00,"2,061627","14,071794","14,565577",
05/02/2012 1.00,"2,091427","11,143922","10,046377",
05/02/2012 2.00,"1,992093","10,302018","8,269342",
05/02/2012 3.00,,"9,993927","8,435908",
05/02/2012 4.00,"2,151027","8,755711","5,995464",
05/02/2012 5.00,"2,250361","8,611068","5,650908",
05/02/2012 6.00,"1,999317","7,258051","3,773934",
05/02/2012 7.00,"2,582677","10,322769","8,22651",
05/02/2012 8.00,"2,100458","12,21933","11,917637",
05/02/2012 9.00,"2,499599","12,378896","13,668972",
05/02/2012 10.00,"2,197082","13,091727","18,357598",
05/02/2012 11.00,"2,299125","11,35862","15,782945",
05/02/2012 12.00,"2,985431","12,668181","20,249781",
05/02/2012 13.00,"2,88971","12,391222","20,666693",
05/02/2012 14.00,"3,043225","12,024753","18,603166",
05/02/2012 15.00,"3,290657","9,240879","8,929901",
05/02/2012 16.00,"3,578724","10,279967","10,083496",
05/02/2012 17.00,"3,176874","9,352441","8,679573",
05/02/2012 18.00,"3,250923","13,612566","16,206503",
05/02/2012 19.00,"3,32136","12,121395","14,610314",
05/02/2012 20.00,"3,519124","11,92097","13,21686",
05/02/2012 21.00,"4,673202","16,958797","22,582689",
05/02/2012 22.00,"3,565179","18,27484","23,406952",
05/02/2012 23.00,"3,451397","14,811215","16,392106",
06/02/2012 0.00,"3,315038","8,137577","6,10397",
06/02/2012 1.00,"4,805948","6,187826","2,935388",
06/02/2012 2.00,"4,733706",,,
06/02/2012 3.00,"3,749398",,,
06/02/2012 4.00,"3,383669",,,
06/02/2012 5.00,"4,656948",,,
06/02/2012 6.00,"4,789694","7,188647","4,526819",
06/02/2012 7.00,"5,201477","10,692485","10,174871",
06/02/2012 8.00,"5,203283","17,321371","23,833366",
06/02/2012 9.00,"5,313454","30,334624","54,783444",
06/02/2012 10.00,"4,884513","28,518493","48,911712",
06/02/2012 11.00,"5,348671",,,
06/02/2012 12.00,"6,734966",,,
06/02/2012 13.00,"4,20543","17,569149","30,548405",
06/02/2012 14.00,"3,005298","17,004844","30,061074",
06/02/2012 15.00,"3,249116","13,259075","18,699299",
06/02/2012 16.00,"3,74398","12,36916","17,459087",
06/02/2012 17.00,"4,911603","12,375001","19,252291",
06/02/2012 18.00,"4,857421","15,035637","23,637291",
06/02/2012 19.00,"5,106659","16,688316","26,645976",
06/02/2012 20.00,"5,306229","15,926843","25,568525",
06/02/2012 21.00,"6,217391","14,625061","22,469422",
06/02/2012 22.00,"7,236916","12,47684","16,896566",
06/02/2012 23.00,"8,420793","10,893553","13,48432",
07/02/2012 0.00,"8,214902","8,205034","7,629725",
07/02/2012 1.00,"8,907529","6,42198","4,058526",
07/02/2012 2.00,"9,183858","5,884273","3,423667",
07/02/2012 3.00,,"4,897723","1,704695",
07/02/2012 4.00,"9,848491","5,545047","2,355735",
07/02/2012 5.00,"10,02368","6,188476","3,766321",
07/02/2012 6.00,"10,175389","7,99099","8,187486",
07/02/2012 7.00,"9,995685","9,115695","10,843994",
07/02/2012 8.00,"9,80063","13,213017","21,05502",
07/02/2012 9.00,"9,997997","19,644595","40,408208",
07/02/2012 10.00,"10,56369","15,553881","26,452749",
07/02/2012 11.00,"10,518535","13,148801","21,025517",
07/02/2012 12.00,"9,685042","20,784987","38,330419",
07/02/2012 13.00,"10,679282","14,687974","24,986015",
07/02/2012 14.00,"9,611896","13,888234","23,393625",
07/02/2012 15.00,"8,165235","9,632642","12,482061",
07/02/2012 16.00,"7,103267","11,139384","14,399964",
07/02/2012 17.00,"6,61021","16,370498","23,38506",
07/02/2012 18.00,"7,049085","19,991088","29,257748",
07/02/2012 19.00,"8,409055","18,086743","24,834662",
07/02/2012 20.00,"6,585828","21,429065","30,819661",
07/02/2012 21.00,"6,475659","21,126165","30,339002",
07/02/2012 22.00,"4,927858","16,592325","21,207311",
07/02/2012 23.00,"5,130137","16,338712","20,114641",
08/02/2012 0.00,"5,274622","9,154612","8,3255",
08/02/2012 1.00,"3,455912","6,171612","3,574054",
08/02/2012 2.00,"4,437511","6,129453","3,186667",
08/02/2012 3.00,"2,52669",,,
08/02/2012 4.00,"1,964099",,,
08/02/2012 5.00,"2,344276","5,078041","1,887444",
08/02/2012 6.00,"2,355114","8,068175","6,357153",
08/02/2012 7.00,"2,840946","10,578977","11,259936",
08/02/2012 8.00,"2,389428","12,589695","17,634221",
08/02/2012 9.00,"2,900546","17,359639","34,676413",
08/02/2012 10.00,"2,700072","13,700135","24,197909",
08/02/2012 11.00,"2,349695","10,650973","15,631608",
08/02/2012 12.00,"2,078784","12,26798","20,222191",
08/02/2012 13.00,"2,465283","15,937869","24,897489",
08/02/2012 14.00,"1,92256","15,942404","26,462271",
08/02/2012 15.00,"2,076978","13,7637","19,639681",
08/02/2012 16.00,"2,055306","14,300752","21,420518",
08/02/2012 17.00,"2,0535","25,272147","37,097809",
08/02/2012 18.00,"2,430968","57,924917","109,714402",
08/02/2012 19.00,"2,279259","52,934465","103,583784",
08/02/2012 20.00,"2,564617","36,443312","59,486335",
08/02/2012 21.00,"4,392358","21,866244","31,184204",
08/02/2012 22.00,"3,533572","17,206572","23,255617",
08/02/2012 23.00,"4,666881","15,413135","18,606971",
09/02/2012 0.00,"3,557052","14,907858","16,619589",
09/02/2012 1.00,"3,075734","11,913838","11,865289",
09/02/2012 2.00,"3,223832","11,289857","11,59307",
09/02/2012 3.00,,"9,307687","8,176066",
09/02/2012 4.00,"3,549827","10,091218","9,325855",
09/02/2012 5.00,"2,826497","7,917697","6,136332",
09/02/2012 6.00,"2,679303","14,933807","17,164026",
09/02/2012 7.00,"3,668125","17,380399","25,389581",
09/02/2012 8.00,"3,36922","23,529301","40,671872",
09/02/2012 9.00,"3,264468","35,331581","75,506296",
09/02/2012 10.00,"3,14888","26,619323","50,000577",
09/02/2012 11.00,"2,741612","18,293656","32,869862",
09/02/2012 12.00,"3,207577","9,47049","14,741663",
09/02/2012 13.00,"2,905062","17,355102","30,128645",
09/02/2012 14.00,"2,230494","24,269378","46,797727",
09/02/2012 15.00,"2,481538","16,362716","25,657987",
09/02/2012 16.00,"2,651309","20,079938","31,18707",
09/02/2012 17.00,"5,069634","22,994189","36,126014",
09/02/2012 18.00,"0,166158","30,086179","46,287569",
09/02/2012 19.00,"0,823568","37,128917","63,748544",
09/02/2012 20.00,"0,514729","38,577256","60,34488",
09/02/2012 21.00,"0,571621","40,692407","62,873825",
09/02/2012 22.00,"0,973471","40,962227","64,375795",
09/02/2012 23.00,"0,827179","23,201737","31,18707",
10/02/2012 0.00,"0,977083","14,794352","17,018398",
10/02/2012 1.00,"0,397335","26,994228","38,021075",
10/02/2012 2.00,"0,555366","33,229394","48,939282",
10/02/2012 3.00,"0,334123","11,344999","11,165707",
10/02/2012 4.00,"0,807313","15,883389","18,9363",
10/02/2012 5.00,"1,03578","13,883045","15,192822",
10/02/2012 6.00,"1,47917","21,10087","32,003724",
10/02/2012 7.00,"3,796356","44,026974","195,760877",
10/02/2012 8.00,"6,560544","52,485603","332,791239",
10/02/2012 9.00,"7,309158","65,43659","361,651159",
10/02/2012 10.00,"6,937108","81,33036","394,499129",
10/02/2012 11.00,"2,250361","48,539408","106,989381",
10/02/2012 12.00,"2,995365","15,020725","22,963406",
10/02/2012 13.00,"3,225555","18,367098","33,133278",
10/02/2012 14.00,"2,166379","39,594957","68,008845",
10/02/2012 15.00,"3,175971","42,979446","74,847631",
10/02/2012 16.00,"2,486956","24,285592","38,311375",
10/02/2012 17.00,"2,284676","24,810322","43,935617",
10/02/2012 18.00,"2,660339","29,8728","46,125755",
10/02/2012 19.00,"2,824691","19,112204","26,840139",
10/02/2012 20.00,"3,003492","21,374592","35,617749",
10/02/2012 21.00,"3,223832","19,573372","32,298783",
10/02/2012 22.00,"2,766897","17,829893","28,419202",
10/02/2012 23.00,"2,860813","9,356333","10,614607",
11/02/2012 0.00,"2,999879","10,388926","11,45601",
11/02/2012 1.00,"2,871649","5,606016","3,046751",
11/02/2012 2.00,"2,89874",,,
11/02/2012 3.00,,,,
11/02/2012 4.00,"2,701878","6,563378","4,644843",
11/02/2012 5.00,"2,710909","8,819276","7,311818",
11/02/2012 6.00,"2,850879","5,436078","2,464241",
11/02/2012 7.00,"2,488762","7,001195","4,899928",
11/02/2012 8.00,"2,483344","18,832653","27,956614",
11/02/2012 9.00,"2,219658","13,807154","23,364124",
11/02/2012 10.00,"2,382205","11,972855","17,345823",
11/02/2012 11.00,"2,730775","16,497626","28,690458",
11/02/2012 12.00,"2,497792","10,505029","15,597342",
11/02/2012 13.00,"2,622412","13,211074","22,565556",
11/02/2012 14.00,"2,707297","9,227907","12,651486",
11/02/2012 15.00,"2,123936","11,096573","14,023997",
11/02/2012 16.00,"2,111294","10,287097","11,387478",
11/02/2012 17.00,"2,19076","21,684621","33,837867",
11/02/2012 18.00,"2,149221","31,693465","54,629222",
11/02/2012 19.00,"2,254876","27,173228","45,275794",
11/02/2012 20.00,"2,228688","40,300006","74,513528",
11/02/2012 21.00,"2,415616","39,394522","68,478108",
11/02/2012 22.00,"1,882826","11,871024","14,526553",
11/02/2012 23.00,"2,132966","14,630899","18,44802",
12/02/2012 0.00,"2,277452","23,612319","32,45488",
12/02/2012 1.00,"2,093233","21,28314","29,662269",
12/02/2012 2.00,"2,757866","17,828589","21,746036",
12/02/2012 3.00,"2,131161","10,115866","10,178677",
12/02/2012 4.00,"2,015572","6,773532","5,457689",
12/02/2012 5.00,"2,400264",,,
12/02/2012 6.00,"2,848169","4,492338","1,109813",
12/02/2012 7.00,"2,405683","8,247194","6,78642",
12/02/2012 8.00,"2,066142","14,091894","16,365455",
12/02/2012 9.00,"2,15464","18,486941","25,574223",
12/02/2012 10.00,"1,965003","15,409889","20,067987",
12/02/2012 11.00,"1,95236","23,325635","34,57739",
12/02/2012 12.00,"2,03002","19,227014","31,948507",
12/02/2012 13.00,"2,18173","18,250193","30,318068",
12/02/2012 14.00,"2,143803","19,87109","29,69747",
12/02/2012 15.00,"2,226882","11,518174","13,293958",
12/02/2012 16.00,"2,618799","12,854326","17,570449",
12/02/2012 17.00,"2,414714","16,055914","20,798028",
12/02/2012 18.00,"3,157008","19,638228","29,845",
12/02/2012 19.00,"2,813855","21,116433","30,992868",
12/02/2012 20.00,"2,974595","20,188902","30,141015",
12/02/2012 21.00,"2,972788","18,389648","25,331514",
