"NetC","Provincia di TARANTO","","","","","",""
"Stat","MANDURIA","","","","","",""
,NO2,NOX,CO,O3,PM10
05/12/2012 17.00,"123,051256","254,510602","1,715253","4,242444",
05/12/2012 18.00,"128,380311","315,246067","2,037105","1,398124","11,721612"
05/12/2012 19.00,"132,233704","346,857287","2,494739","6,620947",
05/12/2012 20.00,"124,963022","309,614688","2,02664","1,461091","54,212456"
05/12/2012 21.00,"81,989178","196,876769","1,353027","7,377897",
05/12/2012 22.00,"46,73378","73,992488","0,751107","19,88383","73,504272"
05/12/2012 23.00,"45,086778","63,728143","0,777722","19,988097",
06/12/2012 0.00,"14,663359","21,619179","0,413301","38,41219","56,410255"
06/12/2012 1.00,"9,519892","13,880723","0,351251","38,836028",
06/12/2012 2.00,"7,792423","9,92462","0,444384","30,295623","37,851036"
06/12/2012 3.00,"8,841105","11,337976","0,368066","32,749955",
06/12/2012 4.00,"18,158529","20,22916","0,526857","24,569745","19,53602"
06/12/2012 5.00,"13,669189","15,824414","0,414555","25,71939",
06/12/2012 6.00,"21,420083","27,684943","0,478761","31,053927","10,744811"
06/12/2012 7.00,"23,8484","30,935664","0,435487","33,996419",
06/12/2012 8.00,"36,967292","54,755272","0,470999","27,654421","5,860806"
06/12/2012 9.00,"49,918757","84,99074","0,859645","27,703171",
06/12/2012 10.00,"41,108801","66,884208","0,774861","32,204249","4,639805"
06/12/2012 11.00,"30,14827","50,934022","0,57213","38,033713",
06/12/2012 12.00,"32,276782","54,654134","0,658404","39,219923","7,570208"
06/12/2012 13.00,"32,733634","54,728041","0,666047","41,142084",
06/12/2012 14.00,"24,610249","38,190467","0,57068","46,001331","5,128205"
06/12/2012 15.00,"21,976867","30,927885","0,578401","45,971537",
06/12/2012 16.00,"40,275569","59,794085","0,753733","34,137925","12,698413"
06/12/2012 17.00,"64,7729","97,412722","1,078721","18,078116",
06/12/2012 18.00,"84,370776","132,663668","1,463486","13,620369","15,384615"
06/12/2012 19.00,"72,190244","109,002253","1,229985","12,733425",
06/12/2012 20.00,"79,719203","120,504908","1,467445","9,290586","40,04884"
06/12/2012 21.00,"85,878901","137,895687","1,575513","6,417829",
06/12/2012 22.00,"62,295266","87,049832","1,26346","6,924946","56,166058"
06/12/2012 23.00,"47,181547","60,556521","1,102632","11,438889",
07/12/2012 0.00,"23,185187","28,346239","0,6811","15,545922","70,818069"
07/12/2012 1.00,"14,691912","17,856276","0,52521","22,069372",
07/12/2012 2.00,,,"0,337061","31,876553","43,956043"
07/12/2012 3.00,"5,758164","7,758033",,"34,293979",
07/12/2012 4.00,"5,105829","7,056414","0,238215","34,203602","25,885225"
07/12/2012 5.00,"11,403104","13,36595","0,296024","26,179113",
07/12/2012 6.00,"30,272867","41,398397","0,309005","18,981313","13,675214"
07/12/2012 7.00,"34,742739","47,280038","0,376658","15,503944",
07/12/2012 8.00,"39,787569","60,438524","0,527886","15,9745","10,744811"
07/12/2012 9.00,"66,570462","130,277811","0,985767","15,845181",
07/12/2012 10.00,"37,359252","65,946726","0,625032","30,322029","13,675214"
07/12/2012 11.00,"39,586398","67,824286","0,651583","29,87043",
07/12/2012 12.00,"33,085354","54,970516","0,534749","35,724948","10,744811"
07/12/2012 13.00,"43,215247","77,100575","0,597657","31,712704",
07/12/2012 14.00,"43,894036","72,013787","0,594833","37,999185","2,197802"
07/12/2012 15.00,"36,732376","51,727576","0,523494","42,578803",
07/12/2012 16.00,"64,548371","103,035035","0,771553","27,056579","3,907204"
07/12/2012 17.00,"73,103948","126,512321","0,901839","21,472207",
07/12/2012 18.00,"78,069601","146,653307","1,132171","21,919066","10,744811"
07/12/2012 19.00,"81,372685","179,046413","0,958941","12,899979",
07/12/2012 20.00,"97,869943","209,21316","1,048125","12,983258","21,978022"
07/12/2012 21.00,"97,48318","228,437415","1,495142","12,971748",
07/12/2012 22.00,"20,51806","36,551492","0,361715","45,994558","28,327229"
07/12/2012 23.00,"23,377272","32,56686","0,395601","45,905864",
08/12/2012 0.00,"13,25387","18,994743","0,345127","52,035947","36,630035"
08/12/2012 1.00,"11,562742","17,47895","0,338184","52,705552",
08/12/2012 2.00,"6,950105","10,356407","0,216527","57,434127","25,885225"
08/12/2012 3.00,"3,266744","5,44337","0,23445","57,778749",
08/12/2012 4.00,"2,111638","4,166162","0,225156","58,400287","13,919414"
08/12/2012 5.00,"2,569787","5,828478","0,190407","55,988607",
08/12/2012 6.00,"5,079872","10,139865","0,219782","49,521352","8,058608"
08/12/2012 7.00,"4,425744","8,83413","0,176524","51,400188",
08/12/2012 8.00,"4,785255","9,440967","0,208958","53,32574","4,639805"
08/12/2012 9.00,"8,462126","16,605002","0,230136","49,20923",
08/12/2012 10.00,"9,618531","18,581108","0,233196","38,996491","3,907204"
08/12/2012 11.00,"14,946295","27,525455","0,311947","41,934243",
08/12/2012 12.00,"24,961975","42,155648","0,493648","46,984418","2,442003"
08/12/2012 13.00,"38,119802","64,947001","0,541417","37,192811",
08/12/2012 14.00,"17,673124","27,084591","0,357284","50,055551","1,953602"
08/12/2012 15.00,"17,041059","22,609824","0,506434","48,487486",
08/12/2012 16.00,"28,603804","37,536952","0,754689","38,26256","12,454212"
08/12/2012 17.00,"39,60976","50,459442","0,85156","29,720125",
08/12/2012 18.00,"41,134759","56,788431","0,868581","30,184586","22,954823"
08/12/2012 19.00,"49,04399","71,138543","1,110169","24,523706",
08/12/2012 20.00,"65,128519","96,65029","1,162017","10,552621","24,664225"
08/12/2012 21.00,"63,171327","90,546921","1,320187","14,051655",
08/12/2012 22.00,"67,524398","96,362429","1,370269","4,888357","35,897434"
08/12/2012 23.00,"47,910947","64,083427","1,148565","8,768574",
09/12/2012 0.00,"40,122419","56,81955","0,963804","8,687327","47,374847"
09/12/2012 1.00,"39,712291","58,987562","0,784378","5,03257",
09/12/2012 2.00,,,"0,645621","9,207984","41,758244"
09/12/2012 3.00,"14,793124","17,708207",,"13,277386",
09/12/2012 4.00,"7,701573","9,271104","0,308348","20,630623","27,838827"
09/12/2012 5.00,"7,898849","10,301948","0,301589","19,995544",
09/12/2012 6.00,"7,987105","10,807645","0,268115","21,496581","14,407814"
09/12/2012 7.00,"10,446572","13,626579","0,284715","23,659105",
09/12/2012 8.00,"17,291551","27,692724","0,357993","25,230554","12,210012"
09/12/2012 9.00,"18,703637","32,903993","0,38061","28,451318",
09/12/2012 10.00,"19,697805","42,750814","0,436975","28,999735","6,837607"
09/12/2012 11.00,"26,608975","55,192245","0,467911","28,984838",
09/12/2012 12.00,"30,128803","61,313768","0,486465","29,306443","3,907204"
09/12/2012 13.00,"37,360546","79,885799","0,568337","30,53124",
09/12/2012 14.00,"18,555678","32,387923","0,461779","42,157674","10,50061"
09/12/2012 15.00,"12,281765","19,902402","0,388852","43,600481",
09/12/2012 16.00,"16,925551","27,432096","0,468068","45,324949","13,675214"
09/12/2012 17.00,"24,275401","38,990506","0,54158","45,398069",
09/12/2012 18.00,"35,699271","58,711375","0,570369","42,405478","13,675214"
09/12/2012 19.00,"37,242439","56,085643","0,650286","39,058105",
09/12/2012 20.00,"41,692844","66,692303","0,656146","37,527954","16,849817"
09/12/2012 21.00,"45,295735","65,935057","0,788758","33,666013",
09/12/2012 22.00,"36,780398","47,923182","0,842389","31,429018","22,466423"
09/12/2012 23.00,"26,945125","34,444422","0,69259","33,09119",
10/12/2012 0.00,"15,211061","19,977609","0,420843","37,337023","36,630035"
10/12/2012 1.00,"7,037062","12,214518","0,209601","34,783159",
10/12/2012 2.00,"7,153871","9,304819","0,213429","42,764319","25,885225"
10/12/2012 3.00,"5,188892","7,344271","0,15433","44,613361",
10/12/2012 4.00,"4,526977","6,376963","0,164603","45,243024","15,873016"
10/12/2012 5.00,"4,968255","6,828201","0,178196","46,400116",
10/12/2012 6.00,"8,068871","10,991771","0,194953","46,141479","8,791209"
10/12/2012 7.00,"20,197485","26,827853","0,221046","39,832656",
10/12/2012 8.00,"28,799782","41,674588","0,308543","33,012656","11,233212"
10/12/2012 9.00,"34,708994","59,097781","0,502675","32,560378",
10/12/2012 10.00,"27,142399","46,437211","0,421429","35,328868","6,349206"
10/12/2012 11.00,"37,28657","61,335809","0,582438","35,016746",
10/12/2012 12.00,"24,929527","40,672269","0,410101","46,901815","4,639805"
10/12/2012 13.00,"34,654485","58,28996","0,50084","45,717642",
10/12/2012 14.00,"37,226864","57,539197","0,511112","49,229542","9,035409"
10/12/2012 15.00,"35,037357","50,34015","0,521815","49,08533",
10/12/2012 16.00,"55,12193","89,040203","0,678411","41,40343","9,035409"
10/12/2012 17.00,"113,53396","218,213266","1,355688","18,060513",
10/12/2012 18.00,"95,293669","196,185647","1,140814","14,357685","13,186813"
10/12/2012 19.00,"80,174753","160,395296","0,82032","14,751732",
10/12/2012 20.00,"62,971458","111,180641","0,699621","24,598182","28,571428"
10/12/2012 21.00,"27,128122","44,32366","0,312254","46,562612",
10/12/2012 22.00,"13,684763","22,670768","0,217569","56,912116","29,548229"
10/12/2012 23.00,"8,899509","13,467089","0,223233","55,411752",
11/12/2012 0.00,"4,807318","7,84867","0,176594","56,170733","19,53602"
11/12/2012 1.00,"4,063638","6,749104","0,126691","54,034619",
11/12/2012 2.00,,,"0,081844","56,810556","10,989011"
11/12/2012 3.00,"2,403847","4,8214",,"54,128104",
11/12/2012 4.00,"1,652192","3,641016","0,185835","55,088123","8,302809"
11/12/2012 5.00,"6,199935","12,686502","0,183918","41,297133",
11/12/2012 6.00,"17,081293","22,946955","0,338168","36,287582","6,837607"
11/12/2012 7.00,"16,554358","25,808681","0,314683","31,384331",
11/12/2012 8.00,"23,806868","38,866024","0,428933","21,558194","3,663004"
11/12/2012 9.00,"35,897842","64,319422","0,610933","29,479768",
11/12/2012 10.00,"19,344784","35,625677","0,408619","27,856184","3,418803"
11/12/2012 11.00,"20,987889","36,849721","0,490852","36,605123",
11/12/2012 12.00,"21,830209","38,845278","0,518641","37,418271","11,965812"
11/12/2012 13.00,"19,378528","37,346342","0,482281","38,0696",
11/12/2012 14.00,"19,046273","33,242421",,"39,205699","6,837607"
11/12/2012 15.00,"16,832104","29,200737","0,406362","43,61335",
11/12/2012 16.00,"22,577784","36,157308","0,510028","44,012812","6,349206"
11/12/2012 17.00,"36,240482","51,995984","0,680887","34,502859",
11/12/2012 18.00,"49,534718","76,500624","0,883974","26,866568","17,094017"
11/12/2012 19.00,"55,916221","86,050114","0,948895","22,982045",
11/12/2012 20.00,"71,710027","111,699303","1,177395","16,785613","13,431013"
11/12/2012 21.00,"79,917767","122,930953","1,499239","13,920983",
11/12/2012 22.00,"75,027391","109,964372","1,42743","10,174823","33,211235"
11/12/2012 23.00,"37,334588","48,424988","0,982451","13,740208",
12/12/2012 0.00,"20,510272","25,997992","0,650043","20,534482","57,387058"
12/12/2012 1.00,"17,323997","22,245463","0,433078","22,145201",
12/12/2012 2.00,"11,932636","14,519976","0,481936","23,206829","39,316238"
12/12/2012 3.00,"7,739212","9,381321","0,342407","23,728163",
12/12/2012 4.00,"6,654191","8,844504","0,311239","24,05383","29,304029"
12/12/2012 5.00,"9,892382","11,977231","0,322977","20,867595",
12/12/2012 6.00,"20,289636","28,407182","0,332814","20,776194","20,512821"
12/12/2012 7.00,"43,461844","70,548563","0,443765","9,105073",
12/12/2012 8.00,"69,990347","147,720463","0,663401","1,011524","11,477411"
12/12/2012 9.00,"118,85783","310,811496","1,62954","0,132026",
12/12/2012 10.00,"73,131197","149,51114","0,986377","5,493646","11,721612"
12/12/2012 11.00,"49,339907","109,467751","0,637494","17,696934",
12/12/2012 12.00,"52,186139","123,091736","0,74197","17,316428","13,919414"
12/12/2012 13.00,"47,243843","107,98697","0,735574","21,991511",
12/12/2012 14.00,"61,343927","151,305726","0,837377","19,739617","13,675214"
12/12/2012 15.00,"45,206183","79,638141","0,70485","22,615081",
12/12/2012 16.00,"59,555457","102,520261","0,951971","17,128205","15,628816"
12/12/2012 17.00,"74,978071","143,616531","1,193829","8,926328",
12/12/2012 18.00,"79,488182","151,243481","1,212368","5,20996","23,443224"
12/12/2012 19.00,"78,535538","148,512719","1,262198","2,060286",
12/12/2012 20.00,"91,682988","167,126244","1,540527","1,350053","37,362637"
12/12/2012 21.00,"93,445496","163,266097","1,860428","5,334537",
12/12/2012 22.00,"82,50962","139,289587","1,860347","5,244489","51,526253"
12/12/2012 23.00,"61,018161","89,278787","1,560806","3,754285",
13/12/2012 0.00,"42,783056","54,586707","1,109756","0,710234","70,573868"
13/12/2012 1.00,"29,569419","35,885009","0,858223","2,590422",
13/12/2012 2.00,,,"0,608592","7,573567","57,631256"
13/12/2012 3.00,"13,876065","16,563464",,"13,592292",
13/12/2012 4.00,"15,798997","18,118204","0,338834","12,365104","43,711845"
13/12/2012 5.00,"18,873656","21,769589","0,387698","7,645336",
13/12/2012 6.00,"34,689527","46,957171","0,488877","0,111037","24,420025"
13/12/2012 7.00,"61,27514","124,962818","0,727344","0,012187",
13/12/2012 8.00,"96,731702","282,654572","1,448555","0,047394","16,117216"
13/12/2012 9.00,"127,567851","448,159996","2,376064","2,217364",
13/12/2012 10.00,"141,140991","329,482087","2,174518","5,585726","32,478634"
13/12/2012 11.00,"117,727379","244,610628","1,586574","8,540405",
13/12/2012 12.00,"53,91231","115,965308","0,571859","26,137811","60,561661"
13/12/2012 13.00,"58,566478","122,482303","0,560729","32,125711",
13/12/2012 14.00,"46,862266","86,100681","0,406991","39,380383","46,886448"
13/12/2012 15.00,"54,075842","93,184323","0,482134","37,03573",
13/12/2012 16.00,"65,369926","117,025973","0,573524","27,649682","25,152626"
13/12/2012 17.00,"149,14628","403,470673","1,825408","10,450384",
13/12/2012 18.00,"169,371027","494,752799","2,903487","16,216885","26,617826"
13/12/2012 19.00,"145,989843","399,486037","2,69727","10,395544",
13/12/2012 20.00,"124,268662","350,738207","2,3837","1,487496","63,492065"
13/12/2012 21.00,"126,726829","350,3842","2,805475","11,048227",
13/12/2012 22.00,"111,648152","268,716806","2,299377","2,149658","86,446884"
13/12/2012 23.00,"106,642252","269,339192","2,927289","5,572862",
14/12/2012 0.00,"100,097089","278,243342","3,044268","1,386614","113,553116"
14/12/2012 1.00,"58,722225","97,546277","1,314922",,
14/12/2012 2.00,"46,252268","66,452421","1,352534",,"126,251526"
14/12/2012 3.00,"31,011358","41,321894","0,747165",,
14/12/2012 4.00,"18,765934","24,556108","0,477504","1,827379","88,888885"
14/12/2012 5.00,"10,863189","13,63306","0,25244","16,005643",
14/12/2012 6.00,"45,690292","77,26655","0,585628","1,268806","53,479855"
14/12/2012 7.00,"69,303776","151,861987","0,454034","8,220157",
14/12/2012 8.00,"106,185411","267,778019","1,020808","0,00677","32,722832"
14/12/2012 9.00,"71,049414","198,116363","0,75663","21,865579",
14/12/2012 10.00,"29,156697","57,546976","0,243869","40,185406","29,304029"
14/12/2012 11.00,"29,915953","62,777694","0,176208","40,955221",
14/12/2012 12.00,"30,184611","61,889481","0,196428","42,702703","19,53602"
14/12/2012 13.00,"39,522804","80,25405","0,248662","37,660659",
14/12/2012 14.00,"24,778976","47,128329","0,150863","45,085947","10,256411"
14/12/2012 15.00,"23,420101","43,62476","0,115249","44,110985",
14/12/2012 16.00,"20,380486","38,62744","0,157597","40,602475","6,105006"
14/12/2012 17.00,"29,099591","51,005336","0,297485","38,418959",
14/12/2012 18.00,"24,806229","52,117869","0,25898","39,842135","16,361416"
14/12/2012 19.00,"23,102123","47,779252","0,196347","44,278218",
14/12/2012 20.00,"26,254654","53,170755","0,185948","44,194942","17,094017"
14/12/2012 21.00,"25,045037","50,430917","0,141634","46,975616",
14/12/2012 22.00,"13,347316","24,831","0,12057","49,964147","10,989011"
14/12/2012 23.00,"8,992956","16,26009","0,069839","55,180201",
15/12/2012 0.00,"4,491935","8,736882","0,062714","57,897234","13,186813"
15/12/2012 1.00,"4,637297","9,202381","0,038319","56,907374",
15/12/2012 2.00,,,"0,05425","57,620994","7,814408"
15/12/2012 3.00,"1,605871","3,679458",,"58,284081",
15/12/2012 4.00,"1,674255","3,454297","0,231155","56,476763","4,395605"
15/12/2012 5.00,"1,852063","3,779758","0,198582","54,473354",
15/12/2012 6.00,"4,31283","8,179318","0,233732","53,378548","9,523809"
15/12/2012 7.00,"10,006593","17,807004","0,211305","51,903919",
15/12/2012 8.00,"28,082058","50,485379","0,26534","40,943033","13,431013"
15/12/2012 9.00,"44,392418","85,851725","0,530719","32,590846",
15/12/2012 10.00,"28,095037","53,186316","0,381782","44,201711","17,094017"
15/12/2012 11.00,"30,740101","56,212714","0,393621","45,316825",
15/12/2012 12.00,"24,008037","42,287904","0,389554","47,727824","12,210012"
15/12/2012 13.00,"31,255358","55,037943","0,460137","43,802245",
15/12/2012 14.00,"30,333868","52,67284","0,429374","43,379762","10,01221"
15/12/2012 15.00,"21,33572","32,059867","0,376952","49,037256",
15/12/2012 16.00,"16,471294","25,73477","0,356738","47,245086","13,186813"
15/12/2012 17.00,"18,768529","31,967806","0,424784","46,098823",
15/12/2012 18.00,"29,552548","46,435916","0,542677","41,560507","17,338217"
15/12/2012 19.00,"29,392909","50,012098","0,548758","35,632189",
15/12/2012 20.00,"40,933588","68,748806","0,594095","29,209622","28,327229"
15/12/2012 21.00,"44,563736","74,39575","0,56744","22,126921",
15/12/2012 22.00,"40,163949","67,776308","0,515741","21,141128","30,76923"
15/12/2012 23.00,"23,710826","35,654203","0,499515","24,807394",
16/12/2012 0.00,"16,847678","24,218977","0,429415","30,065424","21,978022"
16/12/2012 1.00,"11,292786","17,393369","0,317924","33,852885",
16/12/2012 2.00,"11,866445","16,301584","0,303147","37,241555","11,965812"
16/12/2012 3.00,"8,2947","11,736051","0,260871","42,762965",
16/12/2012 4.00,"6,647701","9,498021","0,283378","41,396661","7,081807"
16/12/2012 5.00,"3,57434","5,793467","0,280478","42,842854",
16/12/2012 6.00,"18,137762","38,6041","0,337049","33,991004","4,639805"
16/12/2012 7.00,"20,759463","30,835824","0,308664","33,004532",
16/12/2012 8.00,"33,213844","50,235121","0,524116","25,231909","8,058608"
16/12/2012 9.00,"18,495976","27,301132","0,363946","37,135935",
16/12/2012 10.00,"36,681758","63,700916","0,585841","25,456014","9,035409"
16/12/2012 11.00,"33,904313","61,775379","0,475316","29,975375",
16/12/2012 12.00,"30,380589","54,73323","0,53237","34,089177","11,965812"
16/12/2012 13.00,"39,814822","73,620349","0,557858","31,846762",
16/12/2012 14.00,"16,081932","27,21685","0,427523","47,634392","17,826618"
16/12/2012 15.00,"13,104614","20,69466","0,334755","45,750141",
