"NetC","Provincia di TARANTO","","","","",""
"Stat","MARTINA FRANCA","","","","",""
,NO2,NOX,CO,O3,PM10
24/03/2012 8.00,"108,111094","450,868526","0,996935","3,366718","22,9492"
24/03/2012 9.00,"87,10452","238,293131","1,091119","26,975013",
24/03/2012 10.00,"58,841032","91,838752","0,638584","65,945007","41,99218"
24/03/2012 11.00,"21,727375","33,940523","0,379589","102,261543",
24/03/2012 12.00,"31,178562","51,780401","0,379938","97,358693","46,875"
24/03/2012 13.00,"39,836192","72,847144","0,483891","91,176806",
24/03/2012 14.00,"49,768729","96,544181","0,561623","94,304625","35,644531"
24/03/2012 15.00,"27,004647","42,424008","0,34835","111,568562",
24/03/2012 16.00,"27,613084","46,615859","0,391908","88,64244","34,667961"
24/03/2012 17.00,"31,069963","49,834941","0,392024","87,738341",
24/03/2012 18.00,"29,846911","45,557528","0,336804","88,463788","31,25"
24/03/2012 19.00,"51,088028","80,12838","0,508527","61,086122",
24/03/2012 20.00,"55,869173","84,714484","0,579232","55,188443","33,203121"
24/03/2012 21.00,"57,203289","91,628643","0,604023","44,690374",
24/03/2012 22.00,"36,976646","54,924263","0,363372","66,176468","39,550781"
24/03/2012 23.00,"26,499077","33,483193","0,360928","70,165189",
25/03/2012 0.00,"37,016145","48,627454","0,434616","34,87715","38,574211"
25/03/2012 1.00,"41,793585","58,12262","0,482307","21,774367",
25/03/2012 2.00,"47,057263","73,297209","0,528762","15,798871","41,99218"
25/03/2012 3.00,"20,495683","28,184543","0,351671","82,915316",
25/03/2012 4.00,"18,807355","23,337757","0,301279","71,259348","47,851551"
25/03/2012 5.00,"16,714225","20,505166","0,259071","73,342323",
25/03/2012 6.00,"20,201943","25,545199","0,265365","64,517798","35,644531"
25/03/2012 7.00,"23,905659","30,162429","0,353099","63,66446",
25/03/2012 8.00,"22,027272","28,55549","0,33302","75,756195","37,597641"
25/03/2012 9.00,"17,989111","24,437596","0,440989","105,228328",
25/03/2012 10.00,"18,075501","26,947231","0,344604","112,352212","39,0625"
25/03/2012 11.00,"16,550082","25,808482","0,338503","116,008614",
25/03/2012 12.00,"20,706729","32,650037","0,416777","116,284039","32,71484"
25/03/2012 13.00,"23,935275","39,324255","0,339082","121,41494",
25/03/2012 14.00,"10,612535","17,300345","0,288883","133,784178","33,203121"
25/03/2012 15.00,"9,485753","15,101972","0,277645","137,711865",
25/03/2012 16.00,"11,21604","17,161568","0,288612","136,568246","24,90234"
25/03/2012 17.00,"16,873436","25,540017","0,318809","129,44771",
25/03/2012 18.00,"20,377196","28,412816","0,311318","120,4269","23,92577"
25/03/2012 19.00,"34,872413","46,735169","0,417163","94,421695",
25/03/2012 20.00,"36,705142","48,18131","0,433459","85,146464","25,39061"
25/03/2012 21.00,"24,583215","32,271308","0,34584","91,476577",
25/03/2012 22.00,"20,942442","27,07434","0,275792","95,384682","31,73827"
25/03/2012 23.00,"19,097383","25,12628","0,314794","107,422969",
26/03/2012 0.00,"15,692341","21,994079","0,288921","110,239473","39,550781"
26/03/2012 1.00,"9,528949","12,755745","0,229106","112,910475",
26/03/2012 2.00,,,"0,234357","109,967412","41,99218"
26/03/2012 3.00,"14,593192","15,585744",,"111,337818",
26/03/2012 4.00,"6,420113","7,024414","0,283207",,"34,667961"
26/03/2012 5.00,"9,493415","10,882915","0,281893","112,348841",
26/03/2012 6.00,"18,441036","23,131528","0,365638","98,492212","32,226551"
26/03/2012 7.00,"36,282818","53,614333","0,497595","75,199926",
26/03/2012 8.00,"59,561321","109,748683","0,711092","48,641112","32,226551"
26/03/2012 9.00,"32,529469","48,202035","0,520483","79,542505",
26/03/2012 10.00,"37,037464","62,125068","0,505288","84,559076","40,039051"
26/03/2012 11.00,"35,739525","60,902035","0,468675","92,622965",
26/03/2012 12.00,"30,674542","51,776499","0,457191","98,248583","39,550781"
26/03/2012 13.00,"33,570072","59,512967","0,466973","99,773942",
26/03/2012 14.00,"22,456707","36,507231","0,412535","109,986323","31,73827"
26/03/2012 15.00,"23,770824","39,929938","0,491448","108,128066",
26/03/2012 16.00,"26,529574","42,260611","0,48476","106,652143","26,85545"
26/03/2012 17.00,"26,948549","43,469396","0,478688","104,119809",
26/03/2012 18.00,"30,134974","47,768873","0,492144","96,776709","16,601561"
26/03/2012 19.00,"32,253471","48,248725","0,48847","92,932903",
26/03/2012 20.00,"29,984556","44,557533","0,467321","90,087259","12,20703"
26/03/2012 21.00,"16,731577","21,271669","0,322335","103,085779",
26/03/2012 22.00,"9,410116","10,851787","0,294922","112,545728","16,11327"
26/03/2012 23.00,"7,025573","8,168347","0,28112","112,03487",
27/03/2012 0.00,"9,216168","10,531433","0,277872","97,730221","20,507811"
27/03/2012 1.00,"7,3426","8,264321","0,260048","95,847565",
27/03/2012 2.00,"6,984545","7,784442","0,248875","88,920582","16,601561"
27/03/2012 3.00,"6,229896","6,731299","0,25046","86,178477",
27/03/2012 4.00,"5,113464","5,56013","0,244429","82,361079","20,507811"
27/03/2012 5.00,"9,830332","12,284944","0,252974","71,961788",
27/03/2012 6.00,"34,074821","56,007239","0,547432","45,497711","24,90234"
27/03/2012 7.00,"51,19181","123,1646","0,709353","25,543063",
27/03/2012 8.00,"57,783489","160,453908","0,892423","29,844342","24,414061"
27/03/2012 9.00,"37,747371","73,708362","0,520136","59,925533",
27/03/2012 10.00,"36,438243","73,38539","0,494192","72,428072","34,17968"
27/03/2012 11.00,"30,729241","60,520705","0,53185","81,839985",
27/03/2012 12.00,"30,585039","60,062858","0,52779","83,194112","27,83202"
27/03/2012 13.00,"34,877956","71,503484","0,547857","84,272829",
27/03/2012 14.00,"22,255297","38,968891","0,417949","97,807367","25,39061"
27/03/2012 15.00,"24,646061","42,369535","0,448569","98,235059",
27/03/2012 16.00,"27,522934","46,557466","0,4957","99,846339","20,507811"
27/03/2012 17.00,"27,545303","44,776745","0,485338","100,210425",
27/03/2012 18.00,"38,704673","63,41687","0,56742","86,419389","18,55468"
27/03/2012 19.00,"37,871689","59,502585","0,574535","81,620716",
27/03/2012 20.00,"37,986087","59,833303","0,55296","80,977149","20,99609"
27/03/2012 21.00,"29,569309","43,138638","0,46852","89,881529",
27/03/2012 22.00,"18,509411","23,256038","0,404378","95,309568","22,46093"
27/03/2012 23.00,"17,923849","21,36245","0,415435","87,471036",
28/03/2012 0.00,"7,846114","8,723452","0,329565","96,696176","24,414061"
28/03/2012 1.00,"3,750868","4,248889","0,337414","104,102213",
28/03/2012 2.00,,,"0,37306","104,20579","22,46093"
28/03/2012 3.00,"6,444709","7,687169",,"102,924722",
28/03/2012 4.00,"3,758013","4,950552","0,249734",,"11,71875"
28/03/2012 5.00,"5,806966","7,375895","0,243431","104,544807",
28/03/2012 6.00,"14,745007","20,999304","0,325516","93,881666","12,20703"
28/03/2012 7.00,"33,205989","55,666138","0,386065","75,790731",
28/03/2012 8.00,"40,295648","70,701972","0,475728","65,480108","12,69531"
28/03/2012 9.00,"31,105392","52,371822","0,395345","77,649689",
28/03/2012 10.00,"26,900597","44,177542","0,32625","87,761347","22,46093"
28/03/2012 11.00,"27,295729","47,702715","0,336342","96,614974",
28/03/2012 12.00,"35,952731","67,584038","0,400022","91,523959","22,46093"
28/03/2012 13.00,"39,877683","77,172564","0,406441","91,762162",
28/03/2012 14.00,"28,552009","50,256459","0,282947","103,070939","24,414061"
28/03/2012 15.00,"31,299955","56,51956","0,359772","100,85196",
28/03/2012 16.00,"31,615816","58,117398","0,381116","100,760605","23,4375"
28/03/2012 17.00,"33,238398","58,345691","0,430104","97,630731",
28/03/2012 18.00,"33,611927","54,257626","0,429408","93,691507","23,4375"
28/03/2012 19.00,"44,770666","71,618928","0,513348","72,163462",
28/03/2012 20.00,"38,461676","55,0825","0,478357","75,333274","20,99609"
28/03/2012 21.00,"31,233896","42,147763","0,35525","79,934322",
28/03/2012 22.00,"16,563357","19,864457","0,251668","89,133747","20,01952"
28/03/2012 23.00,"17,413682","21,008386","0,262183","86,729335",
29/03/2012 0.00,"11,837316","14,832202","0,232489","91,96248","23,4375"
29/03/2012 1.00,"9,088172","10,68707","0,211494","82,096468",
29/03/2012 2.00,"4,263645","5,242371","0,163048","97,632086","26,36718"
29/03/2012 3.00,"4,154351","5,202166","0,172753","102,304899",
29/03/2012 4.00,"2,205085","2,964885","0,18443","104,739753","20,507811"
29/03/2012 5.00,"5,683259","7,717","0,199083","101,855487",
29/03/2012 6.00,"35,28376","51,877684","0,294198","63,647524","19,53125"
29/03/2012 7.00,"82,275135","177,009763","0,784966","17,006145",
29/03/2012 8.00,"55,2172","103,515428","0,559476","51,013706","19,53125"
29/03/2012 9.00,"42,192065","75,840588","0,423685","70,185379",
29/03/2012 10.00,"34,54873","57,247154","0,387688","87,249074","28,80859"
29/03/2012 11.00,"33,12431","54,636337","0,34972","93,402551",
29/03/2012 12.00,"36,914755","63,741089","0,417847","97,7857","30,7617"
29/03/2012 13.00,"49,835401","99,08236","0,448199","88,219496",
29/03/2012 14.00,"32,153872","56,121386","0,281246","108,833253","31,25"
29/03/2012 15.00,"37,324304","63,634762","0,440157","107,851316",
29/03/2012 16.00,"35,200874","57,885243","0,409225","104,938656","25,39061"
29/03/2012 17.00,"23,57735","33,703167","0,390319","112,64594",
29/03/2012 18.00,"22,704197","33,537148","0,272044","112,340706","29,29686"
29/03/2012 19.00,"24,956131","34,915854","0,299031","104,066399",
29/03/2012 20.00,"22,425561","31,68379","0,297523","103,623813","22,46093"
29/03/2012 21.00,"17,404078","22,37539","0,415991","106,758375",
29/03/2012 22.00,"43,587653","49,333021","0,937304","68,40356","18,55468"
29/03/2012 23.00,"8,475647","10,189032","0,205772","123,131776",
30/03/2012 0.00,"7,90516","9,705262","0,186363","113,816628","28,80859"
30/03/2012 1.00,"7,842706","9,189064","0,146269","107,191509",
30/03/2012 2.00,,,"0,152995","123,460016","26,36718"
30/03/2012 3.00,"8,288109","9,880354",,"122,90377",
30/03/2012 4.00,"4,150053","5,211244","0,214841",,"20,507811"
30/03/2012 5.00,"19,829084","27,773405","0,246899","110,360668",
30/03/2012 6.00,"32,316431","46,639206","0,348628","93,717223","14,16015"
30/03/2012 7.00,"34,535386","55,502719","0,390717","94,211224",
30/03/2012 8.00,"58,257853","109,059982","0,487548","67,730214","13,67187"
30/03/2012 9.00,"32,966511","52,533957","0,367995","90,667227",
30/03/2012 10.00,"35,142291","57,516897","0,351097","90,703094","20,01952"
30/03/2012 11.00,"35,604077","57,682934","0,381535","100,25238",
30/03/2012 12.00,"41,790773","74,535818","0,404798","96,382182","20,01952"
30/03/2012 13.00,"47,424519","88,933525","0,449008","101,759445",
30/03/2012 14.00,"36,436485","60,411781","0,414789","110,57381","20,507811"
30/03/2012 15.00,"35,714438","57,697179","0,52084","116,466063",
30/03/2012 16.00,"39,948428","63,20156","0,405454","110,519685","20,01952"
30/03/2012 17.00,"44,842133","73,622763","0,506335","101,503647",
30/03/2012 18.00,"49,6159","77,460512","0,546997","92,288644","17,57811"
30/03/2012 19.00,"32,990507","47,855752","0,409543","100,765339",
30/03/2012 20.00,"29,676457","44,488797","0,363443","96,753033","20,01952"
30/03/2012 21.00,"31,268121","41,669191","0,325636","87,418244",
30/03/2012 22.00,"38,819775","47,825906","0,389058","56,616344","21,48436"
30/03/2012 23.00,"28,870434","34,635707","0,339987","69,550625",
31/03/2012 0.00,"24,596847","30,356976","0,276372","70,311262","28,320311"
31/03/2012 1.00,"20,650688","23,981049","0,263256","56,746279",
31/03/2012 2.00,"18,961896","22,128972","0,225179","64,90218","31,73827"
31/03/2012 3.00,"10,315152","12,133198","0,187411","78,514541",
31/03/2012 4.00,"16,443074","21,921463","0,201686","53,175848","28,320311"
31/03/2012 5.00,"47,315383","149,805732","0,263758","23,765298",
31/03/2012 6.00,"93,853535","357,992172","0,450975","4,391282","26,36718"
31/03/2012 7.00,"86,648533","302,834405","0,675383","2,951884",
31/03/2012 8.00,"84,085322","210,829546","0,923478","15,127558","27,83202"
31/03/2012 9.00,"49,202089","77,758802","0,475704","72,851016",
31/03/2012 10.00,"32,769807","48,68839","0,60957","103,127697","40,52734"
31/03/2012 11.00,"23,96474","38,607007","0,348744","117,62392",
31/03/2012 12.00,"31,642336","53,086429","0,38605","113,781416","32,71484"
31/03/2012 13.00,"33,809725","55,533849","0,43323","112,936951",
31/03/2012 14.00,"20,323239","30,07813","0,462048","117,881042","24,414061"
31/03/2012 15.00,"16,834088","23,974566","0,426826","121,658532",
31/03/2012 16.00,"22,87924","34,219368","0,53388","117,79984","19,04295"
31/03/2012 17.00,"14,483195","20,916305","0,375518","124,07649",
31/03/2012 18.00,"13,063063","19,6323","0,243157","121,927222","18,55468"
31/03/2012 19.00,"10,977247","16,66353","0,211137","122,167457",
31/03/2012 20.00,"11,53978","17,419666","0,178577","119,311676","14,16015"
31/03/2012 21.00,"7,766356","11,080055","0,124568","114,301231",
31/03/2012 22.00,"32,93653","38,060997","0,666665","74,506984","20,507811"
31/03/2012 23.00,"18,826357","22,455808","0,314642","86,163591",
01/04/2012 0.00,"20,849805","24,108158","0,364485","72,729883","17,57811"
01/04/2012 1.00,"14,73148","17,122658","0,22514","81,988873",
01/04/2012 2.00,,,"0,075844","100,931815","24,90234"
01/04/2012 3.00,"10,089083","11,439316",,"102,74677",
01/04/2012 4.00,"5,146634","6,239745","0,212001",,"27,34375"
01/04/2012 5.00,"4,462017","5,417462","0,220614","108,981403",
01/04/2012 6.00,"5,168253","6,567881","0,229768","112,204686","15,13671"
01/04/2012 7.00,"7,535584","10,898478","0,282797","114,555591",
01/04/2012 8.00,"7,282156","9,670244","0,276849","121,307292","13,18359"
01/04/2012 9.00,"6,852168","9,444569","0,331308","122,262898",
01/04/2012 10.00,"8,759488","12,746667","0,34023","122,722363","13,18359"
01/04/2012 11.00,"15,274148","22,818954","0,350426","117,191509",
01/04/2012 12.00,"17,336405","26,049717","0,321111","117,56908","11,71875"
01/04/2012 13.00,"18,180759","26,955011","0,347529","123,765868",
01/04/2012 14.00,"11,619252","14,41717","0,362205","132,315706","9,765625"
01/04/2012 15.00,"7,534383","9,692291","0,234094","133,947267",
01/04/2012 16.00,"9,069365","12,257707","0,198947","124,988024","6,835938"
01/04/2012 17.00,"12,446802","17,695921","0,212078","117,450656",
01/04/2012 18.00,"16,851168","25,030297","0,251706","109,108686","20,01952"
01/04/2012 19.00,"17,900912","25,08089","0,271365","106,826023",
01/04/2012 20.00,"27,449493","44,899954","0,339032","87,931879","20,99609"
01/04/2012 21.00,"19,827439","30,826488","0,299906","91,066487",
01/04/2012 22.00,"14,678412","22,007061","0,2558","96,28337","23,4375"
01/04/2012 23.00,"16,347906","23,922695","0,251397","91,960441",
02/04/2012 0.00,"12,151331","17,043543","0,233205","88,9375","23,92577"
02/04/2012 1.00,"9,450106","12,121526","0,212388","88,630948",
02/04/2012 2.00,"6,652788","8,35122","0,224244","91,896819","22,46093"
02/04/2012 3.00,"4,858375","6,440776","0,224592","90,221239",
02/04/2012 4.00,"4,526874","5,687234","0,231621","80,843847","17,08984"
02/04/2012 5.00,"10,49384","14,422357","0,244676","73,88032",
02/04/2012 6.00,"53,718345","110,79015","0,650139","34,172674","17,08984"
02/04/2012 7.00,"67,08399","147,958836","0,773424","35,036172",
02/04/2012 8.00,"66,3333","149,341401","0,770179","47,063645","15,625"
02/04/2012 9.00,"34,1287","57,847655","0,478693","74,594944",
02/04/2012 10.00,"28,419968","48,01529","0,519633","86,76317","24,90234"
02/04/2012 11.00,"26,758878","45,030945","0,399593","96,562189",
02/04/2012 12.00,"28,782693","48,963355","0,406429","103,959467","19,53125"
02/04/2012 13.00,"31,691725","54,589625","0,426551","106,138545",
02/04/2012 14.00,"19,708532","36,377519","0,346022","123,185923","18,55468"
02/04/2012 15.00,"18,667197","29,122264","0,334474","119,478837",
02/04/2012 16.00,"18,836548","29,190999","0,325784","120,01076","12,20703"
02/04/2012 17.00,"20,629754","31,8083","0,340887","116,897766",
02/04/2012 18.00,"33,884883","53,376977","0,39573","101,227559","17,57811"
02/04/2012 19.00,"36,180163","56,393751","0,426126","94,852774",
02/04/2012 20.00,"28,18697","41,009034","0,408128","99,369933","14,16015"
02/04/2012 21.00,"16,1161","23,311812","0,299288","113,871468",
02/04/2012 22.00,"5,591034","7,693655","0,146729","125,256737","17,08984"
02/04/2012 23.00,"3,69933","4,885703","0,111697","126,550629",
03/04/2012 0.00,"2,480233","3,606886","0,088562","125,857625","19,04295"
03/04/2012 1.00,"2,409369","3,342304","0,075276","125,314926",
03/04/2012 2.00,,,"0,079757","123,357155","21,48436"
03/04/2012 3.00,"9,195512","9,794751",,"122,323126",
03/04/2012 4.00,"4,661477","5,22162","0,16203",,"18,066401"
03/04/2012 5.00,"18,828492","28,233834","0,155265","103,053321",
03/04/2012 6.00,"21,058749","31,660424","0,185033","100,701039","17,57811"
03/04/2012 7.00,"18,609136","29,23121","0,180123","101,699217",
03/04/2012 8.00,"21,42023","35,732946","0,235215","98,392045","21,48436"
03/04/2012 9.00,"13,546957","20,628377","0,227639","110,26114",
03/04/2012 10.00,"12,811708","19,359937","0,196748","116,482242","18,066401"
03/04/2012 11.00,"11,487028","17,712782","0,213952","119,272392",
03/04/2012 12.00,"16,018614","26,381756","0,216427","115,13087","20,01952"
03/04/2012 13.00,"15,01623","25,741044","0,224855","114,725506",
03/04/2012 14.00,"9,664846","14,766057","0,178423","114,486626","20,99609"
03/04/2012 15.00,"12,080138","18,710155","0,189402","110,393103",
03/04/2012 16.00,"10,07781","16,000775","0,177726","109,329271","20,01952"
03/04/2012 17.00,"10,232209","15,941115","0,182598","102,951076",
03/04/2012 18.00,"12,189191","19,528536","0,20015","101,797291","20,99609"
03/04/2012 19.00,"10,363324","16,657042","0,181941","103,786203",
03/04/2012 20.00,"8,434528","13,133165","0,146217","103,690761","23,4375"
03/04/2012 21.00,"5,002142","7,106124","0,119966","106,669761",
03/04/2012 22.00,"3,834323","4,573133","0,091416","104,569837","24,90234"
03/04/2012 23.00,"3,282887","4,078986","0,106126","102,143819",
04/04/2012 0.00,"2,309906","2,693817","0,088109","101,261372","26,36718"
04/04/2012 1.00,"1,534219","1,692552","0,093251","100,452022",
04/04/2012 2.00,"1,412903","1,566744","0,080958","100,687531","21,972651"
04/04/2012 3.00,"1,57956","1,967511","0,083164","99,04307",
04/04/2012 4.00,"2,209423","2,931163","0,081498","98,05573","20,99609"
04/04/2012 5.00,"10,253043","16,878827","0,086678","87,805335",
04/04/2012 6.00,"24,481324","42,504447","0,116951","74,626747","20,507811"
04/04/2012 7.00,"17,702337","29,185819","0,129013","82,620933",
