, Brindisi,,
,P.za San Giusto Casale,,
Parm,SO2,NO2,PM10



15/04/2008 6.00,0,"20,834719","14,16361"
15/04/2008 7.00,0,"33,403309",
15/04/2008 8.00,"0,00144","28,973682","19,53602"
15/04/2008 9.00,"0,00288","32,1963",
15/04/2008 10.00,"0,007201","21,176068","19,53602"
15/04/2008 11.00,0,"8,88653",
15/04/2008 12.00,0,"6,207723","9,27961"
15/04/2008 13.00,0,"6,099999",
15/04/2008 14.00,0,"6,240169","17,094"
15/04/2008 15.00,0,"6,066254",
15/04/2008 16.00,0,"3,833913","14,16361"
15/04/2008 17.00,0,"3,52502",
15/04/2008 18.00,0,"4,91504","16,11721"
15/04/2008 19.00,0,"8,677573",
15/04/2008 20.00,0,"40,80508","14,16361"
15/04/2008 21.00,0,"68,809285",
15/04/2008 22.00,0,"43,664284","14,65201"
15/04/2008 23.00,0,"9,513402",
16/04/2008 0.00,0,"5,261573","15,62881"
16/04/2008 1.00,0,"3,708022",
16/04/2008 2.00,0,"4,34268","7,814408"
16/04/2008 3.00,0,"2,537341",
16/04/2008 4.00,0,"3,073362","5,372406"
16/04/2008 5.00,0,"3,602892",
16/04/2008 6.00,0,"9,858637","8,791209"
16/04/2008 7.00,0,"14,485544",
16/04/2008 8.00,0,"10,730801","7,814408"
16/04/2008 9.00,0,"4,777467",
16/04/2008 10.00,0,"5,356319","6,349206"
16/04/2008 11.00,0,"7,696381",
16/04/2008 12.00,0,"5,449764","5,860806"
16/04/2008 13.00,0,"2,816382",
16/04/2008 14.00,0,"1,906574","5,372406"
16/04/2008 15.00,0,"5,239509",
16/04/2008 16.00,"0,526064","8,114296","13,67521"
16/04/2008 17.00,"1,361067","13,030635",
16/04/2008 18.00,0,"8,351807","7,814408"
16/04/2008 19.00,0,"11,872927",
16/04/2008 20.00,0,"22,983998","10,74481"
16/04/2008 21.00,0,"23,518727",
16/04/2008 22.00,0,"11,330422","21,48962"
16/04/2008 23.00,0,"8,420595",
17/04/2008 0.00,0,"6,29468","17,582411"
17/04/2008 1.00,,"4,920234",
17/04/2008 2.00,"0,061388",,"16,11721"
17/04/2008 3.00,"0,032851","8,209042",
17/04/2008 4.00,"0,057074","10,332352","15,62881"
17/04/2008 5.00,"0,119126","12,690592",
17/04/2008 6.00,"0,159941","12,067607","12,21001"
17/04/2008 7.00,"0,082294","15,671804",
17/04/2008 8.00,"0,172219","20,798391","21,97802"
17/04/2008 9.00,"0,351888","12,501099",
17/04/2008 10.00,"0,147301","13,370669","23,44322"
17/04/2008 11.00,"0,177346","9,278488",
17/04/2008 12.00,"0,218041","12,0767","22,46641"
17/04/2008 13.00,"0,172219","9,383616",
17/04/2008 14.00,"0,297016","8,900807","16,60561"
17/04/2008 15.00,"0,19445","8,58153",
17/04/2008 16.00,"0,2851","9,108468","21,97802"
17/04/2008 17.00,"0,216864","8,201254",
17/04/2008 18.00,"0,252491","8,050701","25,39682"
17/04/2008 19.00,"0,155295","13,451139",
17/04/2008 20.00,"0,214662","16,197444","24,908421"
17/04/2008 21.00,"0,075325","8,181787",
17/04/2008 22.00,"0,128056","4,642489","20,51281"
17/04/2008 23.00,"0,185642","6,140233",
18/04/2008 0.00,"0,315115","11,49784","20,02442"
18/04/2008 1.00,"0,212731","3,698936",
18/04/2008 2.00,"0,19246","4,135021","10,25641"
18/04/2008 3.00,"0,281752","6,659381",
18/04/2008 4.00,"0,306186","8,674977","17,582411"
18/04/2008 5.00,"0,264527","8,340126",
18/04/2008 6.00,"0,347152","11,314839","14,65201"
18/04/2008 7.00,"0,626581","17,246122",
18/04/2008 8.00,"1,075543","16,758117","16,11721"
18/04/2008 9.00,"1,005105","11,025419",
18/04/2008 10.00,"0,65735","11,40959","24,908421"
18/04/2008 11.00,"0,724349","9,011126",
18/04/2008 12.00,"1,01512","8,599702","31,746031"
18/04/2008 13.00,"1,152376","8,307679",
18/04/2008 14.00,"1,039977","5,737893","35,164822"
18/04/2008 15.00,"1,031772","6,219403",
18/04/2008 16.00,"1,185317","8,120786","29,79241"
18/04/2008 17.00,"0,786219","10,41282",
18/04/2008 18.00,"0,756265","11,837885","37,118431"
18/04/2008 19.00,"0,629205","12,477734",
18/04/2008 20.00,"0,534543","18,139057","42,490841"
18/04/2008 21.00,"0,548721","25,535619",
18/04/2008 22.00,"0,184979","16,114371","50,305241"
18/04/2008 23.00,"0,282234","6,663276",
19/04/2008 0.00,"0,514815","5,983191","52,74725"
19/04/2008 1.00,,"6,951403",
19/04/2008 2.00,"0,001911",,"46,398041"
19/04/2008 3.00,0,"3,574341",
19/04/2008 4.00,"0,00006","7,663935","46,398041"
19/04/2008 5.00,"0,010632","11,082523",
19/04/2008 6.00,"0,000777","10,170127","42,97924"
19/04/2008 7.00,"0,010274","24,039174",
19/04/2008 8.00,"0,011289","17,775657","56,16605"
19/04/2008 9.00,"0,000179","17,336976",
19/04/2008 10.00,"0,002927","12,977417","79,12088"
19/04/2008 11.00,"0,00221","8,363487",
19/04/2008 12.00,"0,02891","7,854723","86,446869"
19/04/2008 13.00,"0,010334","8,281723",
19/04/2008 14.00,"0,006332","6,729465","89,377281"
19/04/2008 15.00,"0,011349","7,161658",
19/04/2008 16.00,"0,000119","7,66783","94,261292"
19/04/2008 17.00,"0,026102","7,567893",
19/04/2008 18.00,"0,064987","8,756744","102,0756"
19/04/2008 19.00,"0,027595","11,71329",
19/04/2008 20.00,"0,016008","18,043012","106,471199"
19/04/2008 21.00,"0,002568","9,759997",
19/04/2008 22.00,"0,007407","22,564792","96,7033"
19/04/2008 23.00,"0,016546","17,905438",
20/04/2008 0.00,"0,010155","12,419338","86,93528"
20/04/2008 1.00,"0,015053","9,932616",
20/04/2008 2.00,"0,024848","10,72301","77,65567"
20/04/2008 3.00,"0,023175","4,902064",
20/04/2008 4.00,"0,024131","7,247317","74,725273"
20/04/2008 5.00,"0,038049","5,974105",
20/04/2008 6.00,"0,003942","7,429018","70,329674"
20/04/2008 7.00,0,"5,671701",
20/04/2008 8.00,"0,009259","8,595807","67,399261"
20/04/2008 9.00,"0,048681","6,625638",
20/04/2008 10.00,"0,118327","4,219382","63,492062"
20/04/2008 11.00,"0,095511","2,778744",
20/04/2008 12.00,"0,195859","3,523722","73,748459"
20/04/2008 13.00,"1,480082","5,740487",
20/04/2008 14.00,"3,340175","7,65355","71,306473"
20/04/2008 15.00,"3,324047","5,082467",
20/04/2008 16.00,"1,971133","4,072722","75,213661"
20/04/2008 17.00,"3,109015","7,836552",
20/04/2008 18.00,"3,935098","15,639356","71,306473"
20/04/2008 19.00,"4,485224","16,945014",
20/04/2008 20.00,"1,711302","16,768501","70,329674"
20/04/2008 21.00,"1,207767","17,091672",
20/04/2008 22.00,"1,58049","21,551145","61,53846"
20/04/2008 23.00,"1,575114","13,567953",
21/04/2008 0.00,"1,557195","13,946925","60,073261"
21/04/2008 1.00,,"12,469953",
21/04/2008 2.00,"0,349221",,"57,631241"
21/04/2008 3.00,"0,669932","8,438765",
21/04/2008 4.00,"0,507795","9,174659","64,468849"
21/04/2008 5.00,"0,039198","8,881339",
21/04/2008 6.00,"0,003564","15,670502","54,21244"
21/04/2008 7.00,"0,395546","25,344821",
21/04/2008 8.00,"0,101559","15,895035","51,770451"
21/04/2008 9.00,"0,418708","11,714593",
21/04/2008 10.00,"0,746547","10,996868","60,073261"
21/04/2008 11.00,"0,604008","5,319977",
21/04/2008 12.00,"0,060579","4,510106","56,16605"
21/04/2008 13.00,"0,051671","5,405637",
21/04/2008 14.00,"0,326057","5,673","67,399261"
21/04/2008 15.00,"0,060579","4,804722",
21/04/2008 16.00,"0,128285","6,111679","66,910851"
21/04/2008 17.00,"0,069488","6,16619",
21/04/2008 18.00,"0,087305","7,066912","68,864471"
21/04/2008 19.00,"0,003564","9,47187",
21/04/2008 20.00,"0,003564","15,061801","70,818062"
21/04/2008 21.00,"0,003564","15,161737",
21/04/2008 22.00,"0,003564","14,654275","65,445663"
21/04/2008 23.00,0,"8,610084",
22/04/2008 0.00,"0,001782","7,509489","61,05006"
22/04/2008 1.00,"0,003564","6,454319",
22/04/2008 2.00,"0,003564","3,226511","41,514042"
22/04/2008 3.00,"0,001782","2,651552",
22/04/2008 4.00,"0,003564","4,934511","27,83882"
22/04/2008 5.00,"0,044544","6,595786",
22/04/2008 6.00,"0,003564","15,115017","21,001221"
22/04/2008 7.00,"0,555901","29,749821",
22/04/2008 8.00,"0,814253","31,392917","19,53602"
22/04/2008 9.00,"0,099777","13,020249",
22/04/2008 10.00,"0,555901","6,865743","19,0476"
22/04/2008 11.00,"0,326057","6,610063",
22/04/2008 12.00,"0,003564","11,530289","20,51281"
22/04/2008 13.00,"0,10334","9,601659",
22/04/2008 14.00,"2,702894","16,364862","21,97802"
22/04/2008 15.00,"0,530957","9,351169",
22/04/2008 16.00,"0,657461","9,650979","18,07081"
22/04/2008 17.00,0,"5,299213",
22/04/2008 18.00,"0,003564","5,521148","22,954821"
22/04/2008 19.00,"0,001782","5,386169",
22/04/2008 20.00,0,"8,044212","22,46641"
22/04/2008 21.00,0,"8,118189",
22/04/2008 22.00,0,"4,30634","15,62881"
22/04/2008 23.00,0,"4,534765",
23/04/2008 0.00,0,"4,529574","17,582411"
23/04/2008 1.00,,"3,67817",
23/04/2008 2.00,0,,"9,27961"
23/04/2008 3.00,0,"5,234318",
23/04/2008 4.00,0,"4,260913","11,23321"
23/04/2008 5.00,0,"3,670382",
23/04/2008 6.00,0,"6,419276","10,25641"
23/04/2008 7.00,0,"17,584863",
23/04/2008 8.00,0,"19,320109","17,094"
23/04/2008 9.00,"0,087982","8,567255",
23/04/2008 10.00,"3,668294","8,778806","11,23321"
23/04/2008 11.00,"3,00933","8,220722",
23/04/2008 12.00,"0,087982","6,709997","12,69841"
23/04/2008 13.00,0,"8,402424",
23/04/2008 14.00,0,"6,099999","17,582411"
23/04/2008 15.00,0,"5,553595",
23/04/2008 16.00,0,"6,301168","17,582411"
23/04/2008 17.00,"0,001796","13,752247",
23/04/2008 18.00,"0,242398",,"16,60561"
23/04/2008 19.00,"0,043093",,
23/04/2008 20.00,0,,"15,62881"
23/04/2008 21.00,0,,
23/04/2008 22.00,0,,"20,02442"
23/04/2008 23.00,"0,003591",,
24/04/2008 0.00,"0,005387",,"19,53602"
24/04/2008 1.00,0,,
24/04/2008 2.00,"0,005387",,"17,582411"
24/04/2008 3.00,"0,001796",,
24/04/2008 4.00,0,,"13,67521"
24/04/2008 5.00,0,,
24/04/2008 6.00,"0,001796",,"13,67521"
24/04/2008 7.00,"0,001796",,
24/04/2008 8.00,0,,"9,76801"
24/04/2008 9.00,"0,001796",,
24/04/2008 10.00,0,,"2,442003"
24/04/2008 11.00,0,,
24/04/2008 12.00,0,,"3,418803"
24/04/2008 13.00,"0,003591",,
24/04/2008 14.00,0,,"5,372406"
24/04/2008 15.00,0,,
24/04/2008 16.00,0,,"5,860806"
24/04/2008 17.00,0,,
24/04/2008 18.00,0,,"7,814408"
24/04/2008 19.00,0,,
24/04/2008 20.00,0,,"12,69841"
24/04/2008 21.00,0,,
24/04/2008 22.00,0,,"15,14041"
24/04/2008 23.00,0,,
25/04/2008 0.00,0,,"13,18681"
25/04/2008 1.00,,,
25/04/2008 2.00,0,,"11,72161"
25/04/2008 3.00,0,,
25/04/2008 4.00,0,,"11,23321"
25/04/2008 5.00,"0,007793",,
25/04/2008 6.00,"0,010628",,"13,67521"
25/04/2008 7.00,0,,
25/04/2008 8.00,0,,"16,11721"
25/04/2008 9.00,0,,
25/04/2008 10.00,0,,"14,65201"
25/04/2008 11.00,0,,
25/04/2008 12.00,0,,"18,55921"
25/04/2008 13.00,0,,
25/04/2008 14.00,0,,"17,094"
25/04/2008 15.00,0,,
25/04/2008 16.00,"0,000709",,"14,16361"
25/04/2008 17.00,0,,
25/04/2008 18.00,0,,"19,53602"
25/04/2008 19.00,"0,000709",,
25/04/2008 20.00,"0,025505",,"21,48962"
25/04/2008 21.00,0,,
25/04/2008 22.00,0,,"17,094"
25/04/2008 23.00,0,,
26/04/2008 0.00,0,,"15,62881"
26/04/2008 1.00,"0,013461",,
26/04/2008 2.00,"0,025505",,"12,21001"
26/04/2008 3.00,0,,
26/04/2008 4.00,"0,04676",,"13,67521"
26/04/2008 5.00,"0,00921",,
26/04/2008 6.00,"0,144252",,"19,53602"
26/04/2008 7.00,"0,000709",,
26/04/2008 8.00,"0,003542",,"19,53602"
26/04/2008 9.00,"0,012044",,
26/04/2008 10.00,"0,073682",,"23,93162"
26/04/2008 11.00,0,,
26/04/2008 12.00,"0,044634",,"11,72161"
26/04/2008 13.00,0,,
26/04/2008 14.00,0,,"16,11721"
26/04/2008 15.00,0,,
26/04/2008 16.00,"0,021254",,"20,51281"
26/04/2008 17.00,0,,
26/04/2008 18.00,0,,"19,53602"
26/04/2008 19.00,0,,
26/04/2008 20.00,0,,"22,46641"
26/04/2008 21.00,0,,
26/04/2008 22.00,"0,004959",,"18,07081"
26/04/2008 23.00,0,,
27/04/2008 0.00,0,,"22,46641"
27/04/2008 1.00,,,
27/04/2008 2.00,"0,232466",,"21,97802"
27/04/2008 3.00,"0,190244",,
27/04/2008 4.00,"0,18889",,"17,094"
27/04/2008 5.00,"0,196676",,
27/04/2008 6.00,"0,24773",,"22,46641"
27/04/2008 7.00,"0,190613",,
27/04/2008 8.00,"0,180243",,"20,51281"
27/04/2008 9.00,"0,154454",,
27/04/2008 10.00,"0,14116",,"21,001221"
27/04/2008 11.00,"0,033851",,
27/04/2008 12.00,"0,069887",,"20,02442"
27/04/2008 13.00,"0,07752",,
27/04/2008 14.00,"0,135405",,"21,001221"
27/04/2008 15.00,"0,135405",,
27/04/2008 16.00,"0,141837",,"20,02442"
27/04/2008 17.00,"0,18689",,
27/04/2008 18.00,"0,172642",,"28,327221"
27/04/2008 19.00,"0,251669",,
27/04/2008 20.00,"0,134728",,"26,37361"
27/04/2008 21.00,"0,137775",,
27/04/2008 22.00,"0,109678",,"26,86202"
27/04/2008 23.00,"0,17772",,
28/04/2008 0.00,"0,037575",,"22,46641"
28/04/2008 1.00,"0,184151",,
28/04/2008 2.00,"0,147253",,"18,55921"
28/04/2008 3.00,"0,23856",,
28/04/2008 4.00,"0,209939",,"17,094"
28/04/2008 5.00,"0,19126",,
28/04/2008 6.00,"0,21828",,"22,46641"
28/04/2008 7.00,"0,180089",,
28/04/2008 8.00,"0,248499",,"15,62881"
28/04/2008 9.00,"0,178057",,
28/04/2008 10.00,"0,170764",,"20,51281"
28/04/2008 11.00,"0,225264",,
28/04/2008 12.00,"0,157408",,"27,35042"
28/04/2008 13.00,"0,340729",,
28/04/2008 14.00,"0,336112",,"29,79241"
28/04/2008 15.00,"0,285767",,
28/04/2008 16.00,"0,220372",,"25,39682"
28/04/2008 17.00,"0,251392",,
28/04/2008 18.00,"0,686904",,"21,97802"
28/04/2008 19.00,"0,735219",,
28/04/2008 20.00,"1,062776",,"18,55921"
28/04/2008 21.00,"0,245514",,
28/04/2008 22.00,"0,436097",,"28,81562"
28/04/2008 23.00,"0,401415",,
29/04/2008 0.00,"0,231266",,"24,42001"
29/04/2008 1.00,,,
29/04/2008 2.00,"0,7439",,"19,0476"
29/04/2008 3.00,"0,985912",,
29/04/2008 4.00,"1,038157",,"19,53602"
29/04/2008 5.00,"0,358124",,
29/04/2008 6.00,"0,896351",,"19,0476"
29/04/2008 7.00,"0,646019",,
29/04/2008 8.00,"0,652993",,"28,81562"
29/04/2008 9.00,"1,198561",,
29/04/2008 10.00,"1,087954",,"22,954821"
29/04/2008 11.00,"0,911645",,
29/04/2008 12.00,"1,24689",,"19,0476"
29/04/2008 13.00,"1,049903",,
29/04/2008 14.00,"1,155982",,"20,51281"
29/04/2008 15.00,"1,525241",,
29/04/2008 16.00,"1,948089",,"19,53602"
29/04/2008 17.00,"2,303277",,
29/04/2008 18.00,"2,167589",,"19,53602"
29/04/2008 19.00,"1,236367",,
29/04/2008 20.00,"0,964623",,"25,88522"
29/04/2008 21.00,"0,976736",,
29/04/2008 22.00,"0,107915",,"30,76923"
29/04/2008 23.00,"1,088321",,
30/04/2008 0.00,"1,161488",,"29,79241"
30/04/2008 1.00,"1,101046",,
30/04/2008 2.00,"1,029714",,"29,79241"
30/04/2008 3.00,"0,782513",,
30/04/2008 4.00,"1,184123",,"28,327221"
30/04/2008 5.00,"1,17776",,
30/04/2008 6.00,"1,02739",,"21,48962"
30/04/2008 7.00,"1,115361",,
30/04/2008 8.00,"0,949207",,"22,954821"
30/04/2008 9.00,"0,837622",,
30/04/2008 10.00,"1,298033",,"22,954821"
30/04/2008 11.00,,,
30/04/2008 12.00,"0,564427",,"31,746031"
30/04/2008 13.00,"1,104068",,
30/04/2008 14.00,"0,370987",,"41,025631"
30/04/2008 15.00,"0,509252",,
30/04/2008 16.00,"0,606685",,"34,18803"
30/04/2008 17.00,"0,995458",,
30/04/2008 18.00,"0,987947",,"61,05006"
30/04/2008 19.00,"1,551668",,
30/04/2008 20.00,"0,512946",,"49,328442"
30/04/2008 21.00,"0,427741",,
30/04/2008 22.00,"0,003545",,"43,46764"
30/04/2008 23.00,"0,310628",,
01/05/2008 0.00,"0,046088",,"39,072041"
01/05/2008 1.00,,,
01/05/2008 2.00,"0,02639",,"24,908421"
01/05/2008 3.00,"0,008797",,
01/05/2008 4.00,"0,022871",,"25,88522"
01/05/2008 5.00,"0,005278",,
01/05/2008 6.00,"0,001759",,"23,93162"
01/05/2008 7.00,0,,
01/05/2008 8.00,"0,003519",,"25,39682"
01/05/2008 9.00,0,,
01/05/2008 10.00,0,,"22,46641"
01/05/2008 11.00,"0,019352",,
01/05/2008 12.00,"0,003519",,"26,37361"
01/05/2008 13.00,"0,015835",,
01/05/2008 14.00,"0,003519",,"23,44322"
01/05/2008 15.00,"0,005278",,
01/05/2008 16.00,"0,010556",,"26,86202"
01/05/2008 17.00,"0,003519",,
01/05/2008 18.00,"0,010556",,"30,76923"
01/05/2008 19.00,"0,045744",,
01/05/2008 20.00,0,,"33,699631"
01/05/2008 21.00,"0,005278",,
01/05/2008 22.00,"0,010556",,"36,141621"
01/05/2008 23.00,"0,001759",,
02/05/2008 0.00,"0,007038",,"37,118431"
02/05/2008 1.00,0,,
02/05/2008 2.00,"0,010556",,"31,746031"
02/05/2008 3.00,"0,001759",,
02/05/2008 4.00,"0,003519",,"32,234421"
02/05/2008 5.00,0,,
02/05/2008 6.00,"0,001759",,"33,211231"
02/05/2008 7.00,0,,
02/05/2008 8.00,"0,003519",,"33,699631"
02/05/2008 9.00,0,,
02/05/2008 10.00,0,,"38,09523"
02/05/2008 11.00,"0,003519",,
02/05/2008 12.00,"0,007038",,"35,653221"
02/05/2008 13.00,0,,
02/05/2008 14.00,0,,"37,118431"
02/05/2008 15.00,"0,005278",,
02/05/2008 16.00,0,,"41,514042"
02/05/2008 17.00,0,,
02/05/2008 18.00,0,,"35,653221"
02/05/2008 19.00,0,,
02/05/2008 20.00,0,,"33,699631"
02/05/2008 21.00,"0,003519",,
02/05/2008 22.00,0,,"29,79241"
02/05/2008 23.00,0,,
03/05/2008 0.00,0,,"29,79241"
03/05/2008 1.00,,,
03/05/2008 2.00,0,,"22,46641"
03/05/2008 3.00,0,,
03/05/2008 4.00,0,,"21,001221"
03/05/2008 5.00,"0,001197",,
03/05/2008 6.00,"0,002394",,"20,51281"
03/05/2008 7.00,"0,010774",,
03/05/2008 8.00,"0,001197",,"21,48962"
03/05/2008 9.00,"0,001197",,
03/05/2008 10.00,0,,"26,86202"
03/05/2008 11.00,0,,
03/05/2008 12.00,0,,"26,86202"
03/05/2008 13.00,"0,001197",,
03/05/2008 14.00,"0,002394",,"27,83882"
03/05/2008 15.00,"0,003591",,
03/05/2008 16.00,"0,071232",,"28,327221"
03/05/2008 17.00,"0,002394",,
03/05/2008 18.00,"0,001197",,"24,908421"
03/05/2008 19.00,"0,001197",,
03/05/2008 20.00,"0,003591",,"20,02442"
03/05/2008 21.00,0,,
03/05/2008 22.00,"0,01676",,"20,02442"
03/05/2008 23.00,0,,
04/05/2008 0.00,"0,004789",,"18,07081"
04/05/2008 1.00,0,,
04/05/2008 2.00,"0,003591",,"8,791209"
04/05/2008 3.00,"0,002394",,
04/05/2008 4.00,"0,008979",,"17,582411"
04/05/2008 5.00,"0,00838",,
04/05/2008 6.00,"0,001197",,"16,60561"
04/05/2008 7.00,"0,010774",,
04/05/2008 8.00,0,,"15,62881"
04/05/2008 9.00,"0,002394",,
04/05/2008 10.00,"0,003591",,"15,62881"
04/05/2008 11.00,"0,003591",,
04/05/2008 12.00,"0,002394",,"16,60561"
04/05/2008 13.00,0,,
04/05/2008 14.00,"0,001197",,"16,11721"
04/05/2008 15.00,"0,013169",,
04/05/2008 16.00,"0,002394",,"16,11721"
04/05/2008 17.00,"0,002394",,
04/05/2008 18.00,"0,001197",,"18,55921"
04/05/2008 19.00,"0,005986",,
04/05/2008 20.00,"0,003591",,"21,97802"
04/05/2008 21.00,"0,001197",,
04/05/2008 22.00,"0,002394",,"15,62881"
04/05/2008 23.00,0,,
05/05/2008 0.00,0,,"20,51281"
05/05/2008 1.00,,,
05/05/2008 2.00,0,,"15,14041"
05/05/2008 3.00,"0,003461",,
05/05/2008 4.00,0,,"15,62881"
05/05/2008 5.00,0,,
05/05/2008 6.00,0,,"12,69841"
05/05/2008 7.00,0,,
05/05/2008 8.00,0,,"8,302809"
05/05/2008 9.00,"0,005191",,
05/05/2008 10.00,0,,"15,14041"
05/05/2008 11.00,0,,
05/05/2008 12.00,0,,"17,582411"
05/05/2008 13.00,"0,00173",,
05/05/2008 14.00,0,,"20,51281"
05/05/2008 15.00,0,,
05/05/2008 16.00,0,,"17,582411"
05/05/2008 17.00,0,,
05/05/2008 18.00,0,,"18,55921"
05/05/2008 19.00,"0,00173",,
05/05/2008 20.00,"0,005191",,"18,55921"
05/05/2008 21.00,0,,
05/05/2008 22.00,0,,"15,14041"
05/05/2008 23.00,"0,003461",,
06/05/2008 0.00,0,,"22,954821"
06/05/2008 1.00,0,,
06/05/2008 2.00,0,,"10,74481"
06/05/2008 3.00,0,,
06/05/2008 4.00,0,,"11,72161"
06/05/2008 5.00,0,,
06/05/2008 6.00,0,,"12,69841"
06/05/2008 7.00,"0,003461",,
06/05/2008 8.00,"0,003461",,"6,837607"
06/05/2008 9.00,0,,
06/05/2008 10.00,,,"4,884005"
06/05/2008 11.00,,,
06/05/2008 12.00,,,"3,907204"
06/05/2008 13.00,,,
06/05/2008 14.00,"1,168526","6,307659","8,791209"
06/05/2008 15.00,"1,58031","6,035105",
06/05/2008 16.00,"1,383448","6,292084","8,302809"
06/05/2008 17.00,"1,652553","5,286232",
06/05/2008 18.00,"1,303981","6,533489","13,18681"
06/05/2008 19.00,"1,941523","5,513361",
06/05/2008 20.00,"1,249799","6,125958","11,72161"
06/05/2008 21.00,"1,75008","8,128574",
06/05/2008 22.00,"1,320236","7,403061","9,27961"
06/05/2008 23.00,"1,21729","11,033201",
07/05/2008 0.00,"1,211872","6,802146","8,302809"
07/05/2008 1.00,,"8,384253",
07/05/2008 2.00,"0,973471",,"5,372406"
07/05/2008 3.00,"1,278696","9,713275",
07/05/2008 4.00,"1,242575","9,085105","3,907204"
07/05/2008 5.00,"1,396091","12,264889",
07/05/2008 6.00,"1,285921","15,078674","2,930403"
07/05/2008 7.00,"1,97042","14,850245",
07/05/2008 8.00,"2,318992","6,661978","5,372406"
07/05/2008 9.00,"2,550168","6,590595",
07/05/2008 10.00,"2,060724","6,671063","3,418803"
07/05/2008 11.00,"1,860251","6,86834",
07/05/2008 12.00,"1,302175","6,673658","2,442003"
07/05/2008 13.00,"1,923463","6,93583",
07/05/2008 14.00,"2,230494","6,99034","5,860806"
07/05/2008 15.00,"3,32136","7,990997",
07/05/2008 16.00,"2,682012","6,922851","7,814408"
07/05/2008 17.00,"2,129355","6,336211",
07/05/2008 18.00,"1,542382","6,482871","15,14041"
07/05/2008 19.00,"2,338859","7,222658",
07/05/2008 20.00,"2,109488","7,51468","17,582411"
07/05/2008 21.00,"1,582116","8,110404",
07/05/2008 22.00,"1,515291","7,823573","15,62881"
07/05/2008 23.00,"0,973471","9,479658",
08/05/2008 0.00,"1,284115","9,978041","18,55921"
08/05/2008 1.00,"1,406927","9,6977",
08/05/2008 2.00,"1,627268","10,0027","11,23321"
08/05/2008 3.00,"0,998756","11,096806",
08/05/2008 4.00,"1,620043","10,864481","17,582411"
08/05/2008 5.00,"1,179363","9,257722",
08/05/2008 6.00,"1,192005","11,791166","13,18681"
08/05/2008 7.00,"1,540576","13,008573",
08/05/2008 8.00,"0,819955","11,797655","17,094"
08/05/2008 9.00,"2,819272","10,33106",
08/05/2008 10.00,"2,998073","8,782701","16,11721"
08/05/2008 11.00,"4,157569","7,086383",
08/05/2008 12.00,"4,224394","8,938445","20,02442"
08/05/2008 13.00,"4,506141","7,571787",
08/05/2008 14.00,"4,079909","8,089637","16,11721"
08/05/2008 15.00,"3,877629","8,353106",
08/05/2008 16.00,"2,83914","7,011105","21,97802"
08/05/2008 17.00,"4,229812","8,171402",
08/05/2008 18.00,"3,176874","7,966338","21,001221"
08/05/2008 19.00,"2,754255","8,324553",
08/05/2008 20.00,"2,391234","12,419338","20,51281"
08/05/2008 21.00,"1,992093","19,412249",
08/05/2008 22.00,"1,737438","27,142388","22,46641"
08/05/2008 23.00,"1,540576","28,019748",
09/05/2008 0.00,"1,430406","22,533627","27,83882"
09/05/2008 1.00,,"12,536142",
09/05/2008 2.00,"1,540576",,"18,55921"
09/05/2008 3.00,"1,592952","15,741889",
09/05/2008 4.00,"1,26786","10,503677","24,42001"
09/05/2008 5.00,"1,334684","15,317479",
09/05/2008 6.00,"1,249799","14,327208","21,48962"
09/05/2008 7.00,"3,594076","19,259116",
09/05/2008 8.00,"4,173824","15,445969","28,81562"
09/05/2008 9.00,"3,362899","11,793759",
09/05/2008 10.00,"2,909576","11,797655","25,39682"
09/05/2008 11.00,"2,483344","9,261617",
09/05/2008 12.00,"2,221464","8,724297","14,16361"
09/05/2008 13.00,"1,992093","7,290148",
09/05/2008 14.00,"2,237719","8,212934","13,67521"
09/05/2008 15.00,"2,479732","8,591914",
09/05/2008 16.00,"4,19911","8,799572","15,62881"
