,,,ARPA Puglia,,
,,,Viale Pitagora,,
Parm,NO2,CO,O3,PM2.5,Benzene



07/10/2008 8.00,"66,9","0,9","24,8","17,7","2,2"
07/10/2008 9.00,"38,0","0,4","54,0","17,7","0,8"
07/10/2008 10.00,"21,9","0,3","72,3","17,7","0,3"
07/10/2008 11.00,"27,5","0,3","76,0","17,7","0,4"
07/10/2008 12.00,"41,0","0,4","66,8","17,7","0,4"
07/10/2008 13.00,"29,4","0,3","72,7","17,7","0,1"
07/10/2008 14.00,"19,3","0,3","78,4","17,7","0,0"
07/10/2008 15.00,"19,7","0,3","79,4","17,7","0,1"
07/10/2008 16.00,"28,2","0,3","76,8","17,7","0,0"
07/10/2008 17.00,"47,6","0,5","62,7","17,7","0,4"
07/10/2008 18.00,"62,6","0,8","46,5","17,7","0,8"
07/10/2008 19.00,"58,5","0,7","44,8","17,7","1,3"
07/10/2008 20.00,"64,0","0,8","41,9","17,7","1,3"
07/10/2008 21.00,"67,9","0,6","38,4","17,7","0,9"
07/10/2008 22.00,"64,5","0,6","35,1","17,7","0,9"
07/10/2008 23.00,"50,8","0,4","37,4","17,7","0,7"
08/10/2008 0.00,"46,5","0,4","36,7","17,7","0,6"
08/10/2008 1.00,"30,6","0,3","46,0","19,1","0,4"
08/10/2008 2.00,"21,2","0,3",,"19,1","0,2"
08/10/2008 3.00,"15,6",,"51,0","19,1","0,2"
08/10/2008 4.00,,"0,5","31,7","19,1","0,3"
08/10/2008 5.00,"76,8","0,8","17,6","19,1","1,0"
08/10/2008 6.00,"94,6","1,1","3,4","19,1","1,7"
08/10/2008 7.00,"123,2","1,8","4,6","19,1","3,1"
08/10/2008 8.00,"74,3","1,0","28,4","19,1","3,6"
08/10/2008 9.00,"24,4","0,3","64,7","19,1","0,9"
08/10/2008 10.00,"19,0","0,3","71,8","19,1","0,0"
08/10/2008 11.00,"27,8","0,3","70,2","19,1","0,1"
08/10/2008 12.00,"35,3","0,3","69,3","19,1","0,0"
08/10/2008 13.00,"26,9","0,3","74,8","19,1","0,3"
08/10/2008 14.00,"10,2","0,2","85,9","19,1","0,0"
08/10/2008 15.00,"7,0","0,2","86,7","19,1","0,0"
08/10/2008 16.00,"6,4","0,2","83,7","19,1","0,0"
08/10/2008 17.00,"9,2","0,2","77,9","19,1","0,0"
08/10/2008 18.00,"16,5","0,2","64,8","19,1","0,0"
08/10/2008 19.00,"44,1","0,4","39,9","19,1","0,1"
08/10/2008 20.00,"47,0","0,4","36,2","19,1","0,6"
08/10/2008 21.00,"84,0","0,9","11,2","19,1","0,9"
08/10/2008 22.00,"73,8","1,0","10,8","19,1","1,8"
08/10/2008 23.00,"81,1","0,9","5,3","19,1","2,1"
09/10/2008 0.00,"66,0","0,8","12,1","19,1","1,5"
09/10/2008 1.00,"60,2","0,8","5,3","21,9","1,5"
09/10/2008 2.00,"56,2","0,7","3,3","21,9","1,2"
09/10/2008 3.00,"52,6","0,7","1,8","21,9","1,5"
09/10/2008 4.00,"51,5","0,9","3,0","21,9","1,7"
09/10/2008 5.00,"72,9","1,1","2,7","21,9","2,7"
09/10/2008 6.00,"73,9","1,7","3,6","21,9","2,7"
09/10/2008 7.00,"85,7","1,5","6,0","21,9","5,1"
09/10/2008 8.00,"57,1","0,8","29,3","21,9","2,3"
09/10/2008 9.00,"20,9","0,3","63,8","21,9","0,7"
09/10/2008 10.00,"25,8","0,3","65,2","21,9","0,1"
09/10/2008 11.00,"25,4","0,3","67,5","21,9","0,1"
09/10/2008 12.00,"35,0","0,4","61,0","21,9","0,2"
09/10/2008 13.00,"35,0","0,4","62,8","21,9","0,3"
09/10/2008 14.00,"15,5","0,3","72,5","21,9","0,1"
09/10/2008 15.00,"17,5","0,3","67,6","21,9","0,0"
09/10/2008 16.00,"23,0","0,3","64,2","21,9","0,1"
09/10/2008 17.00,"27,1","0,4","59,4","21,9","0,2"
09/10/2008 18.00,"34,4","0,4","49,9","21,9","0,4"
09/10/2008 19.00,"37,2","0,4","44,9","21,9","0,3"
09/10/2008 20.00,"40,8","0,5","40,6","21,9","1,6"
09/10/2008 21.00,"29,6","0,4","45,5","21,9","0,5"
09/10/2008 22.00,"19,4","0,3","50,6","21,9","0,2"
09/10/2008 23.00,"15,0","0,3","52,2","21,9","0,0"
10/10/2008 0.00,"10,9","0,2","57,4","21,9","0,0"
10/10/2008 1.00,"9,2","0,2","57,8","16,3","0,0"
10/10/2008 2.00,"9,0","0,2",,"16,3","0,0"
10/10/2008 3.00,"7,6",,"54,3","16,3","0,0"
10/10/2008 4.00,,"0,2","48,1","16,3","0,0"
10/10/2008 5.00,"29,7","0,3","37,7","16,3","0,0"
10/10/2008 6.00,"41,1","0,4","29,0","16,3","0,0"
10/10/2008 7.00,"58,3","0,6","25,1","16,3","0,5"
10/10/2008 8.00,"36,3","0,5","49,6","16,3","0,9"
10/10/2008 9.00,"24,7","0,4","61,3","16,3","0,6"
10/10/2008 10.00,"22,6","0,4","67,7","16,3","0,6"
10/10/2008 11.00,"27,5","0,4","66,1","16,3","0,3"
10/10/2008 12.00,"28,7","0,4","70,8","16,3","0,3"
10/10/2008 13.00,"29,2","0,3","72,5","16,3",
10/10/2008 14.00,"18,0","0,3","79,3","16,3",
10/10/2008 15.00,"22,2","0,3","81,3","16,3",
10/10/2008 16.00,"27,0","0,4","74,4","16,3","0,2"
10/10/2008 17.00,"27,1","0,4","73,0","16,3","0,3"
10/10/2008 18.00,"44,6","0,5","52,9","16,3","0,4"
10/10/2008 19.00,"44,6","0,5","46,5","16,3","0,6"
10/10/2008 20.00,"31,2","0,4","63,2","16,3","0,6"
10/10/2008 21.00,"20,2","0,3","65,8","16,3","0,2"
10/10/2008 22.00,"23,3","0,3","58,7","16,3","0,1"
10/10/2008 23.00,"19,0","0,3","53,0","16,3","0,3"
11/10/2008 0.00,"15,2","0,3","57,4","16,3","0,1"
11/10/2008 1.00,"11,0","0,2","57,5","26,9","0,0"
11/10/2008 2.00,"9,6","0,2","57,5","26,9","0,0"
11/10/2008 3.00,"8,8","0,4","58,5","26,9","0,0"
11/10/2008 4.00,"11,4","0,3","54,0","26,9","0,0"
11/10/2008 5.00,"21,1","0,4","45,3","26,9","0,1"
11/10/2008 6.00,"26,9","0,3","42,2","26,9","0,1"
11/10/2008 7.00,"44,9","0,7","21,8","26,9","0,4"
11/10/2008 8.00,"33,7","0,6","40,8","26,9","1,1"
11/10/2008 9.00,"23,5","0,4","56,1","26,9","0,4"
11/10/2008 10.00,"21,8","0,4","60,1","26,9","0,3"
11/10/2008 11.00,"24,4","0,4","62,6","26,9","0,2"
11/10/2008 12.00,"40,7","0,4","58,1","26,9","0,5"
11/10/2008 13.00,"33,9","0,4","69,9","26,9","0,6"
11/10/2008 14.00,"13,6","0,3","81,3","26,9","0,0"
11/10/2008 15.00,"11,8","0,3","85,6","26,9","0,1"
11/10/2008 16.00,"16,1","0,3","85,4","26,9","0,2"
11/10/2008 17.00,"22,8","0,4","81,2","26,9","0,3"
11/10/2008 18.00,"29,7","0,4","73,3","26,9","0,3"
11/10/2008 19.00,"40,2","0,5","59,8","26,9","0,5"
11/10/2008 20.00,"41,4","0,4","47,3","26,9","0,8"
11/10/2008 21.00,"26,0","0,3","58,3","26,9","1,3"
11/10/2008 22.00,"19,8","0,3","55,6","26,9","5,9"
11/10/2008 23.00,"18,9","0,3","51,6","26,9","0,4"
12/10/2008 0.00,"19,3","0,3","48,1","26,9","0,1"
12/10/2008 1.00,"15,4","0,3","48,7","23,1","0,1"
12/10/2008 2.00,"12,3","0,2",,"23,1","0,2"
12/10/2008 3.00,"11,9",,"50,4","23,1","0,0"
12/10/2008 4.00,,"0,2","65,1","23,1","0,0"
12/10/2008 5.00,"16,0","0,2","59,3","23,1","0,0"
12/10/2008 6.00,"17,9","0,3","53,1","23,1","0,0"
12/10/2008 7.00,"17,5","0,3","55,4","23,1","0,0"
12/10/2008 8.00,"14,2","0,3","71,4","23,1","0,0"
12/10/2008 9.00,"13,3","0,3","78,3","23,1","0,0"
12/10/2008 10.00,"13,5","0,3","81,9","23,1","0,0"
12/10/2008 11.00,"14,7","0,3","83,5","23,1","0,0"
12/10/2008 12.00,"15,2","0,3","86,4","23,1","0,0"
12/10/2008 13.00,"8,6","0,2","90,5","23,1","0,0"
12/10/2008 14.00,"7,8","0,2","92,6","23,1","0,0"
12/10/2008 15.00,"11,0","0,2","92,7","23,1","0,0"
12/10/2008 16.00,"20,4","0,3","89,0","23,1","0,0"
12/10/2008 17.00,"25,5","0,3","88,0","23,1","0,0"
12/10/2008 18.00,"28,4","0,4","80,7","23,1","0,2"
12/10/2008 19.00,"26,6","0,4","78,9","23,1","0,2"
12/10/2008 20.00,"22,1","0,4","78,9","23,1","0,3"
12/10/2008 21.00,"21,1","0,3","74,5","23,1","0,3"
12/10/2008 22.00,"18,3","0,3","75,5","23,1","0,2"
12/10/2008 23.00,"17,3","0,3","72,7","23,1","0,1"
13/10/2008 0.00,"13,1","0,3","71,1","23,1","0,1"
13/10/2008 1.00,"10,2","0,2","66,4","20,2","0,1"
13/10/2008 2.00,"8,5","0,2","71,4","20,2","0,0"
13/10/2008 3.00,"8,9","0,4","71,2","20,2","0,0"
13/10/2008 4.00,"8,5","0,2","82,1","20,2","0,0"
13/10/2008 5.00,"17,7","0,3","57,0","20,2","0,0"
13/10/2008 6.00,"30,7","0,4","44,0","20,2","0,0"
13/10/2008 7.00,"49,4","0,5","38,0","20,2","0,1"
13/10/2008 8.00,"31,5","0,5","67,2","20,2","0,7"
13/10/2008 9.00,"23,6","0,5","77,4","20,2","0,5"
13/10/2008 10.00,"20,7","0,4","81,9","20,2","0,4"
13/10/2008 11.00,"24,7","0,4","80,5","20,2","0,3"
13/10/2008 12.00,"33,0","0,5","79,4","20,2","0,4"
13/10/2008 13.00,"28,5","0,4","84,7","20,2","0,4"
13/10/2008 14.00,"16,3","0,3","97,6","20,2","0,1"
13/10/2008 15.00,"20,7","0,3","95,7","20,2","0,1"
13/10/2008 16.00,"32,8","0,4","86,6","20,2","0,3"
13/10/2008 17.00,"47,3","0,5","67,4","20,2","0,4"
13/10/2008 18.00,"47,3","0,5","62,0","20,2","0,5"
13/10/2008 19.00,"49,5","0,6","58,7","20,2","0,5"
13/10/2008 20.00,"40,2","0,5","63,0","20,2","0,7"
13/10/2008 21.00,"34,3","0,5","63,7","20,2","0,5"
13/10/2008 22.00,"17,4","0,3","84,2","20,2","0,4"
13/10/2008 23.00,"15,6","0,3","84,3","20,2","0,0"
14/10/2008 0.00,"16,9","0,3","78,2","20,2","0,0"
14/10/2008 1.00,"18,3","0,4","68,0","36,3","0,2"
14/10/2008 2.00,"17,5","0,4",,"36,3","0,2"
14/10/2008 3.00,"13,2",,"64,1","36,3","0,1"
14/10/2008 4.00,,"0,3","60,5","36,3","0,2"
14/10/2008 5.00,"45,3","0,5","40,9","36,3","0,3"
14/10/2008 6.00,"64,3","0,5","26,2","36,3","0,5"
14/10/2008 7.00,"93,1","1,1","13,7","36,3","0,8"
14/10/2008 8.00,"97,7","1,2","18,5","36,3","2,6"
14/10/2008 9.00,"44,0","0,6","68,9","36,3","1,4"
14/10/2008 10.00,"33,0","0,4","88,8","36,3","0,5"
14/10/2008 11.00,"39,6","0,4","86,3","36,3","0,6"
14/10/2008 12.00,"44,6","0,4","85,9","36,3","0,6"
14/10/2008 13.00,"36,5","0,4","97,8","36,3","0,3"
14/10/2008 14.00,"25,3","0,3","110,3","36,3","0,2"
14/10/2008 15.00,"28,7","0,4","103,9","36,3","0,1"
14/10/2008 16.00,"42,3","0,5","90,2","36,3","0,5"
14/10/2008 17.00,"42,3","0,6","86,0","36,3","0,8"
14/10/2008 18.00,"56,0","0,7","74,5","36,3","0,6"
14/10/2008 19.00,"66,4","0,7","61,0","36,3","0,8"
14/10/2008 20.00,"68,5","0,7","58,5","36,3","0,9"
14/10/2008 21.00,"105,7","1,1","7,5","36,3","1,5"
14/10/2008 22.00,"104,8","1,5","2,5","36,3","2,4"
14/10/2008 23.00,"82,6","1,1","22,8","36,3","3,2"
15/10/2008 0.00,"60,7","0,7","35,6","36,3","1,2"
15/10/2008 1.00,"44,0","0,6","48,3","45,0","1,0"
15/10/2008 2.00,"55,6","0,8","31,0","45,0","0,8"
15/10/2008 3.00,"56,6","0,7","21,9","45,0","1,4"
15/10/2008 4.00,"63,6","0,7","7,5","45,0","1,2"
15/10/2008 5.00,"73,0","1,5","3,3","45,0","2,3"
15/10/2008 6.00,"88,7","1,6","3,5","45,0","2,9"
15/10/2008 7.00,"107,0","2,2","5,2","45,0","4,4"
15/10/2008 8.00,"91,3","1,3","23,4","45,0","4,2"
15/10/2008 9.00,"74,7","0,9","31,0","45,0","2,2"
15/10/2008 10.00,"41,9","0,6","67,5","45,0","1,4"
15/10/2008 11.00,"34,6","0,4","82,5","45,0","0,4"
15/10/2008 12.00,"50,3","0,5","78,4","45,0","0,3"
15/10/2008 13.00,"46,5","0,5","82,4","45,0","0,4"
15/10/2008 14.00,"30,2","0,4","106,6","45,0","0,1"
15/10/2008 15.00,"35,5","0,5","103,1","45,0","0,3"
15/10/2008 16.00,"38,8","0,5","96,0","45,0","0,4"
15/10/2008 17.00,"30,4","0,4","89,0","45,0","0,2"
15/10/2008 18.00,"37,1","0,4","78,0","45,0","0,2"
15/10/2008 19.00,"93,9","1,1","28,0","45,0","0,5"
15/10/2008 20.00,"96,7","1,0","17,4","45,0","2,7"
15/10/2008 21.00,"83,5","0,9","21,7","45,0","1,7"
15/10/2008 22.00,"95,7","1,1","19,7","45,0","1,2"
15/10/2008 23.00,"81,0","1,0","28,0","45,0","2,9"
16/10/2008 0.00,"59,1","0,5","27,1","45,0","0,9"
16/10/2008 1.00,"37,4","0,5","45,3","33,9","0,8"
16/10/2008 2.00,"40,3","0,5",,"33,9","0,7"
16/10/2008 3.00,"39,1",,"31,4","33,9","1,0"
16/10/2008 4.00,,"0,5","31,4","33,9","0,8"
16/10/2008 5.00,"54,1","0,6","35,9","33,9","1,0"
16/10/2008 6.00,"64,3","0,7","33,7","33,9","1,0"
16/10/2008 7.00,"108,3","1,3","11,7","33,9","2,3"
16/10/2008 8.00,"98,6","1,2","17,1","33,9","2,4"
16/10/2008 9.00,"57,9","0,7","55,1","33,9","1,5"
16/10/2008 10.00,"45,3","0,6","75,6","33,9","0,7"
16/10/2008 11.00,"43,0","0,7","80,0","33,9","1,0"
16/10/2008 12.00,"45,3","0,6","83,7","33,9","0,8"
16/10/2008 13.00,"45,8","0,6","85,1","33,9","1,3"
16/10/2008 14.00,"34,9","0,4","89,5","33,9","0,5"
16/10/2008 15.00,"35,4","0,4","81,7","33,9","0,1"
16/10/2008 16.00,"39,7","0,5","72,6","33,9","1,0"
16/10/2008 17.00,"51,9","0,7","58,5","33,9","0,9"
16/10/2008 18.00,"66,2","0,9","41,5","33,9","1,1"
16/10/2008 19.00,"72,5","0,9","29,5","33,9","1,7"
16/10/2008 20.00,"61,0","0,8","29,6","33,9","1,5"
16/10/2008 21.00,"45,7","0,4","42,9","33,9","0,8"
16/10/2008 22.00,"21,2","0,3","64,0","33,9","0,3"
16/10/2008 23.00,"23,5","0,3","53,6","33,9","0,0"
17/10/2008 0.00,"18,6","0,3","43,7","33,9","0,1"
17/10/2008 1.00,"16,4","0,3","43,8","20,6","0,2"
17/10/2008 2.00,"23,2","0,3","41,6","20,6","0,1"
17/10/2008 3.00,"19,4","0,2","50,3","20,6","0,1"
17/10/2008 4.00,"25,8","0,3","56,2","20,6","0,0"
17/10/2008 5.00,"38,1","0,4","47,1","20,6","0,2"
17/10/2008 6.00,"66,4","0,6","20,6","20,6","0,6"
17/10/2008 7.00,"75,8","0,8","16,8","20,6","0,9"
17/10/2008 8.00,"61,7","0,9","38,4","20,6","1,3"
17/10/2008 9.00,"46,5","0,5","58,1","20,6","1,6"
17/10/2008 10.00,"30,9","0,5","67,3","20,6","0,7"
17/10/2008 11.00,"34,9","0,5","61,0","20,6","0,6"
17/10/2008 12.00,"41,8","0,6","59,4","20,6","0,6"
17/10/2008 13.00,"39,3","0,6","65,7","20,6","1,3"
17/10/2008 14.00,"21,1","0,3","83,3","20,6","0,2"
17/10/2008 15.00,"25,0","0,4","79,4","20,6","0,1"
17/10/2008 16.00,"34,2","0,5","73,6","20,6","0,3"
17/10/2008 17.00,"51,5","0,8","56,6","20,6","0,9"
17/10/2008 18.00,"54,4","0,8","34,7","20,6","2,0"
17/10/2008 19.00,"67,9","0,9","18,6","20,6","1,2"
17/10/2008 20.00,"58,0","0,7","17,1","20,6","1,3"
17/10/2008 21.00,"34,8","0,5","25,4","20,6","1,3"
17/10/2008 22.00,"28,0","0,4","25,1","20,6","0,4"
17/10/2008 23.00,"28,4","0,5","23,2","20,6","0,5"
18/10/2008 0.00,"21,6","0,4","22,7","20,6","0,7"
18/10/2008 1.00,"15,3","0,3","24,0","20,0","1,2"
18/10/2008 2.00,"14,0","0,4",,"20,0","0,6"
18/10/2008 3.00,"16,0",,"18,2","20,0","0,7"
18/10/2008 4.00,,"0,4","22,7","20,0","0,5"
18/10/2008 5.00,"45,7","0,9","9,6","20,0","1,0"
18/10/2008 6.00,"63,9","0,9","6,2","20,0","2,0"
18/10/2008 7.00,"43,3","0,6","14,3","20,0","0,9"
18/10/2008 8.00,"29,9","0,5","31,4","20,0","0,6"
18/10/2008 9.00,"25,3","0,4","42,6","20,0","0,5"
18/10/2008 10.00,"21,8","0,4","55,8","20,0","0,3"
18/10/2008 11.00,"18,3","0,3","60,2","20,0","0,1"
18/10/2008 12.00,"38,3","0,4","45,4","20,0","1,3"
18/10/2008 13.00,"49,8","0,6","32,0","20,0","1,0"
18/10/2008 14.00,"44,0","0,4","31,8","20,0","0,5"
18/10/2008 15.00,"48,3","0,5","25,8","20,0","0,9"
18/10/2008 16.00,"43,9","0,5","20,1","20,0","0,7"
18/10/2008 17.00,"35,7","0,5","25,5","20,0","0,5"
18/10/2008 18.00,"54,8","0,6","19,1","20,0","0,6"
18/10/2008 19.00,"39,7","0,3","31,2","20,0","0,5"
18/10/2008 20.00,"31,9","0,3","32,0","20,0","0,2"
18/10/2008 21.00,"40,2","0,4","25,5","20,0","0,2"
18/10/2008 22.00,"48,2","0,6","17,3","20,0","0,5"
18/10/2008 23.00,"68,2","1,0","10,2","20,0","1,1"
19/10/2008 0.00,"81,0","1,1","1,8","20,0","2,8"
19/10/2008 1.00,"56,7","0,8","12,5","14,6","2,2"
19/10/2008 2.00,"35,5","0,3","23,7","14,6","0,5"
19/10/2008 3.00,"28,2","0,2","31,3","14,6","0,1"
19/10/2008 4.00,"19,2","0,2","32,7","14,6","0,0"
19/10/2008 5.00,"17,1","0,2","31,0","14,6","0,1"
19/10/2008 6.00,"19,0","0,3","27,4","14,6","0,1"
19/10/2008 7.00,"24,5","0,3","23,4","14,6","0,1"
19/10/2008 8.00,"20,2","0,3","29,1","14,6","0,1"
19/10/2008 9.00,"21,4","0,3","36,1","14,6","0,2"
19/10/2008 10.00,"22,5","0,3","40,5","14,6","0,2"
19/10/2008 11.00,"21,4","0,3","47,5","14,6","0,3"
19/10/2008 12.00,"14,1","0,3","58,8","14,6","0,2"
19/10/2008 13.00,"12,1","0,2","65,2","14,6","0,1"
19/10/2008 14.00,"16,9","0,3","65,6","14,6","0,2"
19/10/2008 15.00,"15,0","0,2","62,6","14,6","0,2"
19/10/2008 16.00,"24,4","0,3","57,3","14,6","0,1"
19/10/2008 17.00,"34,3","0,4","48,3","14,6","0,3"
19/10/2008 18.00,"31,8","0,4","41,6","14,6","0,3"
19/10/2008 19.00,"24,7","0,3","44,9","14,6","0,3"
19/10/2008 20.00,"34,9","0,4","38,4","14,6","0,5"
19/10/2008 21.00,"36,5","0,5","33,4","14,6","0,2"
19/10/2008 22.00,"34,3","0,4","31,2","14,6","0,3"
19/10/2008 23.00,"32,5","0,3","34,1","14,6","0,4"
20/10/2008 0.00,"21,3","0,3","34,9","14,6","0,2"
20/10/2008 1.00,"15,8","0,2","31,7","15,3","0,0"
20/10/2008 2.00,"13,0","0,2",,"15,3","0,0"
20/10/2008 3.00,"12,9",,"34,8","15,3","0,0"
20/10/2008 4.00,,"0,3","36,0","15,3","0,0"
20/10/2008 5.00,"25,2","0,3","27,0","15,3","0,0"
20/10/2008 6.00,"33,9","0,3","22,4","15,3","0,1"
20/10/2008 7.00,"56,9","0,6","11,6","15,3","0,4"
20/10/2008 8.00,"56,2","0,9","17,5","15,3","1,2"
20/10/2008 9.00,"35,4","0,6","42,0","15,3","1,2"
20/10/2008 10.00,"26,4","0,4","58,9","15,3","0,6"
20/10/2008 11.00,"32,0","0,4","59,1","15,3","0,3"
20/10/2008 12.00,"32,1","0,4","63,8","15,3","0,3"
20/10/2008 13.00,"30,1","0,3","64,8","15,3","0,1"
20/10/2008 14.00,"19,0","0,2","70,6","15,3","0,0"
20/10/2008 15.00,"20,2","0,3","71,2","15,3","0,0"
20/10/2008 16.00,"22,4","0,3","67,4","15,3","0,0"
20/10/2008 17.00,"29,5","0,4","57,5","15,3","0,1"
20/10/2008 18.00,"42,4","0,5","39,9","15,3","0,9"
20/10/2008 19.00,"40,3","0,4","34,2","15,3","2,2"
20/10/2008 20.00,"39,2","0,4","34,4","15,3","0,3"
20/10/2008 21.00,"23,8","0,3","44,6","15,3","0,3"
20/10/2008 22.00,"20,4","0,3","46,7","15,3","0,0"
20/10/2008 23.00,"22,2","0,3","42,9","15,3","0,3"
21/10/2008 0.00,"27,0","0,3","30,2","15,3","0,2"
21/10/2008 1.00,"13,7","0,2","40,0","16,2","0,7"
21/10/2008 2.00,"9,3","0,2","40,3","16,2","0,3"
21/10/2008 3.00,"9,1","0,3","39,0","16,2","0,0"
21/10/2008 4.00,"10,8","0,2","36,0","16,2","0,0"
21/10/2008 5.00,"19,0","0,4","30,8","16,2","0,0"
21/10/2008 6.00,"37,1","0,4","19,4","16,2","0,1"
21/10/2008 7.00,"57,2","0,8","14,6","16,2","0,5"
21/10/2008 8.00,"52,5","0,9","18,0","16,2","1,6"
21/10/2008 9.00,"27,1","0,4","45,4","16,2","0,9"
21/10/2008 10.00,"24,5","0,4","59,5","16,2","0,2"
21/10/2008 11.00,"25,7","0,3","64,1","16,2","0,2"
21/10/2008 12.00,"32,9","0,5","59,8","16,2","0,5"
21/10/2008 13.00,"28,2","0,4","62,2","16,2","0,7"
21/10/2008 14.00,"20,6","0,3","69,1","16,2","0,1"
21/10/2008 15.00,"21,5","0,3","66,2","16,2","0,0"
21/10/2008 16.00,"31,2","0,4","58,2","16,2","0,2"
21/10/2008 17.00,"35,6","0,6","51,5","16,2","0,5"
21/10/2008 18.00,"42,4","0,5","43,5","16,2","0,5"
21/10/2008 19.00,"57,2","0,6","34,8","16,2","0,6"
21/10/2008 20.00,"51,6","0,6","38,0","16,2","0,6"
21/10/2008 21.00,"36,1","0,3","42,9","16,2","0,7"
21/10/2008 22.00,"40,4","0,4","32,5","16,2","0,2"
21/10/2008 23.00,"21,7","0,3","48,2","16,2","0,5"
22/10/2008 0.00,"21,0","0,3","41,1","16,2","0,0"
22/10/2008 1.00,"21,7","0,3","40,0","18,9","0,1"
22/10/2008 2.00,"16,0","0,2",,"18,9","0,2"
22/10/2008 3.00,"20,8",,"37,1","18,9","0,4"
22/10/2008 4.00,,"0,2","44,7","18,9","0,0"
22/10/2008 5.00,"45,5","0,5","21,0","18,9","0,2"
22/10/2008 6.00,"82,4","1,6","3,2","18,9","1,8"
22/10/2008 7.00,"91,9","2,2","4,4","18,9","4,4"
22/10/2008 8.00,"70,9","1,1","13,5","18,9","3,5"
22/10/2008 9.00,"41,7","0,5","33,6","18,9","1,2"
22/10/2008 10.00,"29,9","0,4","47,1","18,9","1,4"
22/10/2008 11.00,"24,6","0,3","61,3","18,9","0,2"
22/10/2008 12.00,"31,8","0,3","62,3","18,9","0,0"
22/10/2008 13.00,"27,8","0,2","67,2","18,9","0,1"
22/10/2008 14.00,"14,7","0,2","77,3","18,9","0,6"
22/10/2008 15.00,"9,5","0,2","75,9","18,9","0,2"
22/10/2008 16.00,"14,5","0,2","76,1","18,9","0,0"
22/10/2008 17.00,"15,0","0,2","69,8","18,9","0,0"
22/10/2008 18.00,"55,0","0,5","33,5","18,9","0,1"
22/10/2008 19.00,"72,0","0,8","22,8","18,9","0,8"
22/10/2008 20.00,"84,7","1,2","9,3","18,9","1,3"
22/10/2008 21.00,"93,4","1,7","2,9","18,9","3,2"
22/10/2008 22.00,"70,0","1,0","4,9","18,9","3,5"
22/10/2008 23.00,"52,7","0,7","9,8","18,9","1,0"
23/10/2008 0.00,"16,6","0,7","24,0","18,9","0,1"
23/10/2008 1.00,"27,5","0,6","27,1","19,2",
23/10/2008 2.00,"15,3","0,4","38,1","19,2",
23/10/2008 3.00,"19,2","0,4","27,8","19,2",
23/10/2008 4.00,"45,1","0,8","3,9","19,2",
23/10/2008 5.00,"40,9","0,6","7,1","19,2",
23/10/2008 6.00,"67,3","1,0","5,4","19,2",
23/10/2008 7.00,"96,9","1,9","6,5","19,2",
23/10/2008 8.00,"63,2","0,7","22,9","19,2",
23/10/2008 9.00,"32,7","0,5","43,3","19,2",
23/10/2008 10.00,"22,6","0,4","54,2","19,2",
23/10/2008 11.00,"24,0","0,4","59,9","19,2",
23/10/2008 12.00,"32,9","0,5","58,9","19,2",
23/10/2008 13.00,"32,0","0,4","63,1","19,2",
23/10/2008 14.00,"10,4","0,2","77,5","19,2",
23/10/2008 15.00,"13,0","0,2","78,7","19,2",
23/10/2008 16.00,"22,2","0,3","69,2","19,2",
23/10/2008 17.00,"15,5","0,3","67,5","19,2",
23/10/2008 18.00,"39,0","0,5","48,0","19,2",
23/10/2008 19.00,"45,8","0,6","38,9","19,2",
23/10/2008 20.00,"49,6","0,6","32,9","19,2",
23/10/2008 21.00,"31,3","0,4","45,3","19,2",
23/10/2008 22.00,"28,4","0,3","45,3","19,2",
23/10/2008 23.00,"31,9","0,3","37,1","19,2",
24/10/2008 0.00,"21,2","0,3","40,6","19,2",
24/10/2008 1.00,"15,7","0,3","39,7","23,9",
24/10/2008 2.00,"11,5","0,2",,"23,9",
24/10/2008 3.00,"9,7",,"43,7","23,9",
24/10/2008 4.00,,"0,3","42,0","23,9",
24/10/2008 5.00,"26,4","0,3","33,7","23,9",
24/10/2008 6.00,"53,4","0,5","15,1","23,9",
24/10/2008 7.00,"77,3","1,1","5,3","23,9",
24/10/2008 8.00,"68,5","1,0","13,9","23,9",
24/10/2008 9.00,"42,1","0,6","34,4","23,9",
24/10/2008 10.00,"28,5","0,4","57,2","23,9",
24/10/2008 11.00,"27,2","0,4","60,5","23,9",
24/10/2008 12.00,"34,8","0,4","57,2","23,9",
24/10/2008 13.00,"35,5","0,4","62,6","23,9",
24/10/2008 14.00,"22,7","0,3","68,7","23,9",
24/10/2008 15.00,"28,2","0,3","67,5","23,9",
24/10/2008 16.00,"32,2","0,4","61,6","23,9",
24/10/2008 17.00,"34,0","0,5","61,6","23,9",
24/10/2008 18.00,"65,2","0,6","37,4","23,9",
24/10/2008 19.00,"57,4","0,6","33,0","23,9",
24/10/2008 20.00,"64,1","0,7","23,7","23,9",
24/10/2008 21.00,"40,2","0,4","34,3","23,9",
24/10/2008 22.00,"33,1","0,4","38,9","23,9",
