,ARPA Puglia,,,,
16/07/2008 0.00,"0,453124",,,,"68,598282"
16/07/2008 1.00,,,,,"35,349331"
16/07/2008 2.00,"1,134557",,,,"35,349331"
16/07/2008 3.00,"0,938413",,,,"35,349331"
16/07/2008 4.00,"0,864786",,,,"35,349331"
16/07/2008 5.00,"1,251564",,,,"35,349331"
16/07/2008 6.00,"1,132812",,,,"35,349331"
16/07/2008 7.00,"1,162997",,,,"35,349331"
16/07/2008 8.00,"0,744595",,,,"35,349331"
16/07/2008 9.00,"1,297638",,,,"35,349331"
16/07/2008 10.00,"1,877346",,,,"35,349331"
16/07/2008 11.00,"1,911419",,,,"35,349331"
16/07/2008 12.00,"2,808779",,,,"35,349331"
16/07/2008 13.00,"2,381651",,,,"35,349331"
16/07/2008 14.00,"2,190007",,,,"35,349331"
16/07/2008 15.00,"2,582724",,,,"35,349331"
16/07/2008 16.00,"2,296697",,,,"35,349331"
16/07/2008 17.00,"3,868607",,,,"35,349331"
16/07/2008 18.00,"6,664068",,,,"35,349331"
16/07/2008 19.00,"5,60026",,,,"35,349331"
16/07/2008 20.00,"3,41509",,,,"35,349331"
16/07/2008 21.00,"2,484637",,,,"35,349331"
16/07/2008 22.00,"2,912315",,,,"35,349331"
16/07/2008 23.00,"2,920428",,,,"35,349331"
17/07/2008 0.00,"3,387017",,,,"35,349331"
17/07/2008 1.00,"2,984962",,,,"19,924431"
17/07/2008 2.00,"3,109562",,,,"19,924431"
17/07/2008 3.00,"2,970758",,,,"19,924431"
17/07/2008 4.00,"2,967053",,,,"19,924431"
17/07/2008 5.00,"2,929306",,,,"19,924431"
17/07/2008 6.00,"3,253723",,,,"19,924431"
17/07/2008 7.00,"3,192312",,,,"19,924431"
17/07/2008 8.00,"3,083662",,,,"19,924431"
17/07/2008 9.00,"3,121716",,,,"19,924431"
17/07/2008 10.00,"3,298818",,,,"19,924431"
17/07/2008 11.00,"2,944828",,,,"19,924431"
17/07/2008 12.00,"2,92303",,,,"19,924431"
17/07/2008 13.00,"3,637409",,,,"19,924431"
17/07/2008 14.00,"3,948663",,,,"19,924431"
17/07/2008 15.00,"4,147317",,,,"19,924431"
17/07/2008 16.00,"4,26959",,,,"19,924431"
17/07/2008 17.00,"3,709322",,,,"19,924431"
17/07/2008 18.00,"3,666523",,,,"19,924431"
17/07/2008 19.00,"3,810103",,,,"19,924431"
17/07/2008 20.00,"3,530627",,,,"19,924431"
17/07/2008 21.00,"3,113817",,,,"19,924431"
17/07/2008 22.00,"3,23759",,,,"19,924431"
17/07/2008 23.00,"2,982207",,,,"19,924431"
18/07/2008 0.00,"2,951379",,,,"19,924431"
18/07/2008 1.00,,,,,"25,20484"
18/07/2008 2.00,"1,301846",,,,"25,20484"
18/07/2008 3.00,"1,162577",,,,"25,20484"
18/07/2008 4.00,"1,224671",,,,"25,20484"
18/07/2008 5.00,"1,068788",,,,"25,20484"
18/07/2008 6.00,"0,607976",,,,"25,20484"
18/07/2008 7.00,"1,112148",,,,"25,20484"
18/07/2008 8.00,"0,893465","47,841506",,,"25,20484"
18/07/2008 9.00,"0,25674","40,700194",,,"25,20484"
18/07/2008 10.00,"0,162127","38,160581",,,"25,20484"
18/07/2008 11.00,"0,133967","37,219554",,,"25,20484"
18/07/2008 12.00,"0,075408","35,186854",,,"25,20484"
18/07/2008 13.00,"0,242248","24,619808",,,"25,20484"
18/07/2008 14.00,"0,243544","28,191094",,,"25,20484"
18/07/2008 15.00,"0,132199",,,,"25,20484"
18/07/2008 16.00,"0,106514","6,682924",,,"25,20484"
18/07/2008 17.00,"0,113112","6,496508",,,"25,20484"
18/07/2008 18.00,"0,11806","5,446955",,,"25,20484"
18/07/2008 19.00,"0,237888","5,900229",,,"25,20484"
18/07/2008 20.00,"0,178858","10,959019",,,"25,20484"
18/07/2008 21.00,"0,256269","17,271664",,,"25,20484"
18/07/2008 22.00,"0,249671","12,331618",,,"25,20484"
18/07/2008 23.00,"0,195825","9,692412",,,"25,20484"
19/07/2008 0.00,"0,185692","11,781298",,,"25,20484"
19/07/2008 1.00,"0,393653","16,025483",,,"24,63192"
19/07/2008 2.00,"0,150227","14,816325",,,"24,63192"
19/07/2008 3.00,"0,140447","19,908317",,,"24,63192"
19/07/2008 4.00,"0,153761","17,415944",,,"24,63192"
19/07/2008 5.00,"0,160477","16,806903",,,"24,63192"
19/07/2008 6.00,"0,126072","16,574514",,,"24,63192"
19/07/2008 7.00,"0,116882","17,691745",,,"24,63192"
19/07/2008 8.00,"0,36561","23,489815",,,"24,63192"
19/07/2008 9.00,"0,188991","16,661342",,,"24,63192"
19/07/2008 10.00,"0,274178","15,636042",,,"24,63192"
19/07/2008 11.00,"0,211142","15,684566",,,"24,63192"
19/07/2008 12.00,"0,165426","14,654164",,,"24,63192"
19/07/2008 13.00,"0,162009","11,638298",,,"24,63192"
19/07/2008 14.00,"0,10074","13,885513",,,"24,63192"
19/07/2008 15.00,"0,463994","17,345727",,,"24,63192"
19/07/2008 16.00,"0,148459","14,158752",,,"24,63192"
19/07/2008 17.00,"0,218094","14,666932",,,"24,63192"
19/07/2008 18.00,"0,135734","18,591908",,,"24,63192"
19/07/2008 19.00,"0,179801","15,860768",,,"24,63192"
19/07/2008 20.00,"0,078236","17,073758",,,"24,63192"
19/07/2008 21.00,"0,075054","22,41601",,,"24,63192"
19/07/2008 22.00,"0,125719","25,186722",,,"24,63192"
19/07/2008 23.00,"0,217622","19,924907",,,"24,63192"
20/07/2008 0.00,"0,207489","22,736494",,,"24,63192"
20/07/2008 1.00,,"21,741839",,,"18,410391"
20/07/2008 2.00,"1,095731",,,,"18,410391"
20/07/2008 3.00,"0,655559","19,015801",,,"18,410391"
20/07/2008 4.00,"0,561002","16,340858",,,"18,410391"
20/07/2008 5.00,"0,550289","16,2668",,,"18,410391"
20/07/2008 6.00,"0,383257","15,796925",,,"18,410391"
20/07/2008 7.00,"0,558608","18,575306",,,"18,410391"
20/07/2008 8.00,"0,35866","20,519906",,,"18,410391"
20/07/2008 9.00,"0,32778","10,169943",,,"18,410391"
20/07/2008 10.00,"0,567405","15,461121",,,"18,410391"
20/07/2008 11.00,"0,372784","13,125797",,,"18,410391"
20/07/2008 12.00,"0,593498","2,466834",,,"18,410391"
20/07/2008 13.00,"0,615043","8,341526",,,"18,410391"
20/07/2008 14.00,"0,690689","8,427074",,,"18,410391"
20/07/2008 15.00,"0,825583","12,46568",,,"18,410391"
20/07/2008 16.00,"0,857302","10,546604",,,"18,410391"
20/07/2008 17.00,"0,837493","9,411508",,,"18,410391"
20/07/2008 18.00,"0,888542","6,158148",,,"18,410391"
20/07/2008 19.00,"0,5306","4,839183",,,"18,410391"
20/07/2008 20.00,"0,55011",,,,"18,410391"
20/07/2008 21.00,"0,942284",,,,"18,410391"
20/07/2008 22.00,"0,663279",,,,"18,410391"
20/07/2008 23.00,"0,499001",,,,"18,410391"
21/07/2008 0.00,"0,450585",,,,"18,410391"
21/07/2008 1.00,"0,7643",,,,"34,17664"
21/07/2008 2.00,"0,591284",,,,"34,17664"
21/07/2008 3.00,"0,439214",,,,"34,17664"
21/07/2008 4.00,"0,524136",,,,"34,17664"
21/07/2008 5.00,"0,535387",,,,"34,17664"
21/07/2008 6.00,"0,460819",,,,"34,17664"
21/07/2008 7.00,"0,559805",,,,"34,17664"
21/07/2008 8.00,"0,356207","20,648866",,,"34,17664"
21/07/2008 9.00,"0,379906","13,963397",,,"34,17664"
21/07/2008 10.00,"0,398039","17,911357",,,"34,17664"
21/07/2008 11.00,"0,476977","8,644134",,,"34,17664"
21/07/2008 12.00,"0,70224","6,735274",,,"34,17664"
21/07/2008 13.00,"0,553521","1,004864",,,"34,17664"
21/07/2008 14.00,"0,804757","3,083542",,,"34,17664"
21/07/2008 15.00,"1,088669","9,265949",,,"34,17664"
21/07/2008 16.00,"0,824327","12,214148",,,"34,17664"
21/07/2008 17.00,"0,703077","15,729257",,,"34,17664"
21/07/2008 18.00,"1,0998","6,298598",,,"34,17664"
21/07/2008 19.00,"0,985673","16,934581",,,"34,17664"
21/07/2008 20.00,"0,858798","6,680372",,,"34,17664"
21/07/2008 21.00,"0,649395","2,746459",,,"34,17664"
21/07/2008 22.00,"0,746107","0,748222",,,"34,17664"
21/07/2008 23.00,"1,064611","10,103547",,,"34,17664"
22/07/2008 0.00,"1,231343","1,96121",,,"34,17664"
22/07/2008 1.00,,,,,"33,147331"
22/07/2008 2.00,"1,912056",,,,"33,147331"
22/07/2008 3.00,"2,493",,,,"33,147331"
22/07/2008 4.00,"1,023032",,,,"33,147331"
22/07/2008 5.00,"0,64095",,,,"33,147331"
22/07/2008 6.00,"0,712847",,,,"33,147331"
22/07/2008 7.00,"0,812095",,,,"33,147331"
22/07/2008 8.00,"0,527158",,,,"33,147331"
22/07/2008 9.00,"0,661531",,,,"33,147331"
22/07/2008 10.00,"0,68815",,,,"33,147331"
22/07/2008 11.00,"0,786849",,,,"33,147331"
22/07/2008 12.00,"0,793801",,,,"33,147331"
22/07/2008 13.00,"3,280215",,,,"33,147331"
22/07/2008 14.00,"2,354784",,,,"33,147331"
22/07/2008 15.00,,,,,"33,147331"
22/07/2008 16.00,"0,659427",,,,"33,147331"
22/07/2008 17.00,"0,764557",,,,"33,147331"
22/07/2008 18.00,"0,923784",,,,"33,147331"
22/07/2008 19.00,"1,026508",,,,"33,147331"
22/07/2008 20.00,"1,09868",,,,"33,147331"
22/07/2008 21.00,"0,584877",,,,"33,147331"
22/07/2008 22.00,"0,610032",,,,"33,147331"
22/07/2008 23.00,"0,614331",,,,"33,147331"
23/07/2008 0.00,"0,790142",,,,"33,147331"
23/07/2008 1.00,"1,13408",,,,"19,11463"
23/07/2008 2.00,"1,18439",,,,"19,11463"
23/07/2008 3.00,"1,139477",,,,"19,11463"
23/07/2008 4.00,"1,462833",,,,"19,11463"
23/07/2008 5.00,"1,411608",,,,"19,11463"
23/07/2008 6.00,"1,647517",,,,"19,11463"
23/07/2008 7.00,"2,015695",,,,"19,11463"
23/07/2008 8.00,"1,836042",,,,"19,11463"
23/07/2008 9.00,"1,692064",,,,"19,11463"
23/07/2008 10.00,"2,12967",,,,"19,11463"
23/07/2008 11.00,"1,589889",,,,"19,11463"
23/07/2008 12.00,"1,425695",,,,"19,11463"
23/07/2008 13.00,"1,283912",,,,"19,11463"
23/07/2008 14.00,"1,564368",,,,"19,11463"
23/07/2008 15.00,"1,318946",,,,"19,11463"
23/07/2008 16.00,"0,935584",,,,"19,11463"
23/07/2008 17.00,"0,875852",,,,"19,11463"
23/07/2008 18.00,"0,659244",,,,"19,11463"
23/07/2008 19.00,"0,96824",,,,"19,11463"
23/07/2008 20.00,"0,809351",,,,"19,11463"
23/07/2008 21.00,"1,239273",,,,"19,11463"
23/07/2008 22.00,"1,51607",,,,"19,11463"
23/07/2008 23.00,"1,407583",,,,"19,11463"
24/07/2008 0.00,"1,241103",,,,"19,11463"
24/07/2008 1.00,,,,,"12,60141"
24/07/2008 2.00,"0,780001",,,,"12,60141"
24/07/2008 3.00,"1,609611",,,,"12,60141"
24/07/2008 4.00,"2,544417",,,,"12,60141"
24/07/2008 5.00,"2,524229","11,584671",,,"12,60141"
24/07/2008 6.00,"2,516353","9,671982",,,"12,60141"
24/07/2008 7.00,"2,08824","12,46568",,,"12,60141"
24/07/2008 8.00,"2,690622",,,,"12,60141"
24/07/2008 9.00,"11,4248",,,,"12,60141"
24/07/2008 10.00,"3,912858","3,489575",,,"12,60141"
24/07/2008 11.00,"2,610684","0,666504",,,"12,60141"
24/07/2008 12.00,"2,60643","3,561077",,,"12,60141"
24/07/2008 13.00,"2,503226","2,815409",,,"12,60141"
24/07/2008 14.00,"2,512732","4,87621",,,"12,60141"
24/07/2008 15.00,"2,442934","5,550376",,,"12,60141"
24/07/2008 16.00,"2,556186","3,299327",,,"12,60141"
24/07/2008 17.00,"2,657307",,,,"12,60141"
24/07/2008 18.00,"2,527216",,,,"12,60141"
24/07/2008 19.00,"2,817363","3,13334",,,"12,60141"
24/07/2008 20.00,"2,809034","8,253424",,,"12,60141"
24/07/2008 21.00,"2,655406","3,794737",,,"12,60141"
24/07/2008 22.00,"2,713978","0,550313",,,"12,60141"
24/07/2008 23.00,"2,544688","0,852923",,,"12,60141"
25/07/2008 0.00,"2,401018","0,089378",,,"12,60141"
25/07/2008 1.00,"2,421026",,,,"18,98955"
25/07/2008 2.00,"2,538804",,,,"18,98955"
25/07/2008 3.00,"2,751367",,,,"18,98955"
25/07/2008 4.00,"2,151791",,,,"18,98955"
25/07/2008 5.00,"2,510016",,,,"18,98955"
25/07/2008 6.00,"2,424737",,,,"18,98955"
25/07/2008 7.00,"2,405907",,,,"18,98955"
25/07/2008 8.00,"2,617655",,,,"18,98955"
25/07/2008 9.00,"2,35675",,,,"18,98955"
25/07/2008 10.00,"2,561527",,,,"18,98955"
25/07/2008 11.00,"2,525496",,,,"18,98955"
25/07/2008 12.00,"3,185002",,,,"18,98955"
25/07/2008 13.00,"2,929981",,,,"18,98955"
25/07/2008 14.00,"3,799696",,,,"18,98955"
25/07/2008 15.00,"4,177928",,,,"18,98955"
25/07/2008 16.00,"4,478848",,,,"18,98955"
25/07/2008 17.00,"4,204272",,,,"18,98955"
25/07/2008 18.00,"4,976216",,,,"18,98955"
25/07/2008 19.00,"4,099439",,,,"18,98955"
25/07/2008 20.00,"3,053463","25,738306",,,"18,98955"
25/07/2008 21.00,"2,780608","22,389186",,,"18,98955"
25/07/2008 22.00,"2,737244","29,170417",,,"18,98955"
25/07/2008 23.00,"2,639835","26,393327",,,"18,98955"
26/07/2008 0.00,"3,007022","24,015874",,,"18,98955"
26/07/2008 1.00,,"23,618778",,,"25,49979"
26/07/2008 2.00,"0,61262","19,748714",,,"25,49979"
26/07/2008 3.00,"0,421259","18,992834",,,"25,49979"
26/07/2008 4.00,"0,420845","15,436866",,,"25,49979"
26/07/2008 5.00,"0,464467","15,473892",,,"25,49979"
26/07/2008 6.00,"0,448833","17,753027",,,"25,49979"
26/07/2008 7.00,"0,436391","17,435097",,,"25,49979"
26/07/2008 8.00,"0,567787","17,9586",,,"25,49979"
26/07/2008 9.00,"0,450547","10,840277",,,"25,49979"
26/07/2008 10.00,"0,508591","11,552748",,,"25,49979"
26/07/2008 11.00,"0,466033","7,034052",,,"25,49979"
26/07/2008 12.00,"0,495055","9,055273",,,"25,49979"
26/07/2008 13.00,"0,689578","11,531044",,,"25,49979"
26/07/2008 14.00,"0,925151","16,182532",,,"25,49979"
26/07/2008 15.00,"0,887824","22,61263",,,"25,49979"
26/07/2008 16.00,"1,238331","27,463297",,,"25,49979"
26/07/2008 17.00,"2,184139","34,687615",,,"25,49979"
26/07/2008 18.00,"3,690167","34,825513",,,"25,49979"
26/07/2008 19.00,"2,493064","31,813465",,,"25,49979"
26/07/2008 20.00,"1,054625","28,26005",,,"25,49979"
26/07/2008 21.00,"0,725485","25,256939",,,"25,49979"
26/07/2008 22.00,"0,605793","17,274216",,,"25,49979"
26/07/2008 23.00,"0,474072","11,668939",,,"25,49979"
27/07/2008 0.00,"0,461275","12,371196",,,"25,49979"
27/07/2008 1.00,"0,574052","12,392899",,,"21,89267"
27/07/2008 2.00,"0,549493","13,851039",,,"21,89267"
27/07/2008 3.00,"0,466506","14,520101",,,"21,89267"
27/07/2008 4.00,"0,590927","14,446041",,,"21,89267"
27/07/2008 5.00,"0,468516","20,098562",,,"21,89267"
27/07/2008 6.00,"0,483145","22,158087",,,"21,89267"
27/07/2008 7.00,"0,382514","19,549516",,,"21,89267"
27/07/2008 8.00,"0,345247","19,222655",,,"21,89267"
27/07/2008 9.00,"0,331179","14,899315",,,"21,89267"
27/07/2008 10.00,"0,536962","10,961571",,,"21,89267"
27/07/2008 11.00,"0,411181","9,338729",,,"21,89267"
27/07/2008 12.00,"0,411773","10,127804",,,"21,89267"
27/07/2008 13.00,"0,70796","17,65599",,,"21,89267"
27/07/2008 14.00,"1,272702","23,055699",,,"21,89267"
27/07/2008 15.00,"2,866062","30,337447",,,"21,89267"
27/07/2008 16.00,"3,839295","33,706994",,,"21,89267"
27/07/2008 17.00,"4,888777","40,644028",,,"21,89267"
27/07/2008 18.00,"4,652938","42,828678",,,"21,89267"
27/07/2008 19.00,"2,067757","42,953804",,,"21,89267"
27/07/2008 20.00,"1,045937","35,328565",,,"21,89267"
27/07/2008 21.00,"0,729357","19,764024",,,"21,89267"
27/07/2008 22.00,"0,472949","11,740438",,,"21,89267"
27/07/2008 23.00,"0,544823","8,963342",,,"21,89267"
28/07/2008 0.00,"0,481312","7,876761",,,"21,89267"
28/07/2008 1.00,,"7,265158",,,"24,24745"
28/07/2008 2.00,"1,590312","7,386458",,,"24,24745"
28/07/2008 3.00,"1,320151","7,072359",,,"24,24745"
28/07/2008 4.00,"1,236811","6,39436",,,"24,24745"
28/07/2008 5.00,"1,364981","5,958961",,,"24,24745"
28/07/2008 6.00,"1,192926","6,629297",,,"24,24745"
28/07/2008 7.00,"1,156483","8,515174",,,"24,24745"
28/07/2008 8.00,"1,243249","6,634405",,,"24,24745"
28/07/2008 9.00,"1,510929","8,977387",,,"24,24745"
28/07/2008 10.00,"1,181822","10,076728",,,"24,24745"
28/07/2008 11.00,"1,293159","9,435768",,,"24,24745"
28/07/2008 12.00,"1,449207","10,126533",,,"24,24745"
28/07/2008 13.00,"1,559303","10,639816",,,"24,24745"
28/07/2008 14.00,"1,718778","15,09722",,,"24,24745"
28/07/2008 15.00,"1,583461","19,947893",,,"24,24745"
28/07/2008 16.00,"1,932296",,,,"24,24745"
28/07/2008 17.00,"1,907134","39,258672",,,"24,24745"
28/07/2008 18.00,"3,393906","47,200538",,,"24,24745"
28/07/2008 19.00,"3,129652","52,72665",,,"24,24745"
28/07/2008 20.00,"3,105731","48,594845",,,"24,24745"
28/07/2008 21.00,"1,740336","26,314157",,,"24,24745"
28/07/2008 22.00,"1,459071","17,91646",,,"24,24745"
28/07/2008 23.00,"1,237638","15,692232",,,"24,24745"
29/07/2008 0.00,"1,395045","14,756316",,,"24,24745"
29/07/2008 1.00,"1,281109","13,776988",,,"24,92267"
29/07/2008 2.00,"1,355294","13,891896",,,"24,92267"
29/07/2008 3.00,"1,249156","12,931723",,,"24,92267"
29/07/2008 4.00,"1,2097","11,020311",,,"24,92267"
29/07/2008 5.00,"1,276443","10,1942",,,"24,92267"
29/07/2008 6.00,"1,31076","10,394658",,,"24,92267"
29/07/2008 7.00,"1,071785","11,916639",,,"24,92267"
29/07/2008 8.00,"1,204739","10,489143",,,"24,92267"
29/07/2008 9.00,"1,001557","10,312942",,,"24,92267"
29/07/2008 10.00,"1,094052","15,392174",,,"24,92267"
29/07/2008 11.00,"1,132326","20,925937",,,"24,92267"
29/07/2008 12.00,"1,299006","20,546727",,,"24,92267"
29/07/2008 13.00,"1,644888","21,379221",,,"24,92267"
29/07/2008 14.00,"1,579858","23,950755",,,"24,92267"
29/07/2008 15.00,"2,331926","31,974349",,,"24,92267"
29/07/2008 16.00,"2,340727","39,222913",,,"24,92267"
29/07/2008 17.00,"2,342499","44,013578",,,"24,92267"
29/07/2008 18.00,"2,441432","49,547346",,,"24,92267"
29/07/2008 19.00,"2,020479","48,96766",,,"24,92267"
29/07/2008 20.00,"1,950842","43,006149",,,"24,92267"
29/07/2008 21.00,"1,719723","35,765259",,,"24,92267"
29/07/2008 22.00,"1,38713","24,780689",,,"24,92267"
29/07/2008 23.00,"1,30946","19,198389",,,"24,92267"
30/07/2008 0.00,"1,401837","18,839608",,,"24,92267"
30/07/2008 1.00,,"18,268864",,,"33,037701"
30/07/2008 2.00,"0,74507","15,221076",,,"33,037701"
30/07/2008 3.00,"0,583594","13,916154",,,"33,037701"
30/07/2008 4.00,"0,712312","12,54995",,,"33,037701"
30/07/2008 5.00,"0,76145","10,572142",,,"33,037701"
30/07/2008 6.00,"0,491729","9,744761",,,"33,037701"
30/07/2008 7.00,"0,497782","11,273116",,,"33,037701"
30/07/2008 8.00,"0,595878","15,177666",,,"33,037701"
30/07/2008 9.00,"0,558135","13,699094",,,"33,037701"
30/07/2008 10.00,"0,477664","9,946501",,,"33,037701"
30/07/2008 11.00,"0,760381","8,291728",,,"33,037701"
30/07/2008 12.00,"0,608519","13,023656",,,"33,037701"
30/07/2008 13.00,"1,38795","12,79766",,,"33,037701"
30/07/2008 14.00,"1,586457","26,136683",,,"33,037701"
30/07/2008 15.00,"2,637924","33,166901",,,"33,037701"
30/07/2008 16.00,"4,732668","38,899871",,,"33,037701"
30/07/2008 17.00,"3,975135","41,535247",,,"33,037701"
30/07/2008 18.00,"5,458511","49,830794",,,"33,037701"
30/07/2008 19.00,"11,71639","65,784781",,,"33,037701"
30/07/2008 20.00,"8,930168","48,044521",,,"33,037701"
30/07/2008 21.00,"3,353085","34,451399",,,"33,037701"
30/07/2008 22.00,"1,189976","20,728037",,,"33,037701"
30/07/2008 23.00,"0,800261","14,392414",,,"33,037701"
31/07/2008 0.00,"0,794208","8,158939",,,"33,037701"
31/07/2008 1.00,"0,611189","6,246248",,,"31,793381"
31/07/2008 2.00,"0,649466","5,817233",,,"31,793381"
31/07/2008 3.00,"0,488168","4,637444",,,"31,793381"
31/07/2008 4.00,"0,706259","3,123124",,,"31,793381"
31/07/2008 5.00,"0,502233","2,284247",,,"31,793381"
31/07/2008 6.00,"0,570598","4,854506",,,"31,793381"
31/07/2008 7.00,"0,654451","8,028702",,,"31,793381"
31/07/2008 8.00,"0,603712","9,175296",,,"31,793381"
31/07/2008 9.00,"0,768571","13,595673",,,"31,793381"
31/07/2008 10.00,"0,725843","5,998545",,,"31,793381"
31/07/2008 11.00,"0,648754","2,927769",,,"31,793381"
31/07/2008 12.00,"0,75593","3,951787",,,"31,793381"
31/07/2008 13.00,"0,642523","7,100448",,,"31,793381"
31/07/2008 14.00,"0,810053","14,769084",,,"31,793381"
31/07/2008 15.00,"1,200124","21,451996",,,"31,793381"
31/07/2008 16.00,"1,171461","30,014421",,,"31,793381"
31/07/2008 17.00,"0,991469","41,766364",,,"31,793381"
31/07/2008 18.00,"1,253891","44,410656",,,"31,793381"
31/07/2008 19.00,"1,284868","43,885876",,,"31,793381"
31/07/2008 20.00,"0,856697","42,923161",,,"31,793381"
31/07/2008 21.00,"0,893372","35,937635",,,"31,793381"
31/07/2008 22.00,"0,903164","27,22708",,,"31,793381"
31/07/2008 23.00,"0,873255","20,668034",,,"31,793381"
01/08/2008 0.00,"0,6317187","14,99691349",,,"31,80260086"
01/08/2008 1.00,,"9,57051026",,,
01/08/2008 2.00,"0,62140632","8,25446728",,,
01/08/2008 3.00,"0,59227741","8,46861702",,,
01/08/2008 4.00,"0,61931944","6,65029737",,,
01/08/2008 5.00,"0,68882834","5,7015515",,,
01/08/2008 6.00,"0,74263883","7,85082878",,,"27,9074707"
01/08/2008 7.00,"0,78909844","8,2518727",,,"27,91385078"
01/08/2008 8.00,"0,56977425","11,9637817",,,"27,93527985"
01/08/2008 9.00,"0,79073276","10,05851002",,,"27,94165993"
01/08/2008 10.00,"0,76296459",,,,"27,91995049"
01/08/2008 11.00,"0,64091645",,,,"27,91152954"
01/08/2008 12.00,"0,75234812","3,45623445",,,"27,92592049"
01/08/2008 13.00,"1,03582874","12,08188785",,,"27,92280006"
01/08/2008 14.00,"2,52691244","23,62515",,,"27,92971992"
01/08/2008 15.00,"18,38083086","41,16849568",,,"27,91193962"
01/08/2008 16.00,"6,29709009","50,6611168",,,"27,94342041"
01/08/2008 17.00,"1,42447936","27,83545048",,,"27,92579079"
01/08/2008 18.00,"1,08029198","10,707439",,,"27,93540955"
01/08/2008 19.00,"0,84408864","6,03250914",,,"27,91263008"
01/08/2008 20.00,"0,66623365","10,80997",,,"27,95441055"
01/08/2008 21.00,"0,56723277","12,67371494",,,"27,92930984"
01/08/2008 22.00,"0,84290892","5,85340445",,,"27,92280006"
01/08/2008 23.00,"0,75951696","6,0169359",,,"27,92930984"
02/08/2008 0.00,"0,78374495","10,01438106",,,"27,91193962"
02/08/2008 1.00,"0,51169847","11,8612507",,,
02/08/2008 2.00,"0,73519744","11,70810332",,,
02/08/2008 3.00,"0,56859453","11,53418589",,,
02/08/2008 4.00,"0,57748718","9,41216798",,,
02/08/2008 5.00,"0,662785","9,07082818",,,
02/08/2008 6.00,"0,69109727","10,894337",,,"26,8123703"
02/08/2008 7.00,"0,53665259","11,42386158",,,"26,79948044"
02/08/2008 8.00,"0,662785","13,03971954",,,"26,80014992"
02/08/2008 9.00,"0,61296726","9,63799813",,,"26,82497978"
02/08/2008 10.00,"0,72167744","7,72623139",,,"26,81508064"
02/08/2008 11.00,"0,69799354","5,13178697",,,"26,8039608"
02/08/2008 12.00,"0,64999013",,,,"26,8160305"
02/08/2008 13.00,"0,63302148",,,,"26,82485008"
02/08/2008 14.00,"0,46024742",,,,"26,8123703"
02/08/2008 15.00,"0,72920832",,,,"26,83555984"
02/08/2008 16.00,"3,95620119",,,,"26,81208992"
02/08/2008 17.00,"4,38151161",,,,"26,81088066"
02/08/2008 18.00,"1,48818119",,,,"26,81847954"
02/08/2008 19.00,"0,57739565",,,,"26,82999992"
02/08/2008 20.00,"0,81105852",,,,"26,80937958"
02/08/2008 21.00,"0,77521537","4,19601975",,,"26,84058952"
02/08/2008 22.00,"0,78193062","4,9565732",,,"26,7883606"
02/08/2008 23.00,"0,63265841","5,74438221",,,"26,8040905"
03/08/2008 0.00,"0,63302148","6,50882849",,,"26,80204964"
03/08/2008 1.00,,"8,0701696",,,
03/08/2008 2.00,"0,75005987","10,54390564",,,
03/08/2008 3.00,"0,60608115","9,66136086",,,
03/08/2008 4.00,"0,55151808","11,88720801",,,
03/08/2008 5.00,"0,48950346","11,8326988",,,
03/08/2008 6.00,"0,66497054","8,65940402",,,"28,48513985"
03/08/2008 7.00,"0,47856766","8,31287123",,,"28,48608971"
03/08/2008 8.00,"0,46066032","12,34016081",,,"28,49855995"
03/08/2008 9.00,"0,49082556","13,73407955",,,"28,49666977"
03/08/2008 10.00,"0,45260771","7,4160419",,,"28,51865005"
03/08/2008 11.00,"0,46883192","7,26289261",,,"28,50061035"
03/08/2008 12.00,"0,60836432","5,8975315",,,"28,51741982"
03/08/2008 13.00,"0,54046126","4,57110635",,,"28,50753021"
03/08/2008 14.00,"0,51402129","9,15778594",,,"28,51037979"
03/08/2008 15.00,"0,19854179","10,18569435",,,"28,50494957"
03/08/2008 16.00,"0,15683869","10,25967537",,,"28,49966049"
03/08/2008 17.00,"0,18916709","13,46411854",,,"28,5380497"
03/08/2008 18.00,"0,67374318","15,40833382",,,"28,51605988"
03/08/2008 19.00,"0,59141906","6,83978613",,,"28,50181961"
03/08/2008 20.00,"0,77986509","7,69638125",,,"28,51729012"
03/08/2008 21.00,"0,30694687","10,17271378",,,"28,50724983"
03/08/2008 22.00,"0,3396363","16,81911832",,,"28,52202988"
03/08/2008 23.00,"0,33567","18,06118029",,,"28,54076004"
04/08/2008 0.00,"0,27714165","17,59914549",,,"28,52503014"
04/08/2008 1.00,"0,25394592","16,35708161",,,
04/08/2008 2.00,"0,19457549","15,78731708",,,
04/08/2008 3.00,"0,37977729","15,47063634",,,
04/08/2008 4.00,"0,41631302","14,7256504",,,
04/08/2008 5.00,"0,53937917","13,45762921",,,
04/08/2008 6.00,"0,17065972","14,12733206",,,"36,68959045"
04/08/2008 7.00,"0,20875756","16,54656272",,,"36,69324112"
04/08/2008 8.00,"0,29180374",,,,"36,69406128"
04/08/2008 9.00,"0,23567856",,,,"36,70301056"
04/08/2008 10.00,"0,09614616",,,,"36,69976044"
04/08/2008 11.00,"0,24709541",,,,"36,70980072"
04/08/2008 12.00,"0,14385872",,,,"36,72554016"
04/08/2008 13.00,"0,24937857",,,,"36,719841"
