,ARPA Puglia,,,,
,Baldassarre,,,,
Parm,SO2,NO2,,,PM10


24/01/2008 10.00,,"8,38749186",,,
24/01/2008 11.00,"0,45671499","5,74956241",,,
24/01/2008 12.00,"0,65458298","4,48677752",,,
24/01/2008 13.00,"0,34354699","4,12415834",,,
24/01/2008 14.00,"0,273256","5,2311701",,,
24/01/2008 15.00,"0,84067798","6,68547842",,,
24/01/2008 16.00,"4,01729584","5,07028817",,,
24/01/2008 17.00,"2,15757704","4,84812138",,,
24/01/2008 18.00,"0,195409","6,29476838",,,
24/01/2008 19.00,"0,35672599","9,06038011",,,
24/01/2008 20.00,"0,82732302","9,83797046",,,
24/01/2008 21.00,"0,61891103","9,76008201",,,
24/01/2008 22.00,"0,10403","9,18933959",,,
24/01/2008 23.00,"0,097529","8,79479984",,,
25/01/2008 0.00,"0,246897","9,56728139",,,
25/01/2008 1.00,"0,047446","6,12750422",,,
25/01/2008 2.00,"0,148314","9,01952103",,,
25/01/2008 3.00,"0,070115","10,49680952",,,
25/01/2008 4.00,"0,120373","13,43862204",,,
25/01/2008 5.00,"0,12863199","10,64875482",,,
25/01/2008 6.00,"0,792705","8,75777235",,,
25/01/2008 7.00,"0,761953","8,20107347",,,
25/01/2008 8.00,"4,23484707","12,40694997",,,
25/01/2008 9.00,"7,5843792","13,67738678",,,
25/01/2008 10.00,"8,37163639","15,99739149",,,
25/01/2008 11.00,"7,48773003","12,53334753",,,
25/01/2008 12.00,"8,00612354","11,62296798",,,
25/01/2008 13.00,"8,05357075","9,61069487",,,
25/01/2008 14.00,"7,88663006","9,55451317",,,
25/01/2008 15.00,"7,97976494","9,03229114",,,
25/01/2008 16.00,"8,3681221","9,80221829",,,
25/01/2008 17.00,"7,86378479","10,44062969",,,
25/01/2008 18.00,"7,96395016","10,19036641",,,
25/01/2008 19.00,"7,79349518","11,01776",,,
25/01/2008 20.00,"7,86027098","11,77746392",,,
25/01/2008 21.00,"7,51584578","12,64188123",,,
25/01/2008 22.00,"7,25049782","17,36231657",,,
25/01/2008 23.00,"7,35593414","16,29617141",,,
26/01/2008 0.00,"6,14886522","17,74025837",,,
26/01/2008 1.00,,"17,73898682",,,
26/01/2008 2.00,"1,68880999",,,,
26/01/2008 3.00,"1,65571201","16,8745695",,,
26/01/2008 4.00,"1,935112","14,46902632",,,
26/01/2008 5.00,"2,239887","14,89420944",,,
26/01/2008 6.00,"2,30387497","16,45448765",,,
26/01/2008 7.00,"2,27132893","17,16441091",,,
26/01/2008 8.00,"2,25174594","15,76373179",,,
26/01/2008 9.00,"2,01537395","15,2568305",,,
26/01/2008 10.00,"2,41034007","13,56374993",,,
26/01/2008 11.00,"2,38110304","13,84210219",,,
26/01/2008 12.00,"2,3449719","12,66103545",,,
26/01/2008 13.00,"2,11123991","12,01603867",,,
26/01/2008 14.00,"2,54879808","6,00875857",,,
26/01/2008 15.00,"2,40647793","4,6719187",,,
26/01/2008 16.00,"2,74076509","11,11734766",,,
26/01/2008 17.00,"2,70297909","5,02559937",,,
26/01/2008 18.00,"2,62850904","4,44464312",,,
26/01/2008 19.00,"2,60754704","5,52611654",,,
26/01/2008 20.00,"2,54438496","14,90953019",,,
26/01/2008 21.00,"2,39599705","28,08383787",,,
26/01/2008 22.00,"2,19134307","20,99105712",,,
26/01/2008 23.00,"2,14500594","19,51375734",,,
27/01/2008 0.00,"1,66950297","22,64455017",,,
27/01/2008 1.00,"1,51091003","18,17437812",,,
27/01/2008 2.00,"1,73349202","15,91439612",,,
27/01/2008 3.00,"1,79389501","14,24046789",,,
27/01/2008 4.00,"1,66950297","11,32292027",,,
27/01/2008 5.00,"1,696257","10,16227743",,,
27/01/2008 6.00,"0,87598503","7,5141398",,,
27/01/2008 7.00,"1,23206198","9,42555369",,,
27/01/2008 8.00,"1,38458705","8,53815808",,,
27/01/2008 9.00,"1,62647605","8,76287927",,,
27/01/2008 10.00,"2,05729699","10,53000165",,,
27/01/2008 11.00,"1,51063395","19,46652543",,,
27/01/2008 12.00,"2,17341495","11,74937495",,,
27/01/2008 13.00,"3,81561303","9,62601562",,,
27/01/2008 14.00,"5,94765806","12,41843724",,,
27/01/2008 15.00,"5,55379486","13,28029263",,,
27/01/2008 16.00,"4,17582703","14,05149699",,,
27/01/2008 17.00,"3,28908396","15,55050351",,,
27/01/2008 18.00,"3,47746491","17,55256843",,,
27/01/2008 19.00,"2,27767301","15,56454329",,,
27/01/2008 20.00,"2,83095598","13,94552333",,,
27/01/2008 21.00,"2,01840806","20,24155386",,,
27/01/2008 22.00,"2,27215695","15,20447475",,,
27/01/2008 23.00,"2,67953396","19,34523855",,,
28/01/2008 0.00,"2,09039497","18,83832786",,,
28/01/2008 1.00,,"21,70480257",,,
28/01/2008 2.00,"1,26479805",,,,
28/01/2008 3.00,"1,30124199","13,41691907",,,
28/01/2008 4.00,"1,09298098","11,59744093",,,
28/01/2008 5.00,"1,01354206","11,29610097",,,
28/01/2008 6.00,"0,75909197","10,75089312",,,
28/01/2008 7.00,"0,23807099","10,16355839",,,
28/01/2008 8.00,"0,223002","11,28078023",,,
28/01/2008 9.00,"0,061913","16,55280752",,,
28/01/2008 10.00,"0,014168","11,68554133",,,
28/01/2008 11.00,"0,78079402","10,62576712",,,
28/01/2008 12.00,"0,44821599","8,28534604",,,
28/01/2008 13.00,"0,59235197","4,78938715",,,
28/01/2008 14.00,"0,071659","4,47400929",,,
28/01/2008 15.00,"0,044715","3,62108865",,,
28/01/2008 16.00,"0,015642","4,02711943",,,
28/01/2008 17.00,"0,003931","4,92600794",,,
28/01/2008 18.00,"0,004996","5,01410834",,,
28/01/2008 19.00,"0,048892","5,73423979",,,
28/01/2008 20.00,"0,112934","5,2260613",,,
28/01/2008 21.00,"0,021866","11,19012919",,,
28/01/2008 22.00,0,"6,43138917",,,
28/01/2008 23.00,0,"4,82003052",,,
29/01/2008 0.00,0,"3,94029435",,,
29/01/2008 1.00,0,"4,04371737",,,
29/01/2008 2.00,0,"3,52021814",,,
29/01/2008 3.00,0,"3,30060387",,,
29/01/2008 4.00,0,"3,3555065",,,
29/01/2008 5.00,"0,011138","3,26357638",,,
29/01/2008 6.00,0,"3,80495075",,,
29/01/2008 7.00,"0,000573","5,12391548",,,
29/01/2008 8.00,0,"8,78969292",,,
29/01/2008 9.00,0,"10,85049395",,,
29/01/2008 10.00,0,"15,31684193",,,
29/01/2008 11.00,"0,013922","14,45625621",,,
29/01/2008 12.00,"2,559407","11,66255551",,,
29/01/2008 13.00,"2,41101098","10,09971349",,,
29/01/2008 14.00,"2,10979891","8,53688088",,,
29/01/2008 15.00,"2,53336406","10,04608618",,,
29/01/2008 16.00,"3,30113697","8,17936862",,,
29/01/2008 17.00,"1,79794002","13,24581954",,,
29/01/2008 18.00,"0,67948902","10,22356982",,,
29/01/2008 19.00,"0,071659","12,9738608",,,
29/01/2008 20.00,"0,025142","15,90545949",,,
29/01/2008 21.00,0,"18,68255849",,,
29/01/2008 22.00,0,"16,05995543",,,
29/01/2008 23.00,"0,43650499","12,8449032",,,
30/01/2008 0.00,"0,89135402","13,47693049",,,
30/01/2008 1.00,,"12,19115977",,,
30/01/2008 2.00,"0,025557",,,,
30/01/2008 3.00,"0,32280999","9,26084204",,,
30/01/2008 4.00,"1,30168998","9,57366551",,,
30/01/2008 5.00,"2,18186498","9,27233495",,,
30/01/2008 6.00,"2,46855402","7,7516311",,,
30/01/2008 7.00,"3,37712502","7,65459219",,,
30/01/2008 8.00,"4,45516586","6,79911527",,,
30/01/2008 9.00,"4,28739977","12,60485751",,,
30/01/2008 10.00,"3,48628092","14,47796107",,,
30/01/2008 11.00,"1,00750399","39,1782204",,,
30/01/2008 12.00,"0,294186","21,81971286",,,
30/01/2008 13.00,,"15,9424851",,,
30/01/2008 14.00,,"16,09826199",,,
30/01/2008 15.00,"8,2097702","12,5244109",,,
30/01/2008 16.00,"9,77160263","11,7302226",,,
30/01/2008 17.00,"9,54271412","12,20520896",,,
30/01/2008 18.00,"6,4217639","15,6590278",,,
30/01/2008 19.00,"7,72333479","28,34943507",,,
30/01/2008 20.00,"6,29372692","33,82318269",,,
30/01/2008 21.00,"6,90672588","30,82520727",,,
30/01/2008 22.00,"7,10715914","40,36949532",,,
30/01/2008 23.00,"6,24715805","30,72432924",,,
31/01/2008 0.00,"4,5855422","22,96631403",,,
31/01/2008 1.00,"5,33215284","21,70608165",,,"90,60845184"
31/01/2008 2.00,"9,29767704","18,61871735",,,"90,60845184"
31/01/2008 3.00,"6,39238405","15,2606621",,,"90,60845184"
31/01/2008 4.00,"4,53215504","13,58928826",,,"90,60845184"
31/01/2008 5.00,"5,02234602","14,22770907",,,"90,60845184"
31/01/2008 6.00,"7,88369799","11,77746392",,,"90,60845184"
31/01/2008 7.00,"12,35356045","10,6462023",,,"90,60845184"
31/01/2008 8.00,"11,97916031","12,7810583",,,"90,60845184"
31/01/2008 9.00,"11,18181992","11,73916864",,,"90,60845184"
31/01/2008 10.00,"11,15754986","17,55128747",,,"90,60845184"
31/01/2008 11.00,"11,92660999","46,44209691",,,"90,60845184"
31/01/2008 12.00,"13,01570034","37,75328766",,,"90,60845184"
31/01/2008 13.00,"12,17850018","15,28875295",,,"90,60845184"
31/01/2008 14.00,"11,07954979","8,38366026",,,"90,60845184"
31/01/2008 15.00,"11,88903046","6,80549938",,,"90,60845184"
31/01/2008 16.00,"12,51823044","8,93014343",,,"90,60845184"
31/01/2008 17.00,"12,11608982","9,61197019",,,"90,60845184"
31/01/2008 18.00,"14,54104996","23,04930375",,,"90,60845184"
31/01/2008 19.00,"15,00039005","42,11109441",,,"90,60845184"
31/01/2008 20.00,"12,74357033","46,7919441",,,"90,60845184"
31/01/2008 21.00,"12,21662998","41,5454589",,,"90,60845184"
31/01/2008 22.00,"11,90289021","38,60237106",,,"90,60845184"
31/01/2008 23.00,"8,69100475","34,23561075",,,"90,60845184"
01/02/2008 0.00,"7,58654499","30,58133562",,,"90,60845184"
01/02/2008 1.00,,"20,95148088",,,"58,06892014"
01/02/2008 2.00,"0,453417",,,,"58,06892014"
01/02/2008 3.00,"0,82859898","12,95853065",,,"58,06892014"
01/02/2008 4.00,"0,560179","9,38469461",,,"58,06892014"
01/02/2008 5.00,"2,75162196","8,66073344",,,"58,06892014"
01/02/2008 6.00,"2,25887203","8,67350167",,,"58,06892014"
01/02/2008 7.00,"2,83244991","7,35836855",,,"58,06892014"
01/02/2008 8.00,"1,12295198","12,53462849",,,"58,06892014"
01/02/2008 9.00,"1,72808397","14,60692055",,,"58,06892014"
01/02/2008 10.00,"3,83869791","16,85286276",,,"58,06892014"
01/02/2008 11.00,"6,59248114","44,02504953",,,"58,06892014"
01/02/2008 12.00,"11,23643017","28,48477302",,,"58,06892014"
01/02/2008 13.00,"7,87536001","10,94241654",,,"58,06892014"
01/02/2008 14.00,"8,40614796","7,51158728",,,"58,06892014"
01/02/2008 15.00,"8,36811066","9,34256021",,,"58,06892014"
01/02/2008 16.00,"10,40307999","9,30808524",,,"58,06892014"
01/02/2008 17.00,"12,23575974","11,16330989",,,"58,06892014"
01/02/2008 18.00,"11,56838989","12,02262405",,,"58,06892014"
01/02/2008 19.00,"12,45361042","30,74603598",,,"58,06892014"
01/02/2008 20.00,"10,95979977","32,93708121",,,"58,06892014"
01/02/2008 21.00,"8,92310333","28,68011487",,,"58,06892014"
01/02/2008 22.00,"8,21250534","22,81054842",,,"58,06892014"
01/02/2008 23.00,"9,70631695","20,35648296",,,"58,06892014"
02/02/2008 0.00,"9,60430908","23,425974",,,"58,06892014"
02/02/2008 1.00,"9,91551971","16,81710872",,,"78,71524048"
02/02/2008 2.00,"9,06487846","15,85948785",,,"78,71524048"
02/02/2008 3.00,"8,92829037","22,72244238",,,"78,71524048"
02/02/2008 4.00,"8,74502182","15,97440755",,,"78,71524048"
02/02/2008 5.00,"8,71044254","14,90569671",,,"78,71524048"
02/02/2008 6.00,"9,9967804","12,8614955",,,"78,71524048"
02/02/2008 7.00,"10,39443016","10,37040068",,,"78,71524048"
02/02/2008 8.00,"10,38232994","12,0583687",,,"78,71524048"
02/02/2008 9.00,"10,56733036","11,44038119",,,"78,71524048"
02/02/2008 10.00,"11,93492985","15,52240513",,,"78,71524048"
02/02/2008 11.00,"12,23404026","33,57805077",,,"78,71524048"
02/02/2008 12.00,"10,78862953","12,86787962",,,"78,71524048"
02/02/2008 13.00,"11,19666958","8,25980958",,,"78,71524048"
02/02/2008 14.00,"10,89756012","7,27665038",,,"78,71524048"
02/02/2008 15.00,"11,7049799","6,68547842",,,"78,71524048"
02/02/2008 16.00,"11,4076004","8,2649165",,,"78,71524048"
02/02/2008 17.00,"11,08946991","10,06395944",,,"78,71524048"
02/02/2008 18.00,"10,90966034","13,63142642",,,"78,71524048"
02/02/2008 19.00,"12,01272964","30,90945726",,,"78,71524048"
02/02/2008 20.00,"13,64659023","34,61865759",,,"78,71524048"
02/02/2008 21.00,"13,1521101","27,04451013",,,"78,71524048"
02/02/2008 22.00,"12,55216026","30,05271819",,,"78,71524048"
02/02/2008 23.00,"11,98507023","30,32085474",,,"78,71524048"
03/02/2008 0.00,"12,43113995","21,05999577",,,"78,71524048"
03/02/2008 1.00,,"24,47807373",,,"52,3132515"
03/02/2008 2.00,"11,66520977",,,,"52,3132515"
03/02/2008 3.00,"11,47329998","17,57937644",,,"52,3132515"
03/02/2008 4.00,"11,35400009","20,18154996",,,"52,3132515"
03/02/2008 5.00,"10,70563984","18,74130024",,,"52,3132515"
03/02/2008 6.00,"10,69873047","14,34772251",,,"52,3132515"
03/02/2008 7.00,"11,01858044","10,50191267",,,"52,3132515"
03/02/2008 8.00,"10,90620041","13,67100266",,,"52,3132515"
03/02/2008 9.00,"11,58049011","13,49480187",,,"52,3132515"
03/02/2008 10.00,"10,65205002","17,01629721",,,"52,3132515"
03/02/2008 11.00,"11,69633007","19,65295134",,,"52,3132515"
03/02/2008 12.00,"12,6870203","11,06116971",,,"52,3132515"
03/02/2008 13.00,"12,78211021","10,75344564",,,"52,3132515"
03/02/2008 14.00,"13,09677982","9,02462982",,,"52,3132515"
03/02/2008 15.00,"12,89449024","8,6390267",,,"52,3132515"
03/02/2008 16.00,"12,9014101","9,67708853",,,"52,3132515"
03/02/2008 17.00,"12,79940033","10,00906058",,,"52,3132515"
03/02/2008 18.00,"11,42833996","15,40239169",,,"52,3132515"
03/02/2008 19.00,"12,88411999","19,72572723",,,"52,3132515"
03/02/2008 20.00,"13,09158993","25,48038339",,,"52,3132515"
03/02/2008 21.00,"12,75098991","23,85882972",,,"52,3132515"
03/02/2008 22.00,"13,02243996","21,83248485",,,"52,3132515"
03/02/2008 23.00,"12,61095047","15,0270024",,,"52,3132515"
04/02/2008 0.00,"12,67319012","10,88368608",,,"52,3132515"
04/02/2008 1.00,"12,72159958","8,31598941",,,"24,48349953"
04/02/2008 2.00,"11,99717045","7,30984627",,,"24,48349953"
04/02/2008 3.00,"11,7361002","6,487569",,,"24,48349953"
04/02/2008 4.00,"10,98573017","5,2758589",,,"24,48349953"
04/02/2008 5.00,"11,23124981","4,69234824",,,"24,48349953"
04/02/2008 6.00,"9,99505138","4,14841759",,,"24,48349953"
04/02/2008 7.00,"10,36503983","4,38718421",,,"24,48349953"
04/02/2008 8.00,"11,73437023","11,14415755",,,"24,48349953"
04/02/2008 9.00,"10,66934013","16,09953355",,,"24,48349953"
04/02/2008 10.00,"10,4203701","18,95195907",,,"24,48349953"
04/02/2008 11.00,"10,75751019","13,8855119",,,"24,48349953"
04/02/2008 12.00,"10,53794003","7,65203779",,,"24,48349953"
04/02/2008 13.00,"11,19320965","9,60558608",,,"24,48349953"
04/02/2008 14.00,"10,65032005","9,97203686",,,"24,48349953"
04/02/2008 15.00,"10,57769966","8,08360691",,,"24,48349953"
04/02/2008 16.00,"10,88199997","5,90405835",,,"24,48349953"
04/02/2008 17.00,"10,76097012","7,08001817",,,"24,48349953"
04/02/2008 18.00,"10,95460987","11,13521904",,,"24,48349953"
04/02/2008 19.00,"12,06114006","18,37356662",,,"24,48349953"
04/02/2008 20.00,"11,20703983","19,59037047",,,"24,48349953"
04/02/2008 21.00,"11,53034973","20,97956421",,,"24,48349953"
04/02/2008 22.00,"10,72120953","16,80945493",,,"24,48349953"
04/02/2008 23.00,"11,16036034","15,05381041",,,"24,48349953"
05/02/2008 0.00,"10,52410984","10,36656908",,,"24,48349953"
05/02/2008 1.00,,"7,4668966",,,"15,32275009"
05/02/2008 2.00,"0,41916299",,,,"15,32275009"
05/02/2008 3.00,"0,20231199","5,00006291",,,"15,32275009"
05/02/2008 4.00,"0,23354","4,54168202",,,"15,32275009"
05/02/2008 5.00,"0,32604399","4,26333353",,,"15,32275009"
05/02/2008 6.00,"0,292411","4,16118582",,,"15,32275009"
05/02/2008 7.00,"0,016894","5,46865952",,,"15,32275009"
05/02/2008 8.00,"0,018173","8,32492604",,,"15,32275009"
05/02/2008 9.00,"0,023344","8,82672041",,,"15,32275009"
05/02/2008 10.00,"0,021552","7,34049152",,,"15,32275009"
05/02/2008 11.00,"0,091839","7,30857095",,,"15,32275009"
05/02/2008 12.00,"0,019197","5,25032244",,,"15,32275009"
05/02/2008 13.00,"0,102436","4,0564856",,,"15,32275009"
05/02/2008 14.00,"0,016689","4,04627177",,,"15,32275009"
05/02/2008 15.00,"0,034043","4,83918287",,,"15,32275009"
05/02/2008 16.00,"0,023497","5,14562222",,,"15,32275009"
05/02/2008 17.00,"0,000307","6,24114107",,,"15,32275009"
05/02/2008 18.00,"0,000358","6,65483316",,,"15,32275009"
05/02/2008 19.00,"0,013156","8,07339119",,,"15,32275009"
05/02/2008 20.00,"0,003379","5,83255589",,,"15,32275009"
05/02/2008 21.00,"0,001638","7,02000674",,,"15,32275009"
05/02/2008 22.00,"0,009829","9,2404125",,,"15,32275009"
05/02/2008 23.00,"0,160642","9,57494271",,,"15,32275009"
06/02/2008 0.00,"0,220946","9,87499795",,,"15,32275009"
06/02/2008 1.00,"0,003686","9,7983867",,,"12,73503971"
06/02/2008 2.00,"0,058103","8,51134442",,,"12,73503971"
06/02/2008 3.00,"0,056363","7,95337023",,,"12,73503971"
06/02/2008 4.00,"0,012747","7,34176872",,,"12,73503971"
06/02/2008 5.00,"0,026262","7,45029866",,,"12,73503971"
06/02/2008 6.00,"0,027593","7,14896622",,,"12,73503971"
06/02/2008 7.00,"0,064861","7,07618657",,,"12,73503971"
06/02/2008 8.00,"0,010239","7,56138299",,,"12,73503971"
06/02/2008 9.00,"0,005273","9,27871907",,,"12,73503971"
06/02/2008 10.00,"0,001894","9,61069487",,,"12,73503971"
06/02/2008 11.00,"0,018378","9,82009344",,,"12,73503971"
06/02/2008 12.00,0,"8,14106393",,,"12,73503971"
06/02/2008 13.00,"0,005222","7,16812044",,,"12,73503971"
06/02/2008 14.00,0,"6,20283639",,,"12,73503971"
06/02/2008 15.00,"0,05324","6,19517507",,,"12,73503971"
06/02/2008 16.00,"0,036858","6,36116392",,,"12,73503971"
06/02/2008 17.00,"0,001741","6,45437123",,,"12,73503971"
06/02/2008 18.00,"0,000051","6,29221398",,,"12,73503971"
06/02/2008 19.00,"0,000051","7,61245591",,,"12,73503971"
06/02/2008 20.00,0,"11,17607812",,,"12,73503971"
06/02/2008 21.00,"0,000102","13,6927094",,,"12,73503971"
06/02/2008 22.00,0,"13,59822301",,,"12,73503971"
06/02/2008 23.00,0,"10,9436975",,,"12,73503971"
07/02/2008 0.00,0,"10,74323933",,,"12,73503971"
07/02/2008 1.00,,"11,48762439",,,"17,17757988"
07/02/2008 2.00,"0,000051",,,,"17,17757988"
07/02/2008 3.00,0,"9,01569131",,,"17,17757988"
07/02/2008 4.00,0,"8,87523892",,,"17,17757988"
07/02/2008 5.00,0,"7,67119013",,,"17,17757988"
07/02/2008 6.00,0,"9,08847096",,,"17,17757988"
07/02/2008 7.00,"0,000051","8,9212068",,,"17,17757988"
07/02/2008 8.00,"0,000051","10,6934455",,,"17,17757988"
07/02/2008 9.00,"0,000102","13,06196308",,,"17,17757988"
07/02/2008 10.00,"0,000102","13,36839491",,,"17,17757988"
07/02/2008 11.00,"0,001638","11,85662957",,,"17,17757988"
07/02/2008 12.00,0,"7,52690803",,,"17,17757988"
07/02/2008 13.00,"0,005222","5,2298929",,,"17,17757988"
07/02/2008 14.00,"0,004863","6,54119631",,,"17,17757988"
07/02/2008 15.00,"0,00343","5,65890762",,,"17,17757988"
07/02/2008 16.00,0,"6,22965004",,,"17,17757988"
07/02/2008 17.00,"0,001843","6,38414598",,,"17,17757988"
07/02/2008 18.00,,,,,"17,17757988"
07/02/2008 19.00,"1,52450705","5,1864813",,,"17,17757988"
07/02/2008 20.00,"0,94004202","5,72274876",,,"17,17757988"
07/02/2008 21.00,"1,58060801","6,97787234",,,"17,17757988"
07/02/2008 22.00,"1,183972","5,86958338",,,"17,17757988"
07/02/2008 23.00,"1,21289599","5,79042149",,,"17,17757988"
08/02/2008 0.00,"0,71986598","5,04986051",,,"17,17757988"
08/02/2008 1.00,"1,12832701","5,71763996",,,"12,6932497"
08/02/2008 2.00,"1,46378803","5,8887376",,,"12,6932497"
08/02/2008 3.00,"1,10052896","5,63847808",,,"12,6932497"
08/02/2008 4.00,"1,12192702","4,51614557",,,"12,6932497"
08/02/2008 5.00,,"6,32413455",,,"12,6932497"
08/02/2008 6.00,,"4,50592986",,,"12,6932497"
08/02/2008 7.00,,"4,9515444",,,"12,6932497"
08/02/2008 8.00,,"5,2707501",,,"12,6932497"
08/02/2008 9.00,,"5,80701944",,,"12,6932497"
08/02/2008 10.00,,"5,94874715",,,"12,6932497"
08/02/2008 11.00,,"5,20818616",,,"12,6932497"
08/02/2008 12.00,,"4,8034307",,,"12,6932497"
08/02/2008 13.00,,"4,6706415",,,"12,6932497"
08/02/2008 14.00,,"4,44464312",,,"12,6932497"
08/02/2008 15.00,,"4,61829139",,,"12,6932497"
08/02/2008 16.00,,"4,8034307",,,"12,6932497"
08/02/2008 17.00,,"5,57974385",,,"12,6932497"
08/02/2008 18.00,,"5,02432405",,,"12,6932497"
08/02/2008 19.00,,"5,93470172",,,"12,6932497"
08/02/2008 20.00,,"7,94826331",,,"12,6932497"
08/02/2008 21.00,,"6,65355785",,,"12,6932497"
08/02/2008 22.00,,"5,83000338",,,"12,6932497"
08/02/2008 23.00,,"5,65763042",,,"12,6932497"
09/02/2008 0.00,,"4,91196252",,,"12,6932497"
09/02/2008 1.00,,"4,44208872",,,"17,53450966"
09/02/2008 2.00,"2,83353901",,,,"17,53450966"
09/02/2008 3.00,"8,07187176","4,65915047",,,"17,53450966"
09/02/2008 4.00,"8,37622929","4,15480171",,,"17,53450966"
09/02/2008 5.00,"8,0793438","3,99136726",,,"17,53450966"
09/02/2008 6.00,"7,94247389","3,91092818",,,"17,53450966"
09/02/2008 7.00,"7,50142813","4,24035147",,,"17,53450966"
09/02/2008 8.00,"7,84178019","4,22119724",,,"17,53450966"
09/02/2008 9.00,"2,45391107","16,57672256",,,"17,53450966"
09/02/2008 10.00,"0,98788798","5,85170824",,,"17,53450966"
09/02/2008 11.00,"2,7791369","4,52380688",,,"17,53450966"
09/02/2008 12.00,"2,029814","5,48525746",,,"17,53450966"
09/02/2008 13.00,"1,70559096","4,42421357",,,"17,53450966"
09/02/2008 14.00,"2,21552706","4,45741134",,,"17,53450966"
09/02/2008 15.00,"1,99810302","4,11139011",,,"17,53450966"
09/02/2008 16.00,"1,33161294","4,39739992",,,"17,53450966"
09/02/2008 17.00,"0,80089998","5,30139535",,,"17,53450966"
09/02/2008 18.00,"1,96511495","5,76871475",,,"17,53450966"
09/02/2008 19.00,"2,655936","6,36116392",,,"17,53450966"
09/02/2008 20.00,"1,37635505","9,97586657",,,"17,53450966"
09/02/2008 21.00,"0,69291598","5,38183632",,,"17,53450966"
09/02/2008 22.00,"0,35065001","6,87700372",,,"17,53450966"
09/02/2008 23.00,"0,49654099","6,22198873",,,"17,53450966"
10/02/2008 0.00,"0,279663","5,14434502",,,"17,53450966"
10/02/2008 1.00,"0,227722","4,49827043",,,"20,23686981"
10/02/2008 2.00,"0,61281699","4,08457645",,,"20,23686981"
10/02/2008 3.00,"1,90834403","4,94260589",,,"20,23686981"
10/02/2008 4.00,"1,06133497","4,5276366",,,"20,23686981"
10/02/2008 5.00,"1,23520195","3,98243063",,,"20,23686981"
10/02/2008 6.00,"2,18582106","4,47656369",,,"20,23686981"
10/02/2008 7.00,"4,87410498","4,0603172",,,"20,23686981"
10/02/2008 8.00,"3,75043988","4,2480109",,,"20,23686981"
10/02/2008 9.00,"3,57611799","5,3192705",,,"20,23686981"
10/02/2008 10.00,"4,90645504","7,1911025",,,"20,23686981"
10/02/2008 11.00,"5,50387192","4,27865427",,,"20,23686981"
10/02/2008 12.00,"4,90864182","4,7217163",,,"20,23686981"
10/02/2008 13.00,"3,23066211","4,30419073",,,"20,23686981"
10/02/2008 14.00,"5,56164503","7,59075105",,,"20,23686981"
10/02/2008 15.00,"7,31006479","9,30170112",,,"20,23686981"
10/02/2008 16.00,"6,6924181","9,23403027",,,"20,23686981"
10/02/2008 17.00,"5,77141523","11,18757668",,,"20,23686981"
10/02/2008 18.00,"3,58550406","7,63799236",,,"20,23686981"
10/02/2008 19.00,"4,55416489","7,41199397",,,"20,23686981"
10/02/2008 20.00,"4,3394742","9,34894432",,,"20,23686981"
10/02/2008 21.00,"4,92568207","11,80556418",,,"20,23686981"
10/02/2008 22.00,"3,74242091","15,21469046",,,"20,23686981"
10/02/2008 23.00,"2,4524529","12,68912443",,,"20,23686981"
11/02/2008 0.00,"2,65830493","7,26260495",,,"20,23686981"
11/02/2008 1.00,,"5,89639703",,,"62,38962173"
11/02/2008 2.00,"2,55015206",,,,"62,38962173"
11/02/2008 3.00,"1,78544295","5,11880856",,,"62,38962173"
11/02/2008 4.00,"1,06098199","4,41016815",,,"62,38962173"
11/02/2008 5.00,"1,91598105","4,13820376",,,"62,38962173"
11/02/2008 6.00,"2,36436892","4,68596413",,,"62,38962173"
11/02/2008 7.00,"3,64541411","5,01921526",,,"62,38962173"
11/02/2008 8.00,"5,30139112","9,55195877",,,"62,38962173"
11/02/2008 9.00,"5,47676706","18,37101598",,,"62,38962173"
