,Provincia di TARANTO,,,,,
03/12/2008 15.00,"184,64249","63,945648","86,65633","1,567726","7,532945",
03/12/2008 16.00,"164,656101","49,386235","88,995069","1,646264","6,456422",
03/12/2008 17.00,"131,290118","36,349426","75,608816","1,437632","12,089532",
03/12/2008 18.00,"164,879157","51,084786","86,612203","2,142312","8,015008",
03/12/2008 19.00,"149,201347","44,145133","81,571249","1,819132","6,713703",
03/12/2008 20.00,"214,491028","76,300664","97,568822","2,395248","5,840299",
03/12/2008 21.00,"161,841681","52,049091","82,092982","1,83935","2,274915",
03/12/2008 22.00,"75,994923","15,934802","51,598186","0,966477","6,946612",
03/12/2008 23.00,"58,384581","13,67121","37,448793","0,618567","15,259521",
04/12/2008 0.00,"31,677309","5,239423","23,660197","0,477116","27,690281",
04/12/2008 1.00,"20,461058","2,711913","16,314248","0,337598","27,824344",
04/12/2008 2.00,"13,574136","1,052283","11,968971","0,30578","30,015314",
04/12/2008 3.00,"5,761162","0,19117","5,567872","0,209599","45,353374",
04/12/2008 4.00,"5,174929","0,072746","5,175914","0,212257","47,368282",
04/12/2008 5.00,"3,094581","0,233465","2,73851","0,179634","52,388",
04/12/2008 6.00,"8,318794","1,317892","6,302466","0,212751","51,812504",
04/12/2008 7.00,"26,808457","5,802784","17,923605","0,247298","46,458324",
04/12/2008 8.00,"64,579347","0,860474","45,000376",,,
04/12/2008 9.00,"66,890152","20,969528","34,762187","0,551145","51,524065",
04/12/2008 10.00,"117,038985","36,95679","60,415928","0,936672","36,321429",
04/12/2008 11.00,"230,69254","78,579479","110,285324","1,987246","3,462472",
04/12/2008 12.00,"167,924452","52,527867","87,445413","1,197343","15,893251",
04/12/2008 13.00,"110,102748","28,770285","66,035717","0,977512","27,41134",
04/12/2008 14.00,"47,287678","9,742923","32,371516","0,603182","31,66057",
04/12/2008 15.00,"32,525508","4,39692","25,801693","0,572733",,
04/12/2008 16.00,"38,284089","5,109156","30,471429","0,684782","32,933421",
04/12/2008 17.00,"54,244662","7,893815","42,170439","0,878109","30,053219",
04/12/2008 18.00,"115,264727","27,119119","73,734692","1,673008","14,571634",
04/12/2008 19.00,"165,678124","55,809909","80,161763","1,725931","8,532282",
04/12/2008 20.00,"159,341108","57,300359","71,533504","1,398563","8,77196",
04/12/2008 21.00,"114,234922","36,704709","57,996695","0,881574","13,030644",
04/12/2008 22.00,"65,004366","12,30596","46,167898","0,961644","20,555462",
04/12/2008 23.00,"38,250363","5,557476","29,749821","0,515218","36,603083",
05/12/2008 0.00,"41,316387","6,778936","30,943865","0,763483","32,318659",
05/12/2008 1.00,"17,664795","1,627487","15,179905","0,347344","42,091308",
05/12/2008 2.00,"0,247057","54,08471",,,,
05/12/2008 3.00,"4,17107",0,"4,173957","53,866697",,
05/12/2008 4.00,"4,557569","0,071055","4,451702","0,174625",,
05/12/2008 5.00,"5,532894","0,175944","5,282339","0,1682","49,609366",
05/12/2008 6.00,"9,034726","0,691935","7,979319","0,128829","50,096845",
05/12/2008 7.00,"45,212529","13,271945","24,880205","0,233024","42,780541",
05/12/2008 8.00,"88,497741","24,045164","51,665678","0,462224","31,622646",
05/12/2008 9.00,"114,271215","39,240681","54,142025","0,677599","32,260429",
05/12/2008 10.00,"41,692516","9,793676","26,694617","0,300693","48,783357",
05/12/2008 11.00,"27,200149","6,552239","17,16565","0,174463","53,873478",
05/12/2008 12.00,"32,56962","9,353815","18,240295","0,189591","52,592471",
05/12/2008 13.00,"37,197233","9,614348","22,471353","0,226517","52,555899",
05/12/2008 14.00,"47,495206","12,747507","27,969137","0,24067","50,255269",
05/12/2008 15.00,"30,375141","6,147906","20,963225","0,149071","59,360348",
05/12/2008 16.00,"19,789238","3,512122","14,414156","0,15543","60,769974",
05/12/2008 17.00,"30,919869","6,758637","20,571245","0,202849","55,362985",
05/12/2008 18.00,"43,204814","8,409805","30,33126","0,406999","51,976354",
05/12/2008 19.00,"64,625618","14,765789","42,014708","0,445308","47,318187",
05/12/2008 20.00,"53,858132","10,803658","37,319009","0,483779","47,675693",
05/12/2008 21.00,"35,547482","7,122368","24,643977","0,264175","52,377167",
05/12/2008 22.00,"24,284541","4,423988","17,513476","0,144916","54,696774",
05/12/2008 23.00,"12,969746","1,483686","10,702252","0,069845","58,769947",
06/12/2008 0.00,"7,623616","0,411101","6,998126","0,071596","61,816713",
06/12/2008 1.00,"4,583509","0,079514","4,46468","0,045693","65,73551",
06/12/2008 2.00,"3,164618",0,"3,166807","0,058685","67,6394",
06/12/2008 3.00,"3,657469",0,"3,66","0,045949","64,461307",
06/12/2008 4.00,"4,360429","0,043985","4,295956","0,049549","62,277099",
06/12/2008 5.00,"3,675627","0,038911","3,636637","0,061879","59,841062",
06/12/2008 6.00,"7,595083","1,657938","5,103233","0,065546","59,935845",
06/12/2008 7.00,"7,667715","0,798516","6,447828","0,064157","60,622364",
06/12/2008 8.00,"28,172879","5,9229","19,10467","0,112518","54,585736",
06/12/2008 9.00,"82,459053","23,175593","46,956996","0,455719","38,57061",
06/12/2008 10.00,"69,96398","17,712862","42,834954","0,405697","42,639712",
06/12/2008 11.00,"48,203355","11,98621","29,845861","0,280441","53,805769",
06/12/2008 12.00,"52,903587","12,958974","33,056796","0,294268","52,402905",
06/12/2008 13.00,"64,610076","18,36927","36,470193","0,311431","49,154367",
06/12/2008 14.00,"75,748505","21,964285","42,100365","0,417083","48,981042",
06/12/2008 15.00,"49,731195","8,712633","36,397519","0,293212","45,078481",
06/12/2008 16.00,"80,020717","17,051378","53,913601","0,649863","31,917846",
06/12/2008 17.00,"98,157606","25,068691","59,761814","0,756981","28,177779",
06/12/2008 18.00,"172,871142","55,419099","87,959379","1,657275","16,436243",
06/12/2008 19.00,"137,445549","37,970151","79,281807","1,528604","14,280499",
06/12/2008 20.00,"110,097548","28,286448","66,772906","0,778617","19,718627",
06/12/2008 21.00,"108,058725","27,540369","65,877385","1,040758","22,342883",
06/12/2008 22.00,"186,206639","61,226965","92,392906","1,608881","6,556627",
06/12/2008 23.00,"119,739266","32,974345","69,228491","1,228804","9,733382",
07/12/2008 0.00,"63,191181","9,467164","48,709136","1,1591","16,151887",
07/12/2008 1.00,"77,795132","15,867139","53,503457","0,963734","6,817971",
07/12/2008 2.00,"0,680933","2,754271",,,,
07/12/2008 3.00,"37,804197","3,584868","32,32999","9,648071",,
07/12/2008 4.00,"35,093536","3,392007","29,913353","0,683212",,
07/12/2008 5.00,"32,294655","2,204381","28,934753","0,756879","2,361577",
07/12/2008 6.00,"29,581393","2,867556","25,202071","0,563177","13,722604",
07/12/2008 7.00,"19,573927","0,790058","18,375267","0,357007","29,831155",
07/12/2008 8.00,"23,400011","1,816964","20,628377","0,382432","32,27533",
07/12/2008 9.00,"34,68366","4,939978","27,128106","0,541664","30,32404",
07/12/2008 10.00,"57,544142","12,37024","38,603889","0,769266","27,902888",
07/12/2008 11.00,"61,139372","15,621817","37,212586","0,748485","35,442612",
07/12/2008 12.00,"66,415478","17,616432","39,431939","0,644585","41,575382",
07/12/2008 13.00,"89,470473","27,618195","47,156876","0,855645","39,625469",
07/12/2008 14.00,"41,08037","8,027465","28,791985","0,599277","50,175368",
07/12/2008 15.00,"32,945727","6,043014","23,696543","0,52561","49,914022",
07/12/2008 16.00,"45,26182","7,550385","33,708309","0,745796","38,848197",
07/12/2008 17.00,"59,953934","9,578821","45,298317","0,929067","30,951008",
07/12/2008 18.00,"67,429682","11,592026","49,690318","0,943818","31,288184",
07/12/2008 19.00,"77,369691","12,563101","58,147244","1,288112","26,95231",
07/12/2008 20.00,"68,56065","11,272286","51,312667","1,019929","22,919738",
07/12/2008 21.00,"70,166308","12,703526","50,723427","0,936646","20,350995",
07/12/2008 22.00,"51,19158","10,201384","35,574651","0,615006","25,030806",
07/12/2008 23.00,"48,919283","7,513166","37,425431","0,758916","20,303595",
08/12/2008 0.00,"50,576816","8,020698","38,30539","0,900383","15,998874",
08/12/2008 1.00,"35,926193","5,740189","27,143689","0,515588","26,292843",
08/12/2008 2.00,"17,893062","1,157174","16,129954","0,418125","34,064105",
08/12/2008 3.00,"9,994486","0,473697","9,274594","0,307135","37,812314",
08/12/2008 4.00,"7,200802","0,236848","6,842382","0,260524","37,449401",
08/12/2008 5.00,"7,587302","0,055828","7,506892","0,303469","32,508225",
08/12/2008 6.00,"8,448493","0,360348","7,901445","0,299395","33,714761",
08/12/2008 7.00,"11,208455","0,746073","10,071489","0,251233","30,464867",
08/12/2008 8.00,"18,302906","2,097798","15,09684","0,410547","25,186536",
08/12/2008 9.00,"24,62176","4,520419","17,702968","0,448684","26,52574",
08/12/2008 10.00,"37,038996","9,959471","21,783473","0,509882","28,269848",
08/12/2008 11.00,"42,916884","12,771188","23,351294","0,542806","31,745857",
08/12/2008 12.00,"60,122553","18,079966","32,423429","0,67653","29,499387",
08/12/2008 13.00,"92,427587","31,10493","44,766191","0,892478","26,80877",
08/12/2008 14.00,"48,955572","14,285332","27,070994","0,659335","37,072964",
08/12/2008 15.00,"21,521988","4,011195","15,382375","0,489673","42,213184",
08/12/2008 16.00,"44,263144","9,220166","30,146961","0,75525","34,937519",
08/12/2008 17.00,"57,990327","10,035601","42,632495","0,984644","26,3741",
08/12/2008 18.00,"74,116882","16,17334","49,352868","1,153083","23,021303",
08/12/2008 19.00,"57,372963","11,155553","40,296316","0,863713","24,058542",
08/12/2008 20.00,"54,628555","10,73091","38,20155","0,827124","27,106664",
08/12/2008 21.00,"65,414184","12,708588","45,960235","1,076891","22,149248",
08/12/2008 22.00,"35,303646","5,146375","27,431808","0,679708","31,206926",
08/12/2008 23.00,"35,92101","4,572864","28,929553","0,80341","26,246799",
09/12/2008 0.00,"28,032807","2,332955","24,472662","0,644749","19,397694",
09/12/2008 1.00,"18,204335","1,009989","16,667272","0,466857","19,931223",
09/12/2008 2.00,"0,364912","22,864216",,,,
09/12/2008 3.00,"11,36928","0,175944","11,107182","22,862879",,
09/12/2008 4.00,"12,142276","0,087972","12,015699","0,297309",,
09/12/2008 5.00,"10,139749","0,164101","9,894978","0,296492","23,649607",
09/12/2008 6.00,"18,266591","1,781437","15,545907","0,368105","21,26231",
09/12/2008 7.00,"52,989186","9,683712","38,167802","0,577226","7,10775",
09/12/2008 8.00,"92,518372","24,904584","54,370452","0,786754","4,436082",
09/12/2008 9.00,"158,42801","57,095654","70,933882","1,375004","7,440865",
09/12/2008 10.00,"99,179643","31,605713","50,842832","0,833053","15,342119",
09/12/2008 11.00,"72,66168","20,592258","41,116565","0,705996","26,900839",
09/12/2008 12.00,"84,352622","25,880737","44,701295","0,762911","32,257735",
09/12/2008 13.00,"109,892639","35,662578","55,250412","0,906707","32,907687",
09/12/2008 14.00,"154,15838","54,349908","70,874183","1,418445","30,310514",
09/12/2008 15.00,"78,923497","20,421382","47,64488","0,724369","37,4345",
09/12/2008 16.00,"94,139594","23,407363","58,290014","0,951699","30,287491",
09/12/2008 17.00,"160,204872","45,50531","90,495413","1,798308","16,891226",
09/12/2008 18.00,"235,587649","78,7419","114,934256","2,539988","18,077429",
09/12/2008 19.00,"395,753588","170,124583","134,999432","3,738697","23,3815",
09/12/2008 20.00,"511,267255","240,727489","142,264862","6,0378","61,812641",
09/12/2008 21.00,"605,643019","299,267893","146,88532","6,596651","49,781336",
09/12/2008 22.00,"511,313935","249,362207","129,062943","5,57334","26,04233",
09/12/2008 23.00,"500,362356","259,577138","102,430636","5,418685","17,744327",
10/12/2008 0.00,"327,039573","164,44875","74,94692","3,78965","3,447577",
10/12/2008 1.00,"251,57407","121,959941","64,621031","3,28126",0,
10/12/2008 2.00,"115,773127","32,544643","65,918916","2,348178",0,
10/12/2008 3.00,"67,274063","9,753072","52,35614","1,551298",0,
10/12/2008 4.00,"36,647303","2,349873","33,067178","0,951454",0,
10/12/2008 5.00,"41,552462","5,55071","33,064578","0,828399",0,
10/12/2008 6.00,"39,365767","4,547487","32,415647","0,712774",0,
10/12/2008 7.00,"64,908366","14,997569","41,942012","0,663535","0,209888",
10/12/2008 8.00,"92,572827","28,191702","49,381433","0,810434","4,044743",
10/12/2008 9.00,"106,842158","36,779143","50,48462","0,764707","25,350385",
10/12/2008 10.00,"38,782129","11,052346","21,850967","0,325235","42,934935",
10/12/2008 11.00,"27,174204","8,002088","14,915143","0,269056","49,14084",
10/12/2008 12.00,"41,389043","12,767808","21,827602","0,309639","44,691211",
10/12/2008 13.00,"42,343628","12,109711","23,792583","0,303759","48,77793",
10/12/2008 14.00,"41,041462","11,199539","23,886023","0,351283","50,389332",
10/12/2008 15.00,"25,233926","6,406745","15,421313","0,262768","54,725202",
10/12/2008 16.00,"28,969209","7,871824","16,911273","0,281386","51,824692",
10/12/2008 17.00,"37,835344","9,890108","22,686798","0,390805","50,578898",
10/12/2008 18.00,"53,035877","16,516764","27,730308","0,433592","47,624221",
10/12/2008 19.00,"55,624648","16,100603","30,959427","0,537132","45,740644",
10/12/2008 20.00,"56,903453","16,423726","31,74335","0,579757","42,408175",
10/12/2008 21.00,"35,773138","9,575439","21,105974","0,356999","51,993949",
10/12/2008 22.00,"21,202933","4,24466","14,70489","0,244478","54,16866",
10/12/2008 23.00,"12,238253","1,779746","9,515997","0,240559","54,886339",
11/12/2008 0.00,"9,159235","1,24007","7,262892","0,128321","57,448339",
11/12/2008 1.00,"4,124379","0,145492","3,904","0,095464","59,509294",
11/12/2008 2.00,"0,08747","61,474111",,,,
11/12/2008 3.00,"3,530365","0,164101","3,493872","59,593243",,
11/12/2008 4.00,"2,861126",0,"2,863107","0,248678",,
11/12/2008 5.00,"3,698972","0,236848","3,338128","0,221056","60,950083",
11/12/2008 6.00,"4,430465","0,373882","3,859871","0,219508","62,115962",
11/12/2008 7.00,"10,108619","2,070731","6,938424","0,215471","64,097039",
11/12/2008 8.00,"22,486936","5,657289","13,822329","0,318831","60,486965",
11/12/2008 9.00,"42,665266","12,065725","24,181943","0,555288","53,130064",
11/12/2008 10.00,"35,695318","9,917176","20,503771","0,428586","51,178774",
11/12/2008 11.00,"31,550198","7,995322","19,304526","0,364462","52,718414",
11/12/2008 12.00,"30,07423","8,802297","16,589395","0,378801","51,863954",
11/12/2008 13.00,"37,957233","11,409314","20,477826","0,438853","52,903927",
11/12/2008 14.00,"43,52643","13,280413","23,179978","0,475191","53,965548",
11/12/2008 15.00,"21,472696","5,508416","13,035825","0,354277","56,725233",
11/12/2008 16.00,"24,051085","5,997338","14,865819","0,439911","54,83489",
11/12/2008 17.00,"27,101567","6,958265","16,44403","0,503711","54,795628",
11/12/2008 18.00,"31,936691","8,005473","19,675723","0,590813","50,499016",
11/12/2008 19.00,"49,798611","14,280245","27,922408","0,638805","44,347255",
11/12/2008 20.00,"47,796078","12,808398","28,176799","0,630168","44,152282",
11/12/2008 21.00,"30,582649","6,697732","20,327255","0,582176","46,703429",
11/12/2008 22.00,"20,362494","3,990894","14,253229","0,461014","48,806359",
11/12/2008 23.00,"12,009985","1,899862","9,103275","0,398519","52,019684",
12/12/2008 0.00,"7,027009","0,62934","6,066254","0,363076","55,912766",
12/12/2008 1.00,"5,888266","0,668251","4,867021","0,322335","57,822082",
12/12/2008 2.00,"3,76382","0,028761","3,722297","0,283714","60,254066",
12/12/2008 3.00,"2,272299","0,072746","2,214169","0,252182","65,879049",
12/12/2008 4.00,"1,200998",0,"1,451021","0,262774","68,653635",
12/12/2008 5.00,"2,119257","0,010151","2,120723","0,276218","66,901404",
12/12/2008 6.00,"4,889594","0,71562","4,03119","0,324535","61,188385",
12/12/2008 7.00,"15,026748","3,192376","10,138978","0,317691","59,242521",
12/12/2008 8.00,"53,829625","15,48648","30,105414","0,471607","46,800925",
12/12/2008 9.00,"54,449571","14,200736","32,698584","1,032191","39,468381",
12/12/2008 10.00,"35,179135","6,44735","25,311093","0,679952","38,959239",
12/12/2008 11.00,"51,129325","10,637868","34,842662","0,782943","34,379637",
12/12/2008 12.00,"61,569973","12,532649","42,383302","0,84829","35,029585",
12/12/2008 13.00,"43,350068","8,436875","30,435101","0,691441","41,835369",
12/12/2008 14.00,"51,321251","12,106327","32,781641","0,710751","44,538194",
12/12/2008 15.00,"39,552529","8,771845","26,120959","0,570524","50,167267",
12/12/2008 16.00,"44,123069","10,460228","28,104105","0,569302","50,711603",
12/12/2008 17.00,"38,1518","7,347372","26,90488","0,713604","53,731275",
12/12/2008 18.00,"70,070344","16,190262","45,277556","1,015161","40,157636",
12/12/2008 19.00,"125,017973","34,94695","71,484192","1,195965","24,990188",
12/12/2008 20.00,"194,385197","63,377215","97,278103","1,612493","16,498543",
12/12/2008 21.00,"118,216626","31,313017","70,253803","1,088249","22,811408",
12/12/2008 22.00,"75,486486","12,803336","55,894143","0,993894","29,786467",
12/12/2008 23.00,"64,838347","11,690149","46,946617","0,861734","28,677446",
13/12/2008 0.00,"28,001679","3,81495","22,16765","0,561073","44,390607",
13/12/2008 1.00,"7,180051","0,382341","6,598382","0,420356","56,886366",
13/12/2008 2.00,"0,437467","43,709472",,,,
13/12/2008 3.00,"12,090398","0,544751","11,262934","41,159683",,
13/12/2008 4.00,"6,765019","0,071055","6,860552","0,362296",,
13/12/2008 5.00,"8,087934","0,006767","8,109106","0,382237","39,751393",
13/12/2008 6.00,"17,708891","2,351565","14,18574","0,400872","34,288884",
13/12/2008 7.00,"38,997399","2,420928","35,309897","0,415828","26,017953",
13/12/2008 8.00,"61,886411","7,06823","51,084239","0,739957","18,628565",
13/12/2008 9.00,"129,549608","35,830062","74,663983","1,695266","14,414549",
13/12/2008 10.00,"51,323874","9,000235","37,550015","0,708165","31,388393",
13/12/2008 11.00,"63,507655","13,716888","42,505289","0,849389","27,556236",
13/12/2008 12.00,"65,152224","13,15691","45,01018","0,907826","30,188639",
13/12/2008 13.00,"61,313155","12,245052","42,5676","0,883798","40,102115",
13/12/2008 14.00,"71,904258","14,997569","48,942743","0,906763","36,035704",
13/12/2008 15.00,"51,425037","5,711428","42,697387","0,874807","39,406098",
13/12/2008 16.00,"122,403254","31,341787","74,399207","1,524293","20,181719",
13/12/2008 17.00,"272,320419","111,311921","101,719412","2,765565","5,478751",
13/12/2008 18.00,"174,370421","59,525045","83,159853","2,029204","10,590535",
13/12/2008 19.00,"341,749917","150,811429","110,591587","2,720941","4,79763",
13/12/2008 20.00,"518,154085","254,767465","127,614487","4,330312","11,409776",
13/12/2008 21.00,"396,337142","183,577725","114,942075","4,309799","19,044273",
13/12/2008 22.00,"287,577996","122,560484","99,728465","3,323434","6,131435",
13/12/2008 23.00,"216,246811","90,100458","78,152655","3,031097","1,618168",
14/12/2008 0.00,"175,532512","70,670445","67,221979","2,341728","0,241032",
14/12/2008 1.00,"158,282778","66,91301","55,725429","2,12278",0,
14/12/2008 2.00,"146,106776","63,537927","48,719519","2,040563",0,
14/12/2008 3.00,"76,420306","22,114846","42,541634","0,86688",0,
14/12/2008 4.00,"42,898701","7,511474","31,403299","0,900551",0,
14/12/2008 5.00,"36,066264","7,254325","24,960662","0,72541",0,
14/12/2008 6.00,"44,579578","11,253677","27,343549","0,949342",0,
14/12/2008 7.00,"75,289359","28,612952","31,439647","1,223455",0,
14/12/2008 8.00,"178,927992","90,43037","40,301516","2,46105",0,
14/12/2008 9.00,"205,396599","100,586086","51,206226","2,607095","0,050102",
14/12/2008 10.00,"225,704524","97,518886","76,234404","2,611591","0,243741",
14/12/2008 11.00,"198,325444","74,563229","84,057963","2,190696","1,554524",
14/12/2008 12.00,"89,805108","28,721229","45,7993","0,824136","19,181038",
14/12/2008 13.00,"67,115827","19,455382","37,311208","0,518558","34,498795",
14/12/2008 14.00,"49,759721","10,147258","34,224875","0,702199","40,410839",
14/12/2008 15.00,"30,54634","5,142992","22,676415","0,557951","44,387894",
14/12/2008 16.00,"46,31755","9,015462","32,516865","0,672123","40,81032",
14/12/2008 17.00,"67,816175","12,857468","48,135458","0,985466","28,625996",
14/12/2008 18.00,"106,279281","25,890888","66,627535","1,408976","18,279202",
14/12/2008 19.00,"118,343733","35,962022","63,247889","1,173029","15,23379",
14/12/2008 20.00,"84,368186","24,373364","47,029674","0,667874","27,510192",
14/12/2008 21.00,"69,59047","19,186391","40,200276","0,593666","36,796717",
14/12/2008 22.00,"43,150341","8,765079","29,731638","0,533351","37,234101",
14/12/2008 23.00,"23,794284","5,053328","16,057267","0,282531","55,586424",
15/12/2008 0.00,"26,05622","4,775877","18,746456","0,410843","50,251197",
15/12/2008 1.00,"16,775069","2,380326","13,134458","0,179064","54,054923",
15/12/2008 2.00,"0,126431","60,813307",,,,
15/12/2008 3.00,"6,855809","0,094738","6,715191","53,571497",,
15/12/2008 4.00,"4,905157",0,"4,981232","0,318578",,
15/12/2008 5.00,"6,352581","0,25715","5,962425","0,281859","50,855145",
15/12/2008 6.00,"12,074834","1,639329","9,567913","0,276204","50,817238",
15/12/2008 7.00,"36,066264","8,834441","22,536247","0,431271","42,593688",
15/12/2008 8.00,"59,585605","15,586302","35,712239","0,587241","42,436604",
15/12/2008 9.00,"115,272509","37,753611","57,425638","0,827628","36,745267",
15/12/2008 10.00,"73,045605","21,497357","40,112018","0,549621","44,11705",
15/12/2008 11.00,"57,881381","16,181808","33,093126","0,585521","45,763665",
15/12/2008 12.00,"63,466124","17,890497","36,060072","0,477334","46,221357",
15/12/2008 13.00,"47,637841","13,874221","26,383132","0,40857","51,067731",
15/12/2008 14.00,"78,59404","24,990865","40,304098","0,569046","49,697364",
15/12/2008 15.00,"52,716821","11,372096","35,304715","0,67461","48,459709",
15/12/2008 16.00,"50,779143","12,700134","31,328025","0,561997","51,345333",
15/12/2008 17.00,"65,209275","16,510006","39,922539","0,626255","44,142788",
15/12/2008 18.00,"54,823118","13,882676","33,560379","0,705591","44,241639",
15/12/2008 19.00,"69,092412","18,993531","39,997814","0,833449","37,391166",
15/12/2008 20.00,"117,674478","37,648712","59,990223","1,286275","21,488444",
15/12/2008 21.00,"70,661747","19,358951","41,007561","0,833366","30,256331",
15/12/2008 22.00,"27,259804","5,41875","18,9645","0,498479","40,516474",
15/12/2008 23.00,"14,754384","3,067185","10,05851","0,330625","49,95871",
16/12/2008 0.00,"9,2163","1,278981","7,260296","0,33456","50,033203",
16/12/2008 1.00,"5,709282","0,329895","5,207062","0,315135","51,392715",
16/12/2008 2.00,"3,794947","0,059213","3,740466","0,232683","50,308073",
16/12/2008 3.00,"3,151649",0,"3,322553","0,218587","50,049444",
16/12/2008 4.00,"2,293052","0,040602","2,23234","0,205883","54,715727",
16/12/2008 5.00,"2,103693","0,153951","1,868936","0,164658","61,621721",
16/12/2008 6.00,"6,516","1,42109","4,441318","0,159576","60,007625",
16/12/2008 7.00,"20,964296","5,547324","12,46736","0,241044","55,334557",
16/12/2008 8.00,"34,400952","9,629574","19,649776","0,338739","50,680461",
16/12/2008 9.00,"63,058888","20,676844","31,377334","0,598389","47,147575",
16/12/2008 10.00,"40,748332","12,777959","21,170868","0,4425","50,642535",
16/12/2008 11.00,"42,125736","14,117848","20,493389","0,392505","52,664251",
16/12/2008 12.00,"43,417483","13,134925","23,294201","0,434878","52,641226",
16/12/2008 13.00,"48,758446","14,858841","25,993773","0,464629","53,384625",
16/12/2008 14.00,"51,629965","17,250997","25,19687","0,446434","53,946594",
16/12/2008 15.00,"42,268372","12,160465","23,639432","0,283908","54,217415",
16/12/2008 16.00,"43,02583","12,832091","23,366877","0,412913","54,570831",
16/12/2008 17.00,"42,281355","12,453141","23,203343","0,469138","54,087423",
16/12/2008 18.00,"52,400365","16,291768","27,439589","0,598634","51,636466",
16/12/2008 19.00,"53,526134","17,330519","26,972372","0,563637","53,100277",
16/12/2008 20.00,"47,50557","14,356374","25,510974","0,476514","55,566116",
16/12/2008 21.00,"37,267249","11,072652","20,303891","0,374884","56,608783",
16/12/2008 22.00,"20,108292","5,014418","12,428422","0,24924","59,605435",
16/12/2008 23.00,"10,785641","2,820186","6,465999","0,217685","60,936537",
17/12/2008 0.00,"5,374663","0,910174","3,981872","0,201703","63,285927",
17/12/2008 1.00,"3,626341","0,321437","3,135659","0,211046","63,000205",
17/12/2008 2.00,"0,204908","62,672505",,,,
17/12/2008 3.00,"2,036249",0,"2,068809","62,255432",,
17/12/2008 4.00,"1,724976",0,"2,009107","0,180481",,
17/12/2008 5.00,"1,496708","0,016917","1,596382","0,164584","63,480919",
17/12/2008 6.00,"3,1724","0,355273","2,629489","0,152194","63,985997",
17/12/2008 7.00,"16,769881","4,327556","10,141573","0,193278","63,703003",
17/12/2008 8.00,"24,131505","5,870455","15,140967","0,252216","63,992777",
17/12/2008 9.00,"62,908433","20,176072","31,995121","0,521223","53,348077",
17/12/2008 10.00,"35,422934","9,932402","20,207851","0,304712","57,036693",
17/12/2008 11.00,"37,153102","10,713999","20,73998","0,313109","55,295276",
17/12/2008 12.00,"0,281562","52,902572",,,,
17/12/2008 13.00,"0,378731","45,893657",,,,
17/12/2008 14.00,"48,595027","12,740736","29,116451","0,342732",,
17/12/2008 15.00,"24,201541","5,826469","15,27855","0,19373","52,060304",
17/12/2008 16.00,"14,531305","2,529202","10,681479","0,233227","48,898448",
17/12/2008 17.00,"19,778856","5,273257","11,737947","0,22445","51,455021",
17/12/2008 18.00,"32,860147","8,927489","19,185121","0,324766","52,253937",
17/12/2008 19.00,"21,791751","5,567627","13,295398","0,278301","43,463031",
17/12/2008 20.00,"27,314277","7,196806","16,290884","0,330227","42,584214",
17/12/2008 21.00,"26,735819","6,540396","16,71919","0,306832","40,811675",
17/12/2008 22.00,"13,39256","2,867556","9,00204","0,222788","34,655865",
17/12/2008 23.00,"8,246165","1,004914","6,709997","0,211174","42,148184",
18/12/2008 0.00,"8,668979","0,930475","7,247317","0,303491","46,752166",
18/12/2008 1.00,"3,818293","0,077822","3,701532","0,265747","57,984554",
18/12/2008 2.00,"1,953244","0,027069","1,913063","0,306099","58,463913",
18/12/2008 3.00,"2,34493",0,"2,346554","0,285474","58,627764",
18/12/2008 4.00,"2,746991","0,077822","2,629489","0,275122","59,283161",
18/12/2008 5.00,"3,02714","0,123499","2,839744","0,299822","58,638597",
18/12/2008 6.00,"6,119127","0,294368","5,671701","0,362754","56,62233",
18/12/2008 7.00,"49,49772","9,372425","35,151547","0,49367","39,347864",
18/12/2008 8.00,"98,72308","26,62512","57,939603","0,770912","25,698393",
18/12/2008 9.00,"179,418275","62,720797","83,307806","1,350911","14,512051",
18/12/2008 10.00,"82,682123","22,400759","48,369086","0,735778","32,273971",
18/12/2008 11.00,"47,453697","12,077565","28,955519","0,490736","44,521935",
18/12/2008 12.00,"49,347284","12,676453","29,931518","0,490083","44,777873",
18/12/2008 13.00,"72,913298","21,913531","39,341081","0,596791","39,777128",
18/12/2008 14.00,"102,284601","36,022925","47,084202","0,618882","40,421672",
18/12/2008 15.00,"42,076445","8,646654","28,838695","0,436527","43,968124",
18/12/2008 16.00,"64,029037","14,146604","42,367719","0,602008","29,86906",
18/12/2008 17.00,"146,000433","41,609158","82,259111","1,487451","9,296001",
18/12/2008 18.00,"291,014817","112,612893","118,430732","3,715899","17,962336",
18/12/2008 19.00,"346,904288","157,114891","106,077625","3,820486","12,334629",
18/12/2008 20.00,"401,641792","188,630952","112,496876","3,493438","0,754242",
18/12/2008 21.00,"267,64081","107,725273","102,539662","2,747388","7,31764",
18/12/2008 22.00,"429,474964","209,725699","107,982914","3,994527","8,923619",
18/12/2008 23.00,"284,957982","131,430432","83,497304","3,387302","2,601255",
19/12/2008 0.00,"46,405749","8,237245","33,799167","0,724528","2,232936",
19/12/2008 1.00,"12,344604","0,87803","11,005949","0,269661","27,236658",
19/12/2008 2.00,"0,434571","21,816142",,,,
19/12/2008 3.00,"10,894587","0,306211","10,432291","26,038261",,
19/12/2008 4.00,"10,352451","0,143802","10,138978","0,376112",,
