, Brindisi,,
,Quartiere Bozzano,,
Parm,SO2,NO2,PM10



03/10/2008 0.00,"2,36414363","8,14674329","0,97680098"
03/10/2008 1.00,"2,61338083","7,4562742",
03/10/2008 2.00,"2,59712612","6,99034083","1,46520102"
03/10/2008 3.00,"2,61338083","6,1480207",
03/10/2008 4.00,"2,6928482","6,2388713","0,97680098"
03/10/2008 5.00,"2,60976845","37,46177776",
03/10/2008 6.00,"2,65853258","20,43627816","0,48840001"
03/10/2008 7.00,"6,72579831","78,69646688",
03/10/2008 8.00,"4,83665165","68,05781208","0,48840001"
03/10/2008 9.00,"3,79274387","69,6489976",
03/10/2008 10.00,"2,59712612","14,66205537","4,88400507"
03/10/2008 11.00,"2,6206056","12,85282154",
03/10/2008 12.00,"3,08476542","6,27780726","0,97680098"
03/10/2008 13.00,"7,59632387","11,33820398",
03/10/2008 14.00,"4,40319506","4,12723364","6,83760691"
03/10/2008 15.00,"4,16840638","0,97989235",
03/10/2008 16.00,"2,81746629","2,40106474","5,37240601"
03/10/2008 17.00,"2,6729811","2,86700002",
03/10/2008 18.00,"2,61518702","23,37207768","1,95360196"
03/10/2008 19.00,"2,58448379","2,94227546",
03/10/2008 20.00,"2,59712612","5,1525532","5,86080599"
03/10/2008 21.00,"2,48515035","7,13959538",
03/10/2008 22.00,"2,15644578","7,76906402","2,93040299"
03/10/2008 23.00,"2,16005817","6,18825492",
04/10/2008 0.00,"2,29370722","6,29727525","5,37240601"
04/10/2008 1.00,,"6,90338116",
04/10/2008 2.00,"2,46708945",,"3,90720391"
04/10/2008 3.00,"2,38581691","7,43940271",
04/10/2008 4.00,"2,57545385","7,71844573","0,48840001"
04/10/2008 5.00,"2,33705278","5,8209559",
04/10/2008 6.00,"2,53210829","5,98838209","4,88400507"
04/10/2008 7.00,"2,62421697","44,61952184",
04/10/2008 8.00,"2,4219377","16,9696692","24,90842056"
04/10/2008 9.00,"2,48876172","5,48870192",
04/10/2008 10.00,"2,52849591","6,57631826","5,86080599"
04/10/2008 11.00,"2,49779268","8,35050895",
04/10/2008 12.00,"2,43638622","5,27065935","1,95360196"
04/10/2008 13.00,"2,63505412","4,01042382",
04/10/2008 14.00,"2,60615708","6,52570189","23,93161964"
04/10/2008 15.00,"2,41471395","5,45884986",
04/10/2008 16.00,"2,61157464","5,81576482","4,88400507"
04/10/2008 17.00,"2,55197437","7,49910491",
04/10/2008 18.00,"2,64227787","16,20263216","4,88400507"
04/10/2008 19.00,"2,46167087","3,13436072",
04/10/2008 20.00,"2,37678595","5,49908408","0,97680098"
04/10/2008 21.00,"2,28828865","3,84040305",
04/10/2008 22.00,"2,14560965","8,77621193","4,88400507"
04/10/2008 23.00,"2,17450669","6,94102079",
05/10/2008 0.00,"1,88192291","5,65482795","2,44200301"
05/10/2008 1.00,"2,21423986","5,69506217",
05/10/2008 2.00,"2,20340372","3,27063852","4,88400507"
05/10/2008 3.00,"1,98848111","3,0370208",
05/10/2008 4.00,"2,07517223","2,24012788","3,90720391"
05/10/2008 5.00,"2,06975467","2,02987289",
05/10/2008 6.00,"2,00112344","3,80795641","5,86080599"
05/10/2008 7.00,"2,11310023","5,42770147",
05/10/2008 8.00,"1,78800804","5,80278616","2,44200301"
05/10/2008 9.00,"1,92526846","4,87221194",
05/10/2008 10.00,"1,32565442","5,87806351","5,37240601"
05/10/2008 11.00,"1,60559485","4,04676521",
05/10/2008 12.00,"1,63449189","2,40885041","2,44200301"
05/10/2008 13.00,"1,3617752","4,80342391",
05/10/2008 14.00,"1,41415172","3,45623445","0,48840001"
05/10/2008 15.00,"1,31481828","3,48478634",
05/10/2008 16.00,"1,3093997","3,51074557","2,44200301"
05/10/2008 17.00,"1,38706088","4,79434",
05/10/2008 18.00,"1,46110966","4,65546762","2,44200301"
05/10/2008 19.00,"1,45027251","5,11102074",
05/10/2008 20.00,"1,49903664","12,67890411","3,90720391"
05/10/2008 21.00,"1,41595791","27,30072144",
05/10/2008 22.00,"1,44846734","57,46846776","6,34920597"
05/10/2008 23.00,"1,33107299","15,48490942",
06/10/2008 0.00,"1,32023584","5,43938188","0,97680098"
06/10/2008 1.00,,"6,36735961",
06/10/2008 2.00,"1,82954741",,"1,95360196"
06/10/2008 3.00,"2,3515013","5,94814787",
06/10/2008 4.00,"2,07517223","10,80607334","6,34920597"
06/10/2008 5.00,"1,42318166","4,98772159",
06/10/2008 6.00,"1,7031221","8,79178517","4,39560509"
06/10/2008 7.00,"1,82954741","47,99141032",
06/10/2008 8.00,"2,73077518","70,48092792","5,86080599"
06/10/2008 9.00,"10,91948832","44,0549656",
06/10/2008 10.00,"4,91250561","1,55095704","6,34920597"
06/10/2008 12.00,,"3,91048932","3,41880298"
06/10/2008 13.00,"0,01289963","9,77687051",
06/10/2008 14.00,"0,01105682","1,12914881","4,39560509"
06/10/2008 15.00,"0,01105682","2,3997665",
06/10/2008 16.00,"0,00552841","5,74178571","6,83760691"
06/10/2008 17.00,"0,01289963","30,98667504",
06/10/2008 18.00,"0,00368561","70,02019328","2,44200301"
06/10/2008 19.00,"0,58580726","106,69415056",
06/10/2008 20.00,"1,05973841","95,94517336","24,90842056"
06/10/2008 21.00,"2,31146608","105,82191528",
06/10/2008 22.00,"0,21647659","84,79775448","35,16482162"
06/10/2008 23.00,0,"61,23879792",
07/10/2008 0.00,"0,00552841","52,46646544","35,16482162"
07/10/2008 1.00,"0,0018428","19,2071872",
07/10/2008 2.00,0,"19,13191176","27,35042"
07/10/2008 3.00,0,"11,69512466",
07/10/2008 4.00,"0,00368561","19,21888864","4,88400507"
07/10/2008 5.00,"0,49641804","45,5215652",
07/10/2008 6.00,"2,57185672","63,59051968","25,39682007"
07/10/2008 7.00,"6,02111392","94,22550144",
07/10/2008 8.00,"1,37278728","97,06524208","32,23442078"
07/10/2008 9.00,"0,54901525","64,33809256",
07/10/2008 10.00,"0,01105682","15,41092841","37,6068306"
07/10/2008 11.00,"0,01289963","5,28882909",
07/10/2008 12.00,"0,01105682","5,00070216","26,37360954"
07/10/2008 13.00,"0,02026983","5,01108432",
07/10/2008 14.00,"0,01289963","5,43029606","5,86080599"
07/10/2008 15.00,"0,01105682","3,83651022",
07/10/2008 16.00,"0,01474243","10,29861134","2,44200301"
07/10/2008 17.00,"0,00921402","22,06901144",
07/10/2008 18.00,"0,02948385","57,0661256","4,39560509"
07/10/2008 19.00,"0,44422763","86,73939048",
07/10/2008 20.00,"2,95171334","110,61233568","26,37360954"
07/10/2008 21.00,"1,67262532","98,94586616",
07/10/2008 22.00,"0,3123624","83,03915424","34,67642975"
07/10/2008 23.00,"0,0018428","59,8825016",
08/10/2008 0.00,"0,00368561","47,18412568","31,74603081"
08/10/2008 1.00,,"37,71875056",
08/10/2008 2.00,"0,00735698",,"6,34920597"
08/10/2008 3.00,"0,00367849","37,50848792",
08/10/2008 4.00,"0,00367849","44,15100536","26,37360954"
08/10/2008 5.00,"1,21209518","59,86303744",
08/10/2008 6.00,"4,08323568","64,00194384","26,86202049"
08/10/2008 7.00,"6,56444617","85,31820088",
08/10/2008 8.00,"5,02311657","104,1009432","37,6068306"
08/10/2008 9.00,"0,92884441","76,97677584",
08/10/2008 10.00,"1,52845439","47,47096392","33,21123123"
08/10/2008 11.00,"1,30406045","30,24300264",
08/10/2008 12.00,"3,71537661","14,96705952","31,25761986"
08/10/2008 13.00,"4,61111461","7,54453021",
08/10/2008 14.00,"5,16658171","3,5146384","27,35042"
08/10/2008 15.00,"1,76388378","6,15451003",
08/10/2008 16.00,"0,17289407","5,12659589","3,41880298"
08/10/2008 19.00,"2,28468033","111,23151776",
08/10/2008 20.00,"2,02596773","100,539652","32,23442078"
08/10/2008 21.00,"0,79981965","94,3345428",
08/10/2008 22.00,"0,03643809","63,89554104","38,0952301"
08/10/2008 23.00,"0,00364391","61,55806368",
09/10/2008 0.00,"0,00364391","45,63186848","34,18803024"
09/10/2008 1.00,"0,00364391","50,3431512",
09/10/2008 2.00,0,"53,5605692","24,90842056"
09/10/2008 3.00,"0,00182145","56,10310856",
09/10/2008 4.00,"0,17854757","48,58323168","24,90842056"
09/10/2008 5.00,"1,21521635","52,17834616",
09/10/2008 6.00,"3,50171813","60,14987568","29,7924099"
09/10/2008 7.00,"6,2801367","84,15402232",
09/10/2008 8.00,"6,32204117","122,75793328","59,09645081"
09/10/2008 9.00,"1,55773585","93,93090048",
09/10/2008 10.00,"0,00364391","6,13244555","32,23442078"
09/10/2008 11.00,"0,00728782","5,17331752",
09/10/2008 12.00,"0,00182145","2,52825481","29,30401993"
09/10/2008 13.00,"0,00364391","6,19214775",
09/10/2008 14.00,0,"3,05648878","9,76801014"
09/10/2008 15.00,0,"2,55680862",
09/10/2008 16.00,0,"10,1065299","4,88400507"
09/10/2008 17.00,0,"19,26819912",
09/10/2008 18.00,0,"66,11489504","5,37240601"
09/10/2008 19.00,"0,00182145","61,34521984",
09/10/2008 20.00,0,"59,05965328","6,83760691"
09/10/2008 21.00,0,"34,07042512",
09/10/2008 22.00,0,"12,75418529","6,34920597"
09/10/2008 23.00,0,"6,0000625",
10/10/2008 0.00,0,"4,21678598","6,83760691"
10/10/2008 1.00,,"6,15451003",
10/10/2008 2.00,,,"5,86080599"
10/10/2008 3.00,,"7,84693404",
10/10/2008 4.00,,"7,19670108","0,48840001"
10/10/2008 5.00,,"5,6561262",
10/10/2008 6.00,,"3,6171694","2,44200301"
10/10/2008 7.00,,"29,16576272",
10/10/2008 8.00,,"39,72786104","9,76801014"
10/10/2008 9.00,,"7,64835946",
10/10/2008 10.00,,"6,40240274","21,97801971"
10/10/2008 11.00,,"2,81767998",
10/10/2008 12.00,,"2,69957383","5,37240601"
10/10/2008 13.00,,"9,26291344",
10/10/2008 14.00,,"2,04284963","30,76922989"
10/10/2008 15.00,,"5,52763789",
10/10/2008 16.00,,"6,61525423","26,86202049"
10/10/2008 17.00,,"3,29919042",
10/10/2008 18.00,,"18,56345504","37,6068306"
10/10/2008 19.00,,"34,75440488",
10/10/2008 20.00,,"27,42402632","37,11843109"
10/10/2008 21.00,,"14,18184318",
10/10/2008 22.00,,"6,02731997","38,0952301"
10/10/2008 23.00,,"6,24795712",
11/10/2008 0.00,,"7,69897774","32,72283173"
11/10/2008 1.00,0,"8,07276418",
11/10/2008 2.00,0,"7,30572332","29,30401993"
11/10/2008 3.00,0,"10,17531028",
11/10/2008 4.00,0,"9,90406249","31,74603081"
11/10/2008 5.00,0,"8,58023193",
11/10/2008 6.00,0,"7,02278556","33,69963074"
11/10/2008 7.00,"0,0017289","20,38176704",
11/10/2008 8.00,"0,03284707","34,13011776","33,21123123"
11/10/2008 9.00,0,"7,96504019",
11/10/2008 10.00,"0,02247367","4,66714802","32,23442078"
11/10/2008 11.00,"0,80742986","4,1233389",
11/10/2008 12.00,"0,33883999","18,47520477","32,72283173"
11/10/2008 13.00,"0,19025629","13,1461472",
11/10/2008 14.00,"0,0051867","4,54644538","38,0952301"
11/10/2008 15.00,"0,06569312","2,75019021",
11/10/2008 16.00,"0,0017289","4,28167926","33,21123123"
11/10/2008 17.00,"0,07624856","6,73595688",
11/10/2008 18.00,"0,0812522","26,191054","34,67642975"
11/10/2008 19.00,"0,04321945","13,1383558",
11/10/2008 20.00,"0,02593147","14,1610846","33,21123123"
11/10/2008 21.00,0,"2,98380793",
11/10/2008 22.00,0,"5,30829707","34,18803024"
11/10/2008 23.00,0,"2,34655362",
12/10/2008 0.00,0,"1,4588082","32,23442078"
12/10/2008 1.00,,"0,90461691",
12/10/2008 2.00,"0,01040798",,"31,25761986"
12/10/2008 3.00,"0,23311979","5,8209559",
12/10/2008 4.00,"0,04510192","6,77748934","35,16482162"
12/10/2008 5.00,"0,02775495","10,05591353",
12/10/2008 6.00,0,"6,42057439","33,21123123"
12/10/2008 7.00,0,"4,75540403",
12/10/2008 8.00,0,"3,91048932","31,25761986"
12/10/2008 9.00,"0,03140699","5,13178697",
12/10/2008 10.00,0,"2,44519179","35,16482162"
12/10/2008 11.00,"0,13597697","3,75214895",
12/10/2008 12.00,"0,00693899","2,18302218","35,65322113"
12/10/2008 13.00,"0,12903798","5,80278616",
12/10/2008 14.00,"0,07583972","5,82614889","32,23442078"
12/10/2008 15.00,"0,12027245","6,45951036",
12/10/2008 16.00,"0,25758881","5,76125561","33,21123123"
12/10/2008 17.00,"0,16257559","6,594488",
12/10/2008 18.00,"0,11169101","4,99031809","38,0952301"
12/10/2008 19.00,"0,0342068","5,0188719",
12/10/2008 20.00,"0,2694572","7,49131734","31,74603081"
12/10/2008 21.00,"0,07863953","2,38159676",
12/10/2008 22.00,"0,08326586","3,6171694","31,25761986"
12/10/2008 23.00,"0,04278926","2,77744577",
13/10/2008 0.00,"0,31936851","8,97997759","34,67642975"
13/10/2008 1.00,"0,66052726","8,00008333",
13/10/2008 2.00,"0,38577454","8,16880586","25,88521957"
13/10/2008 3.00,"0,08557852","8,65940402",
13/10/2008 4.00,"0,5120117","7,94557221","29,30401993"
13/10/2008 5.00,"0,35290612","7,89884866",
13/10/2008 6.00,"0,51365517","7,69378475","14,65200996"
13/10/2008 7.00,"0,57147874","33,87444512",
13/10/2008 8.00,"0,49819474","40,79860016","30,28083038"
13/10/2008 9.00,"0,06196276","12,16884752",
13/10/2008 10.00,"0,50026433","8,94882729","32,23442078"
13/10/2008 11.00,"0,56867894","6,93582971",
13/10/2008 12.00,"0,75919253","5,88844567","30,28083038"
13/10/2008 13.00,"0,79169484","7,22006381",
13/10/2008 14.00,"0,65705726","1,98963867","32,23442078"
13/10/2008 15.00,"0,70416877","4,02989372",
13/10/2008 16.00,"0,58292203","7,51468006","33,21123123"
13/10/2008 17.00,"0,79303423","8,43746671",
13/10/2008 18.00,"0,69108201","14,78405818","32,23442078"
13/10/2008 19.00,"0,79072157","19,39018472",
13/10/2008 20.00,"0,30068215","20,41291352","34,18803024"
13/10/2008 21.00,"0,27244006","11,9546997",
13/10/2008 22.00,"0,59278184","4,76968094","34,67642975"
13/10/2008 23.00,"0,37189656","5,26157353",
14/10/2008 0.00,"0,41304235","8,08055176","36,63003159"
14/10/2008 1.00,,"9,53027414",
14/10/2008 2.00,"0,04500428",,"32,72283173"
14/10/2008 3.00,"0,19157229","5,64574404",
14/10/2008 4.00,"0,15629866","3,60548899","33,21123123"
14/10/2008 5.00,"0,29556766","17,47584252",
14/10/2008 6.00,"2,01728459","54,33800752","37,11843109"
14/10/2008 7.00,"3,93179014","88,07100288",
14/10/2008 8.00,"1,81172448","101,546798","55,18925095"
14/10/2008 9.00,"0,32962496","70,55750352",
14/10/2008 10.00,"0,21711526","8,48938134","35,16482162"
14/10/2008 11.00,"0,39591505","8,86446794",
14/10/2008 12.00,"0,4378785","13,2123349","36,63003159"
14/10/2008 13.00,"0,41416003","17,73541755",
14/10/2008 14.00,"0,443352","10,32975782","36,14162064"
14/10/2008 15.00,"0,4111192","8,49976541",
14/10/2008 16.00,"0,3807109","5,87157418","36,14162064"
14/10/2008 17.00,"0,42084986","22,38049536",
14/10/2008 18.00,"0,96515843","105,0133496","36,63003159"
14/10/2008 19.00,"4,04673351","146,98918728",
14/10/2008 20.00,"2,99217469","117,2068428","61,05006027"
14/10/2008 21.00,"2,13830962","110,07506368",
14/10/2008 22.00,"0,84778239","85,76985352","67,88764954"
14/10/2008 23.00,"0,69270006","48,603996",
15/10/2008 0.00,"0,35516793","39,5422632","69,84127045"
15/10/2008 1.00,"0,34908627","44,52220104",
15/10/2008 2.00,"0,41963352","45,18541648","60,07326126"
15/10/2008 3.00,"0,48470729","30,602516",
15/10/2008 4.00,"0,44578466","52,39637152","55,67765045"
15/10/2008 5.00,"1,44074424","72,73662904",
15/10/2008 6.00,"4,51015601","84,17088616","60,07326126"
15/10/2008 7.00,"5,69607869","117,75593096",
15/10/2008 8.00,"6,32917949","122,71498976","65,44566345"
15/10/2008 9.00,"0,63918145","82,04887208",
15/10/2008 10.00,"0,32962496","19,22665136","58,11965179"
15/10/2008 11.00,"0,38375173","22,98919968",
15/10/2008 12.00,"0,45064999","10,43229073","31,74603081"
15/10/2008 13.00,"0,47801746","16,27012385",
15/10/2008 14.00,"0,59660983","6,93712605","32,23442078"
15/10/2008 15.00,"0,43666217","6,28819134",
15/10/2008 16.00,"0,51268292","8,98516867","33,21123123"
15/10/2008 17.00,"0,5345769","6,51272323",
15/10/2008 18.00,"0,44821733","57,10247272","33,69963074"
15/10/2008 19.00,"4,94621103","175,3645292",
15/10/2008 20.00,"1,52527829","109,45987768","55,67765045"
15/10/2008 21.00,"1,19504517","97,50523152",
15/10/2008 22.00,"0,42328252","68,22134544","63,00365067"
15/10/2008 23.00,"0,40503754","65,42571464",
16/10/2008 0.00,"0,37098024","66,3978328","66,42247009"
16/10/2008 1.00,,"11,8625413",
16/10/2008 2.00,"0,00182552",,"59,58485031"
16/10/2008 3.00,"0,00730003","21,40449584",
16/10/2008 4.00,"0,00182552","18,10011817","66,42247009"
16/10/2008 5.00,"0,00182552","41,6512948",
16/10/2008 6.00,"0,27375911","69,78528496","66,42247009"
16/10/2008 7.00,"0,27375911","76,76523216",
16/10/2008 8.00,"0,00182552","69,162298","66,91085052"
16/10/2008 9.00,"0,00730003","41,49426224",
16/10/2008 10.00,"0,00912554","4,8994675","31,74603081"
16/10/2008 11.00,"0,00182552","4,63599963",
16/10/2008 12.00,"0,00365001","4,22976464","35,16482162"
16/10/2008 13.00,"0,00547553","8,58282842",
16/10/2008 14.00,"0,00730003","5,66651027","33,69963074"
16/10/2008 15.00,"0,00365001","3,84948887",
16/10/2008 16.00,"0,16790568","7,6094254","27,35042"
16/10/2008 17.00,"0,00365001","8,16621318",
16/10/2008 18.00,"0,00730003","31,34230704","37,11843109"
16/10/2008 19.00,"0,00547553","31,0438056",
16/10/2008 20.00,"0,00547553","36,0276248","35,65322113"
16/10/2008 21.00,"0,01095004","49,0206208",
16/10/2008 22.00,"0,00912554","23,33833088","37,11843109"
16/10/2008 23.00,"0,01095004","34,60515416",
17/10/2008 0.00,"0,00547553","25,28252896","33,69963074"
17/10/2008 1.00,"0,00365001","2,81897823",
17/10/2008 2.00,"0,00912554","4,13242472","25,88521957"
17/10/2008 3.00,"0,03102562","5,63665822",
17/10/2008 4.00,"0,00547553","8,32714814","33,69963074"
17/10/2008 5.00,"0,02372559","5,50557341",
17/10/2008 6.00,"0,21353135","57,15308336","35,16482162"
17/10/2008 7.00,"1,51662261","88,62777728",
17/10/2008 8.00,"0,69534731","67,96305336","35,16482162"
17/10/2008 9.00,"0,0511012","32,43639168",
17/10/2008 10.00,"0,05840224","9,95597711","38,0952301"
17/10/2008 11.00,"0,26280806","0,84231822",
17/10/2008 12.00,"1,4910715",,"36,14162064"
17/10/2008 13.00,"1,70277836",,
17/10/2008 14.00,"1,31586681","4,35825486","32,23442078"
17/10/2008 15.00,"2,31964886","3,91178566",
17/10/2008 16.00,"1,88528409","11,28628744","37,11843109"
17/10/2008 17.00,"1,96376191","11,23826565",
17/10/2008 18.00,"1,2903157","46,14193272","35,65322113"
17/10/2008 19.00,"1,22461343","60,26667976",
17/10/2008 20.00,"0,51101606","51,46191976","37,11843109"
17/10/2008 21.00,"0,17338019","54,67673744",
17/10/2008 22.00,"0,38326255","46,24835464","34,18803024"
17/10/2008 23.00,"0,02555111","30,25208464",
18/10/2008 0.00,"0,08395233","13,51084782","32,23442078"
18/10/2008 1.00,,"5,71453015",
18/10/2008 2.00,"0,00968286",,"28,32722092"
18/10/2008 3.00,"0,04518734","10,84111648",
18/10/2008 4.00,"0,04357337","4,87740302","24,42000961"
18/10/2008 5.00,"1,40966777","46,40020568",
18/10/2008 6.00,"1,57446143","44,2353628","28,81562042"
18/10/2008 7.00,"3,22446867","69,10518656",
18/10/2008 8.00,"4,47792931","83,19878712","38,0952301"
18/10/2008 9.00,"0,42282487","93,61939744",
18/10/2008 10.00,"0,02259367","37,73043288","40,04883957"
18/10/2008 11.00,0,"7,60553066",
18/10/2008 12.00,0,"11,14093146","33,69963074"
18/10/2008 13.00,"0,03227653","30,70115608",
18/10/2008 14.00,"0,01129684","11,03190922","31,25761986"
18/10/2008 15.00,"0,00484194","14,81520466",
18/10/2008 16.00,"0,03711847","4,16097853","28,32722092"
18/10/2008 17.00,"0,01452479","14,96057019",
18/10/2008 18.00,0,"29,4578016","26,37360954"
18/10/2008 19.00,"0,01291082","40,17433216",
18/10/2008 20.00,"0,00161398","40,9413692","30,28083038"
18/10/2008 21.00,0,"53,78381432",
18/10/2008 22.00,"0,15331478","75,47904888","28,81562042"
18/10/2008 23.00,"0,14847285","58,00189664",
19/10/2008 0.00,0,"53,00767616","25,88521957"
19/10/2008 1.00,0,"32,77515984",
19/10/2008 2.00,0,"4,98382876","5,37240601"
19/10/2008 3.00,0,"6,35957394",
19/10/2008 4.00,0,"4,28557401","3,90720391"
19/10/2008 5.00,0,"5,8352328",
19/10/2008 6.00,0,"21,02161784","25,88521957"
19/10/2008 7.00,0,"3,16421278",
19/10/2008 8.00,0,"7,71065815","27,35042"
19/10/2008 9.00,0,"11,28889158",
19/10/2008 10.00,0,"8,34921262","24,90842056"
19/10/2008 11.00,0,"10,01178648",
19/10/2008 12.00,0,"4,9591697","6,83760691"
19/10/2008 13.00,"0,03389051","2,2180634",
19/10/2008 14.00,"0,1178103","6,63602046","6,34920597"
19/10/2008 15.00,"0,12265122","4,07012794",
19/10/2008 16.00,"0,04680132","9,01631706","23,93161964"
19/10/2008 17.00,0,"8,65161645",
19/10/2008 18.00,0,"10,1545517","24,42000961"
19/10/2008 19.00,0,"16,23508071",
19/10/2008 20.00,0,"57,62810064","31,25761986"
19/10/2008 21.00,"0,01613877","74,91705472",
19/10/2008 22.00,"1,10989075","83,57126384","26,37360954"
19/10/2008 23.00,0,"53,44636544",
20/10/2008 0.00,"0,11217713","52,73772088","30,76922989"
20/10/2008 1.00,,"22,98399904",
20/10/2008 2.00,"0,00728477",,"27,8388195"
20/10/2008 3.00,"0,00182145","2,62819122",
20/10/2008 4.00,0,"10,35571704","31,74603081"
20/10/2008 5.00,"0,00728477","2,76965819",
20/10/2008 6.00,"0,00728477","14,26880286","33,21123123"
20/10/2008 7.00,"0,05827919","69,51661072",
20/10/2008 8.00,"0,35149656","77,08319776","36,63003159"
20/10/2008 9.00,0,"49,5229032",
20/10/2008 10.00,"0,0127481","9,47057385","31,74603081"
20/10/2008 11.00,"0,00364289","8,5737426",
20/10/2008 12.00,"0,00910622","10,03384905","33,21123123"
20/10/2008 13.00,"0,00910622","3,10321233",
20/10/2008 14.00,"0,03460343","0,94874396","32,23442078"
20/10/2008 15.00,"0,0127481","2,32578739",
20/10/2008 16.00,"0,00728477","4,96046794","31,74603081"
20/10/2008 17.00,"0,00728477","25,88993312",
20/10/2008 18.00,"0,00728477","49,3450872","38,0952301"
20/10/2008 19.00,"0,00728477","59,90198488",
20/10/2008 20.00,"0,00546332","58,65601096","37,6068306"
20/10/2008 21.00,"0,0127481","60,26797992",
20/10/2008 22.00,"0,30050214","56,37306384","38,58362961"
20/10/2008 23.00,"0,0127481","5,62108498",
21/10/2008 0.00,0,"4,44521262","36,63003159"
21/10/2008 1.00,"0,00364289","5,8806581",
21/10/2008 2.00,"0,00546332","5,44068013","26,86202049"
21/10/2008 3.00,"0,00364289","8,10002166",
21/10/2008 4.00,"0,28228971","20,55698272","35,16482162"
21/10/2008 5.00,"0,34603323","40,0627096",
21/10/2008 6.00,"1,07452355","65,74499952","31,25761986"
21/10/2008 7.00,"0,97799805","70,75478368",
21/10/2008 8.00,"1,4934045","90,9912196","33,21123123"
21/10/2008 9.00,"0,07649162","39,37872984",
21/10/2008 10.00,"0,01092767","8,79048883","35,65322113"
21/10/2008 11.00,"0,00910622","6,37514718",
21/10/2008 12.00,"0,0127481","7,60423241","30,76922989"
21/10/2008 13.00,"0,12748604","12,33237897",
21/10/2008 14.00,"0,06374251","5,67948893","28,32722092"
21/10/2008 15.00,"0,21308286","5,76125561",
21/10/2008 16.00,"0,05827919","5,5678721","30,76922989"
21/10/2008 17.00,"0,31507169","14,88140192",
21/10/2008 18.00,"0,66838969","82,0358896","35,65322113"
21/10/2008 19.00,"1,46608584","105,51045048",
21/10/2008 20.00,"5,37261675","142,14943728","34,67642975"
21/10/2008 21.00,"2,28928022","79,08840776",
21/10/2008 22.00,"3,06148019","73,0104848","57,14284134"
21/10/2008 23.00,"1,35499181","57,791634",
22/10/2008 0.00,"0,44802104","38,88942992","33,21123123"
22/10/2008 1.00,,"29,74332056",
22/10/2008 2.00,"0,12199627",,"34,18803024"
22/10/2008 3.00,"0,53630275","34,1534824",
22/10/2008 4.00,"0,629822","40,94785088","34,18803024"
22/10/2008 5.00,"0,52827455","35,46563064",
22/10/2008 6.00,"4,96405124","58,19137584","36,14162064"
22/10/2008 7.00,"10,41704964","104,82517056",
22/10/2008 8.00,"7,15252337","116,53846496","62,02685165"
22/10/2008 9.00,"4,06066946","114,20228776",
22/10/2008 10.00,"2,28911038","58,81954432","40,04883957"
22/10/2008 11.00,"5,98376256","59,28677976",
22/10/2008 12.00,"8,59029899","54,41716432","37,11843109"
22/10/2008 13.00,"10,0498862","57,83316264",
22/10/2008 14.00,"8,1286115","10,12989072","31,74603081"
22/10/2008 15.00,"9,71064856","40,79990032",
22/10/2008 16.00,"6,37280473","43,96410736","27,8388195"
22/10/2008 17.00,"8,12134096","21,6264408",
22/10/2008 18.00,"4,56234641","110,11921176","32,72283173"
22/10/2008 19.00,"3,55899353","99,523424",
22/10/2008 20.00,"4,05703471","115,25874424","33,21123123"
22/10/2008 21.00,"3,17919183","94,93544616",
22/10/2008 22.00,"1,55440823","62,13172104","32,23442078"
22/10/2008 23.00,"0,97908624","50,8635976",
23/10/2008 0.00,"1,21704899","56,27442376","33,21123123"
23/10/2008 1.00,"0,17937338","28,15861672",
23/10/2008 2.00,"0,22605673","40,13408456","35,16482162"
23/10/2008 3.00,"0,03395966","47,12571408",
23/10/2008 4.00,"0,80019797","37,55781752","37,6068306"
23/10/2008 5.00,"1,67752523","47,98490952",
23/10/2008 6.00,"3,65896463","56,42887512","32,23442078"
23/10/2008 7.00,"5,79654303","73,47772024",
23/10/2008 8.00,"4,72230119","96,62009024","61,05006027"
23/10/2008 9.00,"1,86995587","90,24622792",
23/10/2008 10.00,"0,33723822","49,88499776","34,67642975"
23/10/2008 11.00,"1,31308328","56,14075584",
23/10/2008 12.00,"1,96047599","55,20238448","31,74603081"
23/10/2008 13.00,"4,05339893","38,57016416",
23/10/2008 14.00,"5,40029136","6,1791691","33,21123123"
23/10/2008 15.00,"3,05549921","2,11942523",
23/10/2008 16.00,"2,15575422","10,55947888","28,32722092"
23/10/2008 17.00,"1,46837206","9,65227503",
23/10/2008 18.00,"0,56683919","76,56275136","33,21123123"
23/10/2008 19.00,"1,52656785","106,30731472",
23/10/2008 20.00,"1,21135379","104,29828072","35,16482162"
23/10/2008 21.00,"1,69124863","81,25717024",
23/10/2008 22.00,"0,25841156","28,37406088","32,72283173"
23/10/2008 23.00,"5,55033954","3,99095775",
24/10/2008 0.00,"0,97963237","5,30180774","36,14162064"
24/10/2008 1.00,,"2,99938308",
24/10/2008 2.00,"0,04566737",,"27,8388195"
24/10/2008 3.00,"0,00730715","5,17461577",
24/10/2008 4.00,"0,00365306","1,84297871","32,72283173"
24/10/2008 5.00,"0,00365306","3,3043815",
24/10/2008 6.00,"0,00913368","15,52514746","33,69963074"
24/10/2008 7.00,"3,22777596","92,29946736",
24/10/2008 8.00,"2,31260003","86,74197168","34,18803024"
24/10/2008 9.00,0,"27,6693168",
24/10/2008 10.00,"0,01826735","12,75808194","37,11843109"
24/10/2008 11.00,"0,05114798","8,51274406",
24/10/2008 12.00,"0,00913368","8,47899918","35,65322113"
24/10/2008 13.00,"0,00730715","13,44465055",
