,ARPA Puglia,,,
21/01/2008 3.00,"32,51699748",,,"0,99523997"
21/01/2008 4.00,"15,74457756",,"35,16482162","0,25687799"
21/01/2008 5.00,"16,5604726",,,"0,11696"
21/01/2008 6.00,"20,8838025",,"26,37360954","0,15724599"
21/01/2008 7.00,"36,13553361",,,"0,18367"
21/01/2008 8.00,"94,228695",,"39,07204056","1,167431"
21/01/2008 9.00,"111,96001674",,,"3,62120104"
21/01/2008 10.00,"130,0258179",,"66,42247009","8,82763958"
21/01/2008 11.00,"79,61029659",,,
21/01/2008 12.00,"64,7671563",,"47,86323166","5,14579201"
21/01/2008 13.00,"63,74441898",,,"4,02124596"
21/01/2008 14.00,"67,00671252",,"29,7924099","4,80855799"
21/01/2008 15.00,"55,43735868",,,"2,97077608"
21/01/2008 16.00,"57,92844222",,"42,00244141","1,38488901"
21/01/2008 17.00,"71,363259",,,"1,77627099"
21/01/2008 18.00,"67,27229091",,"57,63124084","2,11328793"
21/01/2008 19.00,"101,06739027",,,"3,82717991"
21/01/2008 20.00,"148,32537093",,"73,74845886","4,46461105"
21/01/2008 21.00,"150,20484732",,,"9,44146061"
21/01/2008 22.00,"123,56123472",,"74,23686981","7,96646976"
21/01/2008 23.00,"96,14268774",,,"6,36260605"
22/01/2008 0.00,"55,00707993",,"75,21366119","2,85511494"
22/01/2008 1.00,"40,42951803",,,"0,78882802"
22/01/2008 2.00,,,"53,72404099","0,37838599"
22/01/2008 3.00,"47,34864486",,,"0,18193699"
22/01/2008 4.00,"36,65775564",,"53,72404099","0,18302"
22/01/2008 5.00,"27,67654494",,,"0,19276699"
22/01/2008 6.00,"27,01514772",,"47,86323166","0,204246"
22/01/2008 7.00,"43,23598884",,,"0,29434901"
22/01/2008 8.00,"74,63192913",,"64,46884918","0,89257598"
22/01/2008 9.00,"87,03887346",,,"2,65628409"
22/01/2008 10.00,"95,94221076",,"61,53845978","3,96579909"
22/01/2008 11.00,"79,65371007",,,"2,94348502"
22/01/2008 12.00,"86,6813706",,"43,9560318","2,43189502"
22/01/2008 13.00,"101,36229345",,,"4,30303288"
22/01/2008 14.00,"97,79106447",,"43,9560318","3,29046512"
22/01/2008 15.00,"45,40914576",,,"3,58351398"
22/01/2008 16.00,"55,40543811",,"32,72283173","1,12454605"
22/01/2008 17.00,"90,23862375",,,"1,64631605"
22/01/2008 18.00,"100,28333304",,"46,39804077","3,44901109"
22/01/2008 19.00,"66,1767777",,,"5,52352905"
22/01/2008 20.00,"83,47526253",,"52,7472496","2,96167898"
22/01/2008 21.00,"89,71512264",,,"2,110039"
22/01/2008 22.00,"96,39037782",,"68,37606049","3,345047"
22/01/2008 23.00,"69,82979256",,,"3,55102491"
23/01/2008 0.00,"74,90516319",,"60,56166077","1,90969098"
23/01/2008 1.00,"59,14909836",,,"2,18129802"
23/01/2008 2.00,"43,8105591",,"61,05006027","2,23891091"
23/01/2008 3.00,"31,65130485",,,"0,82673198"
23/01/2008 4.00,"13,90849772",,"39,56044006","0,137969"
23/01/2008 5.00,"10,72025351",,,"0,016678"
23/01/2008 6.00,"18,21651629",,"22,46640968",0
23/01/2008 7.00,"28,14386058",,,"0,043752"
23/01/2008 8.00,"13,8012431",,"20,51280975","0,17262401"
23/01/2008 9.00,"23,30338923",,,"0,031189"
23/01/2008 10.00,"34,03515258",,"20,51280975","0,25211301"
23/01/2008 11.00,"25,71022278",,,"0,25038001"
23/01/2008 12.00,"24,38868861",,"22,95482063","1,07126403"
23/01/2008 13.00,"23,51280096",,,"0,91748399"
23/01/2008 14.00,"32,26163292",,"21,0012207","0,74984097"
23/01/2008 15.00,"13,7437842",,,"0,98246098"
23/01/2008 16.00,"27,44032896",,"22,95482063","0,14013501"
23/01/2008 17.00,"20,71910214",,,"0,165043"
23/01/2008 18.00,"24,37465635",,"25,88521957","0,65670699"
23/01/2008 19.00,"30,1906143",,,"0,64739299"
23/01/2008 20.00,"30,1906143",,"33,21123123","0,29478201"
23/01/2008 21.00,"21,59626887",,,"0,41650599"
23/01/2008 22.00,"14,84696813",,"37,6068306","0,218108"
23/01/2008 23.00,"10,77771242",,,"0,044618"
24/01/2008 0.00,"11,32930438",,"32,72283173","0,027724"
24/01/2008 1.00,"8,41813523",,,"0,024258"
24/01/2008 2.00,,,"30,28083038","0,00823"
24/01/2008 3.00,"12,15540572",,,"0,008664"
24/01/2008 4.00,"7,04299068",,"25,88521957","0,010613"
24/01/2008 5.00,"7,57159682",,,"0,000217"
24/01/2008 6.00,"16,70858254",,"25,39682007","0,001733"
24/01/2008 7.00,"19,71805275",,,"0,008014"
24/01/2008 8.00,"43,05593952",,"25,39682007","0,132338"
24/01/2008 9.00,"53,30887551",,,"0,56010699"
24/01/2008 10.00,"51,72817716",,"33,21123123","1,83713305"
24/01/2008 11.00,"34,96978386",,,"1,88413405"
24/01/2008 12.00,"40,60315314","1,9805139","34,18803024","3,81331801"
24/01/2008 13.00,"36,77778225","2,06131865",,"3,91771603"
24/01/2008 14.00,"36,37428894","2,09358535","26,37360954","2,624228"
24/01/2008 15.00,"27,68931693","2,05913825",,"1,47737396"
24/01/2008 16.00,"38,62917531","1,89844415","25,88521957","0,97726297"
24/01/2008 17.00,"59,42872782","2,16986485",,"1,23002601"
24/01/2008 18.00,"71,33771502","2,25369755","35,16482162","2,01755404"
24/01/2008 19.00,"92,42071542","2,42493945",,"3,40265989"
24/01/2008 20.00,"118,28408922","2,5666551","28,32722092","4,30909681"
24/01/2008 21.00,"120,7445877","2,96734615",,"4,75376081"
24/01/2008 22.00,"124,89046218","2,7177099","44,93283081","5,25993586"
24/01/2008 23.00,"66,08355534","2,2465296",,"3,65823889"
25/01/2008 0.00,"62,82635931","2,3784185","43,9560318","2,23501301"
25/01/2008 1.00,"40,87256877","1,89780475",,"1,54668295"
25/01/2008 2.00,"18,48337187","1,7548908","34,18803024","0,83279598"
25/01/2008 3.00,"30,16379124","1,7187003",,"0,121075"
25/01/2008 4.00,"19,27883925","2,01053695","23,44322014","0,102665"
25/01/2008 5.00,"18,81917928","1,9422028",,"0,16027801"
25/01/2008 6.00,"28,80269964","2,0326894","29,30401993","0,061512"
25/01/2008 7.00,"57,99995784","2,1853427",,"0,185619"
25/01/2008 8.00,"85,08406302","2,7730525","28,81562042","1,17349505"
25/01/2008 9.00,"85,11086727","3,0682046",,"2,08643103"
25/01/2008 10.00,"82,93898943","2,3266639","42,49084091","5,48086023"
25/01/2008 11.00,"88,47785727","2,69439365",,"3,59087801"
25/01/2008 12.00,"86,17447872","2,65446105","35,16482162","3,87028193"
25/01/2008 13.00,"68,58231336","2,3106835",,"3,09423304"
25/01/2008 14.00,"84,02938632","2,7155318","42,00244141","3,06217694"
25/01/2008 15.00,"60,30079704","2,1087665",,"3,16072702"
25/01/2008 16.00,"50,7194721","2,1653327","45,42124176","1,81937301"
25/01/2008 17.00,"71,91994095",,,"1,70241296"
25/01/2008 18.00,"93,67073397","1,37730785","50,30524063","2,8065989"
25/01/2008 19.00,"90,47228157","1,1518469",,"4,43970299"
25/01/2008 20.00,"76,2484041","1,2184319","57,63124084","3,3487289"
25/01/2008 21.00,"69,42374109","1,1671764",,"2,68054199"
25/01/2008 22.00,"70,4413809","1,1200563","42,97924042","2,48994088"
25/01/2008 23.00,"53,49274326","0,6706524",,"1,968171"
26/01/2008 0.00,"43,55391546","0,5577661","44,4444313","0,95408797"
26/01/2008 1.00,"45,5393862","0,6165495",,"0,36084199"
26/01/2008 2.00,,"0,4866915","42,97924042","0,65735698"
26/01/2008 3.00,"42,75462213",,,"0,184536"
26/01/2008 4.00,"32,79280851","0,37723105","39,56044006","0,097683"
26/01/2008 5.00,"29,2930011","0,35470715",,"0,054798"
26/01/2008 6.00,"26,66274237","0,3481464","36,14162064","0,035954"
26/01/2008 7.00,"38,74792284","0,6011671",,"0,064111"
26/01/2008 8.00,"57,34877445","0,67512705","33,21123123","0,64717698"
26/01/2008 9.00,"76,24456686","1,3950443",,"1,05372"
26/01/2008 10.00,"71,71566435","1,17074255","35,16482162","3,43471599"
26/01/2008 11.00,"67,75365762","1,0907704",,"2,92572498"
26/01/2008 12.00,"66,22145145","0,9186016","32,23442078","3,414572"
26/01/2008 13.00,"66,48575076","1,0372724",,"1,82500398"
26/01/2008 14.00,"50,74627635","0,98428155","37,6068306","2,565099"
26/01/2008 15.00,"29,75394015","0,58664375",,"1,63873506"
26/01/2008 16.00,"22,37387427","0,4577","28,32722092","0,567904"
26/01/2008 17.00,"35,43965766","0,66563725",,"0,243016"
26/01/2008 18.00,"43,44666084","0,79778145","35,65322113","0,87806398"
26/01/2008 19.00,"50,53688343","0,82058595",,"1,29456997"
26/01/2008 20.00,"62,61824547","1,02719725","40,04883957","1,53736997"
26/01/2008 21.00,"103,18174713","1,243219",,"1,98095"
26/01/2008 22.00,"106,54236054","1,1709783","49,32844162","3,32295394"
26/01/2008 23.00,"67,69365372","0,76025465",,"2,47326398"
27/01/2008 0.00,"80,79645519","0,90825275","46,39804077","1,301718"
27/01/2008 1.00,"101,32395867","1,05597715",,"1,54820001"
27/01/2008 2.00,"102,96599643","1,0228238","56,16604996","2,16375399"
27/01/2008 3.00,"59,18613525","0,66126495",,"2,01149011"
27/01/2008 4.00,"47,61933957","0,60538415","45,90964127","0,93524402"
27/01/2008 5.00,"42,79673772","0,6102268",,"0,60385799"
27/01/2008 6.00,"41,82634863","0,5121732","43,46763992","0,37188801"
27/01/2008 7.00,"44,13614139","0,55813985",,"0,37990201"
27/01/2008 8.00,"48,08921337","0,7598648","36,14162064","0,26120999"
27/01/2008 9.00,"48,46460454","0,85811275",,"1,06389999"
27/01/2008 10.00,"62,89915401","1,3054639","40,53723145","1,76609099"
27/01/2008 11.00,"60,23185839","1,20147515",,"2,8631289"
27/01/2008 12.00,"58,24127133","1,0304","37,6068306","2,43904209"
27/01/2008 13.00,"68,25545199","1,2345503",,"1,76609099"
27/01/2008 14.00,"72,42813072","1,24587435","24,90842056","2,88370609"
27/01/2008 15.00,"36,81352125","0,65423615",,"2,5354259"
27/01/2008 16.00,"45,29933298","0,7016449","24,90842056","0,96816599"
27/01/2008 17.00,"77,61970953","1,023293",,"1,42192602"
27/01/2008 18.00,"113,28913134","1,73606415","36,63003159","2,022753"
27/01/2008 19.00,"110,11753962","1,96981315",,"3,93915796"
27/01/2008 20.00,"167,9349276","2,91246815","83,0280838","5,15792084"
27/01/2008 21.00,"130,6999683","2,1888824",,"6,48909616"
27/01/2008 22.00,"123,69913083","2,4707405","105,00610352","5,62705898"
27/01/2008 23.00,"88,28507358","1,91135635",,"6,43559694"
28/01/2008 0.00,"100,04722992","2,0964132","116,23930359","4,38447094"
28/01/2008 1.00,"82,9402497","1,4776718",,"4,62965298"
28/01/2008 2.00,,"1,0192312","94,74967957","2,877424"
28/01/2008 3.00,"46,48934763",,,"1,45008302"
28/01/2008 4.00,"25,11010854","0,41395515","75,70207214","0,99610698"
28/01/2008 5.00,"21,49157241","0,3260135",,"0,146633"
28/01/2008 6.00,"26,61421257","0,3587793","58,6080513","0,036604"
28/01/2008 7.00,"35,03874132","0,48111515",,"0,064111"
28/01/2008 8.00,"74,89624725","0,9054502","39,07204056","0,26467499"
28/01/2008 9.00,"87,2776476","1,7377811",,"1,50531399"
28/01/2008 10.00,"65,18722122","1,06014475","49,32844162","4,61492491"
28/01/2008 11.00,"41,52631032","0,8439252",,"3,048316"
28/01/2008 12.00,"34,26753132","0,6146842","49,81684113","2,31363606"
28/01/2008 13.00,"36,54412443","0,6603024",,"1,82197201"
28/01/2008 14.00,"36,33854994","0,56411985","43,9560318","2,53910804"
28/01/2008 15.00,"24,41167443","0,46731055",,"0,95170498"
28/01/2008 16.00,"19,20604455","0,389735","41,5140419","0,37232199"
28/01/2008 17.00,"28,57158117","0,50069505",,"0,35716"
28/01/2008 18.00,"37,56812202","0,7793366","33,21123123","0,85857099"
28/01/2008 19.00,"57,0627684","0,6959317",,"1,57743895"
28/01/2008 20.00,"43,24364451","0,57144305","37,11843109","1,774755"
28/01/2008 21.00,"34,25987565","0,436057",,"0,91965002"
28/01/2008 22.00,"12,69167694","0,26618015","29,30401993","0,40351099"
28/01/2008 23.00,"7,63416265","0,24804005",,"0,004115"
29/01/2008 0.00,"5,20690896","0,2404857","20,51280975","0,000217"
29/01/2008 1.00,"3,37082912","0,2410055",,"0,000217"
29/01/2008 2.00,"2,22168296","0,23674245","20,02441978",0
29/01/2008 3.00,"0,89633412","0,2273251",,0
29/01/2008 4.00,"1,01635509","0,2319849","15,62880993",0
29/01/2008 5.00,"4,45613414","0,245479",,0
29/01/2008 6.00,"6,05855428","0,2488738","12,21000957",0
29/01/2008 7.00,"19,08475767","0,2792614",,0
29/01/2008 8.00,"30,70772001","0,3392017","19,04759979",0
29/01/2008 9.00,"75,08649159","1,15137885",,"0,183887"
29/01/2008 10.00,"42,78142638","0,79750315","18,07081032","2,63159299"
29/01/2008 11.00,"26,86192146","0,46813165",,"2,26750112"
29/01/2008 12.00,"70,75165185","0,79734905","12,21000957","2,12498403"
29/01/2008 13.00,"43,73010873","0,8496269",,"2,15335798"
29/01/2008 14.00,"52,37936055","0,8776754","12,21000957","2,33052993"
29/01/2008 15.00,"44,33659956","0,6972703",,"1,578089"
29/01/2008 16.00,"34,65569448","0,55356285","8,30280876","0,67295098"
29/01/2008 17.00,"42,20046072","0,81885175",,"0,49209699"
29/01/2008 18.00,"51,88905909","0,73431755","17,58241081","1,23652399"
29/01/2008 19.00,"57,99484152","0,69582935",,"2,02123594"
29/01/2008 20.00,"129,97096794","1,62773185","31,25761986","2,3673501"
29/01/2008 21.00,"94,45725531","0,96384605",,"4,24845219"
29/01/2008 22.00,"88,01691822","0,8690274","33,69963074","1,94629502"
29/01/2008 23.00,"105,39837396","1,5658308",,"1,60624599"
30/01/2008 0.00,"78,00531453","1,6848397","65,93405151","2,94759989"
30/01/2008 1.00,"63,70866117","1,4809056",,"3,58048201"
30/01/2008 2.00,,"1,2319398","80,58608246","2,72277808"
30/01/2008 3.00,"46,74087495",,,"1,90362704"
30/01/2008 4.00,"40,83299253","0,81475315","76,67887115","1,56552696"
30/01/2008 5.00,"38,81304306","0,89982325",,"1,23630702"
30/01/2008 6.00,"40,31714709","0,9776886","81,56288147","1,43990302"
30/01/2008 7.00,"43,56412929","1,1924557",,"1,72190595"
30/01/2008 8.00,"77,83549785","1,8113075","76,19046021","2,01213908"
30/01/2008 9.00,"147,73545171","4,78299375",,"4,21401405"
30/01/2008 10.00,"137,82850686","2,32537015","118,68119812","10,53719997"
30/01/2008 11.00,"88,0667271","0,9683138",,"4,94306183"
30/01/2008 12.00,"53,11481274","0,59553095","79,60928345","2,06628799"
30/01/2008 13.00,"43,04828385","0,62113685",,"0,886078"
30/01/2008 14.00,"55,4182101","0,8189748","47,86323166","0,65454102"
30/01/2008 15.00,"40,72955634","0,65449145",,"0,98895901"
30/01/2008 16.00,"42,14939157","0,63845355","43,9560318","0,58869702"
30/01/2008 17.00,"93,33363996","1,1638667",,"0,58046699"
30/01/2008 18.00,"157,54023945","2,5020573","55,67765045","1,91142404"
30/01/2008 19.00,"158,15696292","2,07461495",,"5,69983482"
30/01/2008 20.00,"107,3289195","1,3131666","80,09767151","5,20232201"
30/01/2008 21.00,"87,65941536","0,9835375",,"3,47933412"
30/01/2008 22.00,"77,55586839","1,0350598","93,28449249","2,14815903"
30/01/2008 23.00,"57,70755639","0,9377882",,"1,90340996"
31/01/2008 0.00,"53,07139926","0,8940123","93,77288055","1,58415401"
31/01/2008 1.00,"45,53682804","0,85577825",,"1,05783498"
31/01/2008 2.00,"24,00054426","0,55086495","64,95726013","1,02058101"
31/01/2008 3.00,"13,24198607","0,40856165",,"0,19471601"
31/01/2008 4.00,"19,70528076","0,44830795","47,37483978","0,061945"
31/01/2008 5.00,"12,89596671","0,3996135",,"0,044401"
31/01/2008 6.00,"16,24509473","0,39038245","26,86202049","0,014512"
31/01/2008 7.00,"36,44580456","0,52023355",,"0,042452"
31/01/2008 8.00,"65,26255527","0,9687393","25,88521957","0,324022"
31/01/2008 9.00,"83,03601141","1,13864835",,"1,50964606"
31/01/2008 10.00,"49,17067551","0,70895775","31,74603081","1,66515899"
31/01/2008 11.00,"42,48264834","0,63035755",,"1,93026805"
31/01/2008 12.00,"36,13937085","0,59653835","33,21123123","2,14166188"
31/01/2008 13.00,"42,8708115","0,53653135",,"1,45289898"
31/01/2008 14.00,"38,03801463","0,7924006","28,32722092","1,513978"
31/01/2008 15.00,"28,41453648","0,5185143",,"1,60906196"
31/01/2008 16.00,"46,88898489","0,63787165","35,65322113","0,53996402"
31/01/2008 17.00,"38,9368881","0,69435275",,"0,50855798"
31/01/2008 18.00,"73,98840141","0,95084185","43,46763992","1,70544505"
31/01/2008 19.00,"98,11664676","1,2326275",,"2,17306709"
31/01/2008 20.00,"81,5791581","1,1783153","74,72527313","3,20187902"
31/01/2008 21.00,"75,7900044","1,00069895",,"2,95712996"
31/01/2008 22.00,"89,91685989","1,00728385","80,58608246","2,38034606"
31/01/2008 23.00,"61,79852448","0,85570005",,"2,24822497"
01/02/2008 0.00,"48,42373041","0,81304885","78,63246155","1,67252302"
01/02/2008 1.00,"32,72513013","0,66642155",,"1,36777794"
01/02/2008 2.00,,"0,4634316","57,63124084","0,65410799"
01/02/2008 3.00,"32,16459213",,,"0,098116"
01/02/2008 4.00,"32,22205668","0,57336815","47,86323166","0,40047899"
01/02/2008 5.00,"40,50611235","0,8043422",,"0,80030698"
01/02/2008 6.00,"33,77595078","0,5012643","42,97924042","0,94737297"
01/02/2008 7.00,"65,70562482","0,9021382",,"0,64024597"
01/02/2008 8.00,"122,9227857","2,1541547","60,07326126","2,04137897"
01/02/2008 9.00,"136,67680818","3,3507734",,"5,15900421"
01/02/2008 10.00,"140,94015111","1,90651255","76,67887115","7,63400078"
01/02/2008 11.00,"85,35219957","0,98344205",,"5,17503214"
01/02/2008 12.00,"65,25234144","0,9580558","49,81684113","3,74032688"
01/02/2008 13.00,"42,95380122","0,63488395",,"2,7706449"
01/02/2008 14.00,"49,43753298","0,74096685","34,18803024","1,47282505"
01/02/2008 15.00,"19,89042759","0,33358855",,"1,97856796"
01/02/2008 16.00,"20,08195101","0,3623443","36,14162064","0,32098901"
01/02/2008 17.00,"30,84051861","0,43260585",,"0,093135"
01/02/2008 18.00,"46,48678947","0,5397732","39,56044006","0,397879"
01/02/2008 19.00,"73,11889035","1,09229645",,"1,51896"
01/02/2008 20.00,"84,44181438","1,06185825","61,05006027","3,25277805"
01/02/2008 21.00,"109,60808958","1,57631075",,"2,67101192"
01/02/2008 22.00,"84,34221543","0,9938208","78,63246155","3,66192102"
01/02/2008 23.00,"81,03267117","0,99711095",,"2,06043911"
02/02/2008 0.00,"78,33091563","1,01302695","77,16725922","1,43773794"
02/02/2008 1.00,"71,32878027","1,00051955",,"1,64609897"
02/02/2008 2.00,"66,28785075","0,661526","74,72527313","1,80681002"
02/02/2008 3.00,"21,46476816","0,40001715",,"0,78124702"
02/02/2008 4.00,"17,60619574","0,3192561","52,2588501","0,141651"
02/02/2008 5.00,"16,55025501","0,2619125",,"0,007364"
02/02/2008 6.00,"10,41892484","0,2479009","35,65322113","0,007581"
02/02/2008 7.00,"18,54083078","0,27191405",,"0,000433"
02/02/2008 8.00,"46,9847466","0,5257892","30,76922989","0,000217"
02/02/2008 9.00,"61,23288897","0,8105384",,"0,27312201"
02/02/2008 10.00,"51,44982678","0,6595135","32,23442078","1,25168502"
02/02/2008 11.00,"46,13182596","0,627854",,"0,76261997"
02/02/2008 12.00,"28,14767901","0,48704685","29,7924099","0,63266498"
02/02/2008 13.00,"38,17845009","0,46756355",,"0,34871301"
02/02/2008 14.00,"50,66330544","0,634846","35,16482162","0,270307"
02/02/2008 15.00,"33,55504614","0,4602116",,"0,63591403"
02/02/2008 16.00,"15,86460229","0,2941424","34,18803024","0,26532501"
02/02/2008 17.00,"18,01605812","0,3363566",,"0,002166"
02/02/2008 18.00,"44,91756522","0,62818635","35,65322113","0,040286"
02/02/2008 19.00,"62,77656924","0,80968625",,"0,57959998"
02/02/2008 20.00,"42,09322491","0,51708485","48,84004974","1,25666702"
02/02/2008 21.00,"68,96791836","0,75845375",,"0,53389901"
02/02/2008 22.00,"74,45061954","0,8796994","65,44566345","1,22591102"
02/02/2008 23.00,"56,43838926","0,73723395",,"1,560112"
03/02/2008 0.00,"56,68737723","0,76987785","68,37606049","0,89777398"
03/02/2008 1.00,"48,37138218","0,5988326",,
03/02/2008 2.00,,"0,5024856","64,95726013",
03/02/2008 3.00,"37,84137489",,,
03/02/2008 4.00,"25,89664869","0,32359275","50,79365158",
03/02/2008 5.00,"15,37940587","0,22730325",,
03/02/2008 6.00,"12,9495959","0,20445275","39,07204056",
03/02/2008 7.00,"14,32346513","0,19286765",,
03/02/2008 8.00,"17,3099721","0,20847545","29,7924099",
03/02/2008 9.00,"25,48422063","0,2819248",,
03/02/2008 10.00,"20,79315711","0,27220615","23,93161964",
03/02/2008 11.00,"14,51626952","0,3174575",,
03/02/2008 12.00,"11,5042261","0,2773593","20,51280975",
03/02/2008 13.00,"11,72001442","0,2386687",,
03/02/2008 14.00,"15,25554954","0,28064945","19,53602028",
03/02/2008 15.00,"9,95033012","0,22230075",,
03/02/2008 16.00,"10,92965772","0,2194108","18,55920982",
03/02/2008 17.00,"16,9626699","0,3016864",,
03/02/2008 18.00,"26,14817601","0,384261","30,28083038",
03/02/2008 19.00,"15,57221025","0,23799595",,
03/02/2008 20.00,"30,14975898","0,3985026","21,97801971",
03/02/2008 21.00,"31,60407294","0,41507525",,
03/02/2008 22.00,"26,75978316","0,33814255","29,7924099",
03/02/2008 23.00,"22,07507742","0,28514825",,
04/02/2008 0.00,"18,39910307","0,2544536","33,69963074",
04/02/2008 1.00,"12,68274031","0,22894085",,
04/02/2008 2.00,"7,07874097","0,18290635","29,30401993",
04/02/2008 3.00,"5,83383309","0,1585022",,
04/02/2008 4.00,"4,15607891","0,14913545","21,48962021",
04/02/2008 5.00,"3,19717896","0,13752045",,
04/02/2008 6.00,"11,85152641","0,14132005","9,76801014",
04/02/2008 7.00,"9,87755234","0,1600386",,
04/02/2008 8.00,"33,66741708","0,23550505","12,69841003",
04/02/2008 9.00,"53,64469044","0,8680476",,
04/02/2008 10.00,"55,42586577","0,65485485","17,58241081",
04/02/2008 11.00,"37,66900005","0,442566",,
04/02/2008 12.00,"31,14567324","0,42948705","18,07081032",
04/02/2008 13.00,"22,57942995","0,3287597",,
04/02/2008 14.00,"19,70274141","0,2967253","16,11721039",
04/02/2008 15.00,"19,04772078","0,28357275",,
04/02/2008 16.00,"15,20958731","0,3486478","15,62880993",
04/02/2008 17.00,"21,81845259","0,2748891",,
04/02/2008 18.00,"28,54733508","0,33381165","21,48962021",
04/02/2008 19.00,"40,37589072","0,4839545",,
04/02/2008 20.00,"38,01247065","0,4373726","38,0952301",
04/02/2008 21.00,"20,40627303","0,28164765",,
04/02/2008 22.00,"16,46470525","0,2729709","38,58362961",
04/02/2008 23.00,"10,52361753","0,21528805",,
05/02/2008 0.00,"8,79097012","0,18478085","37,6068306",
05/02/2008 1.00,"8,11297308","0,1714328",,
05/02/2008 2.00,,"0,1433107","39,56044006",
05/02/2008 3.00,"9,2021097",,,
05/02/2008 4.00,"8,88162492","0,243156","36,63003159",
05/02/2008 5.00,"8,59561511","0,24220955",,
05/02/2008 6.00,"9,92990246","0,2453065","43,46763992",
