,SIMAGE Brindisi,,,
,S. Pancrazio S.,,,
Parm,SO2,NO2,PM10,NOX



02/07/2010 16.00,"0,62182533","6,51531782","28,89999962","19,70751936"
02/07/2010 17.00,"0,56867081","12,38689009","28,89999962","25,70343664"
02/07/2010 18.00,"0,64802732","17,54851955","28,89999962","31,15848736"
02/07/2010 19.00,"0,65895803","12,03256398","28,89999962","26,05621976"
02/07/2010 20.00,"0,42957266","10,48679994","28,89999962","24,02125904"
02/07/2010 21.00,"0,5420193","12,68799758","28,89999962","25,90446432"
02/07/2010 22.00,"0,75268882","11,79375901","28,89999962","24,4207332"
02/07/2010 23.00,"0,79491161","11,37844393","28,89999962","23,6062212"
03/07/2010 0.00,"0,58963321","10,32457056","28,89999962","22,08746224"
03/07/2010 1.00,,"9,18893434","25,60000038","20,40530376"
03/07/2010 2.00,"0,65838139",,"25,60000038",
03/07/2010 3.00,"0,99616065","9,83657271","25,60000038","21,65946104"
03/07/2010 4.00,"1,02934536","7,94557221","25,60000038","19,6465648"
03/07/2010 5.00,"4,63628028","9,97155226","25,60000038","21,51680672"
03/07/2010 6.00,"0,49659602","15,44078238","25,60000038","27,41156008"
03/07/2010 7.00,"0,67106135","13,65620379","25,60000038","25,31044416"
03/07/2010 8.00,"0,88059996","13,50954574","25,60000038","25,55428152"
03/07/2010 9.00,"0,73716025","11,59128968","25,60000038","23,89284912"
03/07/2010 10.00,"0,84220007","9,76389186","25,60000038","22,36372712"
03/07/2010 11.00,"0,35900303","9,71067898","25,60000038","23,25215704"
03/07/2010 12.00,"0,98429023","7,36931835","25,60000038","20,5505584"
03/07/2010 13.00,"1,26109627","7,82746606","25,60000038","21,28335152"
03/07/2010 14.00,"1,4026464","6,90597766","25,60000038","20,454576"
03/07/2010 15.00,"1,15407838","6,11687231","25,60000038","19,41959128"
03/07/2010 16.00,"1,23762391","6,1311473","25,60000038","19,59987376"
03/07/2010 17.00,"1,17170502","6,04808429","25,60000038","19,35863672"
03/07/2010 18.00,"1,46209107","7,73531913","25,60000038","20,87869584"
03/07/2010 19.00,"1,58079938","9,05655128","25,60000038","22,82933736"
03/07/2010 20.00,"1,40435598","9,68861642","25,60000038","23,62826656"
03/07/2010 21.00,"1,51173287","14,97744359","25,60000038","28,62422696"
03/07/2010 22.00,"1,32629614","20,28962776","25,60000038","34,82505328"
03/07/2010 23.00,"1,63583636","14,91124633","25,60000038","27,5814604"
04/07/2010 0.00,"1,58979271","17,72243698","25,60000038","29,32199224"
04/07/2010 1.00,"1,39976931","14,55044237","28,2999897","25,31434464"
04/07/2010 2.00,"1,21451259","11,3434027","28,2999897","22,6334912"
04/07/2010 3.00,"1,51038331","10,43618547","28,2999897","21,98759848"
04/07/2010 4.00,"0,97592642","10,33884173","28,2999897","21,62445232"
04/07/2010 5.00,"1,26766101","11,56792504","28,2999897","22,52844592"
04/07/2010 6.00,"1,59842602","14,30384408","28,2999897","25,78385536"
04/07/2010 7.00,"1,41775495","12,90214541","28,2999897","24,16651368"
04/07/2010 8.00,"1,71857338","14,31033532","28,2999897","25,82534576"
04/07/2010 9.00,"1,35327512","9,54974403","28,2999897","21,1640236"
04/07/2010 10.00,"1,61335456","6,99293542","28,2999897","18,96955046"
04/07/2010 11.00,"1,31361517","6,95399945","28,2999897","19,77755592"
04/07/2010 12.00,"1,3253066","7,28884992","28,2999897","21,29113336"
04/07/2010 13.00,"1,33259137","7,48352976","28,2999897","21,9331256"
04/07/2010 14.00,"0,84417814","6,62304181","28,2999897","20,3650944"
04/07/2010 15.00,"1,26640196","7,19410458","28,2999897","19,8203656"
04/07/2010 16.00,"1,15183081","19,91583176","28,2999897","33,20384936"
04/07/2010 17.00,"0,92259799","6,98774434","28,2999897","18,43779266"
04/07/2010 18.00,"1,23474682","6,59578625","28,2999897","17,95791126"
04/07/2010 19.00,"1,46946533","7,91182923","28,2999897","19,9370932"
04/07/2010 20.00,"2,07406878","10,56986486","28,2999897","23,169138"
04/07/2010 21.00,"1,901132","11,94950097","28,2999897","24,84095256"
04/07/2010 22.00,"1,79222554","12,6114239","28,2999897","25,1898352"
04/07/2010 23.00,"2,01201653","12,3232855","28,2999897","24,4622236"
05/07/2010 0.00,"1,74438281","9,41087165","28,2999897","20,80865928"
05/07/2010 1.00,,"9,96246644","30,7999897","20,98374112"
05/07/2010 2.00,,,"30,7999897",
05/07/2010 3.00,,"9,54974403","30,7999897","20,14590272"
05/07/2010 4.00,,"8,98776517","30,7999897","19,5505824"
05/07/2010 5.00,,"10,82814738","30,7999897","21,56349776"
05/07/2010 6.00,,"13,59391083","30,7999897","24,77869784"
05/07/2010 7.00,,"17,69388509","30,7999897","29,17025592"
05/07/2010 8.00,,"16,10918316","30,7999897","27,71115136"
05/07/2010 9.00,,"11,94950097","30,7999897","23,98883152"
05/07/2010 10.00,,"15,10333158","30,7999897","28,25978064"
05/07/2010 11.00,,"8,5335103","30,7999897","22,07189856"
05/07/2010 12.00,,"8,66199861","30,7999897","22,91753792"
05/07/2010 13.00,,"10,07278693","30,7999897","23,47134872"
05/07/2010 14.00,,"9,02280639","30,7999897","21,90069808"
05/07/2010 15.00,,"9,81580648","30,7999897","21,27556968"
05/07/2010 16.00,,"10,84631521","30,7999897","21,51680672"
05/07/2010 17.00,,"10,716521","30,7999897","21,65039816"
05/07/2010 18.00,,"12,66593502","30,7999897","24,80592472"
05/07/2010 19.00,,"10,65292788","30,7999897","23,54008512"
05/07/2010 20.00,,"11,38103851","30,7999897","25,11849848"
05/07/2010 21.00,,"19,10207309","30,7999897","32,74600184"
05/07/2010 22.00,,"15,48231484","30,7999897","28,31553456"
05/07/2010 23.00,,"22,95933424","30,7999897","35,79260176"
06/07/2010 0.00,,"21,53946392","30,7999897","34,1895236"
06/07/2010 1.00,,"19,25391648","28,5","31,1792708"
06/07/2010 2.00,,"16,677659","28,5","28,26106168"
06/07/2010 3.00,,"12,29084842","28,5","23,68663992"
06/07/2010 4.00,,"13,39793083","28,5","24,49465112"
06/07/2010 5.00,,"12,5958411","28,5","23,74501328"
06/07/2010 6.00,,"19,02421071","28,5","30,996388"
06/07/2010 7.00,,"16,5660307","28,5","28,44394448"
06/07/2010 8.00,,"15,5329293","28,5","27,73061552"
06/07/2010 9.00,,"13,16041837","28,5","25,6774908"
06/07/2010 10.00,,"12,12601298","28,5","25,95375568"
06/07/2010 11.00,,"8,62176439","28,5","21,6970892"
06/07/2010 12.00,,"10,43748754","28,5","24,35717832"
06/07/2010 13.00,,"7,92870072","28,5","21,09268688"
06/07/2010 14.00,,"6,790468","28,5","19,72178288"
06/07/2010 15.00,,"6,54646621","28,5","19,0486671"
06/07/2010 16.00,,"6,90597766","28,5","18,6595751"
06/07/2010 17.00,,"7,83914838","28,5","19,21986376"
06/07/2010 18.00,,"7,64836137","28,5","18,62325858"
06/07/2010 19.00,,"16,82301306","28,5","29,01461912"
06/07/2010 20.00,,"20,55308224","28,5","33,60978608"
06/07/2010 21.00,,"11,23307839","28,5","23,73981264"
06/07/2010 22.00,,"11,3356113","28,5","24,21320472"
06/07/2010 23.00,,"11,07993102","28,5","23,69182144"
07/07/2010 0.00,,"11,79505152","28,5","23,80724888"
07/07/2010 1.00,,"8,32844447",17,"19,85407416"
07/07/2010 2.00,,,17,
07/07/2010 3.00,,"7,30572332",17,"18,4974528"
07/07/2010 4.00,,"7,60033958",17,"18,94750318"
07/07/2010 5.00,,"9,691211",17,"21,47919768"
07/07/2010 6.00,,"16,00795423",17,"28,15471624"
07/07/2010 7.00,,"15,23051974",17,"27,02504928"
07/07/2010 8.00,,"13,55497486",17,"26,95113136"
07/07/2010 9.00,,"10,69965716",17,"23,01740168"
07/07/2010 10.00,,"9,53027414",17,"22,5465908"
07/07/2010 11.00,,"8,09223217",17,"20,92796808"
07/07/2010 12.00,,"7,5328498",17,"20,77105024"
07/07/2010 13.00,,"4,70478574",17,"13,16429208"
07/07/2010 14.00,,"10,88005436",17,"99,04087344"
07/07/2010 15.00,,,17,
07/07/2010 16.00,,"7,1460847",17,"23,34813944"
07/07/2010 17.00,,"5,81706306",17,"16,02671669"
07/07/2010 18.00,,"7,1292113",17,"15,26020354"
07/07/2010 19.00,,"8,38036101",17,"16,54420905"
07/07/2010 20.00,,"9,76129536",17,"17,57919377"
07/07/2010 21.00,,"8,03902121",17,"15,76343046"
07/07/2010 22.00,,"7,61461648",17,"15,09808123"
07/07/2010 23.00,,"6,97216918",17,"14,33027366"
08/07/2010 0.00,,"6,42706372",17,"13,31992888"
08/07/2010 1.00,,"6,26093578","22,60000038","13,54300957"
08/07/2010 2.00,,"6,51661606","22,60000038","14,32897541"
08/07/2010 3.00,,"5,48740367","22,60000038","12,91008594"
08/07/2010 4.00,,"4,80991515","22,60000038","12,2473313"
08/07/2010 5.00,,"6,46729602","22,60000038","13,51966405"
08/07/2010 6.00,,"8,39982899","22,60000038","15,39638765"
08/07/2010 7.00,,"10,52485447","22,60000038","23,91231328"
08/07/2010 8.00,,"7,53804088","22,60000038","13,38348185"
08/07/2010 9.00,,"6,85665762","22,60000038","12,95937157"
08/07/2010 10.00,,"12,03776271","22,60000038","19,36901888"
08/07/2010 11.00,,"7,84044662","22,60000038","14,37307378"
08/07/2010 12.00,,"8,66589335","22,60000038","16,50270526"
08/07/2010 13.00,,"7,51468006","22,60000038","15,0384211"
08/07/2010 14.00,,"5,38227618","22,60000038","12,87376942"
08/07/2010 15.00,,"5,76904127","22,60000038","13,51577313"
08/07/2010 16.00,,"12,35703612","22,60000038","21,13289624"
08/07/2010 17.00,,"5,96631761","22,60000038","13,61953163"
08/07/2010 18.00,,"5,97280694","22,60000038","13,32252346"
08/07/2010 19.00,,"6,75023378","22,60000038","14,40679572"
08/07/2010 20.00,,"5,63146714","22,60000038","13,14613573"
08/07/2010 21.00,,"6,09870258","22,60000038","12,41464086"
08/07/2010 22.00,,"6,43744588","22,60000038","10,99315681"
08/07/2010 23.00,,"5,57436143","22,60000038","9,85700817"
09/07/2010 0.00,,"6,73336038","22,60000038","11,27978855"
09/07/2010 1.00,,"5,51985031","18,2999897","10,50160455"
09/07/2010 2.00,"0,50587004",,"18,2999897",
09/07/2010 3.00,"0,29879155","6,35308462","18,2999897","12,17081114"
09/07/2010 4.00,"0,2873025","4,77487202","18,2999897","10,74154334"
09/07/2010 5.00,"0,25835563","6,66587061","18,2999897","13,04626814"
09/07/2010 6.00,"0,35125044","10,80607334","18,2999897","17,26921842"
09/07/2010 7.00,"0,45687403","10,9397623","18,2999897","17,78671078"
09/07/2010 8.00,"0,31439131","10,5075719","18,2999897","16,83602805"
09/07/2010 9.00,,"11,6535922","18,2999897","18,8087264"
09/07/2010 10.00,"0,13738551","13,18767775","18,2999897","21,78268944"
09/07/2010 11.00,"0,23135123","7,82357322","18,2999897","14,50795773"
09/07/2010 12.00,"0,17601931","6,00136074","18,2999897","13,07091"
09/07/2010 13.00,"0,16883929","5,89623325","18,2999897","13,36791817"
09/07/2010 14.00,"0,11314125","6,32453081","18,2999897","14,09941113"
09/07/2010 15.00,"0,14983258","5,57825426","18,2999897","13,73107006"
09/07/2010 16.00,"0,11367619","5,45365878","18,2999897","13,93339982"
09/07/2010 17.00,"0,18702935","5,88325459","18,2999897","14,22002965"
09/07/2010 18.00,"0,17638543","6,68793509","18,2999897","14,20057505"
09/07/2010 19.00,"0,02539958","6,92025456","18,2999897","14,42624841"
09/07/2010 20.00,"0,03694456","8,79827641","18,2999897","16,36263214"
09/07/2010 21.00,"0,04617994","10,43878006","18,2999897","17,21993279"
09/07/2010 22.00,"0,10506017","12,45438178","18,2999897","18,67773146"
09/07/2010 23.00,"0,2663523","11,38622577","18,2999897","17,02019762"
10/07/2010 0.00,"0,09235987","7,90404166","18,2999897","12,94769881"
10/07/2010 1.00,,"7,54582846","19,60000038","12,21750027"
10/07/2010 2.00,"0,33260578","6,67235994","19,60000038","11,74021536"
10/07/2010 3.00,"0,40550943","5,76904127","19,60000038","11,24866119"
10/07/2010 4.00,"0,1549369","6,7709981","19,60000038","12,14098012"
10/07/2010 5.00,"0,0972252","8,05848728","19,60000038","13,30955437"
10/07/2010 6.00,"0,19326661","9,03319046","19,60000038","14,62598358"
10/07/2010 7.00,"0,2375173","9,92223222","19,60000038","15,7258176"
10/07/2010 8.00,"0,45940839","9,51599723","19,60000038","15,36785296"
10/07/2010 9.00,"0,41813243","9,66785018","19,60000038","15,63373377"
10/07/2010 10.00,"0,36059464","10,716521","19,60000038","17,09801602"
10/07/2010 11.00,"0,27246752","10,61918682","19,60000038","17,45598258"
10/07/2010 12.00,"0,20548485","6,92804022","19,60000038","13,31992888"
10/07/2010 13.00,"0,09658958","7,28755167","19,60000038","14,16555677"
10/07/2010 14.00,"0,26247346","5,79889333","19,60000038","13,1163047"
10/07/2010 15.00,"0,28974025","6,00265899","19,60000038","15,69598849"
10/07/2010 16.00,"0,20828669","5,89104217","19,60000038","15,24982902"
10/07/2010 17.00,"0,42905094","6,39072234","19,60000038","14,42235749"
10/07/2010 18.00,"0,45732863","6,16229761","19,60000038","14,24726609"
10/07/2010 19.00,"0,39332068","6,98125501","19,60000038","15,35358562"
10/07/2010 20.00,"0,31790301","7,57438226","19,60000038","15,63373377"
10/07/2010 21.00,"0,24159038","8,47899918","19,60000038","15,84513978"
10/07/2010 22.00,"0,44886515","15,3616141","19,60000038","22,5141824"
10/07/2010 23.00,"0,52359025","10,51406123","19,60000038","15,4729078"
11/07/2010 0.00,"0,32287106","11,02672197","19,60000038","15,63243552"
11/07/2010 1.00,,"10,14806237","20,2999897","14,62209266"
11/07/2010 2.00,"0,47637602",,"20,2999897",
11/07/2010 3.00,"0,58668696","11,01244124","20,2999897","15,8619998"
11/07/2010 4.00,"0,63147869","13,8612677","20,2999897","18,78667722"
11/07/2010 5.00,"0,71816472","9,53027414","20,2999897","14,70509831"
11/07/2010 6.00,"0,52064095","11,21880722","20,2999897","16,51567627"
11/07/2010 7.00,"0,61417749","11,07733643","20,2999897","16,55199089"
11/07/2010 8.00,"0,7336221","8,91248782","20,2999897","14,4353285"
11/07/2010 9.00,"0,72238019","7,36672186","20,2999897","12,9347278"
11/07/2010 10.00,"0,71658329","7,98321184","20,2999897","13,77646477"
11/07/2010 11.00,"0,7005991","7,08119142","20,2999897","12,9541824"
11/07/2010 12.00,"0,7350276","6,7761911","20,2999897","13,47556759"
11/07/2010 13.00,"0,70727367","7,02408381","20,2999897","14,34972634"
11/07/2010 14.00,"0,78104888","6,12595814","20,2999897","13,67140993"
11/07/2010 15.00,"0,999651","5,70414799","20,2999897","12,56768498"
11/07/2010 16.00,"0,77595473","6,06755227","20,2999897","12,21231302"
11/07/2010 17.00,"0,59599658","5,7301053","20,2999897","11,41207983"
11/07/2010 18.00,"0,8611478","6,56333961","20,2999897","11,9749669"
11/07/2010 19.00,"1,02380373","10,92158491","20,2999897","17,00333952"
11/07/2010 20.00,"1,12348804","14,68801459","20,2999897","21,50902488"
11/07/2010 21.00,"1,26251906","16,82560765","20,2999897","23,75667648"
11/07/2010 22.00,"1,0930116","19,67444176","20,2999897","26,24168376"
11/07/2010 23.00,"1,09187052","14,0105299","20,2999897","20,17703008"
12/07/2010 0.00,"1,13815521","20,96322536","20,2999897","26,51792952"
12/07/2010 1.00,,"17,94437812","23,70000076","23,2443752"
12/07/2010 2.00,"0,53450774","20,6828688","23,70000076","25,947274"
12/07/2010 3.00,"0,45505258","10,10393532","23,70000076","14,76735303"
12/07/2010 4.00,"0,53902017","9,31353173","23,70000076","14,26672069"
12/07/2010 5.00,"0,55848657","9,81320998","23,70000076","15,6933939"
12/07/2010 6.00,"0,64670115","13,06956395","23,70000076","20,09401104"
12/07/2010 7.00,"0,51831608","14,64518197","23,70000076","21,28465168"
12/07/2010 8.00,"0,48734843","10,34922771","23,70000076","15,81530876"
12/07/2010 9.00,"0,27667688","11,19154593","23,70000076","17,26013833"
12/07/2010 10.00,"0,34754958","14,23245956","23,70000076","24,752752"
12/07/2010 11.00,"0,18448075","15,2798436","23,70000076","22,81507384"
12/07/2010 12.00,"0,24933687","21,12155808","23,70000076","29,05610952"
12/07/2010 13.00,"0,18439227","15,04622588","23,70000076","23,02648368"
12/07/2010 14.00,"0,25066406","10,01048823","23,70000076","16,82954446"
12/07/2010 15.00,"0,50079724","11,21491248","23,70000076","17,28478018"
12/07/2010 16.00,"0,53043771","9,55623336","23,70000076","14,95152452"
12/07/2010 17.00,"0,52327091","11,08901493","23,70000076","17,34184765"
12/07/2010 18.00,"0,39294032","11,42386158","23,70000076","17,40021336"
12/07/2010 19.00,"0,48584429","15,09684034","23,70000076","21,14067808"
12/07/2010 20.00,"0,88807491","24,31173008","23,70000076","31,18313304"
12/07/2010 21.00,"0,78950727","14,7827561","23,70000076","21,40396048"
12/07/2010 22.00,"0,61573248","22,14298672","23,70000076","28,92381824"
12/07/2010 23.00,"0,46469679","15,13188348","23,70000076","21,56089744"
13/07/2010 0.00,"0,5207935","10,88525118","23,70000076","16,51826894"
13/07/2010 1.00,,"7,41734014","28,10000038","13,31603987"
13/07/2010 2.00,"1,13189863",,"28,10000038",
13/07/2010 3.00,"1,06626755","7,34206279","28,10000038","13,67270626"
13/07/2010 4.00,"0,80020204","8,01436023","28,10000038","13,4081237"
13/07/2010 5.00,"0,98647169","12,82296758","28,10000038","18,20822647"
13/07/2010 6.00,"1,07523851","24,39218704","28,10000038","31,70711664"
13/07/2010 7.00,"1,27012418","28,4259908","28,10000038","53,32896864"
13/07/2010 8.00,"1,08633398","26,81014048","28,10000038","37,62393448"
13/07/2010 9.00,"1,04631808","19,78216384","28,10000038","26,16904688"
13/07/2010 10.00,"0,9230831","16,210414","28,10000038","22,28720888"
13/07/2010 11.00,"0,83856532","12,36612003","28,10000038","19,05255802"
13/07/2010 12.00,"0,83467021","11,71847783","28,10000038","18,44297992"
13/07/2010 13.00,"0,52894272","10,8372313","28,10000038","17,43652798"
13/07/2010 14.00,"0,34916661","8,96440244","28,10000038","14,75049302"
13/07/2010 15.00,"0,62160566","8,9462327","28,10000038","13,84650133"
13/07/2010 16.00,"1,01208586","17,20589298","28,10000038","21,9901988"
13/07/2010 17.00,"1,34224779","24,39088688","28,10000038","29,67735656"
13/07/2010 18.00,"1,13579374","26,30655792","28,10000038","30,92247008"
13/07/2010 19.00,"1,57065785","23,03721","28,10000038","28,34926224"
13/07/2010 20.00,"1,5449247","16,49075909","28,10000038","22,40651768"
13/07/2010 21.00,"1,44518039","18,7153099","28,10000038","24,4687244"
13/07/2010 22.00,"1,11690703","21,82112064","28,10000038","27,467314"
13/07/2010 23.00,"1,53689752","24,0755216","28,10000038","30,10017624"
14/07/2010 0.00,"1,26575718","16,92944072","28,10000038","22,4960184"
14/07/2010 1.00,,"14,63869073","40,79999161","20,13942104"
14/07/2010 2.00,"0,43943553","19,6640596","40,79999161","25,46998144"
14/07/2010 3.00,"0,30216799","17,95476219","40,79999161","23,82283168"
14/07/2010 4.00,"0,14686395","14,60754616","40,79999161","20,46753936"
14/07/2010 5.00,"0,04726609","15,56666846","40,79999161","21,45195168"
14/07/2010 6.00,"0,17893708","22,22086248","40,79999161","29,19488248"
14/07/2010 7.00,"0,23189024","20,78540936","40,79999161","27,8538248"
14/07/2010 8.00,"0,22957961","18,96709545","40,79999161","25,77217304"
14/07/2010 9.00,"0,3648935","16,2545487","40,79999161","22,83581904"
14/07/2010 10.00,"0,19928318","14,84505862","40,79999161","21,45195168"
14/07/2010 11.00,"0,22282775","8,57763734","40,79999161","14,18112045"
14/07/2010 12.00,"0,23810919","8,58023193","40,79999161","14,33416458"
14/07/2010 13.00,"0,10972616","8,58672126","40,79999161","14,26412802"
14/07/2010 14.00,"0,01519296","7,36282902","40,79999161","12,66106706"
14/07/2010 15.00,"0,05908262","5,92997814","40,79999161","10,87124195"
14/07/2010 16.00,"0,15041735","14,73862906","40,79999161","19,24579048"
14/07/2010 17.00,"0,35520962","38,42219448","40,79999161","44,24758048"
14/07/2010 18.00,"0,39074767","29,4422188","40,79999161","35,87172032"
14/07/2010 19.00,"0,12660633","10,85799179","40,79999161","16,32372294"
14/07/2010 20.00,"0,15574847","9,73793454","40,79999161","15,86589072"
14/07/2010 21.00,"0,11647803","18,6322488","40,79999161","24,90578848"
14/07/2010 22.00,"0,22336066","13,71850631","40,79999161","19,54540088"
14/07/2010 23.00,"0,07934024","12,09097176","40,79999161","17,77374168"
15/07/2010 0.00,"0,20088293","20,24808","40,79999161","26,07696496"
