,SIMAGE Brindisi,,,
02/05/2010 0.00,"0,03928468","40,8520788","33,52273272","34,92063141"
02/05/2010 1.00,,"31,08393848","26,1079776",
02/05/2010 2.00,"0,35524624",,,"30,03663063"
02/05/2010 3.00,"0,07456949","17,39761878","14,86452661",
02/05/2010 4.00,"0,07266668","14,70055922","12,013096","22,95482063"
02/05/2010 5.00,"0,0725477","18,69913247","14,88009985",
02/05/2010 6.00,"0,07183376","39,24125704","30,80627784","25,64101982"
02/05/2010 7.00,"0,07159578","36,40216648","27,73746048",
02/05/2010 8.00,"0,07207174","22,7534692","17,8801311","27,35042"
02/05/2010 9.00,"0,07504545","20,78789496","16,87752418",
02/05/2010 10.00,"0,11369755","25,31887608","20,79449136","29,54821968"
02/05/2010 11.00,"0,29958684","22,68408272","18,22926038",
02/05/2010 12.00,"1,15434483","20,250948","16,19743534","25,88521957"
02/05/2010 13.00,"0,21038882","17,49943086","13,92940947",
02/05/2010 14.00,"0,2473761","8,57494907","7,22136014","27,35042"
02/05/2010 15.00,"0,48226547","8,48415966","6,88391509",
02/05/2010 16.00,"0,90780064","9,81680072","8,15323262","34,92063141"
02/05/2010 17.00,"0,28424438","11,72400351","9,50885974",
02/05/2010 18.00,"0,07135781","16,29972734","13,28111719","26,86202049"
02/05/2010 19.00,"0,07385556","20,42409872","17,28246475",
02/05/2010 20.00,"0,07885106","43,54591472","33,17035112","30,03663063"
02/05/2010 21.00,"0,15924796","38,230918","29,14046696",
02/05/2010 22.00,"0,06909905","26,67551656","21,66536912","29,54821968"
02/05/2010 23.00,"0,07468848","19,95005656","16,78667933",
03/05/2010 0.00,"0,06886107","18,30549947","14,72760446","28,08300972"
03/05/2010 1.00,"0,06779017","13,59294336","10,81451674",
03/05/2010 2.00,"0,06446051","12,49829659","9,54130638","26,37360954"
03/05/2010 3.00,"0,07183376","14,04234558","10,26291812",
03/05/2010 4.00,"0,07171477","10,98213222","7,97088135","18,31501007"
03/05/2010 5.00,"0,07171477","18,0649106","14,77497426",
03/05/2010 6.00,"0,07397455","42,03361832","33,53311488","16,36141014"
03/05/2010 7.00,"0,24035981","63,63734456","44,4923356",
03/05/2010 8.00,"0,26140968","66,4705844","43,48258928","17,33819962"
03/05/2010 9.00,"0,07147679","33,2647848","24,15727872",
03/05/2010 10.00,"0,07361758","26,94269944","20,08261552","28,32722092"
03/05/2010 11.00,"0,07207174","26,93361744","19,623812",
03/05/2010 12.00,"0,07373657","22,47655424","16,05467204","24,90842056"
03/05/2010 13.00,"0,07611533","26,51597928","18,13970613",
03/05/2010 14.00,"0,07575836","21,71588416","15,15006086","22,95482063"
03/05/2010 15.00,"0,07635331","17,50461812","12,84308755",
03/05/2010 16.00,"0,07409354","22,78134616","16,2642846","28,32722092"
03/05/2010 17.00,"0,17149773","30,72725488","22,04044616",
03/05/2010 18.00,"0,07635331","31,62671704","23,18582976","27,8388195"
03/05/2010 19.00,"0,12761316","36,21865272","27,30397184",
03/05/2010 20.00,"0,09359858","43,29754592","30,52659048","33,94382095"
03/05/2010 21.00,"0,07563938","33,79071864","24,95288104",
03/05/2010 22.00,"0,0725477","30,95877896","22,27472352","31,99023056"
03/05/2010 23.00,"0,07456949","23,18925224","15,93007847",
04/05/2010 0.00,"0,07672045","16,84320187","10,43781258","28,81562042"
04/05/2010 1.00,,"16,20634718","9,55493511",
04/05/2010 2.00,"0,64822461",,,"29,54821968"
04/05/2010 3.00,"0,21268419","10,67799229","5,75476628",
04/05/2010 4.00,"0,08340112","9,69812862","4,42055165","23,93161964"
04/05/2010 5.00,"0,08380792","18,68616146","11,6535922",
04/05/2010 6.00,"0,20052392","49,9698332","32,7336312","21,24542046"
04/05/2010 7.00,"0,80824651","94,73556568","48,96871",
04/05/2010 8.00,"1,27868427","97,7276736","51,92330448","17,58241081"
04/05/2010 9.00,"0,70441285","64,65871584","40,20092808",
04/05/2010 10.00,"0,82700609","49,59108512","34,11780448","27,8388195"
04/05/2010 11.00,"0,48978415","36,24847992","27,91397632",
04/05/2010 12.00,"0,13420942","33,73104512","24,69005752","27,10622025"
04/05/2010 13.00,"0,10057825","40,06288168","29,26700312",
04/05/2010 14.00,"0,14740907","36,28415784","25,8510048","29,30401993"
04/05/2010 15.00,"0,12896577","24,23980064","18,19615984",
04/05/2010 16.00,"0,08651924","31,07418728","23,72574032","28,81562042"
04/05/2010 17.00,"0,14682226","39,38068008","30,75889848",
04/05/2010 18.00,"0,59655593","59,8495196","44,71428056","25,39682007"
04/05/2010 19.00,"0,73967224","65,25013568","52,38015776",
04/05/2010 20.00,"1,05786204","72,89840336","57,48728184","31,99023056"
04/05/2010 21.00,"0,46944212","56,8535112","39,83363288",
04/05/2010 22.00,"0,15993139","43,12179488","34,06264328","26,12940979"
04/05/2010 23.00,"0,15391888","55,7523904","44,44172496",
05/05/2010 0.00,"0,32456335","47,84344064","34,23460856","30,52503014"
05/05/2010 1.00,"0,203101","27,98286568","21,31428768",
05/05/2010 2.00,"0,0817729","13,65779266","10,96376937","24,90842056"
05/05/2010 3.00,"0,08326484","14,47748045","11,48032485",
05/05/2010 4.00,"0,08272278","15,6304891","12,115627","19,29179955"
05/05/2010 5.00,"0,08163764","20,8974908","16,18835143",
05/05/2010 6.00,"0,24278943","53,00085032","40,13473464","19,53602028"
05/05/2010 7.00,"0,82348016","94,90867816","62,99286672",
05/05/2010 8.00,"1,29369112","90,36085232","57,86560928","17,33819962"
05/05/2010 9.00,"1,39951404","85,48942048","59,63981144",
05/05/2010 10.00,"2,22584281","86,14116392","59,96362776","28,81562042"
05/05/2010 11.00,"2,16436516","64,60164264","42,61173064",
05/05/2010 12.00,"2,6833067","45,99589416","32,44029216","34,67642975"
05/05/2010 13.00,"4,02224822","50,75577992","35,95558064",
05/05/2010 14.00,"2,63177429","55,7160624","42,66429152","34,4322319"
05/05/2010 15.00,"1,56586473","61,56282456","48,4450132",
05/05/2010 16.00,"1,56586473","40,20167376","31,6648232","46,39804077"
05/05/2010 17.00,"1,39951404","40,17960928","31,96527488",
05/05/2010 18.00,"1,38866468","41,47917656","33,186584","50,54944992"
05/05/2010 19.00,"1,39951404","34,4080652","27,32473616",
05/05/2010 20.00,"1,06202157","37,71406616","29,25013928","57,63124084"
05/05/2010 21.00,"0,71096741","22,72299192","18,53490506",
05/05/2010 22.00,"0,71833558","15,32051184","13,06502678","54,94504166"
05/05/2010 23.00,"0,32284563","15,60779366","13,13770381",
06/05/2010 0.00,"0,22990709","11,2765458","9,5289778","50,79365158"
06/05/2010 1.00,,"8,59764451","7,39073275",
06/05/2010 2.00,"0,81148667",,,"48,59584045"
06/05/2010 3.00,"0,25714743","6,90494518","5,31445371",
06/05/2010 4.00,"0,16249829","7,37784014","5,09674383","38,82783127"
06/05/2010 5.00,"0,40135905","13,63833615","11,02931655",
06/05/2010 6.00,"0,3628117","31,11441576","24,02359168","41,02563095"
06/05/2010 7.00,"0,4250165","45,47192968","30,75826752",
06/05/2010 8.00,"0,83441392","44,9051364","30,50582616","33,94382095"
06/05/2010 9.00,"0,812583","34,42624832","23,6588968",
06/05/2010 10.00,"1,57456211","38,84373312","26,583014","27,35042"
06/05/2010 11.00,"1,5126319","42,73595328","29,64793088",
06/05/2010 12.00,"1,6551258","35,29391392","24,70564032","24,66422081"
06/05/2010 13.00,"2,10361772","38,19522096","26,20661768",
06/05/2010 14.00,"1,50322363","28,22928424","21,6264408","21,97801971"
06/05/2010 15.00,"1,50897782","25,67295936","20,5024716",
06/05/2010 16.00,"1,49929598","25,1775028","19,37462104","21,24542046"
06/05/2010 17.00,"1,41206382","31,77847248","23,74260416",
06/05/2010 18.00,"0,77686799","18,5817567","14,67373386","27,59461975"
06/05/2010 19.00,"1,09766234","29,8712716","22,77828696",
06/05/2010 20.00,"0,71046196","35,01634888","26,57196264","30,03663063"
06/05/2010 21.00,"0,36902354","57,59408616","45,96866728",
06/05/2010 22.00,"0,52165693","58,84633144","45,93297024","32,72283173"
06/05/2010 23.00,"0,64579093","70,84462856","52,54629144",
07/05/2010 0.00,"0,36536945","60,2029528","45,77075616","29,30401993"
07/05/2010 1.00,"0,78152585","50,60794408","37,3008256",
07/05/2010 2.00,"0,17629085","35,46639544","27,26114304","24,90842056"
07/05/2010 3.00,"0,21319269","25,25597128","19,42070024",
07/05/2010 4.00,"0,38537384","19,93644312","15,18120734","13,43101025"
07/05/2010 5.00,"0,21401545","23,83189456","19,91908216",
07/05/2010 6.00,"0,61025899","58,9221996","42,91868312","7,81440783"
07/05/2010 7.00,"1,12278224","74,96902288","50,15170264",
07/05/2010 8.00,"1,48312771","46,51014568","30,84975672","21,73381996"
07/05/2010 9.00,"2,54608086","38,00199424","26,70694984",
07/05/2010 10.00,"2,13376058","41,93377368","29,88803984","17,33819962"
07/05/2010 11.00,"1,25577635","39,83072664","26,4356944",
07/05/2010 12.00,"1,26463645","35,24850392","26,20208624","17,82661057"
07/05/2010 13.00,"1,52587629","40,32746424","28,95486912",
07/05/2010 14.00,"2,19952692","26,34932936","20,10402992","16,11721039"
07/05/2010 15.00,"1,36429126","28,91668648","22,216962",
07/05/2010 16.00,"1,42010117","38,721824","26,27476136","14,65200996"
07/05/2010 17.00,"1,11474387","19,69908744","15,49074485",
07/05/2010 18.00,"1,61493498","30,93608352","24,9320976","15,87300968"
07/05/2010 19.00,"1,9291534","58,42611208","45,8914416",
07/05/2010 20.00,"1,87617482","79,34371712","61,03761728","16,11721039"
07/05/2010 21.00,"1,55830232","87,95949504","70,72818776",
07/05/2010 22.00,"1,18498603","60,38128504","49,00568808","24,17580986"
07/05/2010 23.00,"1,48285414","53,53584704","43,08674792",
08/05/2010 0.00,"0,73941697","32,37247352","26,35458736","20,02441978"
08/05/2010 1.00,,"41,21004344","32,43186024",
08/05/2010 2.00,"0,25826613",,,"19,29179955"
08/05/2010 3.00,"0,1207596","24,3487464","18,02354448",
08/05/2010 4.00,"0,01366238","16,17068073","12,16689537","17,09399986"
08/05/2010 5.00,"0,03834293","16,96831933","12,55691278",
08/05/2010 6.00,"0,00090513","23,78313856","15,4620419","12,94260979"
08/05/2010 7.00,,"24,37792352","15,81911364",
08/05/2010 8.00,"0,02864686","45,4174568","32,22031656","24,17580986"
08/05/2010 9.00,"0,07756761","32,68309704","24,53495608",
08/05/2010 10.00,"0,13574408","29,42445632","22,47848536","13,18680954"
08/05/2010 11.00,"0,27677655","39,14917512","27,69918224",
08/05/2010 12.00,"7,04313587","44,61332696","31,84003888","7,81440783"
08/05/2010 13.00,"2,4592616","30,77849648","23,29938344",
08/05/2010 14.00,"1,19634795","18,17126178","15,32267622","6,83760691"
08/05/2010 15.00,"0,31467912","12,84653298","11,10654032",
08/05/2010 16.00,"0,27148815","16,07989323","12,57312654","8,05860806"
08/05/2010 17.00,"0,26487663","24,20089144","18,53620713",
08/05/2010 18.00,"0,18113889","24,97259376","18,39603841","8,30280876"
08/05/2010 19.00,"0,03834293","29,87515296","21,66341888",
08/05/2010 20.00,"0,06434661","34,71413816","25,73613184","9,52380943"
08/05/2010 21.00,,"22,88120992","19,1922736",
08/05/2010 22.00,,"18,15764451","14,80093349","17,09399986"
08/05/2010 23.00,,"31,95225416","24,57973512",
09/05/2010 0.00,"0,02644403","35,23619064","24,96456336","11,47741032"
09/05/2010 1.00,,"37,44300192","26,84128696",
09/05/2010 2.00,"0,00617014","28,0840296","20,3863176","14,65200996"
09/05/2010 3.00,,"20,04083832","15,0455758",
09/05/2010 4.00,,"9,75000691","8,55622103","8,54700947"
09/05/2010 5.00,,"10,6280585","9,97933793",
09/05/2010 6.00,,"21,75804376","17,59135409","15,14041042"
09/05/2010 7.00,,"16,79257976","12,46605836",
09/05/2010 8.00,,"12,3510898","9,54325279","9,03540897"
09/05/2010 9.00,,"12,24927771","9,18893434",
09/05/2010 10.00,,"11,52491651","8,29599974","11,23320961"
09/05/2010 11.00,"0,03834293","10,03144949","7,95465803",
09/05/2010 12.00,"0,15249203","23,16720688","15,94175506","15,87300968"
09/05/2010 13.00,"0,20670118","10,63713667","8,76128686",
09/05/2010 14.00,"0,08065319","8,29155817","6,1791691","9,76801014"
09/05/2010 15.00,"0,19391953","12,63383062","8,4355203",
09/05/2010 16.00,"0,26647332","17,94364391","12,80999848","5,61660624"
09/05/2010 17.00,"0,61093936","25,6269184","18,54853379",
09/05/2010 18.00,"0,45227719","27,78313816","21,45315624","9,03540897"
09/05/2010 19.00,"0,17276491","20,99670448","17,18512101",
09/05/2010 20.00,"0,07977145","42,85138072","36,59283112","5,37240601"
09/05/2010 21.00,"0,11767402","96,59737568","83,24549728",
09/05/2010 22.00,"0,07800899","89,63194056","73,0688964","16,36141014"
09/05/2010 23.00,"0,16615441","108,6553463","79,94047144",
10/05/2010 0.00,"0,23358558","96,01436864","67,39719696","22,46640968"
10/05/2010 1.00,,"66,01470624","49,79738992",
10/05/2010 2.00,"0,3520915",,,"18,55920982"
10/05/2010 3.00,"0,12843591","31,84135816","27,05153048",
10/05/2010 4.00,"0,03210872","21,14457856","16,8295043","10,50061035"
10/05/2010 5.00,"0,06421745","30,81998688","25,58104952",
10/05/2010 6.00,"0,752161","96,07209192","60,36271952","14,16361046"
10/05/2010 7.00,"1,63128224","149,7175539","75,92356976",
10/05/2010 8.00,"2,32051738","143,6087904","75,33042912","19,53602028"
10/05/2010 9.00,"0,87690622","69,51768144","44,94322344",
10/05/2010 10.00,"0,80825973",,,"22,46640968"
10/05/2010 11.00,"0,8986812","41,71588216","30,96851104",
10/05/2010 12.00,"0,9226702","41,57192768","30,14436256","17,09399986"
10/05/2010 13.00,"0,82117665","40,84169664","29,96071496",
10/05/2010 14.00,"0,79718765","34,35877384","25,98987336","22,46640968"
10/05/2010 15.00,"1,72908509","30,55607352","23,0255468",
10/05/2010 16.00,"1,13857523","40,17702808","29,20989168","19,53602028"
10/05/2010 17.00,"1,48642279","44,12825256","35,19244408",
10/05/2010 18.00,"1,12196762","52,86530864","41,24052072","20,26861954"
10/05/2010 19.00,"0,79718765","42,641902","36,69212128",
10/05/2010 20.00,"0,62999896","59,65694296","48,23281944","21,73381996"
10/05/2010 21.00,"0,2402632","41,51355432","34,18594816",
10/05/2010 22.00,"0,02214416","24,70736112","21,70364736","28,81562042"
10/05/2010 23.00,"0,00996457","20,76454944","17,5056984",
11/05/2010 0.00,"0,04096679","27,11389992","21,9288236","28,57142067"
11/05/2010 1.00,"0,00775056","24,18337752","18,40966714",
11/05/2010 2.00,,"21,3942284","15,70489458","22,46640968"
11/05/2010 3.00,,"17,87166285","12,53614272",
11/05/2010 4.00,"0,07528953","21,89098512","16,75162854","13,43101025"
11/05/2010 5.00,"0,07196801","28,55289024","22,63553704",
11/05/2010 6.00,"0,24801376","71,20454344","52,96939792","20,75702095"
11/05/2010 7.00,"0,74939272","113,2265177","71,149344",
11/05/2010 8.00,"1,26313637","114,1130165","66,30632448","21,97801971"
11/05/2010 9.00,"0,66727506","74,11560168","42,02704104",
11/05/2010 10.00,"0,86731082","49,0716712","37,27746096","33,94382095"
11/05/2010 11.00,"1,5703853","50,6935252","38,58962832",
11/05/2010 12.00,"2,25685216","35,54941448","26,913312","34,67642975"
11/05/2010 13.00,"2,37218606","42,13545144","30,87312136",
11/05/2010 14.00,"2,12029754","38,96564224","30,11191592","38,82783127"
11/05/2010 15.00,"1,61282776","28,14758448","23,90030592",
11/05/2010 16.00,"1,50764351","35,49624176","27,99898384","40,29304123"
11/05/2010 17.00,"2,9774587","44,27090688","34,50001328",
11/05/2010 18.00,"3,75157977","57,87035104","45,02771472","39,07204056"
11/05/2010 19.00,"1,95790704","44,78645856","36,805044",
11/05/2010 20.00,"2,01511329","55,68170376","44,41576","39,07204056"
11/05/2010 21.00,"1,17917285","43,76250608","35,70445856",
11/05/2010 22.00,"0,79903249","26,12818744","22,78996928","29,7924099"
11/05/2010 23.00,"0,79718765","14,95606361","13,75484005",
12/05/2010 0.00,"0,77172197","15,43853769","12,82296758","29,30401993"
12/05/2010 1.00,,"13,79591937","11,85929663",
12/05/2010 2.00,"0,70135371",,,"30,52503014"
12/05/2010 3.00,"1,5263675","3,94734312","3,95007346",
12/05/2010 4.00,"1,80137244","3,92918486","3,93190372","20,51280975"
12/05/2010 5.00,"1,42024152","9,08465768","8,97348826",
12/05/2010 6.00,"0,58507603","22,32741824","19,11115891","27,10622025"
12/05/2010 7.00,"0,548163","34,47875184","28,08982296",
12/05/2010 8.00,"0,89330331","50,03143784","36,56883552","27,59461975"
12/05/2010 9.00,,,,
12/05/2010 10.00,"1,10445386","29,57234952","22,05557008","31,01342964"
12/05/2010 11.00,"1,74046532","35,34641744","25,52588832",
12/05/2010 12.00,"1,53928747","27,04451344","20,10468","31,50181961"
12/05/2010 13.00,"1,83828547","29,9101808","21,414878",
12/05/2010 14.00,"1,83828547","22,22495416","16,56863676","29,7924099"
12/05/2010 15.00,"1,63987589","20,55250864","16,02936481",
12/05/2010 16.00,"1,75338529","22,78264632","17,22211438","30,03663063"
12/05/2010 17.00,"1,83643961","26,38953872","20,98528984",
12/05/2010 18.00,"2,47781066","41,86568736","33,42992424","25,64101982"
12/05/2010 19.00,"1,38794261","53,44831568","41,7006244",
12/05/2010 20.00,"1,12401179","68,24939448","51,40025776","26,61782074"
12/05/2010 21.00,"0,52361567","41,99862872","35,03734264",
12/05/2010 22.00,"0,50940411","29,5534972","24,74066816","29,54821968"
12/05/2010 23.00,"0,47968839","27,85900632","23,9223704",
13/05/2010 0.00,"0,45563329","25,57244552","21,20201504","26,61782074"
13/05/2010 1.00,"0,4400681","20,65172232","16,4810251",
13/05/2010 2.00,"0,36436568","17,07661692","13,35769088","27,59461975"
13/05/2010 3.00,"0,49100862","15,92295818","11,97416768",
13/05/2010 4.00,"0,46695352","16,40218951","12,33691614","14,65200996"
13/05/2010 5.00,"0,47827374","21,25027392","16,90803014",
13/05/2010 6.00,"0,46978383","54,27579104","37,54483504","21,48962021"
13/05/2010 7.00,"0,43299284","63,69699896","41,45078336",
13/05/2010 8.00,"0,42238044","41,85335496","27,31370392","27,10622025"
13/05/2010 9.00,"0,33323531","37,80742912","23,00411328",
13/05/2010 10.00,"0,94372007","34,98132104","21,48430272","33,69963074"
13/05/2010 11.00,"1,83828547","24,6392748","17,03391622",
13/05/2010 12.00,"1,40639913","26,0069284","18,7918855","30,52503014"
13/05/2010 13.00,"0,89883986","35,6797364","25,65892528",
13/05/2010 14.00,"0,95605628","25,88046872","20,56153328","31,74603081"
13/05/2010 15.00,"1,47284279","32,9930896","25,73548176",
13/05/2010 16.00,"1,37502265","28,3447308","22,07874352","28,32722092"
13/05/2010 17.00,"1,57989221","59,98831168","45,90507416",
13/05/2010 18.00,"1,84013132","55,69596728","44,10102568","32,47863007"
13/05/2010 19.00,"1,83828547","64,650934","50,14912144",
13/05/2010 20.00,"1,96563726","112,6149836","83,21305064","33,69963074"
13/05/2010 21.00,"1,68324992","108,5288866","81,7049224",
13/05/2010 22.00,"1,10186357","89,32716776","66,49777304","38,33943176"
13/05/2010 23.00,"0,61645252","40,32358288","30,44288312",
14/05/2010 0.00,"0,46553887","30,17799464","22,34284808","36,14162064"
14/05/2010 1.00,,"30,44970896","23,31171584",
14/05/2010 2.00,"0,06566261",,,"25,64101982"
14/05/2010 3.00,"0,04639961","14,65516452","10,64774062",
14/05/2010 4.00,"0,02055967","11,54631562","8,43487022","19,78022003"
14/05/2010 5.00,"0,01333592","15,17265879","12,5004495",
14/05/2010 6.00,"0,02732069","32,83290224","24,7270356","18,55920982"
14/05/2010 7.00,"0,03769409","47,54578048","35,01527816",
14/05/2010 8.00,"0,06501478","49,32782184","32,33647056","18,07081032"
14/05/2010 9.00,"0,06668164","33,49433952","23,28577",
14/05/2010 10.00,"0,29266107","45,43755192","32,6142268","25,15262032"
14/05/2010 11.00,"3,53047279","34,85099912","25,47202728",
14/05/2010 12.00,"2,31721925","42,60947448","30,39810408","17,82661057"
14/05/2010 13.00,"1,4308173","46,73308488","35,39496312",
