NetC,Provincia di TARANTO,,,
31/03/2007 19.00,"1,492161","67,774703","8,758312","54,383435"
31/03/2007 20.00,"1,274488","83,826038","11,60725","66,074665"
31/03/2007 21.00,"1,412366","90,091736","15,68696","66,08503"
31/03/2007 22.00,"1,200632","44,903834","10,115114","29,414953"
31/03/2007 23.00,"1,210096","59,424768","11,558192","41,731771"
01/04/2007 0.00,"1,052176","70,82258","13,581551","50,032947"
01/04/2007 1.00,"0,75174","87,735141","19,342043","58,1187"
01/04/2007 2.00,"0,848236","62,920096","13,293942","42,566301"
01/04/2007 3.00,"0,697554","78,626468","16,610664","53,194573"
01/04/2007 4.00,"0,838401","57,778919","12,081793","39,28139"
01/04/2007 5.00,"1,01432","62,544003","12,795716","42,954359"
01/04/2007 6.00,"1,05162","47,858334","12,816865","28,22611"
01/04/2007 7.00,"0,927288","97,96956","23,422587","62,09927"
01/04/2007 8.00,"0,618502","77,303573","19,421551","47,557921"
01/04/2007 9.00,"0,813535","52,178575","14,290395","30,288432"
01/04/2007 10.00,"0,713142","61,055071","16,83652","35,264468"
01/04/2007 11.00,"0,977392","58,97602","14,919744","36,124964"
01/04/2007 12.00,"2,121239","49,907557","10,508451","33,818652"
01/04/2007 13.00,"2,818793","43,242402","8,491011","30,244301"
01/04/2007 14.00,"2,308479","30,476305","6,241799","20,920377"
01/04/2007 15.00,"1,764019","21,529769","5,952506","12,411547"
01/04/2007 16.00,"1,215477","27,360968","6,351764","17,634187"
01/04/2007 17.00,"1,324778","29,303828","6,430431","19,457678"
01/04/2007 18.00,"1,542264","59,077165","7,208648","48,057583"
01/04/2007 19.00,"1,326819","42,973957","7,261091","31,862751"
01/04/2007 20.00,"1,13661","75,355513","12,596085","56,081044"
01/04/2007 21.00,"0,940464","63,894126","11,603021","46,135448"
01/04/2007 22.00,"1,000589","73,710944","11,239296","56,517131"
01/04/2007 23.00,"0,511243","74,53972","11,353488","57,171245"
02/04/2007 0.00,"0,540192","59,396239","11,194457","42,261297"
02/04/2007 1.00,,"54,087727","12,671378","34,683029"
02/04/2007 2.00,"0,320243",,,
02/04/2007 3.00,"0,244227","28,967927","10,668316","12,619205"
02/04/2007 4.00,"0,336801","35,726447","11,142016","18,655611"
02/04/2007 5.00,"0,347338","48,259108","10,533817","32,130106"
02/04/2007 6.00,"0,36954","67,057455","14,529795","44,810318"
02/04/2007 7.00,"0,6085","142,420787","49,834556","66,056482"
02/04/2007 8.00,"1,325379","283,290146","133,206783","79,10271"
02/04/2007 9.00,"0,885091","144,198904","48,902389","69,266119"
02/04/2007 10.00,"0,53399","54,247244","13,610307","33,402029"
02/04/2007 11.00,"0,424106","79,608281","19,64232","49,525484"
02/04/2007 12.00,"0,600597","56,964406","11,822106","38,864763"
02/04/2007 13.00,"0,614898","63,314408","12,34148","44,42226"
02/04/2007 14.00,"0,769563","43,171084","6,663896","32,976321"
02/04/2007 15.00,"0,713868","26,05492","4,074636","19,821092"
02/04/2007 16.00,"0,525711","36,638222","6,745947","26,388315"
02/04/2007 17.00,"0,410183","38,911818","6,850837","28,427291"
02/04/2007 18.00,"0,474156","71,053455","12,646001","51,699426"
02/04/2007 19.00,"0,47378","78,849561","12,706056","59,408784"
02/04/2007 20.00,"0,43389","73,980709","11,329799","56,648199"
02/04/2007 21.00,"0,512916","106,255919","18,529983","77,898265"
02/04/2007 22.00,"0,44819","55,064317","10,030525","39,712276"
02/04/2007 23.00,"0,430879","42,029755","10,565963","25,847104"
03/04/2007 0.00,"0,400022","38,347625","9,785217","23,360375"
03/04/2007 1.00,"0,344328","34,242715","9,85289","19,148795"
03/04/2007 2.00,"0,485822","29,06389","9,660873","14,261011"
03/04/2007 3.00,"0,35524","28,752617","8,95625","15,030652"
03/04/2007 4.00,"0,296912","28,176761","10,603182","11,927438"
03/04/2007 5.00,"0,317985","28,209189","10,294438","12,433609"
03/04/2007 6.00,"0,195307","42,643221","10,442472","26,650489"
03/04/2007 7.00,"0,47378","89,885528","18,834501","61,049298"
03/04/2007 8.00,"0,670591","133,156459","35,011245","79,529698"
03/04/2007 9.00,"0,497111","89,405617","21,809494","56,004468"
03/04/2007 10.00,"0,415451","57,156351","14,341996","35,190492"
03/04/2007 11.00,"0,338306","44,831218","11,411011","27,353931"
03/04/2007 12.00,"0,226917","34,749835","7,8659","22,704961"
03/04/2007 13.00,"0,316104","45,832475","10,838344","29,395489"
03/04/2007 14.00,"0,398893","29,797983","6,237569","20,24808"
03/04/2007 15.00,"0,384216","33,260903","7,881127","21,191651"
03/04/2007 16.00,"0,281107","38,955908","9,586435","24,274082"
03/04/2007 17.00,"0,381582","45,785785","11,208837","28,61937"
03/04/2007 18.00,"0,30218","48,366774","10,540586","32,227447"
03/04/2007 19.00,"0,394754","48,159224","9,034917","34,329999"
03/04/2007 20.00,"0,496734","52,41333","11,312888","35,091851"
03/04/2007 21.00,"0,304438","44,317617","10,31136","28,527211"
03/04/2007 22.00,"0,312341","29,69942","9,133039","15,706846"
03/04/2007 23.00,"0,301804","26,434929","9,730235","11,5238"
04/04/2007 0.00,"0,395882","24,898005","9,952703","9,644487"
04/04/2007 1.00,,"23,012219","10,363801","7,126615"
04/04/2007 2.00,"0,443866",,,
04/04/2007 3.00,"0,624944","20,841067","10,175164","5,243404"
04/04/2007 4.00,"0,502427","20,405303","9,918869","5,200573"
04/04/2007 5.00,"0,501932","21,689306","9,84866","6,593192"
04/04/2007 6.00,"0,432742","23,755376","9,699784","8,889127"
04/04/2007 7.00,"0,31131","30,827786","10,115114","15,329166"
04/04/2007 8.00,"0,411393","64,626939","13,546859","43,886231"
04/04/2007 9.00,"0,490003","64,344191","14,21343","42,580582"
04/04/2007 10.00,"0,531771","61,573839","13,710964","40,579253"
04/04/2007 11.00,"0,362715","45,034825","10,570191","28,847796"
04/04/2007 12.00,"0,573323","57,149889","11,314574","39,829081"
04/04/2007 13.00,"0,791676","89,506781","18,768521","60,771543"
04/04/2007 14.00,"0,627671","64,453137","13,25334","44,162685"
04/04/2007 15.00,"0,494217","64,617858","16,237636","39,748606"
04/04/2007 16.00,"0,525202","50,666277","13,73381","29,629116"
04/04/2007 17.00,"0,413159","43,054337","12,768643","23,492763"
04/04/2007 18.00,"0,378951","48,453675","13,079084","28,41949"
04/04/2007 19.00,"0,411114","56,048729","13,631456","35,17233"
04/04/2007 20.00,"0,445539","60,904617","14,181283","39,18795"
04/04/2007 21.00,"0,462953","60,778807","14,021405","39,307355"
04/04/2007 22.00,"0,410525","52,330309","12,456525","33,254076"
04/04/2007 23.00,"0,429581","58,903385","14,24387","37,089283"
05/04/2007 0.00,"0,366526","42,80664","11,714683","24,862022"
05/04/2007 1.00,"0,396055","30,607276","11,254522","13,360295"
05/04/2007 2.00,"0,402933","29,22991","11,416927","11,73276"
05/04/2007 3.00,"0,369563","27,725414","11,722295","9,7587"
05/04/2007 4.00,"0,552903","25,319525","11,625015","7,500403"
05/04/2007 5.00,"0,33898","28,59828","11,421154","11,094201"
05/04/2007 6.00,"0,382484","36,905405","11,64278","19,067033"
05/04/2007 7.00,"0,486501","51,430197","12,384621","32,463658"
05/04/2007 8.00,"0,630708","57,743891","12,799108","38,145739"
05/04/2007 9.00,"0,500352","67,337599","15,464483","43,656502"
05/04/2007 10.00,"0,550703","60,662079","13,693195","39,694115"
05/04/2007 11.00,"0,528021","67,233853","14,500178","45,032243"
05/04/2007 12.00,"0,577505","62,389669","12,561417","43,159421"
05/04/2007 13.00,"0,772311","77,416399","15,329994","53,948629"
05/04/2007 14.00,"0,525016","54,555935","13,140836","34,446822"
05/04/2007 15.00,"0,214822","37,47866","7,846445","25,465545"
05/04/2007 16.00,"0,259689","40,465606","8,382738","27,631688"
05/04/2007 17.00,"0,229881","50,274624","9,487465","35,752468"
05/04/2007 18.00,"0,301023","66,849964","12,938672","47,043955"
05/04/2007 19.00,"0,302603","77,782149","13,104461","57,72934"
05/04/2007 20.00,"0,517394","93,472957","15,639587","69,541274"
05/04/2007 21.00,"0,64651","79,950698","16,848354","54,155007"
05/04/2007 22.00,"0,500383","62,64125","12,542787","43,439777"
05/04/2007 23.00,"0,252438","49,172184","10,626871","32,901046"
06/04/2007 0.00,"0,610753","48,287655","11,438919","30,769929"
06/04/2007 1.00,,"32,115671","10,330811","16,286998"
06/04/2007 2.00,"0,19712",,,
06/04/2007 3.00,"0,252648","41,680872","10,559194","25,508355"
06/04/2007 4.00,"0,35969","47,224143","9,047605","33,374761"
06/04/2007 5.00,"0,613864","78,472148","4,748808","71,240181"
06/04/2007 6.00,"0,965617","70,530774","9,885879","55,411344"
06/04/2007 7.00,"0,947191","107,726687","19,772593","77,463473"
06/04/2007 8.00,"0,689313","81,181532","16,630977","55,720228"
06/04/2007 9.00,"0,452881","90,126746","20,209069","59,181655"
06/04/2007 10.00,"0,502869","95,214788","22,425288","60,872783"
06/04/2007 11.00,"0,601911","68,768178","14,698963","46,262636"
06/04/2007 12.00,"0,563098","45,661274","8,653422","32,415647"
06/04/2007 13.00,"0,419016","43,456432","7,774545","31,557751"
06/04/2007 14.00,"0,536578","45,993312","7,090222","35,146365"
06/04/2007 15.00,"0,586878","33,551411","5,587928","25,00089"
06/04/2007 16.00,"0,517934","32,909419","5,322319","24,765982"
06/04/2007 17.00,"0,651589","47,698835","7,23064","36,637609"
06/04/2007 18.00,"0,560421","62,619223","10,235227","46,958298"
06/04/2007 19.00,"0,477191","70,303801","10,430622","54,348389"
06/04/2007 20.00,"0,429972","69,800579","9,263306","55,635873"
06/04/2007 21.00,"0,615514","129,181261","18,608656","100,718746"
06/04/2007 22.00,"0,59136","169,741547","37,409338","112,460568"
06/04/2007 23.00,"0,450049","127,508159","23,579923","91,416906"
07/04/2007 0.00,"0,428478","89,735074","11,968445","71,433559"
07/04/2007 1.00,"0,378179","97,514331","18,193318","69,667178"
07/04/2007 2.00,"0,488177","91,29144","17,487853","64,522405"
07/04/2007 3.00,"0,401616","67,927739","16,17334","43,159421"
07/04/2007 4.00,"0,313873","38,267226","11,799271","20,189686"
07/04/2007 5.00,"0,360375","60,615388","14,280245","38,746659"
07/04/2007 6.00,"0,363332","78,677057","16,114133","54,00704"
07/04/2007 7.00,"0,587812","104,70735","23,984262","67,979933"
07/04/2007 8.00,"0,685111","114,511171","29,679621","69,051976"
07/04/2007 9.00,"0,567144","119,364457","31,430611","71,22202"
07/04/2007 10.00,"1,132296","86,809082","18,150185","59,020723"
07/04/2007 11.00,"1,379497","62,864343","13,35739","42,413148"
07/04/2007 12.00,"2,347511","72,139013","13,515572","51,451535"
07/04/2007 13.00,"2,702347","56,843797","9,585589","42,17564"
07/04/2007 14.00,"1,385754","29,263637","5,720732","20,506371"
07/04/2007 15.00,"1,455009","27,113248","5,072782","19,348655"
07/04/2007 16.00,"1,307971","28,355743","5,094777","20,558283"
07/04/2007 17.00,"0,990051","26,602228","3,706676","20,933359"
07/04/2007 18.00,"0,828508","39,774302","5,865378","30,802397"
07/04/2007 19.00,"0,684706","75,395723","11,438076","57,898073"
07/04/2007 20.00,"0,628711","69,040539","11,046432","52,139415"
07/04/2007 21.00,"0,639076","92,860789","16,558227","67,519183"
07/04/2007 22.00,"0,685983","102,777436","19,04851","73,621786"
07/04/2007 23.00,"0,495275","82,582243","14,995026","59,632008"
08/04/2007 0.00,"0,471899","87,497782","14,789482","64,86634"
08/04/2007 1.00,,"96,040945","22,72135","61,24528"
08/04/2007 2.00,"0,36026",,,
08/04/2007 3.00,"0,511588","156,102559","44,817615","87,445413"
08/04/2007 4.00,"0,426583","95,965747","22,727272","61,160921"
08/04/2007 5.00,"0,44184","101,926633","20,885777","69,951399"
08/04/2007 6.00,"0,495396","86,602874","19,333587","56,998632"
08/04/2007 7.00,"0,590988","98,426087","21,628467","65,308929"
08/04/2007 8.00,"0,673502","95,056551","24,416509","57,659244"
08/04/2007 9.00,"0,485121","102,307926","26,92288","61,070063"
08/04/2007 10.00,"0,930697","81,73144","16,921952","55,824069"
08/04/2007 11.00,"1,866066","61,227556","11,682537","43,345021"
08/04/2007 12.00,"2,09368","50,609244","8,931719","36,940032"
08/04/2007 13.00,"2,185847","45,543247","7,524163","34,030195"
08/04/2007 14.00,"1,829947","24,554304","4,908681","17,039754"
08/04/2007 15.00,"1,62226","16,493627","3,978206","10,401144"
08/04/2007 16.00,"1,328945","20,741203","4,61685","13,671776"
08/04/2007 17.00,"1,203462","25,770872","4,343629","19,124129"
08/04/2007 18.00,"1,236468","40,81837","5,488113","32,426029"
08/04/2007 19.00,"0,706819","40,142648","6,742564","29,825096"
08/04/2007 20.00,"0,628976","90,70262","14,538249","68,458852"
08/04/2007 21.00,"0,44184","120,09075","15,58038","96,268355"
08/04/2007 22.00,"0,590365","96,090236","11,885554","77,920329"
08/04/2007 23.00,"0,731418","152,906824","34,865745","99,516941"
09/04/2007 0.00,"0,5913","121,42406","22,111466","87,581681"
09/04/2007 1.00,"0,585383","67,35188","10,624331","51,097204"
09/04/2007 2.00,"0,45772","46,464102","10,094814","31,007459"
09/04/2007 3.00,"0,417242","47,50945","10,282598","31,765413"
09/04/2007 4.00,"0,366798","26,602228","7,148588","15,652335"
09/04/2007 5.00,"0,312308","29,695519","9,912102","14,507607"
09/04/2007 6.00,"0,226369","42,136101","11,054044","25,204653"
09/04/2007 7.00,"0,237267","72,769342","13,633152","51,901888"
09/04/2007 8.00,"0,339398","62,654233","13,352315","42,210686"
09/04/2007 9.00,"1,018505","47,554861","11,707071","29,625215"
09/04/2007 10.00,"2,654777","45,0089","10,093967","29,552541"
09/04/2007 11.00,"1,166408","30,681194","5,971115","21,540782"
09/04/2007 12.00,"0,92447","24,843532","4,700593","17,648457"
09/04/2007 13.00,"0,961212","21,178287","5,072782","13,409607"
09/04/2007 14.00,"0,678484","18,347004","6,201195","8,844998"
09/04/2007 15.00,"0,430319","20,638758","7,618056","8,964402"
09/04/2007 16.00,"0,325697","22,938283","8,628891","9,714571"
09/04/2007 17.00,"0,348116","25,798117","8,222865","13,199356"
09/04/2007 18.00,"0,45523","24,732006","5,555784","16,224694"
09/04/2007 19.00,"0,518127","33,014485","5,771485","24,181943"
09/04/2007 20.00,"0,682221","50,89717","4,727661","43,678569"
09/04/2007 21.00,"0,748855","90,712984","14,119531","69,111668"
09/04/2007 22.00,"0,593791","107,092477","19,442687","77,334987"
09/04/2007 23.00,"0,650461","100,663357","11,501513","83,085859"
10/04/2007 0.00,"0,605935","89,997056","10,807042","73,477721"
10/04/2007 1.00,,"90,413373","12,671378","71,03382"
10/04/2007 2.00,"0,544081",,,
10/04/2007 3.00,"0,496445","79,424115","13,371768","58,962311"
10/04/2007 4.00,"0,501656","56,777622","10,175164","41,204841"
10/04/2007 5.00,"0,414573","51,203243","10,494914","35,135982"
10/04/2007 6.00,"0,368427","64,170411","13,689828","43,210051"
10/04/2007 7.00,"0,561571","131,932124","42,438129","66,909196"
10/04/2007 8.00,"0,637117","120,238622","39,315953","59,998024"
10/04/2007 9.00,"0,590971","96,456","28,35158","53,021957"
10/04/2007 10.00,"0,475233","64,870774","16,965098","38,885528"
10/04/2007 11.00,"0,705965","56,072095","12,066568","37,596745"
10/04/2007 12.00,"0,666517","56,77636","10,696233","40,40404"
10/04/2007 13.00,"1,545531","43,971294","7,024244","33,224212"
10/04/2007 14.00,"1,378436","39,223091","6,9202","28,632351"
10/04/2007 15.00,"1,413418","43,055658","8,211868","30,485712"
10/04/2007 16.00,"2,146549","43,772887","9,303908","29,527875"
10/04/2007 17.00,"1,080346","42,749566","8,553607","29,655061"
10/04/2007 18.00,"1,026384","50,249978","7,719563","38,444259"
10/04/2007 19.00,"0,974283","64,263793","8,798069","50,809084"
10/04/2007 20.00,"0,834356","98,634899","13,261795","78,355113"
10/04/2007 21.00,"0,807189","140,547925","21,398381","107,81284"
10/04/2007 22.00,"0,636372","104,328624","13,383614","83,865884"
10/04/2007 23.00,"0,495329","83,899974","10,086353","68,482214"
11/04/2007 0.00,"0,519146","95,754317","17,075059","69,621731"
11/04/2007 1.00,"0,446578","140,658191","35,335216","86,539506"
11/04/2007 2.00,"0,418666","128,757118","31,068556","81,176689"
11/04/2007 3.00,"0,290647","77,996139","14,484104","55,826651"
11/04/2007 4.00,"0,259759","50,186425","10,046596","34,806314"
11/04/2007 5.00,"0,32749","64,669745","11,468524","47,117932"
11/04/2007 6.00,"0,357262","96,052644","26,669949","55,198481"
11/04/2007 7.00,"0,777417","200,387534","82,422349","74,063055"
11/04/2007 8.00,"0,480071","140,633524","41,78848","76,613378"
11/04/2007 9.00,"0,343493","93,1435","22,907453","58,060288"
11/04/2007 10.00,"0,55785","97,366458","21,115014","65,036356"
11/04/2007 11.00,"2,462504","84,835093","16,35014","59,807225"
11/04/2007 12.00,"1,274979","60,24446","9,5729","45,59814"
11/04/2007 13.00,"0,730154","50,021704","8,869968","36,446828"
11/04/2007 14.00,"0,353168","37,514987","8,9867","23,752355"
11/04/2007 15.00,"0,160396","36,591531","10,641251","20,289626"
11/04/2007 16.00,"0,156674","47,185234","13,435215","26,697217"
11/04/2007 17.00,"0,133229","54,524809","13,544328","33,939337"
11/04/2007 18.00,"0,151836","54,016369","10,264833","38,304089"
11/04/2007 19.00,"0,324512","67,539948","8,695716","54,244549"
11/04/2007 20.00,"0,584273","70,333625","6,191046","60,883166"
11/04/2007 21.00,"0,669494","67,350582","8,397963","54,511903"
11/04/2007 22.00,"0,484909","40,18416","7,560536","28,611568"
11/04/2007 23.00,"0,515797","36,434593","8,226248","23,838012"
12/04/2007 0.00,"0,319675","31,057341","8,037616","18,746456"
12/04/2007 1.00,,"22,37929","8,089214","9,983232"
12/04/2007 2.00,"0,237859",,,
12/04/2007 3.00,"0,160403","23,917493","8,290536","11,21361"
12/04/2007 4.00,"0,185074","20,793094","7,226411","9,719765"
12/04/2007 5.00,"0,228643","32,289473","7,957257","20,102729"
12/04/2007 6.00,"0,315594","43,453832","8,135738","31,000957"
12/04/2007 7.00,"0,361025","65,392157","10,718227","48,992074"
12/04/2007 8.00,"0,431684","136,318483","32,604696","86,386353"
12/04/2007 9.00,"0,584361","97,977342","21,321405","65,330992"
12/04/2007 10.00,"0,429729","57,671272","12,057269","39,211294"
12/04/2007 11.00,"0,342126","55,524764","10,417086","39,579892"
12/04/2007 12.00,"0,637519","69,992528","12,183301","51,347695"
12/04/2007 13.00,"2,116994","75,643425","12,977591","55,783822"
12/04/2007 14.00,"3,390543","65,278011","11,85594","47,132213"
12/04/2007 15.00,"1,614744","52,207101","11,209691","35,043822"
12/04/2007 16.00,"1,132229","51,235671","11,920231","32,981503"
12/04/2007 17.00,"0,85378","46,777958","9,713318","31,906882"
12/04/2007 18.00,"0,701848","32,891276","5,589619","24,337694"
12/04/2007 19.00,"0,744392","47,723462","5,591311","39,177549"
12/04/2007 20.00,"0,931887","56,34962","6,733259","46,057573"
12/04/2007 21.00,"0,779117","61,525883","8,183955","49,011537"
12/04/2007 22.00,"0,61229","59,488322","8,885195","45,896642"
12/04/2007 23.00,"0,360559","60,620589","12,73904","41,216503"
13/04/2007 0.00,"0,359442","60,7451","13,073173","40,742789"
13/04/2007 1.00,"0,303491","61,189964","12,348247","42,285964"
13/04/2007 2.00,"0,138527","33,29073","10,155718","17,731519"
13/04/2007 3.00,"0,14737","28,844698","10,116805","13,342117"
13/04/2007 4.00,"0,139923","24,100377","9,973005","8,815148"
