NetC,Provincia di TARANTO,,,,
Stat,GROTTAGLIE,,,,
Parm,SO2,NOX,NO2,CO,O3
PtId,1,2,4,5,6
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K
Field,Aver,Aver,Aver,Aver,Aver
,,,,,
,,,,,
17/01/2007 19.00,"1,296757","50,851741","49,511199","0,308392","34,718547"
17/01/2007 20.00,"0,823568","40,634185","39,595453","0,364563","40,825621"
17/01/2007 21.00,"0,390111","28,100243","27,042448","0,288375","62,13603"
17/01/2007 22.00,"0,581554","21,734698","21,253945","0,201427","65,958432"
17/01/2007 23.00,"0,6249","16,424888","16,096204","0,220336","67,878143"
18/01/2007 0.00,"2,105875","17,278296","16,817825","0,271524","70,256178"
18/01/2007 1.00,"1,567668","19,16149","18,704924","0,325559","55,788459"
18/01/2007 2.00,"1,199229",,,"0,294546","50,063348"
18/01/2007 3.00,"1,58934",,,,"63,750164"
18/01/2007 4.00,"1,170332",,,"0,31185",
18/01/2007 5.00,"2,488762","55,175863","54,212099","0,377473","43,918908"
18/01/2007 6.00,"0,527372","56,501395","54,68972","0,352557","38,91"
18/01/2007 7.00,"2,398459","61,616668","58,463929","0,363904","40,767904"
18/01/2007 8.00,"4,150345","65,655423","55,665719","0,436749","37,528944"
18/01/2007 9.00,"6,606597","221,245549","75,385585","0,834458","12,377269"
18/01/2007 10.00,"2,868037","120,535614","60,244613","0,61156","21,247628"
18/01/2007 11.00,"4,135897","67,520481","53,228321","0,54173","36,000852"
18/01/2007 12.00,"15,077055","94,375647","64,449716","0,65552","33,411901"
18/01/2007 13.00,"33,849319","71,39844","52,740321","0,545619","45,308206"
18/01/2007 14.00,"27,39804","46,125584","39,200911","0,383503","56,052956"
18/01/2007 15.00,"14,376301","40,623825","35,829044","0,373744","57,435371"
18/01/2007 16.00,"4,522396","57,385905","51,089421","0,52467","42,330349"
18/01/2007 17.00,"5,54463","65,73844","59,554151","0,546729","31,067536"
18/01/2007 18.00,"3,698828","85,742991","72,369333","0,826918","19,495542"
18/01/2007 19.00,"3,908332","103,620457","80,826278","1,041723","14,149973"
18/01/2007 20.00,"3,691604","109,718837","80,717259","1,224389","12,800518"
18/01/2007 21.00,"4,334564","110,904297","80,34606","1,196139","11,808362"
18/01/2007 22.00,"4,623535","100,803447","71,772329","1,032676","9,834349"
18/01/2007 23.00,"4,753572","121,993399","73,272658","1,267953","9,458508"
19/01/2007 0.00,"5,223149","71,849767","52,893471","0,801605","12,697461"
19/01/2007 1.00,,"34,47355","33,212527","0,467617","26,602827"
19/01/2007 2.00,,"39,962366","37,980923","0,59561","17,770254"
19/01/2007 3.00,,"28,611243","27,704363","0,482773","29,238502"
19/01/2007 4.00,,"18,619367","17,793822","0,315738","36,782775"
19/01/2007 5.00,,"13,688269","12,789227","0,281221","50,200303"
19/01/2007 6.00,,"17,218636","16,467393","0,276301","49,323583"
19/01/2007 7.00,,"61,54403","47,836956","0,459284","17,976246"
19/01/2007 8.00,,"121,376053","65,25958","0,975543","6,453717"
19/01/2007 9.00,,"164,710556","68,104539","1,25351","7,529978"
19/01/2007 10.00,,"140,615377","57,765667","0,74479","15,877318"
19/01/2007 11.00,,"53,650623","36,641511","0,33375","39,063915"
19/01/2007 12.00,,"18,998083","15,330459","0,242735","68,401368"
19/01/2007 13.00,,"12,461332","10,733396","0,248211","76,738535"
19/01/2007 14.00,,"12,334229","10,369997","0,234879","79,85656"
19/01/2007 15.00,,"12,163027","10,676292","0,230039","77,738943"
19/01/2007 16.00,,"13,485942","12,046846","0,229959","75,037294"
19/01/2007 17.00,,"19,369019","18,284422","0,253289","64,512418"
19/01/2007 18.00,,"74,386684","60,491202","0,580136","23,550755"
19/01/2007 19.00,,"60,584263","51,759118","0,534351","27,476796"
19/01/2007 20.00,,"158,697775","85,470068","1,586229","14,088131"
19/01/2007 21.00,,"278,379939","93,288448","2,752852","20,523423"
19/01/2007 22.00,,"383,395958","95,009419","3,533429","18,313743"
19/01/2007 23.00,,"247,875114","80,499213","2,422274","10,027421"
20/01/2007 0.00,,"51,995711","36,662273","0,720191","17,027502"
20/01/2007 1.00,,"37,869052","28,901007","0,518877","26,226291"
20/01/2007 2.00,,,,"0,397628","37,83677"
20/01/2007 3.00,,,,,"54,5441"
20/01/2007 4.00,,"56,64147","55,728029","0,154466",
20/01/2007 5.00,,"44,527727","43,761644","0,142181","62,177864"
20/01/2007 6.00,,"52,779076","50,10824","0,205743","42,224573"
20/01/2007 7.00,,"60,71137","58,02266","0,262806","35,435249"
20/01/2007 8.00,,"67,110626","61,809856","0,269542","32,820583"
20/01/2007 9.00,,"150,617623","89,514213","0,894773","14,00986"
20/01/2007 10.00,,"112,857521","68,338149","0,474888","28,409719"
20/01/2007 11.00,,"43,619851","37,832952","0,198134","57,359142"
20/01/2007 12.00,,"38,631652","33,601887","0,210576","64,343461"
20/01/2007 13.00,,"49,204612","40,828446","0,362823","61,014722"
20/01/2007 14.00,,"44,660017","38,310569","0,35141","65,318472"
20/01/2007 15.00,,"59,113495","48,755845","0,727785","59,90925"
20/01/2007 16.00,,"43,78327","38,868665","0,582673","63,928759"
20/01/2007 17.00,,"35,700518","33,975686","0,358782","62,464868"
20/01/2007 18.00,,"97,24973","72,955973","0,96745","24,456147"
20/01/2007 19.00,,"137,52597","85,547928","1,250068","17,639349"
20/01/2007 20.00,,"170,518428","93,862105","1,473327","15,992829"
20/01/2007 21.00,,"88,046414","66,586027","0,979972","27,804116"
20/01/2007 22.00,,"51,375724","48,192571","0,60851","37,383887"
20/01/2007 23.00,,"26,268909","25,453844","0,30259","57,323431"
21/01/2007 0.00,,"29,884884","28,91657","0,267243","51,92245"
21/01/2007 1.00,,"28,717607","27,418843","0,181095","56,257784"
21/01/2007 2.00,,"24,678833","23,97168","0,19742","56,930677"
21/01/2007 3.00,,"33,111747","31,816024","0,423928","45,749719"
21/01/2007 4.00,,"28,478952","27,639469","0,262806","48,194093"
21/01/2007 5.00,,"15,615575","14,993018","0,130848","62,230037"
21/01/2007 6.00,,"25,176871","23,725089","0,149948","48,321794"
21/01/2007 7.00,,"30,919869","28,939936","0,204634","32,326224"
21/01/2007 8.00,,"22,518064","21,259145","0,246478","44,759601"
21/01/2007 9.00,,"31,532033","23,507046","0,316143","24,788473"
21/01/2007 10.00,,"53,81146","32,758276","0,473303","28,003236"
21/01/2007 11.00,,"26,180729","21,695216","0,310199","56,421212"
21/01/2007 12.00,,"17,856747","15,470636","0,244735","70,29512"
21/01/2007 13.00,,"16,051359","14,203907","0,295537","78,934212"
21/01/2007 14.00,,"13,019031","11,919656","0,247667","86,153378"
21/01/2007 15.00,,"11,431534","10,504967","0,233956","95,645267"
21/01/2007 16.00,,"10,744138","10,113019","0,228489","93,589499"
21/01/2007 17.00,,"21,309277","20,205269","0,366945","76,292091"
21/01/2007 18.00,,"46,683296","40,008196","0,385489","52,913923"
21/01/2007 19.00,,"44,509562","42,333971","0,567377","50,429732"
21/01/2007 20.00,,"44,257962","41,92385","0,530365","46,849681"
21/01/2007 21.00,,"51,585834","48,423599","0,472193","26,951334"
21/01/2007 22.00,,"44,688524","43,974489","0,53417","25,687939"
21/01/2007 23.00,,"56,130448","54,196538","0,62864","27,986758"
22/01/2007 0.00,,"57,902128","56,161501","0,647899","24,761001"
22/01/2007 1.00,,"70,363434","61,529515","0,764481","16,050508"
22/01/2007 2.00,,,,"0,335243","46,579141"
22/01/2007 3.00,,,,,"52,051525"
22/01/2007 4.00,,,,"0,29356",
22/01/2007 5.00,,"57,878781","56,80265","0,187241","57,603152"
22/01/2007 6.00,,"53,160387","52,254922","0,143468","58,833429"
22/01/2007 7.00,,"49,578141","48,291211","0,177777","56,514819"
22/01/2007 8.00,,"50,950345","48,685771","0,258068","44,932527"
22/01/2007 9.00,,"46,942697","43,704534","0,168943","42,839692"
22/01/2007 10.00,,"42,027155","38,484487","0,162633","48,693699"
22/01/2007 11.00,,"30,512613","28,254674","0,140628","67,225079"
22/01/2007 12.00,,"27,233859","25,043719","0,182745","71,904231"
22/01/2007 13.00,,"25,833127","23,179978","0,14607","71,719011"
22/01/2007 14.00,,"24,611378","22,370113","0,154746","71,221502"
22/01/2007 15.00,,"23,519321","21,47457","0,172018","72,489625"
22/01/2007 16.00,,"20,245766","18,777613","0,138735","71,390474"
22/01/2007 17.00,,"22,237916","21,27989","0,194497","70,722607"
22/01/2007 18.00,,"21,145859","20,316874","0,188266","78,058363"
22/01/2007 19.00,,"15,431403","14,697098","0,137157","81,025947"
22/01/2007 20.00,0,"13,64936","12,924207","0,135265","76,736161"
22/01/2007 21.00,0,"10,48215","10,227227","0,124775","71,44456"
22/01/2007 22.00,0,"10,329106","9,401786","0,137394","69,722154"
22/01/2007 23.00,0,"8,60413","8,194765","0,123039","70,921335"
23/01/2007 0.00,0,"7,120391","6,798255","0,122566","74,057914"
23/01/2007 1.00,0,"6,552317","6,419276","0,116177","74,656831"
23/01/2007 2.00,0,"5,844167","5,669105","0,108842","74,048454"
23/01/2007 3.00,0,"6,238449","5,791106","0,101901","73,925403"
23/01/2007 4.00,0,"6,477091","6,094808","0,105372","73,993013"
23/01/2007 5.00,0,"6,116532","6,022127","0,097959","74,509457"
23/01/2007 6.00,0,"6,002399","5,578254","0,094517","73,492787"
23/01/2007 7.00,0,"8,004926","7,234338","0,113024","69,642398"
23/01/2007 8.00,"0,018061","14,645438","12,264889","0,114284","62,202525"
23/01/2007 9.00,0,"17,062999","13,022844","0,13629","60,961434"
23/01/2007 10.00,0,"11,81025","10,04553","0,130059","64,481954"
23/01/2007 11.00,"0,003612","10,388766","8,781403","0,115547","65,060581"
23/01/2007 12.00,"0,003612","10,83752","9,131828","0,109237","64,799654"
23/01/2007 13.00,0,"10,012645","8,469913","0,101271","65,645975"
23/01/2007 14.00,0,"9,919263","8,327148","0,111602","66,977659"
23/01/2007 15.00,0,"9,211113","8,010468","0,11594","70,83212"
23/01/2007 16.00,"0,415396","8,829803","7,602936","0,138735","77,709559"
23/01/2007 17.00,"0,335928","8,074965","7,231744","0,13211","79,795655"
23/01/2007 18.00,"0,585166","7,854479","6,707403","0,134318","77,6379"
23/01/2007 19.00,"0,614064","6,215103","5,401744","0,124616","79,148054"
23/01/2007 20.00,"1,506261","4,915534","4,360849","0,119885","78,158416"
23/01/2007 21.00,"1,632686","4,360429","3,904","0,128323","81,0381"
23/01/2007 22.00,"1,506261","3,823482","3,24987","0,12722","80,427007"
23/01/2007 23.00,"1,863863","4,798806","4,581489","0,109946","76,645568"
24/01/2007 0.00,"2,18173","3,615965","3,493872","0,158216","71,590572"
24/01/2007 1.00,,"5,519925","5,098042","0,172255","65,701416"
24/01/2007 2.00,"3,874951",,,"0,17478","68,886655"
24/01/2007 3.00,"2,373173",,,,"81,724894"
24/01/2007 4.00,"1,683256",,,"0,190153",
24/01/2007 5.00,"1,950554",,,"0,32469","64,080281"
24/01/2007 6.00,"2,593515","39,962366","38,967305","0,237158","65,157857"
24/01/2007 7.00,"3,17868","32,19091","31,382534","0,239528","72,728863"
24/01/2007 8.00,"3,048644","37,036396","35,450067","0,272866","63,675172"
24/01/2007 9.00,"2,438192","46,558786","42,442994","0,28993","51,165566"
24/01/2007 10.00,"2,098652","37,81978","34,108052","0,279659","55,717797"
24/01/2007 11.00,"2,48515","25,174271","22,445387","0,254932","72,030973"
24/01/2007 12.00,"0,935543","22,017426","19,831474","0,241976","73,532368"
24/01/2007 13.00,"1,21729","19,221163","17,692591","0,228231","75,56182"
24/01/2007 14.00,"1,527934","17,216041","15,416125","0,254932","76,485629"
24/01/2007 15.00,"1,506261","16,562367","15,187696","0,226493","75,806469"
24/01/2007 16.00,"0,765773","16,762101","15,67569","0,264334","73,259629"
24/01/2007 17.00,"0,84524","14,97487","14,128634","0,263702","75,758349"
24/01/2007 18.00,"0,52376","15,3043","14,821694","0,309758","65,74876"
24/01/2007 19.00,"0,722427","25,742344","25,093048","0,382122","49,514442"
24/01/2007 20.00,"1,582116","47,347351","44,171769","0,607983","35,953992"
24/01/2007 21.00,"0,563493","20,248366","18,938543","0,358422","56,105505"
24/01/2007 22.00,"0,960828","31,057341","28,804968","0,490115","50,00643"
24/01/2007 23.00,"0,111976","14,139616","13,575733","0,306994","60,596249"
25/01/2007 0.00,"0,411783","12,03333","11,478373","0,276735","69,121822"
25/01/2007 1.00,"0,299808","9,641709","8,750254","0,279501","70,690035"
25/01/2007 2.00,"0,292583","7,522452","7,133106","0,274367","73,742246"
25/01/2007 3.00,"0,144485","6,694982","6,720381","0,256592","76,001659"
25/01/2007 4.00,"0,086691","7,205991","6,811232","0,239843","71,755579"
25/01/2007 5.00,0,"7,610647","7,545828","0,255723","72,674061"
25/01/2007 6.00,"0,104752","7,75072","7,46536","0,243398","72,700796"
25/01/2007 7.00,"0,014449","12,707758","12,098763","0,27808","67,169934"
25/01/2007 8.00,"0,036122","21,164023","20,075463","0,262121","61,187168"
25/01/2007 9.00,"0,039733","17,345739","16,425863","0,267888","65,389134"
25/01/2007 10.00,0,"20,087529","18,556977","0,290324","64,49875"
25/01/2007 11.00,0,"16,334099","14,211699","0,275789","70,723467"
25/01/2007 12.00,0,"13,042377","11,431653","0,278","73,437429"
25/01/2007 13.00,0,"10,565156","9,557532","0,26141","77,228967"
25/01/2007 14.00,0,"10,648161","9,406977","0,241028","78,670172"
25/01/2007 15.00,"0,010836","10,150123","8,854083","0,26299","77,613996"
25/01/2007 16.00,"0,007225","16,782851","15,623784","0,292853","69,07237"
25/01/2007 17.00,0,"27,921261","26,627141","0,321213","55,883581"
25/01/2007 18.00,0,"40,359242","38,705133","0,395946","41,772287"
25/01/2007 19.00,0,"47,432932","39,437139","0,417277","34,075597"
25/01/2007 20.00,0,"43,381194","42,014708","0,37754","30,725254"
25/01/2007 21.00,0,"23,218428","22,396058","0,383781","45,335219"
25/01/2007 22.00,0,"20,883877","19,774363","0,393103","50,301909"
25/01/2007 23.00,0,"54,348407","46,81943","0,531115","14,166088"
26/01/2007 0.00,0,"27,379131","26,458409","0,464913","31,957903"
26/01/2007 1.00,,"16,863265","16,262333","0,40598","44,742961"
26/01/2007 2.00,0,,,"0,395158","31,998025"
26/01/2007 3.00,0,,,,"40,91801"
26/01/2007 4.00,0,,,"0,269449",
26/01/2007 5.00,0,"34,255658","33,648618","0,27436","48,950396"
26/01/2007 6.00,0,"34,26088","32,42863","0,282518","41,044471"
26/01/2007 7.00,0,"94,645412","74,998829","0,466349","5,632506"
26/01/2007 8.00,"0,419008","93,729739","67,593155","0,539691","11,838966"
26/01/2007 9.00,"4,764408","30,491867","26,982755","0,467616","51,587927"
26/01/2007 10.00,"3,727725","24,787779","21,799056","0,357365","56,961739"
26/01/2007 11.00,"3,991411","27,49844","23,841894","0,403382","56,100817"
26/01/2007 12.00,"3,904719","40,377385","33,482485","0,407897","52,886671"
26/01/2007 13.00,"5,624097","45,422639","38,777807","0,339702","53,758269"
26/01/2007 14.00,"7,740809","56,104523","48,768828","0,438707","48,491227"
26/01/2007 15.00,"2,149221","44,71709","40,187293","0,377007","53,967823"
26/01/2007 16.00,"0,6249","35,422934","33,391646","0,344296","57,950822"
26/01/2007 17.00,"0,982501","53,142222","47,907034","0,497713","39,314607"
26/01/2007 18.00,"1,011398","52,314767","48,633858","0,606143","32,663395"
26/01/2007 19.00,"0,841627","47,697515","45,127003","0,694295","33,205319"
26/01/2007 20.00,"0,67547","73,040405","63,748872","0,899511","15,946615"
26/01/2007 21.00,"0,238401","45,645709","39,237259","0,62222","16,947704"
26/01/2007 22.00,"0,679081","102,66329","58,110918","1,132051","9,734555"
26/01/2007 23.00,"3,615749","167,545763","69,890401","1,914499","16,325697"
27/01/2007 0.00,"3,265371","158,17381","55,229629","1,788646","9,573313"
27/01/2007 1.00,"0,993337","69,009395","33,659","0,965329","16,780853"
27/01/2007 2.00,"0,960828","19,267854","18,349307","0,337881","37,591405"
27/01/2007 3.00,"0,429844","17,151192","16,254549","0,30224","37,068177"
27/01/2007 4.00,"0,30342","11,192892","10,795699","0,258836","46,94688"
27/01/2007 5.00,"0,018061","11,462662","10,811271","0,340019","38,952873"
27/01/2007 6.00,"0,487638","16,157712","15,008589","0,269607","36,235265"
27/01/2007 7.00,"0,018061","37,822362","29,853641","0,324892","37,666158"
27/01/2007 8.00,"0,184219","92,811498","47,343756","0,610894","14,195381"
27/01/2007 9.00,"0,079467","115,669381","54,975257","0,667604","6,870116"
27/01/2007 10.00,"0,184219","82,887054","43,434576","0,449557","20,982732"
27/01/2007 11.00,0,"42,242446","28,91657","0,350316","38,996944"
27/01/2007 12.00,"0,090303","24,66325","19,766581","0,319901","56,072789"
27/01/2007 13.00,"0,205892","17,968286","15,081268","0,301606","64,447197"
27/01/2007 14.00,0,"7,540611","6,730764","0,265331","75,383054"
27/01/2007 15.00,0,"8,86093","8,052","0,311903","76,059771"
27/01/2007 16.00,0,"10,189032","9,108468","0,310001","72,517273"
27/01/2007 17.00,0,"8,124248","7,745701","0,302874","65,81"
27/01/2007 18.00,0,"7,68587","7,517276","0,290834","64,991777"
27/01/2007 19.00,0,"7,216368","7,011105","0,289171","66,229131"
27/01/2007 20.00,0,"7,774066","7,042255","0,28521","63,205851"
27/01/2007 21.00,0,"9,278557","8,656807","0,286241","61,449271"
27/01/2007 22.00,0,"10,173468","9,682126","0,290042","51,996362"
27/01/2007 23.00,0,"11,571607","10,995566","0,326317","46,466364"
28/01/2007 0.00,0,"11,86213","11,496549","0,318872","47,299276"
28/01/2007 1.00,,"12,536557","11,8885","0,358395","43,456448"
28/01/2007 2.00,0,,,"0,312773","41,665157"
28/01/2007 3.00,0,,,,"42,515405"
28/01/2007 4.00,0,"33,526766","32,628488","0,263166",
28/01/2007 5.00,0,"24,551724","23,836694","0,25261","42,83626"
28/01/2007 6.00,0,"20,712676","20,002789","0,24523","46,31536"
28/01/2007 7.00,0,"17,93716","17,124118","0,232294","48,297913"
28/01/2007 8.00,0,"19,301563","17,565394","0,23404","47,723151"
28/01/2007 9.00,0,"29,425756","23,429169","0,298085","36,362826"
28/01/2007 10.00,0,"14,925584","12,713945","0,279118","59,65427"
28/01/2007 11.00,0,"10,09565","9,08251","0,274356","70,422601"
28/01/2007 12.00,0,"10,479555","9,0877","0,315068","73,646081"
28/01/2007 13.00,0,"8,930967","7,968934","0,306419","75,769026"
28/01/2007 14.00,0,"9,0451","7,722338","0,32245","78,188621"
28/01/2007 15.00,0,"7,125578","6,222","0,299356","80,470477"
28/01/2007 16.00,0,"7,582114","6,702212","0,313958","80,628087"
28/01/2007 17.00,0,"7,92192","7,223956","0,306815","78,110494"
28/01/2007 18.00,0,"24,569887","23,501863","0,58006","63,824677"
28/01/2007 19.00,0,"51,362782","48,158823","0,824893","45,250569"
28/01/2007 20.00,0,"32,969093","31,434447","0,717436","34,000186"
28/01/2007 21.00,0,"33,887351","32,610327","0,609583","32,756603"
28/01/2007 22.00,0,"100,320976","56,353599","1,007745","13,881894"
28/01/2007 23.00,0,"214,524477","93,111933","1,976125","28,0578"
29/01/2007 0.00,0,"159,556375","76,906701","1,687961","18,154269"
29/01/2007 1.00,0,"62,51674","53,290613","0,899415","20,633447"
29/01/2007 2.00,0,"34,113004","32,789423","0,59387","33,062538"
29/01/2007 3.00,"0,010836","33,464532","32,555813","0,528554","33,308861"
29/01/2007 4.00,"0,039733","33,718732","32,644071","0,535777","33,08901"
29/01/2007 5.00,0,"25,965419","25,002191","0,435937","35,552315"
29/01/2007 6.00,0,"18,803538","17,316205","0,321417","48,075429"
29/01/2007 7.00,0,"21,189968","17,277266","0,33229","55,425611"
29/01/2007 8.00,0,"156,467011","73,397242","1,00965","4,67365"
29/01/2007 9.00,"0,191443","209,157684","85,542727","1,462968","10,290246"
29/01/2007 10.00,"2,933055","48,978938","36,317044","0,568394","41,239105"
29/01/2007 11.00,"13,256533","52,898405","37,350153","0,587204","45,359176"
29/01/2007 12.00,"40,434252","70,97302","47,997891","0,981317","44,730096"
29/01/2007 13.00,"36,023828","60,397496","42,860919","0,678232","54,760777"
29/01/2007 14.00,"18,411055","35,920992","28,065177","0,460302","71,225155"
29/01/2007 15.00,"27,39804","39,529164","32,475338","0,632202","66,76078"
29/01/2007 16.00,"12,339057","25,931709","23,218906","0,383638","75,367749"
29/01/2007 17.00,"7,560202","26,053619","24,521973","0,348163","71,5258"
29/01/2007 18.00,"2,80663","43,861068","41,993943","0,389272","52,606055"
29/01/2007 19.00,"0,791058","126,48354","87,375321","0,809973","17,0471"
29/01/2007 20.00,"0,285359","175,597367","98,768067","1,530267","19,183287"
29/01/2007 21.00,"0,061406","86,181371","66,814436","1,016157","41,98737"
29/01/2007 22.00,"0,148098","40,330713","33,596708","0,61863","46,491501"
29/01/2007 23.00,"1,072805","101,664651","70,562706","0,967588","7,875945"
30/01/2007 0.00,0,"72,373768","61,166103","0,864177","17,025917"
30/01/2007 1.00,,"18,754253","17,913229","0,354354","58,875544"
30/01/2007 2.00,0,,,"0,293244","55,882504"
30/01/2007 3.00,0,,,,"62,492357"
30/01/2007 4.00,"0,487638",,,"0,284067",
30/01/2007 5.00,"0,375663","36,551339","35,722622","0,269475","55,632273"
30/01/2007 6.00,0,"31,838106","30,62458","0,270745","51,977153"
30/01/2007 7.00,0,"82,832563","69,044194","0,400168","14,509792"
30/01/2007 8.00,0,"43,700249","39,507214","0,340215","55,839353"
30/01/2007 9.00,0,"36,740666","33,41759","0,347987","60,593936"
30/01/2007 10.00,0,"76,544817","54,962274","0,432208","35,968672"
30/01/2007 11.00,0,"46,584733","36,620746","0,275979","69,80653"
30/01/2007 12.00,"0,343153","24,276759","21,464188","0,234979","82,062374"
30/01/2007 13.00,"0,657409","30,899104","26,640106","0,275979","78,300402"
30/01/2007 14.00,"11,934494","36,699175","31,317642","0,329271","75,669947"
30/01/2007 15.00,"30,269702","41,552462","34,962067","0,46615","70,935399"
30/01/2007 16.00,"4,002248","21,511606","19,307127","0,26789","84,553909"
