,ARPA Puglia,,
24/08/2008 11.00,"0,62604995","4,99810566","1,09358322"
24/08/2008 12.00,"0,6533686","5,64833862","1,05832714"
24/08/2008 13.00,"0,53407755","4,61393515","1,04778594"
24/08/2008 14.00,"0,50903596","4,87221194","1,05481379"
24/08/2008 15.00,"0,38792346","4,08829767","1,05616517"
24/08/2008 16.00,"0,44893431","3,91048932","1,06829134"
24/08/2008 17.00,"0,43664183","3,5600637","1,05697576"
24/08/2008 18.00,"0,54864709","3,78848842","1,06875504"
24/08/2008 19.00,"0,51085639","4,26740427","1,06481421"
24/08/2008 20.00,"0,60647168","4,37123352","1,03790115"
24/08/2008 21.00,"0,60055274","3,88582834","1,07296334"
24/08/2008 22.00,"0,50038434","2,92540398","1,06041318"
24/08/2008 23.00,"0,56594931","2,94227546","1,06114669"
25/08/2008 0.00,"0,52679278","3,00068133","1,04044973"
25/08/2008 1.00,,"3,17200035","1,05145462"
25/08/2008 2.00,"1,08343654",,"1,06083717"
25/08/2008 3.00,"1,02654251","3,59510492","1,03705085"
25/08/2008 4.00,"0,90893053","3,28621176","1,02778277"
25/08/2008 5.00,"1,0124713","3,34202113","1,04670437"
25/08/2008 6.00,"0,91520033","3,54189205","1,03106485"
25/08/2008 7.00,"0,88935328","3,97927543","1,05168589"
25/08/2008 8.00,"0,78734208","3,46012728","1,07643814"
25/08/2008 9.00,"0,77617745","3,80276533","1,06670754"
25/08/2008 10.00,"0,69848272","4,0350848","1,05770926"
25/08/2008 11.00,"0,74864726","3,41600023","1,05184006"
25/08/2008 12.00,"0,75904812","3,28880826","1,03006154"
25/08/2008 13.00,"0,72065942","4,53087214","1,07867837"
25/08/2008 14.00,"0,97882487","6,76970177","1,06249806"
25/08/2008 15.00,"0,82664811","4,85534045","1,03620171"
25/08/2008 16.00,"0,90571884","3,99614883","1,06466003"
25/08/2008 17.00,"0,79758937","4,1116604","1,0816521"
25/08/2008 18.00,"0,90510661","4,01042382","1,05635789"
25/08/2008 19.00,"0,79024765","3,97408435","1,03326653"
25/08/2008 20.00,"0,82924756","3,79757425","1,05357805"
25/08/2008 21.00,"1,03556534","3,79497775","1,0562808"
25/08/2008 22.00,"1,1268716","3,23429714","1,04531445"
25/08/2008 23.00,"0,9772953","3,01495632","1,09690501"
26/08/2008 0.00,"0,90571884","3,09542475","1,06454557"
26/08/2008 1.00,"0,94487131","3,26804202","1,10675125"
26/08/2008 2.00,"1,00375358","3,56525478","1,1177176"
26/08/2008 3.00,"0,93217712","3,54059571","1,07373539"
26/08/2008 4.00,"1,01537789","3,39782858","1,11849082"
26/08/2008 5.00,"0,87421218","2,83065864","1,08562914"
26/08/2008 6.00,"1,13268375","2,77355294","1,04164576"
26/08/2008 7.00,"0,84316521","3,48738284","1,10420267"
26/08/2008 8.00,"0,74237746","3,83780846","1,07014496"
26/08/2008 9.00,"0,75247118","3,93125364","1,07381248"
26/08/2008 10.00,"0,70154186","4,17006435","1,0547367"
26/08/2008 11.00,"0,73816199","4,18398754","1,05225704"
26/08/2008 12.00,"0,72127166","3,76902044","1,04604795"
26/08/2008 13.00,"0,71637683","3,3212549","1,06802037"
26/08/2008 14.00,"0,67875394","3,54838138","1,04593232"
26/08/2008 15.00,"0,98218911","3,7365738","1,04183965"
26/08/2008 16.00,"0,94395398","3,63014806","1,06697851"
26/08/2008 17.00,"0,84943603",,
26/08/2008 18.00,"1,00237757",,"1,17701579"
26/08/2008 19.00,"1,08037741","3,57823343","1,24116118"
26/08/2008 20.00,"1,05973027","2,9773186","1,31797587"
26/08/2008 21.00,"1,29021298","3,26544553","1,32927394"
26/08/2008 22.00,"1,15623645","2,81378715","1,33779683"
26/08/2008 23.00,"1,13268375","2,098659","1,35986386"
27/08/2008 0.00,"1,02271859","2,28295859","1,39699574"
27/08/2008 1.00,,"2,34395713","1,36043384"
27/08/2008 2.00,"0,1186361",,"1,3498576"
27/08/2008 3.00,"0,13650784","2,77225469",
27/08/2008 4.00,"0,15870997","2,61391432","1,27124302"
27/08/2008 5.00,"0,05611603","1,96627594","1,28030437"
27/08/2008 6.00,"0,10796167","2,06491411","1,24951355"
27/08/2008 7.00,"0,0822214","3,0370208","1,31758459"
27/08/2008 8.00,"0,06075151","3,95721286","1,28575659"
27/08/2008 9.00,"0,08765015","4,15838203","1,25465742"
27/08/2008 10.00,"0,09436031","3,83002089","1,24244832"
27/08/2008 11.00,"0,04196447","3,42768064","1,24060638"
27/08/2008 12.00,"0,0535542","3,51463649","1,26529323"
27/08/2008 13.00,"0,05696929","3,98576476","1,2661377"
27/08/2008 14.00,"0,05922601","3,80795641","1,28084165"
27/08/2008 15.00,"0,04489241","3,10451058","1,26218285"
27/08/2008 16.00,"0,04422119","3,0227439","1,2273601"
27/08/2008 17.00,,"3,73127182",
27/08/2008 18.00,"0,05288298","5,19408375",
27/08/2008 19.00,"0,10607107","5,51465923","0,38364011"
27/08/2008 20.00,"0,11326838","5,0902545","0,39496971"
27/08/2008 21.00,"0,071609","4,56721161","0,39830786"
27/08/2008 22.00,"0,11888018","4,44521262","0,40692186"
27/08/2008 23.00,"0,10906003","4,22976464","0,41208091"
28/08/2008 0.00,"0,09795846","4,33229755","0,40769741"
28/08/2008 1.00,"0,10533883","4,83327597","0,40742526"
28/08/2008 2.00,"0,0800257","4,76838269","0,38263096"
28/08/2008 3.00,"0,13528744","4,82938314","0,34794136"
28/08/2008 4.00,"0,07276737","4,64508354","0,36416138"
28/08/2008 5.00,"0,11662346","4,50751132","0,3867832"
28/08/2008 6.00,"0,09820254","4,38680676","0,40048034"
28/08/2008 7.00,"0,13010278","4,88129776","0,40564056"
28/08/2008 8.00,"0,08569852","5,69246758","0,40385586"
28/08/2008 9.00,"0,06935126","5,894935","0,397996"
28/08/2008 10.00,"0,0641066","5,85340445","0,39931584"
28/08/2008 11.00,"0,07532919","5,13308522","0,34825205"
28/08/2008 12.00,"0,07154798","4,35436012","0,34394446"
28/08/2008 13.00,"0,03824429","3,7365738","0,3740555"
28/08/2008 14.00,"0,0625811","3,63793563","0,37867261"
28/08/2008 15.00,"0,07746387","4,2570202","0,35655536"
28/08/2008 16.00,"0,08514934","6,26612686","0,40342837"
28/08/2008 17.00,"0,09356705","6,84497721","0,36256939"
28/08/2008 18.00,"0,06416762","4,77876485","0,38546336"
28/08/2008 19.00,"0,08417404","5,26157353","0,37797531"
28/08/2008 20.00,"0,20951929","5,1979785","0,35608933"
28/08/2008 21.00,"0,31266241","3,86506402","0,35391685"
28/08/2008 22.00,"0,23483242","3,3381283","0,39066213"
28/08/2008 23.00,"0,20860399","3,41210549","0,3760341"
29/08/2008 0.00,"0,23330692","3,9156804","0,41697133"
29/08/2008 1.00,,"4,11555323","0,38449392"
29/08/2008 2.00,"0,4483414",,"0,38876179"
29/08/2008 3.00,"0,46322316","3,81314749",
29/08/2008 4.00,"0,4932928","4,21938248","0,16294418"
29/08/2008 5.00,"0,45299621","4,3024455","0,20203246"
29/08/2008 6.00,"0,47014385","4,15838203","0,18409315"
29/08/2008 7.00,"0,3883262","5,57046669","0,24322666"
29/08/2008 8.00,"0,43156192","7,00721232","0,22516587"
29/08/2008 9.00,"0,47400133","7,70936182","0,2310561"
29/08/2008 10.00,"0,3862444","7,79891416","0,20051173"
29/08/2008 11.00,"0,45244499","7,8767861","0,19489482"
29/08/2008 12.00,"0,45771204","7,4588707","0,17176024"
29/08/2008 13.00,"0,31514389","6,65938128","0,15071054"
29/08/2008 14.00,"0,42733628","5,74048746","0,1915777"
29/08/2008 15.00,"0,48673925","6,29987174","0,19266978"
29/08/2008 16.00,"0,36309544","4,76968094","0,18057747"
29/08/2008 17.00,"0,24006285","4,37253177","0,18549242"
29/08/2008 18.00,"0,32947444","4,25182912","0,19458179"
29/08/2008 19.00,"0,2598435","5,43548905","0,17259536"
29/08/2008 20.00,"0,28991212","5,06429719","0,17519883"
29/08/2008 21.00,"0,3239623","4,14280879","0,19555707"
29/08/2008 22.00,"0,32580002","4,52567914","0,20328106"
29/08/2008 23.00,"0,40835194","3,62625522","0,23515227"
30/08/2008 0.00,"0,37387361","3,71840406","0,23070453"
30/08/2008 1.00,"0,52881152","3,80146708","0,20928808"
30/08/2008 2.00,"0,48820983","3,94682879","0,18767658"
30/08/2008 3.00,"0,9056863","3,85857278","0,15666501"
30/08/2008 4.00,"0,68717978","3,94423421","0,19263123"
30/08/2008 5.00,"0,50070266","3,70023433","0,20140875"
30/08/2008 6.00,"0,36285035","3,88193551","0,17655838"
30/08/2008 7.00,"0,39034697","4,70608399","0,22653126"
30/08/2008 8.00,"0,30448777","5,65093512","0,22372339"
30/08/2008 9.00,"0,32445249","6,18825492","0,23878008"
30/08/2008 10.00,"0,24416645","5,7781271","0,18174781"
30/08/2008 11.00,"0,1794344","4,96176619","0,1608044"
30/08/2008 12.00,"0,20827855","4,65936045","0,1648959"
30/08/2008 13.00,"0,16026598","4,37123352","0,1379443"
30/08/2008 14.00,"0,1243791","3,52372231","0,16236018"
30/08/2008 15.00,"0,20785039","4,27259535","0,13493554"
30/08/2008 16.00,"0,27594973","4,62691381","0,1482776"
30/08/2008 17.00,"0,25978248","4,80212758","0,11029424"
30/08/2008 18.00,"0,41000558","6,42836006","0,14948064"
30/08/2008 19.00,"0,25965942","7,63538271","0,17679315"
30/08/2008 20.00,"0,21685288","7,43550988","0,15966794"
30/08/2008 21.00,"0,330944","6,39331883","0,16068176"
30/08/2008 22.00,"0,3366392","5,16163902","0,17818424"
30/08/2008 23.00,"0,47785982","4,0921905","0,16462142"
31/08/2008 0.00,"0,33835387","4,06363861","0,13450571"
31/08/2008 1.00,,"3,70282891","0,1733604"
31/08/2008 2.00,"1,47149527",,"0,14351683"
31/08/2008 3.00,"1,23522481","4,8514457",
31/08/2008 4.00,"1,21969624","4,51270049","0,21583238"
31/08/2008 5.00,"1,20916012","4,23495763","0,20913858"
31/08/2008 6.00,"1,31513558","4,45170195","0,20406011"
31/08/2008 7.00,"1,29813643","4,60225474","0,24622725"
31/08/2008 8.00,"1,27271448","5,26027528","0,24973008"
31/08/2008 9.00,"1,08780863","4,93451063","0,21358749"
31/08/2008 10.00,"1,2042897","4,49712725","0,14195288"
31/08/2008 11.00,"1,09081081","4,3167224","0,16831114"
31/08/2008 12.00,"1,14566677","4,12204065","0,13437256"
31/08/2008 13.00,"1,04927856","4,1999145","0,14289779"
31/08/2008 14.00,"1,09613989","4,26610602","0,18476826"
31/08/2008 15.00,"1,01353406","3,82482981","0,15130272"
31/08/2008 16.00,"1,14759602","3,92606256","0,14687366"
31/08/2008 17.00,"1,60206485","5,38616901","0,1400432"
31/08/2008 18.00,"1,55002699","6,43355305","0,17992573"
31/08/2008 19.00,"2,24545159","5,67948893","0,14874363"
31/08/2008 20.00,"1,64148478","5,39655308","0,15764146"
31/08/2008 21.00,"1,55584626","3,95072354","0,15819275"
31/08/2008 22.00,"1,50935207","4,05455278","0,19220958"
31/08/2008 23.00,"1,25706387","4,393298","0,23256398"
01/09/2008 0.00,"1,13709041","4,04676521","0,23122662"
01/09/2008 1.00,"1,14324733","5,43548905","0,2281945"
01/09/2008 2.00,"1,44791104","6,00785007","0,21890306"
01/09/2008 3.00,"1,61287759","4,4815521","0,19845021"
01/09/2008 4.00,"1,7371377","3,5717441","0,20449344"
01/09/2008 5.00,"1,46977959","3,9130839","0,18457086"
01/09/2008 6.00,"1,36162977","5,17072294","0,205714"
01/09/2008 7.00,"1,38901148","8,73597771","0,23075358"
01/09/2008 8.00,"1,65027471","7,86640202","0,27902235"
01/09/2008 9.00,"1,3325629","6,4465317","0,27961219"
01/09/2008 10.00,"1,32858134","5,72751072","0,23638334"
01/09/2008 11.00,"1,7356061","5,3147864","0,22343022"
01/09/2008 12.00,"1,45728371","5,65353162","0,20433576"
01/09/2008 13.00,"1,50368535","5,46793569","0,2206352"
01/09/2008 14.00,"1,39244182","5,60031874","0,1768352"
01/09/2008 15.00,"1,3197609","6,31804148","0,14602686"
01/09/2008 16.00,"1,19850094","5,88455284","0,18102832"
01/09/2008 17.00,"1,17081311","6,52700014","0,16980734"
01/09/2008 18.00,"1,23501124","7,06431802","0,14329024"
01/09/2008 19.00,"1,190967","6,78657326","0,19098902"
01/09/2008 20.00,"1,14925068","10,74248022","0,17067283"
01/09/2008 21.00,"1,36484553","18,90739516","0,25721112"
01/09/2008 22.00,"1,24906923","21,37853088","0,32158194"
01/09/2008 23.00,"1,18897572","15,73799322","0,3676864"
02/09/2008 0.00,"1,35731159","13,84828905","0,38154472"
02/09/2008 1.00,,"20,06380144","0,42335678"
02/09/2008 2.00,"1,39318728",,"0,41851309"
02/09/2008 3.00,"1,41666981","11,59259175",
02/09/2008 4.00,"1,27137001","9,62242489","0,31172285"
02/09/2008 5.00,"1,38915081","7,15387228","0,31916301"
02/09/2008 6.00,"1,29705434","8,99295625","0,32282352"
02/09/2008 7.00,"1,33117774","13,17080435","0,40308731"
02/09/2008 8.00,"1,69149169","29,22287416","0,4507569"
02/09/2008 9.00,"1,43538261","13,4407539","0,3677775"
02/09/2008 10.00,"1,15395634","11,52250739","0,31247154"
02/09/2008 11.00,"1,17890742","10,45306078","0,29215885"
02/09/2008 12.00,"1,15835995","7,80670174","0,29003309"
02/09/2008 13.00,"1,64599416","7,4277223","0,27487829"
02/09/2008 14.00,"1,41483515","7,27457302","0,24464694"
02/09/2008 15.00,"1,16826655","7,1746366","0,17686206"
02/09/2008 16.00,"0,92169795","7,68470084","0,16276898"
02/09/2008 17.00,"1,13084095","7,57438226","0,14692506"
02/09/2008 18.00,"2,77390004","6,94231904","0,21791843"
02/09/2008 19.00,"1,45813189","13,9170809","0,21264374"
02/09/2008 20.00,"1,31760181","13,8158405","0,22216995"
02/09/2008 21.00,"1,14698582","13,7872886","0,25484242"
02/09/2008 22.00,"1,13120808","23,35779504","0,29030874"
02/09/2008 23.00,"1,19138194","23,24617248","0,26862014"
03/09/2008 0.00,"1,23467868","33,77322384","0,28172861"
03/09/2008 1.00,"1,27320467","26,7815752","0,27452438"
03/09/2008 2.00,"1,35686208","19,84833816","0,35049694"
03/09/2008 3.00,"1,33998395","24,56482152","0,39293038"
03/09/2008 4.00,"1,02663608","18,30777475","0,33172018"
03/09/2008 5.00,"1,13010667","15,49788617","0,26688683"
03/09/2008 6.00,"0,94811554","15,90411925","0,24031717"
03/09/2008 7.00,"1,05745728","20,68158776","0,30987274"
03/09/2008 8.00,"1,13634495","19,42005016","0,3703763"
03/09/2008 9.00,"1,04755068","18,72959254","0,3635657"
03/09/2008 10.00,"0,76318934","11,36805794","0,32518522"
03/09/2008 11.00,"0,66302095","10,54910246","0,25944784"
03/09/2008 12.00,"0,90592021","8,62695547","0,28353901"
03/09/2008 13.00,"1,01856415","9,48095601","0,21787989"
03/09/2008 14.00,,,
03/09/2008 15.00,,,
03/09/2008 16.00,,,
03/09/2008 17.00,,,
03/09/2008 18.00,,,
03/09/2008 19.00,,,
03/09/2008 20.00,,,
03/09/2008 21.00,,,
03/09/2008 22.00,,,
03/09/2008 23.00,,,
04/09/2008 0.00,,,
04/09/2008 1.00,,,
04/09/2008 2.00,,,
04/09/2008 3.00,,,
04/09/2008 4.00,,,
04/09/2008 5.00,,,
04/09/2008 6.00,,,
04/09/2008 7.00,,,
04/09/2008 8.00,,,
04/09/2008 9.00,,,
04/09/2008 10.00,,,
04/09/2008 11.00,,,
04/09/2008 12.00,,,
04/09/2008 13.00,,,
04/09/2008 14.00,,,
04/09/2008 15.00,,,
04/09/2008 16.00,,,
04/09/2008 17.00,,,
04/09/2008 18.00,,,
04/09/2008 19.00,,,
04/09/2008 20.00,,,
04/09/2008 21.00,,,
04/09/2008 22.00,,,
04/09/2008 23.00,,,
05/09/2008 0.00,,,
05/09/2008 1.00,,,
05/09/2008 2.00,,,
05/09/2008 3.00,,,
05/09/2008 4.00,,,
05/09/2008 5.00,,,
05/09/2008 6.00,,,
05/09/2008 7.00,,,
05/09/2008 8.00,,,
05/09/2008 9.00,,,
05/09/2008 10.00,,,
05/09/2008 11.00,0,,
05/09/2008 12.00,0,,
05/09/2008 13.00,0,,
05/09/2008 14.00,0,,
05/09/2008 15.00,0,,
05/09/2008 16.00,0,,
05/09/2008 17.00,0,,
05/09/2008 18.00,0,,
05/09/2008 19.00,"7,96048106",,
05/09/2008 20.00,"2,44257263",,
05/09/2008 21.00,"2,05290603",,
05/09/2008 22.00,"2,23636469",,
05/09/2008 23.00,"2,55521657",,
06/09/2008 0.00,"2,62896737",,
06/09/2008 1.00,,,
06/09/2008 2.00,"2,76362631",,
06/09/2008 3.00,"2,04740203",,
06/09/2008 4.00,"2,2473727",,"0,31347251"
06/09/2008 5.00,"2,08739657",,"0,24098293"
06/09/2008 6.00,"2,05253889",,"0,25528509"
06/09/2008 7.00,"2,5291651",,"0,35219755"
06/09/2008 8.00,"1,93659276",,"0,38997885"
06/09/2008 9.00,"2,13472877",,"0,36054992"
06/09/2008 10.00,"2,66676011",,"0,29495621"
06/09/2008 11.00,"3,39399139",,"0,26722205"
06/09/2008 12.00,"3,54993105",,"0,24070845"
06/09/2008 13.00,"3,76090973",,"0,24858778"
06/09/2008 14.00,"3,22594332",,"0,24846981"
06/09/2008 15.00,"3,07000265",,"0,25528509"
06/09/2008 16.00,"2,85388811",,"0,24866603"
06/09/2008 17.00,"2,9617613",,"0,27218605"
06/09/2008 18.00,"3,29125405",,"0,2230588"
06/09/2008 19.00,"3,10449318",,"0,24417507"
06/09/2008 20.00,"2,94525031",,"0,23550851"
06/09/2008 21.00,"2,83334064",,"0,24366349"
06/09/2008 22.00,"3,26960618",,"0,22408314"
06/09/2008 23.00,"3,10999719",,"0,22357038"
07/09/2008 0.00,"2,99588572",,"0,20974243"
07/09/2008 1.00,"2,94488317",,"0,22093187"
07/09/2008 2.00,"2,98671238",,"0,20430656"
07/09/2008 3.00,"3,32831251",,"0,2022976"
07/09/2008 4.00,"3,39215672",,"0,19091194"
07/09/2008 5.00,"3,25859818",,"0,21053083"
07/09/2008 6.00,"3,12247171",,"0,19851445"
07/09/2008 7.00,"2,93827877",,"0,21403717"
07/09/2008 8.00,"3,07110304",,"0,24854806"
07/09/2008 9.00,"2,91332871",,"0,24255973"
07/09/2008 10.00,"2,89351552",,"0,21643974"
07/09/2008 11.00,"3,33748585",,"0,22258576"
07/09/2008 12.00,"3,37931404",,"0,22944075"
07/09/2008 13.00,"3,07734132",,"0,22506776"
07/09/2008 14.00,"3,38701985",,"0,21919739"
07/09/2008 15.00,"4,71489641",,"0,21037315"
07/09/2008 16.00,"6,37703443",,"0,21037315"
07/09/2008 17.00,"5,39919808",,"0,22518573"
07/09/2008 18.00,"4,10250986",,"0,21900117"
07/09/2008 19.00,"3,08247818",,"0,20686682"
07/09/2008 20.00,"2,60181551",,"0,1812993"
07/09/2008 21.00,"2,39634083",,"0,19579651"
07/09/2008 22.00,"2,61722611",,"0,19449653"
07/09/2008 23.00,"2,69574665",,"0,16688851"
08/09/2008 0.00,"2,58970711",,"0,19949907"
08/09/2008 1.00,,,"0,18055061"
08/09/2008 2.00,"2,50494931",,"0,19032093"
08/09/2008 3.00,"2,49650923",,
08/09/2008 4.00,"2,40441377",,
08/09/2008 5.00,"2,33103011",,
08/09/2008 6.00,"2,32809403",,
08/09/2008 7.00,"2,4444073",,
08/09/2008 8.00,"2,38019697",,
08/09/2008 9.00,"2,46715657",,
08/09/2008 10.00,"2,49981143",,
08/09/2008 11.00,"2,91149404",,
08/09/2008 12.00,"2,21801903",,
08/09/2008 13.00,,,
08/09/2008 14.00,,,
08/09/2008 15.00,"3,23757577",,
08/09/2008 16.00,"3,0323889",,
08/09/2008 17.00,"3,14978324",,
08/09/2008 18.00,"3,01974657",,
08/09/2008 19.00,"3,00710425",,
08/09/2008 20.00,"3,03780748",,
08/09/2008 21.00,"3,11185626",,
08/09/2008 22.00,"2,99084954",,
08/09/2008 23.00,"3,06851071",,
09/09/2008 0.00,"3,052256",,
09/09/2008 1.00,"3,052256",,
09/09/2008 2.00,"3,02516515",,
09/09/2008 3.00,"2,77231454",,
09/09/2008 4.00,"2,92583069",,
09/09/2008 5.00,"2,72716279",,
09/09/2008 6.00,"2,89512746",,
09/09/2008 7.00,"2,95472773",,
09/09/2008 8.00,"2,94027921",,
09/09/2008 9.00,"2,92944308",,
09/09/2008 10.00,"3,31232934",,
09/09/2008 11.00,"3,00168567",,
09/09/2008 12.00,"2,86984281",,
09/09/2008 13.00,"2,82830344",,
09/09/2008 14.00,"3,10101911",,
09/09/2008 15.00,"3,16965034",,
09/09/2008 16.00,"3,23466817",,
09/09/2008 17.00,"3,28162611",,
09/09/2008 18.00,,,
09/09/2008 19.00,,"11,22528699",
09/09/2008 20.00,"0,71597614","13,03063563","0,79677923"
09/09/2008 21.00,"0,65373167","12,25320114","0,66941234"
09/09/2008 22.00,"0,60903757","9,98193442","0,41830402"
09/09/2008 23.00,"0,56151519","9,33689254","0,3189481"
10/09/2008 0.00,"0,51985379","8,83721238","0,3618499"
10/09/2008 1.00,,"9,2304668","0,25493002"
10/09/2008 2.00,"0,54006463",,"0,22526515"
10/09/2008 3.00,"0,52234035","9,82229772",
10/09/2008 4.00,"0,38545927","11,04878454","0,1360393"
10/09/2008 5.00,"0,44372219","11,2785056","0,13659293"
10/09/2008 6.00,"0,45776085","11,40179901","0,13083819"
10/09/2008 7.00,"0,50242241","11,16169196","0,16544837"
10/09/2008 8.00,"0,47127373","11,52769656","0,18824656"
10/09/2008 9.00,"0,48276787","9,98193442","0,23305221"
10/09/2008 10.00,"0,4729406","8,75155286","0,27291021"
10/09/2008 11.00,"0,57577658","7,98321184","0,25418834"
10/09/2008 12.00,"0,45197006","6,87872401","0,31470709"
10/09/2008 13.00,"0,42643624","6,96048878","0,3258685"
10/09/2008 14.00,"0,43038423","6,57242352","0,32396933"
10/09/2008 15.00,"0,39976236","5,90791366","0,35820691"
10/09/2008 16.00,"0,41204569","6,08053093","0,37526555"
10/09/2008 17.00,"0,46153392","8,00787282","0,40641494"
10/09/2008 18.00,"0,46451678","8,48678675","0,3980252"
10/09/2008 19.00,"0,49364773","9,44721112","0,43261786"
10/09/2008 20.00,"0,48943634","11,64190414","0,42699744"
10/09/2008 21.00,"0,41002796","10,69965716","0,43515125"
10/09/2008 22.00,"0,56322884","9,88329626","0,45945382"
10/09/2008 23.00,"0,49952701","8,63993604","0,46709371"
11/09/2008 0.00,"0,51549594","8,47250985","0,43645824"
11/09/2008 1.00,"0,53866117","9,1110624","0,42747282"
11/09/2008 2.00,"0,49180595","9,4069769","0,43139146"
11/09/2008 3.00,"0,48768201","8,97608476","0,42165501"
11/09/2008 4.00,"0,54462791","8,67108443","0,41524269"
11/09/2008 5.00,"0,4789948","8,46991526","0,40332792"
11/09/2008 6.00,"0,36843673","8,70482741","0,42964997"
11/09/2008 7.00,"0,51795302","9,95078794","0,42054541"
11/09/2008 8.00,"0,53848523","11,34858996","0,42232778"
11/09/2008 9.00,"0,37703648","11,67824935","0,42268285"
11/09/2008 10.00,"0,4900506","9,73014697","0,41053214"
11/09/2008 11.00,"0,27981535","8,41540414","0,42545451"
11/09/2008 12.00,"0,44916212","7,10714874","0,41769666"
11/09/2008 13.00,"0,42748883","6,3128504","0,40657379"
11/09/2008 14.00,"0,36834926","6,2817001","0,41777608"
11/09/2008 15.00,"0,4236283","6,24665887","0,44168154"
11/09/2008 16.00,"0,24313826","6,17008518","0,42292112"
11/09/2008 17.00,"0,4808376","6,49714808","0,43340976"
11/09/2008 18.00,"0,42845396","7,38878634","0,449242"
11/09/2008 19.00,"0,3606282","9,43682896","0,43796146"
11/09/2008 20.00,"0,43012184","19,9391964","0,44298853"
11/09/2008 21.00,"0,45056558","23,45253464","0,45802886"
11/09/2008 22.00,"0,46960585","40,74278888","0,42232778"
11/09/2008 23.00,"0,47890733","38,11329176","0,43641853"
12/09/2008 0.00,"0,56454585","24,20528904","0,40803846"
12/09/2008 1.00,,"23,23188984","0,3738803"
12/09/2008 2.00,"0,63668166",,"0,39810346"
12/09/2008 3.00,"0,62545093","13,3343358",
12/09/2008 4.00,"0,58588353","14,66984868",
12/09/2008 5.00,"0,55351039","15,02416522",
12/09/2008 6.00,"0,52938308","18,39473634",
12/09/2008 7.00,"0,56798636","15,72371249",
12/09/2008 8.00,"0,58772633","20,4233148",
12/09/2008 9.00,"0,41506719","16,70360484",
12/09/2008 10.00,"0,61992455","12,75937446",
12/09/2008 11.00,"0,46919804","9,68602183",
12/09/2008 12.00,"0,92541203","8,8151479",
12/09/2008 13.00,"0,7634558","8,03253188",
12/09/2008 14.00,"0,70142897","7,58087159",
12/09/2008 15.00,"0,71213188","6,97865851",
12/09/2008 16.00,"0,60676457","6,99682825",
12/09/2008 17.00,"0,59825432","7,43810446",
12/09/2008 18.00,"1,03814953","9,49134008",
12/09/2008 19.00,"1,71255579","12,03386606","0,44223634"
12/09/2008 20.00,"1,15027277","12,44789245","0,46879549"
12/09/2008 21.00,"1,01498736","13,17209495","0,51613453"
12/09/2008 22.00,"0,86654299","12,90214541","0,52753304"
12/09/2008 23.00,"0,6098349","19,45509712","0,5388533"
13/09/2008 0.00,"0,81083173","21,21759784","0,57831534"
13/09/2008 1.00,"2,91871474","27,64855248","0,61334366"
13/09/2008 2.00,"0,71879933","29,06454144","0,63206554"
13/09/2008 3.00,"0,6976559","12,74120663","0,56968616"
13/09/2008 4.00,"0,59807838","12,30122293","0,46012659"
13/09/2008 5.00,"0,61966115","11,96767835","0,51403563"
13/09/2008 6.00,"0,73046839","15,05271521","0,50232059"
13/09/2008 7.00,"0,77266778","14,89826576","0,5474416"
13/09/2008 8.00,"0,77959864","15,0929456","0,575386"
13/09/2008 9.00,"0,60737783","19,91583176","0,56442198"
13/09/2008 10.00,"0,64291079","13,74575614","0,50042026"
13/09/2008 11.00,"0,72248494","11,12405615","0,51134339"
13/09/2008 12.00,"0,52929562","8,50106366","0,45874134"
13/09/2008 13.00,"0,7427507","6,93582971","0,47211962"
13/09/2008 14.00,"0,66028115","6,74893554","0,45652565"
13/09/2008 15.00,"0,59570978","7,22784947","0,46452061"
13/09/2008 16.00,"0,59825432","8,71780798","0,46796387"
13/09/2008 17.00,"0,72239646","9,8845945","0,48636922"
13/09/2008 18.00,"0,76091126","9,5432547","0,49357227"
13/09/2008 19.00,"0,49218427","9,64448746","0,47849222"
13/09/2008 20.00,"0,63282113","11,2992661","0,53204502"
13/09/2008 21.00,"0,6053601","15,53423138","0,55931666"
13/09/2008 22.00,"0,62808293","12,59065193","0,53972462"
13/09/2008 23.00,"0,58448007","9,27199926","0,53255894"
14/09/2008 0.00,"0,55798417","9,28108509","0,51660874"
14/09/2008 1.00,,"9,55753161","0,47762206"
14/09/2008 2.00,"1,37024681",,"0,47865107"
14/09/2008 3.00,"1,21825006","14,50760783",
14/09/2008 4.00,"1,23586959","11,33820398","0,19708131"
14/09/2008 5.00,"1,32799657","8,70223282","0,21762994"
14/09/2008 6.00,"1,53714465","9,06693535","0,23140883"
14/09/2008 7.00,"1,41705526","9,02280639","0,20010877"
14/09/2008 8.00,"1,48034317","8,37906276","0,20162133"
14/09/2008 9.00,"1,45860479","8,05199986","0,1942933"
14/09/2008 10.00,"1,47035012","8,51274406","0,22404226"
14/09/2008 11.00,"1,42520753","8,66329686","0,22523595"
14/09/2008 12.00,"1,45360827","9,09808374","0,24319629"
14/09/2008 13.00,"1,41793191","9,43033963","0,24212056"
14/09/2008 14.00,"1,38400886","9,14221079","0,25347002"
14/09/2008 15.00,"1,35964052","8,97997759","0,23503314"
14/09/2008 16.00,"1,38199316","8,83591413","0,23439541"
14/09/2008 17.00,"1,37550572","9,21878639","0,22388224"
14/09/2008 18.00,"1,40092665","9,23955262","0,21093963"
