, Brindisi,,,
,Via Dei Mille,,,
Parm,SO2,NO2,NOX,PM10



21/07/2009 20.00,"0,0","14,7","19,2","24,4"
21/07/2009 21.00,"0,0","9,2","11,4",
21/07/2009 22.00,"0,0","10,0","12,2","23,0"
21/07/2009 23.00,"0,0","5,9","7,9",
22/07/2009 0.00,"0,0","7,0","8,1","15,1"
22/07/2009 1.00,"0,0","6,8","8,8",
22/07/2009 2.00,"0,0","13,5","14,9","9,8"
22/07/2009 3.00,"0,0","9,9","11,0",
22/07/2009 4.00,"0,0","10,5","12,4","15,6"
22/07/2009 5.00,"0,0","9,2","10,7",
22/07/2009 6.00,"0,0","6,7","8,2","11,2"
22/07/2009 7.00,"0,0","9,3","13,5",
22/07/2009 8.00,"0,0","8,7","11,7","6,3"
22/07/2009 9.00,"0,1","11,0","14,6",
22/07/2009 10.00,"0,3","9,4","12,9","19,5"
22/07/2009 11.00,"0,2","11,1","14,7",
22/07/2009 12.00,"0,4","10,4","15,9","13,7"
22/07/2009 13.00,"1,7","8,9","14,7",
22/07/2009 14.00,"1,0","7,5","11,7","15,1"
22/07/2009 15.00,"0,1","5,4","8,3",
22/07/2009 16.00,"1,5","7,2","10,7","7,3"
22/07/2009 17.00,"1,2","9,0","13,0",
22/07/2009 18.00,"1,8","9,3","12,2","13,7"
22/07/2009 19.00,"0,7","13,1","16,4",
22/07/2009 20.00,"0,0","15,8","19,4","27,4"
22/07/2009 21.00,"0,0","13,7","16,6",
22/07/2009 22.00,"0,1","27,9","32,8","19,5"
22/07/2009 23.00,"0,3","48,7","56,5",
23/07/2009 0.00,"0,1","56,6","64,4","26,9"
23/07/2009 1.00,,"37,9","42,6",
23/07/2009 2.00,"1,5",,,"32,7"
23/07/2009 3.00,"0,2","15,3","17,0",
23/07/2009 4.00,"0,0","16,4","19,8","21,0"
23/07/2009 5.00,"0,0","25,5","27,8",
23/07/2009 6.00,"0,6","43,1","66,2","24,4"
23/07/2009 7.00,"1,9","55,5","100,7",
23/07/2009 8.00,"3,1","52,9","81,4","27,8"
23/07/2009 9.00,"9,2","29,6","39,0",
23/07/2009 10.00,"6,6","21,5","28,7","13,2"
23/07/2009 11.00,"5,8","18,1","25,4",
23/07/2009 12.00,"8,0","27,5","37,7","12,7"
23/07/2009 13.00,"5,0","28,0","39,3",
23/07/2009 14.00,"2,8","23,0","31,9","16,1"
23/07/2009 15.00,"5,4","21,8","28,9",
23/07/2009 16.00,"29,6","47,8","68,2","7,8"
23/07/2009 17.00,"94,5","93,4","161,0",
23/07/2009 18.00,"65,9","83,6","135,8","14,2"
23/07/2009 19.00,"35,7","91,2","121,9",
23/07/2009 20.00,"6,2","78,3","103,8","22,5"
23/07/2009 21.00,"8,1","102,5","159,4",
23/07/2009 22.00,"6,6","87,6","136,9","30,3"
23/07/2009 23.00,"5,1","85,2","136,6",
24/07/2009 0.00,"3,6","71,7","108,3","30,3"
24/07/2009 1.00,"0,9","41,4","54,0",
24/07/2009 2.00,"0,1","18,8","20,5","17,6"
24/07/2009 3.00,"0,2","16,9","18,0",
24/07/2009 4.00,"1,0","25,6","27,6","16,6"
24/07/2009 5.00,"1,8","30,5","35,2",
24/07/2009 6.00,"4,1","59,7","77,9","31,3"
24/07/2009 7.00,"5,9","81,8","138,6",
24/07/2009 8.00,"6,1","80,7","121,3","44,4"
24/07/2009 9.00,"11,8","60,8","79,8",
24/07/2009 10.00,"11,8","57,0","71,6","51,3"
24/07/2009 11.00,,"64,7","85,3",
24/07/2009 12.00,,"61,2","74,5","53,7"
24/07/2009 13.00,"18,4","67,6","85,1",
24/07/2009 14.00,"22,1","66,0","78,0","43,0"
24/07/2009 15.00,"8,9","32,5","37,9",
24/07/2009 16.00,"21,9","65,2","79,2","42,0"
24/07/2009 17.00,"16,8","55,0","67,6",
24/07/2009 18.00,"6,1","41,0","50,8","36,6"
24/07/2009 19.00,"6,9","71,8","91,1",
24/07/2009 20.00,"6,4","92,7","112,7","47,4"
24/07/2009 21.00,"3,8","82,9","106,5",
24/07/2009 22.00,"2,1","63,0","77,3","63,0"
24/07/2009 23.00,"3,3","77,1","105,8",
25/07/2009 0.00,"2,6","62,5","74,4","69,4"
25/07/2009 1.00,,"42,4","47,3",
25/07/2009 2.00,"9,1",,,"60,1"
25/07/2009 3.00,"3,8","27,1","31,3",
25/07/2009 4.00,"1,5","22,6","26,2","58,6"
25/07/2009 5.00,"0,5","33,5","45,6",
25/07/2009 6.00,"2,1","50,0","79,1","59,6"
25/07/2009 7.00,"1,4","43,5","65,5",
25/07/2009 8.00,"2,8","49,8","74,6","75,2"
25/07/2009 9.00,"1,9","23,7","32,6",
25/07/2009 10.00,"1,9","13,5","18,9","78,1"
25/07/2009 11.00,"1,5","10,8","14,5",
25/07/2009 12.00,"1,8","8,7","12,1","65,4"
25/07/2009 13.00,"1,2","5,6","8,0",
25/07/2009 14.00,"1,9","4,4","6,3","61,1"
25/07/2009 15.00,"0,2","4,1","6,8",
25/07/2009 16.00,"0,2","6,8","8,6","56,2"
25/07/2009 17.00,"0,8","7,5","10,3",
25/07/2009 18.00,"0,9","9,7","12,9","54,7"
25/07/2009 19.00,"0,1","13,1","16,4",
25/07/2009 20.00,"0,1","10,7","13,4","48,4"
25/07/2009 21.00,"0,0","10,2","13,3",
25/07/2009 22.00,"0,0","8,4","11,1","44,0"
25/07/2009 23.00,"0,0","7,9","10,9",
26/07/2009 0.00,"0,0","9,2","12,7","33,2"
26/07/2009 1.00,"0,1","6,8","9,6",
26/07/2009 2.00,"0,0","4,1","5,5","25,4"
26/07/2009 3.00,"0,0","2,9","4,2",
26/07/2009 4.00,"0,0","3,6","5,4","31,3"
26/07/2009 5.00,"0,0","3,2","4,5",
26/07/2009 6.00,"0,0","4,9","6,3","30,3"
26/07/2009 7.00,"0,1","4,7","6,2",
26/07/2009 8.00,"0,1","3,7","5,4","22,0"
26/07/2009 9.00,"0,1","3,9","6,3",
26/07/2009 10.00,"0,1","4,8","7,4","16,6"
26/07/2009 11.00,"0,1","3,8","6,5",
26/07/2009 12.00,"0,0","3,8","7,1","23,0"
26/07/2009 13.00,"0,0","5,1","8,5",
26/07/2009 14.00,"0,1","3,2","5,4","15,6"
26/07/2009 15.00,"0,1","2,9","5,7",
26/07/2009 16.00,"0,5","3,0","4,4","19,0"
26/07/2009 17.00,"0,2","3,1","5,7",
26/07/2009 18.00,"0,5","3,6","5,5","22,0"
26/07/2009 19.00,"0,1","4,0","6,2",
26/07/2009 20.00,"0,0","4,2","6,6","20,5"
26/07/2009 21.00,"0,0","5,4","7,3",
26/07/2009 22.00,"0,0","4,3","7,9","26,4"
26/07/2009 23.00,"0,0","3,1","6,1",
27/07/2009 0.00,"0,0","5,5","8,6","24,9"
27/07/2009 1.00,,"3,2","5,3",
27/07/2009 2.00,"0,5",,,"16,1"
27/07/2009 3.00,"0,0","3,8","6,0",
27/07/2009 4.00,"0,2","5,5","7,3","21,0"
27/07/2009 5.00,"0,6","3,8","5,8",
27/07/2009 6.00,"1,5","10,0","17,2","26,4"
27/07/2009 7.00,"2,4","11,8","17,5",
27/07/2009 8.00,"2,7","16,0","24,5","21,0"
27/07/2009 9.00,"2,9","12,7","20,2",
27/07/2009 10.00,"1,4","16,1","27,2","23,4"
27/07/2009 11.00,"2,9","12,8","21,8",
27/07/2009 12.00,"3,4","13,1","22,2","27,4"
27/07/2009 13.00,"2,9","11,0","18,7",
27/07/2009 14.00,"2,2","10,8","20,7",
27/07/2009 15.00,"1,9","4,4","8,4",
27/07/2009 16.00,"2,5","4,8","8,1",
27/07/2009 17.00,"2,5","5,6","9,5",
27/07/2009 18.00,"3,0","9,2","13,8",
27/07/2009 19.00,"2,5","10,7","15,5",
27/07/2009 20.00,"2,6","17,5","30,0",
27/07/2009 21.00,"1,9","15,0","19,1",
27/07/2009 22.00,"1,4","11,0","15,2",
27/07/2009 23.00,"1,0","12,3","16,4",
28/07/2009 0.00,"1,0","14,3","19,5",
28/07/2009 1.00,"1,0","11,4","15,7",
28/07/2009 2.00,"0,8","11,5","14,0","1,5"
28/07/2009 3.00,"0,5","12,6","15,0",
28/07/2009 4.00,"0,4","10,2","12,2","7,3"
28/07/2009 5.00,"0,0","12,9","14,4",
28/07/2009 6.00,"0,0","22,4","27,9","10,7"
28/07/2009 7.00,"0,1","30,7","42,6",
28/07/2009 8.00,"0,2","9,1","13,7","13,7"
28/07/2009 9.00,"1,3","9,9","14,5",
28/07/2009 10.00,"1,4","12,7","20,9","11,2"
28/07/2009 11.00,"1,0","10,5","16,1",
28/07/2009 12.00,"1,4","9,9","15,4","6,8"
28/07/2009 13.00,"1,4","11,6","18,3",
28/07/2009 14.00,"1,3","10,5","15,9","6,3"
28/07/2009 15.00,"3,0","12,5","18,9",
28/07/2009 16.00,"1,8","8,2","13,4","7,3"
28/07/2009 17.00,"1,3","16,2","23,9",
28/07/2009 18.00,"1,3","27,6","37,3","5,9"
28/07/2009 19.00,"1,3","26,8","33,8",
28/07/2009 20.00,"0,0","20,8","25,6","20,5"
28/07/2009 21.00,"0,2","48,5","58,9",
28/07/2009 22.00,"0,9","44,4","53,4","25,4"
28/07/2009 23.00,"1,4","47,1","60,5",
29/07/2009 0.00,"1,3","39,1","54,9","18,1"
29/07/2009 1.00,,"27,6","32,6",
29/07/2009 2.00,,,,"13,7"
29/07/2009 3.00,,"19,8","22,5",
29/07/2009 4.00,,"18,4","20,8","23,9"
29/07/2009 5.00,,"20,9","23,6",
29/07/2009 6.00,,"34,8","42,2","26,9"
29/07/2009 7.00,,"38,2","50,5",
29/07/2009 8.00,,"20,8","28,6","30,8"
29/07/2009 9.00,,"11,3","15,8",
29/07/2009 10.00,,"9,0","12,9","32,2"
29/07/2009 11.00,,"7,4","10,7",
29/07/2009 12.00,,"7,7","11,6","32,2"
29/07/2009 13.00,,"5,3","8,6",
29/07/2009 14.00,,"5,1","8,4","23,9"
29/07/2009 15.00,,"5,9","8,5",
29/07/2009 16.00,,"5,5","7,7","21,5"
29/07/2009 17.00,,"5,4","7,6",
29/07/2009 18.00,,"7,0","10,2","28,3"
29/07/2009 19.00,,"11,0","13,2",
29/07/2009 20.00,,"8,4","10,3","37,6"
29/07/2009 21.00,,"7,9","10,0",
29/07/2009 22.00,,"8,6","11,4","33,2"
29/07/2009 23.00,,"9,3","12,9",
30/07/2009 0.00,,"9,6","13,0","31,7"
30/07/2009 1.00,,"7,9","10,4",
30/07/2009 2.00,,"4,6","6,5","21,5"
30/07/2009 3.00,,"4,3","5,4",
30/07/2009 4.00,,"4,6","5,7","24,4"
30/07/2009 5.00,,"3,9","5,6",
30/07/2009 6.00,,"4,7","6,2","19,5"
30/07/2009 7.00,,"6,1","8,0",
30/07/2009 8.00,,"6,6","9,6","29,8"
30/07/2009 9.00,,"7,0","10,4",
30/07/2009 10.00,,"11,5","15,4","24,4"
30/07/2009 11.00,,"31,5","48,6",
30/07/2009 12.00,,"11,7","17,2","26,4"
30/07/2009 13.00,,"19,5","26,4",
30/07/2009 14.00,,"10,0","15,1","26,4"
30/07/2009 15.00,,"5,8","9,5",
30/07/2009 16.00,,"8,9","12,7","22,0"
30/07/2009 17.00,,"10,5","14,4",
30/07/2009 18.00,,"9,3","12,3","25,9"
30/07/2009 19.00,,"18,9","24,0",
30/07/2009 20.00,,"22,2","26,6","37,1"
30/07/2009 21.00,,"21,4","25,6",
30/07/2009 22.00,,"27,5","34,2","35,7"
30/07/2009 23.00,,"24,3","27,8",
31/07/2009 0.00,,"17,6","22,8","33,2"
31/07/2009 1.00,,"22,8","27,7",
31/07/2009 2.00,"0,8",,,"15,6"
31/07/2009 3.00,"0,0","11,6","13,0",
31/07/2009 4.00,"0,0","12,6","14,2","6,8"
31/07/2009 5.00,"0,0","15,2","17,7",
31/07/2009 6.00,"0,0","30,2","35,3","3,4"
31/07/2009 7.00,"0,1","16,8","20,1",
31/07/2009 8.00,"0,1","9,2","12,8","18,1"
31/07/2009 9.00,"0,0","11,3","17,1",
31/07/2009 10.00,"0,0","11,6","16,0","15,6"
31/07/2009 11.00,"0,0","10,7","15,1",
31/07/2009 12.00,"0,0","9,0","12,8","27,8"
31/07/2009 13.00,"0,0","10,9","16,2",
31/07/2009 14.00,"0,0","10,7","15,6","15,6"
31/07/2009 15.00,"0,7","8,2","12,4",
31/07/2009 16.00,"1,4","9,1","12,0","12,2"
31/07/2009 17.00,"1,6","8,1","11,1",
31/07/2009 18.00,"1,0","7,7","9,6","25,9"
31/07/2009 19.00,"0,2","14,3","16,7",
31/07/2009 20.00,"0,0","14,9","17,7","47,9"
31/07/2009 21.00,"0,0","15,5","19,4",
31/07/2009 22.00,"0,0","12,5","16,1","36,6"
31/07/2009 23.00,"0,0","16,7","19,4",
01/08/2009 0.00,"0,0","23,4","28,7","36,6"
01/08/2009 1.00,"0,0","26,3","32,5",
01/08/2009 2.00,"0,0","20,0","23,5","29,3"
01/08/2009 3.00,"0,0","12,8","15,4",
01/08/2009 4.00,"0,0","8,5","10,9","16,1"
01/08/2009 5.00,"0,0","7,7","9,0",
01/08/2009 6.00,"0,0","7,0","8,5","27,8"
01/08/2009 7.00,"0,0","9,0","12,1",
01/08/2009 8.00,"0,0","8,1","11,5","21,5"
01/08/2009 9.00,"0,0","9,6","13,2",
01/08/2009 10.00,"0,0","9,6","13,4","17,6"
01/08/2009 11.00,"0,0","9,8","14,2",
01/08/2009 12.00,"0,1","12,2","17,8","34,7"
01/08/2009 13.00,"0,4","10,6","15,2",
01/08/2009 14.00,"1,4","6,7","9,6","65,0"
01/08/2009 15.00,"1,4","5,7","7,7",
01/08/2009 16.00,"1,4","6,2","9,1",
01/08/2009 17.00,"1,2","9,0","11,7",
01/08/2009 18.00,"1,4","12,7","15,2",
01/08/2009 19.00,"0,8","14,1","16,3",
01/08/2009 20.00,"0,1","21,3","23,2",
01/08/2009 21.00,"0,0","21,5","23,7",
01/08/2009 22.00,"0,0","27,8","32,1",
01/08/2009 23.00,"0,4","61,9","78,2",
02/08/2009 0.00,"0,9","70,4","102,8",
02/08/2009 1.00,,"65,2","102,2",
02/08/2009 2.00,"2,4",,,
02/08/2009 3.00,"0,4","28,4","33,1",
02/08/2009 4.00,"0,1","19,5","23,4",
02/08/2009 5.00,"0,1","21,2","23,5",
02/08/2009 6.00,"0,0","30,7","37,2",
02/08/2009 7.00,"0,0","30,4","38,1",
02/08/2009 8.00,"0,8","27,3","31,9",
02/08/2009 9.00,"2,4","28,4","34,0",
02/08/2009 10.00,"4,0","18,0","21,8",
02/08/2009 11.00,"2,4","15,2","18,4",
02/08/2009 12.00,"3,4","9,3","12,1",
02/08/2009 13.00,"3,6","7,4","9,9",
02/08/2009 14.00,"3,5","4,5","6,4",
02/08/2009 15.00,"5,5","14,3","16,9",
02/08/2009 16.00,"6,7","10,7","14,1",
02/08/2009 17.00,"3,4","10,7","13,5",
02/08/2009 18.00,"2,1","12,8","15,1",
02/08/2009 19.00,"1,5","22,3","25,5",
02/08/2009 20.00,"1,5","25,7","29,2",
02/08/2009 21.00,"0,6","25,5","29,6",
02/08/2009 22.00,"0,0","21,1","25,2",
02/08/2009 23.00,"0,2","23,6","29,0",
03/08/2009 0.00,"0,2","18,4","23,1",
03/08/2009 1.00,"0,2","16,6","21,2",
03/08/2009 2.00,"0,0","7,8","9,9",
03/08/2009 3.00,"0,0","5,3","7,1",
03/08/2009 4.00,"0,0","6,0","7,1",
03/08/2009 5.00,"0,0","10,4","12,9",
03/08/2009 6.00,"0,0","27,2","34,9",
03/08/2009 7.00,"0,0","34,2","44,4",
03/08/2009 8.00,"0,2","28,9","37,6",
03/08/2009 9.00,"0,1","33,6","42,4",
03/08/2009 10.00,"0,0","30,4","38,7",
03/08/2009 11.00,"0,1","22,9","31,3",
03/08/2009 12.00,"0,2","26,2","34,7",
03/08/2009 13.00,"1,1","28,7","36,5",
03/08/2009 14.00,"1,5","18,3","23,2",
03/08/2009 15.00,"1,5","14,4","18,2",
03/08/2009 16.00,"1,5","14,5","18,5",
03/08/2009 17.00,"2,7","16,2","20,0",
03/08/2009 18.00,"2,0","26,6","32,6",
03/08/2009 19.00,"1,5","26,2","30,7",
03/08/2009 20.00,"1,5","30,4","35,7",
03/08/2009 21.00,"1,3","21,4","25,2",
03/08/2009 22.00,"0,3","16,0","20,6",
03/08/2009 23.00,"0,0","9,4","12,1",
04/08/2009 0.00,"0,0","11,5","14,2",
04/08/2009 1.00,,"13,3","16,7",
04/08/2009 2.00,"0,5",,,
04/08/2009 3.00,"0,1","6,5","7,8",
04/08/2009 4.00,"0,0","6,2","7,8",
04/08/2009 5.00,"0,0","10,6","12,5",
04/08/2009 6.00,"0,0","22,0","30,3",
04/08/2009 7.00,"0,0","25,9","35,2",
04/08/2009 8.00,"0,0","16,6","22,1",
04/08/2009 9.00,"0,0","15,4","20,8",
04/08/2009 10.00,"0,0","12,2","16,7",
04/08/2009 11.00,"0,0","19,3","25,3",
04/08/2009 12.00,"0,1","22,2","29,8",
04/08/2009 13.00,"0,1","13,8","17,5",
04/08/2009 14.00,"0,1","27,1","35,5",
04/08/2009 15.00,"0,2","18,8","25,1",
04/08/2009 16.00,"0,1","39,8","57,1",
04/08/2009 17.00,"0,1","14,0","19,8",
04/08/2009 18.00,,"10,7","15,7",
04/08/2009 19.00,,"8,3","12,1",
04/08/2009 20.00,,"9,6","14,3",
04/08/2009 21.00,,"7,8","10,8",
04/08/2009 22.00,,"8,1","12,3",
04/08/2009 23.00,,"13,3","19,5",
05/08/2009 0.00,,"12,7","19,3",
05/08/2009 1.00,,"3,7","5,9",
05/08/2009 2.00,,"5,2","7,7",
05/08/2009 3.00,,"2,6","4,6",
05/08/2009 4.00,,"1,6","3,3",
05/08/2009 5.00,,"5,7","7,0",
05/08/2009 6.00,,"4,9","7,0",
05/08/2009 7.00,,"8,6","11,7",
05/08/2009 8.00,,"7,2","11,0",
05/08/2009 9.00,,"5,8","9,9",
05/08/2009 10.00,,"6,1","10,0",
05/08/2009 11.00,,"7,8","12,4",
05/08/2009 12.00,,"6,2","10,5",
05/08/2009 13.00,,"4,9","9,0",
05/08/2009 14.00,,"4,6","7,8",
05/08/2009 15.00,,"4,3","7,8",
05/08/2009 16.00,,"3,2","5,8",
05/08/2009 17.00,,"4,5","7,7",
05/08/2009 18.00,,"6,0","9,8",
05/08/2009 19.00,,"6,5","9,0",
05/08/2009 20.00,,"7,2","10,7",
05/08/2009 21.00,,"5,1","7,8",
05/08/2009 22.00,,"5,4","7,1",
05/08/2009 23.00,,"4,1","6,4",
06/08/2009 0.00,,"3,7","6,5",
06/08/2009 1.00,,"5,6","8,2",
06/08/2009 2.00,,,,
06/08/2009 3.00,,"6,5","8,4",
06/08/2009 4.00,,"5,7","7,3",
06/08/2009 5.00,,"4,3","6,0",
06/08/2009 6.00,,"7,4","10,6",
06/08/2009 7.00,,"11,5","16,6",
06/08/2009 8.00,,"6,2","9,4",
06/08/2009 9.00,,"5,0","9,3",
06/08/2009 10.00,,,,
06/08/2009 11.00,,,,
06/08/2009 12.00,,,,
06/08/2009 13.00,,,,
06/08/2009 14.00,,,,
06/08/2009 15.00,,,,
06/08/2009 16.00,,,,
06/08/2009 17.00,,,,
06/08/2009 18.00,,,,
06/08/2009 19.00,,,,
06/08/2009 20.00,,,,
06/08/2009 21.00,,,,
06/08/2009 22.00,,,,
06/08/2009 23.00,,,,
07/08/2009 0.00,,,,
07/08/2009 1.00,,,,
07/08/2009 2.00,,,,
07/08/2009 3.00,,,,
07/08/2009 4.00,,,,
07/08/2009 5.00,,,,
07/08/2009 6.00,,,,"1,0"
07/08/2009 7.00,,,,
07/08/2009 8.00,,,,"5,9"
07/08/2009 9.00,,,,
07/08/2009 10.00,,,,"3,4"
07/08/2009 11.00,,,,
07/08/2009 12.00,,,,"2,9"
07/08/2009 13.00,,,,
07/08/2009 14.00,,,,"4,9"
07/08/2009 15.00,,,,
07/08/2009 16.00,,,,"6,8"
07/08/2009 17.00,,,,
07/08/2009 18.00,,,,"4,4"
07/08/2009 19.00,,,,
07/08/2009 20.00,,,,"15,6"
07/08/2009 21.00,,,,
07/08/2009 22.00,,,,"13,2"
07/08/2009 23.00,,,,
08/08/2009 0.00,,,,"11,7"
08/08/2009 1.00,,,,
08/08/2009 2.00,,,,"5,9"
08/08/2009 3.00,,"9,7","11,0",
08/08/2009 4.00,,"8,4","10,1","5,4"
08/08/2009 5.00,,"7,3","8,7",
08/08/2009 6.00,,"7,3","9,4","6,8"
08/08/2009 7.00,,"6,7","9,0",
08/08/2009 8.00,,"7,6","10,3","8,8"
08/08/2009 9.00,,"7,9","11,0",
08/08/2009 10.00,,"6,8","10,0","9,8"
08/08/2009 11.00,,"7,2","9,4",
08/08/2009 12.00,,"6,7","9,5","9,3"
08/08/2009 13.00,,"8,8","12,9",
08/08/2009 14.00,,"4,8","7,4","5,4"
08/08/2009 15.00,,"4,4","7,4",
08/08/2009 16.00,,"4,6","6,6","3,4"
08/08/2009 17.00,,"5,1","8,7",
08/08/2009 18.00,,"9,9","13,6","11,2"
08/08/2009 19.00,,"14,2","17,4",
08/08/2009 20.00,,"17,5","22,4","23,9"
08/08/2009 21.00,,"15,2","19,4",
08/08/2009 22.00,,"19,6","25,6","22,0"
08/08/2009 23.00,,"27,5","35,2",
09/08/2009 0.00,,"35,6","47,6","23,0"
09/08/2009 1.00,,"38,4","46,7",
09/08/2009 2.00,,"30,6","33,9","11,2"
09/08/2009 3.00,,"20,7","24,6",
09/08/2009 4.00,,"11,2","13,5","13,7"
09/08/2009 5.00,,"15,4","17,7",
09/08/2009 6.00,,"18,3","21,7","11,2"
09/08/2009 7.00,,"17,6","21,9",
09/08/2009 8.00,,"13,8","19,0","14,2"
09/08/2009 9.00,,"13,7","18,9",
09/08/2009 10.00,,"9,4","14,2","11,7"
09/08/2009 11.00,,"7,8","12,3",
09/08/2009 12.00,,"10,9","15,0","11,2"
09/08/2009 13.00,,"7,4","10,3",
09/08/2009 14.00,,"6,2","8,7","14,7"
09/08/2009 15.00,,"6,2","9,6",
09/08/2009 16.00,,"7,7","10,6","12,7"
09/08/2009 17.00,,"8,4","12,3",
09/08/2009 18.00,,"14,9","18,9","15,1"
09/08/2009 19.00,,"17,8","22,7",
09/08/2009 20.00,,"28,4","33,0","19,0"
09/08/2009 21.00,,"21,1","25,1",
09/08/2009 22.00,,"36,9","45,1","15,6"
09/08/2009 23.00,,"44,8","52,4",
10/08/2009 0.00,,"54,4","78,4","23,0"
10/08/2009 1.00,,"51,6","72,5",
10/08/2009 2.00,,,,"17,6"
10/08/2009 3.00,,"22,4","28,3",
10/08/2009 4.00,,"16,8","20,6","12,2"
10/08/2009 5.00,,"15,4","17,4",
10/08/2009 6.00,,"22,2","28,5","14,2"
10/08/2009 7.00,,"30,9","42,4",
10/08/2009 8.00,,"27,9","40,2","16,6"
10/08/2009 9.00,,"15,9","23,6",
10/08/2009 10.00,,"13,5","18,7","8,3"
10/08/2009 11.00,,"15,3","21,3",
10/08/2009 12.00,,"14,1","20,4","10,7"
10/08/2009 13.00,,"16,4","25,1",
10/08/2009 14.00,,"8,4","11,9","10,7"
10/08/2009 15.00,,"17,5","23,6",
10/08/2009 16.00,,"17,9","23,4","6,8"
10/08/2009 17.00,,"38,0","49,6",
10/08/2009 18.00,,"32,3","40,9","15,6"
10/08/2009 19.00,,"24,6","30,0",
10/08/2009 20.00,,"34,5","44,0","16,6"
10/08/2009 21.00,,"33,6","40,7",
10/08/2009 22.00,,"46,5","54,3","18,1"
10/08/2009 23.00,,"34,4","40,6",
11/08/2009 0.00,,"31,5","39,7","18,1"
11/08/2009 1.00,,"17,1","20,5",
11/08/2009 2.00,,"13,2","14,8","9,3"
11/08/2009 3.00,,"12,5","14,7",
11/08/2009 4.00,,"10,6","12,0","10,7"
11/08/2009 5.00,,"8,9","10,7",
11/08/2009 6.00,,"17,5","20,4","20,5"
11/08/2009 7.00,,"28,5","37,7",
11/08/2009 8.00,,"20,4","27,0","16,6"
11/08/2009 9.00,,"17,6","23,4",
11/08/2009 10.00,,"16,0","23,1","8,3"
11/08/2009 11.00,,"13,8","21,6",
11/08/2009 12.00,,"10,8","16,1","8,8"
11/08/2009 13.00,,"10,2","14,9",
11/08/2009 14.00,,"9,4","13,5","8,3"
11/08/2009 15.00,,"12,1","16,7",
11/08/2009 16.00,,"15,7","19,9","11,7"
11/08/2009 17.00,,"8,3","12,2",
11/08/2009 18.00,,"10,7","14,9","23,0"
11/08/2009 19.00,,"12,4","16,6",
11/08/2009 20.00,,"21,5","27,7","11,7"
11/08/2009 21.00,,"22,1","27,8",
11/08/2009 22.00,,"10,9","13,5","20,0"
11/08/2009 23.00,,"8,7","11,7",
12/08/2009 0.00,,"6,4","9,2","11,7"
12/08/2009 1.00,,"6,5","9,4",
12/08/2009 2.00,,,,
12/08/2009 3.00,,"4,1","5,7",
12/08/2009 4.00,,"3,3","5,3",
12/08/2009 5.00,,"3,4","5,2",
12/08/2009 6.00,,"5,5","8,2",
12/08/2009 7.00,,"7,7","11,6",
12/08/2009 8.00,,"6,8","11,6",
12/08/2009 9.00,,"19,8","36,2",
12/08/2009 10.00,,"19,0","32,1",
12/08/2009 11.00,,"18,0","28,0",
12/08/2009 12.00,,"21,0","34,1",
12/08/2009 13.00,,"12,9","21,5",
12/08/2009 14.00,,"7,3","11,2",
12/08/2009 15.00,,"8,7","13,6",
12/08/2009 16.00,,"5,6","8,9",
12/08/2009 17.00,,"4,7","7,9",
12/08/2009 18.00,,"8,7","11,7",
12/08/2009 19.00,,"13,8","18,7",
12/08/2009 20.00,,"16,0","22,0",
12/08/2009 21.00,,"16,5","23,0",
12/08/2009 22.00,,"19,4","26,9",
12/08/2009 23.00,,"18,4","24,5",
13/08/2009 0.00,,"22,4","32,1",
13/08/2009 1.00,,"24,9","34,5",
13/08/2009 2.00,,"28,1","38,7",
13/08/2009 3.00,,"18,0","23,0",
13/08/2009 4.00,,"16,9","22,1",
13/08/2009 5.00,,"19,2","23,5",
13/08/2009 6.00,,"28,5","36,2",
13/08/2009 7.00,,"21,1","26,7",
13/08/2009 8.00,,"15,9","22,2",
13/08/2009 9.00,,"16,1","23,1",
13/08/2009 10.00,,"17,2","27,8",
13/08/2009 11.00,,"19,2","33,2",
13/08/2009 12.00,,"19,6","33,2",
13/08/2009 13.00,,"13,6","25,0",
13/08/2009 14.00,,"12,8","26,7",
13/08/2009 15.00,,"12,8","25,1",
13/08/2009 16.00,,"15,3","25,3",
13/08/2009 17.00,,"19,6","28,8",
13/08/2009 18.00,,"27,9","35,3",
13/08/2009 19.00,,"34,3","39,1",
13/08/2009 20.00,,"29,9","29,9",
13/08/2009 21.00,,"36,5","39,3",
13/08/2009 22.00,,"43,5","50,9",
13/08/2009 23.00,,"39,4","48,8",
14/08/2009 0.00,,"66,7","86,2",
14/08/2009 1.00,,"75,1","98,8",
14/08/2009 2.00,,,,
14/08/2009 3.00,,,,
14/08/2009 4.00,,,,
14/08/2009 5.00,,,,
14/08/2009 6.00,,,,
14/08/2009 7.00,,,,
14/08/2009 8.00,,,,
14/08/2009 9.00,,,,
14/08/2009 10.00,,,,
14/08/2009 11.00,,,,
14/08/2009 12.00,,,,
14/08/2009 13.00,,,,
14/08/2009 14.00,,,,
14/08/2009 15.00,,,,
14/08/2009 16.00,,,,
14/08/2009 17.00,,,,
14/08/2009 18.00,,,,
14/08/2009 19.00,,,,
14/08/2009 20.00,,,,
14/08/2009 21.00,,,,
14/08/2009 22.00,,,,
14/08/2009 23.00,,,,
15/08/2009 0.00,,,,
15/08/2009 1.00,,,,
15/08/2009 2.00,,,,
15/08/2009 3.00,,,,
15/08/2009 4.00,,,,
15/08/2009 5.00,,,,
15/08/2009 6.00,,,,
15/08/2009 7.00,,,,
