, Brindisi,,,,,,
27/11/2009 15.00,"0,7","5,1","9,4","0,2",,,"1,0"
27/11/2009 16.00,"0,7","9,1","13,6","0,2",,"17,1","0,9"
27/11/2009 17.00,"0,4","10,9","15,6","0,2",,,"1,1"
27/11/2009 18.00,"0,2","22,0","27,7","0,3",,"14,2","1,3"
27/11/2009 19.00,"0,1","29,4","34,5","0,3",,,"2,1"
27/11/2009 20.00,"0,2","29,0","32,7","0,4",,"26,4","2,5"
27/11/2009 21.00,"0,4","9,9","14,5","0,4",,,"2,2"
27/11/2009 22.00,"0,1","9,2","12,6","0,3",,"22,0","1,7"
27/11/2009 23.00,"0,1","7,0","11,8","0,3",,,"1,9"
28/11/2009 0.00,"0,0","4,7","9,2","0,3",,"21,5","1,0"
28/11/2009 1.00,,"4,6","9,0","0,3",,,"1,0"
28/11/2009 2.00,"1,0",,,"0,2",,"9,8","1,1"
28/11/2009 3.00,"0,7","13,3","18,1",,,,"1,2"
28/11/2009 4.00,"1,0","6,9","10,9","0,3",,"5,4","1,1"
28/11/2009 5.00,"0,6","7,0","12,0","0,3",,,"1,1"
28/11/2009 6.00,"1,4","9,2","13,5","0,4",,"14,2","1,0"
28/11/2009 7.00,"1,0","9,6","13,5","0,3",,,"1,0"
28/11/2009 8.00,"1,0","13,5","18,4","0,3",,"15,1","1,1"
28/11/2009 9.00,"1,1","15,4","21,1","0,4",,,"2,3"
28/11/2009 10.00,"0,8","10,9","15,7","0,3",,"22,0","1,5"
28/11/2009 11.00,"1,0","8,9","13,9","0,3",,,"1,4"
28/11/2009 12.00,"1,2","7,5","12,9","0,3",,"19,5","1,2"
28/11/2009 13.00,"1,4","5,8","10,7","0,4",,,"1,0"
28/11/2009 14.00,"1,4","7,0","11,3","0,3",,"25,4","0,9"
28/11/2009 15.00,"1,6","7,2","11,6","0,3",,,"0,9"
28/11/2009 16.00,"1,4","10,1","15,1","0,4",,"23,0","0,9"
28/11/2009 17.00,"1,5","17,6","22,6","0,3",,,"1,1"
28/11/2009 18.00,"1,8","25,8","32,0","0,3",,"26,4","1,1"
28/11/2009 19.00,"1,4","24,8","29,5","0,3",,,"1,4"
28/11/2009 20.00,"1,1","42,2","48,6","0,5",,"20,5","2,0"
28/11/2009 21.00,"1,4","42,8","49,7","0,5",,,"3,7"
28/11/2009 22.00,"0,8","20,5","25,4","0,4",,"22,5","2,2"
28/11/2009 23.00,"1,1","44,2","55,1","0,5",,,"2,7"
29/11/2009 0.00,"0,4","31,7","39,1","0,5",,"25,4","2,8"
29/11/2009 1.00,"0,5","23,4","29,6","0,5",,,"3,0"
29/11/2009 2.00,"1,1","17,8","23,4","0,5",,"16,6","3,1"
29/11/2009 3.00,"0,7","15,5","21,4","0,5",,,"2,4"
29/11/2009 4.00,"0,5","12,9","18,2","0,5",,"22,5","2,5"
29/11/2009 5.00,"0,4","12,9","18,1","0,4",,,"2,5"
29/11/2009 6.00,"0,7","19,9","38,6","0,4",,"24,4","2,3"
29/11/2009 7.00,"0,6","22,1","36,6","0,4",,,"2,3"
29/11/2009 8.00,"0,6","23,5","40,8","0,5",,"19,0","1,9"
29/11/2009 9.00,"0,9","15,7","27,3","0,6",,,"1,9"
29/11/2009 10.00,"0,6","9,4","16,0","0,5",,"15,6","1,9"
29/11/2009 11.00,"0,6","7,5","13,2","0,4",,,"1,5"
29/11/2009 12.00,"0,7","8,6","15,6","0,4",,"13,7","1,5"
29/11/2009 13.00,"1,4","6,2","12,3","0,4",,,"1,3"
29/11/2009 14.00,"1,4","7,5","12,7","0,5",,"13,7","1,3"
29/11/2009 15.00,"0,7","6,9","12,0","0,4",,,"1,8"
29/11/2009 16.00,"0,6","4,8","9,2","0,3",,"8,3","1,1"
29/11/2009 17.00,"1,0","7,9","11,8","0,3",,,"0,9"
29/11/2009 18.00,"0,5","16,5","21,6","0,4",,"8,8","1,3"
29/11/2009 19.00,"1,1","11,2","15,5","0,4",,,"1,1"
29/11/2009 20.00,"1,0","8,4","13,5","0,4",,"15,6","1,1"
29/11/2009 21.00,"1,2","12,9","16,7","0,5",,,"1,9"
29/11/2009 22.00,"0,6","12,9","17,4","0,4",,"15,1","1,6"
29/11/2009 23.00,"0,7","9,5","13,8","0,2",,,"1,0"
30/11/2009 0.00,"0,4","10,4","15,4","0,2",,"17,6","1,5"
30/11/2009 1.00,,"7,4","12,3","0,3",,,"1,1"
30/11/2009 2.00,"1,2",,,"0,3",,"8,3","0,9"
30/11/2009 3.00,"0,7","19,1","24,2",,,,"0,7"
30/11/2009 4.00,"1,1","11,3","16,6","0,0",,"8,8","0,6"
30/11/2009 5.00,"1,1","8,5","12,5","0,1",,,"0,5"
30/11/2009 6.00,"0,5","7,1","11,8","0,1",,"20,0","0,5"
30/11/2009 7.00,"1,0","5,3","9,8","0,0",,,"0,4"
30/11/2009 8.00,"0,9","5,9","11,1","0,0",,"21,5","0,5"
30/11/2009 9.00,"1,1","8,0","13,0","0,0",,,"0,5"
30/11/2009 10.00,"1,3","7,6","12,7","0,0",,"24,4","0,6"
30/11/2009 11.00,"1,4","4,8","10,5","0,0",,,"0,6"
30/11/2009 12.00,"1,3","4,9","8,6","0,0",,"19,5","0,5"
30/11/2009 13.00,"1,0","4,3","8,6","0,0",,,"0,4"
30/11/2009 14.00,"1,3","3,8","9,2","0,1",,"12,2","0,4"
30/11/2009 15.00,"1,5","5,1","11,2","0,0",,,"0,3"
30/11/2009 16.00,"1,4","4,8","9,0","0,0",,"21,0","0,3"
30/11/2009 17.00,"1,5","4,3","9,8","0,0",,,"0,3"
30/11/2009 18.00,"1,3","3,9","8,5","0,0",,"22,0","0,6"
30/11/2009 19.00,"1,2","3,5","6,4","0,0",,,"0,5"
30/11/2009 20.00,"1,1","2,6","6,9","0,0",,"23,4","0,5"
30/11/2009 21.00,"0,5","3,2","7,7","0,1",,,"0,5"
30/11/2009 22.00,"1,4","2,6","7,6","0,0",,"17,6","0,5"
30/11/2009 23.00,"1,1","1,3","5,6","0,0",,,"0,3"
01/12/2009 0.00,"0,5","2,0","7,3","0,0",,"22,5","0,3"
01/12/2009 1.00,"1,1","1,2","6,2","0,0",,,"0,3"
01/12/2009 2.00,"1,2","1,7","5,4","0,0",,"15,6","0,3"
01/12/2009 3.00,"1,4","1,3","6,0","0,1",,,"0,3"
01/12/2009 4.00,"1,5","2,1","6,7","0,1",,"15,1","0,3"
01/12/2009 5.00,"1,4","1,6","6,8","0,0",,,"0,3"
01/12/2009 6.00,"1,5","2,5","7,4","0,0",,"35,7","0,3"
01/12/2009 7.00,"1,3","2,3","7,3","0,0",,,"0,3"
01/12/2009 8.00,"1,5","3,5","8,2","0,0",,"34,7","0,3"
01/12/2009 9.00,"1,5","4,2","9,2","0,0",,,"0,3"
01/12/2009 10.00,"1,5","4,0","9,7","0,0",,"29,8","0,3"
01/12/2009 11.00,"1,1","3,7","8,5","0,0",,,"0,3"
01/12/2009 12.00,"1,6","7,2","13,4","0,0",,"32,7","0,3"
01/12/2009 13.00,"1,3","20,9","29,7","0,1",,,"0,7"
01/12/2009 14.00,"1,4","24,7","34,3","0,1",,"20,0","1,0"
01/12/2009 15.00,"1,5","22,9","31,0","0,0",,,"1,0"
01/12/2009 16.00,"1,4","23,3","32,0","0,1",,"15,1","1,1"
01/12/2009 17.00,"1,5","31,9","41,1","0,1",,,"1,5"
01/12/2009 18.00,"1,5","41,5","49,8","0,2",,"17,1","1,6"
01/12/2009 19.00,"1,4","25,8","33,0","0,1",,,"1,7"
01/12/2009 20.00,"1,4","28,5","34,7","0,1",,"11,2","1,8"
01/12/2009 21.00,"3,0","65,0","137,3","0,5",,,"2,7"
01/12/2009 22.00,"1,8","45,5","82,3","0,3",,"18,6","4,9"
01/12/2009 23.00,"1,7","41,6","72,6","0,4",,,"3,1"
02/12/2009 0.00,"1,5","37,0","56,6","0,4",,"19,5","2,6"
02/12/2009 1.00,,"22,6","30,9","0,3",,,"2,8"
02/12/2009 2.00,"1,0",,,"0,3",,"13,7","2,7"
02/12/2009 3.00,"0,9","22,9","28,4",,,,"1,4"
02/12/2009 4.00,"0,9","11,6","16,1","0,2",,"12,2","0,9"
02/12/2009 5.00,"1,0","6,8","12,0","0,2",,,"0,3"
02/12/2009 6.00,"1,0","28,0","41,6","0,2",,"9,8","0,4"
02/12/2009 7.00,"0,9","23,1","28,9","0,2",,,"0,6"
02/12/2009 8.00,"0,6","27,4","33,7","0,2",,"9,3","1,0"
02/12/2009 9.00,"1,0","33,1","44,2","0,2",,,"0,9"
02/12/2009 10.00,"1,0","36,0","49,6","0,2",,"9,3","1,1"
02/12/2009 11.00,"1,1","27,1","37,8","0,2",,,"0,9"
02/12/2009 12.00,"0,9","24,5","34,8","0,2",,"6,8","0,9"
02/12/2009 13.00,"1,9","14,9","21,6","0,2",,,"0,7"
02/12/2009 14.00,"2,0","11,8","18,3","0,2",,"8,3","0,3"
02/12/2009 15.00,"1,4","11,3","16,8","0,2",,,"0,2"
02/12/2009 16.00,"2,6","11,4","17,8","0,1",,"4,9","0,2"
02/12/2009 17.00,"2,2","10,0","14,6","0,1",,,"0,2"
02/12/2009 18.00,"1,2","9,4","15,8","0,2",,"4,4","0,2"
02/12/2009 19.00,"1,2","6,5","11,7","0,1",,,"0,2"
02/12/2009 20.00,"1,2","5,4","11,1","0,1",,"5,9","0,2"
02/12/2009 21.00,"1,2","2,8","7,9","0,1",,,"0,2"
02/12/2009 22.00,"1,2","2,2","7,0","0,1",,"4,9","0,2"
02/12/2009 23.00,"1,3","2,6","7,7","0,2",,,"0,3"
03/12/2009 0.00,"1,2","3,0","7,2","0,2",,"9,8","0,5"
03/12/2009 1.00,"2,1","2,8","8,0","0,2",,,"0,6"
03/12/2009 2.00,"1,1","3,4","8,7","0,2",,"5,4","0,8"
03/12/2009 3.00,"1,2","4,0","9,2","0,3",,,"0,6"
03/12/2009 4.00,"1,2","5,6","11,0","0,2",,"3,4","0,6"
03/12/2009 5.00,"1,2","8,2","12,8","0,3",,,"0,8"
03/12/2009 6.00,"1,1","7,3","12,1","0,3",,"10,3","0,8"
03/12/2009 7.00,"1,0","8,6","15,7","0,3",,,"0,8"
03/12/2009 8.00,"1,0","11,3","18,3","0,2",,"12,7","0,8"
03/12/2009 9.00,"0,9","11,7","17,9","0,3",,,"1,0"
03/12/2009 10.00,"0,9","12,0","20,3","0,3",,"17,6","0,9"
03/12/2009 11.00,"0,8","13,5","25,0","0,3",,,"1,0"
03/12/2009 12.00,"1,0","10,2","19,3","0,3",,"20,5","1,0"
03/12/2009 13.00,"1,0","10,2","18,1","0,3",,,"1,0"
03/12/2009 14.00,"1,0","9,5","17,7","0,2",,"18,6","0,9"
03/12/2009 15.00,"1,1","10,6","16,9","0,2",,,"0,9"
03/12/2009 16.00,"1,0","10,5","16,4","0,2",,"15,6","0,8"
03/12/2009 17.00,"0,8","15,0","21,1","0,2",,,"0,9"
03/12/2009 18.00,"0,9","21,1","27,2","0,3",,"14,2","1,2"
03/12/2009 19.00,"1,0","27,1","32,1","0,3",,,"1,0"
03/12/2009 20.00,"0,9","28,9","35,4","0,3",,"20,0","1,0"
03/12/2009 21.00,"1,1","52,7","68,2","0,5",,,"2,4"
03/12/2009 22.00,"0,8","46,5","61,4","0,6",,"24,4","3,9"
03/12/2009 23.00,"1,0","35,0","43,5","0,8",,,"3,3"
04/12/2009 0.00,"0,9","32,1","41,7","0,8",,"36,1","5,4"
04/12/2009 1.00,,"28,3","39,5","0,8",,,"5,2"
04/12/2009 2.00,"0,1",,,"0,7",,"31,3","4,6"
04/12/2009 3.00,"0,1","32,7","39,7",,,,"4,3"
04/12/2009 4.00,"0,1","23,7","30,5","0,7",,"30,3","4,3"
04/12/2009 5.00,"0,1","22,2","30,4","0,6",,,"3,9"
04/12/2009 6.00,"0,1","24,4","36,2","0,5",,"32,2","2,5"
04/12/2009 7.00,"0,1","32,1","46,1","0,5",,,"2,5"
04/12/2009 8.00,"0,1","28,4","45,2","0,4",,"17,6","1,8"
04/12/2009 9.00,"0,3","21,1","32,7","0,4",,,"1,2"
04/12/2009 10.00,"0,3","19,1","32,5","0,4",,"19,5","1,0"
04/12/2009 11.00,"0,3","22,1","40,4","0,4",,,"1,0"
04/12/2009 12.00,"0,2","12,9","19,6","0,4",,"13,7","1,0"
04/12/2009 13.00,"0,2","10,9","17,9","0,4",,,"1,0"
04/12/2009 14.00,"0,2","7,8","12,8","0,3",,"9,3","1,0"
04/12/2009 15.00,"0,2","6,8","11,2","0,3",,,"0,9"
04/12/2009 16.00,"0,3","18,2","27,4","0,3",,"4,9","1,5"
04/12/2009 17.00,"0,2","9,8","13,1","0,3",,,"1,0"
04/12/2009 18.00,"0,2","12,1","16,5","0,3",,"10,7","0,9"
04/12/2009 19.00,"0,1","12,4","16,4","0,3",,,"1,0"
04/12/2009 20.00,"0,2","10,6","14,0","0,3",,"5,4","1,2"
04/12/2009 21.00,"0,1","9,5","12,6","0,3",,,"0,8"
04/12/2009 22.00,"0,2","11,1","14,6","0,3",,"11,7","0,9"
04/12/2009 23.00,"0,1","9,7","13,8","0,3",,,"0,9"
05/12/2009 0.00,"0,1","6,7","11,4","0,2",,"10,7","0,8"
05/12/2009 1.00,"0,1","5,2","9,9","0,2",,,"0,7"
05/12/2009 2.00,"0,1","7,2","11,3","0,2",,"5,4","0,6"
05/12/2009 3.00,"0,2","7,9","11,8","0,2",,,"0,4"
05/12/2009 4.00,"0,2","8,7","12,5","0,1",,"3,9","0,4"
05/12/2009 5.00,"0,2","5,1","8,8","0,1",,,"0,2"
05/12/2009 6.00,"0,2","4,7","8,9","0,1",,"2,0","0,2"
05/12/2009 7.00,"0,3","4,6","8,5","0,2",,,"0,1"
05/12/2009 8.00,"0,3","8,0","12,2","0,2",,"1,0","2,0"
05/12/2009 9.00,"0,3","3,9","8,4","0,2",,,"8,2"
05/12/2009 10.00,"0,3","8,5","13,6","0,2",,"2,4","5,6"
05/12/2009 11.00,"0,2","10,9","15,8","0,2",,,"4,5"
05/12/2009 12.00,"0,2","6,3","11,2","0,2",,"6,3","1,3"
05/12/2009 13.00,"0,2","7,9","12,9","0,4",,,"0,5"
05/12/2009 14.00,"1,7","14,1","20,0","0,3",,"4,4","0,4"
05/12/2009 15.00,"2,2","10,2","16,3","0,1",,,"0,6"
05/12/2009 16.00,"3,1","12,0","18,1","0,2",,"19,5","1,1"
05/12/2009 17.00,"4,3","13,7","19,6","0,3",,,"1,1"
05/12/2009 18.00,"2,4","11,6","17,5","0,5",,"21,5","0,9"
05/12/2009 19.00,"1,1","9,9","15,4","0,8",,,"1,0"
05/12/2009 20.00,"1,8","9,9","15,4","1,1",,"10,7","0,8"
05/12/2009 21.00,"1,0","7,1","13,1","1,4",,,"1,0"
05/12/2009 22.00,"1,3","6,9","14,2","1,4",,"14,7","1,4"
05/12/2009 23.00,"1,2","6,4","12,5","1,5",,,"1,5"
06/12/2009 0.00,"0,7","8,4","14,7","1,7",,"9,8","1,3"
06/12/2009 1.00,,"13,8","21,0","1,9",,,"1,4"
06/12/2009 2.00,,,,"2,0",,"5,9","1,5"
06/12/2009 3.00,,"28,5","34,4",,,,"1,2"
06/12/2009 4.00,,"24,1","29,0","0,3",,"3,9","1,2"
06/12/2009 5.00,,"21,5","27,3","0,3",,,"1,5"
06/12/2009 6.00,,"19,1","24,0","0,3",,"10,7","1,5"
06/12/2009 7.00,,"17,5","22,9","0,3",,,"1,5"
06/12/2009 8.00,,"15,6","21,3","0,3",,"11,7","1,3"
06/12/2009 9.00,,"16,2","22,1","0,4",,,"1,5"
06/12/2009 10.00,,"15,0","24,8","0,5",,"11,7","1,6"
06/12/2009 11.00,,"13,8","27,8","0,9",,,"1,5"
06/12/2009 12.00,,"15,1","27,2","1,2",,"16,1","1,5"
06/12/2009 13.00,,"14,2","23,7","1,4",,,"1,5"
06/12/2009 14.00,,"15,1","22,6","1,5",,"12,2","0,7"
06/12/2009 15.00,,"14,4","19,8","1,5",,,"1,5"
06/12/2009 16.00,,"10,7","14,1","1,5",,"11,7","1,3"
06/12/2009 17.00,,"12,9","14,5","1,3",,,"1,4"
06/12/2009 18.00,,"12,1","14,0","1,2",,"13,7","1,5"
06/12/2009 19.00,,"9,0","8,8","1,0",,,"1,2"
06/12/2009 20.00,,"22,3","23,1","1,0",,"15,6","1,2"
06/12/2009 21.00,,"39,4","44,9","0,9",,,"2,4"
06/12/2009 22.00,,"43,7","49,5","0,7",,"14,7","3,2"
06/12/2009 23.00,,"33,0","36,8","0,6",,,"3,3"
07/12/2009 0.00,,"46,8","68,3","0,3",,"17,6","3,0"
07/12/2009 1.00,,"28,8","36,3","0,1",,,"2,1"
07/12/2009 2.00,,"20,8","25,1","0,1",,"8,3","1,7"
07/12/2009 3.00,,"15,5","19,1","0,0",,,"1,6"
07/12/2009 4.00,,"18,9","22,9","0,1",,"5,4","1,4"
07/12/2009 5.00,,"10,7","13,6","0,1",,,"1,3"
07/12/2009 6.00,,"14,2","16,8","0,0",,"6,3","1,6"
07/12/2009 7.00,,"28,1","35,6","0,1",,,"1,8"
07/12/2009 8.00,,"43,5","57,7","0,0",,"10,7","2,0"
07/12/2009 9.00,,"37,6","60,3","0,1",,,"2,5"
07/12/2009 10.00,,"28,2","54,4","0,4",,"19,5","2,6"
07/12/2009 11.00,,"15,9","32,8","0,7",,,"2,1"
07/12/2009 12.00,,"13,1","29,1","1,1",,"12,2","1,9"
07/12/2009 13.00,,,,"0,6",,,"1,3"
07/12/2009 14.00,,"6,6","5,4","0,0",,"10,7","1,4"
07/12/2009 15.00,,"8,3","11,3","0,0",,,"1,3"
07/12/2009 16.00,,"12,2","15,4","0,0",,"11,2","1,4"
07/12/2009 17.00,"1,6","17,0","20,2","0,0",,,"1,1"
07/12/2009 18.00,"2,1","38,3","42,8","0,0",,"14,2","1,3"
07/12/2009 19.00,"3,1","51,8","109,4","0,0",,,"2,3"
07/12/2009 20.00,"3,1","57,5","131,3","0,0",,"30,8","5,6"
07/12/2009 21.00,"2,2","51,1","83,7","0,0",,,"5,1"
07/12/2009 22.00,"2,0","49,1","69,5","0,0",,"33,7","3,6"
07/12/2009 23.00,"3,0","48,9","80,8","0,0",,,"5,8"
08/12/2009 0.00,"2,5","41,4","64,6","0,0",,"46,4","7,1"
08/12/2009 1.00,,"32,7","56,9","0,0",,,"13,4"
08/12/2009 2.00,"0,2",,,"0,0",,"37,6","5,6"
08/12/2009 3.00,"0,0","20,0","24,6",,,,"2,4"
08/12/2009 4.00,"0,0","11,4","15,6","0,3",,"19,5","1,5"
08/12/2009 5.00,"0,0","10,3","14,3","0,5",,,"2,1"
08/12/2009 6.00,"0,0","18,0","27,1","0,6",,"22,0","3,6"
08/12/2009 7.00,"0,0","19,2","23,2","0,6",,,"4,1"
08/12/2009 8.00,"0,0","18,9","24,8","0,5",,"33,7","3,4"
08/12/2009 9.00,"0,1","14,6","21,1","0,5",,,"3,4"
08/12/2009 10.00,"0,1","11,0","15,1","0,4",,"17,1","2,8"
08/12/2009 11.00,"0,0","6,9","9,8","0,4",,,"2,8"
08/12/2009 12.00,"0,2","5,1","8,0","0,3",,"8,3","1,6"
08/12/2009 13.00,"0,2","4,9","7,9","0,3",,,"1,4"
08/12/2009 14.00,"0,0","4,2","5,8","0,3",,"10,7","1,2"
08/12/2009 15.00,"0,0","2,7","4,5","0,2",,,"0,8"
08/12/2009 16.00,"0,1","4,1","6,5","0,3",,"9,8","0,8"
08/12/2009 17.00,"0,3","5,9","7,6","0,3",,,"0,9"
08/12/2009 18.00,"0,2","7,6","10,3","0,3",,"8,8","1,5"
08/12/2009 19.00,"0,3","14,5","16,9","0,3",,,"1,7"
08/12/2009 20.00,"0,0","9,9","11,8","0,3",,"13,7","2,0"
08/12/2009 21.00,"0,2","9,3","12,3","0,4",,,"2,3"
08/12/2009 22.00,"0,2","8,0","9,9","0,3",,"13,7","1,8"
08/12/2009 23.00,"0,3","5,1","8,6","0,3",,,"1,5"
09/12/2009 0.00,"0,2","6,9","9,8","0,3",,"9,8","1,7"
09/12/2009 1.00,"0,0","4,4","7,7","0,3",,,"1,4"
09/12/2009 2.00,"0,0","3,8","6,8","0,2",,"5,4","1,0"
09/12/2009 3.00,"0,1","3,2","5,9","0,2",,,"0,6"
09/12/2009 4.00,"0,7","3,1","6,1","0,2",,"5,4","0,6"
09/12/2009 5.00,"0,1","3,3","6,2","0,2",,,"0,5"
09/12/2009 6.00,"0,4","7,5","10,0","0,2",,"5,9","0,7"
09/12/2009 7.00,"0,5","7,7","10,7","0,2",,,"1,0"
09/12/2009 8.00,"0,4","13,6","18,6","0,2",,"8,8","1,0"
09/12/2009 9.00,"0,1","10,8","15,0","0,2",,,"0,9"
09/12/2009 10.00,"0,5","18,9","25,7","0,3",,"8,8","1,0"
09/12/2009 11.00,"0,4","17,8","27,6","0,3",,,"1,2"
09/12/2009 12.00,"0,5","14,0","22,6","0,3",,"11,7","1,2"
09/12/2009 13.00,,,,"0,3",,,"1,1"
09/12/2009 14.00,"0,0","13,9","20,7","0,4",,"6,3","1,2"
09/12/2009 15.00,"0,1","9,8","16,1","0,4",,,"1,0"
09/12/2009 16.00,"0,7","11,9","18,1","0,4",,"11,2","1,0"
09/12/2009 17.00,"1,0","12,4","16,6","0,4",,,"1,3"
09/12/2009 18.00,"0,8","10,3","15,0","0,5",,"5,4","1,6"
09/12/2009 19.00,"0,3","5,7","9,0","0,4",,,"1,2"
09/12/2009 20.00,"2,2","11,0","19,9","0,4",,"9,8","1,1"
09/12/2009 21.00,"1,0","5,8","9,1","0,4",,,"1,1"
09/12/2009 22.00,"2,3","12,2","14,8","0,4",,"8,3","0,9"
09/12/2009 23.00,"1,3","6,2","10,8","0,4",,,"1,5"
10/12/2009 0.00,"3,5","14,3","19,8","0,5",,"10,7","1,8"
10/12/2009 1.00,,"7,0","10,2","0,5",,,"2,3"
10/12/2009 2.00,"2,8",,,"0,5",,"5,9","2,3"
10/12/2009 3.00,"5,2","17,0","23,0",,,,"2,8"
10/12/2009 4.00,"5,0","11,1","16,0","0,3",,"3,9","2,7"
10/12/2009 5.00,"6,3","9,2","13,3","0,2",,,"1,9"
10/12/2009 6.00,"5,9","8,2","12,5","0,2",,"2,4","1,6"
10/12/2009 7.00,"12,6","11,7","20,1","0,2",,,"1,5"
10/12/2009 8.00,"14,8","13,4","22,7","0,2",,"2,4","1,4"
10/12/2009 9.00,"20,0","15,5","25,1","0,2",,,"1,3"
10/12/2009 10.00,"30,1","16,6","29,2","0,2",,"14,2","1,3"
10/12/2009 11.00,"32,0","15,1","30,1","0,2",,,"1,4"
10/12/2009 12.00,"23,6","13,3","26,7","0,2",,"6,8","1,4"
10/12/2009 13.00,"12,3","8,9","17,9","0,2",,,"1,3"
10/12/2009 14.00,"12,1","9,6","18,4","0,2",,"8,8","1,3"
10/12/2009 15.00,"10,4","9,6","17,2","0,2",,,"1,3"
10/12/2009 16.00,"7,5","17,2","34,9","0,2",,"14,7","1,3"
10/12/2009 17.00,"8,4","16,3","30,2","0,2",,,"1,6"
10/12/2009 18.00,"5,5","9,4","14,6","0,2",,"16,6","1,8"
10/12/2009 19.00,"6,1","12,0","16,0","0,2",,,"1,8"
10/12/2009 20.00,"4,9","11,7","15,7","0,2",,"14,2","1,6"
10/12/2009 21.00,"1,7","3,1","7,8","0,1",,,"1,3"
10/12/2009 22.00,"1,1","2,1","6,4","0,1",,"7,8","1,2"
10/12/2009 23.00,"0,2","7,6","12,3","0,2",,,"3,8"
11/12/2009 0.00,"0,2","1,1","5,3","0,2",,"8,3","1,7"
11/12/2009 1.00,"0,2","1,0","4,9","0,1",,,"1,1"
11/12/2009 2.00,"0,2","2,1","5,5","0,1",,"5,4","1,0"
11/12/2009 3.00,"0,3","2,2","6,0","0,1",,,"1,2"
11/12/2009 4.00,"0,3","1,4","5,0","0,1",,"3,9","1,2"
11/12/2009 5.00,"1,6","4,1","8,5","0,1",,,"1,1"
11/12/2009 6.00,"1,4","4,5","8,6","0,1",,"2,9","1,0"
11/12/2009 7.00,"0,8","6,3","10,5","0,2",,,"1,4"
11/12/2009 8.00,"0,5","24,5","34,4","0,2",,"9,3","1,6"
11/12/2009 9.00,"0,2","34,4","47,4","0,3",,,"1,9"
11/12/2009 10.00,"0,2","23,3","35,1","0,2",,"9,8","1,6"
11/12/2009 11.00,"1,0","17,2","27,0","0,2",,,"1,6"
11/12/2009 12.00,"0,6","15,7","25,8","0,3",,"27,8","1,5"
11/12/2009 13.00,"0,3","16,1","24,3","0,3",,,"1,5"
11/12/2009 14.00,"0,2","15,3","22,5","0,2",,"19,0","1,5"
11/12/2009 15.00,"0,2","20,1","26,1","0,2",,,"1,6"
11/12/2009 16.00,"0,4","18,3","23,5","0,2",,"17,1","1,6"
11/12/2009 17.00,"0,2","8,5","12,8","0,2",,,"1,6"
11/12/2009 18.00,"0,2","28,6","33,9","0,3",,"19,5","2,0"
11/12/2009 19.00,"0,1","20,7","24,0","0,2",,,"1,8"
11/12/2009 20.00,"0,1","33,8","38,8","0,3",,"9,3","2,2"
11/12/2009 21.00,"0,1","11,3","15,5","0,1",,,"1,6"
11/12/2009 22.00,"0,2","18,8","23,0","0,2",,"4,9","1,5"
11/12/2009 23.00,"0,3","11,6","16,7","0,2",,,"1,5"
12/12/2009 0.00,"0,2","21,5","26,2","0,2",,"6,3","1,5"
12/12/2009 1.00,,"9,6","13,9","0,2",,,"1,4"
12/12/2009 2.00,"0,8",,,"0,1",,"3,4","1,0"
12/12/2009 3.00,"1,6","14,3","19,1",,,,"0,8"
12/12/2009 4.00,"1,6","7,6","11,3","0,2",,"2,0","0,8"
12/12/2009 5.00,"1,6","7,1","12,5","0,2",,,"0,8"
12/12/2009 6.00,"1,8","7,0","11,3","0,2",,"1,5","1,0"
12/12/2009 7.00,"3,2","15,9","20,8","0,2",,,"0,9"
12/12/2009 8.00,"2,4","28,4","45,9","0,3",,"5,9","1,5"
12/12/2009 9.00,"2,6","45,0","81,0","0,4",,,"2,0"
12/12/2009 10.00,"2,4","15,7","26,0","0,2",,"5,9","1,7"
12/12/2009 11.00,"2,5","31,9","86,0","0,3",,,"1,1"
12/12/2009 12.00,"1,6","14,1","33,2","0,3",,"12,7","0,9"
12/12/2009 13.00,"1,7","11,9","18,5","0,3",,,"1,1"
12/12/2009 14.00,"1,1","12,4","17,9","0,3",,"7,3","1,5"
12/12/2009 15.00,"1,2","12,0","16,8","0,3",,,"1,7"
12/12/2009 16.00,"1,7","7,0","12,7","0,3",,"8,8","1,2"
12/12/2009 17.00,"1,4","6,2","10,3","0,3",,,"1,1"
12/12/2009 18.00,"1,3","7,4","11,9","0,3",,"8,3","1,1"
12/12/2009 19.00,"1,2","8,0","12,5","0,3",,,"1,0"
12/12/2009 20.00,"1,4","22,3","27,9","0,3",,"5,4","1,2"
12/12/2009 21.00,"1,3","9,8","14,7","0,5",,,"1,2"
12/12/2009 22.00,"1,8","8,3","12,7","0,2",,"7,8","1,2"
12/12/2009 23.00,"1,3","12,1","15,8","0,4",,,"1,6"
13/12/2009 0.00,"1,1","9,0","13,2","0,4",,"5,4","1,5"
13/12/2009 1.00,"0,4","5,9","10,0","0,4",,,"1,3"
13/12/2009 2.00,"0,5","6,1","10,2","0,4",,"3,4","1,2"
13/12/2009 3.00,"0,4","5,7","8,7","0,3",,,"1,3"
13/12/2009 4.00,"0,7","7,2","11,4","0,3",,"2,4","1,3"
13/12/2009 5.00,"0,9","7,9","13,6","0,3",,,"1,2"
13/12/2009 6.00,"0,8","9,6","13,4","0,3",,"2,0","1,2"
13/12/2009 7.00,"0,3","16,8","22,0","0,4",,,"1,3"
13/12/2009 8.00,"0,8","14,9","19,3","0,4",,"2,0","1,6"
