NetC,SIMAGE Brindisi,,
16/07/2006 16.00,"0,152296","4,381617","23,43956"
16/07/2006 17.00,"0,121102","4,099978","23,43956"
16/07/2006 18.00,"0,150461","5,265468","23,43956"
16/07/2006 19.00,"0,027523","4,703489","23,43956"
16/07/2006 20.00,"0,110093","5,523745","23,43956"
16/07/2006 21.00,"0,053211","5,656126","23,43956"
16/07/2006 22.00,"0,097249","5,72751","23,43956"
16/07/2006 23.00,"0,203673","6,520508","23,43956"
17/07/2006 0.00,"0,121102","8,106511","23,43956"
17/07/2006 1.00,,"7,214872","26,97558"
17/07/2006 2.00,"0,423856",,"26,97558"
17/07/2006 3.00,"0,307305","7,94687","26,97558"
17/07/2006 4.00,"0,362395","6,678851","26,97558"
17/07/2006 5.00,"0,361645","6,991637","26,97558"
17/07/2006 6.00,"0,452337","7,810595","26,97558"
17/07/2006 7.00,"0,379634","9,116253","26,97558"
17/07/2006 8.00,"0,435098","9,939105","26,97558"
17/07/2006 9.00,"0,45646","8,410211","26,97558"
17/07/2006 10.00,"0,38563","8,193466","26,97558"
17/07/2006 11.00,"0,389752","6,499742","26,97558"
17/07/2006 12.00,"0,311802","5,880658","26,97558"
17/07/2006 13.00,"0,405118","5,72751","26,97558"
17/07/2006 14.00,"0,336911","5,586042","26,97558"
17/07/2006 15.00,"0,338036","5,218745","26,97558"
17/07/2006 16.00,"0,415236","5,274552","26,97558"
17/07/2006 17.00,"0,455711","5,239509","26,97558"
17/07/2006 18.00,"0,462456","5,688574","26,97558"
17/07/2006 19.00,"0,336536","5,300509","26,97558"
17/07/2006 20.00,"0,286693","5,929978","26,97558"
17/07/2006 21.00,"0,339909","5,739189","26,97558"
17/07/2006 22.00,"0,44709","6,399808","26,97558"
17/07/2006 23.00,"0,395374","6,390722","26,97558"
18/07/2006 0.00,"0,413737","6,129851","26,97558"
18/07/2006 1.00,"0,415611","6,295979","33,993481"
18/07/2006 2.00,"0,460957","5,706744","33,993481"
18/07/2006 3.00,"0,330165","5,501681","33,993481"
18/07/2006 4.00,"0,445967","6,280403","33,993481"
18/07/2006 5.00,"0,418984","7,18502","33,993481"
18/07/2006 6.00,"0,383756","8,236297","33,993481"
18/07/2006 7.00,"0,378135","10,027359","33,993481"
18/07/2006 8.00,"0,356398","9,545849","33,993481"
18/07/2006 9.00,"0,325294","8,895616","33,993481"
18/07/2006 10.00,"0,320796","6,600977","33,993481"
18/07/2006 11.00,"0,29906","6,151915","33,993481"
18/07/2006 12.00,"0,343282","5,822254","33,993481"
18/07/2006 13.00,"0,296811","6,07534","33,993481"
18/07/2006 14.00,"0,26683","5,509468","33,993481"
18/07/2006 15.00,"0,366892","5,534127","33,993481"
18/07/2006 16.00,"0,354899","4,5127","33,993481"
18/07/2006 17.00,"0,416735","4,349169","33,993481"
18/07/2006 18.00,"0,369516","5,251189","33,993481"
18/07/2006 19.00,"0,423856","5,679489","33,993481"
18/07/2006 20.00,"0,453836","6,859254","33,993481"
18/07/2006 21.00,"0,532162","8,24019","33,993481"
18/07/2006 22.00,"0,414486","8,512744","33,993481"
18/07/2006 23.00,"0,435098","7,830062","33,993481"
19/07/2006 0.00,"0,540782","7,698977","33,993481"
19/07/2006 1.00,,"6,608765","30,536831"
19/07/2006 2.00,"0,315818",,"30,536831"
19/07/2006 3.00,"0,251154","6,480276","30,536831"
19/07/2006 4.00,"0,242024","6,776191","30,536831"
19/07/2006 5.00,"0,194994","7,50819","30,536831"
19/07/2006 6.00,"0,227014","8,89821","30,536831"
19/07/2006 7.00,"0,364472","9,722361","30,536831"
19/07/2006 8.00,"0,261035","11,268119","30,536831"
19/07/2006 9.00,"0,284675","8,844998","30,536831"
19/07/2006 10.00,"0,141212","7,649659","30,536831"
19/07/2006 11.00,"0,235644","6,86834","30,536831"
19/07/2006 12.00,"0,197121","6,563339","30,536831"
19/07/2006 13.00,"0,2454","5,739189","30,536831"
19/07/2006 14.00,"0,240898","5,37968","30,536831"
19/07/2006 15.00,"0,15472","4,973447","30,536831"
19/07/2006 16.00,"0,205001","5,152553","30,536831"
19/07/2006 17.00,"0,176358","5,030552","30,536831"
19/07/2006 18.00,"0,332703","6,665871","30,536831"
19/07/2006 19.00,"0,254906","6,773594","30,536831"
19/07/2006 20.00,"0,407123","10,238913","30,536831"
19/07/2006 21.00,"0,372727","9,628914","30,536831"
19/07/2006 22.00,"0,464908","7,502997","30,536831"
19/07/2006 23.00,"0,236019","6,511425","30,536831"
20/07/2006 0.00,"0,397242","7,005914","30,536831"
20/07/2006 1.00,"0,299934","7,070807","35,33007"
20/07/2006 2.00,"0,141587","6,501041","35,33007"
20/07/2006 3.00,"0,17911","6,316743","35,33007"
20/07/2006 4.00,"0,177984","8,249276","35,33007"
20/07/2006 5.00,"0,205001","8,803467","35,33007"
20/07/2006 6.00,"0,17023","12,260992","35,33007"
20/07/2006 7.00,"0,187115","10,562083","35,33007"
20/07/2006 8.00,"0,222261","8,708722","35,33007"
20/07/2006 9.00,"0,128579","9,230467","35,33007"
20/07/2006 10.00,"0,164101","8,877444","35,33007"
20/07/2006 11.00,"0,15422","7,684701","35,33007"
20/07/2006 12.00,"0,190117","7,013701","35,33007"
20/07/2006 13.00,"0,191243","6,120765","35,33007"
20/07/2006 14.00,"0,171856","5,59902","35,33007"
20/07/2006 15.00,"0,216758","5,673","35,33007"
20/07/2006 16.00,"0,238396","5,161639","35,33007"
20/07/2006 17.00,"0,203249","5,235616","35,33007"
20/07/2006 18.00,"0,336456","5,53802","35,33007"
20/07/2006 19.00,"0,199873","6,081829","35,33007"
20/07/2006 20.00,"0,308689","7,159063","35,33007"
20/07/2006 21.00,"0,27667","9,390105","35,33007"
20/07/2006 22.00,"0,248027","9,496531","35,33007"
20/07/2006 23.00,"0,280171","7,728828","35,33007"
21/07/2006 0.00,"0,259034","7,701572","35,33007"
21/07/2006 1.00,,"7,231744","35,437511"
21/07/2006 2.00,"0,093702",,"35,437511"
21/07/2006 3.00,"0,244961","6,595786","35,437511"
21/07/2006 4.00,"0,177711","6,06885","35,437511"
21/07/2006 5.00,"0,108709","6,168787","35,437511"
21/07/2006 6.00,"0,1562","9,814508","35,437511"
21/07/2006 7.00,"0,09661","8,712617","35,437511"
21/07/2006 8.00,"0,139942","8,869659","35,437511"
21/07/2006 9.00,"0,157169","7,954658","35,437511"
21/07/2006 10.00,"0,139942","8,647722","35,437511"
21/07/2006 11.00,"0,19153","8,972189","35,437511"
21/07/2006 12.00,"0,223263","7,434211","35,437511"
21/07/2006 13.00,"0,072786","7,702872","35,437511"
21/07/2006 14.00,"0,261313","6,142829","35,437511"
21/07/2006 15.00,"0,187746","5,901424","35,437511"
21/07/2006 16.00,"0,212071","5,78202","35,437511"
21/07/2006 17.00,"0,231173","6,234978","35,437511"
21/07/2006 18.00,"0,277321","6,145424","35,437511"
21/07/2006 19.00,"0,340944","6,903381","35,437511"
21/07/2006 20.00,"0,198533","8,9047","35,437511"
21/07/2006 21.00,"0,181244","10,841116","35,437511"
21/07/2006 22.00,"0,160859","11,731458","35,437511"
21/07/2006 23.00,"0,197126","9,682126","35,437511"
22/07/2006 0.00,"0,377273","8,293403","35,437511"
22/07/2006 1.00,"0,214196","8,4167","33,69746"
22/07/2006 2.00,"0,167956","9,034489","33,69746"
22/07/2006 3.00,"0,237207","8,125979","33,69746"
22/07/2006 4.00,"0,209225","7,286255","33,69746"
22/07/2006 5.00,"0,225046","8,397234","33,69746"
22/07/2006 6.00,"0,265345","15,310988","33,69746"
22/07/2006 7.00,"0,248807","16,907377","33,69746"
22/07/2006 8.00,"0,201628","13,192865","33,69746"
22/07/2006 9.00,"0,237552","11,40959","33,69746"
22/07/2006 10.00,"0,267253","8,891722","33,69746"
22/07/2006 11.00,"0,293922","8,595807","33,69746"
22/07/2006 12.00,"0,226109","6,851468","33,69746"
22/07/2006 13.00,"0,230079","6,482871","33,69746"
22/07/2006 14.00,"0,353762","5,809276","33,69746"
22/07/2006 15.00,"0,476101","5,671701","33,69746"
22/07/2006 16.00,"0,718404","5,758659","33,69746"
22/07/2006 17.00,"0,80654","6,925446","33,69746"
22/07/2006 18.00,"0,532503","6,689233","33,69746"
22/07/2006 19.00,"0,635771","7,893657","33,69746"
22/07/2006 20.00,"0,515464","15,242208","33,69746"
22/07/2006 21.00,"0,329564","16,010547","33,69746"
22/07/2006 22.00,"0,195813","15,31878","33,69746"
22/07/2006 23.00,"0,267284","16,956691","33,69746"
23/07/2006 0.00,"0,237395","18,370077","33,69746"
23/07/2006 1.00,,"14,449209","41,655121"
23/07/2006 2.00,"0,172275",,"41,655121"
23/07/2006 3.00,"0,187937","17,448591","41,655121"
23/07/2006 4.00,"0,23318","18,187077","41,655121"
23/07/2006 5.00,"0,135732","21,089111","41,655121"
23/07/2006 6.00,"0,128772","18,224712","41,655121"
23/07/2006 7.00,"0,11659","17,991097","41,655121"
23/07/2006 8.00,"0,038283","14,951486","41,655121"
23/07/2006 9.00,"0,149653","20,601111","41,655121"
23/07/2006 10.00,"0,069606","12,372609","41,655121"
23/07/2006 11.00,"0,048724","9,759997","41,655121"
23/07/2006 12.00,"0,074827","9,103275","41,655121"
23/07/2006 13.00,"0,151393","8,928063","41,655121"
23/07/2006 14.00,"0,611165","7,678211","41,655121"
23/07/2006 15.00,"0,826199","7,617213","41,655121"
23/07/2006 16.00,"1,552835","7,736615","41,655121"
23/07/2006 17.00,"1,641582","7,451085","41,655121"
23/07/2006 18.00,"1,59087","6,730764","41,655121"
23/07/2006 19.00,"1,116803","8,379063","41,655121"
23/07/2006 20.00,"0,811905","9,892382","41,655121"
23/07/2006 21.00,"0,588295","10,847605","41,655121"
23/07/2006 22.00,"0,689348","19,521271","41,655121"
23/07/2006 23.00,"0,705134","18,274036","41,655121"
24/07/2006 0.00,"0,669958","12,402463","41,655121"
24/07/2006 1.00,"0,480281","10,460842","41,09483"
24/07/2006 2.00,"0,267984","8,864468","41,09483"
24/07/2006 3.00,"0,372392","8,600997","41,09483"
24/07/2006 4.00,"0,356855","8,532211","41,09483"
24/07/2006 5.00,"0,4195","10,26486","41,09483"
24/07/2006 6.00,"0,375872","15,518656","41,09483"
24/07/2006 7.00,"0,323917","16,47778","41,09483"
24/07/2006 8.00,"0,365431","13,649714","41,09483"
24/07/2006 9.00,"0,386562","12,524464","41,09483"
24/07/2006 10.00,"0,222739","10,983889","41,09483"
24/07/2006 11.00,"0,314967","9,593871","41,09483"
24/07/2006 12.00,"0,261147","6,729468","41,09483"
24/07/2006 13.00,"0,224479","6,476382","41,09483"
24/07/2006 14.00,"0,458032","6,562041","41,09483"
24/07/2006 15.00,"0,818989","7,134404","41,09483"
24/07/2006 16.00,"0,640997","7,063019","41,09483"
24/07/2006 17.00,"0,750253","7,88717","41,09483"
24/07/2006 18.00,"0,625832","7,817083","41,09483"
24/07/2006 19.00,"0,834154","9,173361","41,09483"
24/07/2006 20.00,"1,492799","11,596477","41,09483"
24/07/2006 21.00,"0,798604","10,839824","41,09483"
24/07/2006 22.00,"0,306267","8,525723","41,09483"
24/07/2006 23.00,"0,315091","10,682781","41,09483"
25/07/2006 0.00,"0,313227","7,040957","41,09483"
25/07/2006 1.00,,"7,970233","44,350552"
25/07/2006 2.00,"0,710863",,"44,350552"
25/07/2006 3.00,"0,589526","8,66719","44,350552"
25/07/2006 4.00,"0,674595","7,139595","44,350552"
25/07/2006 5.00,"0,627004","11,464101","44,350552"
25/07/2006 6.00,"0,47908","19,042376","44,350552"
25/07/2006 7.00,"0,55903","19,639375","44,350552"
25/07/2006 8.00,"0,573208","13,632839","44,350552"
25/07/2006 9.00,"0,52605","14,431034","44,350552"
25/07/2006 10.00,"0,770429","7,545828","44,350552"
25/07/2006 11.00,"0,48758","10,224632","44,350552"
25/07/2006 12.00,"0,564056","7,586063","44,350552"
25/07/2006 13.00,"0,459007","7,861213","44,350552"
25/07/2006 14.00,"0,662403","6,748935","44,350552"
25/07/2006 15.00,"0,561387","6,490659","44,350552"
25/07/2006 16.00,"0,495523","6,39851","44,350552"
25/07/2006 17.00,"0,607179","6,224594","44,350552"
25/07/2006 18.00,"0,530394","6,921553","44,350552"
25/07/2006 19.00,"0,344371","8,37517","44,350552"
25/07/2006 20.00,"0,434684","9,889785","44,350552"
25/07/2006 21.00,"0,4815","9,375828","44,350552"
25/07/2006 22.00,"0,558005","9,828787","44,350552"
25/07/2006 23.00,"0,478769","9,400489","44,350552"
26/07/2006 0.00,"0,546806","8,555572","44,350552"
26/07/2006 1.00,"0,485005","8,057191","40,16103"
26/07/2006 2.00,"0,343441","6,918956","40,16103"
26/07/2006 3.00,"0,355448","7,371913","40,16103"
26/07/2006 4.00,"0,360628","7,414744","40,16103"
26/07/2006 5.00,"0,463816","8,216829","40,16103"
26/07/2006 6.00,"0,418768","8,673679","40,16103"
26/07/2006 7.00,"0,492048","12,60233","40,16103"
26/07/2006 8.00,"0,321538","12,065012","40,16103"
26/07/2006 9.00,"0,359449","9,538061","40,16103"
26/07/2006 10.00,"0,281857","9,144807","40,16103"
26/07/2006 11.00,"0,41216","11,897593","40,16103"
26/07/2006 12.00,"0,380702","11,118869","40,16103"
26/07/2006 13.00,"0,363421","7,151275","40,16103"
26/07/2006 14.00,"0,428696","6,45951","40,16103"
26/07/2006 15.00,"0,528347","6,310254","40,16103"
26/07/2006 16.00,"0,538988","6,54517","40,16103"
26/07/2006 17.00,"0,420009","6,16619","40,16103"
26/07/2006 18.00,"0,49273","6,565934","40,16103"
26/07/2006 19.00,"0,576279","7,769063","40,16103"
26/07/2006 20.00,"0,427114","8,259658","40,16103"
26/07/2006 21.00,"0,406885","9,122742","40,16103"
26/07/2006 22.00,"0,452058","7,050041","40,16103"
26/07/2006 23.00,"0,580406","7,370616","40,16103"
27/07/2006 0.00,"0,630727","8,292105","40,16103"
27/07/2006 1.00,,"6,673658","35,874371"
27/07/2006 2.00,"0,887121",,"35,874371"
27/07/2006 3.00,"0,639899",,"35,874371"
27/07/2006 4.00,"0,631692",,"35,874371"
27/07/2006 5.00,"0,347303",,"35,874371"
27/07/2006 6.00,"0,431968",,"35,874371"
27/07/2006 7.00,"0,596428",,"35,874371"
27/07/2006 8.00,"0,404225",,"35,874371"
27/07/2006 9.00,"0,388559",,"35,874371"
27/07/2006 10.00,"0,53236","8,482891","35,874371"
27/07/2006 11.00,"0,365029","7,541935","35,874371"
27/07/2006 12.00,"0,426974","6,795659","35,874371"
27/07/2006 13.00,"0,663336","6,498446","35,874371"
27/07/2006 14.00,"0,45943","6,271318","35,874371"
27/07/2006 15.00,"0,585194","5,787213","35,874371"
27/07/2006 16.00,"0,573491","6,110383","35,874371"
27/07/2006 17.00,"0,58563","6,285595","35,874371"
27/07/2006 18.00,"0,555172","6,092211","35,874371"
27/07/2006 19.00,"0,54166","5,487404","35,874371"
27/07/2006 20.00,"0,479714","6,412786","35,874371"
27/07/2006 21.00,"0,597739","6,80085","35,874371"
27/07/2006 22.00,"0,560197","7,247317","35,874371"
27/07/2006 23.00,"0,574459","7,809298","35,874371"
28/07/2006 0.00,"0,605478","8,234999","35,874371"
28/07/2006 1.00,"0,475221","9,185041","42,526371"
28/07/2006 2.00,"0,384252","8,327148","42,526371"
28/07/2006 3.00,"0,540131","9,23436","42,526371"
28/07/2006 4.00,"0,643988","10,933272","42,526371"
28/07/2006 5.00,"0,567686","9,859935","42,526371"
28/07/2006 6.00,"0,418673","12,258399","42,526371"
28/07/2006 7.00,"0,264979","11,505634","42,526371"
28/07/2006 8.00,"0,491292","10,873564","42,526371"
28/07/2006 9.00,"0,575364","10,424508","42,526371"
28/07/2006 10.00,"0,482429","7,583468","42,526371"
28/07/2006 11.00,"0,521562","6,781382","42,526371"
28/07/2006 12.00,"0,447852","6,445233","42,526371"
28/07/2006 13.00,"0,365902","6,028616","42,526371"
28/07/2006 14.00,"0,574708","5,68468","42,526371"
28/07/2006 15.00,"0,573304","5,788511","42,526371"
28/07/2006 16.00,"0,606383","5,584744","42,526371"
28/07/2006 17.00,"0,647826","6,341402","42,526371"
28/07/2006 18.00,"0,60888","5,754766","42,526371"
28/07/2006 19.00,"0,695011","6,437446","42,526371"
28/07/2006 20.00,"0,517069","7,981915","42,526371"
28/07/2006 21.00,"0,487298","8,338828","42,526371"
28/07/2006 22.00,"0,671263","9,858637","42,526371"
28/07/2006 23.00,"0,569153","11,2201","42,526371"
29/07/2006 0.00,"0,52846","12,913821","42,526371"
29/07/2006 1.00,,"10,110424","44,382431"
29/07/2006 2.00,"0,456998",,"44,382431"
29/07/2006 3.00,"0,532288",,"44,382431"
29/07/2006 4.00,"0,538192",,"44,382431"
29/07/2006 5.00,"0,551478",,"44,382431"
29/07/2006 6.00,"0,370082",,"44,382431"
29/07/2006 7.00,"0,230575",,"44,382431"
29/07/2006 8.00,"0,383092",,"44,382431"
29/07/2006 9.00,"0,292024",,"44,382431"
29/07/2006 10.00,"0,261392",,"44,382431"
29/07/2006 11.00,"0,273849",,"44,382431"
29/07/2006 12.00,"0,346554",,"44,382431"
29/07/2006 13.00,"0,272926",,"44,382431"
29/07/2006 14.00,"0,200681",,"44,382431"
29/07/2006 15.00,"0,643837",,"44,382431"
29/07/2006 16.00,"0,57759",,"44,382431"
29/07/2006 17.00,"0,610714",,"44,382431"
29/07/2006 18.00,"0,563842",,"44,382431"
29/07/2006 19.00,"0,253273",,"44,382431"
29/07/2006 20.00,"0,372574",,"44,382431"
29/07/2006 21.00,"0,274218",,"44,382431"
29/07/2006 22.00,"0,320997",,"44,382431"
29/07/2006 23.00,"0,334375",,"44,382431"
30/07/2006 0.00,"0,204371",,"44,382431"
30/07/2006 1.00,"0,227807",,"44,453522"
30/07/2006 2.00,"0,302359",,"44,453522"
30/07/2006 3.00,"0,381893",,"44,453522"
30/07/2006 4.00,"0,338527",,"44,453522"
30/07/2006 5.00,"0,386691",,"44,453522"
30/07/2006 6.00,"0,349507",,"44,453522"
30/07/2006 7.00,"0,283629",,"44,453522"
30/07/2006 8.00,"0,20631",,"44,453522"
30/07/2006 9.00,"0,281137",,"44,453522"
30/07/2006 10.00,"0,187856",,"44,453522"
30/07/2006 11.00,"0,192562",,"44,453522"
30/07/2006 12.00,"0,2947",,"44,453522"
30/07/2006 13.00,"0,190901",,"44,453522"
30/07/2006 14.00,"0,349046",,"44,453522"
30/07/2006 15.00,"0,234266",,"44,453522"
30/07/2006 16.00,"0,137755",,"44,453522"
30/07/2006 17.00,"0,158331",,"44,453522"
30/07/2006 18.00,"0,180382",,"44,453522"
30/07/2006 19.00,"0,49575",,"44,453522"
30/07/2006 20.00,"0,272372",,"44,453522"
30/07/2006 21.00,"0,194868",,"44,453522"
30/07/2006 22.00,"0,176599",,"44,453522"
30/07/2006 23.00,"0,185641",,"44,453522"
31/07/2006 0.00,"0,197359",,"44,453522"
31/07/2006 1.00,,,"25,73218"
31/07/2006 2.00,"0,72188",,"25,73218"
31/07/2006 3.00,"0,674802",,"25,73218"
31/07/2006 4.00,"0,735366",,"25,73218"
31/07/2006 5.00,"0,626672",,"25,73218"
31/07/2006 6.00,"0,667564",,"25,73218"
31/07/2006 7.00,"0,737036",,"25,73218"
31/07/2006 8.00,"0,785352",,"25,73218"
31/07/2006 9.00,"0,797291",,"25,73218"
31/07/2006 10.00,"0,727881",,"25,73218"
31/07/2006 11.00,"0,777185",,"25,73218"
31/07/2006 12.00,"0,716807",,"25,73218"
31/07/2006 13.00,"0,730355",,"25,73218"
31/07/2006 14.00,"0,693485",,"25,73218"
31/07/2006 15.00,"0,581512",,"25,73218"
31/07/2006 16.00,"0,650366",,"25,73218"
31/07/2006 17.00,"0,861134",,"25,73218"
31/07/2006 18.00,"0,744583","6,424467","25,73218"
31/07/2006 19.00,"0,778608","8,385552","25,73218"
31/07/2006 20.00,"0,857732","8,991658","25,73218"
31/07/2006 21.00,"0,852164","9,355062","25,73218"
31/07/2006 22.00,"0,927884","9,313532","25,73218"
31/07/2006 23.00,"0,946382","8,804765","25,73218"
01/08/2006 0.00,"0,634653","9,619828","25,73218"
01/08/2006 1.00,"0,882785","8,994255","24,53981"
01/08/2006 2.00,"0,810407","8,568553","24,53981"
01/08/2006 3.00,"0,701279","8,397234","24,53981"
01/08/2006 4.00,"0,69064","8,19087","24,53981"
01/08/2006 5.00,"0,778485","10,190893","24,53981"
01/08/2006 6.00,"0,771927","13,810653","24,53981"
01/08/2006 7.00,"0,804776","16,549167","24,53981"
01/08/2006 8.00,"0,600319","12,102648","24,53981"
01/08/2006 9.00,"0,781826","9,355062","24,53981"
01/08/2006 10.00,"0,932524","9,256424","24,53981"
01/08/2006 11.00,"0,930915","7,38619","24,53981"
01/08/2006 12.00,"0,78597","6,698317","24,53981"
01/08/2006 13.00,"0,912233","6,058466","24,53981"
01/08/2006 14.00,"0,772484","6,581509","24,53981"
01/08/2006 15.00,"1,0586","6,681445","24,53981"
01/08/2006 16.00,"1,172923","7,096765","24,53981"
01/08/2006 17.00,"1,043197","8,515338","24,53981"
01/08/2006 18.00,"1,59421","10,893035","24,53981"
01/08/2006 19.00,"1,090646","16,198737","24,53981"
01/08/2006 20.00,"0,910748","15,366801","24,53981"
01/08/2006 21.00,"0,941185","18,819145","24,53981"
01/08/2006 22.00,"0,762462","12,443996","24,53981"
01/08/2006 23.00,"1,090584","12,393379","24,53981"
02/08/2006 0.00,"0,860515","10,306393","24,53981"
02/08/2006 1.00,,"7,846934","26,94273"
02/08/2006 2.00,"0,285112",,"26,94273"
02/08/2006 3.00,"0,237059","7,701572","26,94273"
02/08/2006 4.00,"0,312341","8,68017","26,94273"
02/08/2006 5.00,"0,317393","13,313565","26,94273"
02/08/2006 6.00,"0,270696","24,002846","26,94273"
02/08/2006 7.00,"0,309137","24,059937","26,94273"
02/08/2006 8.00,"0,327003","25,726399","26,94273"
02/08/2006 9.00,"0,329961","23,606986","26,94273"
02/08/2006 10.00,"0,187405","9,274594","26,94273"
02/08/2006 11.00,"0,261331","9,000742","26,94273"
02/08/2006 12.00,"0,269094","9,016317","26,94273"
02/08/2006 13.00,"0,240262","7,499105","26,94273"
02/08/2006 14.00,"0,246669","6,232382","26,94273"
02/08/2006 15.00,"0,208228","6,158403","26,94273"
02/08/2006 16.00,"0,3238","6,707403","26,94273"
02/08/2006 17.00,"0,209829","7,310914","26,94273"
02/08/2006 18.00,"0,403025","8,394638","26,94273"
02/08/2006 19.00,"0,259483","10,194776","26,94273"
02/08/2006 20.00,"0,289917","16,091017","26,94273"
02/08/2006 21.00,"0,29657","9,698998","26,94273"
02/08/2006 22.00,"0,323553","8,311572","26,94273"
02/08/2006 23.00,"0,326757","8,555572","26,94273"
03/08/2006 0.00,"0,123335","8,384253","26,94273"
03/08/2006 1.00,"0,272298","6,939722","16,30687"
03/08/2006 2.00,"0,358793","7,030573","16,30687"
03/08/2006 3.00,"0,23866","7,144786","16,30687"
03/08/2006 4.00,"0,253076","8,69834","16,30687"
03/08/2006 5.00,"0,168183","23,217626","16,30687"
03/08/2006 6.00,"0,315792","26,86335","16,30687"
03/08/2006 7.00,"0,208228","15,399249","16,30687"
03/08/2006 8.00,"0,200219","10,528332","16,30687"
03/08/2006 9.00,"0,213279","10,150656","16,30687"
03/08/2006 10.00,"0,267492","8,260956","16,30687"
03/08/2006 11.00,"0,253076","6,508828","16,30687"
03/08/2006 12.00,"0,169785","6,129851","16,30687"
03/08/2006 13.00,"0,132945","5,806681","16,30687"
03/08/2006 14.00,"0,213033","6,146722","16,30687"
03/08/2006 15.00,"0,089698","6,646402","16,30687"
