, Brindisi,,,
,Via Dei Mille,,,
Parm,SO2,NOX,NO2,PM10



07/09/2007 15.00,"0,72536203","9,8583045","5,27844502",
07/09/2007 16.00,"0,74960833","9,64041298","5,05780786","2,44200301"
07/09/2007 17.00,"0,62302234","9,68580769","5,29272192",
07/09/2007 18.00,"0,20914198","10,99575139","6,67755293","4,39560509"
07/09/2007 19.00,"0,12328379","10,8310345","6,41019032",
07/09/2007 20.00,0,"11,85694296","7,49910491","7,81440783"
07/09/2007 21.00,"0,0154106","12,05019262","8,38425384",
07/09/2007 22.00,"0,0462318","12,09947634","7,87159502","9,76801014"
07/09/2007 23.00,0,"14,9800573","9,19282908",
08/09/2007 0.00,"0,05173479","19,44553712","11,70939583","5,37240601"
08/09/2007 1.00,"0,04182819","13,6610335","8,29340325",
08/09/2007 2.00,"0,09356298","8,62747554","4,77876485","3,41880298"
08/09/2007 3.00,"0,13319039","5,8804841","3,93125364",
08/09/2007 4.00,"0,0473322","5,45377924","3,02534039","2,44200301"
08/09/2007 5.00,"0,12768638","4,69893885","2,98251159",
08/09/2007 6.00,"0,27518698","10,34985676","5,84042388","1,95360196"
08/09/2007 7.00,"0,75951492","10,01523764","5,40823349",
08/09/2007 8.00,"0,27518698","12,10336726","6,56593419","5,86080599"
08/09/2007 9.00,"0,0429296","9,5470309","4,89038167",
08/09/2007 10.00,"0,07374979","12,01906335","6,79695733","5,86080599"
08/09/2007 11.00,"0,20694018","33,32833968","20,02095352",
08/09/2007 12.00,"0,1067728","18,9319395","9,83267988","7,81440783"
08/09/2007 13.00,"0,08585819","13,4081237","6,24016954",
08/09/2007 14.00,"0,19923539","6,33701808","3,60938374","4,39560509"
08/09/2007 15.00,"0,18712698","7,11650033","4,40368016",
08/09/2007 16.00,"0,04182819","7,56136154","4,02340248","2,93040299"
08/09/2007 17.00,"0,0132088","7,97509731","4,1830411",
08/09/2007 18.00,"0,0033022","8,54965714","4,79823474","3,41880298"
08/09/2007 19.00,0,"10,02820865","6,48546767",
08/09/2007 20.00,"0,00220181","10,42378615","6,90857415","13,67521"
08/09/2007 21.00,0,"8,49388792","5,66391378",
08/09/2007 22.00,"0,00110039","10,7143069","6,48027659","11,23320961"
08/09/2007 23.00,0,"10,55996644","7,16036161",
09/09/2007 0.00,0,"30,05218504","18,81525014","10,7448101"
09/09/2007 1.00,,"28,66053584","18,03782712",
09/09/2007 2.00,"0,93262866",,,"5,86080599"
09/09/2007 3.00,"0,45731642","16,0760004","11,8249074",
09/09/2007 4.00,"0,22829514","5,84287124","3,85208537","5,37240601"
09/09/2007 5.00,"0,50796811","6,84024501","5,24729662",
09/09/2007 6.00,"0,25485512","17,03835589","13,06437478","6,83760691"
09/09/2007 7.00,"0,30565121","17,84247999","12,49720484",
09/09/2007 8.00,"0,2280053","20,19517496","13,37586826","10,7448101"
09/09/2007 9.00,"0,6947544","10,69096138","6,20512641",
09/09/2007 10.00,"1,49139287","10,93998026","6,22848914","4,88400507"
09/09/2007 11.00,"1,97222132","11,35371603","5,99746791",
09/09/2007 12.00,"2,12591748","14,9476336","8,05848728","5,37240601"
09/09/2007 13.00,"2,02954859","10,38876596","5,63665822",
09/09/2007 14.00,"2,19790379","6,80911765","3,59121209","3,41880298"
09/09/2007 15.00,"2,495718","13,2849106","7,92870072",
09/09/2007 16.00,"2,70296836","12,05408163","7,40176499","2,44200301"
09/09/2007 17.00,"2,57757328","17,08893785","10,48939452",
09/09/2007 18.00,"2,54622425","27,15734056","17,78343743","3,41880298"
09/09/2007 19.00,"2,45043608","46,87652312","34,23915912",
09/09/2007 20.00,"1,69835339","39,55381168","29,30205008","10,25640965"
09/09/2007 21.00,"2,20225757","103,3753392","62,66514992",
09/09/2007 22.00,"3,25505698","127,1203716","68,72490888","16,11721039"
09/09/2007 23.00,"2,37728937","94,45606952","58,40551984",
10/09/2007 0.00,"1,20635116","59,80349776","43,98877216","17,09399986"
10/09/2007 1.00,"0,48082743","39,16213848","31,42536432",
10/09/2007 2.00,"0,73292444","35,96120192","27,76535656","8,30280876"
10/09/2007 3.00,"0,14237593","19,88132016","17,15526704",
10/09/2007 4.00,"0,1561634","14,69991106","12,6892901","5,86080599"
10/09/2007 5.00,"0,22466649","21,4960424","18,88663466",
10/09/2007 6.00,"2,25581177","106,06137416","66,22391728","14,16361046"
10/09/2007 7.00,"4,47592073","175,31984576","84,09431056",
10/09/2007 8.00,"5,4285782","193,960928","87,42207008","38,58362961"
10/09/2007 9.00,"2,46436898","70,93801064","47,34115824",
10/09/2007 10.00,"2,36335647","51,6338468","33,46302096","28,32722092"
10/09/2007 11.00,"2,96943355","44,9920368","30,1495632",
10/09/2007 12.00,"2,94853522","33,64611408","22,65045064","24,42000961"
10/09/2007 13.00,"3,60686067","33,1753032","23,20854432",
10/09/2007 14.00,"4,50901188","22,88120992","14,73473431","12,21000957"
10/09/2007 15.00,"4,66227276","22,51028192","13,91577882",
10/09/2007 16.00,"3,21848363","26,28189312","18,43756896","15,62880993"
10/09/2007 17.00,"3,69742452","50,19290624","37,82517248",
10/09/2007 18.00,"2,19616167","46,71310448","36,30146144","18,07081032"
10/09/2007 19.00,"1,95407906","49,92054184","39,75380688",
10/09/2007 20.00,"2,31981565","74,07541144","53,75394888","24,42000961"
10/09/2007 21.00,"1,9453715","48,02825456","38,14703856",
10/09/2007 22.00,"1,54639935","41,37346208","31,39291768","21,97801971"
10/09/2007 23.00,"0,44236754","28,14953472","22,1832152",
11/09/2007 0.00,"0,75933898","28,5269444","22,03266432","16,60560989"
11/09/2007 1.00,,"18,00200962","15,13578014",
11/09/2007 2.00,"1,07336824",,,"10,7448101"
11/09/2007 3.00,"0,7255756","9,75065508","7,51597831",
11/09/2007 4.00,"0,64893143","8,95431282","7,08378601","14,16361046"
11/09/2007 5.00,"0,84290994","16,4196977","13,89890351",
11/09/2007 6.00,"0,7923986","38,59796464","30,29491344","17,09399986"
11/09/2007 7.00,"2,4829516","131,42242896","63,23362576",
11/09/2007 8.00,"3,04997792","114,68365288","56,94282072","31,74603081"
11/09/2007 9.00,"1,01759495","39,87158608","27,4889196",
11/09/2007 10.00,"0,74521895","34,59549856","24,7945292","21,48962021"
11/09/2007 11.00,"1,07547242","33,81471424","23,61866832",
11/09/2007 12.00,"1,24349302","30,28824056","20,97488856","23,44322014"
11/09/2007 13.00,"1,20473312","41,6756728","27,63038848",
11/09/2007 14.00,"1,16755058","22,13415328","14,55174253","20,51280975"
11/09/2007 15.00,"1,20385544","21,61667048","15,25647896",
11/09/2007 16.00,"1,1173901","17,53250464","13,3992329","21,97801971"
11/09/2007 17.00,"0,97690478","36,21282112","28,99444752",
11/09/2007 18.00,"1,23998539","64,46350064","49,56183152","25,88521957"
11/09/2007 19.00,"1,46798865","72,27908744","56,25886008",
11/09/2007 20.00,"1,45571143","72,5280872","54,1666732","26,37360954"
11/09/2007 21.00,"0,96953864","40,50451544","32,40914568",
11/09/2007 22.00,"0,91481794","19,99544744","13,33693038","34,18803024"
11/09/2007 23.00,"0,61367916","11,23828477","8,12468072",
12/09/2007 0.00,"0,26150223","7,71181109","4,80082933","23,93161964"
12/09/2007 1.00,"0,13083908","5,16455291","3,46531836",
12/09/2007 2.00,"0,18608558","4,16847739","2,80729782","13,18680954"
12/09/2007 3.00,"0,36533081","4,13735003","2,75668145",
12/09/2007 4.00,"0,37725717","3,40455882","1,64700062","7,32600689"
12/09/2007 5.00,"0,56281695","4,49661101","2,86700002",
12/09/2007 6.00,"1,74509979","8,98025292","5,99227683","13,18680954"
12/09/2007 7.00,"1,34697175","9,77918786","5,24599838",
12/09/2007 8.00,"2,08184273","21,0265508","10,76843945","12,21000957"
12/09/2007 9.00,"1,19087751","16,99036851","9,2732956",
12/09/2007 10.00,"1,13650767","17,89825112","8,2466797","13,67521"
12/09/2007 11.00,"0,50546527","16,14474062","8,24797795",
12/09/2007 12.00,"0,86360487","18,33273591","9,46148802","13,67521"
12/09/2007 13.00,"1,04688455","24,6930976","11,81582349",
12/09/2007 14.00,"1,60654371","16,66353123","8,64901995","6,83760691"
12/09/2007 15.00,"1,64004268","13,56635509","6,91895631",
12/09/2007 16.00,"0,89657805","20,30283968","11,82231282","4,88400507"
12/09/2007 17.00,"1,08862629","31,94965384","20,10272976",
12/09/2007 18.00,"1,07025927","31,67340808","19,97424336","15,14041042"
12/09/2007 19.00,"0,94673852","27,20793208","18,65950818",
12/09/2007 20.00,"0,30149067","14,39123013","9,19672191","14,16361046"
12/09/2007 21.00,"0,1839814","8,6586029","5,41602106",
12/09/2007 22.00,"0,04314521","7,11001482","4,48285034","11,23320961"
12/09/2007 23.00,"0,0452504","10,84011459","5,98838209",
13/09/2007 0.00,"0,08137932","7,95304813","5,39785133","16,11721039"
13/09/2007 1.00,,"4,44732538","2,55680862",
13/09/2007 2.00,"1,72821658",,,"7,81440783"
13/09/2007 3.00,"1,84243076","6,09967196","4,05714737",
13/09/2007 4.00,"1,05734642","4,00505875","2,39587175","10,25640965"
13/09/2007 5.00,"1,03525922","6,32404898","4,38940326",
13/09/2007 6.00,"1,56559116","11,514542","6,93712605","6,83760691"
13/09/2007 7.00,"1,19868502","14,69602014","8,5763391",
13/09/2007 8.00,"2,034239","36,18299392","21,59787552","15,14041042"
13/09/2007 9.00,"1,36562557","30,7720148","18,8580713",
13/09/2007 10.00,"1,21402036","27,56719688","15,06569578","16,11721039"
14/09/2007 10.00,"1,82906128","29,8072196","19,23766448","13,18680954"
14/09/2007 11.00,"1,88889546","27,13789552","16,11956914",
14/09/2007 12.00,"1,26895361","23,87080376","13,5419943","13,18680954"
14/09/2007 13.00,"2,16813823","21,9811168","12,74769596",
14/09/2007 14.00,"2,36898658","17,22252738","9,48225426","6,34920597"
14/09/2007 15.00,"2,29173729","13,66622076","8,8268283",
14/09/2007 16.00,"2,05998842","15,53516252","9,61204082","4,88400507"
14/09/2007 17.00,"2,42563653","13,42628197","9,04746737",
14/09/2007 18.00,"1,71562713","22,13805376","14,20131308","11,72161007"
14/09/2007 19.00,"1,4525211","36,574648","26,34290504",
14/09/2007 20.00,"0,84139054","53,88277944","39,11395608","14,16361046"
14/09/2007 21.00,"2,30203747","95,79840824","68,87806008",
14/09/2007 22.00,"0,63928315","56,90345264","45,94465256","15,62880993"
14/09/2007 23.00,"0,80923199","51,57807376","44,11725856",
15/09/2007 0.00,"0,80694374","62,57643312","44,43782448","19,53602028"
15/09/2007 1.00,,"45,70538488","32,39098168",
15/09/2007 2.00,"0,56180097",,,"9,27960968"
15/09/2007 3.00,"0,34941171","23,3701848","19,51739008",
15/09/2007 4.00,"0,23859023","18,99938148","17,49661449","10,25640965"
15/09/2007 5.00,"0,20202807","23,75149496","19,7497172",
15/09/2007 6.00,"0,26655062","30,9069064","24,21439016","12,21000957"
15/09/2007 7.00,"0,72879949","60,45717232","37,80440816",
15/09/2007 8.00,"1,18006273","52,38738512","30,78811384","28,81562042"
15/09/2007 9.00,"0,55751432","21,91626176","13,54848362",
15/09/2007 10.00,"2,12729755","19,509092","12,06241795","17,58241081"
15/09/2007 11.00,"4,24778221","20,70489504","12,60622708",
15/09/2007 12.00,"7,35101431","25,4920268","16,48426976","14,16361046"
15/09/2007 13.00,"7,27777607","40,84689728","22,01320016",
15/09/2007 14.00,"4,80643251","11,89974308","7,62629689","7,32600689"
15/09/2007 15.00,"3,34167996","11,38873431","7,66004178",
15/09/2007 16.00,"4,19328016","15,3950894","9,88589084","11,72161007"
15/09/2007 17.00,"2,48497034","11,85045746","7,85731811",
15/09/2007 18.00,"1,56768313","11,85953563","8,93065755","8,30280876"
15/09/2007 19.00,"1,40883078","17,59346111","15,27206176",
15/09/2007 20.00,"0,80243436","21,04989632","15,95213913","18,55920982"
15/09/2007 21.00,"0,38614371","55,15253864","41,1736772",
15/09/2007 22.00,"1,73385889","77,82103856","54,28867792","20,02441978"
15/09/2007 23.00,"1,47914514","83,38637344","52,07840592",
16/09/2007 0.00,"1,15794908","91,74797008","58,1135192","19,53602028"
16/09/2007 1.00,"0,91141099","68,07557456","48,63646176",
16/09/2007 2.00,"0,32278461","49,70783184","38,03801632","17,58241081"
16/09/2007 3.00,"0,15740414","30,60081432","24,9230156",
16/09/2007 4.00,"0,17650849","22,79951016","19,0527607","14,16361046"
16/09/2007 5.00,"0,27029826","25,58152752","22,53494672",
16/09/2007 6.00,"0,10125557","28,48155352","24,46488128","21,97801971"
16/09/2007 7.00,"0,27773558","34,56955272","29,59276968",
16/09/2007 8.00,"0,11405757","23,41557568","17,49661449","19,53602028"
16/09/2007 9.00,"0,70183272","14,27839345","10,55169704",
16/09/2007 10.00,"2,67232208","13,55079141","10,0468277","18,55920982"
16/09/2007 11.00,"4,42832208","27,98611608","18,58552908",
16/09/2007 12.00,"6,07531697","35,17135472","23,16571552","13,18680954"
16/09/2007 13.00,"5,88115133","30,4814864","20,94116088",
16/09/2007 14.00,"6,89625869","38,16088144","25,7069356","6,34920597"
16/09/2007 15.00,"5,87944786","46,9349156","30,48829312",
16/09/2007 16.00,"5,65803272","28,56067208","20,73868008","11,72161007"
16/09/2007 17.00,"5,13685276","22,10302592","17,13060798",
16/09/2007 18.00,"2,10345296","28,72927224","22,5479292","18,55920982"
16/09/2007 19.00,"1,72355465","42,06736512","33,50714992",
16/09/2007 20.00,"2,29668093","100,92665992","79,45442192","31,25761986"
16/09/2007 21.00,"2,55991104","105,26894576","74,57572448",
16/09/2007 22.00,"3,37063395","138,87485048","77,04426944","30,76922989"
16/09/2007 23.00,"2,23630266","92,68569136","64,87672208",
17/09/2007 0.00,"1,39872587","53,85295224","42,42873312","37,6068306"
17/09/2007 1.00,,"36,61617664","30,3818712",
17/09/2007 2.00,"1,68647178",,,"28,32722092"
17/09/2007 3.00,"1,30284005","27,88105168","23,97298104",
17/09/2007 4.00,"0,99724274","21,6607612","18,35579654","25,88521957"
17/09/2007 5.00,"0,69988923","28,14953472","24,68810728",
17/09/2007 6.00,"1,40446988","83,02968984","64,2757996","33,69963074"
17/09/2007 7.00,"3,09747995","149,17412528","88,84582176",
17/09/2007 8.00,"4,21980454","182,3611108","112,055628","55,18925095"
17/09/2007 9.00,"2,217359","87,50684816","68,54321152",
17/09/2007 10.00,"2,62671777","50,03726944","40,4209228","39,56044006"
17/09/2007 11.00,"2,71711788","54,61949216","42,85832128",
17/09/2007 12.00,"4,21298149","51,0916992","38,97508752","42,49084091"
17/09/2007 13.00,"4,98394071","85,410952","60,393866",
17/09/2007 14.00,"3,58871027","40,19842336","30,7037564","32,23442078"
17/09/2007 15.00,"3,48295855","25,31174432","19,0449693",
17/09/2007 16.00,"2,86039284","29,34793808","22,64526912","30,76922989"
17/09/2007 17.00,"2,75805315","39,39297424","31,69271928",
17/09/2007 18.00,"2,22418103","45,17880096","37,69018528","38,0952301"
17/09/2007 19.00,"1,87281567","46,91935192","40,21066016",
17/09/2007 20.00,"1,83159564","39,67573992","33,86406296","43,46763992"
17/09/2007 21.00,"1,77289237","27,51920568","22,804902",
17/09/2007 22.00,"1,78227318","24,54524264","19,08649985","39,07204056"
17/09/2007 23.00,"1,56210081","22,83063752","17,0657147",
18/09/2007 0.00,"0,93996123","14,05531467","10,48161268","36,63003159"
18/09/2007 1.00,"0,26352504","8,12295227","6,38163842",
18/09/2007 2.00,"0,78545656","7,0801838","5,68208542","37,11843109"
18/09/2007 3.00,"0,61830244","4,36302339","2,83974446",
18/09/2007 4.00,"0,89504543","5,67685802","3,69893608","30,76922989"
18/09/2007 5.00,"0,94479402","12,30699334","10,70225174",
18/09/2007 6.00,"0,60749987","24,81630688","20,82953832","35,65322113"
18/09/2007 7.00,"1,7040974","53,59098912","37,30472608",
18/09/2007 8.00,"1,86073371","60,36379024","40,31190056","48,84004974"
18/09/2007 9.00,"1,60886451","39,0687564","27,93927208",
18/09/2007 10.00,"0,78602506","26,94853104","19,7951272","45,90964127"
18/09/2007 11.00,"1,25607738","27,41544144","19,36553904",
18/09/2007 12.00,"1,85476392","36,80034048","25,38116904","38,0952301"
18/09/2007 13.00,"2,06214344","59,52203224","36,76481552",
18/09/2007 14.00,"1,18415514","28,1378524","19,71985176","36,63003159"
18/09/2007 16.00,"1,09091251","29,25843736","19,27904016","46,39804077"
18/09/2007 17.00,"2,19689086","28,4374628","20,95282408",
18/09/2007 18.00,"3,23222635","45,26570136","34,59997264","51,28205109"
18/09/2007 19.00,"3,47784202","72,1571592","49,34898768",
18/09/2007 20.00,"3,62794003","81,40976696","54,95319352","55,67765045"
18/09/2007 21.00,"3,23563838","53,51963328","38,7427604",
18/09/2007 22.00,"1,85476392","28,28312616","22,08327496","57,14284134"
18/09/2007 23.00,"1,89456218","19,67379168","15,75486853",
19/09/2007 0.00,"1,50652481","17,55585016","13,52122424","54,70085144"
19/09/2007 1.00,,"20,35341208","15,66531427",
19/09/2007 2.00,"0,30014924",,,"47,37483978"
19/09/2007 3.00,"0,20057376","11,32388501","9,71587006",
19/09/2007 4.00,"0,13015973","12,4807865","10,86319052","44,93283081"
19/09/2007 5.00,"0,26814324","23,214548","18,84509264",
19/09/2007 6.00,"0,86431677","63,15097","40,71944336","45,90964127"
19/09/2007 7.00,"2,54003378","131,82708464","57,53726152",
19/09/2007 8.00,"4,65843562","199,1776288","76,01115848","67,88764954"
19/09/2007 9.00,"3,16480027","121,52392848","62,92990456",
19/09/2007 10.00,"4,80353203","53,07478736","36,15481104","70,32967377"
19/09/2007 11.00,"2,82851905","34,08057784","22,91652456",
19/09/2007 12.00,"2,51272224","51,84915712","34,76478704","55,67765045"
19/09/2007 13.00,"2,55710412","41,50059096","29,39158904",
19/09/2007 14.00,"1,50160152","55,7465588","37,65775776","32,72283173"
19/09/2007 15.00,"1,07769354","57,11616264","39,7499064",
19/09/2007 16.00,"1,65921618","68,9432784","49,0206208","31,74603081"
19/09/2007 17.00,"1,51881424","64,68919312","47,81229416",
19/09/2007 18.00,"1,25109815","45,28904688","35,48511392","33,69963074"
19/09/2007 19.00,"0,37483162","30,2571132","21,93012376",
19/09/2007 20.00,"0,26529767","32,85234728","25,1345784","41,02563095"
19/09/2007 21.00,"0,27098779","32,63185544","26,05476664",
19/09/2007 22.00,"0,14794096","13,97619994","10,07278693","39,07204056"
19/09/2007 23.00,"0,10099827","8,9958166","6,13893488",
20/09/2007 0.00,"0,07112593","5,24755857","3,28491351","31,74603081"
20/09/2007 1.00,"0,09388537","4,41490169","3,1538287",
20/09/2007 2.00,"0,03342879","5,13991106","3,33683005","20,02441978"
20/09/2007 3.00,"0,09317449","4,98167967","3,43027522",
20/09/2007 4.00,"0,01066833","3,50831733","2,39717","19,04759979"
20/09/2007 5.00,"0,01280301","4,21127751","2,79042442",
20/09/2007 6.00,"0,07041403","5,96738068","4,10516916","12,21000957"
20/09/2007 7.00,"0,0981527","10,12937257","6,67755293",
20/09/2007 8.00,"0,19132719","19,55448288","11,27460894","17,58241081"
20/09/2007 9.00,"2,09279684","91,229168","35,71354056",
20/09/2007 10.00,"0,35377871","27,52568736","15,57705444","13,18680954"
20/09/2007 11.00,"1,28182375","20,2989392","10,75676095",
20/09/2007 12.00,"1,76092533","31,4542164","17,71205291","16,11721039"
20/09/2007 13.00,"2,85070999","29,33625576","16,10789065",
20/09/2007 14.00,"1,64200345","19,3262092","10,61918682","10,7448101"
20/09/2007 15.00,"1,17670053","15,87237622","9,61074257",
20/09/2007 16.00,"0,67256244","12,18767116","7,57048752","14,65200996"
20/09/2007 17.00,"0,0725477","6,78966305","4,11295674",
20/09/2007 18.00,"0,07681604","13,03070446","8,59580708","13,18680954"
20/09/2007 19.00,"0,19061631","13,31863254","9,89757316",
20/09/2007 20.00,"0,00782378","9,66764942","6,14672246","23,44322014"
20/09/2007 21.00,"0,05618925","9,28244643","6,02342522",
20/09/2007 22.00,"0,09032892","7,88171523","5,38616901","17,09399986"
20/09/2007 23.00,"0,01066833","7,5535797","5,06689178",
21/09/2007 0.00,"0,08890716","7,75980038","5,02795581","19,04759979"
21/09/2007 1.00,,"4,18014824","2,5022975",
21/09/2007 2.00,"0,3410601",,,"14,16361046"
21/09/2007 3.00,"0,26286602","5,3227843","3,96629678",
21/09/2007 4.00,0,"6,2176959","5,05391503","14,65200996"
21/09/2007 5.00,"0,07653027","4,81307378","3,81574398",
21/09/2007 6.00,"0,03992945","7,01663274","5,19408375","15,14041042"
21/09/2007 7.00,"0,07153985","19,82942848","13,14484513",
21/09/2007 8.00,"0,19964524","33,54234984","20,84512112","18,07081032"
21/09/2007 9.00,"0,7004201","34,74593472","21,25394496",
21/09/2007 10.00,"3,64069931","107,6916792","41,56173672","19,04759979"
21/09/2007 11.00,"3,41088274","65,37399504","30,72970224",
21/09/2007 12.00,"3,03358693","30,4724044","16,65688703","13,18680954"
21/09/2007 13.00,"2,29929971","31,950954","17,8626057",
21/09/2007 14.00,"2,31119962","19,05774719","12,21297266","9,76801014"
21/09/2007 15.00,"2,13775129","8,50815335","5,14476562",
21/09/2007 16.00,"2,26391116","9,88035369","6,60227558","16,11721039"
21/09/2007 17.00,"1,79243301","11,03466059","6,94231904",
21/09/2007 18.00,"0,89377723","11,93735403","8,55557286","12,69841003"
21/09/2007 19.00,"0,74034956","16,01115301","11,73794773",
21/09/2007 20.00,"0,57397853","14,93985176","10,8826585","26,86202049"
21/09/2007 21.00,"0,69542969","13,26934692","8,59450883",
21/09/2007 22.00,"0,51242155","11,06059878","8,24538146","17,09399986"
21/09/2007 23.00,"0,35270577","9,32395213","6,52440364",
22/09/2007 0.00,"0,648846","9,9361229","6,80993598","14,65200996"
22/09/2007 1.00,"0,26952026","6,54583142","4,47895751",
22/09/2007 2.00,"0,37932473","5,00891611","3,22780781","14,16361046"
22/09/2007 3.00,"0,23957367","5,85324575","4,18433934",
22/09/2007 4.00,"0,07153985","6,44985476","4,53217038","13,67521"
22/09/2007 5.00,"0,00998186","5,61849422","3,79108492",
22/09/2007 6.00,"0,02495515","8,16186147","6,00914832","12,69841003"
22/09/2007 7.00,"0,33107723","11,16824821","7,9909975",
22/09/2007 8.00,"0,18300813","21,36505128","13,17339702","21,0012207"
22/09/2007 9.00,"0,48247497","10,39265879","6,58670234",
22/09/2007 10.00,"0,43589129","11,98534332","7,87938259","21,48962021"
22/09/2007 11.00,"0,72038483","16,31334652","9,0682336",
22/09/2007 12.00,"1,01677931","17,60643212","10,05591353","13,67521"
22/09/2007 13.00,"0,95747702","25,75920968","13,56016212",
22/09/2007 14.00,"0,7786152","9,7221223","5,42121214","9,27960968"
22/09/2007 15.00,"0,73535812","10,16568718","5,73400005",
22/09/2007 16.00,"0,83334811","12,95029148","7,70157233","11,72161007"
22/09/2007 17.00,"0,70374773","13,67659718","8,99944558",
22/09/2007 18.00,"0,46583787","14,57280703","10,31548665","12,69841003"
22/09/2007 19.00,"0,35603339","13,18374859","10,13638196",
22/09/2007 20.00,"0,1297692","15,94760195","12,34405746","22,95482063"
22/09/2007 21.00,"0,42258181","24,79036104","17,66014402",
22/09/2007 22.00,"0,50743012","15,23815626","11,3914245","14,65200996"
22/09/2007 23.00,"0,08318552","13,31863254","9,82878705",
23/09/2007 0.00,"0,10315024","11,13582451","7,8002105","10,25640965"
23/09/2007 1.00,,"16,31983202","11,07344169",
23/09/2007 2.00,"1,50306498",,,"9,76801014"
23/09/2007 3.00,"1,30078978","15,0449066","10,11561573",
23/09/2007 4.00,"0,48586361","19,06552712","14,07153034","11,72161007"
23/09/2007 5.00,"0,22389153","16,89439185","12,6503503",
23/09/2007 6.00,"0,11827405","14,18630962","11,95858488","15,14041042"
23/09/2007 7.00,"0,18424277","19,64916512","15,39145851",
23/09/2007 8.00,"0,25917228","16,85288998","12,62958981","15,62880993"
23/09/2007 9.00,"0,10964989","11,21364291","8,2466797",
23/09/2007 10.00,"1,32262986","9,37453218","6,12336164","12,21000957"
23/09/2007 11.00,"1,4860404","11,38873431","7,42382947",
23/09/2007 12.00,"2,45284026","22,63219104","14,04167638","17,58241081"
23/09/2007 13.00,"3,45917702","14,22392057","8,14155221",
23/09/2007 14.00,"1,87659077","7,52504693","4,32061714","8,30280876"
23/09/2007 15.00,"2,30835812","10,62092482","7,20967974",
23/09/2007 16.00,"2,83924636","12,83615846","8,43876496","9,27960968"
23/09/2007 17.00,"1,76738938","12,77520008","8,00138158",
23/09/2007 18.00,"1,20043527","15,6155755","11,66916544","16,11721039"
23/09/2007 19.00,"0,73450791","19,80090144","15,45635562",
23/09/2007 20.00,"0,8993748","19,15760904","15,80289032","21,0012207"
23/09/2007 21.00,"0,19499551","19,38846392","16,11437233",
23/09/2007 22.00,"1,0129442","51,28106368","39,74342472","21,97801971"
23/09/2007 23.00,"0,53424841","43,13607752","34,70899488",
24/09/2007 0.00,"0,44128749","30,70457856","24,53367504","22,46640968"
24/09/2007 1.00,"0,41653472","29,98084832","24,19102552",
24/09/2007 2.00,"0,35202133","19,6374828","14,91903773","14,16361046"
24/09/2007 3.00,"0,44341505","13,4275783","10,39854966",
24/09/2007 4.00,"0,09363316","10,4030333","8,80865857","17,09399986"
24/09/2007 5.00,"0,22467564","14,81663866","12,1883155",
24/09/2007 6.00,"0,17718683","35,48520952","28,61937048","13,18680954"
24/09/2007 7.00,"0,81470141","72,30241384","49,88499776",
24/09/2007 8.00,"1,45815223","90,7389312","57,73712288","28,32722092"
24/09/2007 9.00,"1,10422606","42,4331116","28,55837768",
24/09/2007 10.00,"1,54887371","26,16386536","17,47324794","17,09399986"
24/09/2007 11.00,"1,84500581","32,1571632","19,30972776",
24/09/2007 12.00,"3,60869941","42,4331116","27,34875088","18,55920982"
24/09/2007 13.00,"3,22061221","36,96635944","26,14950624",
24/09/2007 14.00,"3,94806417","32,92628432","23,30846544","11,72161007"
24/09/2007 15.00,"10,25487882","49,84014224","37,6317928",
24/09/2007 16.00,"23,05332549","76,9131636","56,62745544","16,60560989"
24/09/2007 17.00,"9,59463632","28,89659136","22,56349288",
24/09/2007 18.00,"4,8283987","53,43923368","38,91409472","22,46640968"
24/09/2007 19.00,"3,62717932","69,24677016","50,99726552",
24/09/2007 20.00,"3,28277328","119,3553572","83,23641528","27,8388195"
24/09/2007 21.00,"2,75356513","81,68215048","61,11549304",
24/09/2007 22.00,"3,16517147","103,73590416","69,64511624","31,25761986"
24/09/2007 23.00,"2,42595994","93,11499272","60,2900444",
25/09/2007 0.00,"1,62962656","47,12556112","36,11976408","35,65322113"
25/09/2007 1.00,,"42,0621836","30,3481244",
25/09/2007 2.00,"0,3242135",,,"22,95482063"
25/09/2007 3.00,"0,31504626","11,26422487","9,89108383",
25/09/2007 4.00,"0,29420996","13,17985576","11,5315913","20,02441978"
25/09/2007 5.00,"0,29754369","25,02641656","22,42072384",
25/09/2007 6.00,"0,37505435","69,61507872","53,68517424","25,88521957"
25/09/2007 7.00,"1,31269173","127,38103456","78,69128536",
25/09/2007 8.00,"2,25366183","147,2844192","83,53753616","32,23442078"
25/09/2007 9.00,"1,08515832","77,95593016","53,21145712",
25/09/2007 10.00,"1,43770951","74,28162064","52,21209296","33,21123123"
25/09/2007 11.00,"1,5735624","70,83426552","48,9712912",
25/09/2007 12.00,"1,67607804","52,2149036","35,82386296","36,14162064"
25/09/2007 13.00,"1,86193784","44,52642656","28,14953472",
25/09/2007 14.00,"1,65024115","43,95835224","31,97305672","29,30401993"
25/09/2007 15.00,"0,6534286","32,01580904","25,47072712",
25/09/2007 16.00,"0,79428209","46,94269744","37,45917744","29,7924099"
25/09/2007 17.00,"1,63607231","76,3061992","59,93961304",
25/09/2007 18.00,"1,53522354","78,1349316","61,168704","26,37360954"
25/09/2007 19.00,"1,68858002","88,98931736","66,81833896",
25/09/2007 20.00,"1,4793821","92,15522608","70,0928684","31,25761986"
25/09/2007 21.00,"0,38005493","40,48893264","32,84913512",
