NetC,Provincia di TARANTO,,,,
16/01/2007 8.00,"101,911069","50,97262","1,072066","13,943316","3,270198"
16/01/2007 9.00,"127,310996","54,193938","1,209742","6,475379","3,50655"
16/01/2007 10.00,"197,160654","68,98448","1,515082","10,44158","4,019307"
16/01/2007 11.00,"62,745032","38,642837","0,655854","38,748007","3,864379"
16/01/2007 12.00,"42,177609","27,561594","0,443414","52,069779","3,011839"
16/01/2007 13.00,"68,558068","40,968612","0,582761","46,581554","2,761403"
16/01/2007 14.00,"56,319814","35,600616","0,530425","54,197107","2,514047"
16/01/2007 15.00,"37,080505","27,29424","0,383284","58,375896","2,760522"
16/01/2007 16.00,"32,284291","24,55832","0,333734","58,412464","2,516689"
16/01/2007 17.00,"34,548806","26,248146","0,440391","59,065148","1,819516"
16/01/2007 18.00,"43,933706","31,896499","0,635492","53,827436","3,21254"
16/01/2007 19.00,"30,050885","22,803601","0,448504","59,681264","2,946699"
16/01/2007 20.00,"21,887735","17,622499","0,360298","66,068614","2,648288"
16/01/2007 21.00,"17,986443","15,366801","0,344551","67,479621","2,605596"
16/01/2007 22.00,"10,915338","10,556884","0,254674","69,724734","2,13113"
16/01/2007 23.00,"5,556239","6,813829","0,225007","70,492509","1,923827"
17/01/2007 0.00,"5,351317","7,187617","0,202976","68,40448","2,160619"
17/01/2007 1.00,"4,710612","6,587998","0,224769","68,067305","1,86925"
17/01/2007 2.00,"3,341006","5,443276","0,226678","67,946788","2,068192"
17/01/2007 3.00,"3,709347","5,68468","0,223019","65,323861","1,756136"
17/01/2007 4.00,"21,008386","18,434975","0,251016","50,949928","2,121007"
17/01/2007 5.00,"130,034639","58,541804","0,359343","25,856815","2,390809"
17/01/2007 6.00,"72,602024","41,736953","0,442618","22,050395","2,798374"
17/01/2007 7.00,"139,476612","64,374438","0,671999","15,686067","2,460791"
17/01/2007 8.00,"250,191506","91,474016","1,216902","7,301391","2,811137"
17/01/2007 9.00,"306,503545","90,207297","1,678209","7,583045","3,141238"
17/01/2007 10.00,"90,645546","50,938872","1,211253","24,189913","3,99686"
17/01/2007 11.00,"54,768645","35,668109","0,520722","46,960704","3,192734"
17/01/2007 12.00,"63,951199","38,191167","0,502667","48,45023","2,222678"
17/01/2007 13.00,"76,700472","43,925176","0,520404","49,456349","2,548378"
17/01/2007 14.00,"104,442771","54,289977","0,535516","43,399389","3,158844"
17/01/2007 15.00,"37,321722","26,533684","0,347652","60,302807","2,805416"
17/01/2007 16.00,"51,080034","33,874445","0,369683","52,634445","2,407975"
17/01/2007 17.00,"46,950479","34,528577","0,491612","46,306665","2,352078"
17/01/2007 18.00,"68,845994","48,571548","0,747719","28,280682","3,30805"
17/01/2007 19.00,"91,039822","53,988875","0,872829","31,957108","3,434368"
17/01/2007 20.00,"64,179492","52,709173","0,917606","21,385522","3,273279"
17/01/2007 21.00,"82,290415","63,670997","1,333342","10,991351","3,698449"
17/01/2007 22.00,"70,809619","58,624861","1,56678","16,227716","4,148266"
17/01/2007 23.00,"44,875308","43,691552","1,406197","21,603555","3,37671"
18/01/2007 0.00,"28,881026","28,830913","0,85891","40,478552","2,812458"
18/01/2007 1.00,"15,306894","15,984589","0,512451","41,954551","2,651809"
18/01/2007 2.00,,,"0,738493","29,720113","2,605596"
18/01/2007 3.00,"34,342081","36,140795",,"46,252499","2,769325"
18/01/2007 4.00,"17,87231","18,928166","0,341473",,"2,250406"
18/01/2007 5.00,"64,433692","49,939507","0,3383","29,183878","2,109564"
18/01/2007 6.00,"85,027041","51,548877","0,284177","29,457412","2,22884"
18/01/2007 7.00,"125,845429","63,938348","0,498442","26,593451","2,483237"
18/01/2007 8.00,"118,904028","65,952656","0,891736","16,269687","3,198015"
18/01/2007 9.00,"156,477368","75,790531","1,389226","12,21412","3,842372"
18/01/2007 10.00,"116,722511","60,192704","0,882213","22,957662","3,471339"
18/01/2007 11.00,"151,995053","60,218648","0,515186","31,967941","2,832264"
18/01/2007 12.00,"55,917738","33,633053","0,448764","48,523346","2,791332"
18/01/2007 13.00,"89,556072","48,561166","0,591766","40,022214","2,282536"
18/01/2007 14.00,"133,391214","60,361418","0,841027","31,52515","3,198456"
18/01/2007 15.00,"87,921903","53,43338","0,734371","36,678913","3,332697"
18/01/2007 16.00,"102,588092","59,901984","0,951651","25,656398","4,431713"
18/01/2007 17.00,"87,659921","55,045331","1,035768","20,40109","5,013129"
18/01/2007 18.00,"109,485402","62,482153","0,985773","12,308907","4,961634"
18/01/2007 19.00,"87,172228","55,888943","1,034658","17,209444","5,158814"
18/01/2007 20.00,"81,060464","54,903939","1,121421","15,94505",
18/01/2007 21.00,"96,02538","56,792267","1,123539","14,719224",
18/01/2007 22.00,"57,606416","41,942012","0,867055","19,561545",
18/01/2007 23.00,"31,960035","27,605723","0,53828","28,023405",
19/01/2007 0.00,"16,694658","16,78148","0,399405","38,911857",
19/01/2007 1.00,"17,916407","18,712716","0,50352","35,545515",
19/01/2007 2.00,"8,855744","10,78272","0,341236","45,984391",
19/01/2007 3.00,"4,772866","6,915063","0,268862","52,932359",
19/01/2007 4.00,"14,430139","13,567953","0,343855","47,300592",
19/01/2007 5.00,"73,419138","46,629932","0,339172","27,99362",
19/01/2007 6.00,"64,205399","40,545509","0,302033","32,647718",
19/01/2007 7.00,"37,064922","26,050884","0,341156","40,92543",
19/01/2007 8.00,"59,632296","35,823862","0,525106","34,410778",
19/01/2007 9.00,"53,168148","33,601887","0,629619","36,768288",
19/01/2007 10.00,"36,771813","23,623849","0,493204","48,764384",
19/01/2007 11.00,"31,599489","20,641358","0,400198","53,113804",
19/01/2007 12.00,"50,869925","29,40197","0,385279","49,662174",
19/01/2007 13.00,"60,314498","33,786206","0,459239","46,864566",
19/01/2007 14.00,"53,902262","30,580451","0,451701","52,564042",
19/01/2007 15.00,"43,970032","27,870497","0,367502","54,787489",
19/01/2007 16.00,"35,622702","24,602448","0,379486","53,115159",
19/01/2007 17.00,"55,048774","36,797261","0,593194","36,123725",
19/01/2007 18.00,"91,408169","54,170572","1,059893","21,89333",
19/01/2007 19.00,"141,266471","71,175289","1,600395","14,594648",
19/01/2007 20.00,"134,332817","63,922783","1,670705","13,358344",
19/01/2007 21.00,"157,735444","67,645087","1,37391","8,177503",
19/01/2007 22.00,"235,180194","75,909937","2,096616","6,193725",
19/01/2007 23.00,"157,385244","58,253684","1,317885","4,736697",
20/01/2007 0.00,"130,216223","54,367852","1,029263","4,755653",
20/01/2007 1.00,"75,88338","41,077635","0,75548","9,440892",
20/01/2007 2.00,,,"0,35298","39,129851",
20/01/2007 3.00,"28,757951","29,894904",,"44,084573",
20/01/2007 4.00,"17,916407","19,164376","0,259899",,
20/01/2007 5.00,"21,451951","20,470025","0,227959","35,14334",
20/01/2007 6.00,"54,208335","31,286494","0,315837","29,791875",
20/01/2007 7.00,"216,029225","74,762623","1,309828","8,809874",
20/01/2007 8.00,"634,601579","129,158957","3,827465","9,956809",
20/01/2007 9.00,"421,052227","105,478002","3,158844","10,566156",
20/01/2007 10.00,"167,841479","70,671725","1,930139","8,845082",
20/01/2007 11.00,"103,628239","53,833122","0,852481","26,839913",
20/01/2007 12.00,"58,402764","37,074998","0,59266","44,228111",
20/01/2007 13.00,"71,945766","40,953029","0,653285","43,00398",
20/01/2007 14.00,"86,822064","48,83632","0,776282","39,695872",
20/01/2007 15.00,"54,587064","38,824534","0,862174","47,346638",
20/01/2007 16.00,"63,562124","48,825938","1,475017","40,573354",
20/01/2007 17.00,"45,126926","37,550015","0,961018","43,829989",
20/01/2007 18.00,"37,251706","30,943865","0,614908","49,403541",
20/01/2007 19.00,"39,34242","31,494157","0,712401","50,562657",
20/01/2007 20.00,"27,169021","22,419424","0,503193","64,63056",
20/01/2007 21.00,"23,690539","20,277946","0,462432","68,62521",
20/01/2007 22.00,"18,155052","17,775657","0,365973","65,461973",
20/01/2007 23.00,"13,64936","14,367438","0,292635","66,278507",
21/01/2007 0.00,"15,906098","14,902162","0,267925","63,531014",
21/01/2007 1.00,"16,396353","16,38953","0,28461","59,245235",
21/01/2007 2.00,"8,323984","9,684721","0,246313","60,011674",
21/01/2007 3.00,"20,282076","21,516117","0,509946","41,564549",
21/01/2007 4.00,"14,902238","15,805483","0,41595","38,149485",
21/01/2007 5.00,"20,68415","17,902847","0,343407","27,645612",
21/01/2007 6.00,"33,158419","23,719889","0,299468","14,74225",
21/01/2007 7.00,"47,121659","29,708272","0,436531","14,275077",
21/01/2007 8.00,"39,718549","26,941226","0,554999","6,40903",
21/01/2007 9.00,"134,257619","44,065346","1,214481","7,29191",
21/01/2007 10.00,"55,847722","35,307296","0,889746","23,687533",
21/01/2007 11.00,"27,501042","20,207851","0,451546","46,776545",
21/01/2007 12.00,"39,238656","25,365605","0,547769","46,427182",
21/01/2007 13.00,"45,394109","28,584322","0,557621","48,247118",
21/01/2007 14.00,"28,632008","20,501171","0,336177","53,83691",
21/01/2007 15.00,"12,544339","11,299266","0,265938","59,437532",
21/01/2007 16.00,"21,804734","18,767225","0,440105","57,652786",
21/01/2007 17.00,"29,73961","25,308493","0,482455","41,670184",
21/01/2007 18.00,"36,997466","30,806277","0,538868","40,352624",
21/01/2007 19.00,"28,310353","26,004155","0,523613","40,047949",
21/01/2007 20.00,"28,619026","25,48761","0,48174","42,454218",
21/01/2007 21.00,"38,896235","33,986068","0,440978","33,682265",
21/01/2007 22.00,"19,656947","18,154629","0,383215","43,395322",
21/01/2007 23.00,"17,008526","16,690626","0,339991","49,591752",
22/01/2007 0.00,"18,647902","18,590716","0,318062","49,935708",
22/01/2007 1.00,"19,918928","19,732834","0,366767","53,37786",
22/01/2007 2.00,,,"0,442965","59,193785",
22/01/2007 3.00,"47,847626","49,271685",,"33,381638",
22/01/2007 4.00,"10,993156","13,233095","0,2513",,
22/01/2007 5.00,"15,452156","14,912548","0,222032","52,130726",
22/01/2007 6.00,"30,061266","23,777","0,19506","50,890354",
22/01/2007 7.00,"42,722339","29,10607","0,232078","46,505725",
22/01/2007 8.00,"41,256754","25,645942","0,333167","46,849662",
22/01/2007 9.00,"30,481485","21,061845","0,365439","45,177335",
22/01/2007 10.00,"17,669982","13,75484","0,236666","54,015643",
22/01/2007 11.00,"17,950128","13,985863","0,256045","57,253347",
22/01/2007 12.00,"18,889139","14,18574","0,232078","60,784879",
22/01/2007 13.00,"29,340156","19,211087","0,261345","59,933131",
22/01/2007 14.00,"25,866855","17,918417","0,302318","62,741572",
22/01/2007 15.00,"22,339082","17,557612","0,239197","63,047606",
22/01/2007 16.00,"19,898183","15,09684","0,384186","63,354975",
22/01/2007 17.00,,,"0,812193","54,313556",
22/01/2007 18.00,"42,986922","36,542868","1,004009","72,621192",
22/01/2007 19.00,"22,746336","19,052761","0,973953","77,921187",
22/01/2007 20.00,"14,422357","12,79182","0,918029","74,114786",
22/01/2007 21.00,"11,470443","10,774929","0,908141","69,956293",
22/01/2007 22.00,"8,855744","9,012424","0,898649","66,312365",
22/01/2007 23.00,"5,473234","6,499742","0,871914","66,715895",
23/01/2007 0.00,"5,421354","6,538678","0,852693","68,060524",
23/01/2007 1.00,"2,684737","4,565915","0,844466","67,340131",
23/01/2007 2.00,"0,970137","2,959149","0,811877","67,628563",
23/01/2007 3.00,"0,806719","2,824169","0,825957","68,125539",
23/01/2007 4.00,"2,181512","3,714509","0,833472","66,155296",
23/01/2007 5.00,"10,386173","9,622425","0,872626","63,015106",
23/01/2007 6.00,"20,876095","15,621178","0,861156","59,696165",
23/01/2007 7.00,"22,562154","16,0391","0,870016","57,004193",
23/01/2007 8.00,"32,722657","20,407731","0,972608","53,706915",
23/01/2007 9.00,"23,501176","16,399905","0,991671","54,443552",
23/01/2007 10.00,"22,63479","15,667909","0,946583","54,599259",
23/01/2007 11.00,"16,417105","11,239568","0,912888","57,532288",
23/01/2007 12.00,"24,868178","15,693867","0,896197","53,465881",
23/01/2007 13.00,"29,0159","16,425863","0,9662","54,121278",
23/01/2007 14.00,"22,538809","14,655565","0,933374","56,925651",
23/01/2007 15.00,"13,338087","10,393351","0,900626","62,164717",
23/01/2007 16.00,"14,471643","11,16689","0,941917","64,334001",
23/01/2007 17.00,"14,782916","11,460205","0,926809","68,155326",
23/01/2007 18.00,"19,075904","13,744465","0,967624","66,04019",
23/01/2007 19.00,"16,002074","11,727571","0,996179","65,899361",
23/01/2007 20.00,"11,34334","9,443316","0,951171","67,294104",
23/01/2007 21.00,"7,180051","6,870934","0,932188","69,861507",
23/01/2007 22.00,"3,96096","4,996807","0,897463","70,929889",
23/01/2007 23.00,"7,148924","8,007873","0,826859","61,042153",
24/01/2007 0.00,"17,065592","17,323997","1,028769","49,046038",
24/01/2007 1.00,"33,428202","34,614234","1,4915","26,835841",
24/01/2007 2.00,,,"1,081607","53,185562",
24/01/2007 3.00,"26,058455","27,644671",,"63,638007",
24/01/2007 4.00,"13,670113","14,925527","0,238107",,
24/01/2007 5.00,"26,367493","22,603739","0,302683","61,001533",
24/01/2007 6.00,"26,691729","21,440842","0,270827","62,179603",
24/01/2007 7.00,"36,188175","26,009338","0,335322","56,928341",
24/01/2007 8.00,"29,114481","20,264963","0,383227","58,209352",
24/01/2007 9.00,"51,155272","31,099597","0,50682","51,264078",
24/01/2007 10.00,"28,580116","20,067683","0,391836","57,142305",
24/01/2007 11.00,"46,732587","27,997683","0,389801","51,983116",
24/01/2007 12.00,"25,519272","17,622499","0,400133","64,3841",
24/01/2007 13.00,"33,355586","20,524535","0,368666","62,765933",
24/01/2007 14.00,"46,016638","28,688144","0,594173","56,757729",
24/01/2007 15.00,"20,074566","15,670502","0,370546","65,793745",
24/01/2007 16.00,"26,388238","18,956719","0,417823","62,255432",
24/01/2007 17.00,"95,247215","48,631258","0,795257","33,034984",
24/01/2007 18.00,"81,486321","44,735043","0,816469","30,904964",
24/01/2007 19.00,"50,38485","31,712202","0,634249","41,075715",
24/01/2007 20.00,"28,608663","20,340237","0,499228","51,855837",
24/01/2007 21.00,"23,249556","17,837949","0,436687","51,177415",
24/01/2007 22.00,"31,072906","25,508355","0,645598","38,404051",
24/01/2007 23.00,"8,816834","8,864468","0,267617","63,957564",
25/01/2007 0.00,"6,277358","6,80085","0,233176","69,745061",
25/01/2007 1.00,"5,182711","5,998766","0,236542","68,327297",
25/01/2007 2.00,"3,602996","5,183702","0,222687","67,22775",
25/01/2007 3.00,"2,809248","4,511402","0,217678","68,355721",
25/01/2007 4.00,"3,094581","4,716468","0,201241","69,975243",
25/01/2007 5.00,"7,475761","7,610722","0,217678","66,721321",
25/01/2007 6.00,"23,368885","18,292201","0,226836","58,358297",
25/01/2007 7.00,"24,556905","16,867137","0,217208","60,271665",
25/01/2007 8.00,"36,644702","24,66216","0,397472","51,735316",
25/01/2007 9.00,"33,97035","22,502499","0,367728","56,053595",
25/01/2007 10.00,"36,538357","23,740654","0,432382","53,177442","2,432622"
25/01/2007 11.00,"33,607204","21,993736","0,41477","56,768562","2,020216"
25/01/2007 12.00,"44,431724","26,702398","0,590181","54,356886","1,820836"
25/01/2007 13.00,"71,110492","40,722023","0,613819","44,347274","1,79971"
25/01/2007 14.00,"53,85035","32,805006","0,424007","54,764464","1,021112"
25/01/2007 15.00,"35,630462","23,63425","0,418058","60,082077","1,389944"
25/01/2007 16.00,"39,840459","26,884115","0,4651","56,248587","1,911503"
25/01/2007 17.00,"60,438987","41,952394","0,701251","34,586797","0,960373"
25/01/2007 18.00,"74,088357","50,154952","0,76246","25,137779","0,52376"
25/01/2007 19.00,"87,392738","54,837687","1,044479","20,850663","1,752614"
25/01/2007 20.00,"63,344217","44,519598","0,832358","26,856151","1,480171"
25/01/2007 21.00,"44,872726","32,789423","0,629944","35,582083","0,700694"
25/01/2007 22.00,"30,07423","25,422696","0,553393","36,765575","0,841537"
25/01/2007 23.00,"38,11547","31,390317","0,545486","28,099236","0,738986"
26/01/2007 0.00,"32,712293","28,233891","0,483963","30,087073","1,165476"
26/01/2007 1.00,"19,71142","18,889229","0,398645","40,863128","0,713897"
26/01/2007 2.00,,,"0,404673","38,81029","0,795322"
26/01/2007 3.00,"46,310034","46,205121",,"26,96043","1,951115"
26/01/2007 4.00,"54,729718","44,457306","0,410912",,"1,984566"
26/01/2007 5.00,"208,008576","104,795363","0,782917","8,199169","1,852085"
26/01/2007 6.00,"308,793738","115,868747","0,676935","6,568813","2,013614"
26/01/2007 7.00,"363,78305","101,960783","0,959688","7,33118","2,329191"
26/01/2007 8.00,"314,168554","79,471283","1,427103","5,639891","3,625827"
26/01/2007 9.00,"409,208336","97,888104","2,173878","8,727274","4,371414"
26/01/2007 10.00,"258,323428","88,159255","1,797137","8,342705","4,168072"
26/01/2007 11.00,"131,518411","66,020138","0,970421","13,918949","3,737181"
26/01/2007 12.00,"118,782099","61,846201","0,704397","21,661771","3,578732"
26/01/2007 13.00,"122,758618","64,335511","0,854888","21,717292","2,835785"
26/01/2007 14.00,"120,13616","61,25436","0,783154","22,318524","3,288684"
26/01/2007 15.00,"70,083291","47,156876","0,488565","28,108711","2,627162"
26/01/2007 16.00,"87,68065","53,607298","0,548698","25,795868","2,701985"
26/01/2007 17.00,"98,147242","54,705303","0,796018","20,788359","2,731474"
26/01/2007 18.00,"124,447299","63,185594","1,044048","12,998147","3,370989"
26/01/2007 19.00,"111,233731","55,935692","1,147585","9,482869","3,642992"
26/01/2007 20.00,"150,622846","60,044751","1,634019","8,189688","3,641231"
26/01/2007 21.00,"181,010927","53,425601","1,757443","8,185627","4,607326"
26/01/2007 22.00,"134,937216","43,875849","1,460563","6,478088","4,447117"
26/01/2007 23.00,"83,571838","43,019255","0,952033","5,32032","4,100292"
27/01/2007 0.00,"91,864696","46,352195","0,688614","6,724537","4,264022"
27/01/2007 1.00,"36,045481","27,937991","0,36948","14,958905","2,999515"
27/01/2007 2.00,"34,328314","27,351351","0,29972","16,02324","2,694062"
27/01/2007 3.00,"35,552664","27,60054","0,234536","12,782845","2,345475"
27/01/2007 4.00,"25,205399","18,424591","0,189397","8,326456","2,116606"
27/01/2007 5.00,"157,159592","68,309601","0,401599","6,914113","2,690541"
27/01/2007 6.00,"374,096751","137,639328","0,683957","7,221497","2,067751"
27/01/2007 7.00,"376,234185","123,842855","1,198091","8,551238","2,562902"
27/01/2007 8.00,"472,702804","129,169343","1,642068","8,947994","3,371429"
27/01/2007 9.00,"136,815242","61,202451","0,883219","10,520118","3,971332"
27/01/2007 10.00,"95,480672","52,828579","0,855204","19,359784","3,575212"
27/01/2007 11.00,"78,643331","42,048434","0,529838","30,898181","3,166327"
