NetC,Provincia di TARANTO,,,,
Stat,Talsano,,,,
Parm,SO2,NOX,NO,NO2,PM10
PtId,1,2,3,4,5
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3
Field,Aver,Aver,Aver,Aver,Aver
18/03/2007 9.00,"2,254383","24,882443","3,840326","19,007334",
18/03/2007 10.00,"0,874256","17,253654","1,871102","14,3947","85,47007"
18/03/2007 11.00,"1,621604","21,837162","1,839804","19,029397",
18/03/2007 12.00,"1,044319","18,027946","1,686698","15,452459","59,58485"
18/03/2007 13.00,"0,671409","13,571542","1,560662","11,186358",
18/03/2007 14.00,"0,778429","10,028208","1,25445","8,110404","44,444431"
18/03/2007 15.00,"0,752283","8,028273","1,171554","6,236277",
18/03/2007 16.00,"0,891883","8,464056","1,186779","6,648999","33,211231"
18/03/2007 17.00,"0,830162","8,562626","1,184241","6,751532",
18/03/2007 18.00,"0,659099","8,810349","1,063279","7,18502","37,606831"
18/03/2007 19.00,"0,799315","8,842772","1,17409","7,047446",
18/03/2007 20.00,"0,621644","9,723419","1,083582","8,067573","37,118431"
18/03/2007 21.00,"0,788563","10,168282","1,242608","8,268744",
18/03/2007 22.00,"0,877782","8,156674","1,187624","6,340104","37,118431"
18/03/2007 23.00,"0,861272","9,329139","1,31197","7,322594",
19/03/2007 0.00,"0,857688","8,588566","1,564045","6,194744","32,234421"
19/03/2007 1.00,,"6,112641","2,24583","2,67102",
19/03/2007 2.00,"0,570332",,,,"31,746031"
19/03/2007 3.00,"0,235056","8,667681","1,709537","6,050681",
19/03/2007 4.00,"0,224372","11,217533","5,233502","3,195361","20,02442"
19/03/2007 5.00,"0,198424","5,41487","1,875331","2,541233",
19/03/2007 6.00,"0,21674","4,829933","1,712075","2,206383","14,16361"
19/03/2007 7.00,"0,222845","6,88045","2,048737","3,741765",
19/03/2007 8.00,"0,48094","16,7193","3,72444","11,016338","34,18803"
19/03/2007 9.00,"1,576244","18,98252","2,326189","15,426502",
19/03/2007 10.00,"0,504843","10,885507","1,470152","8,637339","41,025631"
19/03/2007 11.00,"0,435582","9,253913","1,220615","7,387488",
19/03/2007 12.00,"0,203002","7,26176","1,181703","5,453659","40,537231"
19/03/2007 13.00,"0,376084","7,740343","1,345806","5,680787",
19/03/2007 14.00,"0,196897","8,234493","1,32635","6,205126","51,770451"
19/03/2007 15.00,"0,195371","7,931001","1,427011","5,746979",
19/03/2007 16.00,"0,37378","8,596348","1,334809","6,554256","42,490841"
19/03/2007 17.00,"0,329717","8,976361","1,192699","7,152574",
19/03/2007 18.00,"0,219878","11,941244","1,314509","9,932616","43,46764"
19/03/2007 19.00,"0,183161","8,956907","1,185088","7,144786",
19/03/2007 20.00,"0,24551","11,622189","1,158865","9,852148","32,722832"
19/03/2007 21.00,"0,589857","12,500241","1,25445","10,584146",
19/03/2007 22.00,"0,319234","9,578158","1,153789","7,814489","49,328442"
19/03/2007 23.00,"0,215213","8,915403","1,05905","7,296637",
20/03/2007 0.00,"0,973572","6,329236","0,97277","4,841063","50,793652"
20/03/2007 1.00,"0,811982","5,434325","1,0692","3,797574",
20/03/2007 2.00,"0,789001","5,073765","1,165632","3,288808","41,514042"
20/03/2007 3.00,"1,29992","4,77157","1,166479","2,985106",
20/03/2007 4.00,"1,569419","6,420025","0,931322","4,995509","38,58363"
20/03/2007 5.00,"1,482908","4,571835","0,681785","3,528915",
20/03/2007 6.00,"1,959643","4,602964","0,979537","3,103212","35,164822"
20/03/2007 7.00,"1,392278","7,510779","1,179166","5,706744",
20/03/2007 8.00,"1,976835","10,448428","1,176628","8,650318","27,83882"
20/03/2007 9.00,"1,808823","9,369344","1,17832","7,567893",
20/03/2007 10.00,"2,032043","9,329139","1,344959","7,271978","16,60561"
20/03/2007 11.00,"1,930671","11,087837","1,509062","8,780104",
20/03/2007 12.00,"1,263634","7,956939","2,15532","4,655468","10,74481"
20/03/2007 13.00,"0,56149","7,362925","1,690081","4,774872",
20/03/2007 14.00,"1,06593","8,163158","1,635946","5,658723","6,349206"
20/03/2007 15.00,"1,359936","6,901201","1,829653","4,09868",
20/03/2007 16.00,"1,768246","9,556109","2,102875","6,336211","14,16361"
20/03/2007 17.00,"1,412408","7,794816","2,109642","4,563319",
20/03/2007 18.00,"1,779622","9,515903","2,470836","5,731403","10,25641"
20/03/2007 19.00,"1,857033","12,168216","1,624948","9,683423",
20/03/2007 20.00,"1,990573","10,387469","1,488761","8,110404","6,837607"
20/03/2007 21.00,"2,049322","11,751888","1,273905","9,805424",
20/03/2007 22.00,"2,154726","11,126744","1,308587","9,126635","11,23321"
20/03/2007 23.00,"1,990256","9,369344","1,686698","6,787871",
21/03/2007 0.00,"0,555385","5,251449","1,739142","2,586659","7,814408"
21/03/2007 1.00,,"5,626276","1,868565","2,763171",
21/03/2007 2.00,"0,251201",,,,"11,72161"
21/03/2007 3.00,"0,128718","4,792321","1,205389","2,94617",
21/03/2007 4.00,"0,089461","4,588697","1,161403","2,809894","7,326007"
21/03/2007 5.00,"0,055092","4,662624","1,180858","2,854021",
21/03/2007 6.00,"0,017691","5,615899","1,562353","3,222617","4,395605"
21/03/2007 7.00,"0,07093","6,910282","1,558969","4,523084",
21/03/2007 8.00,"0,014489","8,889465","1,636791","6,384233","11,72161"
21/03/2007 9.00,"0,05863","8,539281","1,339038","6,490659",
21/03/2007 10.00,"0,153147","10,144936","1,570812","7,741809","15,62881"
21/03/2007 11.00,"0,082386","10,226645","1,853338","7,390084",
21/03/2007 12.00,"0,068234","8,863525","1,692619","6,272616","11,23321"
21/03/2007 13.00,"0,014995","8,735125","1,719688","6,102593",
21/03/2007 14.00,"0,178082","10,286306","1,619028","7,809298","12,21001"
21/03/2007 15.00,"0,101087","9,233163","1,591113","6,798255",
21/03/2007 16.00,"0,007582","8,379753","1,453234","6,155808","14,16361"
21/03/2007 17.00,"0,027799","7,871338","1,317892","5,854703",
21/03/2007 18.00,"0,036391","8,43293","1,200314","6,597084","10,25641"
21/03/2007 19.00,"0,021733","8,905029","1,246838","6,998126",
21/03/2007 20.00,"0,045995","9,095684","1,175783","7,297935","15,62881"
21/03/2007 21.00,0,"8,106092","1,291669","6,129851",
21/03/2007 22.00,"0,001011","7,562659","1,18255","5,753468","12,21001"
21/03/2007 23.00,0,"7,196913","1,391484","5,066892",
22/03/2007 0.00,0,"6,848027","1,46","4,612637","10,74481"
22/03/2007 1.00,"0,004044","5,754676","1,227381","3,875446",
22/03/2007 2.00,"0,053239","6,956972","1,432933","4,763192","7,814408"
22/03/2007 3.00,0,"6,080217","1,380486","3,966297",
22/03/2007 4.00,"0,000505","5,635354","1,474382","3,377062","5,860806"
22/03/2007 5.00,0,"4,580915","1,408402","2,423127",
22/03/2007 6.00,0,"5,504361","1,80343","2,741104","8,791209"
22/03/2007 7.00,0,"6,552317","1,513292","4,234958",
22/03/2007 8.00,"0,027293","12,62475","1,812735","9,852148","5,372406"
22/03/2007 9.00,"0,365428","16,877531","1,707","14,270105",
22/03/2007 10.00,"0,294331","13,109818","1,348344","11,050076","10,74481"
22/03/2007 11.00,"0,292309","13,456111","1,509062","11,150015",
22/03/2007 12.00,"0,379918","12,908789","1,577578","10,497186","9,27961"
22/03/2007 13.00,"0,229468","11,322588","1,388099","9,200614",
22/03/2007 14.00,"0,112207","11,261632","1,4397","9,060446","7,326007"
22/03/2007 15.00,"0,015163","7,785739","1,180858","5,979296",
22/03/2007 16.00,"0,020722","8,104793","1,245146","6,199935","5,372406"
22/03/2007 17.00,"0,018701","7,6314","1,338193","5,583445",
22/03/2007 18.00,"0,003538","6,951783","1,739142","4,288168","11,23321"
22/03/2007 19.00,"0,000505","8,387535","1,895632","5,484807",
22/03/2007 20.00,"0,121305","11,715571","1,356802","9,641891","8,302809"
22/03/2007 21.00,"0,136467","10,589797","1,62664","8,101318",
22/03/2007 22.00,0,"10,46918","1,829653","7,669128","16,11721"
22/03/2007 23.00,"0,00556","6,609382","1,290823","4,633403",
23/03/2007 0.00,"0,054081","7,835024","1,718842","5,203169","12,21001"
23/03/2007 1.00,,"8,86093","1,750986","6,180467",
23/03/2007 2.00,"0,320287",,,,"14,65201"
23/03/2007 3.00,"0,931833","15,939818","1,180858","14,13901",
23/03/2007 4.00,"0,394198","8,654712","1,172399","6,86185","9,27961"
23/03/2007 5.00,"1,18327","13,925615","1,173245","12,135096",
23/03/2007 6.00,"0,335474","7,55747","1,171554","5,765148","5,860806"
23/03/2007 7.00,"0,144787","6,457636","1,180858","4,650275",
23/03/2007 8.00,"0,139387","8,80905","1,167324","7,024083","3,907204"
23/03/2007 9.00,"0,153224","11,091728","1,495527","8,804765",
23/03/2007 10.00,"0,253799","9,811613","1,562353","7,421233","10,25641"
23/03/2007 11.00,"0,191024","10,152718","1,664705","7,60553",
23/03/2007 12.00,"0,022275","7,633993","1,175783","5,835232","14,16361"
23/03/2007 13.00,"0,060749","7,876528","1,226535","6,000062",
23/03/2007 14.00,"0,128925","7,823351","1,164787","6,041595","12,21001"
23/03/2007 15.00,"0,077625","7,731266","1,154636","5,965021",
23/03/2007 16.00,"0,037125","7,216368","1,181703","5,408233","12,21001"
23/03/2007 17.00,"0,02835","9,11903","1,199468","7,284957",
23/03/2007 18.00,"0,0027","11,760966","1,234148","9,875509","8,302809"
23/03/2007 19.00,"0,0054","11,876395","1,237533","9,985829",
23/03/2007 20.00,0,"7,504296","1,830499","4,700893","14,65201"
23/03/2007 21.00,"0,073575","16,204401","7,102065","5,318681",
23/03/2007 22.00,"0,085725","28,7656","14,684585","6,254446","43,46764"
23/03/2007 23.00,"0,002025","21,577761","10,255524","5,857297",
24/03/2007 0.00,0,"14,956711","5,975344","5,798893","41,025631"
24/03/2007 1.00,0,"9,244835","3,010511","4,632105",
24/03/2007 2.00,0,"7,60935","2,173083","4,280383","39,072041"
24/03/2007 3.00,0,"7,440743","2,113025","4,203807",
24/03/2007 4.00,0,"8,186503","2,349873","4,586679","32,722832"
24/03/2007 5.00,0,"6,807819","1,831345","4,002638",
24/03/2007 6.00,0,"7,413506","2,078344","4,229764","26,37361"
24/03/2007 7.00,0,"8,745501","2,309271","5,20836",
24/03/2007 8.00,0,"13,729773","3,906306","7,745701","42,490841"
24/03/2007 9.00,"0,732372","26,865531","4,685367","19,695186",
24/03/2007 10.00,"0,831597","19,082388","1,984451","16,050777","31,746031"
24/03/2007 11.00,"0,262574","15,959272","1,630023","13,469315",
24/03/2007 12.00,"0,186299","13,640282","1,694311","11,050076","22,954821"
24/03/2007 13.00,0,"9,563891","1,407556","7,410851",
24/03/2007 14.00,"0,000675","10,825847","1,404172","8,678871","20,51281"
24/03/2007 15.00,0,"7,050354","1,16817","5,262872",
24/03/2007 16.00,"0,0972","9,441976","1,17832","7,640573","10,25641"
24/03/2007 17.00,0,"7,174864","1,229919","5,292722",
24/03/2007 18.00,0,"8,233196","1,180012","6,42836","9,27961"
24/03/2007 19.00,0,"8,565221","1,222306","6,695722",
24/03/2007 20.00,0,"9,012677","1,486223","6,738551","10,74481"
24/03/2007 21.00,0,"8,173534","1,611415","5,706744",
24/03/2007 22.00,0,"9,74028","1,235841","7,850828","15,62881"
24/03/2007 23.00,0,"7,595083","1,162249","5,817063",
25/03/2007 0.00,0,"6,995882","1,17409","5,199276","18,07081"
25/03/2007 1.00,,"6,233259","1,143639","4,48285",
25/03/2007 2.00,"0,21225",,,,"22,46641"
25/03/2007 3.00,"0,655008","11,908821","1,703615","9,303147",
25/03/2007 4.00,"0,189713","7,803896","2,351565","4,201213","13,67521"
25/03/2007 5.00,"0,205403","6,840245","1,930314","3,883234",
25/03/2007 6.00,"0,156905","6,084108","1,871948","3,216127","10,74481"
25/03/2007 7.00,"0,079879","5,790991","1,431241","3,598999",
25/03/2007 8.00,"0,222805","11,972374","1,558969","9,588679","16,60561"
25/03/2007 9.00,"0,691809","14,97487","1,468458","12,732122",
25/03/2007 10.00,"0,746584","12,159138","1,37372","10,059806","13,18681"
25/03/2007 11.00,"0,218812","10,191627","1,205389","8,349213",
25/03/2007 12.00,"0,13123","10,016535","1,207081","8,171402","11,23321"
25/03/2007 13.00,"0,154052","9,060666","1,174937","7,264191",
25/03/2007 14.00,"0,301258","12,112445","1,462538","9,876807","13,67521"
25/03/2007 15.00,"0,957693","14,73882","1,419398","12,571183",
25/03/2007 16.00,"0,846433","12,750558","1,516675","10,432291","11,23321"
25/03/2007 17.00,"0,154052","7,558769","1,177475","5,757361",
25/03/2007 18.00,"0,149774","9,313576","1,192699","7,490019","11,72161"
25/03/2007 19.00,"0,088437","8,696216","1,166479","6,912467",
25/03/2007 20.00,"0,018543","8,491293","1,176628","6,69183","13,67521"
25/03/2007 21.00,"0,102702","7,295482","1,233303","5,408233",
25/03/2007 22.00,"0,057057","7,00496","1,289131","5,03185","25,88522"
25/03/2007 23.00,"0,074174","4,993352","1,595343","2,549021",
26/03/2007 0.00,"0,098422","5,287766","1,992064","2,234937","14,16361"
26/03/2007 1.00,"0,018543","4,973898","1,196084","3,142148",
26/03/2007 2.00,"0,024249","5,120456","1,648634","2,594446","15,62881"
26/03/2007 3.00,"0,05135","6,06595","1,819501","3,278424",
26/03/2007 4.00,"0,031381","5,390226","1,877868","2,51268","22,46641"
26/03/2007 5.00,0,"5,189197","2,390477","1,525",
26/03/2007 6.00,"0,054204","6,886936","2,165469","3,569147","18,55921"
26/03/2007 7.00,"0,067042","10,797314","3,068877","6,096106",
26/03/2007 8.00,"0,181154","21,708751","7,288161","10,541311","21,97802"
26/03/2007 9.00,"0,756854","28,180661","5,37984","19,945677",
26/03/2007 10.00,"2,150458","21,991498","1,921855","19,05795","28,327221"
26/03/2007 11.00,"0,861267","14,306928","1,734067","11,656187",
26/03/2007 12.00,"0,168317","8,00363","1,237533","6,110383","25,39682"
26/03/2007 13.00,"0,09557","7,547096","1,215539","5,687277",
26/03/2007 14.00,"0,052777","6,185272","1,284903","4,218084","20,02442"
26/03/2007 15.00,"0,049925","4,666515","1,138563","2,922807",
26/03/2007 16.00,"0,152626","6,222885","1,180858","4,41536","28,327221"
26/03/2007 17.00,"0,146921","7,692356","1,208772","5,84302",
26/03/2007 18.00,"0,044219","6,864886","1,171554","5,072085","23,44322"
26/03/2007 19.00,"0,017117","7,362925","1,161403","5,586042",
26/03/2007 20.00,"0,141215","7,422587","1,16817","5,635362","27,83882"
26/03/2007 21.00,"0,027102","7,016632","1,17832","5,213552",
26/03/2007 22.00,"0,041365","5,254044","0,923709","3,840403","24,908421"
26/03/2007 23.00,"0,049925","4,920721","1,172399","3,125277",
27/03/2007 0.00,"0,027102","4,106221","1,269675","2,160956","27,83882"
27/03/2007 1.00,,"3,898706","1,096269","2,219362",
27/03/2007 2.00,"0,192446",,,,"23,93162"
27/03/2007 3.00,"0,094892","4,77157","1,414322","2,604828",
27/03/2007 4.00,"0,051096","4,248889","1,426165","2,063616","24,42001"
27/03/2007 5.00,"0,108288","4,596478","1,174937","2,796914",
27/03/2007 6.00,"0,091972","4,672999","1,169862","2,881277","19,0476"
27/03/2007 7.00,"0,140148","7,723483","1,158019","5,952042",
27/03/2007 8.00,"0,055475","8,454978","1,180012","6,650297","13,67521"
27/03/2007 9.00,"0,072994","6,986802","1,17409","5,190191",
27/03/2007 10.00,"0,096352","7,38627","1,181703","5,578254","13,67521"
27/03/2007 11.00,"0,170805","6,574364","1,111495","4,87351",
27/03/2007 12.00,"0,033577","7,078887","1,184241","5,266765","18,55921"
27/03/2007 13.00,"0,11387","6,595115","1,078505","4,944893",
27/03/2007 14.00,"0,150368","6,754643","1,179166","4,950084","11,23321"
27/03/2007 15.00,"0,10657","6,264387","1,17409","4,467275",
27/03/2007 16.00,"0,137228","6,853214","1,169862","5,062999","9,27961"
27/03/2007 17.00,"0,145987","7,239711","1,166479","5,454957",
27/03/2007 18.00,"0,160586","9,416036","1,169016","7,628891","5,860806"
27/03/2007 19.00,"0,16986","12,697382","1,169016","10,912503",
27/03/2007 20.00,"0,075914","7,914139","1,18255","6,10519","11,23321"
27/03/2007 21.00,"0,159126","8,489995","1,165632","6,707403",
27/03/2007 22.00,"0,183944","16,978695","1,685852","14,403784","15,14041"
27/03/2007 23.00,"0,210222","14,689534","1,800892","11,936522",
28/03/2007 0.00,"0,207302","23,876003","2,215378","20,493389","19,0476"
28/03/2007 1.00,"0,202923","17,800977","2,107104","14,580294",
28/03/2007 2.00,"0,11533","11,763561","1,827116","8,968297","24,908421"
28/03/2007 3.00,"0,10657","9,173502","1,822886","6,382935",
28/03/2007 4.00,"0,145987","11,379656","1,808505","8,612678","24,42001"
28/03/2007 5.00,"0,131388","6,714437","1,738297","4,051956",
28/03/2007 6.00,"0,090512","6,335722","2,127404","3,075957","17,582411"
28/03/2007 7.00,"0,062774","11,505461","3,352249","6,369956",
28/03/2007 8.00,"0,2523","23,577694","5,702122","14,845058","13,18681"
28/03/2007 9.00,"0,483218","22,191226","3,156849","17,362923",
28/03/2007 10.00,"0,20172","18,837259","2,131634","15,579657","9,76801"
28/03/2007 11.00,"0,373299","17,922892","1,864335","15,074779",
28/03/2007 12.00,"0,201463","13,035891","1,701078","10,434883","24,908421"
28/03/2007 13.00,"0,208762","11,275898","1,624102","8,791785",
28/03/2007 14.00,"0,143067","13,236923","1,454079","11,015036","16,60561"
28/03/2007 15.00,"0,147705","7,79871","1,173245","6,003955",
28/03/2007 16.00,"0,138688","7,307155","1,090348","5,639254","17,582411"
28/03/2007 17.00,"0,11825","9,543139","1,202851","7,704169",
28/03/2007 18.00,"0,074454","7,972503","1,174937","6,175276","21,48962"
28/03/2007 19.00,"0,074454","8,167051","1,045516","6,568531",
28/03/2007 20.00,"0,098069","9,758439","1,258679","7,833957","35,164822"
28/03/2007 21.00,"0,178362","8,84018","1,170707","7,050041",
28/03/2007 22.00,"0,045256","7,165786","1,166479","5,380978","37,606831"
28/03/2007 23.00,"0,018978","5,71058","1,176628","3,909191",
29/03/2007 0.00,"0,096352","4,919425","1,163094","3,138255","42,97924"
29/03/2007 1.00,,"4,851983","1,169016","3,06168",
29/03/2007 2.00,"0,247607",,,,"38,58363"
29/03/2007 3.00,"0,102345","4,858466","1,541205","2,497106",
29/03/2007 4.00,"0,114041","4,641873","1,173245","2,844935","41,514042"
29/03/2007 5.00,"0,074565","4,933692","1,28744","2,961743",
29/03/2007 6.00,"0,1272","6,421322","1,486223","4,145403","36,630032"
29/03/2007 7.00,"0,087724","9,868681","3,798878","4,046765",
29/03/2007 8.00,"0,078952","16,38079","4,241276","9,884594","38,09523"
29/03/2007 9.00,"0,137435","12,26938","1,502295","9,972849",
29/03/2007 10.00,"0,165215","8,745499","1,223998","6,873531","33,211231"
29/03/2007 11.00,"0,138897","8,247462","1,180858","6,441339",
29/03/2007 12.00,"0,190069","10,01005","1,298436","8,024744","46,88644"
29/03/2007 13.00,"0,092111","12,566387","1,728993","9,922232",
29/03/2007 14.00,"0,033628","13,292692","1,624948","10,808677","48,35165"
29/03/2007 15.00,"0,168139","9,395285","1,276443","7,443297",
29/03/2007 16.00,"0,135973","9,371939","1,381333","7,258999","46,398041"
29/03/2007 17.00,"0,204948","8,482215","1,267983","6,542573",
29/03/2007 18.00,"0,096497","8,056806","1,179166","6,253148","40,537231"
29/03/2007 19.00,"0,156442","9,168313","1,183395","7,358934",
29/03/2007 20.00,"0,171062","7,910248","1,205389","6,066254","41,514042"
29/03/2007 21.00,"0,059945","7,194318","1,286594","5,225234",
29/03/2007 22.00,"0,185684","6,846728","1,199468","5,011084","47,37484"
29/03/2007 23.00,"0,181298","4,927207","1,257834","3,000681",
30/03/2007 0.00,"0,176911","5,936253","1,957382","2,937084","55,67765"
30/03/2007 1.00,"0,135973","6,163223","1,184241","4,350467",
30/03/2007 2.00,"0,128663","6,076326","1,288286","4,103871","57,142841"
30/03/2007 3.00,"0,169601","5,045231","1,170707","3,252467",
30/03/2007 4.00,"0,182759","4,569242","1,142793","2,818978","53,724041"
30/03/2007 5.00,"0,194455","4,412307","1,160557","2,634681",
30/03/2007 6.00,"0,184221","5,19568","1,062434","3,569147","45,421242"
30/03/2007 7.00,"0,191532","6,510813","1,181703","4,702191",
30/03/2007 8.00,"0,19738","7,251386","1,302665","5,257681","35,164822"
30/03/2007 9.00,"0,185684","8,413475","1,6351","5,91051",
30/03/2007 10.00,"0,172525","11,977561","2,22722","8,568553","34,67643"
30/03/2007 11.00,,,,,
30/03/2007 12.00,"0,179835","7,023118","1,422781","4,844956","26,37361"
30/03/2007 13.00,"0,173986","8,122952","1,382178","6,00785",
30/03/2007 14.00,"0,206152","8,395316","1,269675","6,453021","20,51281"
30/03/2007 15.00,"0,187145","6,717032","1,185088","4,90336",
30/03/2007 16.00,"0,176911","7,492623","1,176628","5,692467","21,97802"
30/03/2007 17.00,"0,191532","6,915469","1,183395","5,104531",
30/03/2007 18.00,"0,200304","7,657338","1,176628","5,857297","61,05006"
30/03/2007 19.00,"0,204691","8,875198","1,806814","6,109084",
