NetC,Provincia di TARANTO,,,,
Stat,TA V.Archimede,,,,
Parm,SO2,NOX,NO2,CO,PM10
PtId,1,2,4,6,8
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3
Field,Aver,Aver,Aver,Aver,Aver
19/07/2007 0.00,"0,288089","107,742251","94,783577","0,493159","46,062801"
19/07/2007 1.00,"0,203935","64,473902","54,437945","0,330338","74,167953"
19/07/2007 2.00,"0,219205",,,"0,325879","74,167953"
19/07/2007 3.00,,"61,389673","51,670882",,"74,167953"
19/07/2007 4.00,"0,239819","42,206138","33,538297","0,391465","74,167953"
19/07/2007 5.00,"0,249936","69,058686","52,931099","0,425284","74,167953"
19/07/2007 6.00,"0,424454","119,404668","67,873511","0,462181","74,167953"
19/07/2007 7.00,"0,394908","92,535235","62,66645","0,524452","74,167953"
19/07/2007 8.00,"0,514243","112,40359","72,105878","0,570188","74,167953"
19/07/2007 9.00,"0,421235","93,517047","74,687345","0,677921","74,167953"
19/07/2007 10.00,"0,551492","96,365201","78,322671","0,728433","74,167953"
19/07/2007 11.00,"0,499642","53,251168","43,164622","0,476505","74,167953"
19/07/2007 12.00,"0,501021","45,212529","36,415684","0,440753","74,167953"
19/07/2007 13.00,"0,573794","42,948013","35,52144","0,410683","74,167953"
19/07/2007 14.00,"0,511138","38,298334","30,923082","0,407605","74,167953"
19/07/2007 15.00,"0,62438","28,677399","21,318837","0,407683","74,167953"
19/07/2007 16.00,"0,602997","28,283125","20,460943","0,415301","74,167953"
19/07/2007 17.00,"0,564828","33,815994","25,09825","0,40287","74,167953"
19/07/2007 18.00,"0,469061","43,090686","33,411109","0,446199","74,167953"
19/07/2007 19.00,"0,553446","65,499805","54,928526","0,500538","74,167953"
19/07/2007 20.00,"0,492859","69,433531","58,671592","0,557285","74,167953"
19/07/2007 21.00,"0,521715","79,82227","69,385524","0,514272","74,167953"
19/07/2007 22.00,"0,621161","114,766691","104,05425","0,569795","74,167953"
19/07/2007 23.00,"0,830858","80,386482","70,510789","0,605232","74,167953"
20/07/2007 0.00,"0,623805","100,643912","86,552489","0,688655","74,167953"
20/07/2007 1.00,"0,262697","89,323935","76,809359","0,580411","96,484741"
20/07/2007 2.00,"0,290173","72,897733","55,641073","0,523584","96,484741"
20/07/2007 3.00,"0,363867","68,449122","48,750663","0,545604","96,484741"
20/07/2007 4.00,"0,386631","73,674636","55,57876","0,484241","96,484741"
20/07/2007 5.00,"0,368696","111,244096","61,408812","0,427889","96,484741"
20/07/2007 6.00,"0,373525","93,118855","51,605968","0,437833","96,484741"
20/07/2007 7.00,"0,417787","216,271668","89,281909","0,649548","96,484741"
20/07/2007 8.00,"0,380537","95,68688","66,009773","0,608192","96,484741"
20/07/2007 9.00,"0,630588","140,655566","96,995165","0,85483","96,484741"
20/07/2007 10.00,"0,57322","118,597933","97,715491","0,620503","96,484741"
20/07/2007 11.00,"0,62093","70,819984","54,188737","0,519244","96,484741"
20/07/2007 12.00,"0,545629","79,450044","61,773504","0,668488","96,484741"
20/07/2007 13.00,"0,367661","63,625681","49,373633","0,599707","96,484741"
20/07/2007 14.00,"0,375249","71,250582","55,359435","0,623818","96,484741"
20/07/2007 15.00,"0,376744","68,996449","46,671477","0,542447","96,484741"
20/07/2007 16.00,"0,412267","52,688295","42,90245","0,538698","96,484741"
20/07/2007 17.00,"0,390769","44,97129","29,442218","0,571885","96,484741"
20/07/2007 18.00,"0,372145","42,425329","27,413643","0,539014","96,484741"
20/07/2007 19.00,"0,340184","50,415997","40,004298","0,497973","96,484741"
20/07/2007 20.00,"0,423535","58,200437","47,572183","0,589526","96,484741"
20/07/2007 21.00,"0,40491","68,058727","57,003832","0,627647","96,484741"
20/07/2007 22.00,"0,296267","82,861089","68,561372","0,573977","96,484741"
20/07/2007 23.00,"0,425488","63,003135","50,628667","0,419049","96,484741"
21/07/2007 0.00,"0,491824","74,307547","57,403574","0,591381","96,484741"
21/07/2007 1.00,"0,447447","75,775732","62,243343","0,765014","101,663902"
21/07/2007 2.00,"0,333631","65,290994","53,002493","0,761897","101,663902"
21/07/2007 3.00,"0,312822","56,539005","43,421593","0,656334","101,663902"
21/07/2007 4.00,"0,257639","84,150294","63,042827","0,587631","101,663902"
21/07/2007 5.00,"0,348232","79,107641","59,525607","0,394345","101,663902"
21/07/2007 6.00,"0,273849","86,237124","68,647051","0,424889","101,663902"
21/07/2007 7.00,"0,476534","128,117708","70,765164","0,586921","101,663902"
21/07/2007 8.00,"0,486306","97,551923","66,251158","0,667504","101,663902"
21/07/2007 9.00,"0,612883","124,675548","80,823659","0,937858","101,663902"
21/07/2007 10.00,"0,627254","169,445816","128,843636","1,085012","101,663902"
21/07/2007 11.00,"0,696464","145,233909","118,166051","0,943936","101,663902"
21/07/2007 12.00,"0,609779","106,716349","90,248827","0,915956","101,663902"
21/07/2007 13.00,"0,680368","81,840386","69,825509","1,090932","101,663902"
21/07/2007 14.00,"0,871097","50,798589","39,126938","1,071556","101,663902"
21/07/2007 15.00,"0,673356","40,374785","30,781613","0,688378","101,663902"
21/07/2007 16.00,"0,681173","38,101207","28,307885","0,72346","101,663902"
21/07/2007 17.00,"0,774641","75,762772","29,514893","0,858145","101,663902"
21/07/2007 18.00,"0,702442","106,737092","49,940809","0,616873","101,663902"
21/07/2007 19.00,"0,720607","98,832026","55,846132","0,651559","101,663902"
21/07/2007 20.00,"1,209672","120,06094","98,232038","0,721448","101,663902"
21/07/2007 21.00,"0,764179","91,217504","73,764553","0,741258","101,663902"
21/07/2007 22.00,"0,760499","109,201356","90,861411","0,980715","101,663902"
21/07/2007 23.00,"1,311415","130,990507","104,147726","2,442472","101,663902"
22/07/2007 0.00,"0,848334","93,70381","69,554257","1,257186","101,663902"
22/07/2007 1.00,"0,573335","99,117392","77,895683","0,688102","94,431152"
22/07/2007 2.00,"0,641739","56,824312","40,971213","1,14389","94,431152"
22/07/2007 3.00,"1,126666","83,448626","64,806626","2,42728","94,431152"
22/07/2007 4.00,"0,670136","71,280428","51,879825","1,454023","94,431152"
22/07/2007 5.00,"0,563793","69,796663","54,949291","0,887346","94,431152"
22/07/2007 6.00,"0,570691","63,891544","52,968745","0,655783","94,431152"
22/07/2007 7.00,"0,931569","50,657233","38,093826","1,958942","94,431152"
22/07/2007 8.00,"1,061595","55,021547","40,849211","1,200755","94,431152"
22/07/2007 9.00,"0,868913","46,432977","35,276149","1,387333","94,431152"
22/07/2007 10.00,"0,744289","81,526495","63,050609","1,290808","94,431152"
22/07/2007 11.00,"0,564253","48,999685","36,526005","0,750532","94,431152"
22/07/2007 12.00,"0,612883","38,181605","25,102131","0,477809","94,431152"
22/07/2007 13.00,"0,613344","37,744541","25,696571","0,58775","94,431152"
22/07/2007 14.00,"0,738311","61,532367","18,706226","0,473546","94,431152"
22/07/2007 15.00,"0,499757","38,513644","15,558886","0,501721","94,431152"
22/07/2007 16.00,"0,624035","30,746068","17,169547","0,531556","94,431152"
22/07/2007 17.00,"0,630703","45,535465","31,237163","0,547854","94,431152"
22/07/2007 18.00,"0,736357","47,023095","30,309195","0,868366","94,431152"
22/07/2007 19.00,"0,607135","63,423354","43,740879","0,583449","94,431152"
22/07/2007 20.00,"0,602767","53,915205","37,807008","0,58333","94,431152"
22/07/2007 21.00,"0,660135","56,10062","40,506578","0,463326","94,431152"
22/07/2007 22.00,"0,692899","50,908815","35,520141","0,548761","94,431152"
22/07/2007 23.00,"0,488605","66,320799","49,434645","0,76095","94,431152"
23/07/2007 0.00,"0,406175","103,741102","84,699131","0,98695","94,431152"
23/07/2007 1.00,"0,639786","100,276886","80,170844","1,846672",
23/07/2007 2.00,"0,709455","91,196739","68,619788","0,826575",
23/07/2007 3.00,"1,166674","334,380683","130,252429","2,439158",
23/07/2007 4.00,"1,223582","91,329032","64,857259","2,367376",
23/07/2007 5.00,"1,224961","73,81989","53,072568","1,335124",
23/07/2007 6.00,"1,004572","167,711783","90,514902","1,07353",
23/07/2007 7.00,"0,91306","224,165174","100,26709","1,364365",
23/07/2007 8.00,"0,855577","140,802125","84,710793","1,520084",
23/07/2007 9.00,"0,79338","139,51944","99,880335","1,059481",
23/07/2007 10.00,"0,652892","110,934106","88,552502","0,717226",
23/07/2007 11.00,"0,62346","106,905693","82,760115","0,755307",
23/07/2007 12.00,"0,59104","121,116652","83,730914","0,55839",
23/07/2007 13.00,"0,55655","117,81327","59,266014","0,617741",
23/07/2007 14.00,"0,598513","49,19295","31,233283","0,584987",
23/07/2007 15.00,"0,583222","38,560335","23,089138","0,515533",
23/07/2007 16.00,"0,550226","62,412994","39,613636","0,637197",
23/07/2007 17.00,"0,609434","80,674394","39,640882","0,788573",
23/07/2007 18.00,"0,575749","89,33818","47,799309","0,806844",
23/07/2007 19.00,"0,380077","94,422342","47,230853","0,747611",
23/07/2007 20.00,"1,06056","126,859647","80,821077","1,05364",
23/07/2007 21.00,"0,687956","110,010665","71,510135","0,662452",
23/07/2007 22.00,"1,172882","85,8688","58,334141","0,678119",
23/07/2007 23.00,"0,571035","85,276077","59,01034","0,703453",
24/07/2007 0.00,"0,529993","99,414398","73,224629","1,362393",
24/07/2007 1.00,"0,383526","88,99318","64,752135","0,737587",
24/07/2007 2.00,"0,357544","99,70751","72,161689","0,702822",
24/07/2007 3.00,"0,336505","79,322951","55,705947","0,833363",
24/07/2007 4.00,"0,210962","64,00049","40,032863","0,70215",
24/07/2007 5.00,"0,460783","131,601413","72,510802","0,747532",
24/07/2007 6.00,"0,651741","165,755918","78,016387","0,888019",
24/07/2007 7.00,"0,615412","155,538348","76,16561","1,467836",
24/07/2007 8.00,"0,858336","276,124347","93,205373","1,150836",
24/07/2007 9.00,"1,091371","259,375413","123,012205","1,574502",
24/07/2007 10.00,"1,094705","203,985341","129,784523","1,017217",
24/07/2007 11.00,"0,729114","111,027487","66,253762","0,817618",
24/07/2007 12.00,"0,755096","87,456295","44,592276","0,63688",
24/07/2007 13.00,"0,710489","63,689217","31,343608","0,577214",
24/07/2007 14.00,"0,798553","188,541192","33,434475","0,654914",
24/07/2007 15.00,"0,67462","204,576919","21,625121","0,774801",
24/07/2007 16.00,"0,535397","246,16159","20,865865","0,866511",
24/07/2007 17.00,"0,368811","184,659353","28,237791","0,924284",
24/07/2007 18.00,"1,351884","281,179844","28,288402","1,279877",
24/07/2007 19.00,"0,341678","562,278466","31,418864","1,08667",
24/07/2007 20.00,"0,380077","401,128228","35,857074","1,266855",
24/07/2007 21.00,"0,626105","295,348355","87,695901","0,902737",
24/07/2007 22.00,"0,873741","174,721919","85,788036","1,016112",
24/07/2007 23.00,"1,015953","154,787432","84,734162","0,927796",
25/07/2007 0.00,"0,953297","154,66678","86,217621","0,906841",
25/07/2007 1.00,"0,805566","106,883666","60,434111","0,665293",
25/07/2007 2.00,"0,900528","93,938565","49,385314","0,795914",
25/07/2007 3.00,"0,786712","105,373972","48,575447","0,701125",
25/07/2007 4.00,"0,848678","82,804016","34,77517","0,983832",
25/07/2007 5.00,"0,748083","93,139635","52,223756","0,68897",
25/07/2007 6.00,"0,951457","68,091155","45,228225","0,558508",
25/07/2007 7.00,"0,752337","76,762709","56,495067","0,912918",
25/07/2007 8.00,"0,82764","55,039711","33,180081","0,79394",
25/07/2007 9.00,"0,7559","56,725749","24,031392","0,677171",
25/07/2007 10.00,"0,919497","59,359931","25,427419","0,628711",
25/07/2007 11.00,"1,06378","167,571714","26,904038","0,730919",
25/07/2007 12.00,"1,714831","63,822808","39,514996","1,268552",
25/07/2007 13.00,,,,,
25/07/2007 14.00,"1,455928","54,654498","27,156671","1,181814",
25/07/2007 15.00,"0,560803","46,431656","14,768483","0,72638",
25/07/2007 16.00,"0,457679","51,004818","18,52582","0,850213",
25/07/2007 17.00,"0,470786","45,988112","13,941738","0,722986",
25/07/2007 18.00,"0,333516","42,186693","14,370031","0,581041",
25/07/2007 19.00,"0,442734","33,511223","13,117585","0,452434",
25/07/2007 20.00,"0,956977","26,228701","12,438797","0,398095",
25/07/2007 21.00,"0,871557","24,768314","14,014414","0,333731",
25/07/2007 22.00,"0,727504","25,669708","15,077372","0,340006",
25/07/2007 23.00,"0,805336","36,441095","25,032036","0,554444",
26/07/2007 0.00,"0,706811","26,999102","17,301933","0,343558",
26/07/2007 1.00,"0,707156","24,41035","14,318127","0,260609",
26/07/2007 2.00,"0,637141","35,434637","25,561585","0,621451",
26/07/2007 3.00,"0,738656","24,222286","14,472566","0,405118",
26/07/2007 4.00,"0,810509","35,020898","25,481108","1,305212",
26/07/2007 5.00,"0,884203","72,67076","61,953907","1,254938",
26/07/2007 6.00,"0,948353","74,420373","63,315378","1,302489",
26/07/2007 7.00,"1,092177","55,908676","43,952425","0,933044",
26/07/2007 8.00,"1,025036","91,265496","68,083759","1,476714",
26/07/2007 9.00,"0,777745","39,974051","27,5006","0,599075",
26/07/2007 10.00,"0,765558","28,120988","16,694523","0,331916",
26/07/2007 11.00,"0,779354","25,420688","15,985891","0,42118",
26/07/2007 12.00,"0,836952","24,79426","15,800295","0,524452",
26/07/2007 13.00,"0,839002","25,548219","15,848855","0,575456",
26/07/2007 14.00,"0,806486","25,960236","14,507607","0,673777",
26/07/2007 15.00,"0,791081","27,089903","13,44465","0,61786",
26/07/2007 16.00,"0,81166","27,962769","12,826864","0,657006",
26/07/2007 17.00,"0,813039","30,936732","13,915779","0,582422",
26/07/2007 18.00,"0,861095","26,202774","11,910563","0,494738",
26/07/2007 19.00,"0,819132","29,237692","12,177931","0,413445",
26/07/2007 20.00,"0,933293","28,475072","13,931352","0,378048",
26/07/2007 21.00,"0,77349","32,262227","18,655611","0,376233",
26/07/2007 22.00,"0,723825","77,063618","62,58727","1,341714",
26/07/2007 23.00,"0,822236","91,489887","74,55756","1,893869",
27/07/2007 0.00,"0,822121","38,173845","26,105396","0,639958",
27/07/2007 1.00,"0,759465","31,115716","18,720498","0,241389",
27/07/2007 2.00,"0,767628","43,696369","31,037305","0,766829",
27/07/2007 3.00,"0,65887","29,009417","18,996947","0,351806",
27/07/2007 4.00,"0,710145","51,961963","41,502045","0,634",
27/07/2007 5.00,"0,72601","58,558401","48,681869","1,461955",
27/07/2007 6.00,"0,886387","132,637673","103,480556","2,185377",
27/07/2007 7.00,"1,279225","143,903217","108,509819","3,430172",
27/07/2007 8.00,"2,540285","172,004738","114,747399","2,871071",
27/07/2007 9.00,"4,733717","80,946777","62,641783","1,192271",
27/07/2007 10.00,"4,844085","40,055729","29,952281","0,976886",
27/07/2007 11.00,"3,490362","41,405888","28,455836","0,73451",
27/07/2007 12.00,"2,806201","47,29546","33,522732","1,044762",
27/07/2007 13.00,"4,049096","58,983802","44,348284","1,423915",
27/07/2007 14.00,"2,734348","45,536745","29,89257","0,981858",
27/07/2007 15.00,"3,152593","46,764975","26,96069","1,025583",
27/07/2007 16.00,"1,304058","28,51528","14,636097","0,627488",
27/07/2007 17.00,"0,694394","18,905999","12,090971","0,601167",
27/07/2007 18.00,"0,750497","27,574978","13,294097","0,643155",
27/07/2007 19.00,"0,824881","35,20118","15,287635","0,573306",
27/07/2007 20.00,"0,974336","33,20903","15,290229","0,481163",
27/07/2007 21.00,"0,699453","94,227775","23,822429","0,416721",
27/07/2007 22.00,"0,488605","107,036702","25,818558","0,521493",
27/07/2007 23.00,"0,384906","36,046801","20,611494","0,367669",
28/07/2007 0.00,"0,367546","51,895827","42,086084","0,34194",
28/07/2007 1.00,"0,333171","35,425535","26,392215","0,357645",
28/07/2007 2.00,"0,30282","40,217886","31,128144","0,608034",
28/07/2007 3.00,"0,346162","26,904439","18,402527","0,31412",
28/07/2007 4.00,"0,293049","46,225467","37,799226","0,151298",
28/07/2007 5.00,"0,272355","81,990841","73,020887","0,183105",
28/07/2007 6.00,"0,461933","74,458001","64,354971","0,211399",
28/07/2007 7.00,"0,410429","123,914232","99,648008","0,280695",
28/07/2007 8.00,"0,492629","101,898108","81,594618","0,309146",
28/07/2007 9.00,"0,814534","79,153052","67,877413","0,28322",
28/07/2007 10.00,"1,207257","131,676626","105,94","0,741219",
28/07/2007 11.00,"0,832009","64,1198","53,339922","0,566163",
28/07/2007 12.00,"0,596213","38,359309","30,074268","0,468771",
28/07/2007 13.00,"0,616447","55,306854","45,303518","0,508787",
28/07/2007 14.00,"0,593224","45,270882","36,363771","0,474454",
28/07/2007 15.00,"0,715433","40,722406","30,795894","0,484439",
28/07/2007 16.00,"0,656225","39,722429","27,155369","0,495999",
28/07/2007 17.00,"0,626909","43,551075","25,242299","0,458984",
28/07/2007 18.00,"0,725435","134,072154","27,087877","0,432703",
28/07/2007 19.00,"0,631508","144,091263","26,644006","0,371103",
28/07/2007 20.00,"0,593109","83,811794","48,210754","0,386927",
28/07/2007 21.00,"0,526773","60,691925","44,003055","0,402081",
28/07/2007 22.00,"0,467337","60,832","37,437112","0,401764",
28/07/2007 23.00,"0,350876","52,696078","37,53445","0,490673",
29/07/2007 0.00,"0,355705","56,475451","46,794766","0,49904",
29/07/2007 1.00,"0,318685","55,815294","47,067321","0,57311",
29/07/2007 2.00,"0,349381","84,435638","75,328497","0,733957",
29/07/2007 3.00,"0,306614","48,947812","40,349527","0,587119",
29/07/2007 4.00,"0,332137","40,496732","32,397482","0,433927",
29/07/2007 5.00,"0,33685","65,370094","57,010313","0,371694",
29/07/2007 6.00,"0,410658","45,698884","37,717449","0,300939",
29/07/2007 7.00,"0,344552","74,791338","59,73715","0,443278",
29/07/2007 8.00,"0,547928","42,522572","30,888054","0,600062",
29/07/2007 9.00,"0,536431","39,59922","30,171627","0,625476",
29/07/2007 10.00,"0,429972","60,387114","50,500181","0,736009",
29/07/2007 11.00,"0,573794","55,83734","47,489126","0,609297",
29/07/2007 12.00,"0,607825","59,585605","43,242478","0,613756",
29/07/2007 13.00,"0,597247","49,522366","37,893964","0,595682",
29/07/2007 14.00,"0,74337","64,096453","29,873106","0,531398",
29/07/2007 15.00,"0,807405","34,950842","15,427802","0,56423",
29/07/2007 16.00,"0,701752","28,952364","12,704861","0,583369",
29/07/2007 17.00,"0,786252","30,410149","13,155231","0,672397",
29/07/2007 18.00,"0,701292","38,917018","20,113112","0,730722",
29/07/2007 19.00,"0,790966","41,053125","25,38897","0,68897",
29/07/2007 20.00,"0,753717","47,072386","24,468762","0,68234",
29/07/2007 21.00,"0,565517","48,177407","31,821225","0,824524",
29/07/2007 22.00,"0,467682","93,436627","79,39731","0,738022",
29/07/2007 23.00,"0,57667","83,516063","70,124011","0,941608",
30/07/2007 0.00,"0,541834","53,588367","42,330091","0,869313",
30/07/2007 1.00,"0,617367","52,104657","42,880383","0,634079",
30/07/2007 2.00,"0,476878","57,092815","48,428799","0,505432",
30/07/2007 3.00,"0,59012","37,464398","29,11515","0,460957",
30/07/2007 4.00,"0,349266","41,027199","32,500002","0,473665",
30/07/2007 5.00,"0,283391","55,12139","46,92327","0,461984",
30/07/2007 6.00,"0,324434","79,976627","70,910535","0,477927",
30/07/2007 7.00,"0,28822","115,221898","98,346243","0,741574",
30/07/2007 8.00,"0,434341","102,917527","76,85997","0,902066",
30/07/2007 9.00,"0,417326","67,121027","53,2413","0,824524",
30/07/2007 10.00,"0,496423","97,930648","80,824979","0,683683",
30/07/2007 11.00,"0,496078","85,924553","70,911811","0,664463",
30/07/2007 12.00,"0,415717","70,432192","61,847484","0,882138",
30/07/2007 13.00,"0,380192","55,465091","51,853878","0,612019",
30/07/2007 14.00,"0,495043","52,649365","43,152941","0,50776",
30/07/2007 15.00,"0,539305","41,085552","26,127441","0,458946",
30/07/2007 16.00,"0,490099","33,062456","20,211752","0,428717",
30/07/2007 17.00,"0,507919","34,037788","15,734097","0,388505",
30/07/2007 18.00,"0,35444","36,953375","21,359065","0,414708",
30/07/2007 19.00,"0,467682","45,652193","30,637545","0,41822",
30/07/2007 20.00,"0,411118","44,512162","32,301442","0,450342",
30/07/2007 21.00,"0,281666","30,220803","19,579683","0,295927",
30/07/2007 22.00,"0,25281","34,604541","24,198806","0,369839",
30/07/2007 23.00,"0,277413","48,074946","38,632436","0,34857",
31/07/2007 0.00,"0,283506","46,060728","36,84917","0,346755",
31/07/2007 1.00,"0,270745","27,717632","18,956719","0,300702",
31/07/2007 2.00,"0,326734","28,755217","19,747115","0,424771",
31/07/2007 3.00,"0,280057","51,882845","42,163959","0,595366",
31/07/2007 4.00,"0,380882","65,791633","55,619006","0,834271",
31/07/2007 5.00,"0,459288","51,623462","40,557189","1,147127",
31/07/2007 6.00,"0,446182","99,15238","81,036526","1,877572",
31/07/2007 7.00,"0,619092","88,761044","70,970227","1,356039",
31/07/2007 8.00,"0,622885","70,241527","50,879158","1,580462",
31/07/2007 9.00,"0,317651","35,826309","24,521973","0,316684",
31/07/2007 10.00,"3,852848","28,746135","19,255216","0,288902",
31/07/2007 11.00,"0,244992","26,242984","17,140994","0,295256",
31/07/2007 12.00,"0,30259","27,302613","16,803544","0,400107",
31/07/2007 13.00,"0,405715","27,118431","15,481012","0,476663",
31/07/2007 14.00,"0,341449","22,856582","12,645162","0,444147",
31/07/2007 15.00,"0,347657","22,62831","11,379736","0,408632",
31/07/2007 16.00,"0,3188","23,791684","11,000765","0,366604",
31/07/2007 17.00,"0,365476","23,956403","10,337549","0,380376",
31/07/2007 18.00,"0,249591","26,27281","10,533531","0,334047",
31/07/2007 19.00,"0,315466","23,122447","10,04034","0,27667",
31/07/2007 20.00,"0,384791","22,995356","10,629573","0,262819",
31/07/2007 21.00,"0,335011","21,638715","10,231121","0,249756",
31/07/2007 22.00,"0,328572","21,105649","10,599719","0,254413",
31/07/2007 23.00,"0,247866","23,86044","13,78989","0,382744",
01/08/2007 0.00,"0,372145","29,988648","20,381766","0,442331",
01/08/2007 1.00,"0,272125","58,771092","43,782409","1,400355",
01/08/2007 2.00,"0,3019","51,925673","41,088018","1,129881",
01/08/2007 3.00,"0,28822","30,807003","20,73868","0,592209",
01/08/2007 4.00,"0,309259","79,088196","62,88319","2,579761",
01/08/2007 5.00,"0,416177","70,432192","54,731246","2,116397",
01/08/2007 6.00,"0,412382","84,666477","68,544509","2,678417",
01/08/2007 7.00,"0,554366","101,048589","75,401172","2,203884",
01/08/2007 8.00,"0,542409","80,24381","55,324388","2,000575",
01/08/2007 9.00,"0,347657","34,568251","23,026827","0,579621",
01/08/2007 10.00,"0,325239","38,592762","24,255917","0,528123",
01/08/2007 11.00,"0,431697","57,249754","39,966651","0,848398",
01/08/2007 12.00,"0,401116","43,081605","30,078169","1,125974",
01/08/2007 13.00,"0,500446","51,724608","37,938094","1,151901",
01/08/2007 14.00,"0,448137","39,802849","28,149534","0,633132",
01/08/2007 15.00,"0,335356","35,551344","23,856177","0,651836",
01/08/2007 16.00,"0,366167","20,358594","11,325223","0,34482",
01/08/2007 17.00,"0,383526","19,50259","10,585436","0,351569",
01/08/2007 18.00,"0,341908","20,409185","12,632184","0,349713",
01/08/2007 19.00,"0,280287","20,607612","10,948846","0,282193",
01/08/2007 20.00,"0,222114","27,45825","10,973503","0,296637",
01/08/2007 21.00,"0,196476","27,593123","9,99102","0,279353",
01/08/2007 22.00,"0,148306","19,637482","11,074744","0,27521",
01/08/2007 23.00,"0,262582","49,155321","38,823236","0,963509",
02/08/2007 0.00,"0,249936","30,682514","22,081993","0,455631",
02/08/2007 1.00,"0,260857","74,775759","64,207026","2,426884",
02/08/2007 2.00,"0,411118","48,134619","38,99327","0,699507",
02/08/2007 3.00,"0,570805","43,241122","34,374126","0,567427",
02/08/2007 4.00,"0,615412","30,427012","21,701696","0,376233",
02/08/2007 5.00,"0,498147","34,530623","25,693952","0,351569",
02/08/2007 6.00,"0,53873","42,840366","33,852378","0,396279",
02/08/2007 7.00,"0,549422","79,134905","64,592483","0,61857",
02/08/2007 8.00,"0,535512","80,443555","63,999359","0,971164",
02/08/2007 9.00,"0,674505","39,474691","28,349414","0,380179",
02/08/2007 10.00,"0,478833","62,930497","46,859658","0,473783",
02/08/2007 11.00,"0,429168","56,129168","43,316473","0,399318",
02/08/2007 12.00,"0,273849","40,872843","30,811477","0,371654",
02/08/2007 13.00,"0,331676","30,170212","20,536217","0,270039",
02/08/2007 14.00,"0,323629","30,375141","21,549865","0,285508",
02/08/2007 15.00,"0,293163","30,229867","21,77049","0,399278",
02/08/2007 16.00,"0,405945","31,735662","23,383758","0,368261",
02/08/2007 17.00,"0,325354","27,572378","19,183841","0,324892",
02/08/2007 18.00,"0,267526","29,357019","19,81461","0,31254",
02/08/2007 19.00,"0,375249","30,957479","22,566093","0,29273",
02/08/2007 20.00,"0,306614","28,997755","20,821737","0,331364",
02/08/2007 21.00,"0,448137","27,633333","19,709469","0,265777",
02/08/2007 22.00,"0,458829","73,937917","65,316711","0,444424",
02/08/2007 23.00,"0,273734","65,016028","56,369182","0,41092",
03/08/2007 0.00,"0,275803","57,317188","48,848005","0,520309",
03/08/2007 1.00,"0,386861","70,152026","58,493775","0,475322",
03/08/2007 2.00,"0,346392","56,596078","47,772064","0,48132",
03/08/2007 3.00,"0,325468","58,243229","49,576113","0,421337",
03/08/2007 4.00,"0,212917","48,44719","39,618837","0,374101",
03/08/2007 5.00,"0,294543","59,52463","50,083576","0,469284",
03/08/2007 6.00,"0,254305","74,792622","45,656533","0,465338",
03/08/2007 7.00,"0,440089","155,275089","78,743197","0,632223",
03/08/2007 8.00,"0,265571","70,414045","52,265301","0,45125",
03/08/2007 9.00,"0,357429","50,304451","35,934165","0,486529",
03/08/2007 10.00,"0,30305","53,182433","39,598053","0,513601",
03/08/2007 11.00,"0,246257","31,25837","21,160485","0,343163",
03/08/2007 12.00,"0,277067","27,359668","17,505697","0,328878",
03/08/2007 13.00,"0,291324","31,925007","21,081328","0,319289",
03/08/2007 14.00,"0,376973","22,331299","13,07476","0,301491",
03/08/2007 15.00,"0,317191","21,10955","11,985844","0,221699",
03/08/2007 16.00,"0,454346","22,931801","12,562102","0,328996",
03/08/2007 17.00,"0,499412","28,953644","14,871017","0,304806",
03/08/2007 18.00,"0,388125","26,303937","14,338886","0,303424",
03/08/2007 19.00,"0,322365","26,681348","15,230519","0,275841",
03/08/2007 20.00,"0,249591","27,704669","17,064421","0,218305",
03/08/2007 21.00,"0,212457","24,468724","14,184438","0,191273",
03/08/2007 22.00,"0,363752","35,530619","25,948344","0,199915",
03/08/2007 23.00,"0,280402","40,226949","30,802397","0,336849",
04/08/2007 0.00,"0,375019","42,571885","32,973739","0,911853",
04/08/2007 1.00,"0,611044","17,786711","9,072126","0,157453",
04/08/2007 2.00,"0,350991","15,594822","7,000721","0,172252",
04/08/2007 3.00,"0,314202","16,646669","7,874189","0,205716",
04/08/2007 4.00,"0,194982","17,686844","8,798277","0,220042",
04/08/2007 5.00,"0,30305","27,086003","18,214337","0,334521",
04/08/2007 6.00,"0,257524","25,6334","16,819118","0,332193",
04/08/2007 7.00,"0,249591","46,942697","35,948449","0,513205",
04/08/2007 8.00,"0,183601","55,039711","41,381337","1,131499",
04/08/2007 9.00,"0,117495","43,448649","29,682327","0,92231",
04/08/2007 10.00,"0,222344","34,294588","23,491463","0,554444",
04/08/2007 11.00,"0,188429","42,181471","30,860787","0,920417",
04/08/2007 12.00,"0,21924","52,11892","39,631819","1,408247",
04/08/2007 13.00,"0,245107","50,968488","38,200248","0,780444",
04/08/2007 14.00,"0,319261","35,158352","23,989863","0,564348",
04/08/2007 15.00,"0,275344","37,019511","25,118996","0,568295",
04/08/2007 16.00,"0,278447","24,455741","14,643889","0,432624",
04/08/2007 17.00,"0,344898","20,100512","10,185694","0,418418",
04/08/2007 18.00,"0,283276","20,042138","9,192828","0,374457",
04/08/2007 19.00,"0,354325","21,477896","9,055255","0,355238",
04/08/2007 20.00,"0,315696","23,039446","10,512759","0,396712",
04/08/2007 21.00,"0,152905","26,695629","13,737974","0,48791",
