, Brindisi,,
19/10/2007 7.00,"0,14432349","3,77161694",
19/10/2007 8.00,"0,15161233","4,37383002","17,09399986"
19/10/2007 9.00,"0,11516711","5,66002094",
19/10/2007 10.00,"0,19243166","6,10648824","12,21000957"
19/10/2007 11.00,"0,01020458","2,29463709",
19/10/2007 12.00,"0,15598543","1,92733998","7,32600689"
19/10/2007 13.00,"0,24345455","1,40559533",
19/10/2007 14.00,"0,33966986","2,73980805","7,81440783"
19/10/2007 15.00,"0,43597163","2,47244735",
19/10/2007 16.00,"0,46375607","1,24336213","4,88400507"
19/10/2007 17.00,"0,63852142","1,91436132",
19/10/2007 18.00,"0,42568162","2,72942589","4,39560509"
19/10/2007 19.00,"0,1530707","3,10191408",
19/10/2007 20.00,"0,13995039","0,70344774","10,25640965"
19/10/2007 21.00,"0,0787219","0,59053267",
19/10/2007 22.00,"0,17982594","2,43480772","9,27960968"
19/10/2007 23.00,"0,24997148","1,96627594",
20/10/2007 0.00,"0,25657486","1,10578608","5,37240601"
20/10/2007 1.00,"0,43734356","0,6969565",
20/10/2007 2.00,"0,40818719","0,61648998","7,81440783"
20/10/2007 3.00,"0,2289623","0,60351133",
20/10/2007 4.00,"0,24782765","0,62427565","7,81440783"
20/10/2007 5.00,"0,17202148","1,12655231",
20/10/2007 6.00,"0,78275948","2,52306373","5,37240601"
20/10/2007 7.00,"1,51766808","2,14927538",
20/10/2007 8.00,"1,26014945","2,00002083","6,83760691"
20/10/2007 9.00,"0,51314972","2,17653094",
20/10/2007 10.00,"0,32071909","4,08829767","10,25640965"
20/10/2007 11.00,"0,23942417","2,00910666",
20/10/2007 12.00,"0,45646621","1,98704218","5,37240601"
20/10/2007 13.00,"0,70721061","1,7430423",
20/10/2007 14.00,"0,62788868","1,97276527","12,69841003"
20/10/2007 15.00,"0,58595472","2,13759688",
20/10/2007 16.00,"0,44986385","0,68657434","8,79120922"
20/10/2007 17.00,"0,24345455","0,90202233",
20/10/2007 18.00,"0,28453016","0,77223386","9,27960968"
20/10/2007 19.00,"0,55448264","0,96951019",
20/10/2007 20.00,"0,37097007","1,85336087","7,81440783"
20/10/2007 21.00,"0,28213004","0,66061703",
20/10/2007 22.00,"0,4397447","1,7430423","13,18680954"
20/10/2007 23.00,"0,31265834","1,77289435",
21/10/2007 0.00,"0,2492006","0,99287292","6,83760691"
21/10/2007 1.00,,"1,09929866",
21/10/2007 2.00,"0,09012756",,"12,69841003"
21/10/2007 3.00,"0,19369274","3,72359514",
21/10/2007 4.00,"0,63816852","2,14538254","7,81440783"
21/10/2007 5.00,"1,03839361","2,01429774",
21/10/2007 6.00,"1,4667774","2,49061709","10,25640965"
21/10/2007 7.00,"1,08290058","2,3517447",
21/10/2007 8.00,"0,59066546","2,08048926","8,30280876"
21/10/2007 9.00,"2,23504463","2,14019146",
21/10/2007 10.00,"3,04533633","2,48153126","13,67521"
21/10/2007 11.00,"3,28156814","3,45623445",
21/10/2007 12.00,"2,61566807","3,46791486","7,32600689"
21/10/2007 13.00,"2,27989433","44,34308488",
21/10/2007 14.00,"0,85231821","2,89685017","7,81440783"
21/10/2007 15.00,"0,83614079","4,62691381",
21/10/2007 16.00,"0,95451349","2,67361652","6,83760691"
21/10/2007 17.00,"0,74096383","2,8436373",
21/10/2007 18.00,"0,58895385","3,89231958","8,30280876"
21/10/2007 19.00,"1,21043137","3,61197832",
21/10/2007 20.00,"0,85394439","4,82159556","9,27960968"
21/10/2007 21.00,"0,73154844","3,66648944",
21/10/2007 22.00,"1,31519559","1,24076563","8,79120922"
21/10/2007 23.00,"1,33792249","0,94106728",
22/10/2007 0.00,"0,87739641","1,83259464","4,88400507"
22/10/2007 1.00,"2,00694373",,
22/10/2007 2.00,"2,01481836",,"6,83760691"
22/10/2007 3.00,"2,03536075",,
22/10/2007 4.00,"2,00120887",,"6,34920597"
22/10/2007 5.00,"1,96808518",,
22/10/2007 6.00,"2,03364812",,"4,39560509"
22/10/2007 7.00,"2,53692481",,
22/10/2007 8.00,"2,51124759",,"5,37240601"
22/10/2007 9.00,"2,54034803",,
22/10/2007 10.00,"2,4889936",,"6,83760691"
22/10/2007 11.00,"2,04109459",,
22/10/2007 12.00,"3,42707338",,"4,88400507"
22/10/2007 13.00,"3,26102576",,
22/10/2007 14.00,"2,45818053",,"3,90720391"
22/10/2007 15.00,"2,27159154",,
22/10/2007 16.00,"2,56089041",,"2,44200301"
22/10/2007 17.00,"2,09356264",,
22/10/2007 18.00,"1,66885835",,"3,90720391"
22/10/2007 19.00,"1,33539524",,
22/10/2007 20.00,"1,84791544",,"8,79120922"
22/10/2007 21.00,"1,31528102",,
22/10/2007 22.00,"1,07605312",,"15,62880993"
22/10/2007 23.00,"0,76124891",,
23/10/2007 0.00,"1,11619615",,"7,81440783"
23/10/2007 2.00,"0,36884353",,"5,86080599"
23/10/2007 3.00,"0,39316203","14,70228576",
23/10/2007 4.00,"0,28777846","10,33884173","8,30280876"
23/10/2007 5.00,"0,16922168","11,61855098",
23/10/2007 6.00,"0,22495328","21,80813816","8,30280876"
23/10/2007 7.00,"1,05012064","31,86403448",
23/10/2007 8.00,"1,8026681",,"14,16361046"
23/10/2007 11.00,,"18,1429527",
23/10/2007 12.00,"0,0810671","11,94431371",
23/10/2007 13.00,"0,00063359","16,41937457",
23/10/2007 14.00,0,"12,82816439",
23/10/2007 15.00,0,"9,95338253",
23/10/2007 16.00,0,"13,64193262","1,95360196"
23/10/2007 17.00,0,"24,09888624",
23/10/2007 18.00,0,"35,19697552","9,27960968"
23/10/2007 19.00,0,"38,43127648",
23/10/2007 20.00,0,"35,36830984","19,53602028"
23/10/2007 21.00,0,"33,8692636",
23/10/2007 22.00,0,"26,01841952","21,97801971"
23/10/2007 23.00,0,"20,91779624",
24/10/2007 0.00,0,"14,27399202","21,48962021"
24/10/2007 1.00,0,"13,11239658",
24/10/2007 2.00,0,"14,91903773","16,60560989"
24/10/2007 3.00,0,"9,44461462",
24/10/2007 4.00,0,"9,67823234","16,60560989"
24/10/2007 5.00,0,"11,15260805",
24/10/2007 6.00,0,"16,06246344","11,23320961"
24/10/2007 7.00,0,"24,41167032",
24/10/2007 8.00,0,"31,61356248","16,60560989"
24/10/2007 9.00,0,"17,0540362",
24/10/2007 10.00,0,"7,73142438","12,21000957"
24/10/2007 11.00,,"10,72301033",
24/10/2007 12.00,"2,58137889","16,52839681","9,27960968"
24/10/2007 13.00,"1,20107293","10,98648202",
24/10/2007 14.00,"1,13330615","9,6509787","5,37240601"
24/10/2007 15.00,"0,76588236","5,0357453",
24/10/2007 16.00,"0,41076223","6,19474425","7,32600689"
24/10/2007 17.00,"0,31078605","12,8658002",
24/10/2007 18.00,"0,24193413","29,44740032","12,21000957"
24/10/2007 19.00,"0,19542875","39,03349912",
24/10/2007 20.00,"0,24374337","54,23936744","21,97801971"
24/10/2007 21.00,"0,19669594","54,5158044",
24/10/2007 22.00,"0,14159589","49,3385864","31,74603081"
24/10/2007 23.00,"0,04777154","44,74932752",
25/10/2007 0.00,"0,92005346","45,72142656","33,21123123"
25/10/2007 1.00,,"39,6551668",
25/10/2007 2.00,"0,21940555",,"36,63003159"
25/10/2007 3.00,"0,09518103","31,77449552",
25/10/2007 4.00,"0,01628624","30,37668968","33,69963074"
25/10/2007 5.00,"0,10703315","26,59339616",
25/10/2007 6.00,"0,26410066","27,65763448","26,86202049"
25/10/2007 7.00,"0,19027155","34,91533792",
25/10/2007 8.00,"0,49083369","48,15234336","29,7924099"
25/10/2007 9.00,"0,06170444","46,78308368",
25/10/2007 10.00,"0,05808596","20,62447632","26,86202049"
25/10/2007 11.00,"0,02270961","15,07348718",
25/10/2007 12.00,"0,0175524","16,28959183","16,11721039"
25/10/2007 13.00,"0,04152818","27,03984816",
25/10/2007 14.00,"0,00570029","55,46583896","7,32600689"
25/10/2007 15.00,"0,00506669","60,04603496",
25/10/2007 16.00,"0,01565265","60,43929512","14,65200996"
25/10/2007 17.00,0,"38,25087928",
25/10/2007 18.00,"0,00189976","52,99081232","7,81440783"
25/10/2007 19.00,"0,00506669","25,0735856",
25/10/2007 20.00,"0,00126617","21,94830688","11,72161007"
25/10/2007 21.00,"0,00253335","15,1578427",
25/10/2007 22.00,"0,00189976","14,85803728","11,72161007"
25/10/2007 23.00,"0,00189976","13,17339702",
26/10/2007 0.00,"0,03962842","9,25902061","8,79120922"
26/10/2007 1.00,,"8,46212578",
26/10/2007 2.00,,"7,95595628","10,25640965"
26/10/2007 3.00,,"7,41085082",
26/10/2007 4.00,,"5,41082807","15,62880993"
26/10/2007 5.00,,"6,23757305",
26/10/2007 6.00,,"12,60233042","8,30280876"
26/10/2007 7.00,,"15,01377924",
26/10/2007 8.00,,"25,82243952","22,46640968"
26/10/2007 9.00,,"57,87211008",
26/10/2007 10.00,,"20,04821864","23,93161964"
26/10/2007 11.00,,"132,4931872",
26/10/2007 12.00,,"48,12507824","19,04759979"
26/10/2007 13.00,,"20,3921492",
26/10/2007 14.00,,"20,2636628","16,11721039"
26/10/2007 15.00,,"19,21756936",
26/10/2007 16.00,,"12,02607466","20,02441978"
26/10/2007 17.00,,"14,69191125",
26/10/2007 18.00,,"14,83856738","21,97801971"
26/10/2007 19.00,,"14,09229084",
26/10/2007 20.00,,"11,9261478","29,7924099"
26/10/2007 21.00,,"7,30961615",
26/10/2007 22.00,,"14,23765829","20,02441978"
26/10/2007 23.00,,"46,34701384",
27/10/2007 3.00,,"5,94814787",
27/10/2007 4.00,,"4,01042382",
27/10/2007 5.00,,"7,72882789",
27/10/2007 6.00,,"16,83599363",
27/10/2007 7.00,,"14,07282286",
27/10/2007 8.00,,"25,15404256",
27/10/2007 9.00,,"14,86322645",
27/10/2007 10.00,,"10,86058638",
27/10/2007 11.00,,"8,91638256",
27/10/2007 12.00,,"10,10782815",
27/10/2007 13.00,,"9,31093523",
27/10/2007 14.00,,"6,78527501","34,18803024"
27/10/2007 15.00,,"3,88193551",
27/10/2007 16.00,,"4,31542415","18,07081032"
27/10/2007 17.00,,"5,43029606",
27/10/2007 18.00,,"5,35112587","21,48962021"
27/10/2007 19.00,,"8,15453086",
27/10/2007 20.00,,"7,08248967","22,95482063"
27/10/2007 21.00,,"8,59450883",
27/10/2007 22.00,,"4,80602041","19,04759979"
27/10/2007 23.00,,"8,48938134",
28/10/2007 0.00,,"4,6009565","18,55920982"
28/10/2007 1.00,,"4,48804142",
28/10/2007 2.00,,"1,6547882","21,48962021"
28/10/2007 3.00,,"5,51725382",
28/10/2007 4.00,,"6,34270054","20,02441978"
28/10/2007 5.00,,"5,88714934",
28/10/2007 6.00,,"4,43093572","17,09399986"
28/10/2007 7.00,,"6,93712605",
28/10/2007 8.00,,"6,24146779","21,48962021"
28/10/2007 9.00,,"3,16680736",
28/10/2007 10.00,,"4,67623194","25,39682007"
28/10/2007 11.00,,"3,93125364",
28/10/2007 12.00,,"2,80210483","24,90842056"
28/10/2007 13.00,,"3,66648944",
28/10/2007 14.00,,"4,31802065","28,81562042"
28/10/2007 15.00,,"6,4893605",
28/10/2007 16.00,,"7,51597831","27,8388195"
28/10/2007 17.00,,"6,7878715",
28/10/2007 18.00,,"6,16359586","27,35042"
28/10/2007 19.00,,"6,20512641",
28/10/2007 20.00,,"14,97354885","26,86202049"
28/10/2007 21.00,,"20,19618832",
28/10/2007 22.00,,"18,56086046","25,39682007"
28/10/2007 23.00,,"17,94697079",
29/10/2007 0.00,,"13,64581781","21,48962021"
29/10/2007 1.00,,"15,30969757",
29/10/2007 2.00,,,"24,42000961"
29/10/2007 3.00,,"10,23630882",
29/10/2007 4.00,,"7,2343388","25,88521957"
29/10/2007 5.00,,"8,3686806",
29/10/2007 6.00,,"8,73338122","18,07081032"
29/10/2007 7.00,,"14,50241866",
29/10/2007 8.00,,"26,50253792","18,07081032"
29/10/2007 9.00,,"32,63759144",
29/10/2007 10.00,,"19,1461944","30,76922989"
29/10/2007 11.00,,"6,78268042",
29/10/2007 12.00,,"4,6606587","19,53602028"
29/10/2007 13.00,,"3,24078646",
29/10/2007 14.00,,"3,66129645","19,04759979"
29/10/2007 15.00,,"4,13631946",
29/10/2007 16.00,,"6,21161574","21,0012207"
29/10/2007 17.00,,"5,76125561",
29/10/2007 18.00,,"4,26350953","24,42000961"
29/10/2007 19.00,,"16,22079998",
29/10/2007 20.00,,"21,00085352","28,81562042"
29/10/2007 21.00,,"45,97839936",
29/10/2007 22.00,,"59,6073648","31,25761986"
29/10/2007 23.00,,"51,0868236",
30/10/2007 0.00,,"36,33910872","28,81562042"
30/10/2007 1.00,,"36,20414064",
30/10/2007 2.00,,"24,08330344","21,48962021"
30/10/2007 3.00,,"6,29078592",
30/10/2007 4.00,,"9,23825438","18,55920982"
30/10/2007 5.00,,"5,77033952",
30/10/2007 6.00,,"8,61267857","16,11721039"
30/10/2007 7.00,,"20,30779176",
30/10/2007 8.00,,"29,40329048","18,07081032"
30/10/2007 9.00,,"39,7200792",
30/10/2007 10.00,,"13,10460518","18,55920982"
30/10/2007 11.00,,"11,05007705",
30/10/2007 12.00,,"9,24604004","13,18680954"
30/10/2007 13.00,,"9,62501947",
30/10/2007 14.00,,"10,10393532",
30/10/2007 15.00,,"9,88978558",
30/10/2007 16.00,,"8,65421103",
30/10/2007 17.00,,"14,08449944",
30/10/2007 18.00,,"14,1338233","38,0952301"
30/10/2007 19.00,,"13,87684094",
30/10/2007 20.00,,"7,48612626","40,04883957"
30/10/2007 21.00,,"6,7138924",
30/10/2007 22.00,,"5,2524877","57,14284134"
30/10/2007 23.00,,"4,99940391",
31/10/2007 0.00,,"2,78653159","57,14284134"
31/10/2007 1.00,,"3,79238317",
31/10/2007 2.00,"0,46232312",,"52,2588501"
31/10/2007 3.00,"0,1331792","3,55876545",
31/10/2007 4.00,"0,03995386","2,4425953","42,49084091"
31/10/2007 5.00,"0,05517428","1,70151174",
31/10/2007 6.00,"0,05327148","4,88519059","51,77045059"
31/10/2007 7.00,"0,64877481","6,94751012",
31/10/2007 8.00,"0,63165158","14,34407447","48,84004974"
31/10/2007 9.00,"0,73629275","14,63480746",
31/10/2007 10.00,"0,58028291","10,21944306","67,39926147"
31/10/2007 11.00,"0,08942074","14,0390837",
31/10/2007 12.00,"0,0646873","9,71716831","67,39926147"
31/10/2007 13.00,"0,5764773","8,00008333",
31/10/2007 14.00,"1,25379116","9,31742456","60,07326126"
31/10/2007 15.00,"1,55820164","10,05331703",
31/10/2007 16.00,"0,05136969","8,15972194","42,00244141"
31/10/2007 17.00,0,"7,32259481",
31/10/2007 18.00,"0,00190281","8,05848728","28,32722092"
31/10/2007 19.00,"0,00380561","4,40627666",
31/10/2007 20.00,"0,01522042","4,80602041","21,0012207"
31/10/2007 21.00,"0,00951302","4,1090639",
31/10/2007 22.00,"0,0057074","3,23040239","21,48962021"
31/10/2007 23.00,"0,11605699","3,33942463",
01/11/2007 0.00,"0,21118514","4,42704289","21,48962021"
01/11/2007 1.00,"0,52130301","9,20580774",
01/11/2007 2.00,"0,03805106","5,05391503","14,65200996"
01/11/2007 3.00,"0,08942074","5,54061654",
01/11/2007 4.00,"0,02473344","5,60810632","9,76801014"
01/11/2007 5.00,"0,01522042","4,3621477",
01/11/2007 6.00,"0,04756407","4,16227678","10,7448101"
01/11/2007 7.00,"0,02092783","4,05065804",
01/11/2007 8.00,"0,01902604","4,70348941","17,58241081"
01/11/2007 9.00,"0,0057074","4,70478574",
01/11/2007 10.00,"0,04375948","7,3251913","14,16361046"
01/11/2007 11.00,"0,01902604","5,97670168",
01/11/2007 12.00,"0,00951302","8,28951042","14,16361046"
01/11/2007 13.00,"0,00951302","8,02344606",
01/11/2007 14.00,"0,02473344","6,47638185","9,76801014"
01/11/2007 15.00,"0,01141583","5,47442502",
01/11/2007 16.00,"0,02853804","6,87742576","5,37240601"
01/11/2007 17.00,"0,3215337","4,76189336",
01/11/2007 18.00,"0,23211296","3,2187239","6,34920597"
01/11/2007 19.00,"0,08942074","4,87740302",
01/11/2007 20.00,"0,13698482","3,7988725","3,41880298"
01/11/2007 21.00,"0,18074327","4,6606587",
01/11/2007 22.00,"0,00761021","6,29338242","4,39560509"
01/11/2007 23.00,"0,09893376","6,39202058",
02/11/2007 0.00,"0,01331762","6,08442376","7,32600689"
02/11/2007 1.00,,"5,35112587",
02/11/2007 2.00,"0,00831398",,"8,30280876"
02/11/2007 3.00,"0,0016628","7,97412602",
02/11/2007 4.00,"0,00831398","5,96761586","5,37240601"
02/11/2007 5.00,"0,0764845","5,5990205",
02/11/2007 6.00,"0,00665118","4,63729788","3,90720391"
02/11/2007 7.00,"0,07149612","6,91376523",
02/11/2007 8.00,0,"4,3361923","2,93040299"
02/11/2007 9.00,0,"4,48544493",
02/11/2007 10.00,0,"2,42053273","2,44200301"
02/11/2007 11.00,0,,
02/11/2007 12.00,"0,16460755",,"1,95360196"
02/11/2007 13.00,"0,3026114",,
02/11/2007 14.00,"0,5287383",,"2,44200301"
02/11/2007 15.00,"0,54536523",,
02/11/2007 16.00,"0,85130222",,"1,46520102"
02/11/2007 17.00,"0,89213071",,
02/11/2007 18.00,"0,63552025","12,25450321","7,32600689"
02/11/2007 19.00,"0,0781473","5,6704031",
02/11/2007 20.00,"0,03824225","4,38940326","9,27960968"
02/11/2007 21.00,"0,01496414","6,97995676",
02/11/2007 22.00,"0,21171703","12,83594623","13,18680954"
02/11/2007 23.00,"0,06687792","9,30574415",
03/11/2007 0.00,0,"8,2349993","12,21000957"
03/11/2007 1.00,"0,00498839","6,36217044",
03/11/2007 2.00,"0,01330134","5,5990205","15,14041042"
03/11/2007 3.00,"0,01330134","4,02470073",
03/11/2007 4.00,"0,01330134","5,1525532","8,30280876"
03/11/2007 5.00,"0,15444671","5,32127573",
03/11/2007 6.00,"0,01662693","3,88712659","11,23320961"
03/11/2007 7.00,"0,00997575","5,22523406",
03/11/2007 8.00,"0,02494091","5,91570123","13,67521"
03/11/2007 9.00,"0,12895153","4,25572195",
03/11/2007 10.00,"0,06669283","3,68206459","12,21000957"
03/11/2007 11.00,"0,03491666","5,57695602",
03/11/2007 12.00,"0,02327811","4,96306444","13,67521"
03/11/2007 13.00,"0,01330134","3,6028925",
03/11/2007 14.00,"0,01995252","3,77940451","11,23320961"
03/11/2007 15.00,"0,00997575","2,68400059",
03/11/2007 16.00,"0,48144373","3,40301966","8,30280876"
03/11/2007 17.00,"0,70775573","2,11163766",
03/11/2007 18.00,"0,65454934","1,97016878","14,65200996"
03/11/2007 19.00,"0,35064533","2,00002083",
03/11/2007 20.00,"0,03824225","2,15057362","16,11721039"
03/11/2007 21.00,"0,0936657","2,80859607",
03/11/2007 22.00,"0,0484031","2,42442556","14,16361046"
03/11/2007 23.00,"0,03657946","2,52955306",
04/11/2007 0.00,"0,18751548","5,49519125","12,69841003"
04/11/2007 1.00,,"8,38685034",
04/11/2007 2.00,"0,01289149",,"17,09399986"
04/11/2007 3.00,"0,00736613","8,70482741",
04/11/2007 4.00,"0,02209941","7,7573817","16,11721039"
04/11/2007 5.00,"0,0239412","5,40823349",
04/11/2007 6.00,"0,01104971","5,38357251","10,7448101"
04/11/2007 7.00,"0,00184179","6,19863708",
04/11/2007 8.00,"0,00736613","7,97931901","9,27960968"
04/11/2007 9.00,"0,01104971","4,98901984",
04/11/2007 10.00,"0,03867448","5,09934033","6,83760691"
04/11/2007 11.00,"0,12154879","3,52761706",
04/11/2007 12.00,"0,04788239","3,52242406","7,81440783"
04/11/2007 13.00,"0,46961907","3,67168052",
04/11/2007 14.00,"0,35175386","3,27842418","5,37240601"
04/11/2007 15.00,"0,239414","2,80599958",
04/11/2007 16.00,"0,14917356","2,6788076","3,90720391"
04/11/2007 17.00,"0,86925634","3,27712785",
04/11/2007 18.00,"1,05894617","2,75019021","14,65200996"
04/11/2007 19.00,"0,26703878","4,26740427",
04/11/2007 20.00,"0,03683269","3,18627534","14,65200996"
04/11/2007 21.00,"0,02578298","2,994192",
04/11/2007 22.00,"0,12707313","3,22002023","15,62880993"
04/11/2007 23.00,"0,11049908","5,00848974",
05/11/2007 0.00,"0,0239412","4,99031809","14,16361046"
05/11/2007 1.00,"0,2872964","3,55876545",
05/11/2007 2.00,"0,83610723","2,53214764","12,69841003"
05/11/2007 3.00,"0,07182461","4,64897829",
05/11/2007 4.00,"0,03683269","4,55423295","12,21000957"
05/11/2007 5.00,"0,03867448","4,6892125",
05/11/2007 6.00,"0,03130835","2,1012555","8,79120922"
05/11/2007 7.00,"0,91345618","4,52957389",
05/11/2007 8.00,"0,95028887","4,22327531","14,65200996"
05/11/2007 9.00,"0,30755504","2,12461631",
05/11/2007 10.00,"0,15838148","4,3621477","7,81440783"
05/11/2007 11.00,"0,50461099","5,37319035",
05/11/2007 12.00,"0,5156607","2,72034006","4,88400507"
05/11/2007 13.00,"0,65562532","2,16095578",
05/11/2007 14.00,"1,30204374","1,63272181","4,88400507"
05/11/2007 15.00,"0,47698622","1,68463834",
05/11/2007 16.00,"0,47330265","1,97016878","4,39560509"
05/11/2007 17.00,"0,67404218","0,43348864",
05/11/2007 18.00,"0,82321574","0,47891394","9,76801014"
05/11/2007 19.00,"0,68509188","1,81572315",
05/11/2007 20.00,"0,49908563","1,84816979","13,18680954"
05/11/2007 21.00,"0,05709133","2,22455273",
05/11/2007 22.00,"0,02578298","0,48021218","8,30280876"
05/11/2007 23.00,"0,00920792","0,60351133",
06/11/2007 0.00,"0,00184179","0,51915006","15,14041042"
06/11/2007 1.00,,"2,17912743",
06/11/2007 2.00,"0,00185399",,"11,23320961"
06/11/2007 3.00,0,"2,57497835",
06/11/2007 4.00,"0,02780478","1,36665936","10,7448101"
06/11/2007 5.00,"0,01668287","0,4036385",
06/11/2007 6.00,"0,01853584","0,6541277","8,30280876"
06/11/2007 7.00,"0,03151175","1,34199838",
06/11/2007 8.00,"0,08155933","2,32059631","5,37240601"
06/11/2007 9.00,"0,13716889","3,07466043",
06/11/2007 10.00,"0,32623936","2,39197892","5,86080599"
06/11/2007 11.00,"0,22985014","1,38612734",
06/11/2007 12.00,"0,41150668","2,52306373","3,90720391"
06/11/2007 13.00,"0,54496759","2,05063721",
06/11/2007 14.00,"2,17987136","2,16874336","2,93040299"
06/11/2007 15.00,"2,20396918","2,27127627",
06/11/2007 16.00,"2,0779222","2,57497835","2,44200301"
06/11/2007 17.00,"1,59597708","2,70736141",
06/11/2007 18.00,"1,82212025","3,49127567","6,34920597"
06/11/2007 19.00,"1,02320472","8,13636113",
06/11/2007 20.00,"0,25394795","23,7082264","12,21000957"
06/11/2007 21.00,"0,04077967","44,8479676",
06/11/2007 22.00,"0,05375557","39,612338","31,74603081"
06/11/2007 23.00,"0,01112191","22,50898176",
07/11/2007 0.00,0,"15,7691397","39,56044006"
07/11/2007 1.00,"0,00185399","9,87810518",
07/11/2007 2.00,0,"8,9176789","30,28083038"
07/11/2007 3.00,0,"9,96506294",
07/11/2007 4.00,"0,00185399","6,74893554","15,62880993"
07/11/2007 5.00,0,"7,85342528",
07/11/2007 6.00,0,"8,10002166","13,18680954"
07/11/2007 7.00,0,"11,5718217",
07/11/2007 8.00,"0,00556096","20,82045632","9,27960968"
07/11/2007 9.00,"0,01112191","23,08523944",
07/11/2007 10.00,"0,00185399","5,49908408","11,23320961"
07/11/2007 11.00,"0,00741495","2,98380793",
07/11/2007 12.00,"0,04819461","3,38744642","7,32600689"
07/11/2007 13.00,"0,15014378","3,07595677",
07/11/2007 14.00,"0,17794856","2,85142487","5,86080599"
07/11/2007 15.00,"0,61911299","2,32448914",
07/11/2007 16.00,"6,2856702","2,50359574","12,69841003"
07/11/2007 17.00,"9,42757881","1,39780775",
07/11/2007 18.00,"6,25230446","0,53212681","16,60560989"
07/11/2007 19.00,"5,54607017","4,57370094",
07/11/2007 20.00,"4,86393369","5,47182852","16,11721039"
07/11/2007 21.00,"3,92599426","20,93856056",
07/11/2007 22.00,"3,89819049","13,71201507","21,97801971"
07/11/2007 23.00,"3,7851184","20,05730064",
08/11/2007 0.00,"3,55156028","12,4245259","23,93161964"
08/11/2007 1.00,,"8,36089302",
08/11/2007 2.00,"0,32120114",,"19,53602028"
08/11/2007 3.00,"0,34183404","6,6853405",
08/11/2007 4.00,"0,37417464","4,61393515","9,27960968"
08/11/2007 5.00,"0,31979362","4,19601975",
08/11/2007 6.00,"0,31432317","7,50040316","15,62880993"
08/11/2007 7.00,"0,32395213","15,65882494",
08/11/2007 8.00,"0,90413436","33,47470328","9,27960968"
08/11/2007 9.00,"2,40300726","45,32298488",
08/11/2007 10.00,"14,43339621","43,91609704","22,95482063"
08/11/2007 11.00,"22,42742301","22,15985056",
08/11/2007 12.00,"8,10343159","13,27852452","19,53602028"
08/11/2007 13.00,"4,36072921","7,89884866",
08/11/2007 14.00,"3,49318957","9,66914843","10,7448101"
08/11/2007 15.00,"6,59291505","13,12407507",
08/11/2007 16.00,"5,34918609","12,13770104","9,27960968"
08/11/2007 17.00,"2,45422135","17,75488745",
08/11/2007 18.00,"4,54306511","46,87524208","21,0012207"
08/11/2007 19.00,"2,57382767","67,54514752",
08/11/2007 20.00,"2,64484376","67,38679568","31,74603081"
08/11/2007 21.00,"1,73728618","59,95259552",
08/11/2007 22.00,"1,4363986","55,78902432","72,28327179"
08/11/2007 23.00,"0,98356307","48,70653656",
09/11/2007 0.00,"0,5991208","29,72515656","70,32967377"
09/11/2007 1.00,"0,31118776","17,36681837",
09/11/2007 2.00,"0,2820141","14,89956783","47,86323166"
09/11/2007 3.00,"0,39998915","12,34924472",
09/11/2007 4.00,"0,45897719","7,33816996","35,65322113"
09/11/2007 5.00,"0,41838261","5,28753084",
09/11/2007 6.00,"0,48232852","7,74829587","26,86202049"
09/11/2007 7.00,"0,75848877","13,27852452",
09/11/2007 8.00,"1,24887905","25,0580028","25,39682007"
09/11/2007 9.00,"1,78578081","32,72322992",
09/11/2007 10.00,"1,97115652","20,8516028","14,65200996"
09/11/2007 11.00,"1,85215837","8,26614769",
09/11/2007 12.00,"1,72900068","7,2512122","14,65200996"
09/11/2007 13.00,"1,90973786","5,9689141",
09/11/2007 14.00,"2,64676284","10,2466948","19,53602028"
09/11/2007 15.00,"2,25713794","7,61591473",
09/11/2007 16.00,"1,89438319","8,29859433","17,58241081"
09/11/2007 17.00,"1,37587489","9,37063743",
09/11/2007 18.00,"1,52430401","10,21424625","20,02441978"
09/11/2007 19.00,"1,61444885","15,32008164",
09/11/2007 20.00,"1,86943211","18,68027059","24,90842056"
09/11/2007 21.00,"2,76576201","23,20464384",
09/11/2007 22.00,"3,12659666","17,54073771","23,93161964"
09/11/2007 23.00,"1,84387287","10,716521",
10/11/2007 0.00,"2,68706858","13,7379743","23,93161964"
10/11/2007 1.00,,"2,1012555",
10/11/2007 2.00,"0,09210257",,"23,93161964"
10/11/2007 3.00,"0,17785296","2,2323403",
10/11/2007 4.00,"0,29663348","2,45297746","10,7448101"
10/11/2007 5.00,"0,01651506","0,78391618",
10/11/2007 6.00,"0,2439122","0,53342506","9,27960968"
10/11/2007 7.00,"0,15689157","0,99287292",
10/11/2007 8.00,"0,02096139","0,41921365","13,18680954"
10/11/2007 9.00,"0,00127023","0,96042437",
10/11/2007 10.00,"0,07368165","0,90980799","12,21000957"
10/11/2007 11.00,"0,00254047","0,25697854",
10/11/2007 12.00,"0,00127023","0,30370208","10,7448101"
10/11/2007 13.00,"0,00127023","0,22842664",
10/11/2007 14.00,0,"0,298511","12,69841003"
10/11/2007 15.00,0,"0,43478689",
10/11/2007 16.00,0,"0,20376566","6,83760691"
10/11/2007 17.00,0,"0,26087137",
10/11/2007 18.00,"0,00508195","3,49387217","13,18680954"
10/11/2007 19.00,0,"7,19410458",
10/11/2007 20.00,"0,00127023","11,00725207","17,58241081"
10/11/2007 21.00,0,"17,23183882",
