NetC,Provincia di TARANTO,,,,
Stat,MANDURIA,,,,
Parm,NOX,NO2,CO,O3,Benzene
PtId,1,3,5,6,7
Unit,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K,ug/m3 293K
Field,Aver,Aver,Aver,Aver,Aver
30/11/2007 6.00,"19,592091","17,022889","0,832285","9,362353","1,791857"
30/11/2007 7.00,"34,76928","19,426532","0,925458","10,170759","2,162453"
30/11/2007 8.00,"83,330599","31,564231","1,15864","8,339996","2,441296"
30/11/2007 9.00,"111,065116","44,197713","1,693232","14,602777","2,861839"
30/11/2007 10.00,"135,642765","54,59628","2,155547","13,225639","3,308596"
30/11/2007 11.00,"48,755845","28,197545","0,823942","33,024151","3,113363"
30/11/2007 12.00,"31,137761","20,223434","0,541034","50,826716","1,575101"
30/11/2007 13.00,"37,622634","23,026827","0,573662","56,860632","1,476865"
30/11/2007 14.00,"38,203673","26,058667","0,739441","50,828052","1,32468"
30/11/2007 15.00,"44,156799","28,71929","0,731594","48,578867","2,009993"
30/11/2007 16.00,"32,650037","25,505773","0,687898","46,527391","1,478658"
30/11/2007 17.00,"78,197168","46,308065","1,064971","27,95027","1,896579"
30/11/2007 18.00,"122,385093","50,017382","1,527783","15,191819","2,807063"
30/11/2007 19.00,"118,1881","49,630604","1,770793","18,547309","2,832865"
30/11/2007 20.00,"138,488359","56,101806","1,817793","16,800499","3,262375"
30/11/2007 21.00,"99,057715","47,530657","1,375549","20,383474","3,220431"
30/11/2007 22.00,"90,199383","47,242537","1,239588","22,521634","2,716691"
30/11/2007 23.00,"57,876181","37,884883","1,05481","25,52776","2,459509"
01/12/2007 0.00,"37,057139","27,257892","0,84864","27,653732","2,216676"
01/12/2007 1.00,"21,145859","17,669228","0,677987","30,211662","1,794341"
01/12/2007 2.00,"11,97367","11,114974","0,479498","33,139246","1,195399"
01/12/2007 3.00,"7,991957","7,963743","0,369555","35,127104","0,746434"
01/12/2007 4.00,"3,813105","4,825488","0,343784","35,921948","0,650129"
01/12/2007 5.00,"3,117927","4,381617","0,33891","37,125753","0,570933"
01/12/2007 6.00,"4,269641","5,552297","0,304136","39,961286","0,538233"
01/12/2007 7.00,"10,26685","9,684721","0,35097","36,443282","0,488563"
01/12/2007 8.00,"21,306697","18,258462","0,720031","31,9043","0,701317"
01/12/2007 9.00,"51,6144","32,42863","1,118413","25,862242","2,062974"
01/12/2007 10.00,"98,577826","44,169169","1,817628","21,622509","2,958144"
01/12/2007 11.00,"41,145208","24,093685","0,813039","39,786603","2,192117"
01/12/2007 12.00,"39,13491","22,858112","0,781567","51,329078","1,931624"
01/12/2007 13.00,"35,339954","22,894459","0,791149","57,64333","1,620632"
01/12/2007 14.00,"52,579349","31,200837","0,959902","57,59593","1,610147"
01/12/2007 15.00,"44,724872","30,320878","0,829558","58,129451","1,77944"
01/12/2007 16.00,"41,697716","29,043776","0,785036","56,532954","1,345652"
01/12/2007 17.00,"72,378932","39,836882","0,811304","50,542326","2,056904"
01/12/2007 18.00,"88,687122","51,811049","1,327476","35,72696","2,407079"
01/12/2007 19.00,"123,139947","63,686576","2,041393","28,666594","3,425184"
01/12/2007 20.00,"154,35035","69,786561","2,094423","21,114701","3,968245"
01/12/2007 21.00,"114,712214","57,443803","1,527947","20,875021","3,17145"
01/12/2007 22.00,"164,578263","69,062355","1,818702","17,812029","3,253131"
01/12/2007 23.00,"357,12183","90,954872","3,409839","15,593987","3,96245"
02/12/2007 0.00,"333,304045","71,198651","3,41463","14,601425","4,752484"
02/12/2007 1.00,"280,717161","50,995982","3,417521","17,722655","4,001773"
02/12/2007 2.00,,,"3,047553","13,8228","4,567049"
02/12/2007 3.00,"153,559202","46,578019",,"9,970352","3,894154"
02/12/2007 4.00,"87,628777","30,279349","1,769038",,"3,387516"
02/12/2007 5.00,"49,440647","25,34744","1,204948","7,615546","2,751598"
02/12/2007 6.00,"23,044629","20,726997","0,671382","10,006912","2,038277"
02/12/2007 7.00,"78,472148","23,777","1,169128","7,14296","1,668096"
02/12/2007 8.00,"93,555937","25,303293","1,677132","8,237083","3,15241"
02/12/2007 9.00,"93,203156","32,784241","1,950947","11,937872","3,212705"
02/12/2007 10.00,"90,759656","45,550111","1,959301","17,213513","3,56288"
02/12/2007 11.00,"57,954001","31,800441","1,278076","25,726822","3,776463"
02/12/2007 12.00,"34,063731","22,55441","0,710262","48,432635","1,714454"
02/12/2007 13.00,"31,506108","21,801636","0,671795","57,077309","1,620081"
02/12/2007 14.00,"72,031351","41,316445","1,038177","46,90247","1,791168"
02/12/2007 15.00,"25,734564","20,506371","0,693139","58,74016","2,210882"
02/12/2007 16.00,"18,925455","16,428458","0,621832","61,946704","1,715696"
02/12/2007 17.00,"22,743736","19,216287","0,639782","58,645359","1,423468"
02/12/2007 18.00,"67,312953","44,382013","1,273608","36,325497","1,966945"
02/12/2007 19.00,"83,12569","54,526184","1,313978","29,931364","2,94614"
02/12/2007 20.00,"47,240987","37,591545","1,484553","36,703292","2,886122"
02/12/2007 21.00,"55,142173","37,124329","0,972578","32,800731","3,181109"
02/12/2007 22.00,"56,363923","37,96534","0,932456","37,824483","2,231302"
02/12/2007 23.00,"49,738938","36,16129","0,835092","34,727623","2,314086"
03/12/2007 0.00,"47,29546","34,427337","0,905738","32,738448","1,926519"
03/12/2007 1.00,"29,285683","22,294836","0,672788","36,096632","1,653056"
03/12/2007 2.00,"15,431403","13,191564","0,446623","38,94976","1,094403"
03/12/2007 3.00,"2,881877","4,057147","0,329735","43,873322","0,572451"
03/12/2007 4.00,"5,291657","5,430296","0,345205","42,460983","0,454346"
03/12/2007 5.00,"3,566681","4,32451","0,292509","49,819239","0,48056"
03/12/2007 6.00,"6,624946","6,354383","0,322125","48,830738","0,290157"
03/12/2007 7.00,"31,583906","20,148158","0,476487","32,360634","0,431028"
03/12/2007 8.00,"86,173589","42,284662","1,023536","19,942051","1,478935"
03/12/2007 9.00,"147,67091","57,38929","1,698889","16,322502","2,287318"
03/12/2007 10.00,"78,578498","39,398191","1,001531","40,82927","2,409563"
03/12/2007 11.00,"21,044696","12,503694","0,484594","66,423407","1,316954"
03/12/2007 12.00,"18,653089","11,374549","0,442984","70,43429","1,022381"
03/12/2007 13.00,"16,157712","9,656167","0,45928","74,613102","0,853916"
03/12/2007 14.00,"25,628218","15,564074","0,526782","73,565009","0,754437"
03/12/2007 15.00,"44,086761","24,734836","0,601398","65,864171","1,249485"
03/12/2007 16.00,"14,513147","9,978041","0,444555","75,778996","0,777892"
03/12/2007 17.00,"21,438988","14,019614","0,520661","69,887222","0,948014"
03/12/2007 18.00,"40,252896","24,210488","0,65517","60,782166","1,364002"
03/12/2007 19.00,"26,836985","17,092974","0,583448","72,231209","1,226857"
03/12/2007 20.00,"21,643897","14,601057","0,585186","73,01253","0,887719"
03/12/2007 21.00,"31,9782","20,412914","0,61571","69,195277","0,997821"
03/12/2007 22.00,"27,443968","17,375902","0,576665","71,815495","1,269629"
03/12/2007 23.00,"8,521124","7,647063","0,425694","77,816933","0,949256"
04/12/2007 0.00,"6,464122","5,902722","0,420731","76,336878","0,627639"
04/12/2007 1.00,"2,290457","2,730724","0,335278","76,209595","0,444826"
04/12/2007 2.00,,,"0,33809","75,908995","0,184332"
04/12/2007 3.00,"20,453275","21,334402",,"63,780172","0,203925"
04/12/2007 4.00,"16,331504","17,318798","0,384785",,"0,405089"
04/12/2007 5.00,"11,161764","12,023482","0,235695","55,23842","0,453104"
04/12/2007 6.00,"13,460004","14,201313","0,35951","50,652033","0,572313"
04/12/2007 7.00,"16,243311","15,400542","0,470155","52,708916","0,423025"
04/12/2007 8.00,"47,085351","31,665471","0,710624","34,074958","1,776956"
04/12/2007 9.00,"69,369959","43,351501","1,209428","25,350385","1,834905"
04/12/2007 10.00,"94,492376","46,103002","1,78076","27,340936","2,807616"
04/12/2007 11.00,"69,227287","35,055525","1,012672","34,562418","2,20619"
04/12/2007 12.00,"39,918276","24,355857","0,626242","47,548392","1,749775"
04/12/2007 13.00,"61,673719","33,845898","0,832465","40,039809","1,43975"
04/12/2007 14.00,"55,3419","32,843933","0,903922","43,892295","2,243443"
04/12/2007 15.00,"61,450649","34,699892","0,967395","40,228058","2,623008"
04/12/2007 16.00,"54,335424","33,941938","0,762571","40,098043","2,057179"
04/12/2007 17.00,"50,828434","29,521393","0,789409","49,316878","1,920862"
04/12/2007 18.00,"58,729602","35,426702","0,979002","44,978272","2,305531"
04/12/2007 19.00,"72,793987","45,563071","1,331845","36,650465","2,442953"
04/12/2007 20.00,"59,414404","39,431939","1,179297","32,586771","2,828449"
04/12/2007 21.00,"73,476189","45,456671","1,412687","28,760041","3,137095"
04/12/2007 22.00,"67,608684","42,040652","1,098537","30,397156","2,681784"
04/12/2007 23.00,"27,166421","20,272743","0,679011","48,653361","1,981432"
05/12/2007 0.00,"19,452018","15,060506","0,640402","50,436714","1,731011"
05/12/2007 1.00,"10,059336","8,791785","0,460605","56,06307","0,996166"
05/12/2007 2.00,"4,277423","4,584083","0,351689","59,549914","0,553548"
05/12/2007 3.00,"1,55637","2,507488","0,310692","63,108534","0,382047"
05/12/2007 4.00,"0,422814","1,367958","0,296615","68,357099","0,230139"
05/12/2007 5.00,"0,822282","1,874127","0,272329","67,923767","0,217721"
05/12/2007 6.00,"2,451281","3,00587","0,315631","64,780864","0,322029"
05/12/2007 7.00,"8,254035","6,747176","0,37026","57,649495","0,55816"
05/12/2007 8.00,"28,281825","18,058585","0,438213","49,399473","0,615085"
05/12/2007 9.00,"57,450779","23,603085","0,753021","45,17869","1,314194"
05/12/2007 10.00,"90,39651","34,432537","1,216838","42,554408","1,53233"
05/12/2007 11.00,"66,939443","26,616741","0,926643","48,465135","2,088775"
05/12/2007 12.00,"45,321453","20,179306","0,777143","54,78615","1,625048"
05/12/2007 13.00,"55,173263","22,803601","0,858891","55,230277","1,428849"
05/12/2007 14.00,"60,506442","28,140451","0,884329","57,754354","1,900028"
05/12/2007 15.00,"52,875058","26,258527","0,88647","58,440892","2,058421"
05/12/2007 16.00,"30,784958","16,973565","0,686421","62,67927","1,687273"
05/12/2007 17.00,"34,624026","18,645227","0,819128","59,610838","1,616079"
05/12/2007 18.00,"48,901099","27,761474","0,943109","53,247868","1,986261"
05/12/2007 19.00,"69,836888","40,140566","1,349132","46,237617","2,534015"
05/12/2007 20.00,"81,138703","51,190661","1,787428","39,346509","3,086459"
05/12/2007 21.00,"64,757912","41,822628","1,336537","39,071636","3,117779"
05/12/2007 22.00,"43,427866","30,507775","1,023375","39,595682","2,814377"
05/12/2007 23.00,"29,853756","24,867222","0,94352","36,922641","2,193911"
06/12/2007 0.00,"20,385839","17,539436","0,749316","34,896899","2,16259"
06/12/2007 1.00,"13,561165","13,549775","0,689878","36,020803","1,50101"
06/12/2007 2.00,,,"0,474683","40,980932","1,245208"
06/12/2007 3.00,"20,419567","20,581646",,"46,433944","0,674826"
06/12/2007 4.00,"10,650755","11,649697","0,297337",,"0,514226"
06/12/2007 5.00,"8,611912","9,588679","0,271228","46,341874","0,439859"
06/12/2007 6.00,"8,176128","9,020211","0,251605","42,43391","0,422197"
06/12/2007 7.00,"14,367886","13,103314","0,337663","34,876591","0,534508"
06/12/2007 8.00,"25,962837","20,470025","0,571891","27,86227","0,721324"
06/12/2007 9.00,"44,711889","29,051558","0,756147","23,802624","1,457272"
06/12/2007 10.00,"48,141099","26,564829","1,058472","33,492677","2,137204"
06/12/2007 11.00,"50,584599","26,362369","0,638909","39,70806","1,446924"
06/12/2007 12.00,"46,133384","23,753637","1,057459","52,338526","1,619943"
06/12/2007 13.00,"95,301823",,"0,634418","49,867999","1,117996"
06/12/2007 14.00,"128,540524","68,685978","0,764545","48,916043","2,694891"
06/12/2007 15.00,,,,,"2,445712"
06/12/2007 16.00,,,,"57,13283","0,995338"
06/12/2007 17.00,,,"1,206927","53,91274","1,64188"
06/12/2007 18.00,,,"1,913461","32,691047","2,716277"
06/12/2007 19.00,,,"2,02157","29,057952","3,293281"
06/12/2007 20.00,,,"1,782428","28,602954","3,235883"
06/12/2007 21.00,,,"2,684453","31,622646","3,364613"
06/12/2007 22.00,,,"2,025798","22,263003","4,031713"
06/12/2007 23.00,,,"1,987348","26,093782","3,128127"
07/12/2007 0.00,,,"1,68708","20,949496","3,17352"
07/12/2007 1.00,,,"1,168885","23,951572","2,164384"
07/12/2007 2.00,,,"0,888938","27,162185","1,500044"
07/12/2007 3.00,,,"0,740998","31,869087","0,855296"
07/12/2007 4.00,,,"0,833989","26,160136","0,745883"
07/12/2007 5.00,,,"0,912266","16,074703","1,186017"
07/12/2007 6.00,,,"0,926167","12,967003","1,104889"
07/12/2007 7.00,,,"0,960063","8,782792","1,347721"
07/12/2007 8.00,,,"1,505489","9,003513","1,918378"
07/12/2007 9.00,,,"1,627092","12,742216","2,36141"
07/12/2007 10.00,,,"1,982554","15,251392","3,216981"
07/12/2007 11.00,,,"1,163358","26,57721","2,358375"
07/12/2007 12.00,,,"1,058662","37,410139","2,023514"
07/12/2007 13.00,,,"1,2027","39,323484","1,922656"
07/12/2007 14.00,,,"1,240254","44,451531","1,999506"
07/12/2007 15.00,,,"1,243261","47,731215","2,090017"
07/12/2007 16.00,,,"1,118976","52,92422","1,670302"
07/12/2007 17.00,,,"1,212862","39,091944","1,789925"
07/12/2007 18.00,,,"1,29878","36,638274","2,073184"
07/12/2007 19.00,,,"1,398761","42,117043","2,723038"
07/12/2007 20.00,,,"1,405346","39,926073","2,141205"
07/12/2007 21.00,,,"1,281385","47,599841","2,248272"
07/12/2007 22.00,,,"1,14328","53,717729","1,996472"
07/12/2007 23.00,,,"0,875039","72,025388","1,521292"
08/12/2007 0.00,,,"0,971687","62,580439","1,570825"
08/12/2007 1.00,,,"0,857642","56,319009","1,403186"
08/12/2007 2.00,,,"0,712387","68,889266","0,819561"
08/12/2007 3.00,,,,"64,373286","0,643782"
08/12/2007 4.00,,,"0,320519",,"0,482216"
08/12/2007 5.00,,,"0,261133","78,34098","0,384117"
08/12/2007 6.00,,,"0,213869","78,151392","0,229449"
08/12/2007 7.00,,,"0,249664","71,181761","0,215515"
08/12/2007 8.00,,,"0,252348","63,88309","0,508845"
08/12/2007 9.00,,,"0,238193","70,510142","0,308646"
08/12/2007 10.00,,,"0,320032","67,413267","0,477939"
08/12/2007 11.00,,,"0,374047","70,4641","0,831703"
08/12/2007 12.00,,,"0,394548","66,339458","0,856952"
08/12/2007 13.00,,,"0,473457","61,835662","1,241758"
08/12/2007 14.00,,,"0,44051","62,347521","1,117444"
08/12/2007 15.00,,,"0,332071","70,32461","0,894066"
08/12/2007 16.00,,,"0,406262","77,760054","1,136209"
08/12/2007 17.00,,,"0,473863","83,467665","1,204368"
08/12/2007 18.00,,,"0,648279","68,105227","1,816831"
08/12/2007 19.00,,,"0,669592","70,921769","1,462653"
08/12/2007 20.00,,,"1,074147","60,258119","2,041589"
08/12/2007 21.00,,,"0,878092","51,119181","2,130443"
08/12/2007 22.00,,,"2,057994","22,98609","2,700411"
08/12/2007 23.00,,,"1,208374","26,370029","2,772019"
09/12/2007 0.00,,,"3,325509","20,276502","3,303629"
09/12/2007 1.00,,,"4,259163","21,302929","4,514481"
09/12/2007 2.00,,,"1,252547","6,280387","3,662359"
09/12/2007 3.00,,,"0,779172","17,149862","2,077186"
09/12/2007 4.00,,,"0,457268","36,064132","1,25597"
09/12/2007 5.00,,,"0,421718","38,302502","0,88151"
09/12/2007 6.00,,,"0,362658","37,21108","0,763682"
09/12/2007 7.00,,,"0,602315","36,186007","0,590387"
09/12/2007 8.00,,,"0,609068","40,240227","1,542815"
09/12/2007 9.00,,,"0,694729","40,924053","1,887059"
09/12/2007 10.00,,,"0,891108","36,046537","2,094156"
09/12/2007 11.00,,,"0,84059","35,087819","2,107402"
09/12/2007 12.00,,,"0,913642","36,416212","2,13196"
09/12/2007 13.00,,,"0,821635","41,064901","2,094018"
09/12/2007 14.00,,,"0,903066","47,009463","2,640116"
09/12/2007 15.00,,,"0,803168","54,003455","2,268692"
09/12/2007 16.00,,,"0,837173","51,839578","2,392869"
09/12/2007 17.00,,,"0,983929","37,120346","2,398387"
09/12/2007 18.00,,,"1,083582","30,357896","1,995505"
09/12/2007 19.00,,,"1,375955","26,741061","2,971803"
09/12/2007 20.00,,,"1,297615","27,252896","2,430673"
09/12/2007 21.00,,,"0,843031","39,553708","2,71407"
09/12/2007 22.00,,,"0,859706","43,759567","2,023652"
09/12/2007 23.00,,,"0,764121","41,637665","1,678719"
10/12/2007 0.00,,,"0,36884","63,851933","1,246863"
10/12/2007 1.00,,,"0,261703","73,32399","0,473523"
10/12/2007 2.00,,,"0,288955","69,774848","0,468695"
10/12/2007 3.00,,,,"62,078055","0,354315"
10/12/2007 4.00,,,"0,282478",,"0,303955"
10/12/2007 5.00,,,"0,22351","66,986716","0,197302"
10/12/2007 6.00,,,"0,232619","69,143831","0,148735"
10/12/2007 7.00,,,"0,257834","71,940076","0,114656"
10/12/2007 8.00,,,"0,297444","80,72422","0,272911"
10/12/2007 9.00,,,"0,404238","77,019372","0,488701"
10/12/2007 10.00,,,"0,627584","74,966518","1,239551"
10/12/2007 11.00,,,"0,396777","82,640301","0,758162"
10/12/2007 12.00,,,,"84,005243","0,539337"
10/12/2007 13.00,,,"0,326937","82,391147","0,738432"
10/12/2007 14.00,,,"0,378439","81,712725","0,868541"
10/12/2007 15.00,,,"0,435483","79,751964","1,000443"
10/12/2007 16.00,,,"0,377381","77,807451","0,914072"
10/12/2007 17.00,,,"0,386262","73,376798","1,211405"
10/12/2007 18.00,,,"0,488696","72,906899","1,356138"
10/12/2007 19.00,,,"1,337413","53,980453","1,931624"
10/12/2007 20.00,,,"1,351592","46,526033","3,579299"
10/12/2007 21.00,,,"1,90336","40,192845","3,082734"
10/12/2007 22.00,,,"0,945773","44,096761","3,031132"
10/12/2007 23.00,,,"0,835598","46,714263","2,277109"
11/12/2007 0.00,,,"0,858496","45,305992","2,150174"
11/12/2007 1.00,,,"0,403865","53,537642","1,518256"
11/12/2007 2.00,,,"0,17773","70,699708","0,470764"
11/12/2007 3.00,,,"0,216927","61,149124","0,302575"
11/12/2007 4.00,,,"0,210325","56,818676","0,297884"
11/12/2007 5.00,,,"0,198264","52,853813","0,398328"
11/12/2007 6.00,,,"0,143259","61,317042","0,255526"
11/12/2007 7.00,,,"0,244959","55,781416","0,190679"
11/12/2007 8.00,,,"1,009987","17,162052","1,097853"
11/12/2007 9.00,,,"1,672662","21,659057","2,942001"
11/12/2007 10.00,,,"2,660321","18,379399","3,792744"
11/12/2007 11.00,,,"1,215097","22,730172","3,36475"
11/12/2007 12.00,,,"0,75639","46,217309","2,268003"
11/12/2007 13.00,,,"0,561466","59,629811","1,560891"
11/12/2007 14.00,,,"0,738299","49,729864","1,680927"
11/12/2007 15.00,,,"0,838613","49,043344","1,918378"
11/12/2007 16.00,,,"0,598952","41,328941","1,868571"
11/12/2007 17.00,,,"1,197168","30,894131","2,416461"
11/12/2007 18.00,,,"1,616517","28,363294","3,256994"
11/12/2007 19.00,,,"1,828717","24,049067","3,397313"
11/12/2007 20.00,,,"1,875002","18,661059","3,497618"
11/12/2007 21.00,,,"1,811358","18,854702","3,553222"
11/12/2007 22.00,,,"1,442535","21,204076","3,221948"
11/12/2007 23.00,,,"1,407005","24,908931","3,064935"
12/12/2007 0.00,,,"0,835761","30,523101","2,616936"
12/12/2007 1.00,,,"0,585913","37,797409","1,953561"
12/12/2007 2.00,,,"0,385773","42,508362","1,188501"
12/12/2007 3.00,,,,"41,632258","0,846604"
12/12/2007 4.00,,,"0,310231",,"0,592595"
12/12/2007 5.00,,,"0,286764","43,805613","0,446619"
12/12/2007 6.00,,,"0,30181","40,169824","0,532438"
12/12/2007 7.00,,,"0,349563","40,344485","0,521125"
12/12/2007 8.00,,,"0,641968","31,128405","0,820802"
12/12/2007 9.00,,,"0,946803","28,051836","1,734184"
12/12/2007 10.00,,,"1,606516","30,065409","2,71062"
12/12/2007 11.00,,,"0,855059","43,616048","2,089465"
12/12/2007 12.00,,,"0,716788","51,857192","1,774887"
12/12/2007 13.00,,,"0,833799","50,107678","1,63581"
12/12/2007 14.00,,,"1,168152","44,550386","2,159556"
12/12/2007 15.00,,,"1,096113","47,949208","2,373552"
12/12/2007 16.00,,,"1,013854","50,945875","2,234061"
12/12/2007 17.00,,,"1,411742","39,796081","2,021858"
12/12/2007 18.00,,,"1,602346","32,559697","3,158205"
12/12/2007 19.00,,,"1,979955","28,918482","3,060934"
12/12/2007 20.00,,,"1,460395","31,120264","3,442153"
12/12/2007 21.00,,,"1,270936","32,986248","3,064797"
12/12/2007 22.00,,,"1,204294","30,741114","2,475651"
12/12/2007 23.00,,,"0,951383","34,99304","2,583133"
13/12/2007 0.00,,,"0,68735","41,924745","1,993022"
13/12/2007 1.00,,,"0,479248","40,857698","1,381801"
13/12/2007 2.00,,,"0,366734","41,108211","0,914762"
13/12/2007 3.00,,,"0,331082","42,410866","0,869231"
13/12/2007 4.00,,,"0,270328","50,458377","0,717323"
13/12/2007 5.00,,,"0,235004","53,775963","0,479595"
13/12/2007 6.00,,,"0,248168","49,280311","0,481802"
13/12/2007 7.00,,,"0,362564","42,574735","0,526782"
13/12/2007 8.00,,,"0,527574","26,088377","0,89241"
13/12/2007 9.00,,,"0,972561","17,652237","1,672786"
13/12/2007 10.00,,,"1,382468","21,719984","2,714898"
13/12/2007 11.00,,,"0,9975","28,238707","2,476342"
13/12/2007 12.00,,,"1,033478","41,90715","2,007509"
13/12/2007 13.00,,,"1,016879","43,402102","2,442539"
13/12/2007 14.00,,,"1,11492","46,94175","2,072356"
13/12/2007 15.00,,,"1,479365","46,716976","2,438262"
13/12/2007 16.00,,,"0,912951","51,566063","1,915067"
13/12/2007 17.00,,,"1,273062","40,712824","2,562161"
13/12/2007 18.00,,,"1,190966","33,843379","2,886398"
13/12/2007 19.00,,,"1,518368","29,931364","3,07142"
13/12/2007 20.00,,,"1,318034","30,570502","3,135026"
13/12/2007 21.00,,,"1,22858","30,684238","3,145373"
13/12/2007 22.00,,,"1,032252","38,1603","2,721796"
13/12/2007 23.00,,,"0,991859","43,35063","2,348992"
14/12/2007 0.00,,,"0,871739","38,188747","2,288698"
14/12/2007 1.00,,,"0,539349","43,081168","1,84815"
14/12/2007 2.00,,,"0,362236","48,141483","1,01562"
14/12/2007 3.00,,,,"45,134002","0,734293"
14/12/2007 4.00,,,"0,327659",,"0,789896"
14/12/2007 5.00,,,"0,335599","38,225319","0,858469"
14/12/2007 6.00,,,"0,312679","40,81032","0,86385"
14/12/2007 7.00,,,"0,363429","47,037891","0,889237"
14/12/2007 8.00,,,"0,525907","40,279508","1,018242"
14/12/2007 9.00,,,"1,255957","39,80013","1,639949"
14/12/2007 10.00,,,"1,573303","35,573944","3,337846"
14/12/2007 11.00,,,"1,026686","40,49074","2,648118"
14/12/2007 12.00,,,"1,165673","41,316749","1,570825"
14/12/2007 13.00,,,"0,974874","46,64655","2,317811"
14/12/2007 14.00,,,"1,363759","56,792942","2,034966"
14/12/2007 15.00,,,"1,095034","59,046175","2,8835"
14/12/2007 16.00,,,"0,832531","63,479564","2,084912"
14/12/2007 17.00,,,"1,079235",,"1,954941"
14/12/2007 18.00,,,"1,600232","37,110871","2,249238"
14/12/2007 19.00,,,"1,537124","37,380333","2,788161"
14/12/2007 20.00,,,"1,720803","23,197341","3,210773"
14/12/2007 21.00,,,"1,432269","35,629465","2,990568"
14/12/2007 22.00,,,"1,35009","29,316585","2,636667"
14/12/2007 23.00,,,"1,519117","28,234637","2,984221"
15/12/2007 0.00,,,"1,073752","29,273254","2,899919"
15/12/2007 1.00,,,"0,665385","37,886785","1,879884"
15/12/2007 2.00,,,"0,446264","41,590283","1,008997"
15/12/2007 3.00,,,"0,458378","40,374291","0,802727"
15/12/2007 4.00,,,"0,385447","39,399336","0,811558"
15/12/2007 5.00,,,"0,35197","41,643091","0,711942"
15/12/2007 6.00,,,"0,349105","42,479933","0,897516"
15/12/2007 7.00,,,"0,493331","34,563795","0,975746"
15/12/2007 8.00,,,"0,564461","33,561744","1,469138"
15/12/2007 9.00,,,"0,874193","37,881359","1,445958"
15/12/2007 10.00,,,"1,206435","38,59499","2,516906"
15/12/2007 11.00,,,"0,991326","42,588262","2,353408"
15/12/2007 12.00,,,"0,826719","49,594465","2,296011"
15/12/2007 13.00,,,"0,834577","51,827386","2,194877"
15/12/2007 14.00,,,"0,817306","58,317662","1,848288"
15/12/2007 15.00,,,"0,986906","62,940635","2,442124"
15/12/2007 16.00,,,"0,908245","52,776648","2,379622"
15/12/2007 17.00,,,"1,077353","51,464496","2,069183"
15/12/2007 18.00,,,"1,238768","44,848299","2,539672"
15/12/2007 19.00,,,"1,609727","40,86177","3,204564"
15/12/2007 20.00,,,"1,616358","37,129824","3,566467"
15/12/2007 21.00,,,"1,402476","32,994368","3,424632"
15/12/2007 22.00,,,"1,674964","29,571147","3,080112"
15/12/2007 23.00,,,"1,707624","26,788461","3,621243"
16/12/2007 0.00,,,"1,325943","19,70779","3,062037"
16/12/2007 1.00,,,"1,158879","23,24608","2,447368"
16/12/2007 2.00,,,"1,026604","14,442988","1,924311"
16/12/2007 3.00,,,,"13,151162","2,451369"
16/12/2007 4.00,,,"0,896644",,"2,235579"
16/12/2007 5.00,,,"0,669153","20,674624","1,616356"
16/12/2007 6.00,,,"0,550188","23,813458","1,239688"
16/12/2007 7.00,,,"0,673101","21,468135","1,272112"
16/12/2007 8.00,,,"0,661918","25,117469","1,465137"
16/12/2007 9.00,,,"0,779405","27,493932","2,040209"
16/12/2007 10.00,,,"1,241704","27,464148","2,436468"
16/12/2007 11.00,,,"1,837932","29,9652","3,111018"
16/12/2007 12.00,,,"1,982714","30,53936","3,56219"
16/12/2007 13.00,,,"1,847058","24,968522","3,538873"
16/12/2007 14.00,,,"1,939386","24,008449","3,363371"
16/12/2007 15.00,,,"1,048416","37,614586","3,381584"
16/12/2007 16.00,,,"1,107939","35,123032","2,653361"
16/12/2007 17.00,,,"1,200678","37,731055","2,530841"
16/12/2007 18.00,,,"1,534803","32,40668","2,675161"
16/12/2007 19.00,,,"1,912667","24,111371","3,747351"
16/12/2007 20.00,,,"1,844427","20,268382","3,407247"
16/12/2007 21.00,,,"1,888495","16,59468","3,445741"
16/12/2007 22.00,,,"1,699481","16,131567","3,361302"
16/12/2007 23.00,,,"1,159899","20,574415","2,834245"
17/12/2007 0.00,,,"1,295144","14,670478","2,569474"
17/12/2007 1.00,,,"0,995551","17,167463","2,500487"
17/12/2007 2.00,,,"0,889821","23,021303","2,009717"
17/12/2007 3.00,,,"0,370136","40,191491","1,321921"
17/12/2007 4.00,,,"0,269503","50,218697","0,5977"
17/12/2007 5.00,,,"0,210802","51,231582","0,538233"
17/12/2007 6.00,,,"0,273039","48,658768","0,573693"
17/12/2007 7.00,,,"0,415765","47,044653","1,123102"
17/12/2007 8.00,,,"0,586198","43,376368","0,857917"
17/12/2007 9.00,,,"1,247213","42,93629","1,461964"
17/12/2007 10.00,,,"2,908216","30,873823","3,333707"
17/12/2007 11.00,,,"1,2334","36,251007","2,589204"
17/12/2007 12.00,,,"1,040276","44,515173","2,470133"
17/12/2007 13.00,,,"0,523467","58,408392","1,805654"
17/12/2007 14.00,,,"0,577237","64,059109","1,586967"
17/12/2007 15.00,,,"0,497651","65,58249","1,639259"
17/12/2007 16.00,,,"0,535306","56,721161","1,539228"
17/12/2007 17.00,,,"0,646461","48,362213","1,477002"
17/12/2007 18.00,,,"1,095524","38,164371","2,565059"
17/12/2007 19.00,,,"1,105143","37,972093","2,564368"
17/12/2007 20.00,,,"1,314383","31,224542","3,055691"
17/12/2007 21.00,,,"1,867366","22,501326","3,634764"
