,Regione Puglia,,
05/10/2007 7.00,"2,917768","54,21672135","61,38787079"
05/10/2007 8.00,"3,13442612","51,6349548","81,13822937"
05/10/2007 9.00,"3,12021899","42,10471782","50,14990997"
05/10/2007 10.00,"2,26246905","41,61441636","44,20431137"
05/10/2007 11.00,"2,06001902","37,15827093","34,88196182"
05/10/2007 12.00,"1,91262102","32,03179353","30,97680092"
05/10/2007 13.00,"1,70306802","24,7755915","25,28623962"
05/10/2007 14.00,"1,78831005","19,84575384","21,21150017"
05/10/2007 15.00,"1,591187","18,60467568","19,38677979"
05/10/2007 16.00,"1,73503304","24,35422869","22,10079956"
05/10/2007 17.00,"1,72082603","30,41277921","24,3420105"
05/10/2007 18.00,"1,57342803","29,9314125","23,53343964"
05/10/2007 19.00,"1,75634396","56,81378043","44,65607071"
05/10/2007 20.00,"2,18432999","71,04277422","71,60356903"
05/10/2007 21.00,"2,08488107","56,7192978","56,99837112"
05/10/2007 22.00,"1,89131105","42,73163631","41,17961121"
05/10/2007 23.00,"1,80429304","47,2439484","45,25030136"
06/10/2007 0.00,"1,76699901","38,71346292","29,7245903"
06/10/2007 1.00,"2,19320989","33,6904029","27,45556068"
06/10/2007 2.00,"2,06357098","32,7263904","27,20186996"
06/10/2007 3.00,"1,74036098","18,7323542","18,21121979"
06/10/2007 4.00,"1,88243103","33,15159045","30,47752953"
06/10/2007 5.00,"2,09908795","39,91367259","37,97719955"
06/10/2007 6.00,"2,62119699","49,43371455","53,80070114"
06/10/2007 7.00,"2,4595921","58,87968273","80,77330017"
06/10/2007 8.00,"2,83962989","60,25738356","132,34620667"
06/10/2007 9.00,"3,08292508","53,7736518","126,16249847"
06/10/2007 10.00,"2,35126305","40,31714709","47,74589157"
06/10/2007 11.00,"1,80251706","32,0943744","29,45936012"
06/10/2007 12.00,"1,71372294","31,13292006","27,07163048"
06/10/2007 13.00,"1,94991505","47,57336793","38,32315063"
06/10/2007 14.00,"1,74391305","24,43084182","22,86935043"
06/10/2007 15.00,"1,56099701","17,59598003","17,68618965"
06/10/2007 16.00,"1,80606794","22,73009805","21,49843979"
06/10/2007 17.00,"1,87887895","23,75283537","21,88644028"
06/10/2007 18.00,"1,92505205","31,56064065","26,10227966"
06/10/2007 19.00,"1,88775897","44,59835952","32,85916138"
06/10/2007 20.00,"1,82737899","29,05552485","24,11544991"
06/10/2007 21.00,"1,68886006","20,52755991","19,37117958"
06/10/2007 22.00,"1,63203204","30,0642111","25,13022995"
06/10/2007 23.00,"1,58763504","30,02973237","27,94462967"
07/10/2007 0.00,"1,473979","11,5821089","14,33183956"
07/10/2007 1.00,,"10,42274703","12,92294025"
07/10/2007 2.00,"1,43313396",,
07/10/2007 3.00,"1,42247903","7,01745422","11,46113014"
07/10/2007 4.00,"1,41537499","4,64893476","9,81617165"
07/10/2007 5.00,"1,40649605","9,29020821","12,97719955"
07/10/2007 6.00,"1,41715097","15,29895926","16,08126068"
07/10/2007 7.00,"1,454445","24,22526733","23,25600052"
07/10/2007 8.00,"1,45266902","18,80130226","20,59963989"
07/10/2007 9.00,"1,67642903","14,13704487","17,93040085"
07/10/2007 10.00,"1,55389404","12,89851923","17,61293983"
07/10/2007 11.00,"1,50416899","14,47029599","18,13253975"
07/10/2007 12.00,"1,42247903","13,54842918","16,75349045"
07/10/2007 13.00,"1,45089304","10,06140881","15,24894047"
07/10/2007 14.00,"1,40471995","5,61038722","11,34309959"
07/10/2007 15.00,"1,39228904","5,87596749","11,27052021"
07/10/2007 16.00,"1,43491006","7,36858049","12,36806011"
07/10/2007 17.00,"1,51660001","10,37551512","13,32586956"
07/10/2007 18.00,"1,56099701","21,10214898","19,44713974"
07/10/2007 19.00,"1,50949705","22,84245018","20,15192986"
07/10/2007 20.00,"1,50594497","24,00693966","23,31772995"
07/10/2007 21.00,"1,66754997","24,95818017","23,77425003"
07/10/2007 22.00,"1,39761603","17,9726484","18,89904976"
07/10/2007 23.00,"1,47753096","16,72900832","17,77709961"
08/10/2007 0.00,"1,37808204","13,90594709","15,59692955"
08/10/2007 1.00,"1,41182303","11,19778298","13,76813984"
08/10/2007 2.00,"1,41359901","9,39235592","13,15289021"
08/10/2007 3.00,"1,37808204","7,93038629","12,69841003"
08/10/2007 4.00,"1,395841","7,30729375","12,63261032"
08/10/2007 5.00,"1,40827203","12,40950249","16,32682037"
08/10/2007 6.00,"1,86644804","27,57055059","29,96471977"
08/10/2007 7.00,"1,67465305","26,04857706","28,89566994"
08/10/2007 8.00,"2,329952","35,38603035","44,60181046"
08/10/2007 9.00,"2,02627707","29,34534933","36,03445053"
08/10/2007 10.00,"2,02095008","31,74196905","35,57115173"
08/10/2007 11.00,"2,00496697","31,18398921","34,13714981"
08/10/2007 12.00,"1,59651506","25,53019227","29,10391998"
08/10/2007 13.00,"1,59473896","20,56077837","24,11206055"
08/10/2007 14.00,"1,44734097","16,74561002","19,99253082"
08/10/2007 15.00,"1,52192795","17,65343894","20,53792"
08/10/2007 16.00,"1,49173796","16,76348141","20,27334976"
08/10/2007 17.00,"1,44556499","22,47345441","23,30076981"
08/10/2007 18.00,"1,56277299","22,37003703","22,98736954"
08/10/2007 19.00,"1,50772095","16,1582753","18,14340019"
08/10/2007 20.00,"1,42070305","9,63878385","13,71319962"
08/10/2007 21.00,"1,454445","8,38238495","12,98058987"
08/10/2007 22.00,"1,43846202","6,02791091","11,11721039"
08/10/2007 23.00,"1,48285902","5,98705183","10,9204998"
09/10/2007 0.00,"1,40827203","8,84970435","12,49219036"
09/10/2007 1.00,,"8,83055201","12,73097038"
09/10/2007 2.00,"1,41359901",,
09/10/2007 3.00,"1,429582","8,92886623","13,40522957"
09/10/2007 4.00,"1,42070305","11,30121541","15,01492023"
09/10/2007 5.00,"1,50949705","11,37399506","15,54673004"
09/10/2007 6.00,"1,855793","20,54416914","22,87478065"
09/10/2007 7.00,"1,77055097","30,98225196","32,42842102"
09/10/2007 8.00,"2,26957297","48,44161872","48,92211151"
09/10/2007 9.00,"2,36546993","50,24705895","56,71617126"
09/10/2007 10.00,"2,02450204","34,08238449","36,02495956"
09/10/2007 11.00,"1,80784404","29,47558977","32,35855103"
09/10/2007 12.00,"1,72970605","28,17066483","29,64929962"
09/10/2007 13.00,"1,68530905","23,79369069","26,49640083"
09/10/2007 14.00,"1,86112106","21,34218339","22,75403023"
09/10/2007 15.00,"1,83448303","16,21445324","18,1949501"
09/10/2007 16.00,"2,01206994","18,12841589","18,85564995"
09/10/2007 17.00,"1,90196598","21,49157241","21,31867981"
09/10/2007 18.00,"1,75634396","18,22800731","18,60127068"
09/10/2007 19.00,"2,04581189","15,01933732","16,40480995"
09/10/2007 20.00,"1,83448303","12,85510951","14,60587978"
09/10/2007 21.00,"1,74036098","11,79661814","14,16090012"
09/10/2007 22.00,"1,66754997","8,78586133","12,54510975"
09/10/2007 23.00,"1,58941102","8,22405741","11,72432041"
10/10/2007 0.00,"1,60539401","7,97635229","11,85048962"
10/10/2007 1.00,"1,55567002","10,64236883","13,32314968"
10/10/2007 2.00,"1,66754997","11,23353891","13,71522999"
10/10/2007 3.00,"1,54856598","11,5042261","14,34811974"
10/10/2007 4.00,"1,52370405","14,57627906","16,57373047"
10/10/2007 5.00,"1,55744505","17,83092069","19,62895012"
10/10/2007 6.00,"1,87887895","31,59130095","33,08301163"
10/10/2007 7.00,"2,19320989","40,00431798","39,29384995"
10/10/2007 8.00,"2,26957297","41,73954048","49,6235199"
10/10/2007 9.00,"2,28733206","49,79121741","62,23781967"
10/10/2007 10.00,"2,17012405","60,27655095","59,83922958"
10/10/2007 11.00,"2,42940211","52,78155597","73,77288055"
10/10/2007 12.00,"2,0156219","46,25057349","45,43209076"
10/10/2007 13.00,"2,17189908","39,28801437","39,35490036"
10/10/2007 14.00,"1,87532794","40,81128579","41,85794067"
10/10/2007 15.00,"1,88598299","37,86945822","36,73585129"
10/10/2007 16.00,"2,31929708","36,15851943","32,1828804"
10/10/2007 17.00,"1,98365605","44,54729037","40,9605217"
10/10/2007 18.00,"2,03870797","48,2500953","43,04774094"
10/10/2007 19.00,"1,76522303","44,85500316","37,93243027"
10/10/2007 20.00,"2,02095008","41,62207203","35,31270981"
10/10/2007 21.00,"1,73503304","37,99841958","34,69271088"
10/10/2007 22.00,"1,54679","25,94004336","23,50765991"
10/10/2007 23.00,"1,53791106","22,16064411","20,94288063"
11/10/2007 0.00,"1,58586001","14,0617127","15,20553017"
11/10/2007 1.00,,"11,40208592","14,12020016"
11/10/2007 2.00,"1,454445",,
11/10/2007 3.00,"1,46154797","12,32523369","15,60778046"
11/10/2007 4.00,"1,532583","13,81528289","16,30240059"
11/10/2007 5.00,"1,70661902","28,12853043","27,66653061"
11/10/2007 6.00,"4,60840511","62,94000933","66,08940125"
11/10/2007 7.00,"3,20368505","63,42009696","76,56152344"
11/10/2007 8.00,"2,46314406","58,60772775","65,3649292"
11/10/2007 9.00,"2,25359011","33,35714613","42,82186127"
11/10/2007 10.00,"2,05824304","27,44798463","34,50548172"
11/10/2007 11.00,"2,01739812","26,60144058","30,59625053"
11/10/2007 12.00,"1,73680902","21,08553975","23,88344955"
11/10/2007 13.00,"1,78831005","18,02882634","21,0012207"
11/10/2007 14.00,"1,90551805","18,66340615","21,32139015"
11/10/2007 15.00,"1,67820501","20,60801028","21,77655029"
11/10/2007 16.00,"1,68175697","25,33227345","23,6067009"
11/10/2007 17.00,"1,79363704","29,80756746","29,30809975"
11/10/2007 18.00,"1,91084504","43,70968107","40,07461166"
11/10/2007 19.00,"1,80606794","32,67915849","29,33115959"
11/10/2007 20.00,"1,55389404","22,95482112","23,70368958"
11/10/2007 21.00,"1,55744505","20,44968651","21,93325043"
11/10/2007 22.00,"1,44911695","15,35003593","18,30278969"
11/10/2007 23.00,"1,44911695","13,50885106","16,7066803"
12/10/2007 0.00,"1,36920202","11,97920305","14,86569023"
12/10/2007 1.00,"1,40294397","8,06190017","12,29751015"
12/10/2007 2.00,"1,39228904","8,35173969","12,29343987"
12/10/2007 3.00,"1,395841","8,20873479","12,76014042"
12/10/2007 4.00,"1,40294397","9,06165731","13,93297958"
12/10/2007 5.00,"1,45622003","14,12811012","17,78049088"
12/10/2007 6.00,"1,67642903","19,2035052","22,06010056"
12/10/2007 7.00,"1,94458699","32,14160631","35,37578964"
12/10/2007 8.00,"1,84158599","34,06707315","37,00922012"
12/10/2007 9.00,"1,82027495","21,86440542","29,15954018"
12/10/2007 10.00,"1,63203204","22,23214092","28,15628052"
12/10/2007 11.00,"1,56810105","18,09266184","23,03824997"
12/10/2007 12.00,"1,65867102","20,06919783","24,45190048"
12/10/2007 13.00,"1,62848103","22,05464976","24,17173958"
12/10/2007 14.00,"1,64091206","17,44403285","21,06089973"
12/10/2007 15.00,"1,65156698","18,06840446","21,17214966"
12/10/2007 16.00,"1,51660001","19,28009952","20,62881088"
12/10/2007 17.00,"1,80962002","24,94794753","24,11746979"
12/10/2007 18.00,"1,71905005","35,80865343","30,23876953"
12/10/2007 19.00,"1,99963903","31,35508497","27,50506973"
12/10/2007 20.00,"1,82915497","26,09838594","23,75254059"
12/10/2007 21.00,"1,50594497","17,83857636","18,65485954"
12/10/2007 22.00,"1,58053195","23,5166382","21,99361992"
12/10/2007 23.00,"1,70661902","31,37679171","28,47171021"
13/10/2007 0.00,"1,47220302","18,78981311","18,12169075"
13/10/2007 1.00,,"12,89980019","15,19943047"
13/10/2007 2.00,"1,50594497",,
13/10/2007 3.00,"1,52370405","8,30066678","12,35177994"
13/10/2007 4.00,"1,72970605","11,76980825","14,66014957"
13/10/2007 5.00,"1,60894597","12,26010783","17,0689106"
13/10/2007 6.00,"1,78120601","15,56326233","18,02876091"
13/10/2007 7.00,"1,738585","19,67847651","24,55026054"
13/10/2007 8.00,"1,98365605","30,63112569","30,40496063"
13/10/2007 9.00,"1,92860401","23,85627156","27,12520981"
13/10/2007 10.00,"1,80606794","21,34602063","24,28300095"
13/10/2007 11.00,"1,65867102","20,49691842","23,86379051"
13/10/2007 12.00,"1,77587903","19,55335239","23,57888985"
13/10/2007 13.00,"1,66044605","22,48878456","24,54685974"
13/10/2007 14.00,"1,82027495","18,23311987","22,12384987"
13/10/2007 15.00,"1,45089304","6,912754","12,35855961"
13/10/2007 16.00,"1,52548003","6,89998577","12,72486019"
13/10/2007 17.00,"1,50772095","7,53456934","12,4514904"
13/10/2007 18.00,"1,51660001","8,79607704","12,70180035"
13/10/2007 19.00,"1,47930706","8,52028106","13,03283024"
13/10/2007 20.00,"1,38696098","11,5450833","14,38134956"
13/10/2007 21.00,"1,48285902","14,6018174","16,2481308"
13/10/2007 22.00,"1,50772095","15,33088171","16,77112961"
13/10/2007 23.00,"1,40649605","8,66967196","12,97177982"
14/10/2007 0.00,"1,41892695","6,49906003","11,53845978"
14/10/2007 1.00,"1,36565101","5,36651369","10,43616009"
14/10/2007 2.00,"1,36387503","5,45461409","10,63220024"
14/10/2007 3.00,"1,36387503","4,67957813","10,39750004"
14/10/2007 4.00,"1,40649605","4,08329925","10,02373981"
14/10/2007 5.00,"1,38696098","5,03581508","10,6389904"
14/10/2007 6.00,"1,36565101","5,95002434","10,87098026"
14/10/2007 7.00,"1,42603004","6,22582033","10,67696953"
14/10/2007 8.00,"1,43846202","6,533535","11,41024971"
14/10/2007 9.00,"1,49529004","6,41989814","11,69312"
14/10/2007 10.00,"1,46865201","7,25366644","12,46506023"
14/10/2007 11.00,"1,73680902","8,46027151","13,4343996"
14/10/2007 12.00,"1,56987703","7,33027769","12,87069988"
14/10/2007 13.00,"1,52903104","6,55651894","11,74059963"
14/10/2007 14.00,"1,53968704","4,25694941","9,79785728"
14/10/2007 15.00,"1,37630606","4,02711943","9,28639317"
14/10/2007 16.00,"1,40827203","4,54806426","10,34187984"
14/10/2007 17.00,"1,53968704","8,08232971","12,36398983"
14/10/2007 18.00,"1,49351394","11,75320842","14,1853199"
14/10/2007 19.00,"1,87710404","17,26527954","18,07419968"
14/10/2007 20.00,"1,67998099","8,89439315","12,97517014"
14/10/2007 21.00,"1,47930706","7,61884002","12,13199997"
14/10/2007 22.00,"1,50949705","6,23092724","11,42313957"
14/10/2007 23.00,"1,41892695","5,62315545","10,75973034"
15/10/2007 0.00,"1,45089304","5,80191252","11,01817989"
15/10/2007 1.00,,"4,75108247","10,36493969"
15/10/2007 2.00,"1,42247903",,
15/10/2007 3.00,"1,49173796","7,18471839","11,88780022"
15/10/2007 4.00,"1,56454897","13,00322133","15,88726044"
15/10/2007 5.00,"1,93393195","24,69514113","23,46084976"
15/10/2007 6.00,"2,52352309","44,15912721","39,19752121"
15/10/2007 7.00,"2,55371308","59,82326757","69,53398132"
15/10/2007 8.00,"3,3457551","68,84279424","90,65187073"
15/10/2007 9.00,"2,61764503","57,64373406","64,57672119"
15/10/2007 10.00,"1,78653395","17,74919312","20,38665009"
15/10/2007 11.00,"1,68530905","13,07983446","16,44078064"
15/10/2007 12.00,"1,62137699","12,42737387","16,58526039"
15/10/2007 13.00,"1,738585","14,94017168","18,59991074"
15/10/2007 14.00,"1,56810105","14,088532","17,7031498"
15/10/2007 15.00,"1,71727502","12,58697484","15,36289978"
15/10/2007 16.00,"1,63913596","14,04511287","16,10839081"
15/10/2007 17.00,"1,60716999","17,38019735","17,19034004"
15/10/2007 18.00,"1,87355196","29,25980145","23,7091198"
15/10/2007 19.00,"1,82915497","56,12813712","41,43603134"
15/10/2007 20.00,"2,35836697","85,58969463","68,64942169"
15/10/2007 21.00,"1,98187995","52,1776233","40,47415161"
15/10/2007 22.00,"1,77587903","42,22472562","35,52841187"
15/10/2007 23.00,"1,83981001","43,39431261","33,0606308"
16/10/2007 0.00,"1,76344705","30,96308457","25,04001999"
16/10/2007 1.00,"1,89486206","25,46379297","21,49300957"
16/10/2007 2.00,"1,94281101","22,50537498","19,54821968"
16/10/2007 3.00,"1,83803403","20,12664357","18,60127068"
16/10/2007 4.00,"1,67820501","38,94966009","31,01749992"
16/10/2007 5.00,"2,20741701","67,34890404","58,11761093"
16/10/2007 6.00,"4,99554586","88,38465372","110,834198"
16/10/2007 7.00,"3,93712306","104,10877917","162,0131073"
16/10/2007 8.00,"3,68849993","86,79628089","146,14630127"
16/10/2007 9.00,"2,61054111","64,44667152","72,86663055"
16/10/2007 10.00,"1,96589804","33,61890609","30,40155983"
16/10/2007 11.00,"1,98187995","26,82618246","27,1591301"
16/10/2007 12.00,"1,76522303","20,655261","22,99077034"
16/10/2007 13.00,"1,72260201","19,50100416","21,78672981"
16/10/2007 14.00,"1,53080702","16,45960209","18,41337013"
16/10/2007 15.00,"1,69063604","21,1430043","20,92864037"
16/10/2007 16.00,"1,63203204","19,42311195","19,06863976"
16/10/2007 17.00,"1,50239301","25,775343","22,05060005"
16/10/2007 18.00,"1,46510005","30,12933132","23,73694038"
16/10/2007 19.00,"1,62315297","53,91410607","41,39871979"
16/10/2007 20.00,"1,78831005","90,59230818","71,84574127"
16/10/2007 21.00,"1,79008603","70,98658875","54,6079216"
16/10/2007 22.00,"2,15236497","79,4711214","76,00936127"
16/10/2007 23.00,"2,15236497","82,74490785","74,69950104"
17/10/2007 0.00,"1,74213696","57,91952628","43,24649048"
17/10/2007 1.00,,"37,79030574","30,12343979"
17/10/2007 2.00,"1,92327595",,
17/10/2007 3.00,"1,56987703","25,56083376","21,70601082"
17/10/2007 4.00,"1,66754997","41,29519185","35,29100037"
17/10/2007 5.00,"1,88775897","62,77147173","60,37985992"
17/10/2007 6.00,"2,07067394","66,76028271","66,10839081"
17/10/2007 7.00,"2,49510908","77,2060212","110,18299866"
17/10/2007 8.00,"2,825423","76,38118389","153,66560364"
17/10/2007 9.00,"2,26779699","76,33649133","96,63613129"
17/10/2007 10.00,"1,61960101","42,63331644","39,86975098"
17/10/2007 11.00,"1,51304901","23,45917365","23,99740982"
17/10/2007 12.00,"1,57520401","18,46677957","20,14245033"
17/10/2007 13.00,"1,44378901","18,35186176","20,68577957"
17/10/2007 14.00,"1,44378901","17,2435728","19,16292953"
17/10/2007 15.00,"3,4558599","14,72949591","16,59679031"
17/10/2007 16.00,"1,42780602","18,74767495","18,40184021"
17/10/2007 17.00,"1,48108304","32,29739073","25,76651001"
17/10/2007 18.00,"1,50061703","36,59647266","27,1591301"
17/10/2007 19.00,"1,58586001","54,86916501","42,07162094"
17/10/2007 20.00,"1,97832894","97,65954495","80,0712204"
17/10/2007 21.00,"1,83093095","70,96616109","53,13389969"
17/10/2007 22.00,"1,70306802","53,06628294","41,08940125"
17/10/2007 23.00,"1,68886006","39,19099239","30,93474007"
18/10/2007 0.00,"1,56810105","25,17011244","21,54047966"
18/10/2007 1.00,"1,50416899","27,90508644","23,89702034"
18/10/2007 2.00,"1,49529004","27,98425773","25,45177078"
18/10/2007 3.00,"1,50061703","36,45983682","30,42461967"
18/10/2007 4.00,"1,57342803","34,89061257","32,36059952"
18/10/2007 5.00,"1,79363704","49,60607058","47,9242897"
18/10/2007 6.00,"2,326401","59,45043456","86,38243103"
18/10/2007 7.00,"2,51286793","66,34659438","111,3431015"
18/10/2007 8.00,"2,54305792","88,66558107","141,81520081"
18/10/2007 9.00,"2,26424503","96,64190514","103,44390106"
18/10/2007 10.00,"1,91794896","71,35814268","62,60140991"
18/10/2007 11.00,"1,48996198","31,76495487","28,70573044"
18/10/2007 12.00,"1,66222203","35,4613644","34,59978104"
18/10/2007 13.00,"1,73503304","30,81625371","29,65200996"
18/10/2007 14.00,"1,53791106","36,2440485","32,14014053"
18/10/2007 15.00,"1,35854697","26,9921619","24,93148041"
18/10/2007 16.00,"1,395841","23,99670702","22,08045006"
18/10/2007 17.00,"1,52548003","29,96972847","24,79039001"
18/10/2007 18.00,"1,53080702","37,09315071","27,78454971"
18/10/2007 19.00,"1,51304901","40,9313124","30,69325066"
18/10/2007 20.00,"1,62137699","48,28201587","38,45407104"
18/10/2007 21.00,"1,51127303","27,97020666","24,1805706"
18/10/2007 22.00,"1,52903104","18,04286801","17,90327072"
18/10/2007 23.00,"1,46687603","20,47521168","20,36425972"
19/10/2007 0.00,"1,43846202","15,5300702","15,76990032"
19/10/2007 1.00,,"13,2509321","14,82633972"
19/10/2007 2.00,"1,39228904",,
19/10/2007 3.00,"1,41892695","5,07156537","10,22113037"
19/10/2007 4.00,"1,42247903","4,7166075","10,40563965"
19/10/2007 5.00,"1,39051294","9,80860241","14,18192959"
19/10/2007 6.00,"1,41892695","14,58776821","18,52935982"
19/10/2007 7.00,"1,46510005","26,74827144","32,47998047"
19/10/2007 8.00,"1,53968704","28,57158117","33,19765091"
19/10/2007 9.00,"1,48996198","25,38336141","30,05764961"
19/10/2007 10.00,"1,55744505","28,38901131","33,92348099"
19/10/2007 11.00,"1,473979","18,33270754","22,46235085"
19/10/2007 12.00,"1,47753096","16,681767","21,28544044"
19/10/2007 13.00,"1,43313396","15,06274516","19,50074005"
19/10/2007 14.00,"1,42780602","13,63142642","18,15830994"
19/10/2007 15.00,"1,47753096","15,99355989","19,90299034"
19/10/2007 16.00,"1,40294397","18,10160788","21,76909065"
19/10/2007 17.00,"1,44201303","19,36054989","21,72430992"
19/10/2007 18.00,"1,45089304","20,73697164","21,73855972"
19/10/2007 19.00,"1,51837599","14,75375329","16,88372993"
19/10/2007 20.00,"1,46687603","10,45850296","13,87125015"
19/10/2007 21.00,"1,57165301","8,81522938","12,46166992"
19/10/2007 22.00,"1,39228904","7,31750758","11,75619984"
19/10/2007 23.00,"1,46865201","7,60479459","11,95359993"
20/10/2007 0.00,"1,43846202","6,73016721","11,39194012"
20/10/2007 1.00,"1,45089304","4,09096057","9,39764023"
20/10/2007 2.00,"1,42780602","4,04627177","9,0896759"
20/10/2007 3.00,"1,41715097","3,88666892","8,93162441"
20/10/2007 4.00,"1,42425501","4,29652941","9,46479511"
20/10/2007 5.00,"1,454445","6,38031626","12,31379032"
20/10/2007 6.00,"1,46154797","11,53742763","16,33765984"
20/10/2007 7.00,"1,44201303","12,18477566","16,04936981"
20/10/2007 8.00,"1,50772095","16,88606806","18,9953804"
20/10/2007 9.00,"1,694188","15,91439612","19,00284958"
20/10/2007 10.00,"1,74391305","14,14215931","17,18287086"
20/10/2007 11.00,"1,74924004","14,75120077","18,39031029"
20/10/2007 12.00,"1,98898399","13,6927094","17,60819054"
20/10/2007 13.00,"1,84691405","12,91512093","16,40752983"
20/10/2007 14.00,"1,65334296","9,1995553","14,46411037"
20/10/2007 15.00,"1,61427402","6,56034865","11,69515038"
20/10/2007 16.00,"1,60361803","8,21001199","12,18830013"
20/10/2007 17.00,"1,47930706","9,88265738","12,76488972"
20/10/2007 18.00,"1,55034196","10,91432757","13,47239017"
20/10/2007 19.00,"1,51482403","10,84921299","13,52258015"
20/10/2007 20.00,"1,46510005","9,50344025","13,06266975"
20/10/2007 21.00,"1,48285902","9,27871907","12,82118988"
20/10/2007 22.00,"1,56099701","7,0455432","11,30443001"
20/10/2007 23.00,"1,52725601","5,78276018","10,58743"
21/10/2007 0.00,"1,52725601","4,40633843","9,89282322"
21/10/2007 1.00,,"5,2324473","10,1973896"
21/10/2007 2.00,"1,58053195",,
21/10/2007 3.00,"1,60184205","3,6479023","9,14055157"
21/10/2007 4.00,"1,58941102","3,72834139","9,40577984"
21/10/2007 5.00,"1,65334296","4,5250822","9,56722355"
21/10/2007 6.00,"1,56810105","7,05575891","11,25356007"
21/10/2007 7.00,"1,54856598","6,41096151","10,62541962"
21/10/2007 8.00,"1,50594497","7,38773472","11,4177103"
21/10/2007 9.00,"1,61960101","9,37065106","12,92632961"
21/10/2007 10.00,"1,54146302","13,69399037","15,35883045"
21/10/2007 11.00,"1,55922103","21,62818944","19,23550987"
21/10/2007 12.00,"1,50949705","21,21194295","20,59354019"
21/10/2007 13.00,"1,55922103","23,02759701","21,59881973"
21/10/2007 14.00,"1,43491006","12,83340465","14,60181046"
21/10/2007 15.00,"1,51127303","5,5069642","10,16619015"
21/10/2007 16.00,"1,43846202","4,63872093","9,76665306"
21/10/2007 17.00,"1,48641002","8,30577558","11,7989397"
21/10/2007 18.00,"1,42603004","9,10379359","12,52950001"
21/10/2007 19.00,"1,43491006","6,09302925","10,46805"
21/10/2007 20.00,"1,43491006","5,38438883","10,06511974"
21/10/2007 21.00,"1,40294397","4,4803934","9,94098568"
21/10/2007 22.00,"1,42425501","4,6719187","10,1709404"
21/10/2007 23.00,"1,42070305","4,57360259","9,78564644"
22/10/2007 0.00,"1,36387503","4,32845186","9,77479362"
22/10/2007 1.00,"1,37985802","3,4985114","9,1575098"
22/10/2007 2.00,"1,39939201","4,81492361","9,54755116"
22/10/2007 3.00,"1,45977199","3,51638843","8,79528046"
22/10/2007 4.00,"1,38340902","2,53961334","8,86446953"
22/10/2007 5.00,"1,40649605","3,33252444","9,15140438"
22/10/2007 6.00,"1,39939201","7,84611561","11,98548031"
22/10/2007 7.00,"1,37275398","11,81705144","15,56301022"
22/10/2007 8.00,"1,47220302","15,03593715","19,35897064"
22/10/2007 9.00,"1,47930706","9,20849193","16,24473953"
22/10/2007 10.00,"1,42780602","10,52489849","17,2032299"
22/10/2007 11.00,"1,488186","9,42555369","15,18179035"
22/10/2007 12.00,"1,49351394","7,60351739","14,09305954"
22/10/2007 13.00,"1,50239301","7,18216399","14,98643017"
22/10/2007 14.00,"1,48463404","7,82696327","14,38271046"
22/10/2007 15.00,"1,429582","7,26005244","14,29520988"
22/10/2007 16.00,"1,42603004","8,15893907","14,38881969"
22/10/2007 17.00,"1,49173796","9,55579037","15,59556961"
22/10/2007 18.00,"1,48463404","10,00523462","15,62135029"
22/10/2007 19.00,"1,44734097","8,90205446","13,36927986"
22/10/2007 20.00,"1,37985802","7,17322736","11,94680977"
22/10/2007 21.00,"1,44201303","6,08664514","11,02970982"
22/10/2007 22.00,"1,36387503","5,85809235","10,40359974"
22/10/2007 23.00,"1,46154797","6,52332117","10,77126026"
23/10/2007 0.00,"1,41004801","5,25159776","9,58418179"
23/10/2007 1.00,,"5,40354118","10,23606014"
23/10/2007 2.00,"1,41359901",,
23/10/2007 3.00,"1,36531901",,
23/10/2007 4.00,"1,42425501",,
23/10/2007 5.00,"1,40827203",,
23/10/2007 6.00,"1,51660001",,
23/10/2007 7.00,"1,54323804",,
23/10/2007 8.00,"1,51304901",,
23/10/2007 9.00,"1,48996198",,
23/10/2007 10.00,"1,51304901",,
23/10/2007 11.00,"1,59651506",,
23/10/2007 12.00,"1,75101602",,
23/10/2007 13.00,"1,64268804",,
23/10/2007 14.00,"1,53791106",,
23/10/2007 15.00,"1,58941102",,
23/10/2007 16.00,"1,61427402",,
23/10/2007 17.00,"1,63913596",,
23/10/2007 18.00,"1,59829104","42,19536321","50,22724152"
23/10/2007 19.00,"1,57165301","39,77833464","45,84112167"
23/10/2007 20.00,"1,55389404","37,14168051","41,22777176"
23/10/2007 21.00,"1,47220302","25,93366677","33,34215164"
23/10/2007 22.00,"1,48108304","16,74432906","26,30240059"
23/10/2007 23.00,"1,41359901","14,28133638","26,41839027"
24/10/2007 0.00,"1,48108304","12,54867768","22,7947197"
24/10/2007 1.00,"1,40649605","8,69776093","21,04463005"
24/10/2007 2.00,"1,49351394","10,3691216","22,0628109"
24/10/2007 3.00,"1,44734097","8,45899431","20,49584961"
24/10/2007 4.00,"1,370978","11,33696005","22,36602974"
24/10/2007 5.00,"1,41892695","14,73332751","26,29561043"
24/10/2007 6.00,"1,56987703","33,5154699","43,41608047"
24/10/2007 7.00,"1,98720801","87,43725045","89,86569214"
24/10/2007 8.00,"2,38322902","97,00582221","147,72740173"
24/10/2007 9.00,"1,93393195","60,58936125","84,30267334"
24/10/2007 10.00,"1,61604905","44,65710315","59,63573074"
24/10/2007 11.00,"1,82382703","32,71363722","48,75524139"
24/10/2007 12.00,"1,50772095","26,39332674","35,76311111"
