Stat,Arnesano,,,,,  ,
Parm,SO2,NO2,NOX,PM10,,,
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3,,,
Field,Aver,Aver,Aver,Aver,,,
30/03/2014 11.00,"0,9","5,7","13,7","28,0",,,
30/03/2014 12.00,"1,0","5,2","13,0","28,0",,,
30/03/2014 13.00,"1,2","5,3","14,0","28,0",,,
30/03/2014 14.00,"1,3","6,6","16,4","28,0",,,
30/03/2014 15.00,"1,4","6,6","16,9","28,0",,,
30/03/2014 16.00,"0,9","5,9","15,6","28,0",,,
30/03/2014 17.00,"1,1","6,2","14,5","28,0",,,
30/03/2014 18.00,"0,8","8,4","15,6","28,0",,,
30/03/2014 19.00,"1,0","7,7","13,4","28,0",,,
30/03/2014 20.00,"0,9","9,4","13,4","28,0",,,
30/03/2014 21.00,"0,9","13,0","16,4","28,0",,,
30/03/2014 22.00,"1,1","12,7","16,4","28,0",,,
30/03/2014 23.00,"1,3","14,0","18,0","28,0",,,
31/03/2014 0.00,"1,2","12,0","17,1","28,0",,,
31/03/2014 1.00,,"8,0","13,1","26,2",,,
31/03/2014 2.00,"1,6",,,"26,2",,,
31/03/2014 3.00,"1,7","6,2","12,5","26,2",,,
31/03/2014 4.00,"1,6","5,5","11,8","26,2",,,
31/03/2014 5.00,"1,4","6,1","12,4","26,2",,,
31/03/2014 6.00,"1,4","6,2","12,3","26,2",,,
31/03/2014 7.00,"1,5","11,1","18,6","26,2",,,
31/03/2014 8.00,"1,8","14,7","23,6","26,2",,,
31/03/2014 9.00,"1,5","12,6","20,7","26,2",,,
31/03/2014 10.00,"1,4","17,6","28,0","26,2",,,
31/03/2014 11.00,"1,7","11,3","18,9","26,2",,,
31/03/2014 12.00,"1,8","7,9","15,1","26,2",,,
31/03/2014 13.00,"1,9","6,8","13,6","26,2",,,
31/03/2014 14.00,"2,3","7,4","16,5","26,2",,,
31/03/2014 15.00,"1,7","5,0","15,2","26,2",,,
31/03/2014 16.00,"1,9","4,9","15,4","26,2",,,
31/03/2014 17.00,"2,2","8,8","18,7","26,2",,,
31/03/2014 18.00,"2,6","7,5","14,6","26,2",,,
31/03/2014 19.00,"1,5","9,6","14,6","26,2",,,
31/03/2014 20.00,"1,5","12,7","15,5","26,2",,,
31/03/2014 21.00,"1,3","15,6","17,9","26,2",,,
31/03/2014 22.00,"1,2","12,9","15,4","26,2",,,
31/03/2014 23.00,"1,1","11,5","14,9","26,2",,,
01/04/2014 0.00,"1,6","10,1","14,9","26,2",,,
01/04/2014 1.00,"1,2","8,0","13,5","35,5",,,
01/04/2014 2.00,"1,6","7,5","13,7","35,5",,,
01/04/2014 3.00,"1,3","6,2","13,2","35,5",,,
01/04/2014 4.00,"1,6","5,6","13,0","35,5",,,
01/04/2014 5.00,"1,2","5,9","13,4","35,5",,,
01/04/2014 6.00,"1,8","6,4","16,6","35,5",,,
01/04/2014 7.00,"1,6","7,4","23,5","35,5",,,
01/04/2014 8.00,"1,2","12,3","24,0","35,5",,,
01/04/2014 9.00,"1,2","15,3","25,0","35,5",,,
01/04/2014 10.00,"1,4","10,6","17,3","35,5",,,
01/04/2014 11.00,"2,2","13,8","21,3","35,5",,,
01/04/2014 12.00,"1,6","5,5","11,7","35,5",,,
01/04/2014 13.00,"1,2","4,2","10,4","35,5",,,
01/04/2014 14.00,"1,4","4,7","12,2","35,5",,,
01/04/2014 15.00,"2,0","6,2","14,9","35,5",,,
01/04/2014 16.00,"1,1","7,8","16,6","35,5",,,
01/04/2014 17.00,"1,7","8,9","15,9","35,5",,,
01/04/2014 18.00,"1,5","8,8","13,8","35,5",,,
01/04/2014 19.00,"1,1","9,7","13,8","35,5",,,
01/04/2014 20.00,"0,8","19,1","22,1","35,5",,,
01/04/2014 21.00,"1,4","22,5","25,2","35,5",,,
01/04/2014 22.00,"1,1","17,1","19,5","35,5",,,
01/04/2014 23.00,"1,2","16,4","20,1","35,5",,,
02/04/2014 0.00,"1,8","18,4","24,3","35,5",,,
02/04/2014 1.00,,"15,3","25,3",,,,
02/04/2014 2.00,"1,3",,,,,,
02/04/2014 3.00,"0,8","17,5","29,7",,,,
02/04/2014 4.00,"1,0","12,1","23,3",,,,
02/04/2014 5.00,"1,6","8,8","15,9",,,,
02/04/2014 6.00,"2,1","10,1","19,1",,,,
02/04/2014 7.00,"2,5","10,6","25,5",,,,
02/04/2014 8.00,"2,3","11,2","21,0",,,,
02/04/2014 9.00,"2,0","14,1","22,6",,,,
02/04/2014 10.00,"2,3","15,5","24,3",,,,
02/04/2014 11.00,"4,7","16,6","26,3",,,,
02/04/2014 12.00,"4,5","11,0","19,2",,,,
02/04/2014 13.00,,,,,,,
02/04/2014 14.00,,,,,,,
02/04/2014 15.00,,,,,,,
02/04/2014 16.00,,,,,,,
02/04/2014 17.00,,,,,,,
02/04/2014 18.00,,,,,,,
02/04/2014 19.00,,,,,,,
02/04/2014 20.00,,,,,,,
02/04/2014 21.00,,,,,,,
02/04/2014 22.00,,,,,,,
02/04/2014 23.00,,,,,,,
03/04/2014 0.00,,,,,,,
03/04/2014 1.00,,,,"31,1",,,
03/04/2014 2.00,,,,"31,1",,,
03/04/2014 3.00,,,,"31,1",,,
03/04/2014 4.00,,,,"31,1",,,
03/04/2014 5.00,,,,"31,1",,,
03/04/2014 6.00,,,,"31,1",,,
03/04/2014 7.00,,,,"31,1",,,
03/04/2014 8.00,,,,"31,1",,,
03/04/2014 9.00,,,,"31,1",,,
03/04/2014 10.00,,,,"31,1",,,
03/04/2014 11.00,,,,"31,1",,,
03/04/2014 12.00,,,,"31,1",,,
03/04/2014 13.00,,,,"31,1",,,
03/04/2014 14.00,,,,"31,1",,,
03/04/2014 15.00,,,,"31,1",,,
03/04/2014 16.00,,,,"31,1",,,
03/04/2014 17.00,,,,"31,1",,,
03/04/2014 18.00,,,,"31,1",,,
03/04/2014 19.00,,,,"31,1",,,
03/04/2014 20.00,,,,"31,1",,,
03/04/2014 21.00,,,,"31,1",,,
03/04/2014 22.00,,,,"31,1",,,
03/04/2014 23.00,,,,"31,1",,,
04/04/2014 0.00,,,,"31,1",,,
04/04/2014 1.00,,,,"21,1",,,
04/04/2014 2.00,,,,"21,1",,,
04/04/2014 3.00,,,,"21,1",,,
04/04/2014 4.00,,,,"21,1",,,
04/04/2014 5.00,,,,"21,1",,,
04/04/2014 6.00,,,,"21,1",,,
04/04/2014 7.00,,,,"21,1",,,
04/04/2014 8.00,,,,"21,1",,,
04/04/2014 9.00,,,,"21,1",,,
04/04/2014 10.00,,,,"21,1",,,
04/04/2014 11.00,"1,7","4,9","8,7","21,1",,,
04/04/2014 12.00,"1,5","4,5","8,5","21,1",,,
04/04/2014 13.00,"1,9","4,9","9,7","21,1",,,
04/04/2014 14.00,"1,3","4,8","10,1","21,1",,,
04/04/2014 15.00,"2,1","3,8","7,0","21,1",,,
04/04/2014 16.00,,,,"21,1",,,
04/04/2014 17.00,"0,9","6,3","9,0","21,1",,,
04/04/2014 18.00,"1,1","6,5","10,3","21,1",,,
04/04/2014 19.00,"1,0","6,8","10,4","21,1",,,
04/04/2014 20.00,"1,0","6,6","9,3","21,1",,,
04/04/2014 21.00,"1,5","8,0","10,5","21,1",,,
04/04/2014 22.00,"1,1","5,0","7,4","21,1",,,
04/04/2014 23.00,"1,2","4,6","7,8","21,1",,,
05/04/2014 0.00,"1,2","6,9","11,3","21,1",,,
05/04/2014 1.00,"1,8","8,0","13,4","16,2",,,
05/04/2014 2.00,"1,1","7,6","13,9","16,2",,,
05/04/2014 3.00,"1,6","7,6","14,6","16,2",,,
05/04/2014 4.00,"1,4","8,5","16,1","16,2",,,
05/04/2014 5.00,"1,3","9,1","16,9","16,2",,,
05/04/2014 6.00,"1,4","13,4","22,5","16,2",,,
05/04/2014 7.00,"1,2","16,8","26,6","16,2",,,
05/04/2014 8.00,"1,6","18,7","29,8","16,2",,,
05/04/2014 9.00,"1,5","16,1","26,9","16,2",,,
05/04/2014 10.00,"1,0","11,4","19,4","16,2",,,
05/04/2014 11.00,"1,3","9,4","17,0","16,2",,,
05/04/2014 12.00,"1,3","7,7","14,5","16,2",,,
05/04/2014 13.00,"1,3","7,5","14,8","16,2",,,
05/04/2014 14.00,"1,3","6,2","13,9","16,2",,,
05/04/2014 15.00,"1,2","6,1","13,2","16,2",,,
05/04/2014 16.00,"1,2","5,9","11,7","16,2",,,
05/04/2014 17.00,"1,3","5,4","10,6","16,2",,,
05/04/2014 18.00,"0,9","6,1","11,2","16,2",,,
05/04/2014 19.00,"0,8","7,8","12,3","16,2",,,
05/04/2014 20.00,"0,9","8,7","11,8","16,2",,,
05/04/2014 21.00,"0,9","9,4","11,7","16,2",,,
05/04/2014 22.00,"1,1","9,0","11,7","16,2",,,
05/04/2014 23.00,"0,9","8,0","11,5","16,2",,,
06/04/2014 0.00,"1,4","5,4","9,6","16,2",,,
06/04/2014 1.00,,"7,0","11,3","15,8",,,
06/04/2014 2.00,"0,6",,,"15,8",,,
06/04/2014 3.00,"0,5","6,3","12,3","15,8",,,
06/04/2014 4.00,"0,5","4,8","11,1","15,8",,,
06/04/2014 5.00,"0,4","4,8","11,3","15,8",,,
06/04/2014 6.00,"0,4","4,9","11,7","15,8",,,
06/04/2014 7.00,"0,7","5,3","12,8","15,8",,,
06/04/2014 8.00,"0,5","5,3","12,1","15,8",,,
06/04/2014 9.00,"0,3","5,8","12,3","15,8",,,
06/04/2014 10.00,"0,6","7,2","12,7","15,8",,,
06/04/2014 11.00,"0,6","7,1","12,2","15,8",,,
06/04/2014 12.00,"0,6","6,6","11,9","15,8",,,
06/04/2014 13.00,"0,5","5,5","12,3","15,8",,,
06/04/2014 14.00,"0,6","4,8","12,4","15,8",,,
06/04/2014 15.00,"0,4","4,6","11,9","15,8",,,
06/04/2014 16.00,"0,5","5,6","13,3","15,8",,,
06/04/2014 17.00,"0,4","5,7","13,0","15,8",,,
06/04/2014 18.00,"0,5","6,7","13,6","15,8",,,
06/04/2014 19.00,"0,2","7,4","13,0","15,8",,,
06/04/2014 20.00,"0,4","11,3","15,3","15,8",,,
06/04/2014 21.00,"0,3","13,0","16,6","15,8",,,
06/04/2014 22.00,"0,4","8,4","11,9","15,8",,,
06/04/2014 23.00,"0,6","7,6","11,3","15,8",,,
07/04/2014 0.00,"0,5","8,6","13,3","15,8",,,
07/04/2014 1.00,"0,6","7,6","12,7","25,0",,,
07/04/2014 2.00,"0,4","5,7","11,2","25,0",,,
07/04/2014 3.00,"0,5","5,4","11,3","25,0",,,
07/04/2014 4.00,"0,7","5,9","11,9","25,0",,,
07/04/2014 5.00,"0,4","6,5","12,6","25,0",,,
07/04/2014 6.00,"0,4","8,6","14,8","25,0",,,
07/04/2014 7.00,"0,5","9,2","16,1","25,0",,,
07/04/2014 8.00,"0,5","12,6","20,1","25,0",,,
07/04/2014 9.00,"0,5","9,8","16,8","25,0",,,
07/04/2014 10.00,"0,7","7,7","14,5","25,0",,,
07/04/2014 11.00,"0,6","7,7","15,3","25,0",,,
07/04/2014 12.00,"1,2","7,6","15,9","25,0",,,
07/04/2014 13.00,"1,0","10,6","21,5","25,0",,,
07/04/2014 14.00,"0,8","8,3","17,6","25,0",,,
07/04/2014 15.00,"1,1","9,7","20,0","25,0",,,
07/04/2014 16.00,"0,7","6,3","16,4","25,0",,,
07/04/2014 17.00,"0,6","5,6","14,4","25,0",,,
07/04/2014 18.00,"0,5","6,2","12,5","25,0",,,
07/04/2014 19.00,"0,6","6,5","11,2","25,0",,,
07/04/2014 20.00,"0,3","6,9","10,0","25,0",,,
07/04/2014 21.00,"0,5","6,8","9,4","25,0",,,
07/04/2014 22.00,"0,5","6,4","9,0","25,0",,,
07/04/2014 23.00,"0,5","6,9","10,2","25,0",,,
08/04/2014 0.00,"0,4","7,4","11,5","25,0",,,
08/04/2014 1.00,,"6,0","10,6","30,2",,,
08/04/2014 2.00,"0,9",,,"30,2",,,
08/04/2014 3.00,"1,2",,,"30,2",,,
08/04/2014 4.00,"1,1",,,"30,2",,,
08/04/2014 5.00,"0,8",,,"30,2",,,
08/04/2014 6.00,"0,7",,,"30,2",,,
08/04/2014 7.00,"1,0",,,"30,2",,,
08/04/2014 8.00,"1,4",,,"30,2",,,
08/04/2014 9.00,"1,2",,,"30,2",,,
08/04/2014 10.00,"1,4",,,"30,2",,,
08/04/2014 11.00,"0,9",,,"30,2",,,
08/04/2014 12.00,"1,3",,,"30,2",,,
08/04/2014 13.00,"1,1",,,"30,2",,,
08/04/2014 14.00,"1,3",,,"30,2",,,
08/04/2014 15.00,"1,2",,,"30,2",,,
08/04/2014 16.00,"1,2",,,"30,2",,,
08/04/2014 17.00,"1,2",,,"30,2",,,
08/04/2014 18.00,"1,2",,,"30,2",,,
08/04/2014 19.00,"1,1",,,"30,2",,,
08/04/2014 20.00,"0,8",,,"30,2",,,
08/04/2014 21.00,"0,8",,,"30,2",,,
08/04/2014 22.00,"0,9",,,"30,2",,,
08/04/2014 23.00,"1,2",,,"30,2",,,
09/04/2014 0.00,"1,2",,,"30,2",,,
09/04/2014 1.00,"0,9",,,"28,4",,,
09/04/2014 2.00,"0,4",,,"28,4",,,
09/04/2014 3.00,"0,5",,,"28,4",,,
09/04/2014 4.00,"0,4",,,"28,4",,,
09/04/2014 5.00,"0,6",,,"28,4",,,
09/04/2014 6.00,"0,9",,,"28,4",,,
09/04/2014 7.00,"0,7",,,"28,4",,,
09/04/2014 8.00,"0,8",,,"28,4",,,
09/04/2014 9.00,"1,0",,,"28,4",,,
09/04/2014 10.00,"0,8",,,"28,4",,,
09/04/2014 11.00,"0,8",,,"28,4",,,
09/04/2014 12.00,"0,8",,,"28,4",,,
09/04/2014 13.00,"0,9",,,"28,4",,,
09/04/2014 14.00,"0,7",,,"28,4",,,
09/04/2014 15.00,"0,7",,,"28,4",,,
09/04/2014 16.00,"1,1",,,"28,4",,,
09/04/2014 17.00,"1,3",,,"28,4",,,
09/04/2014 18.00,"1,2",,,"28,4",,,
09/04/2014 19.00,"0,9",,,"28,4",,,
09/04/2014 20.00,"0,8",,,"28,4",,,
09/04/2014 21.00,"1,0",,,"28,4",,,
09/04/2014 22.00,"1,0",,,"28,4",,,
09/04/2014 23.00,"0,8",,,"28,4",,,
10/04/2014 0.00,"0,7",,,"28,4",,,
10/04/2014 1.00,,,,"13,6",,,
10/04/2014 2.00,"2,2",,,"13,6",,,
10/04/2014 3.00,"2,0",,,"13,6",,,
10/04/2014 4.00,"2,1",,,"13,6",,,
10/04/2014 5.00,"2,4",,,"13,6",,,
10/04/2014 6.00,"2,5",,,"13,6",,,
10/04/2014 7.00,"1,9",,,"13,6",,,
10/04/2014 8.00,"1,9",,,"13,6",,,
10/04/2014 9.00,"2,2",,,"13,6",,,
10/04/2014 10.00,"2,4",,,"13,6",,,
10/04/2014 11.00,"1,7","5,8","13,8","13,6",,,
10/04/2014 12.00,"2,8","6,2","14,2","13,6",,,
10/04/2014 13.00,"2,2","5,7","14,3","13,6",,,
10/04/2014 14.00,"2,8","5,5","14,5","13,6",,,
10/04/2014 15.00,"2,6","5,4","14,8","13,6",,,
10/04/2014 16.00,"2,5","5,3","14,3","13,6",,,
10/04/2014 17.00,"2,6","6,4","14,6","13,6",,,
10/04/2014 18.00,"1,9","5,5","12,0","13,6",,,
10/04/2014 19.00,"1,8","6,2","11,7","13,6",,,
10/04/2014 20.00,"2,2","13,0","17,6","13,6",,,
10/04/2014 21.00,"2,2","11,5","15,8","13,6",,,
10/04/2014 22.00,"2,3","12,1","16,9","13,6",,,
10/04/2014 23.00,"2,3","11,7","17,8","13,6",,,
11/04/2014 0.00,"2,7","10,6","17,8","13,6",,,
11/04/2014 1.00,"2,3","8,8","16,8","15,1",,,
11/04/2014 2.00,"2,1","7,9","16,4","15,1",,,
11/04/2014 3.00,"2,8","7,4","16,8","15,1",,,
11/04/2014 4.00,"2,3","7,2","17,0","15,1",,,
11/04/2014 5.00,"2,2","8,6","19,1","15,1",,,
11/04/2014 6.00,"2,5","13,2","25,6","15,1",,,
11/04/2014 7.00,"2,2","19,5","45,1","15,1",,,
11/04/2014 8.00,"3,0","18,5","35,8","15,1",,,
11/04/2014 9.00,"2,1","18,1","29,5","15,1",,,
11/04/2014 10.00,"2,0","7,9","16,2","15,1",,,
11/04/2014 11.00,"2,4","6,2","14,0","15,1",,,
11/04/2014 12.00,"2,4","6,3","13,7","15,1",,,
11/04/2014 13.00,"2,2","6,4","14,3","15,1",,,
11/04/2014 14.00,"2,5","6,5","15,4","15,1",,,
11/04/2014 15.00,"2,2","8,3","17,2","15,1",,,
11/04/2014 16.00,"2,6","8,3","16,7","15,1",,,
11/04/2014 17.00,"2,4","7,8","15,5","15,1",,,
11/04/2014 18.00,"2,8","9,5","16,1","15,1",,,
11/04/2014 19.00,"1,7","10,2","15,5","15,1",,,
11/04/2014 20.00,"1,9","15,6","19,6","15,1",,,
11/04/2014 21.00,"2,3","33,7","38,2","15,1",,,
11/04/2014 22.00,"2,0","30,9","36,8","15,1",,,
11/04/2014 23.00,"2,2","29,5","37,3","15,1",,,
12/04/2014 0.00,"2,4","24,1","35,1","15,1",,,
12/04/2014 1.00,,"22,1","34,8","21,4",,,
12/04/2014 2.00,"0,5",,,"21,4",,,
12/04/2014 3.00,"0,5","17,9","35,2","21,4",,,
12/04/2014 4.00,"0,4","17,1","30,1","21,4",,,
12/04/2014 5.00,"0,4","14,3","27,7","21,4",,,
12/04/2014 6.00,"0,3","12,9","35,7","21,4",,,
12/04/2014 7.00,"0,3","12,5","40,3","21,4",,,
12/04/2014 8.00,"0,5","19,1","38,4","21,4",,,
12/04/2014 9.00,"0,4","26,6","42,2","21,4",,,
12/04/2014 10.00,"0,2","12,0","23,1","21,4",,,
12/04/2014 11.00,"0,4","11,6","21,3","21,4",,,
12/04/2014 12.00,"0,3","9,9","18,0","21,4",,,
12/04/2014 13.00,"0,3","7,1","14,5","21,4",,,
12/04/2014 14.00,"0,5","7,3","16,1","21,4",,,
12/04/2014 15.00,"0,5","7,9","18,2","21,4",,,
12/04/2014 16.00,"0,4","8,2","17,0","21,4",,,
12/04/2014 17.00,"0,2","7,3","14,7","21,4",,,
12/04/2014 18.00,"0,4","9,0","16,7","21,4",,,
12/04/2014 19.00,"0,2","11,2","17,3","21,4",,,
12/04/2014 20.00,"0,5","16,6","20,4","21,4",,,
12/04/2014 21.00,"0,2","18,4","21,5","21,4",,,
12/04/2014 22.00,"0,4","30,1","34,4","21,4",,,
12/04/2014 23.00,"0,6","27,3","32,5","21,4",,,
13/04/2014 0.00,"0,2","31,7","38,0","21,4",,,
13/04/2014 1.00,"0,4","30,8","37,9","14,5",,,
13/04/2014 2.00,"0,7","27,8","35,8","14,5",,,
13/04/2014 3.00,"0,3","25,0","33,5","14,5",,,
13/04/2014 4.00,"0,4","14,6","23,4","14,5",,,
13/04/2014 5.00,"0,3","12,3","21,1","14,5",,,
13/04/2014 6.00,"0,4","11,6","21,0","14,5",,,
13/04/2014 7.00,"0,3","11,3","21,7","14,5",,,
13/04/2014 8.00,"0,3","11,1","20,6","14,5",,,
13/04/2014 9.00,"0,3","10,2","18,2","14,5",,,
13/04/2014 10.00,"0,2","9,3","16,5","14,5",,,
13/04/2014 11.00,"0,3","7,6","15,1","14,5",,,
13/04/2014 12.00,"0,5","6,9","13,6","14,5",,,
13/04/2014 13.00,"0,2","10,4","18,3","14,5",,,
13/04/2014 14.00,"0,3","8,6","17,7","14,5",,,
13/04/2014 15.00,"0,3","5,9","14,6","14,5",,,
13/04/2014 16.00,"0,3","5,7","13,1","14,5",,,
13/04/2014 17.00,"0,3","7,7","15,1","14,5",,,
13/04/2014 18.00,"0,3","9,3","17,4","14,5",,,
13/04/2014 19.00,"0,2","9,4","16,9","14,5",,,
13/04/2014 20.00,"0,2","6,6","13,0","14,5",,,
13/04/2014 21.00,"0,4","5,7","11,0","14,5",,,
13/04/2014 22.00,"0,3","5,5","10,8","14,5",,,
13/04/2014 23.00,"0,2","5,5","11,5","14,5",,,
14/04/2014 0.00,"0,2","5,6","12,2","14,5",,,
14/04/2014 1.00,,"5,3","12,3","14,3",,,
14/04/2014 2.00,"0,7",,,"14,3",,,
14/04/2014 3.00,"1,1","5,5","13,5","14,3",,,
14/04/2014 4.00,"0,7","5,4","13,7","14,3",,,
14/04/2014 5.00,"0,9","6,2","14,3","14,3",,,
14/04/2014 6.00,"0,8","7,8","16,1","14,3",,,
14/04/2014 7.00,"0,8","14,3","23,8","14,3",,,
14/04/2014 8.00,"0,9","12,8","21,5","14,3",,,
14/04/2014 9.00,"0,7","10,9","18,2","14,3",,,
14/04/2014 10.00,"0,9","7,4","13,4","14,3",,,
14/04/2014 11.00,"0,8","5,7","11,8","14,3",,,
14/04/2014 12.00,"0,6","5,4","11,6","14,3",,,
14/04/2014 13.00,"0,7","5,3","11,4","14,3",,,
14/04/2014 14.00,"0,8","6,5","13,7","14,3",,,
14/04/2014 15.00,"0,8","8,6","16,7","14,3",,,
14/04/2014 16.00,"0,8","9,2","17,3","14,3",,,
14/04/2014 17.00,"0,8","9,6","18,3","14,3",,,
14/04/2014 18.00,"0,8","11,4","18,9","14,3",,,
14/04/2014 19.00,"0,8","19,1","25,6","14,3",,,
14/04/2014 20.00,"0,8","27,7","32,9","14,3",,,
14/04/2014 21.00,"0,7","34,3","39,3","14,3",,,
14/04/2014 22.00,"0,6","27,1","32,7","14,3",,,
14/04/2014 23.00,"1,2","16,0","21,3","14,3",,,
15/04/2014 0.00,"1,0","11,7","17,7","14,3",,,
15/04/2014 1.00,"0,5","10,6","17,8","9,0",,,
15/04/2014 2.00,"0,6","7,6","15,7","9,0",,,
15/04/2014 3.00,"0,7","5,5","13,7","9,0",,,
15/04/2014 4.00,"0,4","5,2","13,4","9,0",,,
15/04/2014 5.00,"0,8","6,6","15,1","9,0",,,
15/04/2014 6.00,"0,7","11,1","19,4","9,0",,,
15/04/2014 7.00,"1,0","14,4","24,3","9,0",,,
15/04/2014 8.00,"0,6","12,0","20,9","9,0",,,
15/04/2014 9.00,"0,9","8,3","16,5","9,0",,,
15/04/2014 10.00,"1,1","7,2","15,7","9,0",,,
15/04/2014 11.00,"0,9","8,1","17,5","9,0",,,
15/04/2014 12.00,"1,4","7,4","15,9","9,0",,,
15/04/2014 13.00,"1,1","7,5","17,1","9,0",,,
15/04/2014 14.00,"1,1","6,5","17,5","9,0",,,
15/04/2014 15.00,"0,8","7,3","18,8","9,0",,,
15/04/2014 16.00,"0,7","7,7","17,7","9,0",,,
15/04/2014 17.00,"0,4","8,8","16,7","9,0",,,
15/04/2014 18.00,"0,9","8,3","14,0","9,0",,,
15/04/2014 19.00,"0,7","6,8","11,9","9,0",,,
15/04/2014 20.00,"0,7","6,9","11,7","9,0",,,
15/04/2014 21.00,"0,6","5,0","9,4","9,0",,,
15/04/2014 22.00,"0,6","4,4","9,2","9,0",,,
15/04/2014 23.00,"0,8","4,6","10,4","9,0",,,
16/04/2014 0.00,"0,6","4,6","11,8","9,0",,,
16/04/2014 1.00,,"5,4","13,2","5,3",,,
16/04/2014 2.00,"0,2",,,"5,3",,,
16/04/2014 3.00,"0,2","5,0","13,3","5,3",,,
16/04/2014 4.00,"0,1","4,9","13,4","5,3",,,
16/04/2014 5.00,"0,2","4,7","13,3","5,3",,,
16/04/2014 6.00,"0,4","5,5","14,6","5,3",,,
16/04/2014 7.00,"0,2","8,2","17,6","5,3",,,
16/04/2014 8.00,"0,3","9,2","18,2","5,3",,,
16/04/2014 9.00,"0,2","13,9","26,7","5,3",,,
16/04/2014 10.00,"0,3","8,0","15,9","5,3",,,
16/04/2014 11.00,"0,2","7,3","15,1","5,3",,,
16/04/2014 12.00,"0,1","7,2","14,9","5,3",,,
16/04/2014 13.00,"0,2","6,1","14,3","5,3",,,
16/04/2014 14.00,"0,3","5,6","13,8","5,3",,,
16/04/2014 15.00,"0,2","6,0","14,5","5,3",,,
16/04/2014 16.00,"0,1","6,1","14,8","5,3",,,
16/04/2014 17.00,"0,2","6,0","14,5","5,3",,,
16/04/2014 18.00,"0,3","6,3","13,8","5,3",,,
16/04/2014 19.00,"0,2","9,3","16,3","5,3",,,
16/04/2014 20.00,"0,1","9,7","15,8","5,3",,,
16/04/2014 21.00,"0,2","11,5","17,3","5,3",,,
16/04/2014 22.00,"0,1","9,9","15,7","5,3",,,
16/04/2014 23.00,"0,3","8,5","15,2","5,3",,,
17/04/2014 0.00,"0,2","6,5","14,3","5,3",,,
17/04/2014 1.00,"0,2","7,2","15,8","6,1",,,
17/04/2014 2.00,"0,2","7,2","16,7","6,1",,,
17/04/2014 3.00,"0,3","6,1","15,9","6,1",,,
17/04/2014 4.00,"0,3","5,2","15,3","6,1",,,
17/04/2014 5.00,"0,2","6,6","17,1","6,1",,,
17/04/2014 6.00,"0,2","6,6","17,7","6,1",,,
17/04/2014 7.00,"0,2","9,1","20,2","6,1",,,
17/04/2014 8.00,"0,2","10,9","21,7","6,1",,,
17/04/2014 9.00,"0,2","8,5","18,0","6,1",,,
17/04/2014 10.00,"0,1","7,3","16,6","6,1",,,
17/04/2014 11.00,"0,2","6,2","14,8","6,1",,,
17/04/2014 12.00,"0,1","6,1","13,3","6,1",,,
17/04/2014 13.00,"0,2","5,9","13,9","6,1",,,
17/04/2014 14.00,"0,3","6,4","14,6","6,1",,,
17/04/2014 15.00,"0,2","6,3","12,7","6,1",,,
17/04/2014 16.00,"0,2","6,0","12,3","6,1",,,
17/04/2014 17.00,"0,1","6,9","12,6","6,1",,,
17/04/2014 18.00,"0,1","6,8","13,7","6,1",,,
17/04/2014 19.00,"0,2","10,9","17,7","6,1",,,
17/04/2014 20.00,"0,2","9,5","15,3","6,1",,,
17/04/2014 21.00,"0,2","14,2","19,8","6,1",,,
17/04/2014 22.00,"0,1","12,9","19,0","6,1",,,
17/04/2014 23.00,"0,1","11,3","17,7","6,1",,,
18/04/2014 0.00,"0,2","8,8","16,5","6,1",,,
18/04/2014 1.00,,"7,6","15,8","13,3",,,
18/04/2014 2.00,"1,3",,,"13,3",,,
18/04/2014 3.00,"1,3","7,0","17,5","13,3",,,
18/04/2014 4.00,"1,2","6,1","16,7","13,3",,,
18/04/2014 5.00,"1,2","6,0","16,4","13,3",,,
18/04/2014 6.00,"1,0","8,6","20,9","13,3",,,
18/04/2014 7.00,"1,0","11,3","25,6","13,3",,,
18/04/2014 8.00,"1,4","10,6","23,7","13,3",,,
18/04/2014 9.00,"1,0","10,0","21,4","13,3",,,
18/04/2014 10.00,"0,9","7,2","16,7","13,3",,,
18/04/2014 11.00,"1,2","6,9","15,4","13,3",,,
18/04/2014 12.00,"0,9","6,3","13,4","13,3",,,
18/04/2014 13.00,"1,0","6,0","12,5","13,3",,,
18/04/2014 14.00,"1,0","6,7","12,4","13,3",,,
18/04/2014 15.00,"0,9","7,8","14,6","13,3",,,
18/04/2014 16.00,"1,1","11,2","18,7","13,3",,,
18/04/2014 17.00,"0,9","14,3","22,4","13,3",,,
18/04/2014 18.00,"1,5","15,8","22,9","13,3",,,
18/04/2014 19.00,"1,6","18,4","26,3","13,3",,,
18/04/2014 20.00,"0,9","16,7","22,9","13,3",,,
18/04/2014 21.00,"1,3","14,3","19,0","13,3",,,
18/04/2014 22.00,"1,1","12,1","16,7","13,3",,,
18/04/2014 23.00,"1,2","9,8","14,8","13,3",,,
19/04/2014 0.00,"1,2","8,3","14,3","13,3",,,
19/04/2014 1.00,"1,2","8,4","15,6","12,9",,,
19/04/2014 2.00,"1,1","7,9","16,1","12,9",,,
19/04/2014 3.00,"1,0","8,2","16,7","12,9",,,
19/04/2014 4.00,"1,3","8,9","17,5","12,9",,,
19/04/2014 5.00,"0,6","10,0","18,3","12,9",,,
