,TARANTO,,,
,TA V.Archimede,,,
Parm,SO2,NO2,CO,PM10



26/08/2010 18.00,"1,596565","5,753468","0,132487","38,58363"
26/08/2010 19.00,"1,903596","15,016372","0,201621",
26/08/2010 20.00,"1,858444","11,776885","0,255113","36,630032"
26/08/2010 21.00,"1,733825","14,739931","0,157691",
26/08/2010 22.00,"1,670614","6,722978","0,089318","37,606831"
26/08/2010 23.00,"1,683256","11,721081","0,141935",
27/08/2010 0.00,"1,600176","24,506408","0,25686","41,514042"
27/08/2010 1.00,"1,623656","26,90618","0,261313",
27/08/2010 2.00,"1,806069","10,586739","0,14716","39,072041"
27/08/2010 3.00,"1,61282","16,010547","0,224253",
27/08/2010 4.00,"1,647134","24,989228","0,241954","33,699631"
27/08/2010 5.00,"1,558637","47,900549","0,290011",
27/08/2010 6.00,"1,713959","59,129745","0,262294","51,770451"
27/08/2010 7.00,"1,905402","53,372368","0,349092",
27/08/2010 8.00,"1,694092","31,45263","0,310701",
27/08/2010 9.00,"1,903596","39,370945","0,372266",
27/08/2010 10.00,"1,594759","36,558451","0,496135",
27/08/2010 11.00,"1,69048","19,176041","0,253405",
27/08/2010 12.00,"1,531546","8,681466","0,129653",
27/08/2010 13.00,"1,564055","9,734041","0,201893",
27/08/2010 14.00,"1,605595","7,543233","0,134854","30,28083"
27/08/2010 15.00,"1,399703","4,651573","0,111743",
27/08/2010 16.00,"1,502649","4,254425","0,043568","42,97924"
27/08/2010 17.00,"1,856638","6,115574","0,039555",
27/08/2010 18.00,"1,594759","5,857297","0,076635","37,118431"
27/08/2010 19.00,"1,59837","9,221381","0,100103",
27/08/2010 20.00,"1,553219","10,589332","0,081655","41,025631"
27/08/2010 21.00,"1,802456","34,571406","0,2496",
27/08/2010 22.00,"1,59837","30,838723","0,182502","38,09523"
27/08/2010 23.00,"1,213678","25,570667","0,143222",
28/08/2010 0.00,"1,540576","41,103601","0,263885","50,793652"
28/08/2010 1.00,"1,573085","25,899015","0,26245",
28/08/2010 2.00,"1,484588",,"0,359418","44,932831"
28/08/2010 3.00,,"28,37796",,
28/08/2010 4.00,"1,562249","21,734144","0,419146","48,35165"
28/08/2010 5.00,"1,69048","30,921798","0,336926",
28/08/2010 6.00,"1,760917","51,807151","0,457692","61,05006"
28/08/2010 7.00,"1,726601","39,160683","0,448366",
28/08/2010 8.00,"1,708541","26,730964","0,482562","50,305241"
28/08/2010 9.00,"2,078784","38,40143","0,577644",
28/08/2010 10.00,"1,806069","27,176135","0,370265","48,35165"
28/08/2010 11.00,"1,531546","21,535582","0,370498",
28/08/2010 12.00,"1,464721","17,189016","0,338596","58,119652"
28/08/2010 13.00,"1,704928","9,378425","0,327872",
28/08/2010 14.00,"1,555025","5,798893","0,227272","42,97924"
28/08/2010 15.00,"1,524321","3,736574","0,14572",
28/08/2010 16.00,"1,607401","3,06168","0,106404","38,58363"
28/08/2010 17.00,"1,692286","3,540596","0,098329",
28/08/2010 18.00,"1,834966","4,571106","0,110297","42,97924"
28/08/2010 19.00,"1,623656","7,64317","0,150414",
28/08/2010 20.00,"1,704928","14,559524","0,167628","42,97924"
28/08/2010 21.00,"1,600176","14,54265","0,245341",
28/08/2010 22.00,"1,890954","22,518064","0,487573","38,58363"
28/08/2010 23.00,"1,932493","13,175991","0,305141",
29/08/2010 0.00,"1,562249","6,054574","0,284935","50,305241"
29/08/2010 1.00,"1,611013","8,393339","0,31571",
29/08/2010 2.00,"1,652553","9,946893","0,299468","97,680092"
29/08/2010 3.00,"1,58934","10,451759","0,289288",
29/08/2010 4.00,"1,464721","8,47251","0,307628","67,399261"
29/08/2010 5.00,"0,975277","7,910531","0,305918",
29/08/2010 6.00,"1,320236","12,585464","0,40613","61,05006"
29/08/2010 7.00,"1,777171","27,774457","1,622887",
29/08/2010 8.00,"2,275646","15,58095","0,655706","57,631241"
29/08/2010 9.00,"1,719377","13,068271","0,577137",
29/08/2010 10.00,"1,282309","9,247338","0,443043","89,865692"
29/08/2010 11.00,"1,630879","4,71517","0,312796",
29/08/2010 12.00,"1,591146","6,724276","0,313262","80,097672"
29/08/2010 13.00,"1,558637","4,429637","0,310892",
29/08/2010 14.00,"1,224515","1,87802","0,221211","84,004883"
29/08/2010 15.00,"1,30037","1,723574","0,197703",
29/08/2010 16.00,"1,64894","1,030511","0,202637","87,912071"
29/08/2010 17.00,"1,67242","1,784575","0,227039",
29/08/2010 18.00,"1,361775","2,170042","0,273901","60,073261"
29/08/2010 19.00,"1,394285","3,578233","0,287655",
29/08/2010 20.00,"1,553219","4,917637","0,312136","38,58363"
29/08/2010 21.00,"1,334684","5,11751","0,267528",
29/08/2010 22.00,"1,415958","16,599781","0,662078","32,722832"
29/08/2010 23.00,"1,423182","16,203923","0,684343",
30/08/2010 0.00,"1,199229","8,685359","0,417592","29,79241"
30/08/2010 1.00,"1,490007","9,138318","0,438304",
30/08/2010 2.00,"1,284115",,"0,366341","28,81562"
30/08/2010 3.00,,"10,703542",,
30/08/2010 4.00,"1,491813","21,068346","0,281523","20,02442"
30/08/2010 5.00,"1,479171","36,187256","0,19186",
30/08/2010 6.00,"1,545994","48,165325","0,256821","24,42001"
30/08/2010 7.00,"1,47014","33,688846","0,212034",
30/08/2010 8.00,"1,609207","20,418114","0,181041","27,83882"
30/08/2010 9.00,"1,421375","15,734097","0,141653",
30/08/2010 10.00,"1,370806","13,950821","0,208195","16,11721"
30/08/2010 11.00,"1,415958","10,068892","0,150998",
30/08/2010 12.00,"1,376224","6,720381","0,159723","21,97802"
30/08/2010 13.00,"1,251606","4,707382","0,118174",
30/08/2010 14.00,"1,334684","4,881298","0,078882","33,211231"
30/08/2010 15.00,"1,35997","3,811851","0,019398",
30/08/2010 16.00,"1,688674","2,516574","0,023712","34,67643"
30/08/2010 17.00,"1,37803","6,128553","0,152026",
30/08/2010 18.00,"1,508068","3,868957","0,040958","31,746031"
30/08/2010 19.00,"1,4882","5,122701","0,024498",
30/08/2010 20.00,"1,296757","6,586702","0,055509","37,606831"
30/08/2010 21.00,"1,305787","6,089617","0,049248",
30/08/2010 22.00,"1,285921","8,682764","0,078863","33,699631"
30/08/2010 23.00,"1,340103","24,808811","0,640289",
31/08/2010 0.00,"1,80968","41,826509","1,183752","38,09523"
31/08/2010 1.00,"3,016134","26,213098","0,743591",
31/08/2010 2.00,"2,051694","25,915898","1,038531","80,586082"
31/08/2010 3.00,"1,822323","33,965303","1,082931",
31/08/2010 4.00,"1,471946","9,35636","0,332748","89,865692"
31/08/2010 5.00,"1,121569","23,321446","0,655839",
31/08/2010 6.00,"1,421375","11,795051","0,581503","88,88887"
31/08/2010 7.00,"1,303981","18,471309","0,475758",
31/08/2010 8.00,"1,435824","28,596005","0,517172","67,399261"
31/08/2010 9.00,"1,175751","14,197416","0,543579",
31/08/2010 10.00,"1,601982","24,309128","0,426278","91,330879"
31/08/2010 11.00,"1,703122","7,096765","0,235572",
31/08/2010 12.00,"2,12213","5,656126","0,22925",
31/08/2010 13.00,"2,217852","5,602913","0,283422",
31/08/2010 14.00,"2,188955","6,865743","0,354152",
31/08/2010 15.00,"2,080591","4,19602","0,235067",
31/08/2010 16.00,"1,849414","3,855978","0,260389",
31/08/2010 17.00,"1,91082","4,337488","0,2816",
31/08/2010 18.00,"1,677837","4,179148","0,235959",
31/08/2010 19.00,"1,811486","7,823573","0,374782",
31/08/2010 20.00,"2,33344","21,631622","0,95516",
31/08/2010 21.00,"2,445416","25,440879","1,138886",
31/08/2010 22.00,"2,981818","28,971082","1,091773",
31/08/2010 23.00,"4,049205","29,678427","1,650977",
01/09/2010 0.00,"5,716207","19,679623","0,714895",
01/09/2010 1.00,"5,656605","31,51102",,
01/09/2010 2.00,"6,938915",,,
01/09/2010 3.00,,"37,47994",,
01/09/2010 4.00,"7,408493","26,540166",,
01/09/2010 5.00,"7,271231","30,579151",,
01/09/2010 6.00,"7,952119","36,060072",,
01/09/2010 7.00,"8,428921","37,633072",,
01/09/2010 8.00,"7,630639","42,518272",,
01/09/2010 9.00,"10,09231","14,309033",,
01/09/2010 10.00,"6,590344","7,566594",,
01/09/2010 11.00,"4,361654","6,899488",,
01/09/2010 12.00,"3,830671","8,791785",,
01/09/2010 13.00,"3,677156","6,414085",,
01/09/2010 14.00,"3,641034","5,931276",,
01/09/2010 15.00,"3,138947","4,184339",,
01/09/2010 16.00,"2,777733","3,079851",,
01/09/2010 17.00,"2,564617","3,406914",,
01/09/2010 18.00,"2,55378","5,223936",,"48,84005"
01/09/2010 19.00,"2,443611","9,353766",,
01/09/2010 20.00,"2,300931","16,726969",,"28,327221"
01/09/2010 21.00,"2,551974","34,135319",,
01/09/2010 22.00,"2,770509","30,641443",,"40,537231"
01/09/2010 23.00,"2,420131","24,194926",,
02/09/2010 0.00,"2,326217","20,092346",,"30,76923"
02/09/2010 1.00,"2,358725","12,75678",,
02/09/2010 2.00,"2,550168","15,778223",,"24,42001"
02/09/2010 3.00,"2,237718","16,085818",,
02/09/2010 4.00,"2,096845","23,542092",,"29,30402"
02/09/2010 5.00,"2,501405","46,605287",,
02/09/2010 6.00,"2,777733","66,561367",,"28,327221"
02/09/2010 7.00,"2,985431","58,798797",,
02/09/2010 8.00,"2,481538","45,147768",,"20,02442"
02/09/2010 9.00,"2,302737","18,793187",,
02/09/2010 10.00,"2,786763","27,260492",,
02/09/2010 11.00,"2,21424","16,1611",,
02/09/2010 12.00,"2,582677","11,055273",,
02/09/2010 13.00,"2,347889","6,115574",,
02/09/2010 14.00,"2,226882","3,221318",,
02/09/2010 15.00,"2,02099","3,504254",,
02/09/2010 16.00,"1,992093","2,986402",,
02/09/2010 17.00,"2,076978","3,38485",,
02/09/2010 18.00,"1,889148","4,072722",,"48,84005"
02/09/2010 19.00,"2,013767","6,770998",,
02/09/2010 20.00,"1,869281","10,299913",,"42,97924"
02/09/2010 21.00,"1,713959","12,699674",,
02/09/2010 22.00,"1,96139","17,00991",,"23,44322"
02/09/2010 23.00,"1,89276","16,759419",,
03/09/2010 0.00,"1,954166","19,617311",,"28,327221"
03/09/2010 1.00,"1,80065","14,456991",,
03/09/2010 2.00,"1,007786",,,"27,83882"
03/09/2010 3.00,,"6,254446",,
03/09/2010 4.00,"1,098089","13,239584",,"20,51281"
03/09/2010 5.00,"0,899422","7,077296",,
03/09/2010 6.00,"1,345521","9,462786",,"21,97802"
03/09/2010 7.00,"1,038489","13,778204",,
03/09/2010 8.00,"1,049325","21,504436",,"21,48962"
03/09/2010 9.00,"1,045714","15,923588",,
03/09/2010 10.00,"1,329267","10,707438",,"23,93162"
03/09/2010 11.00,"1,33649","9,43034",,
03/09/2010 12.00,"1,233545","3,878041",,"38,58363"
03/09/2010 13.00,"1,352745","4,752808",,
03/09/2010 14.00,"1,269666","5,164233",,"32,722832"
03/09/2010 15.00,"1,565862","5,852106",,
03/09/2010 16.00,"1,294951","5,813168",,"23,44322"
03/09/2010 17.00,"1,204648","5,179809",,
03/09/2010 18.00,"1,430406","5,535425",,"14,16361"
03/09/2010 19.00,"1,352745","8,780104",,
03/09/2010 20.00,"1,545994","6,533489",,"10,25641"
03/09/2010 21.00,"1,372612","4,739829",,
03/09/2010 22.00,"1,31843","3,248574",,"10,74481"
03/09/2010 23.00,"1,390672","2,176531",,
04/09/2010 0.00,"1,414152","1,517212",,"12,21001"
04/09/2010 1.00,"1,231738","1,161595",,
04/09/2010 2.00,"1,213678","1,156404",,"9,76801"
04/09/2010 3.00,"1,226321","1,806637",,
04/09/2010 4.00,"1,439436","2,421829",,"6,349206"
04/09/2010 5.00,"1,399703","3,121382",,
04/09/2010 6.00,"1,273278","9,788551",,"16,60561"
04/09/2010 7.00,"1,204648","18,637435",,
04/09/2010 8.00,"1,325654","11,32263",,"15,62881"
04/09/2010 9.00,"1,311206","11,849563",,
04/09/2010 10.00,"1,340103","8,931956",,"20,51281"
04/09/2010 11.00,"1,450272","9,936509",,
04/09/2010 12.00,"1,484588","7,845637",,"10,74481"
04/09/2010 13.00,"1,394285","8,254467",,
04/09/2010 14.00,"1,228126","4,981232",,"7,326007"
04/09/2010 15.00,"1,334684","4,628212",,
04/09/2010 16.00,"1,43763","3,24987",,"11,23321"
04/09/2010 17.00,"1,388867","4,442616",,
04/09/2010 18.00,"1,186587","5,483509",,"8,302809"
04/09/2010 19.00,"1,266054","21,979453",,
04/09/2010 20.00,"1,322042","14,377825",,"7,326007"
04/09/2010 21.00,"1,080029","12,799612",,
04/09/2010 22.00,"1,367194","41,150331",,"21,001221"
04/09/2010 23.00,"1,450272","27,645971",,
05/09/2010 0.00,"1,509873","12,42712",,"26,86202"
05/09/2010 1.00,"1,096283","11,060461",,
05/09/2010 2.00,"1,132405",,,"28,81562"
05/09/2010 3.00,,"10,538718",,
05/09/2010 4.00,"1,493619","10,122105",,"32,722832"
05/09/2010 5.00,"1,231738","11,561445",,
05/09/2010 6.00,"1,536965","14,728244",,"23,93162"
05/09/2010 7.00,"1,623656","15,582254",,
05/09/2010 8.00,"1,627268","19,956078",,"28,81562"
05/09/2010 9.00,"1,768141","18,294796",,
05/09/2010 10.00,"1,587534","23,625149",,"16,11721"
05/09/2010 11.00,"1,645328","15,216248",,
05/09/2010 12.00,"1,630879","14,153291",,"19,53602"
05/09/2010 13.00,"1,744662","13,12148",,
05/09/2010 14.00,"1,499037","13,667891",,"17,582411"
05/09/2010 15.00,"1,760917","11,901481",,
05/09/2010 16.00,"1,643522","8,915084",,"34,18803"
05/09/2010 17.00,"1,374418","5,155148",,
05/09/2010 18.00,"1,69048","5,779425",,"24,908421"
05/09/2010 19.00,"1,778977","8,310274",,
05/09/2010 20.00,"1,712153","12,100056",,"34,67643"
05/09/2010 21.00,"1,522516","17,840542",,
05/09/2010 22.00,"1,257023","16,933337",,"23,44322"
05/09/2010 23.00,"1,009592","26,477872",,
06/09/2010 0.00,"1,347327","13,291503",,"37,606831"
06/09/2010 1.00,"1,526127","9,090296",,
06/09/2010 2.00,"1,320236","8,141552",,"29,79241"
06/09/2010 3.00,"1,421375","7,25251",,
06/09/2010 4.00,"1,340103","6,550361",,"29,79241"
06/09/2010 5.00,"1,408733","8,007873",,
06/09/2010 6.00,"1,508068","25,645942",,
06/09/2010 7.00,"2,203404","49,346387",,
06/09/2010 8.00,"1,641717","47,25552",,"29,79241"
06/09/2010 9.00,"1,80968","30,110615",,
06/09/2010 10.00,"1,921657","25,988572",,"24,908421"
06/09/2010 11.00,"1,885535","20,479106",,
06/09/2010 12.00,"1,784396","15,201967",,"33,699631"
06/09/2010 13.00,"1,824129","10,521843",,
06/09/2010 14.00,"1,31843","10,307695",,"20,02442"
06/09/2010 15.00,"1,616431","6,943615",,
06/09/2010 16.00,"1,746469","4,254425",,"23,93162"
06/09/2010 17.00,"1,582116","8,855382",,
06/09/2010 18.00,"1,46111","10,930668",,"17,582411"
06/09/2010 19.00,"1,258829","17,436905",,
06/09/2010 20.00,"1,379836","21,721179",,"28,327221"
06/09/2010 21.00,"1,562249","17,34606",,
06/09/2010 22.00,"1,253412","15,74967",,"30,28083"
06/09/2010 23.00,"1,215484","14,943695",,
07/09/2010 0.00,"1,094477","14,985225",,"44,444431"
07/09/2010 1.00,"1,038489","11,288891",,
07/09/2010 2.00,"0,910259",,,"36,630032"
07/09/2010 3.00,,"11,135735",,
07/09/2010 4.00,"1,020428","17,936585","0,209168","34,67643"
07/09/2010 5.00,"1,12518","28,401325","0,162037",
07/09/2010 6.00,"1,287726","15,796398","0,154246","32,722832"
07/09/2010 7.00,"1,421375","19,334392","0,152352",
07/09/2010 8.00,"1,215484","19,468079","0,188169","30,76923"
07/09/2010 9.00,"1,591146","14,675036","0,170429",
07/09/2010 10.00,"1,59837","13,281116","0,242063","26,86202"
07/09/2010 11.00,"1,20826","12,841145","0,125101",
07/09/2010 12.00,"1,540576","8,61917","0,121952","32,722832"
07/09/2010 13.00,"1,616431","7,971529","0,111039",
07/09/2010 14.00,"1,614625","5,130489","0,119367","44,444431"
07/09/2010 15.00,"1,522516","3,271935","0,086572",
07/09/2010 16.00,"1,515291","3,077255","0,097833","44,444431"
07/09/2010 17.00,"1,473752","3,962404","0,11958",
07/09/2010 18.00,"1,721183","3,557467","0,15074","39,56044"
07/09/2010 19.00,"1,527934","4,613935","0,104231",
07/09/2010 20.00,"1,536965","5,338147","0,110809","25,88522"
07/09/2010 21.00,"1,477364","4,015617","0,067086",
07/09/2010 22.00,"1,542382","4,03119","0,075957","37,118431"
07/09/2010 23.00,"1,247993","5,663913","0,091116",
08/09/2010 0.00,"1,381642","4,436126","0,110155","39,072041"
08/09/2010 1.00,"1,545994","3,932552","0,098559",
08/09/2010 2.00,"1,128793","2,990297","0,131371","29,79241"
08/09/2010 3.00,"0,917482","1,922149","0,143766",
08/09/2010 4.00,"1,011398","3,868957","0,170039","30,76923"
08/09/2010 5.00,"0,899422","8,24668","0,18654",
08/09/2010 6.00,"0,915676","2,94617","0,149997","23,44322"
08/09/2010 7.00,"1,405122","8,943638","0,151462",
08/09/2010 8.00,"1,708541","13,018947","0,219719","25,39682"
08/09/2010 9.00,"1,791619","13,641932","0,252651",
08/09/2010 10.00,"1,253412","12,382995","0,261397","33,699631"
08/09/2010 11.00,"1,314818","9,56402","0,21246",
08/09/2010 12.00,"1,724795","7,509489","0,166804","49,328442"
08/09/2010 13.00,"1,513485","6,655488","0,160088",
08/09/2010 14.00,"1,603789","7,133106","0,123523","42,002441"
08/09/2010 15.00,"1,4882","6,735957","0,110843",
08/09/2010 16.00,"1,61282","4,780063","0,095643","42,97924"
08/09/2010 17.00,"1,555025","6,257041","0,125812",
08/09/2010 18.00,"1,654359","4,637298","0,145571","42,490841"
08/09/2010 19.00,"1,424988","6,625638","0,12009",
08/09/2010 20.00,"1,211872","4,864424","0,086034","54,21244"
08/09/2010 21.00,"1,231738","5,798893","0,117706",
08/09/2010 22.00,"1,271473","8,651616","0,116995","49,816841"
08/09/2010 23.00,"1,341909","10,096148","0,135563",
09/09/2010 0.00,"1,527934","9,408275","0,107943","45,909641"
09/09/2010 1.00,"1,499037","9,330403","0,079139",
09/09/2010 2.00,"1,52974",,"0,137532","39,56044"
09/09/2010 3.00,,"10,325861",,
09/09/2010 4.00,"1,450272","11,290184","0,335071","23,44322"
09/09/2010 5.00,"1,444855","18,516736","0,257198",
09/09/2010 6.00,"1,511679","22,699761","0,224925","21,48962"
09/09/2010 7.00,"1,692286","21,160485","0,253514",
09/09/2010 8.00,"1,887341","31,300757","0,27565","16,11721"
09/09/2010 9.00,"1,432213","18,604986","0,229823",
09/09/2010 10.00,"1,744662","14,967059","0,297673","11,23321"
09/09/2010 11.00,"1,511679","10,730801","0,184566",
09/09/2010 12.00,"1,30037","7,081191","0,215509","10,74481"
09/09/2010 13.00,"1,504455","18,582924","0,43246",
09/09/2010 14.00,"2,20521","30,676489","0,361205","6,837607"
09/09/2010 15.00,"1,468333","30,779031","0,404705",
09/09/2010 16.00,"1,316623","26,595977","0,491539","56,16605"
09/09/2010 17.00,"1,260636","14,832077","0,218541",
09/09/2010 18.00,"1,423182","17,782147","0,18442","54,21244"
09/09/2010 19.00,"1,486394","38,406631","0,253705",
09/09/2010 20.00,"1,493619","26,776374","0,239239","31,746031"
09/09/2010 21.00,"1,538771","33,878344","0,311835",
09/09/2010 22.00,"1,49723","28,194963","0,196093","30,76923"
09/09/2010 23.00,"1,513485","20,607593","0,07871",
10/09/2010 0.00,"1,119763","15,861296","0,056848","29,30402"
10/09/2010 1.00,"0,942768","10,974805","0,033809",
10/09/2010 2.00,"0,886779","8,733381","0,051758","21,001221"
10/09/2010 3.00,"0,870525","10,163637","0,170061",
10/09/2010 4.00,"1,555025","13,678266","0,233581","19,53602"
10/09/2010 5.00,"1,307593","14,723057","0,146853",
10/09/2010 6.00,"1,365388","19,240933","0,197061","12,21001"
10/09/2010 7.00,"1,424988","25,05282","0,164633",
10/09/2010 8.00,"1,775366","32,807585","1,01175","30,28083"
10/09/2010 9.00,"2,261198","34,388411","0,567438",
10/09/2010 10.00,"1,641717","32,13659","0,25253","42,002441"
10/09/2010 11.00,"0,762161","16,000163","0,16388",
10/09/2010 12.00,"1,356358","15,858692","0,120373","61,53846"
10/09/2010 13.00,"1,202841","14,559524","0,121279",
10/09/2010 14.00,"1,347327","23,04761","0,105351","40,04884"
10/09/2010 15.00,"1,338297","25,021656","0,103207",
10/09/2010 16.00,"1,154077","13,734079","0,057432","28,327221"
10/09/2010 17.00,,,,
10/09/2010 18.00,"0,910259","18,16242",,"29,30402"
10/09/2010 19.00,"1,139629","14,93461",,
10/09/2010 20.00,"0,948186","13,817142",,"27,35042"
10/09/2010 21.00,"1,009592","17,133203",,
10/09/2010 22.00,"1,074611","12,309014",,"19,0476"
10/09/2010 23.00,"1,080029","16,370061",,
11/09/2010 0.00,"0,91387","16,181861",,"19,53602"
11/09/2010 1.00,"0,98792","10,93197",,
11/09/2010 2.00,"1,08906",,,"16,11721"
11/09/2010 3.00,,"9,204509",,
11/09/2010 4.00,"0,854271","7,409552",,"10,74481"
11/09/2010 5.00,"1,119763","9,188934",,
11/09/2010 6.00,"1,137824","16,964483",,"11,23321"
11/09/2010 7.00,"1,46111","19,27208",,
11/09/2010 8.00,"1,399703","20,788009",,"23,93162"
11/09/2010 9.00,"1,432213","17,813291",,
11/09/2010 10.00,"1,65797","12,976124",,"15,14041"
11/09/2010 11.00,"1,562249","9,203211",,
11/09/2010 12.00,"1,26786","6,382935",,"13,18681"
11/09/2010 13.00,"1,504455","7,174636",,
11/09/2010 14.00,"1,560443","3,971489",,"13,18681"
11/09/2010 15.00,"1,432213","4,577596",,
11/09/2010 16.00,"1,479171","4,254425",,"8,791209"
11/09/2010 17.00,"1,136017","2,933191",,
11/09/2010 18.00,"1,605595","3,641828","0,523293","19,53602"
11/09/2010 19.00,"1,504455","3,488681","0,247326",
