, Brindisi,,,,
19/08/2007 6.00,"1,24697421","10,26226804","21,0012207","0,13081366",
19/08/2007 7.00,"1,4039746","8,26874418",,"0,10920216",
19/08/2007 8.00,"2,43259281","8,44395604","18,07081032","0,10999056",
19/08/2007 9.00,"2,91261478","6,40759574",,"0,09804075",
19/08/2007 10.00,"2,83140834","5,48091434","19,53602028","0,07989938",
19/08/2007 11.00,"2,89817846","6,93453146",,"0,08254256",
19/08/2007 12.00,"2,92344278","5,34463846","22,46640968","0,08510515",
19/08/2007 13.00,"2,95772991","4,0350848",,"0,08510515",
19/08/2007 14.00,"2,29363908","4,25053087","22,95482063","0,08940339",
19/08/2007 15.00,"3,26090168","8,85538211",,"0,1187856",
19/08/2007 16.00,"3,37278592","6,60487207","20,51280975","0,12655514",
19/08/2007 17.00,"2,91081062","5,48870192",,"0,12217747",
19/08/2007 18.00,"3,42692388","11,3927151","10,25640965","0,12686933",
19/08/2007 19.00,"3,17428074","6,9072759",,"0,12584382",
19/08/2007 20.00,"2,77907454","4,91504074","16,11721039","0,1492704",
19/08/2007 21.00,"1,77932998","14,91124633",,"0,15447618",
19/08/2007 22.00,"2,14927187","27,16185288","24,90842056","0,21907358",
19/08/2007 23.00,"1,30833084","30,49607496",,"0,21915301",
20/08/2007 0.00,"1,22531923","36,56753536","23,44322014","0,22554197",
20/08/2007 1.00,"1,21990574","36,29627992",,"0,21875939",
20/08/2007 2.00,"1,14952629",,"22,95482063","0,20779421",
20/08/2007 3.00,"1,17298644","36,61684584",,,
20/08/2007 4.00,"1,21268707","33,2813236","21,0012207","0,27369277",
20/08/2007 5.00,"1,21810056","34,5026136",,"0,29020829",
20/08/2007 6.00,"1,21629641","46,20034432","10,25640965","0,3184587",
20/08/2007 7.00,"2,07889241","55,61250848",,"0,33382842",
20/08/2007 8.00,"3,41790106","70,31091288","33,21123123","0,41806574",
20/08/2007 9.00,"6,33593034","31,67975592",,"0,22857059",
20/08/2007 10.00,"3,6705442","9,80153149","28,81562042","0,19542042",
20/08/2007 11.00,"3,66152137","11,18895326",,"0,22149835",
20/08/2007 12.00,"4,01522177","8,34272138","26,37360954","0,20656314",
20/08/2007 13.00,"2,97216623","5,64444579",,"0,18688701",
20/08/2007 14.00,"3,00284505","5,09674383","22,95482063","0,18143478",
20/08/2007 15.00,"2,95592474","4,46468061",,"0,17882664",
20/08/2007 16.00,"3,15984443","6,05197903","28,81562042","0,20103149",
20/08/2007 17.00,"3,00645337","5,21225349",,"0,14488573",
20/08/2007 18.00,"1,63676692","5,22393581","14,65200996","0,12339219",
20/08/2007 19.00,"1,1856186","6,38553126",,"0,13334939",
20/08/2007 20.00,"1,32998582","8,39853074","18,07081032","0,209802",
20/08/2007 21.00,"1,22351507","9,75610619",,"0,23137613",
20/08/2007 22.00,"1,24697421","12,26099254","26,86202049","0,22015515",
20/08/2007 23.00,"1,18922793","19,82109216",,"0,26349846",
21/08/2007 0.00,"1,24517005","18,54139438","26,86202049","0,25531896",
21/08/2007 1.00,"1,16576778","17,3473523",,"0,26579008",
21/08/2007 2.00,"1,14952629","16,52839681","24,90842056","0,2137148",
21/08/2007 3.00,"1,21629641","11,28628744",,"0,2121345",
21/08/2007 4.00,"1,26141154","9,8274888","22,46640968","0,19846306",
21/08/2007 5.00,"1,2271244","9,47187018",,"0,18463394",
21/08/2007 6.00,"1,20186009","11,40569375","11,23320961","0,19289286",
21/08/2007 7.00,"1,18381343","19,93659608",,"0,19771203",
21/08/2007 8.00,"1,23795139","9,10716957","10,7448101","0,20292832",
21/08/2007 9.00,"1,64398559","6,34270054",,"0,19494738",
21/08/2007 10.00,"2,48673077","7,04744654","20,02441978","0,22141893",
21/08/2007 11.00,"2,66538513","6,01044466",,"0,2107913",
21/08/2007 12.00,"2,09332873","4,2712971","24,42000961","0,20209787",
21/08/2007 13.00,"1,93993869","3,6911485",,"0,18807136",
21/08/2007 14.00,"1,97242167","3,80146708","27,35042","0,17321557",
21/08/2007 15.00,"2,84584466","3,12008382",,"0,13117574",
21/08/2007 16.00,"2,01573163","2,94357371","22,46640968","0,13899901",
21/08/2007 17.00,"1,21629641","3,16291453",,"0,17523037",
21/08/2007 18.00,"1,18742276","3,47570243","15,14041042","0,19506534",
21/08/2007 19.00,"1,22892856","4,46987169",,"0,17949824",
21/08/2007 20.00,"1,99046732","6,47248902","28,81562042","0,20490341",
21/08/2007 21.00,"3,01367203","8,53480663",,"0,18787514",
21/08/2007 22.00,"1,45269806","5,64833862","31,74603081","0,20158512",
21/08/2007 23.00,"1,21088291","3,64442496",,"0,19708014",
22/08/2007 0.00,"1,20727358","4,3621477","31,25761986","0,18356755",
22/08/2007 1.00,"1,25960637","5,20057308",,"0,18941573",
22/08/2007 2.00,"1,12065264",,"22,95482063","0,17791794",
22/08/2007 3.00,"1,25780221","6,48806417",,"0,17839214",
22/08/2007 4.00,"1,23073272","7,58216984","27,8388195","0,1815913",
22/08/2007 5.00,"1,23614723","8,72040256",,"0,18542467",
22/08/2007 6.00,"1,24877939","12,73341523","15,14041042","0,1864128",
22/08/2007 7.00,"1,23434205","10,8839491",,"0,19589579",
22/08/2007 8.00,"1,20727358","13,43166998","22,46640968","0,1893363",
22/08/2007 9.00,"1,23073272","8,64382887",,"0,20249382",
22/08/2007 10.00,"1,2325379","9,73404171","26,37360954","0,22260445",
22/08/2007 11.00,"1,25058354","9,02280639",,"0,22604187",
22/08/2007 12.00,"1,19283625","6,55555203","34,67642975","0,21545278",
22/08/2007 13.00,"1,24517005","5,12010656",,"0,18668845",
22/08/2007 14.00,"1,24156072","4,86961735","37,6068306","0,18431858",
22/08/2007 15.00,"1,21449225","5,23561622",,"0,1821461",
22/08/2007 16.00,"1,20546841","5,53672371","41,5140419","0,16969989",
22/08/2007 17.00,"1,19103209","5,73918922",,"0,15725368",
22/08/2007 18.00,"1,20186009","6,2674251","61,53845978","0,18313306",
22/08/2007 19.00,"1,20907774","6,10129716",,"0,1821461",
22/08/2007 20.00,"1,23975656","9,41216798","58,6080513","0,18965166",
22/08/2007 21.00,"1,26502088","11,55365387",,"0,19123314",
22/08/2007 22.00,"1,23073272","10,57894878","46,88644028","0,18878267",
22/08/2007 23.00,"1,24156072","11,24605705",,"0,19644826",
23/08/2007 0.00,"1,21990574","9,66265719","44,4444313","0,18463394",
23/08/2007 1.00,"1,20727358","12,68020618",,"0,20877533",
23/08/2007 2.00,"1,20186009","11,81712556","41,02563095","0,19024501",
23/08/2007 3.00,"1,22531923","15,48880417",,"0,17092395",
23/08/2007 4.00,"1,20005492","12,20388874","36,14162064","0,17313614",
23/08/2007 5.00,"1,27584786","10,2181429",,"0,17716691",
23/08/2007 6.00,"1,25058354","18,49597482","28,32722092","0,19340562",
23/08/2007 7.00,"1,22531923","22,98789952",,"0,22540998",
23/08/2007 8.00,"1,20546841","8,65680753","33,69963074","0,19933322",
23/08/2007 9.00,"1,23073272","11,24346438",,"0,21071187",
23/08/2007 10.00,"1,20907774","6,22329806","44,93283081","0,21754701",
23/08/2007 11.00,"1,22351507","5,83004172",,"0,20976346",
23/08/2007 12.00,"1,21268707","4,56072228","41,5140419","0,20134802",
23/08/2007 13.00,"1,26682503","4,23236114",,"0,18016984",
23/08/2007 14.00,"1,19103209","6,21810506","42,49084091","0,17681067",
23/08/2007 15.00,"1,16937711","4,25572195",,"0,17305789",
23/08/2007 16.00,"1,23073272","5,21744648","39,07204056","0,16950133",
23/08/2007 17.00,"1,37690511","4,23365938",,"0,17404602",
23/08/2007 18.00,"2,06626026","6,40889207","33,69963074","0,20735387",
23/08/2007 19.00,"1,20727358","8,5477872",,"0,20640546",
23/08/2007 20.00,"1,26502088","11,63282214","51,28205109","0,25180328",
23/08/2007 21.00,"1,26502088","13,46022188",,"0,2838859",
23/08/2007 22.00,"1,23975656","19,54593624","55,67765045","0,29328947",
23/08/2007 23.00,"1,26141154","29,03337584",,"0,32272541",
24/08/2007 0.00,"1,24697421","39,82260064","54,70085144","0,3118595",
24/08/2007 1.00,"1,19283625","28,18458168",,"0,28348995",
24/08/2007 2.00,"1,17118127",,"60,07326126","0,30443102",
24/08/2007 3.00,"1,17659578","12,59454858",,,
24/08/2007 4.00,"1,22531923","7,19280634","51,28205109","0,20210021",
24/08/2007 5.00,"1,22351507","5,98708384",,"0,19525573",
24/08/2007 6.00,"1,20907774","9,1733611","42,49084091","0,20846814",
24/08/2007 7.00,"1,2217099","9,6029569",,"0,17421187",
24/08/2007 8.00,"1,21629641","12,32718215","46,39804077","0,22650557",
24/08/2007 9.00,"1,23795139","8,98906342",,"0,21127718",
24/08/2007 10.00,"1,22531923","7,7431067","51,77045059","0,22330174",
24/08/2007 11.00,"1,2740437","6,89948833",,"0,17223445",
24/08/2007 12.00,"1,23614723","6,6710636","46,39804077","0,17622901",
24/08/2007 13.00,"1,20727358","4,72295548",,"0,16139424",
24/08/2007 14.00,"1,24336589","5,0331488","36,63003159","0,17832557",
24/08/2007 15.00,"1,25419288","4,6126369",,"0,15265293",
24/08/2007 16.00,"1,22531923","4,53476497","31,25761986","0,18081808",
24/08/2007 17.00,"1,23614723","4,1713626",,"0,17183733",
24/08/2007 18.00,"1,23434205","4,76838269","21,0012207","0,12587186",
24/08/2007 19.00,"1,22892856","5,25378595",,"0,17017643",
24/08/2007 20.00,"1,23434205","4,46987169","29,30401993","0,17539856",
24/08/2007 21.00,"1,24336589","6,41667965",,"0,15324627",
24/08/2007 22.00,"1,28487068","4,27519185","32,23442078","0,15637067",
24/08/2007 23.00,"1,25599805","3,77940451",,"0,13690829",
25/08/2007 0.00,"1,26141154","4,62431731","36,14162064","0,15383962",
25/08/2007 1.00,"1,25419288","8,11689123",,"0,21456043",
25/08/2007 2.00,"1,2632157","6,82810572","28,81562042","0,16792102",
25/08/2007 3.00,"1,24156072","5,74438221",,"0,18441669",
25/08/2007 4.00,"1,21810056","5,42770147","34,18803024","0,197392",
25/08/2007 5.00,"1,22531923","4,81510623",,"0,1725101",
25/08/2007 6.00,"1,24156072","6,92674389","28,32722092","0,17919573",
25/08/2007 7.00,"1,26682503","9,50431874",,"0,18983738",
25/08/2007 8.00,"1,23975656","7,79372117","27,8388195","0,17591248",
25/08/2007 9.00,"1,24517005","7,51987114",,"0,18797792",
25/08/2007 10.00,"1,21629641","8,29729799","26,86202049","0,18497032",
25/08/2007 11.00,"1,21810056","9,51340265",,"0,17484493",
25/08/2007 12.00,"1,23073272","6,70740307","30,76922989","0,14739109",
25/08/2007 13.00,"1,21268707","4,9708501",,"0,15714155",
25/08/2007 14.00,"1,23795139","5,65742445","30,76922989","0,15138682",
25/08/2007 15.00,"1,27945719","6,36735961",,"0,17061093",
25/08/2007 16.00,"1,23795139","5,99357317","26,86202049","0,19458296",
25/08/2007 17.00,"1,29389351","5,71063732",,"0,2152332",
25/08/2007 18.00,"1,25058354","4,96695727","17,09399986","0,18394248",
25/08/2007 19.00,"1,34983664","6,27001969",,"0,18508946",
25/08/2007 20.00,"1,68368621","5,82874347","24,90842056","0,15668837",
25/08/2007 21.00,"1,92911069","5,9572337",,"0,15997045",
25/08/2007 22.00,"1,8352721","8,89821091","26,37360954","0,14050806",
25/08/2007 23.00,"3,1291656","16,2454667",,"0,13766048",
26/08/2007 0.00,"2,16190402","6,69572266","30,76922989","0,15170334",
26/08/2007 1.00,"1,38592794","11,12664882",,"0,14450379",
26/08/2007 2.00,"1,16937711",,"30,76922989","0,15071405",
26/08/2007 3.00,"1,25960637","17,36681837",,"0,10443205",
26/08/2007 4.00,"1,23795139","17,79252134","26,86202049","0,13366475",
26/08/2007 5.00,"1,23975656","14,74642237",,"0,1365135",
26/08/2007 6.00,"1,25419288","12,98910317","15,14041042","0,12816581",
26/08/2007 7.00,"1,28126237","11,28109827",,"0,12444806",
26/08/2007 8.00,"1,23614723","9,54065821","14,16361046","0,10340304",
26/08/2007 9.00,"1,34261798","9,98582917",,"0,10039661",
26/08/2007 10.00,"2,45424779","11,9261478","24,42000961","0,13552421",
26/08/2007 11.00,"2,33694905","10,14806237",,"0,14395016",
26/08/2007 12.00,"2,2611561","8,5283173","30,28083038","0,1515445",
26/08/2007 13.00,"1,33359515","7,39787025",,"0,15514427",
26/08/2007 14.00,"1,29208935","6,61395598","35,16482162","0,17334171",
26/08/2007 15.00,"1,25960637","5,66651027",,"0,1755177",
26/08/2007 16.00,"1,33178998","5,95593545","33,69963074","0,14418726",
26/08/2007 17.00,"1,84790426","7,06301978",,"0,15039752",
26/08/2007 18.00,"1,37871029","5,26546827","25,39682007","0,17144254",
26/08/2007 19.00,"1,21990574","4,92672306",,"0,18101547",
26/08/2007 20.00,"1,30111217","5,1214029","28,81562042","0,18928374",
26/08/2007 21.00,"1,24315131","6,91875938",,"0,18009275",
26/08/2007 22.00,"1,26682503","5,38616901","29,7924099","0,14727312",
26/08/2007 23.00,"1,26141154","6,32453081",,"0,17132341",
27/08/2007 0.00,"1,27223852","4,97214835","29,7924099","0,16024726",
27/08/2007 1.00,"1,26682503","5,05910611",,"0,16788131",
27/08/2007 2.00,"1,21810056","6,06885052","32,23442078","0,18057981",
27/08/2007 3.00,"1,27765303","5,21874473",,"0,15925914",
27/08/2007 4.00,"1,25419288","6,73725513","30,28083038","0,17951226",
27/08/2007 5.00,"1,24877939","5,96372302",,"0,19343598",
27/08/2007 6.00,"1,27223852","11,62892549","22,95482063","0,2327567",
27/08/2007 7.00,"3,29338466","18,33503605",,"0,22128461",
27/08/2007 8.00,"5,46431151","20,18968752","25,88521957","0,1996077",
27/08/2007 9.00,"10,46122812","21,4914536",,"0,15969363",
27/08/2007 10.00,"3,70302718","14,811308","31,25761986","0,17326229",
27/08/2007 11.00,"3,64167055","13,00078166",,"0,16958309",
27/08/2007 12.00,"2,97938489","8,1324683","30,28083038","0,20569882",
27/08/2007 13.00,"3,38541808","8,5880195",,"0,15977306",
27/08/2007 14.00,"3,83476224","8,91638256","27,8388195","0,16776451",
27/08/2007 15.00,,"11,51856102",,"0,11758022","0,58852265"
27/08/2007 16.00,,"10,86996474","33,69963074","0,0839757","0,56297357"
27/08/2007 17.00,,"12,69448691",,"0,09398896","0,60650524"
27/08/2007 18.00,"5,69803743","17,32010056","16,60560989","0,06542902","0,55258898"
27/08/2007 19.00,"6,08789319","16,5115215",,"0,08342674","0,6304922"
27/08/2007 20.00,"2,27575819","5,08765801","22,46640968","0,0904289","0,57833637"
27/08/2007 21.00,"1,57651475","4,41795706",,"0,09220893","0,47424439"
27/08/2007 22.00,"0,36969069","6,41927614","27,35042","0,09216922","0,48128711"
27/08/2007 23.00,"1,74186675","3,57563694",,"0,08718419","0,6069456"
28/08/2007 0.00,"1,7764356","4,21938248","16,11721039","0,08457371","0,57877673"
28/08/2007 1.00,,"3,88063726",,"0,09082485","0,6069456"
28/08/2007 2.00,"1,59641846",,"17,58241081","0,08924221","0,55412872"
28/08/2007 3.00,"0,55526064","22,2688728",,,"0,56667342"
28/08/2007 4.00,"1,18041461","12,48681886","14,65200996","0,1700865","0,6366542"
28/08/2007 5.00,"1,51240613","11,71718723",,"0,17107579","0,56667342"
28/08/2007 6.00,"0,79988576","15,71203399","7,32600689","0,16301192","0,55170826"
28/08/2007 7.00,"0,82900755","16,30905982",,"0,16052174","0,62345049"
28/08/2007 8.00,"1,47940041","12,1883155","10,25640965","0,13265443","0,68770964"
28/08/2007 9.00,"1,66772338","10,85539912",,"0,1168035","0,66416304"
28/08/2007 10.00,"1,70266954","13,2032529","14,16361046","0,13012454","0,5585303"
28/08/2007 11.00,"1,68713791","8,66199861",,"0,15305122","0,47094422"
28/08/2007 12.00,"1,68519646","9,44721112","15,62880993","0,15312947","0,65667995"
28/08/2007 13.00,"3,33350531","14,41805358",,"0,14012496","0,61046645"
28/08/2007 14.00,"2,36276966","8,56855343","21,0012207","0,14514502","0,44519582"
28/08/2007 15.00,"5,74481231","14,38431442",,"0,1634067","0,49207037"
28/08/2007 16.00,"11,6274627","32,69598392","21,97801971","0,16107421","0,69277125"
28/08/2007 17.00,"12,12836571","25,54082104",,"0,1610345","0,64259654"
28/08/2007 18.00,"3,12382635","11,75222846","11,23320961","0,18613482","0,66592346"
28/08/2007 19.00,"2,11232019","23,42917",,"0,21605781","0,79378274"
28/08/2007 20.00,"1,72402654","18,21044057","17,58241081","0,2579563","0,86728438"
28/08/2007 21.00,"1,68519646","25,20985384",,"0,27693046","0,64523667"
28/08/2007 22.00,"1,7123768","68,2343088","36,14162064","0,4515231","0,93792622"
28/08/2007 23.00,"1,13770163","42,97512536",,"0,35096414","0,84923873"
29/08/2007 0.00,"0,82512464","35,45914896","44,93283081","0,30448008","0,77749752"
29/08/2007 1.00,"0,35140604","35,52014176",,"0,29558693","0,21104479"
29/08/2007 2.00,"0,56885081","27,78744016","29,7924099","0,27036864","0,36509181"
29/08/2007 3.00,"0,09707367","34,18594816",,"0,27645509","0,78409886"
29/08/2007 4.00,"0,27763083","25,202072","27,8388195","0,29349154","0,28938837"
29/08/2007 5.00,"0,05047778","20,77762752",,"0,33155666","0,39832127"
29/08/2007 6.00,"0,43294809","41,41768664","15,62880993","0,38772461","0,4000817"
29/08/2007 7.00,"1,56870826","53,92656424",,"0,44713493","0,43111139"
29/08/2007 8.00,"1,65995757","31,54476872","26,37360954","0,33685354","0,78321916"
29/08/2007 9.00,"1,73567525","12,22335864",,"0,22732317","0,31117454"
29/08/2007 10.00,"1,72596799","16,05597411","35,65322113","0,23704677","0,30105234"
29/08/2007 11.00,"1,7123768","9,74312562",,"0,25645426","0,42847125"
29/08/2007 12.00,"1,73179235","11,0539737","33,69963074","0,24301525","0,67186478"
29/08/2007 13.00,"1,74344107","4,08699942",,"0,17419786","0,71499778"
29/08/2007 14.00,"1,68131355","4,05325454","36,14162064","0,18882238","0,76583354"
29/08/2007 15.00,"1,7084939","3,93904313",,"0,19281578","0,55060787"
29/08/2007 16.00,"1,74344107","3,36538194","35,16482162","0,17052216","0,56359191"
29/08/2007 17.00,"1,59783006","2,88906259",,"0,18356638","0,61464734"
29/08/2007 18.00,"1,66966484","4,36084945","25,39682007","0,15573878","0,59770209"
29/08/2007 19.00,"1,74149961","5,97929626",,"0,2009579","0,40096242"
29/08/2007 20.00,"0,88336925","6,81512706","39,07204056","0,20795422","0,7477879"
29/08/2007 21.00,"1,30855153","6,33361663",,"0,231118","0,78850044"
29/08/2007 22.00,"1,75508978","7,21876556","33,69963074","0,21921958","0,63599417"
29/08/2007 23.00,"0,93772994","13,09941792",,"0,21554389","0,67098507"
30/08/2007 0.00,"0,17279135","19,73283424","36,14162064","0,27866845","0,86046234"
30/08/2007 1.00,,"19,37722136",,"0,281634","0,64479631"
30/08/2007 2.00,,,"36,14162064","0,30001365","0,22182804"
30/08/2007 3.00,"0,71512592","36,81542616",,"0,2596172","0,22336778"
30/08/2007 4.00,"0,56312409","21,38633184","40,53723145","0,25673107","0,43133207"
30/08/2007 5.00,"0,62002422","16,84378503",,"0,26661352","0,4720436"
30/08/2007 6.00,"0,43926671","17,72114638","31,25761986","0,24862749","0,40382324"
30/08/2007 7.00,"0,09876392","15,21235382",,"0,28242474","0,46456153"
30/08/2007 8.00,"0,04549448","14,57250302","36,14162064","0,28764102","0,55390905"
30/08/2007 9.00,"0,22615538","7,51078723",,"0,2676799","0,67978721"
30/08/2007 10.00,"0,14824301","6,14542421","42,00244141","0,23684821","0,35826978"
30/08/2007 11.00,"1,22642573","7,9196149",,"0,2343592","0,54048465"
30/08/2007 12.00,"1,70026331","4,9111479","55,67765045","0,15913766","0,57019427"
30/08/2007 13.00,"1,69448065","4,18044651",,"0,17368394","0,60034324"
30/08/2007 14.00,"1,68291329","4,51529698","58,11965179","0,13597389","0,69585276"
30/08/2007 15.00,,"3,9156804",,"0,17214218","0,69101082"
30/08/2007 16.00,,"5,2624607","65,93405151","0,17827184","0,67880987"
30/08/2007 17.00,,"4,36993527",,"0,15115438","0,66944432"
30/08/2007 18.00,,"5,5821471","49,32844162","0,17680717","0,65778035"
30/08/2007 19.00,,"5,41212632",,"0,21732158","0,56887319"
30/08/2007 20.00,,"6,18306193","60,07326126","0,15016509","0,60386409"
30/08/2007 21.00,,"6,34529704",,"0,17004678","0,43441257"
30/08/2007 22.00,,"6,03380738","62,51525116","0,15502747","0,5739348"
30/08/2007 23.00,,"5,83653105",,"0,16902011","0,62477056"
31/08/2007 0.00,,"5,4770196","60,56166077","0,20704552","0,59902317"
31/08/2007 1.00,,"5,33036155",,"0,19795381","0,48744912"
31/08/2007 2.00,,"5,53153072","60,07326126","0,19613523","0,40250318"
31/08/2007 3.00,,"7,67302043",,"0,19273635","0,31667651"
31/08/2007 4.00,,"11,3927151","47,86323166","0,20522694","0,63511345"
31/08/2007 5.00,,"14,10786408",,"0,19305171","0,47380505"
31/08/2007 6.00,,"13,60169267","45,90964127","0,2194964","0,55302833"
31/08/2007 7.00,,"21,05536464",,"0,25439858","0,51737841"
31/08/2007 8.00,,"24,8866876","52,2588501","0,26301608","0,60628455"
31/08/2007 9.00,,"20,85808448",,"0,29297878","0,60958573"
31/08/2007 10.00,,"12,39077527","59,09645081","0,4982723","0,52992209"
31/08/2007 11.00,"3,14632748","20,00020832",,"0,28471635","0,66196225"
31/08/2007 12.00,"3,60174008","24,58686688","69,35285187","0,24254104","0,76451348"
31/08/2007 13.00,"8,00948927","18,82823071",,"0,25001157","0,78519926"
31/08/2007 14.00,"1,07753998","10,21295374","78,63246155","0,23673024","0,60826567"
31/08/2007 15.00,"0,04635486","9,51080806",,"0,10458973","0,65646028"
31/08/2007 16.00,"0,02060239","5,44068013","62,02685165","0,1817081","0,64325657"
31/08/2007 17.00,"0,04120376","14,13771805",,"0,24344974","0,6458967"
31/08/2007 18.00,"0,04120376","22,87629608","53,72404099","0,25420118","1,20024611"
31/08/2007 19.00,"0,03605367","16,62703306",,"0,24625645","1,37277914"
31/08/2007 20.00,0,"14,49203268","60,07326126","0,21965408","1,40380883"
31/08/2007 21.00,0,"17,8055",,"0,23799518","0,95487147"
31/08/2007 22.00,0,"9,82229772","59,09645081","0,2132511","1,03805699"
31/08/2007 23.00,0,"7,28884992",,"0,2357024","0,99030273"
01/09/2007 0.00,0,"10,11042465","58,6080513","0,23763894","0,7807987"
01/09/2007 1.00,,"9,47576493",,"0,25835109","0,66152189"
01/09/2007 2.00,"1,78992203",,"59,58485031","0,28416272","0,68220869"
01/09/2007 3.00,"1,69320127","9,39919124",,,"0,38313644"
01/09/2007 4.00,"1,80467159","10,82035598","48,84004974","0,21505683","0,56689309"
01/09/2007 5.00,"1,62827904","9,01891356",,"0,22456435","0,50747486"
01/09/2007 6.00,"1,69320127","13,26944061","23,93161964","0,21779579","0,54400652"
01/09/2007 7.00,"0,99887401","9,7677866",,"0,19518331","0,50549477"
01/09/2007 8.00,"0,68924938","8,32714814","20,51280975","0,19624035","0,4947105"
01/09/2007 9.00,"0,40283777","8,47510443",,"0,19455726","0,48304754"
01/09/2007 10.00,"0,37660324","7,74051021","22,46640968","0,18270206","0,55390905"
01/09/2007 11.00,"0,40876281","7,04874287",,"0,16666192","0,51099572"
01/09/2007 12.00,"0,39860705","6,50882849","23,44322014","0,16458989","0,46522157"
01/09/2007 13.00,"0,39437531","5,03444705",,"0,17065298","0,43529329"
01/09/2007 14.00,"1,09970447","5,36929752","20,02441978","0,15355696","0,45619874"
01/09/2007 15.00,"1,21020661","5,32517047",,"0,16642715","0,43573263"
01/09/2007 16.00,"1,78871282","5,70544624","24,42000961","0,1620857","0,48876918"
01/09/2007 17.00,"1,82800462","6,72167998",,"0,14510531","0,5081349"
01/09/2007 18.00,"1,87334248","8,32195706","15,62880993","0,08493579","0,41988777"
01/09/2007 19.00,"1,82800462","10,57245945",,"0,10124925","0,49669161"
01/09/2007 20.00,"1,5218866","8,9462327","15,14041042","0,13035698","0,51847779"
01/09/2007 21.00,"0,54707176","11,59518442",,"0,13164762","0,46632196"
01/09/2007 22.00,"0,41371967","11,00335733","18,07081032","0,1560997","0,51385654"
01/09/2007 23.00,"0,40622336","5,30959532",,"0,1701449","0,49207037"
02/09/2007 0.00,"0,41891756","4,21029857","19,53602028","0,15242166","0,48832882"
02/09/2007 1.00,"0,41214739","4,60485124",,"0,1435799","0,48524833"
02/09/2007 2.00,"0,42230315","4,24793438","17,09399986","0,1294179","0,50637447"
02/09/2007 3.00,"0,40791565","6,4776801",,"0,17417333","0,50175322"
02/09/2007 4.00,"0,42314929","6,97606393","19,53602028","0,16040261","0,4504771"
02/09/2007 5.00,"0,42314929","7,07859493",,"0,13391704","0,45949992"
02/09/2007 6.00,"0,38845129","6,95789228","9,76801014","0,1185812","0,48194715"
02/09/2007 7.00,"0,85597025","12,88008093",,"0,29611954","0,55258898"
02/09/2007 8.00,"2,1725693","11,91705242","33,69963074","0,30687798","0,64457663"
02/09/2007 9.00,"3,73580407","14,12343732",,"0,19819558","0,53322225"
02/09/2007 10.00,"5,66173765","13,49137983","32,72283173","0,24553346","0,4557594"
02/09/2007 11.00,"7,34466213","15,9936735",,"0,1882197","0,60452412"
02/09/2007 12.00,"9,18717527","18,85158197","36,14162064","0,1615379","0,65095831"
02/09/2007 13.00,"2,87390877","6,38293476",,"0,21274886","0,58581844"
02/09/2007 14.00,"0,70013128","5,21484998","29,30401993","0,2083677","0,51011601"
02/09/2007 15.00,"1,21044866","5,76255386",,"0,19303186","0,46544225"
02/09/2007 16.00,"2,12723246","6,47248902","21,0012207","0,16517622","0,50043316"
02/09/2007 17.00,"2,97594845","6,36217044",,"0,12178853","0,47490544"
02/09/2007 18.00,"2,99227028","8,66329686","9,76801014","0,1191687","0,47512511"
02/09/2007 19.00,"1,99774802","8,6503182",,"0,13462134","0,42538974"
02/09/2007 20.00,"0,56085414","6,93712605","11,72161007","0,15269498","0,43551296"
02/09/2007 21.00,"0,40706951","6,46859427",,"0,10864386","0,47534478"
02/09/2007 22.00,"0,53195914","10,03384905","11,72161007","0,15285266","0,4350726"
02/09/2007 23.00,"0,46631077","5,76514844",,"0,1427588","0,45994028"
03/09/2007 0.00,"0,14217863","5,91959406","9,27960968","0,13352576","0,46170071"
03/09/2007 1.00,,"3,44325579",,"0,14084211","0,46280111"
03/09/2007 2.00,"1,11725179",,"14,16361046","0,1488616","0,47512511"
03/09/2007 3.00,"0,425405",,,,"0,43573263"
03/09/2007 4.00,"0,37031004","26,21051816","15,14041042","0,16111042","0,40558367"
03/09/2007 5.00,"0,36037497","15,08386169",,"0,14876466","0,45355861"
03/09/2007 6.00,"0,35766466","19,05016802","7,81440783","0,14536694","0,4207685"
03/09/2007 7.00,"0,39018019","22,86849512",,"0,16400122","0,38643763"
03/09/2007 8.00,"0,95196692","18,03393238","12,21000957","0,10563626","0,47226429"
03/09/2007 9.00,"0,35947085","13,22790814",,"0,1182927","0,49405046"
03/09/2007 10.00,"0,99532061","11,84047873","18,07081032","0,14524898","0,72028008"
03/09/2007 11.00,"1,42885347","11,37844393",,"0,11676963","0,74008616"
03/09/2007 12.00,"0,90861323","8,90340199","21,0012207","0,13083352","0,72292021"
03/09/2007 13.00,"1,61491159","8,12338247",,"0,1264979","0,64039575"
03/09/2007 14.00,"2,22908399","10,57894878","23,93161964","0,08035957","0,65051897"
03/09/2007 15.00,"2,81074087","9,187638",,"0,11348755","0,4720436"
03/09/2007 16.00,"1,5318176","8,34272138","24,90842056","0,15560096","0,69123049"
03/09/2007 17.00,"1,49027112","6,22459439",,"0,15493754","0,49229004"
03/09/2007 18.00,"1,73232729","7,44589204","12,69841003","0,13747477","0,44387575"
03/09/2007 19.00,"1,5318176","5,64574404",,"0,13763128","0,43551296"
03/09/2007 20.00,"0,96551539","8,16750952","13,18680954","0,17533082","0,43859345"
03/09/2007 21.00,"0,35405228","9,37712676",,"0,18615117","0,39039884"
