NetC,Regione-Provincia Lecce,,,
04/10/2013 08.00.00,,"22,82987272","18,99264359","17,82661057"
04/10/2013 09.00.00,,"10,97100438","9,23476306",
04/10/2013 10.00.00,,"3,58134808","3,21554615","22,95482063"
04/10/2013 11.00.00,,"2,7485","2,37174231",
04/10/2013 12.00.00,,"2,25418108","2,08836479","22,95482063"
04/10/2013 13.00.00,,"2,32417175","2,3512973",
04/10/2013 14.00.00,,"2,88308568","2,6059604","21,48962021"
04/10/2013 15.00.00,,"2,59892806","2,48924427",
04/10/2013 16.00.00,,"2,54758513","2,47412226","14,16361046"
04/10/2013 17.00.00,,"4,0480061","3,9432935",
04/10/2013 18.00.00,,"3,40599665","3,35523114","14,16361046"
04/10/2013 19.00.00,,"7,39383975","7,20860519",
04/10/2013 20.00.00,,"6,4808827","5,94246923","20,02441978"
04/10/2013 21.00.00,,"17,40380601","16,05849604",
04/10/2013 22.00.00,,"27,44578488","25,06936008","10,98900986"
04/10/2013 23.00.00,,"47,62618008","42,53853928",
05/10/2013 00.00.00,,"36,64753344","32,56485896","17,82661057"
05/10/2013 01.00.00,,,,
05/10/2013 02.00.00,,"16,95430437","15,51591442","22,22220993"
05/10/2013 03.00.00,,"21,06725728","19,09923186",
05/10/2013 04.00.00,,"16,33782586","14,43344518","24,42000961"
05/10/2013 05.00.00,,"14,08274231","13,00790578",
05/10/2013 06.00.00,,"12,10055662","11,48615071","21,48962021"
05/10/2013 07.00.00,,"27,36672368","23,38725896",
05/10/2013 08.00.00,,"15,75055123","13,59258199","18,31501007"
05/10/2013 09.00.00,,"15,88981366","13,13414749",
05/10/2013 10.00.00,,"7,48336533","6,40864351","27,35042"
05/10/2013 11.00.00,,"5,53586905","5,11079512",
05/10/2013 12.00.00,,"7,94141552","6,98310009","34,67642975"
05/10/2013 13.00.00,,"4,02810026","3,88420506",
05/10/2013 14.00.00,,"4,1108","3,74527149","18,80340958"
05/10/2013 15.00.00,,"2,8192115","2,82514443",
05/10/2013 16.00.00,,"3,38701814","3,38139494","21,48962021"
05/10/2013 17.00.00,,"4,08243166","4,20016879",
05/10/2013 18.00.00,,"4,31508955","4,38633258","22,22220993"
05/10/2013 19.00.00,,"5,56119731","5,32539609",
05/10/2013 20.00.00,,"10,81058758","10,45370322","29,7924099"
05/10/2013 21.00.00,,"12,35514515","11,95362515",
05/10/2013 22.00.00,,,,"30,52503014"
05/10/2013 23.00.00,,,,
06/10/2013 00.00.00,,,,"30,76922989"
06/10/2013 01.00.00,,,,
06/10/2013 02.00.00,,,,"26,61782074"
06/10/2013 03.00.00,,,,
06/10/2013 04.00.00,,,,"20,26861954"
06/10/2013 05.00.00,,,,
06/10/2013 06.00.00,,,,"11,96580982"
06/10/2013 07.00.00,,,,
06/10/2013 08.00.00,,,,"20,02441978"
06/10/2013 09.00.00,,,,
06/10/2013 10.00.00,,,,"13,43101025"
06/10/2013 11.00.00,,,,
06/10/2013 12.00.00,,,,"8,79120922"
06/10/2013 13.00.00,,,,
06/10/2013 14.00.00,,,,"13,43101025"
06/10/2013 15.00.00,,,,
06/10/2013 16.00.00,,,,"17,82661057"
06/10/2013 17.00.00,,,,
06/10/2013 18.00.00,,,,"28,08300972"
06/10/2013 19.00.00,,,,
06/10/2013 20.00.00,,,,"27,59461975"
06/10/2013 21.00.00,,,,
06/10/2013 22.00.00,,,,"23,68741989"
06/10/2013 23.00.00,,,,
07/10/2013 00.00.00,,,,"23,44322014"
07/10/2013 01.00.00,,,,
07/10/2013 02.00.00,,,,"27,35042"
07/10/2013 03.00.00,,,,
07/10/2013 04.00.00,,,,"24,42000961"
07/10/2013 05.00.00,,,,
07/10/2013 06.00.00,,,,"15,87300968"
07/10/2013 07.00.00,,,,
07/10/2013 08.00.00,,,,"12,69841003"
07/10/2013 09.00.00,,,,
07/10/2013 10.00.00,,,,"15,87300968"
07/10/2013 11.00.00,,,,
07/10/2013 12.00.00,,,,"10,01220989"
07/10/2013 13.00.00,"0,76394192",,,
07/10/2013 14.00.00,"0,95099873",,,"22,22220993"
07/10/2013 15.00.00,"0,84693218",,,
07/10/2013 16.00.00,"1,04732084",,,"12,21000957"
07/10/2013 17.00.00,"0,91797369",,,
07/10/2013 18.00.00,"0,81935419",,,"11,47741032"
07/10/2013 19.00.00,"0,54621036",,,
07/10/2013 20.00.00,"0,63688506",,,"14,89620972"
07/10/2013 21.00.00,"0,93961952",,,
07/10/2013 22.00.00,"0,54493809",,,"14,16361046"
07/10/2013 23.00.00,"0,74402906",,,
08/10/2013 00.00.00,"0,54444281",,,"22,22220993"
08/10/2013 01.00.00,"0,79026392",,,
08/10/2013 02.00.00,"0,75215286",,,"19,78022003"
08/10/2013 03.00.00,"0,72664853",,,
08/10/2013 04.00.00,"0,33833556",,,"26,86202049"
08/10/2013 05.00.00,,,,
08/10/2013 06.00.00,,,,
08/10/2013 07.00.00,,,,
08/10/2013 08.00.00,,,,
08/10/2013 09.00.00,,,,
08/10/2013 10.00.00,,,,
08/10/2013 11.00.00,,,,
08/10/2013 12.00.00,,,,
08/10/2013 13.00.00,,,,
08/10/2013 14.00.00,,,,
08/10/2013 15.00.00,,,,
08/10/2013 16.00.00,,,,
08/10/2013 17.00.00,,,,
08/10/2013 18.00.00,,,,
08/10/2013 19.00.00,,,,
08/10/2013 20.00.00,,,,
08/10/2013 21.00.00,,,,
08/10/2013 22.00.00,,,,
08/10/2013 23.00.00,,,,
09/10/2013 00.00.00,,,,
09/10/2013 01.00.00,,,,
09/10/2013 02.00.00,,,,
09/10/2013 03.00.00,,,,
09/10/2013 04.00.00,,,,
09/10/2013 05.00.00,,,,
09/10/2013 06.00.00,,,,
09/10/2013 07.00.00,,,,
09/10/2013 08.00.00,,,,"27,8388195"
09/10/2013 09.00.00,,,,
09/10/2013 10.00.00,,,,"37,6068306"
09/10/2013 11.00.00,"0,78969643","4,08372226","3,70961078",
09/10/2013 12.00.00,"1,73040821","3,8484258","2,85073273","19,29179955"
09/10/2013 13.00.00,"1,6859765","3,75960575","2,98258807",
09/10/2013 14.00.00,"1,9614279","4,08817913","3,27714888","9,76801014"
09/10/2013 15.00.00,"1,68550258","3,81704032","3,13740271",
09/10/2013 16.00.00,"1,83790918","4,35045964","3,68752335","4,88400507"
09/10/2013 17.00.00,"1,75598881","4,06888131","3,54101062",
09/10/2013 18.00.00,"1,80623878","7,53714989","7,29610022","2,686203"
09/10/2013 19.00.00,"1,502109","16,95924115","16,38464882",
09/10/2013 20.00.00,"1,79321915","18,19909094","17,37034027","0,97680098"
09/10/2013 21.00.00,"1,52645496","21,53401472","19,68763456",
09/10/2013 22.00.00,"1,86675232","9,62889892","8,11083593","6,34920597"
09/10/2013 23.00.00,"1,62784783","14,08683399","13,24681209",
10/10/2013 00.00.00,"1,97624254","13,22765385","12,0296673","7,08180714"
10/10/2013 01.00.00,"2,1296875","9,95225445","8,9932985",
10/10/2013 02.00.00,"1,7803063","5,60798204","5,02379721","17,33819962"
10/10/2013 03.00.00,"1,93950748","10,6678453","7,93955514",
10/10/2013 04.00.00,"2,05095746","12,48721273","10,70819233","14,16361046"
10/10/2013 05.00.00,"1,50249241","14,69578878","11,77095458",
10/10/2013 06.00.00,"2,01243146","46,09579616","37,13459632","10,01220989"
10/10/2013 07.00.00,"2,19599285","55,75728512","38,82184072",
10/10/2013 08.00.00,"2,14782264","65,15296784","40,24442608","13,91940975"
10/10/2013 09.00.00,"2,54962409","26,8256468","19,47588056",
10/10/2013 10.00.00,"2,00316558","6,0436255","4,52779955","15,87300968"
10/10/2013 11.00.00,"2,20252402","4,91287826","3,88397753",
10/10/2013 12.00.00,"1,66738879","5,44098796","4,33912339","9,27960968"
10/10/2013 13.00.00,"1,53367566","4,25345432","3,29314658",
10/10/2013 14.00.00,"2,02535753","5,2829669","4,00041642","9,27960968"
10/10/2013 15.00.00,"2,14671208","4,04237143","3,29049655",
10/10/2013 16.00.00,"1,62949639","5,35326922","4,49006241","5,86080599"
10/10/2013 17.00.00,"2,42718542","7,49847969","6,50642319",
10/10/2013 18.00.00,"2,08590056","12,51397308","11,80394423","5,86080599"
10/10/2013 19.00.00,"1,56241202","14,85864147","13,85788729",
10/10/2013 20.00.00,"2,16093787","13,8980565","13,1041463","18,80340958"
10/10/2013 21.00.00,"2,21919062","14,97109193","13,6415617",
10/10/2013 22.00.00,"1,88029367","13,22918727","12,00061255","21,97801971"
10/10/2013 23.00.00,"2,00303032","7,92709273","6,91107696",
11/10/2013 00.00.00,"1,67045403","7,8392","6,74833326","21,97801971"
11/10/2013 01.00.00,"2,06702606",,,
11/10/2013 02.00.00,,"6,82397771","5,95968679","19,53602028"
11/10/2013 03.00.00,"2,1913655","2,58666832","1,75658882",
11/10/2013 04.00.00,"2,32557695","4,8988461","4,12848026","17,33819962"
11/10/2013 05.00.00,"1,87672604","5,75455596","4,79789441",
11/10/2013 06.00.00,"2,43254806","8,84209754","6,80547338","32,96702957"
11/10/2013 07.00.00,"2,1823742","6,2735435","4,47930741",
11/10/2013 08.00.00,"2,10362992","8,44887562","5,59399385","40,78144073"
11/10/2013 09.00.00,"2,28216732","17,28281656","11,86138262",
11/10/2013 10.00.00,"2,59706408","12,30680788","8,74335421","34,4322319"
11/10/2013 11.00.00,"2,02155294","5,24192964","3,70801999",
11/10/2013 12.00.00,"2,05467459","6,18434297","4,53544946","25,15262032"
11/10/2013 13.00.00,"1,75130553","7,2142628","5,39506554",
11/10/2013 14.00.00,"1,6926887","6,66322058","4,82829521","13,91940975"
11/10/2013 15.00.00,"1,8583224","5,95451483","4,56543536",
11/10/2013 16.00.00,"1,71965649","9,80412798","7,95828701","12,94260979"
11/10/2013 17.00.00,"1,95233083","8,24200295","7,21656485",
11/10/2013 18.00.00,"1,90252326","9,95000785","8,60830009","32,72283173"
11/10/2013 19.00.00,"1,20201264","8,01003146","7,04811765",
11/10/2013 20.00.00,"1,24123121","10,2222537","9,01749486","118,19290161"
11/10/2013 21.00.00,"1,55065143","10,3995592","8,94108178",
11/10/2013 22.00.00,"2,07223106","10,01616687","8,39394386","114,5298996"
11/10/2013 23.00.00,"2,21150921","7,83986346","6,24962247",
12/10/2013 00.00.00,"1,77691359","5,79119179","4,25042189","109,88999939"
12/10/2013 01.00.00,"2,10198238","8,13743185","6,22609531",
12/10/2013 02.00.00,"2,06767592","8,77650638","6,96617315","94,50549316"
12/10/2013 03.00.00,"2,15304087","7,98309712","5,45217698",
12/10/2013 04.00.00,"2,10856339","11,22659289","6,62760958","75,21366119"
12/10/2013 05.00.00,"2,06849054","11,53882058","7,38997942",
12/10/2013 06.00.00,"2,07852528","12,96984359","9,93016129","50,30524063"
12/10/2013 07.00.00,"1,77170858","19,50272504","15,78293095",
12/10/2013 08.00.00,"2,17466839","22,03505432","16,50450254","39,31623077"
12/10/2013 09.00.00,"1,96521724","14,77200684","10,6184985",
12/10/2013 10.00.00,"1,87386115","9,86797158","7,02246434","29,54821968"
12/10/2013 11.00.00,"0,6791465","6,24028235","4,4863015",
12/10/2013 12.00.00,"1,6178375","6,760593","4,73559571","15,62880993"
12/10/2013 13.00.00,"1,19713206","7,17427141","5,12790561",
12/10/2013 14.00.00,"1,31412469","6,20143051","4,37775153","9,27960968"
12/10/2013 15.00.00,"1,37271406","5,40164665","3,82729055",
12/10/2013 16.00.00,"1,34624256","4,66554386","2,90604115","54,21244049"
12/10/2013 17.00.00,"1,55067278","5,73764814","4,68967521",
12/10/2013 18.00.00,"1,40772835","11,29405398","9,72700938","62,51525116"
12/10/2013 19.00.00,"2,05277077","12,55358972","11,16216996",
12/10/2013 20.00.00,"2,25040336","14,6947085","12,9356685","106,22699738"
12/10/2013 21.00.00,"1,98071022","9,0611592","7,60069712",
12/10/2013 22.00.00,"1,93427908","6,7021661","5,30112707","93,04029083"
12/10/2013 23.00.00,"1,89958616","5,3314361","4,02016164",
13/10/2013 00.00.00,"1,27102423","7,02315075","5,75866867","82,29547119"
13/10/2013 01.00.00,"1,62641589",,,
13/10/2013 02.00.00,,"9,0912407","6,9094097","74,48107147"
13/10/2013 03.00.00,"2,02281503","8,97085162","6,20242284",
13/10/2013 04.00.00,"1,90504949","9,94306346","5,70048269","67,15505981"
13/10/2013 05.00.00,"2,36291306","6,48761294","3,16007521",
13/10/2013 06.00.00,"2,15605424","8,3836898","3,81606138","64,46884918"
13/10/2013 07.00.00,"2,02902687","10,2578953","4,58256879",
13/10/2013 08.00.00,"2,05918194","8,19972863","3,878014","61,53845978"
13/10/2013 09.00.00,"1,72366652","7,74835514","4,67046152",
13/10/2013 10.00.00,"1,87732505","6,80910235","4,81539494","43,71184158"
13/10/2013 11.00.00,"2,04579517","6,53409557","4,541",
13/10/2013 12.00.00,"2,05665266","6,65349423","4,68108077","22,22220993"
13/10/2013 13.00.00,"1,96556099","7,80122386","5,21919787",
13/10/2013 14.00.00,"1,6619336","8,72672554","5,89147428","11,47741032"
13/10/2013 15.00.00,"1,40903519","8,57251892","5,86954173",
13/10/2013 16.00.00,"1,27279991","6,72852876","4,60854522","5,86080599"
13/10/2013 17.00.00,"1,82572043","3,8031592","2,31226382",
13/10/2013 18.00.00,"2,20383595","5,81254501","3,44948509","9,03540897"
13/10/2013 19.00.00,"1,93089451","8,3932823","5,08830235",
13/10/2013 20.00.00,"2,15760923","16,59267825","10,27223721","126,7397995"
13/10/2013 21.00.00,"2,08195765","10,8970769","5,96557193",
13/10/2013 22.00.00,"2,23832344","7,28337013","4,70036138","99,14530182"
13/10/2013 23.00.00,"2,09856628","7,904925","5,97831923",
14/10/2013 00.00.00,"2,05011335","8,22623851","5,88246494","75,21366119"
14/10/2013 01.00.00,"1,98714783","7,83424601","5,36284643",
14/10/2013 02.00.00,"1,83449613","6,90172537","4,59508474","62,51525116"
14/10/2013 03.00.00,"2,18188095","7,2993793","4,87642025",
14/10/2013 04.00.00,"2,12757926","9,56595397","5,35955397","60,80585098"
14/10/2013 05.00.00,"1,9663695","9,29718222","6,62038222",
14/10/2013 06.00.00,"2,1177408","8,32877716","6,21069224","45,90964127"
14/10/2013 07.00.00,"2,32730992","9,62703472","7,51987306",
14/10/2013 08.00.00,"2,39176941","11,71886979","9,21239458","28,08300972"
14/10/2013 09.00.00,"1,88673433","12,23945577","9,31336538",
14/10/2013 10.00.00,"2,05161241","7,73078769","5,70873297","36,63003159"
14/10/2013 11.00.00,"1,960118","4,8546311","3,28870501",
14/10/2013 12.00.00,"1,96056345","6,50112886","4,3295959","19,53602028"
14/10/2013 13.00.00,"2,10511576","5,36980802","3,78926661",
14/10/2013 14.00.00,"1,75339038","4,02241589","2,83979609","10,98900986"
14/10/2013 15.00.00,"1,77503112","3,34053168","2,58269136",
14/10/2013 16.00.00,"2,21160583","4,88581964","3,65950108","13,43101025"
14/10/2013 17.00.00,"2,0624221","6,54016426","4,92224133",
14/10/2013 18.00.00,"1,69516713","5,29451346","3,50400577","21,48962021"
14/10/2013 19.00.00,"1,68052029","8,31966839","4,93138069",
14/10/2013 20.00.00,"2,27527918","10,22489991","6,0145306","89,86569214"
14/10/2013 21.00.00,"2,22347524","10,90234254","6,81716717",
14/10/2013 22.00.00,"1,94334462","11,77633304","7,36053845","63,49206161"
14/10/2013 23.00.00,"1,85358318","21,30992832","13,24503584",
15/10/2013 00.00.00,"2,09991279","27,4537388","13,8715925","47,86323166"
15/10/2013 01.00.00,"2,43709609",,,
15/10/2013 02.00.00,,"50,08728736","12,95025324","40,78144073"
15/10/2013 03.00.00,"1,32195254","29,2280748","12,07475991",
15/10/2013 04.00.00,"2,17355579","34,26460784","11,17252918","26,61782074"
15/10/2013 05.00.00,"2,06643213","25,83117736","9,18620018",
15/10/2013 06.00.00,"1,4826243","34,60915024","12,35519295","29,05982971"
15/10/2013 07.00.00,"2,35180538","52,99553496","28,78900312",
15/10/2013 08.00.00,"2,51431079","67,69889144","36,88748944","36,63003159"
15/10/2013 09.00.00,"2,56459229","47,80560216","32,82940328",
15/10/2013 10.00.00,"2,1042208","18,97246434","12,89177472","63,24785995"
15/10/2013 11.00.00,"2,0249609","12,19842807","8,39295153",
15/10/2013 12.00.00,"2,12922985","12,14136634","8,07347736","32,96702957"
15/10/2013 13.00.00,"2,03137207","12,89417237","8,62436854",
15/10/2013 14.00.00,"2,13547321","15,56592851","10,47564342","22,95482063"
15/10/2013 15.00.00,"2,31348889","14,93988235","10,15626867",
15/10/2013 16.00.00,,"13,04150153","8,7313545","26,61782074"
15/10/2013 17.00.00,,"12,20006857","8,90080167",
15/10/2013 18.00.00,"2,1484003","9,33687725","6,89384028","29,54821968"
15/10/2013 19.00.00,"2,21333371","11,30083967","8,70124241",
15/10/2013 20.00.00,"2,55725159","16,94456082","13,35550355","74,23686981"
15/10/2013 21.00.00,"2,84711896","21,99264616","17,83371538",
15/10/2013 22.00.00,"2,28347213","20,35031464","15,13863666","61,78266144"
15/10/2013 23.00.00,"2,61835905","11,34927446","8,5596741",
16/10/2013 00.00.00,"2,92548186","9,10512182","6,28500403","47,37483978"
16/10/2013 01.00.00,"2,12115995","8,32646173","5,70126661",
16/10/2013 02.00.00,"2,49530306","7,16786047","4,49073161","52,7472496"
16/10/2013 03.00.00,"2,90412283","8,21462885","5,28654616",
16/10/2013 04.00.00,"2,54251729","8,73301794","5,71737903","38,82783127"
16/10/2013 05.00.00,"2,78539113","8,81225504","6,23580827",
16/10/2013 06.00.00,"2,70695399","17,52192363","14,23083627","33,69963074"
16/10/2013 07.00.00,"2,72254053","42,1394284","30,13547176",
16/10/2013 08.00.00,"2,68094116","50,73811304","31,67899112","18,07081032"
16/10/2013 09.00.00,"3,15639578","28,93504168","20,34293432",
16/10/2013 10.00.00,"3,12846896","21,87102384","14,7992777","11,96580982"
16/10/2013 11.00.00,"3,05725964","19,94267624","13,60695641",
16/10/2013 12.00.00,"2,61052611","23,79518416","16,89491765","13,43101025"
16/10/2013 13.00.00,"2,76462094","25,75940088","18,6046204",
16/10/2013 14.00.00,"2,65937771","16,51153106","12,53937018","10,7448101"
16/10/2013 15.00.00,"2,76198792","8,96489765","7,12037978",
16/10/2013 16.00.00,"2,9382747","9,75480794","7,44597808","39,56044006"
16/10/2013 17.00.00,"3,39819058","9,79376303","7,76936994",
16/10/2013 18.00.00,"2,87236497","13,318275","10,97076346","39,07204056"
16/10/2013 19.00.00,"1,55658054","9,49166703","7,58886566",
16/10/2013 20.00.00,"3,15837689","9,80445876","7,57754089","31,50181961"
16/10/2013 21.00.00,"3,04933619","9,98995335","7,96218366",
16/10/2013 22.00.00,"3,18176078","6,68406138","5,35955397","20,75702095"
16/10/2013 23.00.00,"3,0976681","4,70358692","3,45846958",
17/10/2013 00.00.00,"2,84820003","4,08114297","2,89848684","16,84980965"
17/10/2013 01.00.00,"3,05074778",,,
17/10/2013 02.00.00,,"5,01398674","4,11213649","9,27960968"
17/10/2013 03.00.00,"1,92963241","4,98873113","4,09889206",
17/10/2013 04.00.00,"2,55146384","4,79491169","4,02083275","4,63980484"
17/10/2013 05.00.00,"3,40500651","4,9712","4,02280785",
17/10/2013 06.00.00,"3,06122187","6,49087672","5,40619721","3,90720391"
17/10/2013 07.00.00,"3,22573992","10,0213025","8,38529779",
17/10/2013 08.00.00,"3,01913841","8,05384686","6,36441704","9,03540897"
17/10/2013 09.00.00,"2,923576","7,34711621","5,40728131",
17/10/2013 10.00.00,"3,19353255","8,01882093","5,93580018","11,47741032"
17/10/2013 11.00.00,"2,63223093","9,93777678","7,2788081",
17/10/2013 12.00.00,"3,09798845","11,46609574","8,63909094","13,91940975"
17/10/2013 13.00.00,"3,00830736","12,5026311","9,21029329",
17/10/2013 14.00.00,"2,80574333","11,59228774","8,61725398","11,96580982"
17/10/2013 15.00.00,"2,71977632","11,42734333","8,27022598",
17/10/2013 16.00.00,"2,58691748","9,00654483","6,67020511","11,47741032"
17/10/2013 17.00.00,"2,73025854","8,99851443","6,61604389",
17/10/2013 18.00.00,"2,7513857","8,62417925","6,54711246","15,87300968"
17/10/2013 19.00.00,"2,87648382","7,85805423","6,14850253",
17/10/2013 20.00.00,"2,60153177","8,87254231","6,74710384","15,62880993"
17/10/2013 21.00.00,"2,88666195","8,85573583","6,70787916",
17/10/2013 22.00.00,"2,91426232","8,25794138","6,07125582","11,96580982"
17/10/2013 23.00.00,"2,73489911","6,78396146","4,77735379",
18/10/2013 00.00.00,"2,76962661","6,60181096","4,80000526","14,65200996"
18/10/2013 01.00.00,"2,50720196","9,3429077","6,62063269",
18/10/2013 02.00.00,"2,2360179","11,03896833","8,36116835","11,23320961"
18/10/2013 03.00.00,"2,41894264","10,87244651","7,75378331",
18/10/2013 04.00.00,"2,50998956","11,16138222","8,00492834","10,50061035"
18/10/2013 05.00.00,"2,44476122","11,37722025","8,43378994",
18/10/2013 06.00.00,"2,21255571","16,26490026","12,86696652","12,69841003"
18/10/2013 07.00.00,"2,57515485","41,44382368","31,46708416",
18/10/2013 08.00.00,"2,45966332","34,06042536","24,07395376","15,38461018"
18/10/2013 09.00.00,"2,97312729","11,07399808","7,90592115",
18/10/2013 10.00.00,"2,8621431","11,53201577","8,09140045","24,66422081"
18/10/2013 11.00.00,"2,81910976","10,18851264","7,03900506",
18/10/2013 12.00.00,"3,06862054","14,01400974","9,95617405","14,16361046"
18/10/2013 13.00.00,"2,85101712","12,63507916","9,08795397",
18/10/2013 14.00.00,"2,7454271","16,88757557","12,22328407","8,79120922"
18/10/2013 15.00.00,"3,66679045","19,1975316","13,8923205",
18/10/2013 16.00.00,"3,37355986","17,60235","12,7845077","6,34920597"
18/10/2013 17.00.00,"5,40510482","28,07479464","21,97515136",
18/10/2013 18.00.00,"2,68435726","39,98196584","28,9906044","9,52380943"
18/10/2013 19.00.00,"2,5590171","94,09043776","45,04301072",
18/10/2013 20.00.00,"2,1721686","111,02005056","51,25515608","16,84980965"
18/10/2013 21.00.00,"2,49594784","126,68149112","37,59510152",
18/10/2013 22.00.00,"2,60742731","115,06830904","41,4566532","56,41025162"
18/10/2013 23.00.00,"2,65551209","94,74522128","44,01900088",
19/10/2013 00.00.00,"2,24339318","99,69886912","31,03623408","63,98046112"
19/10/2013 01.00.00,"2,24515564",,,
19/10/2013 02.00.00,,"32,83758664","20,61963896","46,39804077"
19/10/2013 03.00.00,"1,93033821","27,93768512","18,22652049",
19/10/2013 04.00.00,"2,06556666","49,77341344","21,15354584","51,5262413"
19/10/2013 05.00.00,"2,56879657","43,85225536","19,59270376",
19/10/2013 06.00.00,"2,57862079","50,35588512","25,15626048","45,90964127"
19/10/2013 07.00.00,"1,80799921","66,56801992","33,10536224",
19/10/2013 08.00.00,"2,41613877","58,8562356","32,39962392","27,35042"
19/10/2013 09.00.00,"2,17822586","26,11168688","17,21031543",
19/10/2013 10.00.00,"2,31577816","10,35073628","7,517984","52,99145126"
19/10/2013 11.00.00,"2,30083944","7,40137494","4,90232785",
19/10/2013 12.00.00,"2,63565212","6,27585894","4,36253583","27,59461975"
19/10/2013 13.00.00,"2,40659626","7,39252047","5,12632438",
19/10/2013 14.00.00,"2,94110501","7,61685161","5,19122914","15,62880993"
19/10/2013 15.00.00,"2,99108853","8,94114105","6,52014944",
19/10/2013 16.00.00,"2,94856878","8,99801922","7,0365577","9,27960968"
19/10/2013 17.00.00,"2,3105762","11,39260802","8,33638501",
19/10/2013 18.00.00,"2,00679423","62,56779088","28,93051024","4,63980484"
19/10/2013 19.00.00,"2,35483502","85,73281808","30,25598512",
19/10/2013 20.00.00,"1,9145442","69,73352712","28,42681296","7,81440783"
19/10/2013 21.00.00,"2,12522795","91,45675336","30,21917912",
19/10/2013 22.00.00,"2,30331787","145,40675872","25,88840352","15,14041042"
19/10/2013 23.00.00,"2,25297027","120,78082968","45,26312016",
20/10/2013 00.00.00,"2,17696884","82,09378496","41,71574832","8,05860806"
20/10/2013 01.00.00,"2,08344552","131,9478848","28,64579432",
20/10/2013 02.00.00,"2,46197699","164,02346296","22,71607048","47,37483978"
20/10/2013 03.00.00,"1,90392875","76,2168132","30,60750632",
20/10/2013 04.00.00,"2,12857286","106,63996448","30,37200528","25,15262032"
20/10/2013 05.00.00,"2,02235942","85,86516672","23,5359552",
20/10/2013 06.00.00,"2,00411647","59,21179112","19,22154632","37,11843109"
20/10/2013 07.00.00,"2,23712541","37,78970488","16,56356231",
20/10/2013 08.00.00,"1,37292661","24,55809128","15,06437267","42,49084091"
20/10/2013 09.00.00,"2,1860954","15,58461449","10,21714675",
20/10/2013 10.00.00,"1,35300866","14,43212016","9,03577358","36,38582993"
20/10/2013 11.00.00,"2,01477667","16,69746923","10,4462923",
20/10/2013 12.00.00,"1,91300243","19,14426328","12,29288087","20,02441978"
20/10/2013 13.00.00,"2,2557599","19,89736184","12,46736426",
20/10/2013 14.00.00,"1,72133657","21,1109656","13,03450934","11,47741032"
20/10/2013 15.00.00,"1,22749256","17,3131925","10,49482842",
20/10/2013 16.00.00,"1,51897798","17,09874258","10,54858048","7,32600689"
20/10/2013 17.00.00,"2,3145964","17,24240262","11,28179233",
20/10/2013 18.00.00,"1,85608602","26,98411336","21,07725704","5,37240601"
20/10/2013 19.00.00,"2,06403608","25,15767536","19,74652416",
20/10/2013 20.00.00,"1,98570267","24,2063024","19,35253744","14,65200996"
20/10/2013 21.00.00,"1,79685391","25,63668872","20,08758672",
20/10/2013 22.00.00,"2,26321044","23,689202","17,77263846","21,24542046"
20/10/2013 23.00.00,"1,87523715","22,65981944","16,35381974",
21/10/2013 00.00.00,"1,94532269","18,98768195","13,64797454","16,36141014"
21/10/2013 01.00.00,"1,389162",,,
21/10/2013 02.00.00,,"21,52216032","13,46676283","15,62880993"
21/10/2013 03.00.00,"1,4295074","17,4501223","10,67073434",
21/10/2013 04.00.00,"1,71611326","12,19789462","7,6044389",
21/10/2013 05.00.00,"1,70535137","12,7775939","8,1824996",
21/10/2013 06.00.00,"1,75272526","23,27991928","13,06786036","9,76801014"
21/10/2013 07.00.00,"2,1371777","52,28790376","24,14609352",
21/10/2013 08.00.00,"2,24324368","65,96986984","38,19569896","5,86080599"
21/10/2013 09.00.00,"0,98288779","52,62869864","34,74205336",
21/10/2013 10.00.00,"1,34604018","23,84128248","14,94606767","17,82661057"
21/10/2013 11.00.00,"1,38903182","25,9670632","15,80233202",
21/10/2013 12.00.00,"1,38038936","22,86208992","13,72094029","15,62880993"
21/10/2013 13.00.00,"1,48656212","21,60691928","12,64322619",
21/10/2013 14.00.00,"1,85123493","22,3151432","12,96918204","17,58241081"
21/10/2013 15.00.00,"1,71463759","24,02601992","14,12332834",
21/10/2013 16.00.00,"1,89195764","22,99965832","14,06628955","9,76801014"
21/10/2013 17.00.00,"1,72415366","32,23169296","21,19153728",
21/10/2013 18.00.00,"2,22415052","42,83937336","32,21651168","6,10500622"
21/10/2013 19.00.00,"2,50567646","114,74885208","44,3501784",
21/10/2013 20.00.00,"2,50516288","180,25196448","39,31408512","20,26861954"
21/10/2013 21.00.00,"2,82692642","176,59189936","39,0823316",
21/10/2013 22.00.00,"2,38905911","155,6944468","41,2253012","44,93283081"
21/10/2013 23.00.00,"3,02548856","198,9011536","30,7236412",
22/10/2013 00.00.00,"2,31830845","145,86135584","23,83128272","73,74845886"
22/10/2013 01.00.00,"2,50176508","149,08338176","18,96386417",
22/10/2013 02.00.00,"2,46020131","114,26530728","23,23999672","74,48107147"
22/10/2013 03.00.00,"2,56682867","176,11997952","19,42861592",
22/10/2013 04.00.00,"2,60067952","101,37076016","23,19716792","66,91085052"
22/10/2013 05.00.00,"2,67274922","101,15803104","28,6333472",
22/10/2013 06.00.00,"2,30579935","66,85701872","29,95180504","75,70207214"
22/10/2013 07.00.00,"2,61580841","114,3120748","32,36979672",
22/10/2013 08.00.00,"2,15356564","95,48893192","39,77357696","59,09645081"
